ticker,SPGI US Equity,SPGI US Equity,SPGI US Equity,SPGI US Equity,SPGI US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-19,32.485,32.425,30.789,32.725,33.317,DOWN,0
2001-07-20,32.16,32.485,30.7908,32.561,33.2936,DOWN,0
2001-07-23,31.74,32.25,30.7929,32.272,33.2574,DOWN,0
2001-07-24,31.485,31.5,30.7977,32.029,33.2145,DOWN,0
2001-07-25,31.215,31.6,30.7995,31.817,33.161,UP,1
2001-07-26,31.275,31.175,30.7979,31.575,33.1025,UP,1
2001-07-27,31.715,31.5,30.8,31.486,33.0368,DOWN,0
2001-07-30,31.11,31.645,30.8005,31.36,32.9545,DOWN,0
2001-07-31,30.685,31.125,30.8027,31.2,32.8805,DOWN,0
2001-08-01,30.25,30.5,30.8039,31.007,32.8085,DOWN,0
2001-08-02,30.065,30.275,30.8068,30.765,32.7298,DOWN,0
2001-08-03,29.69,29.5,30.8061,30.36,32.655,UP,1
2001-08-06,29.75,29.65,30.8065,30.088,32.5872,UP,1
2001-08-07,30.07,29.825,30.8071,29.965,32.5236,UP,1
2001-08-08,30.69,30.0,30.8098,30.053,32.4702,UP,1
2001-08-09,30.77,30.69,30.8143,30.194,32.425,UP,1
2001-08-10,31.1,30.95,30.8198,30.476,32.4056,DOWN,0
2001-08-13,30.875,31.2,30.8245,30.701,32.3665,UP,1
2001-08-14,30.95,30.95,30.8287,30.877,32.3245,DOWN,0
2001-08-15,30.24,30.945,30.8252,30.787,32.2536,DOWN,0
2001-08-16,30.21,30.1,30.821,30.675,32.1793,UP,1
2001-08-17,30.5,30.16,30.813,30.555,32.1066,UP,1
2001-08-20,30.8,30.475,30.8051,30.54,32.0406,DOWN,0
2001-08-21,30.575,30.8,30.7957,30.465,31.9675,DOWN,0
2001-08-22,30.305,30.655,30.7899,30.478,31.9052,UP,1
2001-08-23,30.655,30.4,30.7856,30.567,31.8523,UP,1
2001-08-24,30.93,30.6,30.7847,30.653,31.8058,DOWN,0
2001-08-27,30.88,30.925,30.7845,30.669,31.7704,DOWN,0
2001-08-28,30.42,30.85,30.7882,30.638,31.7188,DOWN,0
2001-08-29,30.07,30.375,30.7884,30.591,31.6563,DOWN,0
2001-08-30,29.3,30.045,30.7871,30.32,31.5778,UP,1
2001-08-31,29.625,29.275,30.7839,30.059,31.5118,UP,1
2001-09-04,29.65,29.5,30.7863,29.813,31.4466,DOWN,0
2001-09-05,28.935,29.55,30.7876,29.516,31.3762,DOWN,0
2001-09-06,28.25,28.525,30.7837,29.152,31.2857,DOWN,0
2001-09-07,27.57,27.775,30.7771,28.806,31.1891,DOWN,0
2001-09-10,27.44,27.35,30.7724,28.369,31.0744,DOWN,0
2001-09-17,26.885,25.5,30.7707,27.816,30.9506,UP,1
2001-09-18,27.425,26.885,30.7733,27.514,30.8356,UP,1
2001-09-19,28.11,27.6,30.7773,27.486,30.7238,DOWN,0
2001-09-20,26.62,27.5,30.7757,27.296,30.5807,UP,1
2001-09-21,27.225,25.635,30.777,27.253,30.4647,UP,1
2001-09-24,28.55,27.375,30.7869,27.586,30.368,DOWN,0
2001-09-25,27.97,28.45,30.7927,27.695,30.275,DOWN,0
2001-09-26,27.925,27.8,30.7994,27.658,30.1845,UP,1
2001-09-27,28.49,27.925,30.807,28.032,30.0955,UP,1
2001-09-28,29.1,28.61,30.8181,28.407,30.0179,DOWN,0
2001-10-01,28.45,29.0,30.826,28.387,29.9232,DOWN,0
2001-10-02,25.25,24.9,30.8152,27.843,29.7742,DOWN,0
2001-10-03,24.65,24.5,30.8011,27.188,29.6217,UP,1
2001-10-04,24.87,25.025,30.7842,26.464,29.4694,UP,1
2001-10-05,26.0,25.03,30.7692,25.844,29.3462,DOWN,0
2001-10-08,25.32,25.875,30.753,25.218,29.2178,DOWN,0
2001-10-09,25.0,25.375,30.7344,25.168,29.0881,DOWN,0
2001-10-10,24.915,25.0,30.7177,25.221,28.9621,UP,1
2001-10-11,25.16,25.025,30.699,25.279,28.8398,DOWN,0
2001-10-12,25.125,25.1,30.6834,25.104,28.708,DOWN,0
2001-10-15,24.9,25.0,30.6677,25.02,28.5838,UP,1
2001-10-16,26.07,25.15,30.6579,25.234,28.4915,DOWN,0
2001-10-17,25.995,26.365,30.6474,25.45,28.4064,UP,1
2001-10-18,26.2,25.95,30.6373,25.658,28.3291,UP,1
2001-10-19,26.8,26.315,30.6258,25.993,28.2713,UP,1
2001-10-22,26.85,26.775,30.6135,26.383,28.2133,UP,1
2001-10-23,27.405,27.025,30.6087,26.65,28.16,UP,1
2001-10-24,27.755,27.95,30.6043,27.002,28.1013,UP,1
2001-10-25,27.95,27.35,30.5919,27.352,28.0449,DOWN,0
2001-10-26,27.79,27.915,30.5812,27.55,27.9787,DOWN,0
2001-10-29,27.005,27.7,30.5663,27.581,27.9013,DOWN,0
2001-10-30,26.41,26.95,30.5528,27.382,27.8105,DOWN,0
2001-10-31,26.29,26.41,30.5367,27.089,27.7315,UP,1
2001-11-01,26.8,26.5,30.5212,26.859,27.6633,UP,1
2001-11-02,26.975,26.65,30.5061,26.696,27.5928,UP,1
2001-11-05,27.5,27.015,30.4922,26.795,27.5268,UP,1
2001-11-06,27.63,27.5,30.4747,27.039,27.4679,UP,1
2001-11-07,27.75,27.75,30.4586,27.331,27.4168,UP,1
2001-11-08,28.2,27.825,30.4444,27.611,27.3677,UP,1
2001-11-09,28.46,28.5,30.4359,27.908,27.3183,UP,1
2001-11-12,28.875,28.46,30.4259,28.183,27.2782,UP,1
2001-11-13,29.0,29.35,30.4172,28.457,27.2498,UP,1
2001-11-14,29.35,29.5,30.4071,28.777,27.2354,DOWN,0
2001-11-15,29.15,29.0,30.3984,28.967,27.2324,DOWN,0
2001-11-16,28.505,28.75,30.3873,28.976,27.21,UP,1
2001-11-19,29.35,28.6,30.3812,29.071,27.204,UP,1
2001-11-20,29.39,29.525,30.3686,29.149,27.2131,DOWN,0
2001-11-21,28.455,28.95,30.3529,28.97,27.2172,DOWN,0
2001-11-23,28.435,28.65,30.3349,28.827,27.2345,UP,1
2001-11-26,28.61,28.625,30.317,28.848,27.2579,DOWN,0
2001-11-27,28.055,28.55,30.2981,28.589,27.2813,UP,1
2001-11-28,28.34,28.225,30.2857,28.379,27.2996,DOWN,0
2001-11-29,27.965,28.425,30.2713,28.281,27.2967,UP,1
2001-11-30,28.25,28.0,30.2567,28.244,27.3293,DOWN,0
2001-12-03,28.19,28.25,30.2405,28.16,27.3486,UP,1
2001-12-04,28.555,28.3,30.2269,28.26,27.3487,UP,1
2001-12-05,29.375,29.1,30.2284,28.467,27.3768,UP,1
2001-12-06,29.75,29.4,30.229,28.824,27.4133,DOWN,0
2001-12-07,29.075,29.5,30.225,28.989,27.425,UP,1
2001-12-10,29.275,29.3,30.2235,29.206,27.4285,DOWN,0
2001-12-11,29.225,29.325,30.2169,29.34,27.444,DOWN,0
2001-12-12,29.025,29.3,30.2129,29.27,27.5195,DOWN,0
2001-12-13,28.22,28.98,30.2071,28.964,27.5909,DOWN,0
2001-12-14,28.2,28.0,30.2029,28.789,27.6575,UP,1
2001-12-17,28.825,28.2,30.1974,28.699,27.714,UP,1
2001-12-18,29.625,29.375,30.1981,28.779,27.8001,DOWN,0
2001-12-19,29.5,29.315,30.1972,28.874,27.8901,DOWN,0
2001-12-20,29.365,29.525,30.1924,29.103,27.9791,DOWN,0
2001-12-21,29.33,29.225,30.1909,29.329,28.0625,UP,1
2001-12-24,29.425,29.5,30.1884,29.449,28.1485,UP,1
2001-12-26,29.755,29.3,30.192,29.475,28.2456,UP,1
2001-12-27,30.045,29.635,30.1941,29.584,28.3251,UP,1
2001-12-28,30.615,30.175,30.1986,29.834,28.4175,DOWN,0
2001-12-31,30.49,30.615,30.2108,30.066,28.5033,DOWN,0
2002-01-02,29.75,30.26,30.2168,30.131,28.5623,UP,1
2002-01-03,30.03,29.93,30.2243,30.186,28.6259,UP,1
2002-01-04,30.3,30.25,30.2291,30.237,28.6838,DOWN,0
2002-01-07,30.29,30.525,30.2372,30.172,28.7345,DOWN,0
2002-01-08,30.25,30.5,30.2464,30.124,28.7805,DOWN,0
2002-01-09,30.15,30.25,30.2556,30.204,28.8277,UP,1
2002-01-10,30.53,30.125,30.2692,30.304,28.8982,UP,1
2002-01-11,30.73,30.55,30.2833,30.39,28.9846,DOWN,0
2002-01-14,30.725,30.73,30.296,30.477,29.0733,UP,1
2002-01-15,31.29,30.845,30.3076,30.685,29.1631,DOWN,0
2002-01-16,31.065,31.22,30.3185,30.868,29.2449,UP,1
2002-01-17,31.415,31.2,30.3332,31.045,29.3232,DOWN,0
2002-01-18,31.4,31.0,30.3436,31.179,29.3986,UP,1
2002-01-22,31.875,31.5,30.3538,31.409,29.4811,DOWN,0
2002-01-23,31.23,31.95,30.3625,31.397,29.5417,UP,1
2002-01-24,31.875,31.25,30.377,31.559,29.61,UP,1
2002-01-25,32.15,31.9,30.3907,31.706,29.6755,UP,1
2002-01-28,32.24,32.275,30.3981,31.874,29.7403,UP,1
2002-01-29,32.25,32.235,30.4117,31.949,29.7983,DOWN,0
2002-01-30,32.235,32.225,30.424,32.15,29.86,DOWN,0
2002-01-31,32.04,32.235,30.4317,32.183,29.9307,UP,1
2002-02-01,32.42,31.975,30.4431,32.237,29.9921,DOWN,0
2002-02-04,31.845,32.35,30.4455,32.158,30.0412,UP,1
2002-02-05,32.23,32.05,30.4508,32.154,30.1167,UP,1
2002-02-06,32.28,32.2,30.4538,32.163,30.1936,UP,1
2002-02-07,32.52,32.155,30.4542,32.259,30.2718,UP,1
2002-02-08,32.675,32.425,30.4577,32.31,30.3642,DOWN,0
2002-02-11,32.675,32.75,30.4598,32.476,30.4509,DOWN,0
2002-02-12,31.54,31.5,30.457,32.338,30.5224,UP,1
2002-02-13,31.98,31.6,30.4551,32.278,30.597,UP,1
2002-02-14,32.3,32.25,30.4513,32.234,30.6792,DOWN,0
2002-02-15,31.84,32.25,30.4474,32.067,30.7449,DOWN,0
2002-02-19,31.6,31.5,30.441,31.852,30.7894,UP,1
2002-02-20,32.645,31.725,30.4423,32.073,30.8473,DOWN,0
2002-02-21,32.585,32.375,30.4411,32.194,30.9175,UP,1
2002-02-22,32.95,32.5,30.4423,32.324,30.991,UP,1
2002-02-25,33.58,32.925,30.4466,32.672,31.0781,DOWN,0
2002-02-26,33.4,33.5,30.4486,33.032,31.1656,DOWN,0
2002-02-27,33.23,33.325,30.451,33.149,31.2658,DOWN,0
2002-02-28,32.9,33.3,30.4509,33.212,31.3598,UP,1
2002-03-01,33.15,33.1,30.45,33.252,31.4463,UP,1
2002-03-04,33.545,32.95,30.45,33.245,31.5247,DOWN,0
2002-03-05,33.45,33.575,30.4491,33.255,31.6037,DOWN,0
2002-03-06,33.3,33.45,30.4461,33.269,31.6824,DOWN,0
2002-03-07,32.94,33.4,30.4398,33.277,31.7546,UP,1
2002-03-08,32.995,32.945,30.4298,33.246,31.826,UP,1
2002-03-11,33.255,33.05,30.42,33.188,31.896,UP,1
2002-03-12,33.505,33.15,30.4156,33.199,31.9652,DOWN,0
2002-03-13,33.5,33.5,30.4138,33.239,32.0229,UP,1
2002-03-14,33.755,33.5,30.4126,33.402,32.0882,UP,1
2002-03-15,33.995,33.975,30.4154,33.602,32.1731,UP,1
2002-03-18,34.235,33.97,30.4209,33.798,32.2572,UP,1
2002-03-19,34.445,34.3,30.4269,33.986,32.3401,DOWN,0
2002-03-20,33.59,34.44,30.428,34.004,32.4061,DOWN,0
2002-03-21,33.265,33.6,30.4292,33.906,32.4664,DOWN,0
2002-03-22,33.105,33.265,30.4344,33.728,32.5255,UP,1
2002-03-25,33.215,33.155,30.4363,33.524,32.5792,UP,1
2002-03-26,33.29,33.14,30.4375,33.293,32.6304,UP,1
2002-03-27,33.585,33.375,30.4365,33.292,32.6876,UP,1
2002-03-28,34.125,33.6,30.4375,33.464,32.7443,UP,1
2002-04-01,34.19,34.025,30.4378,33.681,32.8068,DOWN,0
2002-04-02,33.65,34.0,30.4355,33.768,32.8515,DOWN,0
2002-04-03,32.835,33.525,30.4285,33.677,32.8802,UP,1
2002-04-04,33.565,32.85,30.4293,33.673,32.914,DOWN,0
2002-04-05,33.5,33.725,30.4303,33.548,32.9594,DOWN,0
2002-04-08,33.385,33.45,30.4309,33.387,32.9896,UP,1
2002-04-09,33.65,33.535,30.4359,33.387,33.0196,UP,1
2002-04-10,33.915,33.575,30.4405,33.603,33.0531,DOWN,0
2002-04-11,33.5,33.92,30.442,33.59,33.0781,DOWN,0
2002-04-12,33.27,33.55,30.4422,33.544,33.0988,DOWN,0
2002-04-15,33.2,33.39,30.4436,33.507,33.122,DOWN,0
2002-04-16,33.065,33.1,30.4444,33.39,33.1349,DOWN,0
2002-04-17,32.75,33.155,30.4459,33.157,33.153,DOWN,0
2002-04-18,32.2,32.8,30.443,32.897,33.1524,DOWN,0
2002-04-19,32.185,32.1,30.4419,32.68,33.1505,DOWN,0
2002-04-22,32.05,32.5,30.4363,32.45,33.1411,UP,1
2002-04-23,32.31,32.3,30.4325,32.299,33.1338,UP,1
2002-04-24,32.51,32.75,30.4291,32.251,33.1305,DOWN,0
2002-04-25,32.51,32.1,30.4232,32.313,33.1499,DOWN,0
2002-04-26,31.6,32.485,30.4123,32.196,33.1423,UP,1
2002-04-29,31.955,31.175,30.407,32.177,33.1354,UP,1
2002-04-30,31.995,31.8,30.4,32.114,33.1385,DOWN,0
2002-05-01,31.94,31.375,30.3966,32.0,33.1453,DOWN,0
2002-05-02,31.87,32.065,30.3937,31.872,33.1298,DOWN,0
2002-05-03,31.8,32.2,30.388,31.912,33.1141,DOWN,0
2002-05-06,31.26,31.925,30.3794,31.773,33.0803,UP,1
2002-05-07,31.4,31.3,30.3705,31.654,33.0367,UP,1
2002-05-08,32.125,31.5,30.3676,31.691,33.0112,DOWN,0
2002-05-09,32.125,32.0,30.3669,31.742,32.9891,DOWN,0
2002-05-10,31.89,32.0,30.3639,31.76,32.9689,UP,1
2002-05-13,32.225,31.825,30.3642,31.953,32.9504,UP,1
2002-05-14,33.1,32.3,30.371,32.293,32.9415,UP,1
2002-05-15,33.15,33.1,30.3793,32.498,32.9355,UP,1
2002-05-16,33.675,33.3,30.3916,32.808,32.943,DOWN,0
2002-05-17,33.475,33.9,30.4026,33.125,32.9537,DOWN,0
2002-05-20,33.175,33.475,30.4099,33.315,32.9573,DOWN,0
2002-05-21,32.735,33.05,30.4181,33.242,32.9469,DOWN,0
2002-05-22,32.5,32.735,30.4271,33.112,32.9268,DOWN,0
2002-05-23,32.085,32.495,30.4363,32.794,32.8985,DOWN,0
2002-05-24,31.95,31.96,30.4457,32.489,32.8624,DOWN,0
2002-05-28,31.55,32.025,30.455,32.164,32.8135,UP,1
2002-05-29,31.575,31.55,30.4642,31.932,32.7603,DOWN,0
2002-05-30,31.31,31.475,30.4704,31.694,32.6976,UP,1
2002-05-31,31.565,31.385,30.4747,31.59,32.6571,DOWN,0
2002-06-03,31.315,31.44,30.4775,31.463,32.6181,DOWN,0
2002-06-04,31.0,31.125,30.477,31.353,32.576,DOWN,0
2002-06-05,30.95,30.975,30.4773,31.228,32.5307,DOWN,0
2002-06-06,30.525,31.2,30.4752,31.071,32.4754,DOWN,0
2002-06-07,30.475,30.6,30.4764,30.853,32.4132,DOWN,0
2002-06-10,30.315,30.48,30.4769,30.653,32.337,DOWN,0
2002-06-11,30.035,30.225,30.4746,30.46,32.2539,DOWN,0
2002-06-12,29.64,30.035,30.4688,30.198,32.1737,DOWN,0
2002-06-13,28.55,29.675,30.4587,29.803,32.088,UP,1
2002-06-14,28.735,28.35,30.4508,29.455,31.9914,UP,1
2002-06-17,29.485,29.1,30.445,29.289,31.9111,UP,1
2002-06-18,29.87,29.485,30.4397,29.256,31.8408,UP,1
2002-06-19,29.945,29.8,30.435,29.317,31.7667,DOWN,0
2002-06-20,29.85,30.0,30.4321,29.577,31.6854,DOWN,0
2002-06-21,29.0,29.5,30.4268,29.63,31.5954,UP,1
2002-06-24,29.365,29.725,30.4271,29.606,31.5173,DOWN,0
2002-06-25,29.305,29.475,30.4255,29.493,31.4394,UP,1
2002-06-26,29.5,29.31,30.4248,29.404,31.3681,UP,1
2002-06-27,30.175,29.75,30.431,29.469,31.3166,DOWN,0
2002-06-28,29.85,29.75,30.439,29.639,31.2696,DOWN,0
2002-07-01,29.365,29.8,30.4479,29.639,31.2132,DOWN,0
2002-07-02,28.93,29.25,30.4554,29.564,31.1508,UP,1
2002-07-03,29.125,29.125,30.4666,29.489,31.0871,UP,1
2002-07-05,29.95,29.475,30.4792,29.444,31.0359,DOWN,0
2002-07-08,29.585,29.7,30.4866,29.391,30.9774,DOWN,0
2002-07-09,28.875,29.585,30.4979,29.293,30.9229,DOWN,0
2002-07-10,28.085,28.975,30.5022,29.124,30.8455,DOWN,0
2002-07-11,28.0,28.1,30.4994,28.899,30.7656,UP,1
2002-07-12,28.475,28.025,30.5019,28.604,30.6963,DOWN,0
2002-07-15,28.155,28.225,30.5031,28.318,30.622,DOWN,0
2002-07-16,27.36,28.055,30.4974,28.015,30.5332,DOWN,0
2002-07-17,27.175,27.45,30.4878,27.833,30.4515,DOWN,0
2002-07-18,26.725,27.375,30.4792,27.578,30.358,DOWN,0
2002-07-19,25.65,26.0,30.4812,27.013,30.2285,DOWN,0
2002-07-22,25.575,25.775,30.4858,26.497,30.0975,UP,1
2002-07-23,25.87,26.25,30.4908,26.199,29.9771,UP,1
2002-07-24,26.625,25.8,30.4939,26.089,29.8651,UP,1
2002-07-25,28.73,26.75,30.511,26.49,29.7777,DOWN,0
2002-07-26,28.63,28.45,30.5291,27.086,29.6873,UP,1
2002-07-29,30.39,29.125,30.5565,28.049,29.6216,UP,1
2002-07-30,30.91,30.1,30.5853,29.057,29.5703,UP,1
2002-07-31,31.275,30.91,30.616,29.987,29.5323,DOWN,0
2002-08-01,30.95,31.15,30.6463,30.431,29.4966,DOWN,0
2002-08-02,29.56,30.8,30.6637,30.617,29.4378,DOWN,0
2002-08-05,29.225,29.825,30.6799,30.384,29.3806,UP,1
2002-08-06,30.575,29.25,30.7017,30.317,29.3531,UP,1
2002-08-07,31.175,30.95,30.7236,30.297,29.3456,UP,1
2002-08-08,31.37,30.875,30.7462,30.381,29.3415,UP,1
2002-08-09,31.405,30.875,30.7662,30.75,29.3434,DOWN,0
2002-08-12,30.855,31.15,30.7817,31.076,29.3292,DOWN,0
2002-08-13,30.475,30.75,30.7943,31.056,29.3124,UP,1
2002-08-14,31.95,30.5,30.8151,31.211,29.3314,UP,1
2002-08-15,32.21,31.95,30.8412,31.379,29.3566,DOWN,0
2002-08-16,32.0,32.21,30.8691,31.498,29.3861,UP,1
2002-08-19,32.975,32.075,30.9025,31.922,29.4361,DOWN,0
2002-08-20,32.525,32.8,30.9312,32.332,29.4803,DOWN,0
2002-08-21,32.425,32.575,30.9584,32.427,29.5281,DOWN,0
2002-08-22,31.965,32.425,30.9807,32.378,29.5746,DOWN,0
2002-08-23,31.715,31.84,31.0012,32.321,29.6379,UP,1
2002-08-26,32.0,31.75,31.0224,32.126,29.7032,DOWN,0
2002-08-27,31.475,32.125,31.0388,31.916,29.743,DOWN,0
2002-08-28,31.355,31.325,31.0533,31.702,29.7727,UP,1
2002-08-29,31.78,31.125,31.0678,31.665,29.8094,DOWN,0
2002-08-30,31.705,31.78,31.0813,31.663,29.8465,DOWN,0
2002-09-03,30.655,31.45,31.0878,31.394,29.8796,UP,1
2002-09-04,30.865,30.775,31.0964,31.272,29.9096,DOWN,0
2002-09-05,30.86,30.865,31.1082,31.173,29.9407,UP,1
2002-09-06,31.54,31.1,31.1191,31.125,29.9815,DOWN,0
2002-09-09,31.51,31.55,31.1297,31.086,30.0082,UP,1
2002-09-10,31.98,31.675,31.1474,31.351,30.0508,DOWN,0
2002-09-11,31.69,31.85,31.1636,31.516,30.0973,DOWN,0
2002-09-12,31.1,31.37,31.1761,31.564,30.1407,UP,1
2002-09-13,31.49,30.8,31.1933,31.554,30.188,UP,1
2002-09-16,31.635,31.19,31.2097,31.579,30.2217,UP,1
2002-09-17,31.715,32.0,31.2285,31.526,30.2643,UP,1
2002-09-18,31.965,31.715,31.2471,31.581,30.3261,DOWN,0
2002-09-19,30.785,31.85,31.26,31.518,30.3801,UP,1
2002-09-20,31.82,30.805,31.2764,31.584,30.4565,DOWN,0
2002-09-23,31.39,31.6,31.2864,31.535,30.5148,DOWN,0
2002-09-24,30.265,31.0,31.289,31.245,30.557,UP,1
2002-09-25,30.9,30.375,31.2981,31.032,30.6278,UP,1
2002-09-26,31.66,31.2,31.3101,31.207,30.7175,DOWN,0
2002-09-27,31.195,31.575,31.3199,31.082,30.8069,DOWN,0
2002-09-30,30.61,30.75,31.3278,30.926,30.9061,UP,1
2002-10-01,31.5,30.655,31.3442,31.173,31.0246,DOWN,0
2002-10-02,31.25,31.55,31.3595,31.243,31.1322,DOWN,0
2002-10-03,30.765,31.45,31.3692,31.064,31.215,DOWN,0
2002-10-04,28.99,30.275,31.366,30.623,31.2202,DOWN,0
2002-10-07,28.575,29.6,31.3614,30.216,31.2191,DOWN,0
2002-10-08,28.3,28.65,31.3561,29.576,31.1773,DOWN,0
2002-10-09,28.225,28.0,31.3505,28.971,31.1236,UP,1
2002-10-10,28.775,28.23,31.3473,28.573,31.0736,UP,1
2002-10-11,30.085,29.5,31.3489,28.792,31.0563,UP,1
2002-10-14,30.32,30.09,31.3503,29.141,31.0715,UP,1
2002-10-15,31.57,30.875,31.3551,29.795,31.1184,DOWN,0
2002-10-16,30.38,31.5,31.3545,30.226,31.1145,UP,1
2002-10-17,31.045,31.0,31.361,30.68,31.1119,DOWN,0
2002-10-18,30.95,30.92,31.3656,30.853,31.1035,UP,1
2002-10-21,31.565,30.825,31.3719,31.102,31.1067,DOWN,0
2002-10-22,31.155,31.57,31.3763,31.019,31.1127,UP,1
2002-10-23,31.45,30.95,31.3823,31.233,31.1322,UP,1
2002-10-24,31.74,31.75,31.3902,31.372,31.128,UP,1
2002-10-25,32.53,31.875,31.4002,31.688,31.1344,UP,1
2002-10-28,32.715,33.0,31.4101,31.918,31.1487,DOWN,0
2002-10-29,32.705,32.7,31.42,32.228,31.1433,UP,1
2002-10-30,32.88,32.635,31.428,32.514,31.1504,DOWN,0
2002-10-31,32.25,32.82,31.4339,32.616,31.1469,UP,1
2002-11-01,32.3,32.0,31.4383,32.57,31.1536,UP,1
2002-11-04,32.485,32.5,31.4438,32.524,31.169,UP,1
2002-11-05,32.825,32.54,31.4485,32.548,31.1855,UP,1
2002-11-06,32.925,32.835,31.457,32.557,31.2145,DOWN,0
2002-11-07,32.815,32.925,31.4617,32.67,31.2437,DOWN,0
2002-11-08,32.46,32.425,31.4632,32.702,31.2573,DOWN,0
2002-11-11,31.63,32.46,31.4602,32.531,31.2558,UP,1
2002-11-12,31.825,31.75,31.4581,32.331,31.2792,DOWN,0
2002-11-13,31.685,31.5,31.4553,32.083,31.2956,UP,1
2002-11-14,31.705,31.75,31.4536,31.861,31.3125,DOWN,0
2002-11-15,31.485,31.45,31.449,31.666,31.3114,DOWN,0
2002-11-18,30.125,31.61,31.4404,31.365,31.2837,DOWN,0
2002-11-19,29.845,30.18,31.4284,30.969,31.241,UP,1
2002-11-20,30.0,29.75,31.417,30.632,31.2072,UP,1
2002-11-21,30.195,30.055,31.4054,30.33,31.1891,UP,1
2002-11-22,30.62,30.175,31.3951,30.157,31.1717,DOWN,0
2002-11-25,30.03,30.43,31.3819,30.138,31.1396,DOWN,0
2002-11-26,29.26,29.925,31.3705,30.021,31.0905,UP,1
2002-11-27,30.075,29.25,31.361,30.036,31.0527,DOWN,0
2002-11-29,29.645,29.835,31.3477,29.926,31.0299,UP,1
2002-12-02,30.165,30.145,31.3393,29.835,30.9968,UP,1
2002-12-03,30.24,30.165,31.3325,29.877,30.9738,UP,1
2002-12-04,30.39,30.24,31.3213,30.103,30.9763,DOWN,0
2002-12-05,30.305,30.875,31.3099,30.149,30.9644,UP,1
2002-12-06,30.485,30.0,31.2975,30.317,30.9409,DOWN,0
2002-12-09,30.08,30.425,31.28,30.3,30.9186,DOWN,0
2002-12-10,29.375,29.55,31.2599,30.127,30.8939,UP,1
2002-12-11,30.085,29.175,31.2442,30.066,30.8656,DOWN,0
2002-12-12,29.74,30.33,31.2284,29.953,30.8354,DOWN,0
2002-12-13,29.455,29.64,31.2099,29.747,30.8092,UP,1
2002-12-16,29.615,29.875,31.1903,29.654,30.8217,DOWN,0
2002-12-17,29.55,29.625,31.1708,29.689,30.8412,DOWN,0
2002-12-18,29.275,29.65,31.1506,29.527,30.8607,DOWN,0
2002-12-19,28.99,29.275,31.1309,29.377,30.876,UP,1
2002-12-20,29.8,29.05,31.1149,29.446,30.8965,UP,1
2002-12-23,30.385,30.075,31.1006,29.6,30.9025,DOWN,0
2002-12-24,30.32,30.5,31.0846,29.754,30.9025,DOWN,0
2002-12-26,30.235,30.445,31.0683,29.946,30.8758,DOWN,0
2002-12-27,29.975,30.23,31.0494,30.143,30.8677,UP,1
2002-12-30,30.355,30.175,31.0312,30.254,30.8539,DOWN,0
2002-12-31,30.22,30.275,31.0111,30.221,30.8393,UP,1
2003-01-02,31.065,30.32,30.9942,30.37,30.8293,DOWN,0
2003-01-03,30.725,31.065,30.9799,30.468,30.8207,UP,1
2003-01-06,30.81,30.645,30.9676,30.635,30.8079,DOWN,0
2003-01-07,30.25,30.75,30.9534,30.614,30.7781,DOWN,0
2003-01-08,29.92,30.25,30.9369,30.554,30.7259,UP,1
2003-01-09,30.695,30.075,30.9239,30.48,30.6855,DOWN,0
2003-01-10,30.21,30.275,30.907,30.377,30.6356,DOWN,0
2003-01-13,29.905,30.21,30.8859,30.196,30.5761,DOWN,0
2003-01-14,29.75,30.05,30.8637,30.096,30.5261,DOWN,0
2003-01-15,28.98,29.975,30.8404,29.908,30.4597,UP,1
2003-01-16,29.06,29.05,30.8215,29.581,30.3912,DOWN,0
2003-01-17,28.805,29.175,30.7977,29.3,30.3108,DOWN,0
2003-01-21,28.43,29.1,30.7724,29.005,30.2209,DOWN,0
2003-01-22,28.225,28.425,30.7466,28.7,30.1291,UP,1
2003-01-23,28.465,28.225,30.7206,28.597,30.0492,DOWN,0
2003-01-24,28.025,28.5,30.6912,28.39,29.9771,DOWN,0
2003-01-27,27.615,28.03,30.6618,28.152,29.8929,UP,1
2003-01-28,29.16,28.1,30.6412,28.298,29.8424,UP,1
2003-01-29,29.275,28.875,30.6216,28.508,29.7938,DOWN,0
2003-01-30,29.215,29.15,30.6023,28.658,29.7484,UP,1
2003-01-31,29.61,29.125,30.5866,28.975,29.7381,DOWN,0
2003-02-03,29.145,29.925,30.5714,29.281,29.7241,DOWN,0
2003-02-04,28.725,29.14,30.5541,29.194,29.6986,DOWN,0
2003-02-05,28.445,28.77,30.536,29.028,29.6636,DOWN,0
2003-02-06,28.41,28.445,30.5165,28.867,29.6194,DOWN,0
2003-02-07,28.22,28.5,30.4951,28.589,29.5832,UP,1
2003-02-10,28.425,28.45,30.4747,28.445,29.5665,DOWN,0
2003-02-11,27.61,28.43,30.4547,28.222,29.5172,DOWN,0
2003-02-12,27.245,27.85,30.4312,27.982,29.4692,DOWN,0
2003-02-13,27.15,27.265,30.4069,27.73,29.4089,UP,1
2003-02-14,27.75,27.22,30.386,27.636,29.3591,UP,1
2003-02-18,28.295,28.125,30.3681,27.61,29.3172,DOWN,0
2003-02-19,28.14,28.11,30.3498,27.716,29.2739,DOWN,0
2003-02-20,27.72,28.315,30.3321,27.811,29.2186,UP,1
2003-02-21,28.155,27.725,30.3159,28.012,29.1801,DOWN,0
