ticker,MET US Equity,MET US Equity,MET US Equity,MET US Equity,MET US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2001-10-12,23.927,24.2834,24.0963,25.543,27.0399,DOWN,0
2001-10-15,23.8913,23.927,24.05,25.5066,27.0129,DOWN,0
2001-10-16,23.5081,23.9715,23.9412,25.4483,26.9792,UP,1
2001-10-17,23.526,23.7042,23.8379,25.3925,26.9459,DOWN,0
2001-10-18,22.9913,23.6151,23.5687,25.3275,26.9083,DOWN,0
2001-10-19,22.8576,22.9467,23.3549,25.2637,26.8661,UP,1
2001-10-22,23.1695,22.9467,23.2105,25.2045,26.826,UP,1
2001-10-23,24.0696,23.8379,23.3228,25.1681,26.7948,UP,1
2001-10-24,24.2478,24.1943,23.4671,25.145,26.7607,UP,1
2001-10-25,24.2745,24.0606,23.7238,25.1204,26.7367,UP,1
2001-10-26,24.4617,24.2834,24.0446,25.0999,26.7184,DOWN,0
2001-10-29,24.2567,24.2389,24.262,25.0671,26.6932,DOWN,0
2001-10-30,24.1943,24.1052,24.287,25.0261,26.6632,DOWN,0
2001-10-31,23.9715,24.0606,24.2317,24.9842,26.6346,UP,1
2001-11-01,24.328,23.8022,24.2424,24.9454,26.6115,DOWN,0
2001-11-02,24.1676,24.0606,24.1836,24.9099,26.5942,UP,1
2001-11-05,24.8627,24.3904,24.3048,24.8841,26.5806,UP,1
2001-11-06,24.9518,25.3082,24.4563,24.8596,26.5664,DOWN,0
2001-11-07,24.5508,24.9963,24.5722,24.8267,26.5485,UP,1
2001-11-08,24.7736,24.6399,24.6613,24.7857,26.534,DOWN,0
2001-11-09,24.5419,24.5508,24.7361,24.7347,26.5105,DOWN,0
2001-11-12,24.426,24.5062,24.6488,24.6876,26.4859,UP,1
2001-11-13,24.6844,24.5062,24.5953,24.6433,26.4592,DOWN,0
2001-11-14,24.6399,24.6844,24.6131,24.5962,26.434,UP,1
2001-11-15,24.6755,24.6399,24.5935,24.5429,26.4109,DOWN,0
2001-11-16,24.5864,24.729,24.6025,24.4911,26.386,DOWN,0
2001-11-19,24.5062,24.6844,24.6185,24.4456,26.3593,DOWN,0
2001-11-20,24.5062,24.4973,24.5829,24.4064,26.3356,DOWN,0
2001-11-21,23.9715,24.5508,24.4492,24.3667,26.3062,UP,1
2001-11-23,24.0161,23.8824,24.3173,24.3426,26.2775,UP,1
2001-11-26,24.5953,24.0606,24.3191,24.3212,26.2501,DOWN,0
2001-11-27,24.2745,24.2389,24.2727,24.3271,26.2258,UP,1
2001-11-28,24.2834,24.2389,24.2282,24.3351,26.1976,UP,1
2001-11-29,24.3458,24.2834,24.303,24.3463,26.1746,UP,1
2001-11-30,24.4438,24.4171,24.3886,24.3642,26.1522,DOWN,0
2001-12-03,24.0339,24.328,24.2763,24.3957,26.1248,UP,1
2001-12-04,24.729,24.0606,24.3672,24.4192,26.1045,UP,1
2001-12-05,24.934,24.9518,24.4973,24.4367,26.0843,UP,1
2001-12-06,25.1033,25.0231,24.6488,24.4576,26.0695,UP,1
2001-12-07,25.335,25.1033,24.827,24.4638,26.0529,UP,1
2001-12-10,25.531,25.5488,25.1264,24.4451,26.0407,UP,1
2001-12-11,25.9499,25.8875,25.3706,24.4472,26.0325,DOWN,0
2001-12-12,25.6736,26.0657,25.5185,24.4438,26.0265,UP,1
2001-12-13,25.7894,25.4063,25.6558,24.4462,26.0203,UP,1
2001-12-14,26.5647,25.6647,25.9017,24.4663,26.0149,UP,1
2001-12-17,27.1351,26.5647,26.2225,24.4962,26.0127,UP,1
2001-12-18,27.3935,27.1796,26.5113,24.5616,26.0122,UP,1
2001-12-19,27.6965,27.5806,26.9158,24.6345,26.0126,UP,1
2001-12-20,28.0708,27.848,27.3721,24.7151,26.0111,DOWN,0
2001-12-21,27.3578,28.0708,27.5307,24.7755,26.0055,DOWN,0
2001-12-24,27.3578,27.6252,27.5753,24.8441,26.0015,DOWN,0
2001-12-26,27.3578,27.5806,27.5682,24.9135,25.9963,UP,1
2001-12-27,27.447,27.6697,27.5182,24.9922,25.9902,UP,1
2001-12-28,27.9906,27.5361,27.5022,25.0815,25.9857,UP,1
2001-12-31,28.2312,28.249,27.6769,25.1863,25.9894,DOWN,0
2002-01-02,27.6519,28.0262,27.7357,25.2822,25.9865,UP,1
2002-01-03,27.7678,27.5361,27.8177,25.3742,25.9972,DOWN,0
2002-01-04,27.5717,27.5806,27.8426,25.4442,26.0059,DOWN,0
2002-01-07,27.0459,27.6074,27.6537,25.5002,26.0145,DOWN,0
2002-01-08,26.9657,27.0014,27.4006,25.554,26.0256,UP,1
2002-01-09,27.0459,26.9747,27.2794,25.6057,26.0396,UP,1
2002-01-10,27.2776,27.0459,27.1814,25.6661,26.0527,DOWN,0
2002-01-11,27.0459,27.0014,27.0762,25.7231,26.0718,UP,1
2002-01-14,27.1172,26.9925,27.0905,25.7861,26.0849,UP,1
2002-01-15,27.3578,27.0905,27.1689,25.8467,26.0983,DOWN,0
2002-01-16,26.8677,27.3578,27.1333,25.9007,26.1085,UP,1
2002-01-17,26.939,26.8677,27.0656,25.9422,26.1182,DOWN,0
2002-01-18,26.7875,26.7341,27.0139,25.9789,26.1255,UP,1
2002-01-22,26.8232,26.9568,26.9551,26.0244,26.1257,DOWN,0
2002-01-23,26.7251,26.7786,26.8285,26.0634,26.1243,DOWN,0
2002-01-24,26.6895,26.7341,26.7929,26.1063,26.1269,UP,1
2002-01-25,26.9747,26.7251,26.8,26.1573,26.1319,DOWN,0
2002-01-28,26.7341,27.0014,26.7893,26.1983,26.1319,DOWN,0
2002-01-29,25.6825,26.7786,26.5612,26.2192,26.1281,UP,1
2002-01-30,26.1994,25.8875,26.456,26.2496,26.1256,UP,1
2002-01-31,27.0727,26.333,26.5327,26.2994,26.1275,DOWN,0
2002-02-01,26.841,27.0459,26.5059,26.346,26.1321,DOWN,0
2002-02-04,26.0657,26.8232,26.3722,26.3772,26.1294,DOWN,0
2002-02-05,25.5488,26.0835,26.3455,26.4088,26.1224,UP,1
2002-02-06,25.7805,25.7271,26.2617,26.4441,26.117,UP,1
2002-02-07,25.834,25.8429,26.014,26.4688,26.1125,UP,1
2002-02-08,26.333,25.8875,25.9124,26.51,26.1121,UP,1
2002-02-11,26.3509,26.3865,25.9695,26.5514,26.1144,UP,1
2002-02-12,27.0638,26.5558,26.2724,26.6057,26.1209,UP,1
2002-02-13,27.3578,27.1796,26.5879,26.664,26.1307,UP,1
2002-02-14,28.0173,27.5361,27.0246,26.7437,26.1434,DOWN,0
2002-02-15,27.545,27.9816,27.2669,26.8,26.1524,DOWN,0
2002-02-19,27.0459,27.545,27.406,26.8422,26.158,UP,1
2002-02-20,27.6697,27.2687,27.5272,26.8936,26.1672,DOWN,0
2002-02-21,27.6163,27.6697,27.5788,26.9392,26.1738,DOWN,0
2002-02-22,27.5093,27.4915,27.4773,26.9788,26.1819,UP,1
2002-02-25,27.8925,27.2955,27.5468,27.0176,26.1924,UP,1
2002-02-26,28.3024,28.0708,27.7981,27.0702,26.202,UP,1
2002-02-27,28.6945,28.3024,28.003,27.1283,26.2153,DOWN,0
2002-02-28,28.4094,28.6945,28.1616,27.1652,26.2299,UP,1
2002-03-01,28.4272,28.4094,28.3452,27.191,26.2433,UP,1
2002-03-04,29.6748,28.7391,28.7017,27.2367,26.2631,DOWN,0
2002-03-05,29.2471,29.4075,28.8906,27.2677,26.2803,DOWN,0
2002-03-06,29.2292,28.5609,28.9975,27.2908,26.2955,DOWN,0
2002-03-07,29.0064,29.2292,29.1169,27.3238,26.3066,DOWN,0
2002-03-08,28.7302,29.1579,29.1775,27.3513,26.3126,DOWN,0
2002-03-11,28.4272,28.7391,28.928,27.3726,26.3155,UP,1
2002-03-12,28.7213,28.2044,28.8229,27.3981,26.3198,DOWN,0
2002-03-13,28.2312,28.7213,28.6233,27.4029,26.3228,DOWN,0
2002-03-14,27.9906,28.0708,28.4201,27.3981,26.3273,DOWN,0
2002-03-15,27.8658,27.9816,28.2472,27.4024,26.3292,DOWN,0
2002-03-18,27.4202,27.9816,28.0458,27.3955,26.3272,DOWN,0
2002-03-19,26.9836,27.4915,27.6983,27.3837,26.3223,DOWN,0
2002-03-20,26.8232,27.0459,27.4167,27.3792,26.3162,UP,1
2002-03-21,27.2687,26.8677,27.2723,27.3853,26.3125,DOWN,0
2002-03-22,27.0459,27.447,27.1083,27.3853,26.3058,DOWN,0
2002-03-25,27.0459,27.2242,27.0335,27.3807,26.2993,UP,1
2002-03-26,27.0638,27.447,27.0495,27.381,26.2918,UP,1
2002-03-27,27.8034,27.5093,27.2456,27.3947,26.2866,UP,1
2002-03-28,28.0708,27.8925,27.406,27.409,26.2845,DOWN,0
2002-04-01,27.6074,28.0708,27.5182,27.4238,26.282,UP,1
2002-04-02,27.8123,27.6074,27.6715,27.4413,26.2808,DOWN,0
2002-04-03,27.8034,27.9906,27.8195,27.4616,26.281,UP,1
2002-04-04,28.0975,28.1153,27.8783,27.4871,26.2843,UP,1
2002-04-05,28.8015,28.0975,28.0244,27.5286,26.2913,UP,1
2002-04-08,29.1758,28.8282,28.3381,27.5783,26.3038,UP,1
2002-04-09,29.4164,29.0421,28.6589,27.6271,26.3176,UP,1
2002-04-10,29.6748,29.2025,29.0332,27.686,26.3319,DOWN,0
2002-04-11,29.2738,29.5946,29.2684,27.7578,26.343,UP,1
2002-04-12,29.9778,29.4075,29.5037,27.8334,26.3548,DOWN,0
2002-04-15,29.6481,30.4323,29.5982,27.8849,26.364,UP,1
2002-04-16,30.3877,30.0312,29.7924,27.9558,26.3798,UP,1
2002-04-17,30.6283,30.254,29.9831,28.047,26.3971,DOWN,0
2002-04-18,30.254,30.5214,30.1792,28.1412,26.4118,UP,1
2002-04-19,30.7442,30.3431,30.3325,28.2404,26.4289,UP,1
2002-04-22,30.8154,30.7442,30.5659,28.3401,26.4473,DOWN,0
2002-04-23,29.9778,30.5214,30.4839,28.4129,26.4592,UP,1
2002-04-24,30.0491,29.853,30.3681,28.4869,26.4688,DOWN,0
2002-04-25,29.9778,29.7817,30.3128,28.5452,26.4779,DOWN,0
2002-04-26,29.7461,29.9778,30.1132,28.593,26.4846,UP,1
2002-04-29,30.0847,29.853,29.9671,28.6343,26.497,UP,1
2002-04-30,30.4233,29.951,30.0562,28.6919,26.51,UP,1
2002-05-01,30.4501,30.4323,30.1364,28.76,26.524,DOWN,0
2002-05-02,30.3877,30.254,30.2184,28.8143,26.5405,UP,1
2002-05-03,30.4323,30.4768,30.3556,28.8706,26.5539,DOWN,0
2002-05-06,30.4323,30.7887,30.4251,28.9291,26.5668,DOWN,0
2002-05-07,28.3916,30.3877,30.0188,28.9391,26.5682,UP,1
2002-05-08,28.4183,28.65,29.6124,28.9414,26.5708,DOWN,0
2002-05-09,28.2757,28.4272,29.19,28.933,26.5743,UP,1
2002-05-10,28.2935,28.4539,28.7623,28.9307,26.5787,UP,1
2002-05-13,28.65,28.5163,28.4058,28.9352,26.5881,UP,1
2002-05-14,28.7391,29.1312,28.4753,28.9164,26.5994,DOWN,0
2002-05-15,28.2846,28.7391,28.4486,28.8972,26.6117,UP,1
2002-05-16,28.7391,28.4629,28.5413,28.8874,26.625,UP,1
2002-05-17,29.0064,28.748,28.6839,28.8874,26.6417,DOWN,0
2002-05-20,28.1866,29.0956,28.5912,28.8765,26.6537,DOWN,0
2002-05-21,27.8212,28.4807,28.4076,28.8644,26.6643,DOWN,0
2002-05-22,27.643,27.9816,28.2793,28.8428,26.6704,UP,1
2002-05-23,28.0708,27.9816,28.1456,28.8396,26.6792,UP,1
2002-05-24,28.1955,28.2222,27.9834,28.8437,26.6889,DOWN,0
2002-05-28,27.6697,28.1866,27.88,28.8398,26.697,UP,1
2002-05-29,27.9549,27.6697,27.9068,28.8505,26.7062,UP,1
2002-05-30,28.3916,27.8034,28.0565,28.8787,26.7187,UP,1
2002-05-31,29.6124,28.8282,28.3648,28.9344,26.7397,DOWN,0
2002-06-03,28.6054,29.4966,28.4468,28.9612,26.7552,DOWN,0
2002-06-04,28.3559,28.6054,28.584,28.9874,26.7696,UP,1
2002-06-05,28.4718,28.4807,28.6874,29.0159,26.7824,DOWN,0
2002-06-06,27.8658,28.4718,28.5823,29.0319,26.7905,DOWN,0
2002-06-07,27.7143,27.8569,28.2026,29.0301,26.7988,UP,1
2002-06-10,28.1688,27.5004,28.1153,29.0321,26.8083,DOWN,0
2002-06-11,27.5628,28.3114,27.9567,29.0312,26.8164,DOWN,0
2002-06-12,27.2776,27.4113,27.7179,29.0205,26.822,DOWN,0
2002-06-13,26.5558,27.2242,27.4559,28.9956,26.8239,DOWN,0
2002-06-14,26.4489,26.5558,27.2028,28.9626,26.8252,UP,1
2002-06-17,27.4113,26.7341,27.0513,28.9348,26.8281,DOWN,0
2002-06-18,27.1172,27.5628,26.9622,28.8936,26.8282,DOWN,0
2002-06-19,26.4222,27.1172,26.7911,28.8337,26.8265,DOWN,0
2002-06-20,25.4597,26.2885,26.5719,28.7494,26.8192,UP,1
2002-06-21,26.4845,26.137,26.579,28.6937,26.8167,DOWN,0
2002-06-24,25.6647,26.5558,26.2297,28.6074,26.8083,DOWN,0
2002-06-25,25.5488,26.1548,25.916,28.5254,26.8002,DOWN,0
2002-06-26,24.9518,25.4775,25.6219,28.4167,26.791,UP,1
2002-06-27,25.7182,25.2637,25.6736,28.3185,26.7873,DOWN,0
2002-06-28,25.6647,25.7182,25.5096,28.2267,26.7858,UP,1
2002-07-01,26.1994,26.0211,25.6166,28.1358,26.7907,DOWN,0
2002-07-02,25.5934,26.4222,25.6255,28.0314,26.7904,UP,1
2002-07-03,25.7538,26.1548,25.7859,27.9469,26.7992,UP,1
2002-07-05,26.1994,26.0657,25.8821,27.8699,26.8108,UP,1
2002-07-08,26.3598,26.2885,26.0211,27.7975,26.8237,DOWN,0
2002-07-09,25.638,26.5558,25.9089,27.7154,26.8341,DOWN,0
2002-07-10,24.934,25.8875,25.777,27.6124,26.8465,DOWN,0
2002-07-11,24.9072,24.9518,25.6077,27.502,26.8533,DOWN,0
2002-07-12,24.7023,25.2191,25.3082,27.3871,26.8565,DOWN,0
2002-07-15,24.5953,24.6399,24.9553,27.2712,26.8592,DOWN,0
2002-07-16,23.3299,24.1943,24.4937,27.1292,26.8507,DOWN,0
2002-07-17,22.5814,23.7933,24.0232,26.9722,26.8313,DOWN,0
2002-07-18,21.61,22.9022,23.3638,26.8365,26.8101,UP,1
2002-07-19,22.0556,20.9862,22.8344,26.7093,26.7912,DOWN,0
2002-07-22,21.3427,22.412,22.1839,26.5706,26.7695,DOWN,0
2002-07-23,20.5763,21.5655,21.6332,26.4163,26.7446,UP,1
2002-07-24,21.1912,20.4515,21.3552,26.2671,26.7224,UP,1
2002-07-25,21.5387,21.209,21.3409,26.1231,26.7095,UP,1
2002-07-26,22.5992,21.708,21.4496,26.0094,26.7022,UP,1
2002-07-29,24.6755,23.3923,22.1162,25.9281,26.7054,UP,1
2002-07-30,25.0409,24.6755,23.0091,25.8488,26.7089,UP,1
2002-07-31,25.1211,25.3082,23.7951,25.7875,26.7148,DOWN,0
2002-08-01,25.0231,24.7736,24.492,25.7315,26.7205,DOWN,0
2002-08-02,23.7933,24.9518,24.7308,25.6545,26.7219,DOWN,0
2002-08-05,22.8398,23.526,24.3636,25.5499,26.7185,DOWN,0
2002-08-06,22.5814,22.9289,23.8717,25.4376,26.7165,UP,1
2002-08-07,22.9378,23.1517,23.4351,25.343,26.7169,UP,1
2002-08-08,23.9092,23.5705,23.2123,25.2621,26.7205,UP,1
2002-08-09,24.1408,23.9181,23.2818,25.1771,26.7209,DOWN,0
2002-08-12,23.8468,23.6418,23.4832,25.0617,26.7189,DOWN,0
2002-08-13,23.3032,23.8289,23.6276,24.9557,26.714,UP,1
2002-08-14,23.8913,23.4369,23.8183,24.8664,26.7112,DOWN,0
2002-08-15,23.8468,23.8913,23.8058,24.7739,26.7091,DOWN,0
2002-08-16,23.7666,23.8468,23.7309,24.6919,26.707,UP,1
2002-08-19,24.426,24.0606,23.8468,24.6262,26.7093,DOWN,0
2002-08-20,24.0339,24.426,23.9929,24.5435,26.7078,UP,1
2002-08-21,24.2389,24.4349,24.0624,24.477,26.7082,UP,1
2002-08-22,24.925,24.4171,24.2781,24.4299,26.7085,DOWN,0
2002-08-23,24.6577,24.925,24.4563,24.392,26.707,UP,1
2002-08-26,24.6666,24.8805,24.5044,24.3563,26.7076,DOWN,0
2002-08-27,24.1052,24.9518,24.5187,24.2902,26.7042,DOWN,0
2002-08-28,23.7487,24.1052,24.4207,24.2228,26.7003,UP,1
2002-08-29,24.2121,23.526,24.2781,24.1786,26.6992,DOWN,0
2002-08-30,23.9894,24.6399,24.1444,24.1492,26.6957,DOWN,0
2002-09-03,23.0804,23.7666,23.8272,24.0811,26.6879,DOWN,0
2002-09-04,22.7596,22.9913,23.558,24.023,26.6784,UP,1
2002-09-05,22.7685,22.2784,23.362,23.9674,26.6693,DOWN,0
2002-09-06,22.5012,22.9467,23.0198,23.9184,26.6592,UP,1
2002-09-09,22.715,22.5012,22.7649,23.8584,26.6503,DOWN,0
2002-09-10,22.6437,22.8131,22.6776,23.7979,26.6436,DOWN,0
2002-09-11,22.5101,23.0804,22.6277,23.7242,26.6361,DOWN,0
2002-09-12,21.9219,22.5101,22.4584,23.6507,26.6227,UP,1
2002-09-13,22.2338,21.8328,22.4049,23.5803,26.6125,DOWN,0
2002-09-16,21.717,22.3586,22.2053,23.4907,26.5997,DOWN,0
2002-09-17,20.808,21.9665,21.8382,23.3796,26.582,DOWN,0
2002-09-18,20.603,20.6743,21.4567,23.2789,26.5628,UP,1
2002-09-19,20.9684,20.5941,21.266,23.1996,26.5475,UP,1
2002-09-20,20.9951,21.1645,21.0183,23.1214,26.5288,UP,1
2002-09-23,21.0041,20.8526,20.8757,23.0474,26.5092,DOWN,0
2002-09-24,20.4961,20.7902,20.8133,22.9654,26.4861,UP,1
2002-09-25,20.5852,21.0308,20.8098,22.9105,26.4624,UP,1
2002-09-26,21.1466,20.9417,20.8454,22.8819,26.4405,DOWN,0
2002-09-27,20.4605,20.8971,20.7385,22.8589,26.413,DOWN,0
2002-09-30,20.2822,20.2377,20.5941,22.8234,26.3861,UP,1
2002-10-01,21.1645,20.4961,20.7278,22.8198,26.3629,DOWN,0
2002-10-02,20.7634,21.1645,20.7634,22.8236,26.3339,DOWN,0
2002-10-03,20.0684,20.8793,20.5478,22.8011,26.2986,DOWN,0
2002-10-04,18.6158,20.3624,20.1789,22.7427,26.2547,DOWN,0
2002-10-07,18.4911,18.7584,19.8206,22.6605,26.2087,UP,1
2002-10-08,19.3822,18.5356,19.4642,22.5546,26.1652,DOWN,0
2002-10-09,18.7495,19.1594,19.0614,22.4288,26.1222,UP,1
2002-10-10,19.5426,18.8742,18.9562,22.3172,26.0831,UP,1
2002-10-11,20.1753,19.8723,19.2681,22.2203,26.0472,DOWN,0
2002-10-14,19.8278,20.1753,19.5355,22.141,26.0091,UP,1
2002-10-15,22.011,20.9417,20.0612,22.1244,25.9792,DOWN,0
2002-10-16,21.7793,22.011,20.6672,22.1083,25.947,UP,1
2002-10-17,22.5101,23.4814,21.2607,22.0998,25.9212,DOWN,0
2002-10-18,22.1625,22.3942,21.6581,22.0649,25.8932,DOWN,0
2002-10-21,22.118,21.2981,22.1162,22.0244,25.866,DOWN,0
2002-10-22,22.0556,22.0556,22.1251,21.9886,25.841,DOWN,0
2002-10-23,21.8328,22.0021,22.1358,21.9592,25.8153,UP,1
2002-10-24,21.8774,21.8506,22.0093,21.9189,25.7895,UP,1
2002-10-25,22.6348,22.1447,22.1037,21.8947,25.7663,DOWN,0
2002-10-28,22.3229,22.9913,22.1447,21.8658,25.7427,DOWN,0
2002-10-29,21.7437,22.1001,22.0823,21.8121,25.7158,UP,1
2002-10-30,21.8328,21.5655,22.0823,21.7681,25.6882,DOWN,0
2002-10-31,21.2803,21.7437,21.9629,21.7089,25.6602,UP,1
2002-11-01,21.7704,21.1645,21.79,21.6458,25.6344,UP,1
2002-11-04,22.2071,22.4566,21.7669,21.5968,25.6115,UP,1
2002-11-05,22.2338,22.3942,21.8649,21.5482,25.5885,UP,1
2002-11-06,23.7309,23.2586,22.2445,21.5407,25.5736,UP,1
2002-11-07,23.7577,24.0606,22.74,21.5409,25.5589,UP,1
2002-11-08,24.1498,23.9537,23.2158,21.5396,25.5448,DOWN,0
2002-11-11,23.4101,24.1498,23.4565,21.528,25.5282,UP,1
2002-11-12,23.4279,23.419,23.6953,21.535,25.5169,UP,1
2002-11-13,23.7042,23.4814,23.6899,21.5539,25.5044,UP,1
2002-11-14,23.9894,24.0428,23.7363,21.5783,25.489,UP,1
2002-11-15,24.0517,23.9626,23.7167,21.6093,25.4751,DOWN,0
2002-11-18,23.125,23.3477,23.6596,21.6175,25.4604,UP,1
2002-11-19,23.2408,23.1428,23.6222,21.6295,25.4488,UP,1
2002-11-20,23.82,23.2586,23.6454,21.6556,25.439,DOWN,0
2002-11-21,23.6953,24.1943,23.5866,21.6911,25.4283,UP,1
2002-11-22,23.9715,23.7309,23.5705,21.7259,25.4165,DOWN,0
2002-11-25,23.6151,23.7933,23.6685,21.7638,25.4028,DOWN,0
2002-11-26,22.8576,23.3923,23.5919,21.8048,25.3818,UP,1
2002-11-27,23.5527,23.0358,23.5384,21.8638,25.3628,UP,1
2002-11-29,23.9181,23.8289,23.583,21.9228,25.3423,DOWN,0
2002-12-02,23.8824,24.328,23.5652,21.9806,25.324,DOWN,0
2002-12-03,23.4369,23.8111,23.5295,22.0292,25.3059,UP,1
2002-12-04,23.7131,23.6507,23.7006,22.0936,25.2861,DOWN,0
2002-12-05,23.3477,24.0606,23.6596,22.1488,25.2648,UP,1
2002-12-06,23.7398,23.3477,23.624,22.2007,25.2459,DOWN,0
2002-12-09,23.4458,23.7398,23.5367,22.2604,25.2237,UP,1
2002-12-10,23.7487,23.526,23.599,22.3297,25.2009,UP,1
2002-12-11,25.0855,24.631,23.8735,22.4081,25.1829,UP,1
2002-12-12,25.3171,25.1746,24.2674,22.4992,25.1674,DOWN,0
2002-12-13,25.0944,25.2637,24.5383,22.5997,25.1508,UP,1
2002-12-16,25.2459,24.9607,24.8983,22.7323,25.1286,DOWN,0
2002-12-17,24.7736,25.0855,25.1033,22.858,25.1063,DOWN,0
2002-12-18,24.5686,24.3369,24.9999,22.9617,25.083,DOWN,0
2002-12-19,24.2567,24.5062,24.7878,23.0718,25.0592,UP,1
2002-12-20,24.5062,24.4171,24.6702,23.1711,25.0381,DOWN,0
2002-12-23,24.4706,24.328,24.5151,23.257,25.0183,UP,1
2002-12-24,24.4795,24.6934,24.4563,23.3501,24.9971,UP,1
2002-12-26,24.6577,24.5953,24.4741,23.403,24.9792,DOWN,0
2002-12-27,24.2032,24.729,24.4634,23.4515,24.9603,UP,1
2002-12-30,24.426,24.2834,24.4474,23.4898,24.9431,DOWN,0
2002-12-31,24.0963,24.2923,24.3725,23.5285,24.9265,UP,1
2003-01-02,24.8181,24.426,24.4403,23.5825,24.9156,UP,1
2003-01-03,24.8716,24.8181,24.483,23.6388,24.9059,UP,1
2003-01-06,25.2904,24.7736,24.7005,23.7079,24.896,DOWN,0
2003-01-07,24.934,25.2904,24.8021,23.7691,24.8854,DOWN,0
2003-01-08,24.6844,24.9429,24.9197,23.8101,24.8736,UP,1
2003-01-09,25.9766,24.8894,25.1514,23.8831,24.8682,DOWN,0
2003-01-10,25.834,25.8786,25.3439,23.9649,24.8583,UP,1
2003-01-13,25.9944,25.932,25.4847,24.0482,24.848,UP,1
2003-01-14,26.1459,25.8429,25.7271,24.1455,24.8407,DOWN,0
2003-01-15,25.629,26.1548,25.916,24.2227,24.8297,DOWN,0
2003-01-16,25.5934,25.7538,25.8394,24.2904,24.8187,DOWN,0
2003-01-17,25.3973,25.5132,25.752,24.3537,24.8052,DOWN,0
2003-01-21,25.2191,25.531,25.597,24.3834,24.7873,DOWN,0
2003-01-22,24.8538,25.1567,25.3385,24.4053,24.7657,UP,1
2003-01-23,24.925,24.9161,25.1977,24.4208,24.7432,DOWN,0
2003-01-24,24.3102,24.8627,24.9411,24.4388,24.7164,DOWN,0
2003-01-27,23.9181,24.3102,24.6452,24.4486,24.6896,DOWN,0
2003-01-28,23.6596,23.8557,24.3333,24.4478,24.658,UP,1
2003-01-29,23.6864,23.3032,24.0999,24.4417,24.6282,DOWN,0
2003-01-30,23.4279,23.7933,23.8004,24.4292,24.5934,UP,1
2003-01-31,23.8557,23.223,23.7095,24.4438,24.5595,UP,1
2003-02-03,24.123,23.722,23.7505,24.4615,24.5289,DOWN,0
2003-02-04,23.1962,24.1319,23.6579,24.449,24.4912,UP,1
2003-02-05,23.2497,23.5705,23.5705,24.4401,24.4533,DOWN,0
2003-02-06,22.7774,23.1873,23.4404,24.4162,24.4173,UP,1
2003-02-07,22.8754,22.9378,23.2444,24.4014,24.3815,UP,1
2003-02-10,23.1695,23.116,23.0537,24.4077,24.3474,DOWN,0
2003-02-11,21.9397,22.7239,22.8024,24.3754,24.3084,UP,1
2003-02-12,22.0912,22.0556,22.5707,24.3389,24.2684,UP,1
2003-02-13,22.1804,22.0734,22.4513,24.3048,24.2272,UP,1
2003-02-14,22.9556,22.3051,22.4673,24.2952,24.1897,UP,1
2003-02-18,23.1695,23.1606,22.4673,24.2843,24.1536,DOWN,0
2003-02-19,23.0537,23.0358,22.6901,24.2784,24.1167,DOWN,0
2003-02-20,22.9735,23.1517,22.8665,24.2631,24.0794,UP,1
2003-02-21,23.2675,23.1517,23.084,24.2595,24.0538,DOWN,0
2003-02-24,23.0537,23.2675,23.1036,24.2456,24.027,DOWN,0
2003-02-25,23.0002,22.7685,23.0697,24.2039,24.0006,DOWN,0
2003-02-26,22.8131,23.0091,23.0216,24.1539,23.9732,UP,1
2003-02-27,23.1873,22.6348,23.0644,24.1157,23.9459,UP,1
2003-02-28,23.321,23.3745,23.075,24.0772,23.9188,DOWN,0
2003-03-03,23.2141,23.6062,23.1071,24.046,23.8935,DOWN,0
2003-03-04,22.715,23.2586,23.0501,24.009,23.8633,UP,1
2003-03-05,23.4101,22.715,23.1695,23.992,23.8354,DOWN,0
2003-03-06,23.0269,23.4101,23.1374,23.9624,23.8096,UP,1
2003-03-07,23.2052,22.8487,23.1143,23.9371,23.7865,DOWN,0
2003-03-10,22.3675,23.1606,22.9449,23.8949,23.7601,DOWN,0
2003-03-11,21.7259,22.4744,22.7471,23.8363,23.7284,DOWN,0
2003-03-12,21.3962,21.61,22.3443,23.7801,23.6944,UP,1
2003-03-13,22.3942,21.9487,22.2178,23.7395,23.668,UP,1
2003-03-14,22.7774,22.6527,22.1322,23.7131,23.6421,UP,1
2003-03-17,23.2586,22.5012,22.3105,23.6819,23.6165,UP,1
2003-03-18,23.321,23.2141,22.6295,23.6509,23.585,UP,1
2003-03-19,24.2834,23.4012,23.2069,23.6308,23.5634,DOWN,0
2003-03-20,24.1943,24.0606,23.567,23.616,23.5426,UP,1
2003-03-21,24.7201,24.6577,23.9555,23.6167,23.5238,DOWN,0
2003-03-24,23.8022,24.1854,24.0642,23.5732,23.5035,UP,1
2003-03-25,23.9092,23.6775,24.1818,23.5347,23.4845,DOWN,0
2003-03-26,23.8735,23.9359,24.0999,23.4923,23.463,DOWN,0
2003-03-27,23.7755,23.722,24.0161,23.4449,23.4441,UP,1
2003-03-28,23.9804,23.6775,23.8682,23.4119,23.4276,DOWN,0
2003-03-31,23.5081,23.7309,23.8093,23.3702,23.4123,UP,1
2003-04-01,23.9537,23.4814,23.8183,23.3413,23.3999,UP,1
2003-04-02,24.631,24.4349,23.9697,23.3296,23.386,UP,1
