ticker,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2013-07-24,10.9367,11.2967,11.2293,10.813,9.5541,UP,1
2013-07-25,11.0767,10.92,11.1687,10.8284,9.57,DOWN,0
2013-07-26,10.9733,10.9833,11.104,10.8403,9.5855,UP,1
2013-07-29,11.0033,10.9267,11.054,10.8553,9.6013,DOWN,0
2013-07-30,10.82,10.69,10.962,10.8633,9.6166,DOWN,0
2013-07-31,10.8,10.78,10.9347,10.8704,9.6313,UP,1
2013-08-01,11.0667,10.9,10.9327,10.8838,9.6475,DOWN,0
2013-08-02,10.9933,11.0467,10.9367,10.8971,9.6637,DOWN,0
2013-08-05,10.87,10.93,10.91,10.9084,9.6785,DOWN,0
2013-08-06,10.8433,10.89,10.9147,10.9204,9.6926,DOWN,0
2013-08-07,10.7467,10.83,10.904,10.9256,9.7056,UP,1
2013-08-08,10.77,10.79,10.8447,10.9304,9.7185,DOWN,0
2013-08-09,10.6367,10.7567,10.7733,10.9288,9.7312,UP,1
2013-08-12,10.6533,10.6333,10.73,10.9321,9.7443,DOWN,0
2013-08-13,10.6367,10.6333,10.6887,10.9378,9.7572,UP,1
2013-08-14,10.6533,10.6167,10.67,10.9452,9.7712,DOWN,0
2013-08-15,10.38,10.5567,10.592,10.9459,9.7833,DOWN,0
2013-08-16,10.2633,10.3567,10.5173,10.9388,9.795,DOWN,0
2013-08-19,10.26,10.2533,10.4387,10.9248,9.8067,UP,1
2013-08-20,10.4067,10.2533,10.3927,10.9135,9.8185,UP,1
2013-08-21,10.5133,10.6233,10.3647,10.9096,9.831,DOWN,0
2013-08-22,10.1533,10.5333,10.3193,10.9038,9.8413,UP,1
2013-08-23,10.2767,10.2333,10.322,10.8921,9.852,DOWN,0
2013-08-26,10.2167,10.3033,10.3133,10.8791,9.8634,DOWN,0
2013-08-27,9.98,10.1267,10.228,10.8584,9.8741,DOWN,0
2013-08-28,9.9467,10.0033,10.1147,10.8361,9.8845,UP,1
2013-08-29,10.02,9.9133,10.088,10.8184,9.8954,DOWN,0
2013-08-30,9.9533,10.0833,10.0233,10.7992,9.9066,DOWN,0
2013-09-03,9.9267,10.1167,9.9653,10.7806,9.9182,UP,1
2013-09-04,10.0,9.9267,9.9693,10.7682,9.9298,UP,1
2013-09-05,10.0883,9.9867,9.9977,10.7543,9.942,UP,1
2013-09-06,10.17,10.1467,10.0277,10.7416,9.954,UP,1
2013-09-09,10.2233,10.19,10.0817,10.727,9.9666,UP,1
2013-09-10,10.3267,10.2667,10.1617,10.7149,9.9795,UP,1
2013-09-11,10.3333,10.2433,10.2283,10.7008,9.9915,UP,1
2013-09-12,10.43,10.3767,10.2967,10.689,10.0044,DOWN,0
2013-09-13,10.4167,10.4167,10.346,10.6792,10.0172,UP,1
2013-09-16,10.4733,10.5167,10.396,10.6667,10.0296,UP,1
2013-09-17,10.51,10.47,10.4327,10.656,10.0417,UP,1
2013-09-18,10.59,10.4867,10.484,10.6462,10.0543,UP,1
2013-09-19,10.6717,10.5833,10.5323,10.6378,10.0678,UP,1
2013-09-20,10.6933,10.6967,10.5877,10.6242,10.081,DOWN,0
2013-09-23,10.6867,10.6367,10.6303,10.6093,10.095,UP,1
2013-09-24,10.7267,10.71,10.6737,10.5962,10.1092,DOWN,0
2013-09-25,10.6833,10.7333,10.6923,10.5847,10.1231,UP,1
2013-09-26,10.8567,10.6833,10.7293,10.5773,10.1382,DOWN,0
2013-09-27,10.7333,10.7667,10.7373,10.5644,10.1526,DOWN,0
2013-09-30,10.7033,10.6233,10.7407,10.5525,10.1656,UP,1
2013-10-01,10.7967,10.7,10.7547,10.5434,10.1791,DOWN,0
2013-10-02,10.7933,10.7667,10.7767,10.5337,10.1927,DOWN,0
2013-10-03,10.77,10.74,10.7593,10.5303,10.2054,UP,1
2013-10-04,10.9667,10.7833,10.806,10.5281,10.2182,DOWN,0
2013-10-07,10.76,10.8867,10.8173,10.5239,10.23,DOWN,0
2013-10-08,10.5967,10.7633,10.7773,10.5157,10.2395,UP,1
2013-10-09,10.6733,10.65,10.7533,10.5128,10.2503,UP,1
2013-10-10,11.0067,10.7533,10.8007,10.5169,10.2633,UP,1
2013-10-11,11.0567,10.9567,10.8187,10.5167,10.2767,UP,1
2013-10-14,11.1767,11.0033,10.902,10.5204,10.2908,DOWN,0
2013-10-15,11.11,11.18,11.0047,10.5252,10.3049,UP,1
2013-10-16,11.2267,11.2033,11.1153,10.5329,10.3194,UP,1
2013-10-17,11.36,11.1633,11.186,10.5451,10.3332,UP,1
2013-10-18,11.3817,11.4033,11.251,10.5574,10.3462,DOWN,0
2013-10-21,11.23,11.3667,11.2617,10.5692,10.3582,DOWN,0
2013-10-22,11.1933,11.2767,11.2783,10.58,10.3704,UP,1
2013-10-23,11.845,11.25,11.402,10.6042,10.3861,UP,1
2013-10-24,11.8833,11.8433,11.5067,10.6288,10.4016,UP,1
2013-10-25,11.9,11.8433,11.6103,10.6592,10.4167,UP,1
2013-10-28,11.9067,11.8967,11.7457,10.6921,10.4319,UP,1
2013-10-29,12.0033,11.93,11.9077,10.7269,10.4474,DOWN,0
2013-10-30,11.9083,11.98,11.9203,10.757,10.4623,DOWN,0
2013-10-31,11.81,11.8467,11.9057,10.7829,10.4766,DOWN,0
2013-11-01,11.765,11.8067,11.8787,10.8151,10.4903,UP,1
2013-11-04,11.82,11.8267,11.8613,10.846,10.5042,DOWN,0
2013-11-05,11.7733,11.73,11.8153,10.8771,10.5172,UP,1
2013-11-06,11.8333,11.8167,11.8003,10.9142,10.5308,DOWN,0
2013-11-07,11.7067,11.8867,11.7797,10.9494,10.5435,UP,1
2013-11-08,11.9767,11.75,11.822,10.9885,10.5572,DOWN,0
2013-11-11,11.97,11.9433,11.852,11.0289,10.5707,DOWN,0
2013-11-12,11.95,11.9667,11.8873,11.0693,10.584,UP,1
2013-11-13,12.06,11.85,11.9327,11.1105,10.5977,UP,1
2013-11-14,12.4,12.1133,12.0713,11.1568,10.6125,DOWN,0
2013-11-15,12.36,12.3967,12.148,11.2006,10.6265,UP,1
2013-11-18,12.5333,12.39,12.2607,11.2468,10.6419,UP,1
2013-11-19,12.7367,12.3333,12.418,11.295,10.6576,UP,1
2013-11-20,12.8267,12.7167,12.5713,11.3448,10.6734,UP,1
2013-11-21,12.9733,12.9133,12.686,11.3957,10.6895,UP,1
2013-11-22,13.2033,13.0,12.8547,11.4514,10.7064,DOWN,0
2013-11-25,13.1,13.2033,12.968,11.504,10.7213,DOWN,0
2013-11-26,12.93,13.0867,13.0067,11.5524,10.735,DOWN,0
2013-11-27,12.88,12.9433,13.0173,11.5982,10.7466,UP,1
2013-11-29,13.0967,12.93,13.042,11.6467,10.7611,UP,1
2013-12-02,13.1333,13.1567,13.028,11.6955,10.775,DOWN,0
2013-12-03,13.01,13.0733,13.01,11.7419,10.7876,UP,1
2013-12-04,13.3167,12.9967,13.0873,11.7937,10.8024,DOWN,0
2013-12-05,12.9533,13.1933,13.102,11.8391,10.8155,UP,1
2013-12-06,12.96,13.09,13.0747,11.8812,10.8281,UP,1
2013-12-09,12.97,13.0033,13.042,11.9259,10.8415,DOWN,0
2013-12-10,12.9633,12.94,13.0327,11.9711,10.8539,DOWN,0
2013-12-11,12.9033,12.9267,12.95,12.0133,10.8655,UP,1
2013-12-12,12.93,12.9133,12.9453,12.056,10.8774,DOWN,0
2013-12-13,12.85,12.9867,12.9233,12.0976,10.889,UP,1
2013-12-16,12.9067,12.91,12.9107,12.1364,10.9001,UP,1
2013-12-17,13.1033,12.9067,12.9387,12.1833,10.9116,UP,1
2013-12-18,13.1983,13.0833,12.9977,12.2353,10.9238,DOWN,0
2013-12-19,13.1533,13.15,13.0423,12.2849,10.9363,UP,1
2013-12-20,13.32,13.2,13.1363,12.3312,10.9495,DOWN,0
2013-12-23,13.2533,13.1233,13.2057,12.3751,10.9619,UP,1
2013-12-24,13.3033,13.24,13.2457,12.4176,10.9749,UP,1
2013-12-26,13.3267,13.3733,13.2713,12.462,10.988,DOWN,0
2013-12-27,13.3067,13.3233,13.302,12.5036,11.0002,DOWN,0
2013-12-30,13.2767,13.27,13.2933,12.5419,11.0123,DOWN,0
2013-12-31,13.2667,13.32,13.296,12.5796,11.0248,DOWN,0
2014-01-02,13.0667,13.2967,13.2487,12.6163,11.0368,UP,1
2014-01-03,13.26,13.0967,13.2353,12.6577,11.0499,UP,1
2014-01-06,13.2933,13.23,13.2327,12.6866,11.063,UP,1
2014-01-07,13.3567,13.37,13.2487,12.7161,11.0758,UP,1
2014-01-08,13.3933,13.5667,13.274,12.746,11.0892,UP,1
2014-01-09,13.4133,13.4933,13.3433,12.7761,11.1021,DOWN,0
2014-01-10,13.3067,13.4133,13.3527,12.8022,11.1147,DOWN,0
2014-01-13,13.05,13.24,13.304,12.825,11.1261,UP,1
2014-01-14,13.2467,13.1067,13.282,12.8537,11.139,DOWN,0
2014-01-15,13.1733,13.2967,13.238,12.8819,11.1583,UP,1
2014-01-16,13.3267,13.1267,13.2207,12.912,11.1778,DOWN,0
2014-01-17,13.24,13.3167,13.2073,12.9414,11.1964,DOWN,0
2014-01-21,13.1333,13.2633,13.224,12.9674,11.2141,UP,1
2014-01-22,13.1667,13.1167,13.208,12.9966,11.2316,DOWN,0
2014-01-23,12.9,13.1033,13.1533,13.015,11.2482,DOWN,0
2014-01-24,12.5333,12.77,12.9947,13.0263,11.2626,DOWN,0
2014-01-27,12.44,12.61,12.8347,13.0361,11.2761,UP,1
2014-01-28,12.55,12.4,12.718,13.0459,11.2903,DOWN,0
2014-01-29,12.4,12.4733,12.5647,13.0459,11.3047,UP,1
2014-01-30,12.8033,12.4667,12.5453,13.0548,11.321,DOWN,0
2014-01-31,12.7167,12.6333,12.582,13.0584,11.3374,DOWN,0
2014-02-03,12.3767,12.72,12.5693,13.0512,11.3527,UP,1
2014-02-04,12.5967,12.3667,12.5787,13.0466,11.3691,UP,1
2014-02-05,12.7167,12.4333,12.642,13.0415,11.3857,DOWN,0
2014-02-06,12.6167,12.79,12.6047,13.0298,11.4014,DOWN,0
2014-02-07,12.5133,12.6667,12.564,13.018,11.4169,DOWN,0
2014-02-10,12.5033,12.5367,12.5893,13.0095,11.4316,UP,1
2014-02-11,12.79,12.5033,12.628,13.0077,11.4473,UP,1
2014-02-12,12.8633,12.78,12.6573,13.003,11.4632,UP,1
2014-02-13,12.8967,12.82,12.7133,12.9983,11.4785,UP,1
2014-02-14,12.9067,12.8667,12.792,12.9962,11.4943,UP,1
2014-02-18,13.0367,12.97,12.8987,12.9906,11.5095,UP,1
2014-02-19,13.19,13.0667,12.9787,12.9954,11.5247,DOWN,0
2014-02-20,13.16,13.14,13.038,12.9994,11.5403,DOWN,0
2014-02-21,12.9767,13.1433,13.054,12.9995,11.5548,UP,1
2014-02-24,13.04,12.9333,13.0807,13.001,11.5691,DOWN,0
2014-02-25,13.0233,12.99,13.078,13.0034,11.5838,DOWN,0
2014-02-26,12.7833,13.0133,12.9967,13.0005,11.5969,UP,1
2014-02-27,12.8067,12.7633,12.926,12.9996,11.6101,DOWN,0
2014-02-28,12.7967,12.8333,12.89,12.9974,11.6226,DOWN,0
2014-03-03,12.7833,12.6433,12.8387,12.991,11.6346,UP,1
2014-03-04,13.2733,13.1833,12.8887,12.9925,11.6497,UP,1
2014-03-05,13.3467,13.1133,13.0013,12.9964,11.6644,UP,1
2014-03-06,13.5667,13.3233,13.1533,13.0013,11.68,UP,1
2014-03-07,13.5967,13.5867,13.3133,13.0082,11.696,DOWN,0
2014-03-10,13.4233,13.5567,13.4413,13.0106,11.7114,DOWN,0
2014-03-11,13.1833,13.3733,13.4233,13.0077,11.7258,DOWN,0
2014-03-12,13.1333,13.1167,13.3807,13.0043,11.7403,DOWN,0
2014-03-13,12.94,13.1567,13.2553,12.9975,11.7525,UP,1
2014-03-14,13.11,12.93,13.158,12.9944,11.7654,UP,1
2014-03-17,13.2433,13.1633,13.122,12.9979,11.7781,DOWN,0
2014-03-18,12.8333,13.1433,13.052,12.9894,11.7898,DOWN,0
2014-03-19,12.5,12.86,12.9253,12.9735,11.8005,DOWN,0
2014-03-20,12.4967,12.4767,12.8367,12.9563,11.8116,UP,1
2014-03-21,12.5133,12.6533,12.7173,12.9387,11.8225,UP,1
2014-03-24,12.6967,12.6067,12.608,12.9244,11.8329,UP,1
2014-03-25,12.7167,12.7367,12.5847,12.9126,11.8416,DOWN,0
2014-03-26,12.5333,12.77,12.5913,12.9023,11.8494,DOWN,0
2014-03-27,12.38,12.5433,12.568,12.8849,11.8578,DOWN,0
2014-03-28,12.24,12.4133,12.5133,12.8663,11.8668,UP,1
2014-03-31,12.3133,12.2133,12.4367,12.846,11.874,DOWN,0
2014-04-01,11.9267,12.4367,12.2787,12.8197,11.8793,UP,1
2014-04-02,12.3267,12.0067,12.2373,12.8036,11.8859,DOWN,0
2014-04-03,12.1467,12.3667,12.1907,12.7832,11.8913,DOWN,0
2014-04-04,12.1,12.2067,12.1627,12.7672,11.8973,DOWN,0
2014-04-07,11.93,12.1,12.086,12.7551,11.9024,DOWN,0
2014-04-08,11.6033,11.94,12.0213,12.7384,11.9061,UP,1
2014-04-09,11.6267,11.2967,11.8813,12.7199,11.9112,UP,1
2014-04-10,11.63,11.6333,11.778,12.7045,11.9154,DOWN,0
2014-04-11,11.59,11.6033,11.676,12.6803,11.9193,DOWN,0
2014-04-14,11.47,11.6,11.584,12.6553,11.9219,DOWN,0
2014-04-15,11.3767,11.4533,11.5387,12.6353,11.9241,UP,1
2014-04-16,11.5767,11.46,11.5287,12.6149,11.9268,UP,1
2014-04-17,11.67,11.6033,11.5367,12.594,11.9301,UP,1
2014-04-21,11.8267,11.68,11.584,12.5782,11.9347,UP,1
2014-04-22,12.2067,12.0067,11.7313,12.5721,11.9402,DOWN,0
2014-04-23,12.2033,12.1533,11.8967,12.5661,11.946,DOWN,0
2014-04-24,12.09,11.62,11.9993,12.5521,11.951,DOWN,0
2014-04-25,12.0167,12.1533,12.0687,12.5351,11.9557,UP,1
2014-04-28,12.1,12.0833,12.1233,12.5192,11.9593,UP,1
2014-04-29,12.1667,12.0933,12.1153,12.5044,11.963,UP,1
2014-04-30,12.3,12.21,12.1347,12.4897,11.9676,UP,1
2014-05-01,12.31,12.3167,12.1787,12.4721,11.9728,DOWN,0
2014-05-02,12.2833,12.31,12.232,12.4545,11.9781,DOWN,0
2014-05-05,12.2333,12.1467,12.2587,12.4397,11.9824,DOWN,0
2014-05-06,12.1,12.2167,12.2453,12.4209,11.9864,UP,1
2014-05-07,12.29,12.13,12.2433,12.4062,11.9916,DOWN,0
2014-05-08,12.1867,12.28,12.2187,12.3943,11.9961,DOWN,0
2014-05-09,12.1233,12.1233,12.1867,12.3806,12.002,UP,1
2014-05-12,12.2767,12.2233,12.1953,12.3702,12.008,DOWN,0
2014-05-13,12.17,12.2567,12.2093,12.3579,12.014,UP,1
2014-05-14,12.1767,12.1867,12.1867,12.336,12.0199,DOWN,0
2014-05-15,12.0733,12.17,12.164,12.3105,12.0262,DOWN,0
2014-05-16,12.02,12.0433,12.1433,12.2796,12.0323,UP,1
2014-05-19,12.07,11.9533,12.102,12.2491,12.0373,DOWN,0
2014-05-20,11.9167,12.09,12.0513,12.2189,12.0419,UP,1
2014-05-21,12.1,11.97,12.036,12.1973,12.048,UP,1
2014-05-22,12.12,12.0767,12.0453,12.177,12.0544,UP,1
2014-05-23,12.15,12.15,12.0713,12.1612,12.0614,UP,1
2014-05-27,12.3067,12.1967,12.1187,12.1451,12.0691,UP,1
2014-05-28,12.46,12.3333,12.2273,12.1295,12.0782,UP,1
2014-05-29,12.57,12.5,12.3213,12.1242,12.0878,UP,1
2014-05-30,12.6333,12.4967,12.424,12.1269,12.0978,DOWN,0
2014-06-02,12.59,12.65,12.512,12.1287,12.1075,UP,1
2014-06-03,12.6833,12.5367,12.5873,12.1321,12.119,UP,1
2014-06-04,12.72,12.6733,12.6393,12.1326,12.1313,DOWN,0
2014-06-05,12.5667,12.64,12.6387,12.1296,12.1428,DOWN,0
2014-06-06,12.5367,12.65,12.6193,12.1297,12.1535,UP,1
2014-06-09,12.5733,12.5267,12.616,12.1335,12.1638,DOWN,0
2014-06-10,12.38,12.5467,12.5553,12.1363,12.1749,DOWN,0
2014-06-11,12.1567,12.2967,12.4427,12.1332,12.1843,UP,1
2014-06-12,12.2667,12.18,12.3827,12.14,12.1946,DOWN,0
2014-06-13,12.2433,12.25,12.324,12.1383,12.2059,DOWN,0
2014-06-16,12.1833,12.2467,12.246,12.1391,12.2171,UP,1
2014-06-17,12.4167,12.17,12.2533,12.1454,12.229,UP,1
2014-06-18,12.63,12.4333,12.348,12.1594,12.2424,DOWN,0
2014-06-19,12.51,12.6233,12.3967,12.1775,12.2553,UP,1
2014-06-20,12.5933,12.5167,12.4667,12.1969,12.2683,UP,1
2014-06-23,12.9567,12.5967,12.6213,12.2234,12.2827,DOWN,0
2014-06-24,12.5733,12.85,12.6527,12.2431,12.2947,DOWN,0
2014-06-25,12.5133,12.5533,12.6293,12.2639,12.3061,UP,1
2014-06-26,12.6733,12.4733,12.662,12.2899,12.3179,UP,1
2014-06-27,12.7467,12.6667,12.6927,12.3133,12.3299,UP,1
2014-06-30,12.8733,12.7067,12.676,12.3373,12.3421,UP,1
2014-07-01,13.11,12.9333,12.7833,12.363,12.3556,UP,1
2014-07-02,13.2167,13.0767,12.924,12.3832,12.3693,UP,1
2014-07-03,13.3133,13.2267,13.052,12.4054,12.3833,DOWN,0
2014-07-07,13.2367,13.2733,13.15,12.4283,12.3966,DOWN,0
2014-07-08,12.9733,13.2067,13.17,12.4475,12.4081,UP,1
2014-07-09,13.04,12.9867,13.156,12.4663,12.4198,DOWN,0
2014-07-10,12.8667,12.9067,13.086,12.4803,12.4307,UP,1
2014-07-11,13.0367,12.8467,13.0307,12.495,12.4423,UP,1
2014-07-14,13.4133,13.2067,13.066,12.5171,12.4559,DOWN,0
2014-07-15,13.3433,13.4233,13.14,12.5383,12.4683,UP,1
2014-07-16,13.4333,13.3167,13.2187,12.5623,12.4818,UP,1
2014-07-17,13.5367,13.3867,13.3527,12.591,12.496,UP,1
2014-07-18,13.6633,13.58,13.478,12.6185,12.5103,UP,1
2014-07-21,13.6867,13.6367,13.5327,12.6485,12.5248,UP,1
2014-07-22,13.8167,13.7,13.6273,12.6823,12.54,DOWN,0
2014-07-23,13.7167,13.8067,13.684,12.7111,12.5538,UP,1
2014-07-24,14.0733,13.78,13.7913,12.7492,12.5704,UP,1
2014-07-25,14.12,14.06,13.8827,12.7881,12.588,UP,1
2014-07-28,14.28,14.12,14.0013,12.8322,12.606,UP,1
2014-07-29,14.2833,14.2333,14.0947,12.8775,12.6224,UP,1
2014-07-30,14.3,14.35,14.2113,12.9221,12.6386,DOWN,0
2014-07-31,14.0633,14.1933,14.2093,12.965,12.653,DOWN,0
2014-08-01,13.99,14.0667,14.1833,13.0028,12.6674,UP,1
2014-08-04,14.09,13.99,14.1453,13.0422,12.6818,DOWN,0
2014-08-05,13.8933,14.0033,14.0673,13.0771,12.6944,UP,1
2014-08-06,13.9067,13.8867,13.9887,13.1091,12.7071,DOWN,0
2014-08-07,13.8267,13.96,13.9413,13.1364,12.72,UP,1
2014-08-08,13.8767,13.8867,13.9187,13.1625,12.7335,UP,1
2014-08-11,13.99,13.9333,13.8987,13.1897,12.7442,DOWN,0
2014-08-12,13.86,13.9367,13.892,13.2151,12.7541,UP,1
2014-08-13,14.0133,13.6367,13.9133,13.2417,12.7646,UP,1
2014-08-14,14.0767,14.0367,13.9633,13.2688,12.7755,DOWN,0
2014-08-15,14.04,14.1067,13.996,13.2983,12.7857,UP,1
2014-08-18,14.1167,14.1067,14.0213,13.3299,12.7967,UP,1
2014-08-19,14.1633,14.1033,14.082,13.3617,12.8085,UP,1
2014-08-20,14.2433,14.1467,14.128,13.3989,12.8209,UP,1
2014-08-21,14.25,14.2167,14.1627,13.4408,12.833,UP,1
2014-08-22,14.2567,14.2167,14.206,13.4806,12.8454,UP,1
2014-08-25,14.4867,14.33,14.28,13.5255,12.8587,UP,1
2014-08-26,14.54,14.5033,14.3553,13.5726,12.8729,UP,1
2014-08-27,14.5717,14.5433,14.421,13.6157,12.8858,UP,1
2014-08-28,14.6,14.49,14.491,13.6551,12.899,DOWN,0
2014-08-29,14.49,14.63,14.5377,13.6947,12.9117,UP,1
2014-09-02,14.5067,14.6,14.5417,13.733,12.9239,DOWN,0
2014-09-03,14.46,14.5733,14.5257,13.763,12.9342,DOWN,0
2014-09-04,14.3733,14.5033,14.486,13.799,12.9443,DOWN,0
2014-09-05,14.3733,14.3733,14.4407,13.8362,12.9535,UP,1
2014-09-08,14.4267,14.34,14.428,13.8713,12.9619,DOWN,0
2014-09-09,14.3167,14.3867,14.39,13.9027,12.9694,UP,1
2014-09-10,14.45,14.3067,14.388,13.9342,12.9768,DOWN,0
2014-09-11,14.4417,14.35,14.4017,13.9609,12.983,UP,1
2014-09-12,14.6183,14.4467,14.4507,13.9889,12.9906,DOWN,0
2014-09-15,14.5533,14.59,14.476,14.0137,12.9987,UP,1
2014-09-16,14.6567,14.52,14.544,14.0421,13.0076,DOWN,0
2014-09-17,14.62,14.68,14.578,14.075,13.0152,DOWN,0
2014-09-18,14.5717,14.6733,14.604,14.1057,13.0224,UP,1
2014-09-19,14.6333,14.61,14.607,14.141,13.0305,DOWN,0
2014-09-22,14.4167,14.5933,14.5797,14.1686,13.036,DOWN,0
2014-09-23,14.19,14.42,14.4863,14.1841,13.0422,UP,1
2014-09-24,14.2633,14.1867,14.415,14.2025,13.0487,DOWN,0
2014-09-25,14.0,14.26,14.3007,14.2139,13.0538,UP,1
2014-09-26,14.13,13.9433,14.2,14.2257,13.0597,DOWN,0
2014-09-29,14.1167,14.0,14.14,14.2348,13.0657,UP,1
2014-09-30,14.14,14.1433,14.13,14.2439,13.0718,DOWN,0
2014-10-01,13.9833,14.1433,14.074,14.2472,13.0774,UP,1
2014-10-02,14.03,14.12,14.08,14.2535,13.0831,UP,1
2014-10-03,14.2467,14.1033,14.1033,14.2569,13.0888,DOWN,0
2014-10-06,14.0633,14.26,14.0927,14.2558,13.0931,DOWN,0
2014-10-07,13.74,13.95,14.0127,14.245,13.096,UP,1
2014-10-08,14.05,13.7633,14.026,14.2403,13.0997,DOWN,0
2014-10-09,13.84,14.01,13.988,14.2311,13.1026,DOWN,0
2014-10-10,13.7867,13.87,13.896,14.2256,13.105,DOWN,0
2014-10-13,13.3267,13.7433,13.7487,14.2123,13.105,DOWN,0
2014-10-14,13.26,13.3867,13.6527,14.1957,13.1048,UP,1
2014-10-15,13.2667,13.0633,13.496,14.1832,13.1048,DOWN,0
2014-10-16,13.2433,13.1533,13.3767,14.1699,13.1046,UP,1
2014-10-17,13.3867,13.3633,13.2967,14.1611,13.1062,UP,1
2014-10-20,13.58,13.4033,13.3473,14.1552,13.1078,UP,1
2014-10-21,13.73,13.62,13.4413,14.15,13.11,DOWN,0
2014-10-22,13.6433,13.73,13.5167,14.1457,13.1115,UP,1
2014-10-23,13.7667,13.7767,13.6213,14.1407,13.1133,DOWN,0
2014-10-24,13.6267,13.4833,13.6693,14.1317,13.1144,UP,1
2014-10-27,13.6633,13.53,13.686,14.1242,13.1162,UP,1
2014-10-28,13.94,13.7533,13.728,14.1207,13.1206,UP,1
2014-10-29,14.1433,14.0,13.828,14.1203,13.1251,UP,1
2014-10-30,14.2567,14.13,13.926,14.1205,13.1305,UP,1
2014-10-31,14.42,14.3333,14.0847,14.1239,13.136,UP,1
2014-11-03,14.51,14.37,14.254,14.129,13.1423,UP,1
2014-11-04,14.5633,14.5167,14.3787,14.1305,13.1495,UP,1
2014-11-05,14.58,14.68,14.466,14.1313,13.1566,UP,1
2014-11-06,14.6333,14.6167,14.5413,14.1326,13.1652,DOWN,0
2014-11-07,14.6267,14.7133,14.5827,14.1331,13.1757,UP,1
2014-11-10,14.6767,14.5733,14.616,14.1368,13.1869,UP,1
2014-11-11,14.7567,14.67,14.6547,14.1418,13.1979,DOWN,0
2014-11-12,14.6767,14.6967,14.674,14.1462,13.2093,DOWN,0
2014-11-13,14.5967,14.71,14.6667,14.1506,13.2183,DOWN,0
2014-11-14,14.5933,14.5667,14.66,14.155,13.2276,DOWN,0
2014-11-17,14.5767,14.5733,14.64,14.158,13.2386,UP,1
2014-11-18,14.6633,14.6033,14.6213,14.165,13.249,DOWN,0
2014-11-19,14.66,14.6367,14.618,14.1692,13.2587,UP,1
2014-11-20,14.72,14.5633,14.6427,14.1747,13.2692,DOWN,0
2014-11-21,14.7,14.8533,14.664,14.1764,13.2801,UP,1
2014-11-24,14.88,14.76,14.7247,14.1829,13.292,DOWN,0
2014-11-25,14.86,14.8767,14.764,14.187,13.3024,UP,1
2014-11-26,14.9433,14.8567,14.8207,14.1934,13.3128,UP,1
2014-11-28,14.97,14.94,14.8707,14.2014,13.3231,DOWN,0
2014-12-01,14.7567,14.95,14.882,14.2039,13.3324,UP,1
2014-12-02,15.0233,14.8267,14.9107,14.216,13.3423,UP,1
2014-12-03,15.1783,15.0267,14.9743,14.2358,13.3523,UP,1
2014-12-04,15.3133,15.2133,15.0483,14.2568,13.363,DOWN,0
2014-12-05,15.2267,15.3333,15.0997,14.2813,13.3743,UP,1
2014-12-08,15.42,15.3633,15.2323,14.3071,13.3862,UP,1
2014-12-09,15.47,15.6333,15.3217,14.3342,13.3984,DOWN,0
2014-12-10,15.2633,15.3267,15.3387,14.3566,13.4108,UP,1
2014-12-11,15.6567,15.3033,15.4073,14.3901,13.4251,DOWN,0
2014-12-12,15.37,15.5,15.436,14.4169,13.4379,UP,1
2014-12-15,15.4867,15.4133,15.4493,14.4417,13.4514,DOWN,0
2014-12-16,15.2467,15.5033,15.4047,14.4654,13.4613,UP,1
2014-12-17,15.51,15.33,15.454,14.5008,13.4721,UP,1
2014-12-18,15.9533,15.6733,15.5133,14.5388,13.4841,UP,1
2014-12-19,16.23,16.08,15.6853,14.5866,13.4972,UP,1
2014-12-22,16.43,16.13,15.874,14.6395,13.5123,DOWN,0
2014-12-23,16.38,16.5067,16.1007,14.7006,13.5282,DOWN,0
2014-12-24,16.2467,16.43,16.248,14.7603,13.5438,DOWN,0
2014-12-26,16.2333,16.2633,16.304,14.8196,13.5603,UP,1
2014-12-29,16.2833,16.2267,16.3147,14.8804,13.5761,DOWN,0
2014-12-30,16.21,16.2733,16.2707,14.9369,13.591,DOWN,0
2014-12-31,15.9867,16.2933,16.192,14.985,13.6067,DOWN,0
2015-01-02,15.9533,16.0733,16.1333,15.0295,13.624,DOWN,0
2015-01-05,15.87,15.8733,16.0607,15.074,13.6409,DOWN,0
2015-01-06,15.86,15.92,15.976,15.1159,13.6576,UP,1
2015-01-07,16.0867,15.9633,15.9513,15.1651,13.6746,UP,1
2015-01-08,16.3367,16.1633,16.0213,15.2186,13.6927,DOWN,0
2015-01-09,16.1667,16.4033,16.064,15.2631,13.7108,DOWN,0
2015-01-12,15.7833,16.13,16.0467,15.2959,13.7278,DOWN,0
2015-01-13,15.57,15.85,15.9887,15.3222,13.7445,DOWN,0
2015-01-14,15.22,15.3833,15.8153,15.3382,13.759,UP,1
2015-01-15,15.2533,15.2233,15.5987,15.353,13.7757,UP,1
2015-01-16,15.43,15.2433,15.4513,15.3704,13.7912,DOWN,0
2015-01-20,15.3167,15.5333,15.358,15.3851,13.807,DOWN,0
2015-01-21,15.2333,15.2467,15.2907,15.3971,13.8227,UP,1
2015-01-22,15.5133,15.23,15.3493,15.4148,13.8406,UP,1
