ticker,HD US Equity,HD US Equity,HD US Equity,HD US Equity,HD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-05,46.66,47.15,45.3676,47.16,49.61,DOWN,0
2001-07-06,45.36,46.65,45.3294,46.832,49.5968,UP,1
2001-07-09,45.99,45.45,45.2943,46.72,49.5706,DOWN,0
2001-07-10,45.0,47.0,45.2443,46.18,49.5086,UP,1
2001-07-11,45.71,45.45,45.1932,45.744,49.4808,UP,1
2001-07-12,48.0,45.71,45.1601,46.012,49.456,UP,1
2001-07-13,48.7,48.0,45.1367,46.68,49.4542,UP,1
2001-07-16,49.1,48.9,45.1085,47.302,49.466,UP,1
2001-07-17,49.52,49.1,45.0811,48.206,49.4646,DOWN,0
2001-07-18,49.24,49.0,45.0626,48.912,49.4676,UP,1
2001-07-19,49.8,49.49,45.0488,49.272,49.4634,DOWN,0
2001-07-20,49.4,49.8,45.027,49.412,49.4812,DOWN,0
2001-07-23,47.97,49.65,44.989,49.186,49.4556,DOWN,0
2001-07-24,47.14,48.4,44.956,48.71,49.4008,UP,1
2001-07-25,49.21,47.6,44.9467,48.704,49.402,UP,1
2001-07-26,49.5,49.0,44.9399,48.644,49.39,UP,1
2001-07-27,49.65,49.59,44.9347,48.694,49.3588,DOWN,0
2001-07-30,49.55,49.65,44.9377,49.01,49.3098,UP,1
2001-07-31,50.37,49.9,45.0152,49.656,49.2632,DOWN,0
2001-08-01,49.78,50.37,45.0825,49.77,49.1912,DOWN,0
2001-08-02,49.78,50.14,45.143,49.826,49.127,DOWN,0
2001-08-03,49.13,49.95,45.213,49.722,49.0572,DOWN,0
2001-08-06,48.28,49.45,45.2719,49.468,48.9538,UP,1
2001-08-07,48.99,48.75,45.3238,49.192,48.888,DOWN,0
2001-08-08,47.88,48.99,45.366,48.812,48.8348,UP,1
2001-08-09,48.48,48.4,45.4056,48.552,48.8046,DOWN,0
2001-08-10,48.46,48.85,45.4516,48.418,48.788,DOWN,0
2001-08-13,48.1,48.46,45.5002,48.382,48.7648,UP,1
2001-08-14,49.3,49.0,45.552,48.444,48.7508,DOWN,0
2001-08-15,49.19,49.5,45.6011,48.706,48.7276,UP,1
2001-08-16,49.89,48.75,45.6459,48.988,48.7352,DOWN,0
2001-08-17,49.23,49.84,45.677,49.142,48.7056,UP,1
2001-08-20,49.8,49.02,45.7057,49.482,48.6856,DOWN,0
2001-08-21,48.1,49.96,45.7325,49.242,48.633,UP,1
2001-08-22,48.8,48.13,45.7702,49.164,48.5868,DOWN,0
2001-08-23,47.99,48.7,45.8036,48.784,48.5364,UP,1
2001-08-24,49.94,48.26,45.8464,48.926,48.545,DOWN,0
2001-08-27,48.99,49.44,45.8851,48.764,48.5468,DOWN,0
2001-08-28,47.9,48.55,45.9306,48.724,48.5248,DOWN,0
2001-08-29,47.0,47.65,45.9843,48.364,48.475,DOWN,0
2001-08-30,45.82,46.5,46.0265,47.93,48.4066,UP,1
2001-08-31,45.95,45.85,46.0603,47.132,48.31,UP,1
2001-09-04,46.82,45.82,46.0963,46.698,48.2322,DOWN,0
2001-09-05,45.99,46.82,46.1303,46.316,48.172,DOWN,0
2001-09-06,43.55,45.26,46.154,45.626,48.1,DOWN,0
2001-09-07,40.95,42.2,46.1644,44.652,47.982,DOWN,0
2001-09-10,40.55,40.08,46.1759,43.572,47.853,DOWN,0
2001-09-17,36.2,35.5,46.1731,41.448,47.646,UP,1
2001-09-18,36.69,36.99,46.1691,39.588,47.4258,DOWN,0
2001-09-19,35.3,37.3,46.1518,37.938,47.174,DOWN,0
2001-09-20,32.8,33.3,46.118,36.308,46.8968,UP,1
2001-09-21,33.11,30.8,46.0836,34.82,46.6518,UP,1
2001-09-24,36.01,33.12,46.0677,34.782,46.4522,UP,1
2001-09-25,36.3,36.74,46.0545,34.704,46.2782,DOWN,0
2001-09-26,35.55,37.2,46.0285,34.754,46.075,UP,1
2001-09-27,36.9,36.1,45.9949,35.574,45.853,UP,1
2001-09-28,38.37,37.25,45.9614,36.626,45.6464,DOWN,0
2001-10-01,37.82,38.12,45.9258,36.988,45.4208,UP,1
2001-10-02,39.05,38.25,45.8848,37.538,45.2114,UP,1
2001-10-03,40.83,38.85,45.8634,38.594,45.0432,DOWN,0
2001-10-04,39.19,40.8,45.8343,39.052,44.831,UP,1
2001-10-05,39.41,39.2,45.8054,39.26,44.6312,DOWN,0
2001-10-08,38.37,39.41,45.7779,39.37,44.4392,DOWN,0
2001-10-09,37.9,39.2,45.7577,39.14,44.2544,UP,1
2001-10-10,40.21,38.17,45.7381,39.016,44.0744,UP,1
2001-10-11,43.1,41.0,45.7405,39.798,43.9464,DOWN,0
2001-10-12,41.68,42.38,45.7433,40.252,43.787,DOWN,0
2001-10-15,40.96,40.75,45.7337,40.77,43.6152,UP,1
2001-10-16,41.62,41.21,45.7337,41.514,43.4402,DOWN,0
2001-10-17,40.51,42.0,45.7328,41.574,43.2548,UP,1
2001-10-18,40.7,40.3,45.7225,41.094,43.0732,DOWN,0
2001-10-19,40.41,41.1,45.7065,40.84,42.8988,DOWN,0
2001-10-22,39.95,40.16,45.6778,40.638,42.7322,UP,1
2001-10-23,40.35,40.84,45.6517,40.384,42.5594,DOWN,0
2001-10-24,40.2,40.34,45.5955,40.322,42.4058,UP,1
2001-10-25,40.45,39.7,45.5393,40.272,42.2452,DOWN,0
2001-10-26,40.29,40.2,45.4921,40.248,42.0818,DOWN,0
2001-10-29,38.62,39.75,45.4467,39.982,41.8922,DOWN,0
2001-10-30,37.6,38.25,45.4053,39.432,41.6582,UP,1
2001-10-31,38.23,37.99,45.3593,39.038,41.439,UP,1
2001-11-01,38.4,38.23,45.306,38.628,41.2092,UP,1
2001-11-02,40.32,38.8,45.262,38.634,41.031,UP,1
2001-11-05,41.55,41.15,45.2253,39.22,40.866,UP,1
2001-11-06,42.7,41.55,45.207,40.24,40.758,DOWN,0
2001-11-07,41.95,42.45,45.1955,40.984,40.621,DOWN,0
2001-11-08,41.89,42.69,45.1999,41.682,40.499,UP,1
2001-11-09,42.11,41.89,45.1917,42.04,40.3424,DOWN,0
2001-11-12,41.12,40.5,45.1736,41.954,40.185,UP,1
2001-11-13,44.0,43.0,45.1683,42.214,40.107,UP,1
2001-11-14,46.23,45.0,45.1694,43.07,40.0916,UP,1
2001-11-15,46.49,45.73,45.1781,43.99,40.105,DOWN,0
2001-11-16,45.8,46.49,45.1796,44.728,40.102,UP,1
2001-11-19,47.07,46.0,45.185,45.918,40.107,DOWN,0
2001-11-20,46.18,46.51,45.1749,46.354,40.1108,UP,1
2001-11-21,46.38,45.75,45.1635,46.384,40.1674,UP,1
2001-11-23,46.58,45.85,45.162,46.402,40.28,DOWN,0
2001-11-26,45.52,46.0,45.1565,46.346,40.3794,DOWN,0
2001-11-27,43.35,44.8,45.145,45.602,40.5224,UP,1
2001-11-28,43.8,42.75,45.1351,45.126,40.6646,UP,1
2001-11-29,44.02,44.24,45.1353,44.654,40.839,UP,1
2001-11-30,46.65,45.0,45.1463,44.668,41.116,DOWN,0
2001-12-03,46.39,46.66,45.1496,44.842,41.3816,UP,1
2001-12-04,47.7,47.2,45.1566,45.712,41.6154,UP,1
2001-12-05,49.9,47.94,45.1775,46.932,41.8874,DOWN,0
2001-12-06,49.15,49.1,45.2002,47.958,42.1594,UP,1
2001-12-07,49.41,48.86,45.2322,48.51,42.4096,DOWN,0
2001-12-10,48.26,49.3,45.2531,48.884,42.6074,DOWN,0
2001-12-11,47.97,48.0,45.2882,48.938,42.8104,UP,1
2001-12-12,48.35,47.95,45.3299,48.628,42.9964,DOWN,0
2001-12-13,48.0,47.75,45.3699,48.398,43.1398,UP,1
2001-12-14,49.81,48.0,45.4002,48.478,43.3522,UP,1
2001-12-17,50.0,49.81,45.4272,48.826,43.564,UP,1
2001-12-18,50.16,50.4,45.4655,49.264,43.7998,UP,1
2001-12-19,50.6,50.05,45.511,49.714,44.0538,DOWN,0
2001-12-20,50.31,50.45,45.5548,50.176,44.2558,UP,1
2001-12-21,51.5,50.85,45.6051,50.514,44.4238,DOWN,0
2001-12-24,51.32,51.35,45.6549,50.778,44.6166,UP,1
2001-12-26,51.62,51.39,45.6945,51.07,44.8298,DOWN,0
2001-12-27,51.44,51.5,45.7281,51.238,45.0262,UP,1
2001-12-28,51.5,51.94,45.763,51.476,45.246,DOWN,0
2001-12-31,51.01,51.02,45.8078,51.378,45.4522,DOWN,0
2002-01-02,50.39,51.01,45.8462,51.192,45.6518,DOWN,0
2002-01-03,50.05,50.15,45.8884,50.878,45.8538,UP,1
2002-01-04,50.95,50.49,45.9271,50.78,46.0658,DOWN,0
2002-01-07,50.59,51.1,45.9688,50.598,46.2736,UP,1
2002-01-08,51.1,51.1,46.0118,50.616,46.4866,DOWN,0
2002-01-09,50.26,51.4,46.0533,50.59,46.686,UP,1
2002-01-10,50.3,50.26,46.0973,50.64,46.9196,UP,1
2002-01-11,50.46,50.55,46.1458,50.542,47.1768,DOWN,0
2002-01-14,49.53,50.46,46.1951,50.33,47.4028,UP,1
2002-01-15,49.7,49.53,46.2369,50.05,47.6288,DOWN,0
2002-01-16,49.09,49.65,46.265,49.816,47.8042,DOWN,0
2002-01-17,48.0,48.95,46.2889,49.356,47.9332,UP,1
2002-01-18,48.5,48.0,46.3181,48.964,48.0492,DOWN,0
2002-01-22,48.5,48.95,46.3451,48.758,48.1802,UP,1
2002-01-23,48.52,48.65,46.3749,48.522,48.3128,DOWN,0
2002-01-24,47.99,48.7,46.4019,48.302,48.4304,DOWN,0
2002-01-25,47.0,47.5,46.4254,48.102,48.548,UP,1
2002-01-28,47.8,47.5,46.4446,47.962,48.624,DOWN,0
2002-01-29,47.0,47.97,46.4607,47.662,48.6394,UP,1
2002-01-30,49.07,47.0,46.4951,47.772,48.691,UP,1
2002-01-31,50.09,49.5,46.5305,48.192,48.7768,DOWN,0
2002-02-01,49.4,50.0,46.57,48.672,48.8234,DOWN,0
2002-02-04,48.99,49.5,46.6067,48.91,48.8796,UP,1
2002-02-05,49.1,48.99,46.6447,49.33,48.934,DOWN,0
2002-02-06,48.91,49.05,46.6797,49.298,48.9806,DOWN,0
2002-02-07,48.85,48.92,46.6959,49.05,49.0472,UP,1
2002-02-08,49.7,49.0,46.714,49.11,49.1742,UP,1
2002-02-11,50.5,49.52,46.7354,49.412,49.3082,DOWN,0
2002-02-12,50.31,50.5,46.756,49.654,49.434,UP,1
2002-02-13,51.24,51.0,46.7871,50.12,49.5258,UP,1
2002-02-14,51.55,51.49,46.8148,50.66,49.629,DOWN,0
2002-02-15,50.52,51.55,46.8309,50.824,49.6854,DOWN,0
2002-02-19,50.35,50.74,46.8421,50.794,49.6944,UP,1
2002-02-20,51.71,50.78,46.8652,51.074,49.7456,DOWN,0
2002-02-21,51.3,51.38,46.8755,51.086,49.7834,DOWN,0
2002-02-22,51.0,50.97,46.8865,50.976,49.8382,UP,1
2002-02-25,52.07,51.25,46.9043,51.286,49.9202,DOWN,0
2002-02-26,51.51,52.1,46.9139,51.518,49.9834,DOWN,0
2002-02-27,50.92,52.15,46.9231,51.36,50.0418,DOWN,0
2002-02-28,50.0,50.91,46.923,51.1,50.0456,UP,1
2002-03-01,50.29,50.28,46.9319,50.958,50.0514,DOWN,0
2002-03-04,49.9,49.0,46.9352,50.524,50.0462,DOWN,0
2002-03-05,47.5,49.18,46.9233,49.722,49.9842,UP,1
2002-03-06,48.7,47.75,46.921,49.278,49.952,DOWN,0
2002-03-07,48.4,49.56,46.9125,48.958,49.89,UP,1
2002-03-08,48.94,48.9,46.9012,48.688,49.8424,DOWN,0
2002-03-11,48.33,48.91,46.8828,48.374,49.7766,UP,1
2002-03-12,48.35,48.1,46.8611,48.544,49.7148,UP,1
2002-03-13,48.5,47.9,46.8367,48.504,49.6548,DOWN,0
2002-03-14,48.35,48.25,46.8135,48.494,49.6016,UP,1
2002-03-15,48.92,48.35,46.795,48.49,49.5722,DOWN,0
2002-03-18,48.71,49.43,46.7713,48.566,49.5454,UP,1
2002-03-19,49.5,49.24,46.7574,48.796,49.5164,UP,1
2002-03-20,49.64,49.3,46.7529,49.024,49.4974,DOWN,0
2002-03-21,49.05,49.52,46.7482,49.164,49.4564,UP,1
2002-03-22,49.36,48.99,46.7485,49.252,49.4384,DOWN,0
2002-03-25,48.45,49.15,46.7445,49.2,49.4014,UP,1
2002-03-26,49.0,48.2,46.7395,49.1,49.3722,UP,1
2002-03-27,49.26,49.1,46.734,49.024,49.3668,DOWN,0
2002-03-28,48.61,49.0,46.7295,48.936,49.345,DOWN,0
2002-04-01,48.22,48.15,46.7171,48.708,49.3276,DOWN,0
2002-04-02,47.51,48.22,46.7006,48.52,49.3178,DOWN,0
2002-04-03,46.95,47.66,46.6817,48.11,49.2868,UP,1
2002-04-04,48.15,47.25,46.6669,47.888,49.2798,UP,1
2002-04-05,48.77,48.35,46.6582,47.92,49.2848,UP,1
2002-04-08,49.5,48.3,46.6582,48.176,49.315,DOWN,0
2002-04-09,49.08,49.5,46.6591,48.49,49.3566,UP,1
2002-04-10,49.74,49.16,46.6628,49.048,49.3954,DOWN,0
2002-04-11,49.33,49.74,46.662,49.284,49.442,UP,1
2002-04-12,50.36,49.75,46.6676,49.602,49.4678,DOWN,0
2002-04-15,49.2,50.15,46.6597,49.542,49.45,UP,1
2002-04-16,49.84,49.52,46.6553,49.694,49.4588,DOWN,0
2002-04-17,49.37,49.6,46.6572,49.62,49.4664,UP,1
2002-04-18,49.52,49.6,46.669,49.658,49.4748,DOWN,0
2002-04-19,49.15,49.75,46.6805,49.416,49.4796,DOWN,0
2002-04-22,48.51,49.01,46.6881,49.278,49.4728,UP,1
2002-04-23,48.86,48.52,46.6996,49.082,49.456,DOWN,0
2002-04-24,48.17,48.87,46.702,48.842,49.4094,UP,1
2002-04-25,48.67,48.17,46.7059,48.672,49.3766,DOWN,0
2002-04-26,48.09,49.1,46.713,48.46,49.3136,DOWN,0
2002-04-29,46.96,47.7,46.721,48.15,49.2218,DOWN,0
2002-04-30,46.37,46.71,46.7229,47.652,49.1388,UP,1
2002-05-01,46.54,46.44,46.7306,47.326,49.0626,UP,1
2002-05-02,46.8,46.54,46.7361,46.952,48.9644,DOWN,0
2002-05-03,46.5,46.8,46.7286,46.634,48.8684,DOWN,0
2002-05-06,44.7,46.5,46.7086,46.182,48.7424,UP,1
2002-05-07,45.71,45.2,46.6916,46.05,48.6152,UP,1
2002-05-08,46.35,46.75,46.6758,46.012,48.512,DOWN,0
2002-05-09,46.15,46.2,46.6603,45.882,48.4166,DOWN,0
2002-05-10,45.5,46.05,46.6388,45.682,48.3266,UP,1
2002-05-13,45.62,45.5,46.6199,45.866,48.2332,UP,1
2002-05-14,47.98,47.0,46.62,46.32,48.1948,DOWN,0
2002-05-15,47.0,47.98,46.6193,46.45,48.1848,DOWN,0
2002-05-16,47.0,47.25,46.6083,46.62,48.1508,UP,1
2002-05-17,48.09,47.2,46.6012,47.138,48.1446,UP,1
2002-05-20,48.5,48.99,46.5955,47.714,48.1358,DOWN,0
2002-05-21,44.9,47.65,46.5722,47.098,48.0672,DOWN,0
2002-05-22,44.25,44.78,46.5416,46.548,47.9852,DOWN,0
2002-05-23,42.9,44.01,46.5072,45.728,47.8732,UP,1
2002-05-24,43.42,43.0,46.4754,44.794,47.7746,DOWN,0
2002-05-28,41.54,42.75,46.4375,43.402,47.627,DOWN,0
2002-05-29,40.95,41.0,46.4008,42.612,47.4718,DOWN,0
2002-05-30,40.15,40.75,46.3566,41.792,47.2848,UP,1
2002-05-31,41.69,40.75,46.3257,41.55,47.1258,DOWN,0
2002-06-03,40.52,41.15,46.2859,40.97,46.9552,DOWN,0
2002-06-04,40.1,40.51,46.2441,40.682,46.77,UP,1
2002-06-05,40.54,40.3,46.2063,40.6,46.6118,DOWN,0
2002-06-06,39.01,40.54,46.1548,40.372,46.412,DOWN,0
2002-06-07,38.83,38.5,46.103,39.8,46.2034,UP,1
2002-06-10,39.95,38.83,46.0533,39.686,46.0302,DOWN,0
2002-06-11,39.16,40.05,46.003,39.498,45.849,DOWN,0
2002-06-12,38.06,39.07,45.9443,39.002,45.66,DOWN,0
2002-06-13,37.9,37.51,45.8933,38.78,45.479,DOWN,0
2002-06-14,36.98,36.6,45.8342,38.41,45.2556,UP,1
2002-06-17,38.5,37.2,45.7867,38.12,45.0502,DOWN,0
2002-06-18,37.6,38.35,45.725,37.808,44.8122,UP,1
2002-06-19,37.65,37.62,45.6683,37.726,44.5836,DOWN,0
2002-06-20,36.51,37.6,45.6114,37.448,44.319,DOWN,0
2002-06-21,35.67,36.1,45.5547,37.186,44.0458,UP,1
2002-06-24,36.67,35.7,45.509,36.82,43.772,DOWN,0
2002-06-25,36.14,37.5,45.4599,36.528,43.5108,UP,1
2002-06-26,36.54,35.5,45.4085,36.306,43.2448,UP,1
2002-06-27,37.2,37.45,45.3646,36.444,43.0014,DOWN,0
2002-06-28,36.73,37.1,45.3305,36.656,42.7456,DOWN,0
2002-07-01,35.55,36.75,45.3035,36.432,42.4736,DOWN,0
2002-07-02,33.75,35.27,45.2695,35.954,42.1784,UP,1
2002-07-03,36.85,34.0,45.2727,36.016,41.9382,UP,1
2002-07-05,37.99,37.2,45.2792,36.174,41.7346,DOWN,0
2002-07-08,36.9,37.74,45.2872,36.208,41.4992,DOWN,0
2002-07-09,35.35,37.05,45.3,36.168,41.2444,DOWN,0
2002-07-10,33.25,35.3,45.3007,36.068,40.9702,DOWN,0
2002-07-11,31.4,33.4,45.2776,34.978,40.6708,DOWN,0
2002-07-12,29.09,29.36,45.2416,33.198,40.3218,UP,1
2002-07-15,30.0,29.6,45.2138,31.818,39.9858,UP,1
2002-07-16,30.54,30.45,45.182,30.856,39.6666,UP,1
2002-07-17,30.88,31.75,45.1446,30.382,39.3902,DOWN,0
2002-07-18,29.61,31.0,45.1035,30.024,39.0682,DOWN,0
2002-07-19,28.7,29.3,45.0518,29.946,38.7152,DOWN,0
2002-07-22,28.08,28.9,44.988,29.562,38.3538,UP,1
2002-07-23,28.15,28.28,44.9328,29.084,38.0068,UP,1
2002-07-24,30.72,27.5,44.8894,29.052,37.7088,DOWN,0
2002-07-25,28.85,30.25,44.8418,28.9,37.3262,UP,1
2002-07-26,29.3,29.25,44.7988,29.02,36.9722,UP,1
2002-07-29,30.98,29.96,44.7526,29.6,36.6518,DOWN,0
2002-07-30,30.59,30.96,44.6901,30.088,36.3018,UP,1
2002-07-31,30.88,30.76,44.6361,30.12,35.9494,DOWN,0
2002-08-01,29.63,30.75,44.5794,30.276,35.644,DOWN,0
2002-08-02,28.43,29.5,44.5135,30.102,35.3276,DOWN,0
2002-08-05,27.48,28.43,44.4483,29.402,35.0192,UP,1
2002-08-06,28.03,27.9,44.385,28.89,34.7114,UP,1
2002-08-07,28.26,28.53,44.3242,28.366,34.4458,DOWN,0
2002-08-08,27.14,28.26,44.2602,27.868,34.1696,UP,1
2002-08-09,28.29,26.85,44.1999,27.84,33.9324,DOWN,0
2002-08-12,26.7,27.5,44.1324,27.684,33.6326,DOWN,0
2002-08-13,26.49,26.73,44.0626,27.376,33.352,UP,1
2002-08-14,28.28,26.8,44.0025,27.38,33.1156,UP,1
2002-08-15,28.93,28.55,43.9541,27.738,32.8834,DOWN,0
2002-08-16,28.1,28.1,43.9066,27.7,32.6652,UP,1
2002-08-19,29.03,28.99,43.8606,28.166,32.4692,UP,1
2002-08-20,30.25,30.2,43.8198,28.918,32.2752,UP,1
2002-08-21,32.68,31.4,43.7816,29.798,32.1456,UP,1
2002-08-22,33.86,32.96,43.7432,30.784,32.0616,DOWN,0
2002-08-23,33.53,33.86,43.6973,31.87,31.9742,UP,1
2002-08-26,33.93,33.65,43.6572,32.85,31.9132,DOWN,0
2002-08-27,33.06,34.3,43.6131,33.412,31.8044,DOWN,0
2002-08-28,32.7,33.0,43.566,33.416,31.7064,UP,1
2002-08-29,33.04,32.49,43.5256,33.252,31.6142,DOWN,0
2002-08-30,32.93,32.9,43.4703,33.132,31.5426,DOWN,0
2002-09-03,31.86,32.63,43.3984,32.718,31.4664,UP,1
2002-09-04,32.59,31.75,43.3289,32.624,31.3848,DOWN,0
2002-09-05,32.1,32.0,43.2604,32.504,31.304,UP,1
2002-09-06,33.25,32.58,43.1913,32.546,31.2382,UP,1
2002-09-09,33.26,32.8,43.1267,32.612,31.1594,DOWN,0
2002-09-10,33.0,33.49,43.0598,32.84,31.0848,UP,1
2002-09-11,33.23,33.5,42.9931,32.968,31.0384,DOWN,0
2002-09-12,32.48,32.85,42.9279,33.044,31.013,UP,1
2002-09-13,33.45,32.48,42.8784,33.084,30.945,UP,1
2002-09-16,34.02,33.36,42.8295,33.236,30.8656,DOWN,0
2002-09-17,33.16,34.5,42.7752,33.268,30.7908,UP,1
2002-09-18,33.18,32.9,42.7078,33.258,30.7474,DOWN,0
2002-09-19,32.21,32.7,42.6369,33.204,30.7266,DOWN,0
2002-09-20,31.23,32.37,42.5546,32.76,30.7232,DOWN,0
2002-09-23,29.88,31.0,42.4545,31.932,30.739,DOWN,0
2002-09-24,28.41,29.25,42.3508,30.982,30.7072,DOWN,0
2002-09-25,27.6,28.75,42.2417,29.866,30.6484,UP,1
2002-09-26,28.27,27.7,42.1418,29.078,30.5962,DOWN,0
2002-09-27,26.76,28.1,42.0357,28.184,30.5392,DOWN,0
2002-09-30,26.1,26.25,41.9245,27.428,30.4872,UP,1
2002-10-01,26.38,25.95,41.8164,27.022,30.4532,DOWN,0
2002-10-02,24.95,26.13,41.6921,26.492,30.3892,UP,1
2002-10-03,24.96,25.0,41.5669,25.83,30.274,UP,1
2002-10-04,25.8,25.48,41.4451,25.638,30.213,DOWN,0
2002-10-07,24.21,25.4,41.3131,25.26,30.1112,UP,1
2002-10-08,25.25,24.89,41.1878,25.034,29.9966,DOWN,0
2002-10-09,23.66,24.83,41.0486,24.776,29.858,UP,1
2002-10-10,24.6,23.98,40.915,24.704,29.7324,UP,1
2002-10-11,26.21,25.25,40.788,24.786,29.664,UP,1
2002-10-14,26.55,26.0,40.6635,25.254,29.6264,UP,1
2002-10-15,29.4,27.99,40.553,26.084,29.6648,DOWN,0
2002-10-16,28.45,29.0,40.4402,27.042,29.6732,UP,1
2002-10-17,29.15,29.9,40.334,27.952,29.691,UP,1
2002-10-18,30.41,29.15,40.2358,28.792,29.7564,DOWN,0
2002-10-21,29.85,30.38,40.1303,29.452,29.7876,DOWN,0
2002-10-22,29.57,29.5,40.0252,29.486,29.845,UP,1
2002-10-23,30.44,29.59,39.9219,29.884,29.924,DOWN,0
2002-10-24,29.89,30.45,39.8201,30.032,29.9562,UP,1
2002-10-25,30.58,30.0,39.7215,30.066,29.9892,DOWN,0
2002-10-28,30.15,31.1,39.6199,30.126,30.0302,DOWN,0
2002-10-29,29.94,30.0,39.522,30.2,30.0484,DOWN,0
2002-10-30,29.47,29.83,39.4208,30.006,30.0328,DOWN,0
2002-10-31,28.88,29.55,39.3198,29.804,29.9568,DOWN,0
2002-11-01,28.4,28.81,39.2218,29.368,29.8476,DOWN,0
2002-11-04,27.21,28.4,39.1153,28.78,29.7212,UP,1
2002-11-05,28.28,27.25,39.0142,28.448,29.6082,UP,1
2002-11-06,28.3,28.45,38.9131,28.214,29.513,DOWN,0
2002-11-07,27.19,28.31,38.8091,27.876,29.4028,DOWN,0
2002-11-08,26.65,27.35,38.7074,27.526,29.275,DOWN,0
2002-11-11,26.24,26.65,38.5996,27.332,29.1412,UP,1
2002-11-12,26.93,26.7,38.4992,27.062,29.0426,UP,1
2002-11-13,26.95,26.61,38.3886,26.792,28.9298,UP,1
2002-11-14,27.84,27.75,38.2774,26.922,28.8446,UP,1
2002-11-15,28.32,28.0,38.172,27.256,28.746,UP,1
2002-11-18,28.6,29.2,38.07,27.728,28.6528,DOWN,0
2002-11-19,24.91,26.03,37.9491,27.324,28.491,DOWN,0
2002-11-20,24.7,25.25,37.828,26.874,28.3204,UP,1
2002-11-21,24.98,24.95,37.7087,26.302,28.1704,UP,1
2002-11-22,25.15,24.98,37.5859,25.668,28.0044,UP,1
2002-11-25,25.45,25.25,37.4607,25.038,27.833,DOWN,0
2002-11-26,25.02,25.25,37.3342,25.06,27.6702,UP,1
2002-11-27,26.09,25.27,37.2085,25.338,27.5284,UP,1
2002-11-29,26.4,26.49,37.0827,25.622,27.4122,UP,1
2002-12-02,26.47,27.48,36.9625,25.886,27.317,DOWN,0
2002-12-03,26.0,26.35,36.8407,25.996,27.2394,UP,1
2002-12-04,26.01,25.44,36.7122,26.194,27.1914,DOWN,0
2002-12-05,25.97,25.88,36.5856,26.17,27.1588,UP,1
2002-12-06,26.1,25.45,36.4611,26.11,27.1154,DOWN,0
2002-12-09,25.75,25.95,36.3295,25.966,27.0952,UP,1
2002-12-10,26.9,25.84,36.2064,26.146,27.1112,DOWN,0
2002-12-11,26.77,26.78,36.0857,26.298,27.119,UP,1
2002-12-12,27.29,27.19,35.9721,26.562,27.1658,DOWN,0
2002-12-13,26.39,27.3,35.8526,26.62,27.1944,UP,1
2002-12-16,26.71,26.4,35.7367,26.812,27.2126,DOWN,0
2002-12-17,25.7,26.45,35.6277,26.572,27.2424,DOWN,0
2002-12-18,25.47,25.74,35.5115,26.312,27.2468,DOWN,0
2002-12-19,24.94,25.22,35.3942,25.842,27.2724,DOWN,0
2002-12-20,24.83,24.99,35.2737,25.53,27.277,DOWN,0
2002-12-23,24.45,24.35,35.1543,25.078,27.2418,DOWN,0
2002-12-24,24.2,24.25,35.0335,24.778,27.1948,DOWN,0
2002-12-26,24.19,24.1,34.912,24.522,27.0906,DOWN,0
2002-12-27,23.77,23.96,34.7891,24.288,26.997,DOWN,0
2002-12-30,23.68,23.77,34.6629,24.058,26.8876,UP,1
2002-12-31,24.02,23.55,34.5394,23.972,26.7598,UP,1
2003-01-02,24.88,24.21,34.4163,24.108,26.6604,DOWN,0
2003-01-03,21.38,22.521,34.275,23.546,26.4966,UP,1
2003-01-06,21.82,21.59,34.1389,23.156,26.3242,DOWN,0
2003-01-07,21.46,21.75,33.9994,22.712,26.1556,DOWN,0
2003-01-08,21.16,21.42,33.8629,22.14,25.9672,UP,1
2003-01-09,21.47,21.3,33.7253,21.458,25.7936,UP,1
2003-01-10,21.58,21.24,33.5869,21.498,25.6264,UP,1
2003-01-13,21.96,21.92,33.4536,21.526,25.4762,UP,1
2003-01-14,22.05,21.97,33.3228,21.644,25.3396,DOWN,0
2003-01-15,21.87,22.24,33.1946,21.786,25.209,UP,1
2003-01-16,22.17,22.08,33.0707,21.926,25.1082,UP,1
2003-01-17,22.43,22.5,32.9421,22.096,24.9912,DOWN,0
2003-01-21,21.8,22.48,32.8072,22.064,24.8612,DOWN,0
2003-01-22,21.58,21.652,32.6676,21.97,24.749,UP,1
2003-01-23,21.96,21.8,32.532,21.988,24.6552,DOWN,0
2003-01-24,21.26,21.85,32.3896,21.806,24.5556,DOWN,0
2003-01-27,20.6,21.02,32.246,21.44,24.429,DOWN,0
2003-01-28,20.53,20.78,32.0968,21.186,24.3006,UP,1
2003-01-29,20.97,20.1,31.9557,21.064,24.1632,DOWN,0
2003-01-30,20.72,20.97,31.8101,20.816,24.0112,UP,1
2003-01-31,20.9,20.65,31.6677,20.744,23.8572,UP,1
2003-02-03,21.38,21.0,31.527,20.9,23.7866,DOWN,0
2003-02-04,21.11,21.15,31.3868,21.016,23.7148,UP,1
2003-02-05,21.31,21.27,31.2508,21.084,23.6414,UP,1
2003-02-06,21.63,21.27,31.1147,21.266,23.571,DOWN,0
2003-02-07,21.31,21.9,30.9804,21.348,23.4882,UP,1
2003-02-10,21.58,21.45,30.8449,21.388,23.4194,DOWN,0
