ticker,NEE US Equity,NEE US Equity,NEE US Equity,NEE US Equity,NEE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-11-05,42.6775,42.0475,41.0076,42.769,42.7357,UP,1
2018-11-06,42.865,42.64,41.0311,42.6645,42.7357,UP,1
2018-11-07,43.385,43.14,41.0594,42.7165,42.7506,UP,1
2018-11-08,43.49,43.385,41.0855,42.891,42.7678,UP,1
2018-11-09,44.14,43.58,41.1091,43.3115,42.7964,UP,1
2018-11-12,44.6225,44.0475,41.1376,43.7005,42.8383,UP,1
2018-11-13,44.665,44.76,41.1671,44.0605,42.8815,DOWN,0
2018-11-14,44.205,44.42,41.1901,44.2245,42.9075,UP,1
2018-11-15,44.795,44.0675,41.2186,44.4855,42.9343,UP,1
2018-11-16,45.0975,45.045,41.2492,44.677,42.9757,UP,1
2018-11-19,45.5025,45.04,41.2839,44.853,43.0256,DOWN,0
2018-11-20,44.6925,45.655,41.3204,44.8585,43.0587,DOWN,0
2018-11-21,44.045,44.625,41.3555,44.8265,43.0771,UP,1
2018-11-23,44.3325,44.045,41.3955,44.734,43.0908,DOWN,0
2018-11-26,44.2575,44.355,41.4317,44.566,43.1077,UP,1
2018-11-27,44.5,44.3925,41.4667,44.3655,43.1284,UP,1
2018-11-28,44.5125,44.64,41.5004,44.3295,43.1514,DOWN,0
2018-11-29,44.28,44.27,41.5342,44.3765,43.1912,UP,1
2018-11-30,45.4275,44.42,41.5683,44.5955,43.2534,UP,1
2018-12-03,45.6225,45.1025,41.6014,44.8685,43.312,DOWN,0
2018-12-04,45.5425,45.625,41.6368,45.077,43.3788,UP,1
2018-12-06,45.665,45.605,41.6754,45.3075,43.4579,UP,1
2018-12-07,45.715,45.495,41.7136,45.5945,43.5499,DOWN,0
2018-12-10,45.6525,45.64,41.7466,45.6395,43.635,UP,1
2018-12-11,45.745,45.58,41.782,45.664,43.7119,DOWN,0
2018-12-12,45.3275,45.745,41.819,45.621,43.7835,UP,1
2018-12-13,45.55,45.335,41.8566,45.598,43.8478,DOWN,0
2018-12-14,45.31,45.455,41.8916,45.517,43.9128,DOWN,0
2018-12-17,43.9125,45.59,41.9201,45.169,43.9448,UP,1
2018-12-18,44.0,44.0625,41.9463,44.82,43.963,DOWN,0
2018-12-19,43.63,44.125,41.9729,44.4805,43.969,UP,1
2018-12-20,43.7275,43.625,42.0002,44.116,43.9749,DOWN,0
2018-12-21,43.5275,43.6,42.025,43.7595,43.9817,DOWN,0
2018-12-24,42.02,43.6125,42.0416,43.381,43.9766,UP,1
2018-12-26,42.585,42.0175,42.0615,43.098,43.9815,UP,1
2018-12-27,43.04,42.635,42.0834,42.98,43.9941,UP,1
2018-12-28,43.18,43.15,42.1017,42.8705,44.0013,UP,1
2018-12-31,43.455,43.2525,42.1213,42.856,44.0163,DOWN,0
2019-01-02,42.4575,43.17,42.1323,42.9435,44.0076,DOWN,0
2019-01-03,42.3525,42.4775,42.1442,42.897,43.9873,UP,1
2019-01-04,43.1325,42.2875,42.1593,42.9155,43.9867,DOWN,0
2019-01-07,43.07,42.9125,42.1746,42.8935,43.9949,UP,1
2019-01-08,43.385,43.0375,42.1891,42.8795,43.9846,DOWN,0
2019-01-09,43.1975,43.39,42.2058,43.0275,43.9826,UP,1
2019-01-10,43.8475,43.325,42.2232,43.3265,44.0101,UP,1
2019-01-11,43.9275,43.785,42.2396,43.4855,44.0247,DOWN,0
2019-01-14,42.8075,43.655,42.2508,43.433,44.0131,UP,1
2019-01-15,43.68,42.8475,42.265,43.492,44.0242,DOWN,0
2019-01-16,43.67,43.505,42.2804,43.5865,44.0453,UP,1
2019-01-17,43.8725,43.7825,42.2973,43.5915,44.082,UP,1
2019-01-18,44.0225,44.1,42.3145,43.6105,44.1089,UP,1
2019-01-22,44.345,43.8575,42.3312,43.918,44.1385,UP,1
2019-01-23,44.845,44.485,42.352,44.151,44.1677,UP,1
2019-01-24,45.07,44.815,42.3747,44.431,44.1993,DOWN,0
2019-01-25,43.55,44.625,42.3902,44.3665,44.1875,DOWN,0
2019-01-28,43.1175,44.0275,42.4045,44.1855,44.1574,UP,1
2019-01-29,43.215,43.27,42.4217,43.9595,44.1284,UP,1
2019-01-30,43.3975,43.06,42.4384,43.67,44.1122,UP,1
2019-01-31,44.745,43.36,42.4595,43.605,44.1112,DOWN,0
2019-02-01,44.455,44.5925,42.4778,43.786,44.0984,UP,1
2019-02-04,44.525,44.2775,42.4968,44.0675,44.0788,UP,1
2019-02-05,44.5425,44.3925,42.5163,44.333,44.0758,DOWN,0
2019-02-06,44.525,44.6825,42.538,44.5585,44.0854,UP,1
2019-02-07,45.3375,44.5,42.5633,44.677,44.1055,UP,1
2019-02-08,45.7525,45.3025,42.5893,44.9365,44.1354,DOWN,0
2019-02-11,45.7525,45.605,42.6177,45.182,44.1605,UP,1
2019-02-12,45.8175,45.75,42.6427,45.437,44.1866,DOWN,0
2019-02-13,45.7125,45.765,42.6663,45.6745,44.2153,DOWN,0
2019-02-14,45.6525,45.84,42.6897,45.7375,44.2198,UP,1
2019-02-15,46.01,46.1525,42.7157,45.789,44.2275,UP,1
2019-02-19,46.3425,46.0325,42.7431,45.907,44.2435,UP,1
2019-02-20,46.41,46.27,42.7714,46.0255,44.2584,UP,1
2019-02-21,46.64,46.2225,42.7995,46.211,44.2769,UP,1
2019-02-22,47.0325,46.7075,42.8304,46.487,44.3045,DOWN,0
2019-02-25,46.97,47.1125,42.8654,46.679,44.329,UP,1
2019-02-26,47.0575,47.045,42.9028,46.822,44.3636,DOWN,0
2019-02-27,46.7025,46.645,42.936,46.8805,44.3866,UP,1
2019-02-28,46.93,46.7525,42.9698,46.9385,44.419,DOWN,0
2019-03-01,46.89,46.88,43.004,46.91,44.4786,UP,1
2019-03-04,47.06,47.0575,43.0407,46.928,44.5398,UP,1
2019-03-05,47.08,47.0925,43.0796,46.9325,44.6088,DOWN,0
2019-03-06,46.8925,47.015,43.1186,46.9705,44.6721,UP,1
2019-03-07,46.9825,47.065,43.1579,46.981,44.7412,UP,1
2019-03-08,47.175,47.1525,43.1935,47.038,44.8443,UP,1
2019-03-11,47.375,47.1525,43.2311,47.101,44.9401,UP,1
2019-03-12,47.7225,47.5,43.2694,47.2295,45.0337,UP,1
2019-03-13,47.7425,47.4675,43.3066,47.3995,45.125,UP,1
2019-03-14,47.745,47.79,43.3423,47.552,45.2108,UP,1
2019-03-15,47.81,47.69,43.3767,47.679,45.3178,DOWN,0
2019-03-18,47.7175,47.8675,43.4087,47.7475,45.4251,DOWN,0
2019-03-19,47.125,47.6325,43.437,47.628,45.505,UP,1
2019-03-20,47.4675,47.26,43.4705,47.573,45.5929,UP,1
2019-03-21,47.9775,47.5725,43.509,47.6195,45.6848,UP,1
2019-03-22,48.4825,48.0625,43.5522,47.754,45.7905,DOWN,0
2019-03-25,48.4025,48.6125,43.5991,47.891,45.8816,UP,1
2019-03-26,48.75,48.455,43.6474,48.216,45.978,DOWN,0
2019-03-27,48.48,48.8125,43.6938,48.4185,46.0915,DOWN,0
2019-03-28,47.98,48.4775,43.7394,48.419,46.1775,UP,1
2019-03-29,48.33,47.9825,43.7843,48.3885,46.2707,DOWN,0
2019-04-01,47.6225,48.355,43.826,48.2325,46.3457,DOWN,0
2019-04-02,47.37,47.6775,43.8643,47.9565,46.4126,DOWN,0
2019-04-03,47.3275,47.2775,43.9015,47.726,46.4723,DOWN,0
2019-04-04,47.1,47.495,43.9365,47.55,46.5174,UP,1
2019-04-05,47.52,47.345,43.9704,47.388,46.5664,DOWN,0
2019-04-08,47.16,47.36,44.0028,47.2955,46.6386,UP,1
2019-04-09,47.4275,47.16,44.0357,47.307,46.7248,DOWN,0
2019-04-10,47.155,47.4375,44.0661,47.2725,46.8036,UP,1
2019-04-11,47.51,47.155,44.0957,47.3545,46.8858,UP,1
2019-04-12,47.7125,47.3425,44.1258,47.393,46.9452,UP,1
2019-04-15,47.79,47.7775,44.1546,47.519,47.0119,DOWN,0
2019-04-16,47.38,47.765,44.183,47.5095,47.069,UP,1
2019-04-17,47.4125,47.4375,44.2113,47.561,47.1264,DOWN,0
2019-04-18,47.34,47.355,44.2367,47.527,47.1827,UP,1
2019-04-22,47.595,47.2925,44.264,47.5035,47.2278,DOWN,0
2019-04-23,47.4475,47.715,44.2906,47.435,47.2617,UP,1
2019-04-24,47.515,47.44,44.3152,47.462,47.297,UP,1
2019-04-25,47.62,47.3575,44.3467,47.5035,47.333,UP,1
2019-04-26,47.9275,47.85,44.377,47.621,47.3773,UP,1
2019-04-29,47.9425,48.0075,44.4062,47.6905,47.4231,UP,1
2019-04-30,48.61,47.94,44.4387,47.923,47.4751,DOWN,0
2019-05-01,48.3175,48.3775,44.4684,48.0835,47.5146,DOWN,0
2019-05-02,47.93,48.21,44.4961,48.1455,47.545,UP,1
2019-05-03,48.1025,47.8925,44.5239,48.1805,47.5743,DOWN,0
2019-05-06,47.725,48.05,44.5507,48.137,47.5881,DOWN,0
2019-05-07,47.4375,47.4525,44.5751,47.9025,47.5975,DOWN,0
2019-05-08,46.97,47.4,44.5975,47.633,47.5957,UP,1
2019-05-09,47.1525,47.1125,44.6222,47.4775,47.6047,UP,1
2019-05-10,47.94,47.14,44.6492,47.445,47.6249,UP,1
2019-05-13,48.7325,47.855,44.6831,47.6465,47.6618,DOWN,0
2019-05-14,48.725,48.73,44.7166,47.904,47.6951,DOWN,0
2019-05-15,48.715,48.8025,44.7514,48.253,47.7278,UP,1
2019-05-16,49.2775,48.6225,44.79,48.678,47.7755,UP,1
2019-05-17,49.745,48.9575,44.8293,49.039,47.8307,UP,1
2019-05-20,49.8375,49.82,44.8686,49.26,47.884,DOWN,0
2019-05-21,49.725,49.875,44.9054,49.46,47.931,UP,1
2019-05-22,50.4825,49.8725,44.9439,49.8135,47.9862,UP,1
2019-05-23,50.8825,50.565,44.9846,50.1345,48.049,DOWN,0
2019-05-24,50.8425,50.93,45.0255,50.354,48.111,DOWN,0
2019-05-28,50.2925,50.9425,45.0643,50.445,48.1606,DOWN,0
2019-05-29,49.68,50.4275,45.0992,50.436,48.1999,UP,1
2019-05-30,49.735,49.7775,45.1342,50.2865,48.252,DOWN,0
2019-05-31,49.5525,49.5725,45.1678,50.0205,48.2937,UP,1
2019-06-03,49.895,49.7325,45.2024,49.831,48.3321,DOWN,0
2019-06-04,49.845,50.035,45.2356,49.7415,48.3593,UP,1
2019-06-05,51.1625,50.125,45.273,50.038,48.4145,UP,1
2019-06-06,51.44,51.25,45.3112,50.379,48.4683,DOWN,0
2019-06-07,51.0975,51.725,45.3488,50.688,48.5207,DOWN,0
2019-06-10,50.855,51.025,45.3873,50.88,48.5782,DOWN,0
2019-06-11,50.4925,50.8,45.4251,51.0095,48.6214,UP,1
2019-06-12,51.1375,50.8325,45.4663,51.0045,48.6917,UP,1
2019-06-13,51.1925,51.15,45.5064,50.955,48.7682,UP,1
2019-06-14,51.74,51.415,45.5507,51.0835,48.8564,DOWN,0
2019-06-17,51.5925,51.8125,45.5955,51.231,48.9463,DOWN,0
2019-06-18,51.355,51.9575,45.6391,51.4035,49.023,UP,1
2019-06-19,51.56,51.0725,45.6834,51.488,49.111,UP,1
2019-06-20,51.595,51.665,45.7287,51.5685,49.1943,UP,1
2019-06-21,51.8875,51.7825,45.7756,51.598,49.289,UP,1
2019-06-24,52.05,52.09,45.8214,51.6895,49.3798,DOWN,0
2019-06-25,51.555,52.095,45.8619,51.7295,49.4566,DOWN,0
2019-06-26,50.7675,51.35,45.9006,51.571,49.5162,UP,1
2019-06-27,51.1375,51.2,45.9412,51.4795,49.5913,UP,1
2019-06-28,51.215,50.9925,45.9821,51.345,49.6674,DOWN,0
2019-07-01,51.005,51.0925,46.0215,51.136,49.7407,UP,1
2019-07-02,51.915,51.1925,46.0628,51.208,49.8271,UP,1
2019-07-03,52.1825,51.9725,46.1067,51.491,49.9218,DOWN,0
2019-07-05,52.0275,51.86,46.1495,51.669,50.012,UP,1
2019-07-08,52.2825,52.1525,46.1941,51.8825,50.1053,DOWN,0
2019-07-09,52.04,52.06,46.2428,52.0895,50.1875,UP,1
2019-07-10,52.37,52.1075,46.2931,52.1805,50.2761,UP,1
2019-07-11,52.6,52.3975,46.3427,52.264,50.3559,DOWN,0
2019-07-12,52.1825,52.475,46.3926,52.295,50.4332,UP,1
2019-07-15,52.2125,52.1675,46.4451,52.281,50.5188,DOWN,0
2019-07-16,51.97,52.165,46.4993,52.267,50.5962,UP,1
2019-07-17,52.4775,52.175,46.5547,52.2885,50.6912,UP,1
2019-07-18,53.09,52.565,46.6107,52.3865,50.8043,DOWN,0
2019-07-19,52.4325,52.95,46.6641,52.4365,50.9135,DOWN,0
2019-07-22,52.34,52.5025,46.7141,52.462,51.0173,DOWN,0
2019-07-23,51.825,52.3525,46.763,52.433,51.095,UP,1
2019-07-24,52.515,52.085,46.814,52.4405,51.1706,DOWN,0
2019-07-25,51.9075,52.035,46.8581,52.204,51.2343,UP,1
2019-07-26,52.2925,52.035,46.9029,52.176,51.3058,UP,1
2019-07-29,52.845,52.475,46.9499,52.277,51.3772,DOWN,0
2019-07-30,52.3475,52.8475,46.9957,52.3815,51.4292,DOWN,0
2019-07-31,51.7925,52.4675,47.0433,52.237,51.4683,UP,1
2019-08-01,52.565,51.6575,47.0945,52.3685,51.5251,UP,1
2019-08-02,52.8525,52.78,47.1467,52.4805,51.5725,DOWN,0
2019-08-05,52.0125,52.89,47.1926,52.314,51.5951,UP,1
2019-08-06,52.85,52.035,47.2433,52.4145,51.6353,UP,1
2019-08-07,53.2175,52.8475,47.295,52.6995,51.6938,UP,1
2019-08-08,53.805,53.305,47.3472,52.9475,51.7763,UP,1
2019-08-09,54.12,53.965,47.4019,53.201,51.864,DOWN,0
2019-08-12,53.8625,54.2775,47.458,53.571,51.9502,UP,1
2019-08-13,53.905,53.8475,47.508,53.782,52.0304,DOWN,0
2019-08-14,53.74,54.025,47.5602,53.8865,52.1083,UP,1
2019-08-15,54.2875,53.6575,47.6193,53.983,52.1708,UP,1
2019-08-16,54.3825,54.5725,47.6752,54.0355,52.2296,UP,1
2019-08-19,54.74,54.3275,47.732,54.211,52.3025,UP,1
2019-08-20,54.7825,54.95,47.7903,54.3865,52.381,UP,1
2019-08-21,55.315,54.965,47.8537,54.7015,52.4775,UP,1
2019-08-22,55.405,55.2925,47.9206,54.925,52.5628,UP,1
2019-08-23,55.475,55.6325,47.9846,55.1435,52.6485,UP,1
2019-08-26,55.905,55.625,48.0498,55.3765,52.7318,UP,1
2019-08-27,56.0025,56.0575,48.1129,55.6205,52.82,DOWN,0
2019-08-28,55.2975,55.785,48.1719,55.617,52.8988,DOWN,0
2019-08-29,55.28,55.63,48.2276,55.592,52.9732,DOWN,0
2019-08-30,54.77,55.4525,48.2783,55.451,53.0367,UP,1
2019-09-03,56.39,54.7025,48.337,55.548,53.1268,DOWN,0
2019-09-04,56.03,56.3975,48.3961,55.5535,53.2064,DOWN,0
2019-09-05,54.9525,54.795,48.4469,55.4845,53.2743,UP,1
2019-09-06,55.035,55.0275,48.4966,55.4355,53.3597,DOWN,0
2019-09-09,54.9725,54.8,48.5439,55.476,53.4364,DOWN,0
2019-09-10,54.53,54.82,48.5931,55.104,53.5027,UP,1
2019-09-11,55.015,54.505,48.6479,54.901,53.5829,UP,1
2019-09-12,55.185,55.4675,48.7022,54.9475,53.6483,DOWN,0
2019-09-13,54.6225,55.015,48.754,54.865,53.6971,DOWN,0
2019-09-16,54.5775,54.6425,48.8044,54.786,53.7481,UP,1
2019-09-17,55.555,54.61,48.8596,54.991,53.8135,UP,1
2019-09-18,55.975,55.715,48.9181,55.183,53.8922,UP,1
2019-09-19,56.225,56.185,48.9721,55.391,53.9693,UP,1
2019-09-20,56.43,56.3,49.0261,55.7525,54.0459,DOWN,0
2019-09-23,56.32,56.36,49.08,56.101,54.1287,UP,1
2019-09-24,57.1275,56.47,49.1373,56.4155,54.227,UP,1
2019-09-25,57.3425,57.225,49.1955,56.689,54.3344,UP,1
2019-09-26,57.93,57.4975,49.2569,57.03,54.4435,DOWN,0
2019-09-27,57.815,58.0625,49.3172,57.307,54.538,UP,1
2019-09-30,58.2475,58.005,49.3818,57.6925,54.6543,DOWN,0
2019-10-01,58.0075,58.04,49.4441,57.8685,54.7676,DOWN,0
2019-10-02,57.2775,57.9225,49.5039,57.8555,54.8767,UP,1
2019-10-03,57.5425,57.215,49.5721,57.778,54.9772,UP,1
2019-10-04,58.3975,57.5275,49.6441,57.8945,55.107,DOWN,0
2019-10-07,58.1375,58.3625,49.7166,57.8725,55.2239,DOWN,0
2019-10-08,57.4925,58.035,49.7854,57.7695,55.3169,UP,1
2019-10-09,58.34,58.0575,49.8595,57.982,55.4367,DOWN,0
2019-10-10,58.0,58.005,49.9394,58.0735,55.5609,DOWN,0
2019-10-11,57.385,57.9475,50.0134,57.871,55.6573,DOWN,0
2019-10-14,57.225,57.5025,50.0843,57.6885,55.7447,DOWN,0
2019-10-15,56.885,57.335,50.1528,57.567,55.8422,UP,1
2019-10-16,57.4775,56.9175,50.223,57.3945,55.9347,UP,1
2019-10-17,57.7725,57.3175,50.2995,57.349,56.0258,UP,1
2019-10-18,58.12,57.7975,50.3784,57.496,56.1121,UP,1
2019-10-21,58.2,58.1025,50.4537,57.691,56.1938,UP,1
2019-10-22,59.06,58.4475,50.5337,58.126,56.2977,DOWN,0
2019-10-23,59.0,59.3875,50.6117,58.4305,56.3996,UP,1
2019-10-24,59.3875,59.0,50.6927,58.7535,56.5125,DOWN,0
2019-10-25,59.22,59.405,50.7695,58.9735,56.6112,DOWN,0
2019-10-28,58.3075,59.125,50.8414,58.995,56.6897,DOWN,0
2019-10-29,58.15,58.0675,50.9182,58.813,56.7579,UP,1
2019-10-30,58.865,58.3325,50.9941,58.786,56.8395,UP,1
2019-10-31,59.585,58.88,51.0737,58.8255,56.9249,DOWN,0
2019-11-01,58.9275,59.6725,51.1489,58.767,56.9954,DOWN,0
2019-11-04,57.4,58.8075,51.2158,58.5855,57.0339,DOWN,0
2019-11-05,56.7775,56.8525,51.278,58.311,57.0513,UP,1
2019-11-06,56.8725,56.875,51.3381,57.9125,57.0687,DOWN,0
2019-11-07,55.7725,56.655,51.3916,57.15,57.0782,DOWN,0
2019-11-08,55.52,55.775,51.4515,56.4685,57.083,UP,1
2019-11-11,55.555,55.59,51.5137,56.0995,57.0987,UP,1
2019-11-12,55.805,55.5475,51.5766,55.905,57.087,UP,1
2019-11-13,56.9775,56.225,51.6445,55.926,57.106,UP,1
2019-11-14,57.4675,57.0,51.7081,56.265,57.1563,UP,1
2019-11-15,57.855,57.605,51.7751,56.732,57.2127,UP,1
2019-11-18,58.04,57.995,51.8427,57.229,57.274,UP,1
2019-11-19,58.165,58.0225,51.9108,57.701,57.3467,UP,1
2019-11-20,58.805,58.335,51.9822,58.0665,57.4225,DOWN,0
2019-11-21,58.785,58.9325,52.0495,58.33,57.4945,DOWN,0
2019-11-22,58.345,58.855,52.1124,58.428,57.569,DOWN,0
2019-11-25,58.14,58.4675,52.1744,58.448,57.6402,UP,1
2019-11-26,58.73,58.2925,52.2389,58.561,57.7037,DOWN,0
2019-11-27,58.2675,58.3325,52.3017,58.4535,57.7496,UP,1
2019-11-29,58.455,58.6525,52.3657,58.3875,57.7942,DOWN,0
2019-12-02,57.8125,58.4275,52.4247,58.281,57.8218,UP,1
2019-12-03,58.0575,58.0,52.4833,58.2645,57.8566,UP,1
2019-12-04,58.565,57.9125,52.5441,58.2315,57.8853,UP,1
2019-12-05,58.64,58.28,52.6041,58.306,57.9113,DOWN,0
2019-12-06,58.5975,58.6025,52.6619,58.3345,57.9246,DOWN,0
2019-12-09,58.5675,58.735,52.7199,58.4855,57.9397,UP,1
2019-12-10,58.6125,58.59,52.7777,58.5965,57.947,UP,1
2019-12-11,58.945,58.75,52.8389,58.6725,57.9657,DOWN,0
2019-12-12,58.475,58.88,52.8966,58.6395,57.9897,UP,1
2019-12-13,59.2375,58.27,52.9583,58.7675,58.0236,UP,1
2019-12-16,59.8675,59.31,53.0224,59.0275,58.053,UP,1
2019-12-17,59.955,59.865,53.0867,59.296,58.0893,UP,1
2019-12-18,60.0725,60.1825,53.1526,59.5215,58.1409,UP,1
2019-12-19,60.1625,60.0375,53.2185,59.859,58.1774,UP,1
2019-12-20,60.6775,61.02,53.2861,60.147,58.2309,DOWN,0
2019-12-23,59.695,60.695,53.3477,60.1125,58.2771,UP,1
2019-12-24,60.1275,59.7275,53.4097,60.147,58.3352,UP,1
2019-12-26,60.49,60.0625,53.4734,60.2305,58.4073,UP,1
2019-12-27,60.6275,60.57,53.5378,60.3235,58.4703,DOWN,0
2019-12-30,60.3225,60.4225,53.6004,60.2525,58.5213,UP,1
2019-12-31,60.54,60.3925,53.6645,60.4215,58.5697,DOWN,0
2020-01-02,59.655,60.4925,53.7272,60.327,58.5988,UP,1
2020-01-03,60.08,59.6575,53.7902,60.245,58.6192,UP,1
2020-01-06,60.38,60.175,53.8522,60.1955,58.6468,DOWN,0
2020-01-07,60.3275,60.1725,53.9115,60.1965,58.6656,DOWN,0
2020-01-08,60.3,60.4175,53.9709,60.1485,58.6872,UP,1
2020-01-09,60.7725,60.1625,54.0311,60.372,58.7365,UP,1
2020-01-10,60.8875,60.955,54.0931,60.5335,58.7912,UP,1
2020-01-13,61.6,60.7625,54.1612,60.7775,58.8459,UP,1
2020-01-14,61.9325,61.5575,54.2292,61.0985,58.8929,UP,1
2020-01-15,62.895,62.145,54.3056,61.6175,58.9722,UP,1
2020-01-16,63.0675,62.72,54.3841,62.0765,59.0856,UP,1
2020-01-17,63.35,63.0925,54.4642,62.569,59.217,UP,1
2020-01-21,64.2225,63.5075,54.5498,63.0935,59.364,UP,1
2020-01-22,64.975,64.7375,54.6371,63.702,59.5481,UP,1
2020-01-23,65.02,64.84,54.7264,64.127,59.7381,UP,1
2020-01-24,65.93,64.2575,54.8189,64.6995,59.9456,UP,1
2020-01-27,66.685,65.655,54.9165,65.3665,60.1632,DOWN,0
2020-01-28,66.4525,66.685,55.0112,65.8125,60.3527,DOWN,0
2020-01-29,66.44,66.6875,55.1049,66.1055,60.5321,UP,1
2020-01-30,67.4825,66.4675,55.2033,66.598,60.7247,DOWN,0
2020-01-31,67.05,67.365,55.3017,66.822,60.9049,DOWN,0
2020-02-03,66.7025,67.1725,55.3981,66.8255,61.0756,DOWN,0
2020-02-04,66.135,66.5675,55.4921,66.762,61.2222,UP,1
2020-02-05,66.6775,66.0725,55.5875,66.8095,61.3801,UP,1
2020-02-06,67.0825,66.6875,55.6857,66.7295,61.5548,UP,1
2020-02-07,67.385,67.3775,55.785,66.7965,61.7397,UP,1
2020-02-10,67.935,67.5775,55.8866,67.043,61.9238,UP,1
2020-02-11,68.0375,68.19,55.9872,67.4235,62.1192,DOWN,0
2020-02-12,67.565,67.8575,56.0853,67.601,62.3014,UP,1
2020-02-13,68.8675,67.565,56.1866,67.958,62.5225,UP,1
2020-02-14,69.63,68.9225,56.2931,68.407,62.754,UP,1
2020-02-18,70.51,70.0,56.406,68.922,62.9929,DOWN,0
2020-02-19,68.6675,68.755,56.5089,69.048,63.1934,UP,1
2020-02-20,69.2575,68.985,56.6165,69.3865,63.4067,UP,1
2020-02-21,69.3975,69.3825,56.7263,69.4925,63.6233,DOWN,0
2020-02-24,68.485,68.7,56.8339,69.2635,63.8207,DOWN,0
2020-02-25,67.5825,68.485,56.936,68.678,63.9935,DOWN,0
2020-02-26,67.3675,67.2325,57.0332,68.418,64.1713,DOWN,0
2020-02-27,63.9625,67.01,57.1093,67.359,64.2658,DOWN,0
2020-02-28,63.19,62.0375,57.1817,66.1175,64.3322,UP,1
2020-03-02,67.0875,63.4125,57.2735,65.838,64.4749,DOWN,0
2020-03-03,66.2875,67.2725,57.3586,65.579,64.5992,UP,1
2020-03-04,70.555,67.3,57.4626,66.2165,64.807,DOWN,0
2020-03-05,69.04,69.2625,57.5586,67.232,64.9743,DOWN,0
2020-03-06,67.955,67.14,57.6498,68.185,65.1395,DOWN,0
2020-03-09,65.32,63.615,57.724,67.8315,65.2433,DOWN,0
2020-03-10,63.9325,66.4075,57.7892,67.3605,65.3122,DOWN,0
2020-03-11,60.315,62.3,57.8366,65.3125,65.306,DOWN,0
2020-03-12,52.2225,54.0325,57.8462,61.949,65.1439,UP,1
2020-03-13,55.39,55.0125,57.8748,59.436,65.0409,DOWN,0
2020-03-16,50.3425,49.5,57.8778,56.4405,64.8547,UP,1
2020-03-17,55.44,51.365,57.9073,54.742,64.7619,DOWN,0
2020-03-18,52.66,52.265,57.9211,53.211,64.6075,DOWN,0
2020-03-19,51.775,52.5025,57.9307,53.1215,64.4364,DOWN,0
2020-03-20,47.9375,51.4375,57.9146,51.631,64.1892,DOWN,0
2020-03-23,45.415,46.6675,57.8845,50.6455,63.882,UP,1
2020-03-24,51.6325,46.9625,57.8872,49.884,63.6969,UP,1
2020-03-25,52.5675,51.42,57.8957,49.8655,63.5163,UP,1
2020-03-26,57.775,52.725,57.9321,51.0655,63.4332,UP,1
2020-03-27,57.9875,56.37,57.9664,53.0755,63.335,UP,1
2020-03-30,61.5025,59.3275,58.0179,56.293,63.3037,DOWN,0
2020-03-31,60.155,60.5275,58.06,57.9975,63.2398,DOWN,0
2020-04-01,54.5575,57.74,58.0748,58.3955,63.0465,UP,1
2020-04-02,56.6125,53.75,58.1011,58.163,62.8793,DOWN,0
2020-04-03,55.41,55.99,58.1204,57.6475,62.6871,UP,1
2020-04-06,58.6275,57.6975,58.1555,57.0725,62.541,DOWN,0
2020-04-07,57.1225,60.0875,58.1817,56.466,62.3498,UP,1
2020-04-08,58.375,57.4075,58.2133,57.2295,62.1882,UP,1
2020-04-09,61.32,58.96,58.2622,58.171,62.0858,DOWN,0
2020-04-13,59.0525,60.64,58.3036,58.8995,61.9172,UP,1
2020-04-14,60.595,60.4625,58.3509,59.293,61.7881,DOWN,0
2020-04-15,59.305,60.01,58.3913,59.7295,61.6402,UP,1
2020-04-16,59.37,59.995,58.4331,59.9285,61.5049,UP,1
2020-04-17,61.565,60.6275,58.4814,59.9775,61.4026,DOWN,0
2020-04-20,59.4025,61.3625,58.5175,60.0475,61.249,DOWN,0
2020-04-21,58.855,58.7675,58.5516,59.6995,61.0784,UP,1
2020-04-22,61.7925,59.4825,58.5992,60.197,60.9556,DOWN,0
2020-04-23,60.285,61.5975,58.6404,60.38,60.8005,DOWN,0
2020-04-24,59.925,60.4325,58.6782,60.052,60.6477,UP,1
2020-04-27,60.9,60.5275,58.7197,60.3515,60.4884,DOWN,0
2020-04-28,59.825,61.565,58.7579,60.5455,60.2923,DOWN,0
2020-04-29,58.7825,60.4975,58.7907,59.9435,60.0577,DOWN,0
2020-04-30,57.78,58.465,58.8198,59.4425,59.84,DOWN,0
2020-05-01,56.7625,57.4775,58.8412,58.81,59.59,UP,1
2020-05-04,57.5225,56.75,58.8634,58.1345,59.3525,UP,1
2020-05-05,57.525,57.84,58.8888,57.6745,59.1333,DOWN,0
2020-05-06,55.665,57.73,58.9055,57.051,58.895,UP,1
2020-05-07,56.12,56.3,58.9269,56.719,58.67,UP,1
2020-05-08,57.4325,56.8475,58.9515,56.853,58.5394,DOWN,0
2020-05-11,56.845,56.6975,58.9762,56.7175,58.4125,UP,1
2020-05-12,56.9825,57.05,58.9997,56.609,58.2104,UP,1
2020-05-13,57.53,56.71,59.0231,56.982,58.0353,UP,1
2020-05-14,58.0575,56.9425,59.0516,57.3695,57.7853,DOWN,0
2020-05-15,56.9625,57.5075,59.0775,57.2755,57.5438,UP,1
2020-05-18,58.8625,58.485,59.109,57.679,57.362,DOWN,0
