ticker,BA US Equity,BA US Equity,BA US Equity,BA US Equity,BA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-24,55.26,56.6,61.3385,56.364,60.957,UP,1
2001-07-25,56.67,55.96,61.3168,56.272,60.7556,UP,1
2001-07-26,58.11,56.55,61.3102,56.616,60.586,UP,1
2001-07-27,58.14,57.95,61.3031,56.886,60.4138,DOWN,0
2001-07-30,57.4,58.64,61.2891,57.116,60.186,UP,1
2001-07-31,58.53,57.2,61.3012,57.77,59.9896,UP,1
2001-08-01,59.0,58.65,61.3024,58.236,59.7958,DOWN,0
2001-08-02,58.82,59.5,61.2956,58.378,59.6122,UP,1
2001-08-03,59.21,58.82,61.2891,58.592,59.4764,DOWN,0
2001-08-06,58.4,59.0,61.2774,58.792,59.3404,DOWN,0
2001-08-07,57.5,57.44,61.2727,58.586,59.2238,DOWN,0
2001-08-08,56.61,57.15,61.2557,58.108,59.0854,DOWN,0
2001-08-09,56.36,56.51,61.2313,57.616,58.9516,UP,1
2001-08-10,56.85,56.51,61.2105,57.144,58.8308,DOWN,0
2001-08-13,56.45,56.55,61.18,56.754,58.6598,DOWN,0
2001-08-14,55.89,56.45,61.1441,56.432,58.457,DOWN,0
2001-08-15,54.44,55.55,61.0976,55.998,58.2072,UP,1
2001-08-16,55.13,54.1,61.0498,55.752,57.9878,DOWN,0
2001-08-17,54.0,55.0,60.9807,55.182,57.7548,DOWN,0
2001-08-20,53.34,53.75,60.9187,54.56,57.5298,DOWN,0
2001-08-21,51.94,53.27,60.8477,53.77,57.2786,UP,1
2001-08-22,52.3,51.94,60.7789,53.342,57.0104,DOWN,0
2001-08-23,52.17,52.1,60.7095,52.75,56.744,UP,1
2001-08-24,53.63,52.34,60.6517,52.676,56.5454,DOWN,0
2001-08-27,53.06,53.91,60.592,52.62,56.3216,DOWN,0
2001-08-28,51.65,53.0,60.5218,52.562,56.057,DOWN,0
2001-08-29,50.7,51.8,60.4578,52.242,55.835,DOWN,0
2001-08-30,50.5,50.7,60.3962,51.908,55.6228,UP,1
2001-08-31,51.2,50.5,60.3303,51.422,55.4918,DOWN,0
2001-09-04,49.95,49.75,60.2623,50.8,55.3508,UP,1
2001-09-05,50.61,50.2,60.1863,50.592,55.2238,DOWN,0
2001-09-06,48.84,50.1,60.1036,50.22,55.0602,DOWN,0
2001-09-07,45.18,47.8,60.0017,49.156,54.8098,DOWN,0
2001-09-10,43.46,44.9,59.8759,47.608,54.5342,DOWN,0
2001-09-17,35.8,35.65,59.7292,44.778,54.1382,DOWN,0
2001-09-18,33.14,35.8,59.5665,41.284,53.6738,DOWN,0
2001-09-19,32.61,32.0,59.3927,38.038,53.1994,DOWN,0
2001-09-20,29.76,32.03,59.204,34.954,52.69,UP,1
2001-09-21,30.1,28.25,59.0048,32.282,52.206,UP,1
2001-09-24,32.8,30.09,58.8235,31.682,51.8054,UP,1
2001-09-25,34.33,33.25,58.6661,31.92,51.409,DOWN,0
2001-09-26,34.29,34.55,58.5134,32.256,51.0368,UP,1
2001-09-27,34.4,33.9,58.3408,33.184,50.6348,DOWN,0
2001-09-28,33.5,34.41,58.1714,33.864,50.2034,DOWN,0
2001-10-01,32.4,33.5,57.9993,33.784,49.7458,UP,1
2001-10-02,34.25,33.48,57.8209,33.768,49.3048,UP,1
2001-10-03,36.59,34.51,57.662,34.228,48.894,DOWN,0
2001-10-04,36.38,36.59,57.4982,34.624,48.4938,DOWN,0
2001-10-05,36.26,36.5,57.3402,35.176,48.0832,UP,1
2001-10-08,36.62,36.2,57.187,36.02,47.6906,DOWN,0
2001-10-09,36.0,36.9,57.0426,36.37,47.3054,DOWN,0
2001-10-10,35.76,36.05,56.8789,36.204,46.8872,UP,1
2001-10-11,36.18,35.9,56.728,36.164,46.4486,DOWN,0
2001-10-12,35.9,36.01,56.5825,36.092,46.0038,DOWN,0
2001-10-15,35.27,35.6,56.4357,35.822,45.5612,DOWN,0
2001-10-16,35.12,35.27,56.2941,35.646,45.093,DOWN,0
2001-10-17,33.7,35.3,56.1476,35.234,44.587,DOWN,0
2001-10-18,32.86,33.95,55.9916,34.57,44.0678,UP,1
2001-10-19,33.45,33.36,55.8316,34.08,43.5526,UP,1
2001-10-22,33.7,33.8,55.6701,33.766,43.0586,UP,1
2001-10-23,33.89,34.02,55.5296,33.52,42.5864,UP,1
2001-10-24,34.24,34.65,55.388,33.628,42.139,UP,1
2001-10-25,35.9,34.1,55.2625,34.236,41.7298,UP,1
2001-10-26,37.68,36.1,55.1571,35.082,41.3464,DOWN,0
2001-10-29,33.75,35.88,55.0309,35.092,40.8924,DOWN,0
2001-10-30,33.03,33.65,54.9013,34.92,40.4352,DOWN,0
2001-10-31,32.6,33.05,54.7625,34.592,39.9984,UP,1
2001-11-01,33.19,32.5,54.6328,34.05,39.5596,UP,1
2001-11-02,34.35,33.49,54.5014,33.384,39.1666,UP,1
2001-11-05,35.05,35.0,54.3717,33.644,38.8008,UP,1
2001-11-06,35.52,34.9,54.2555,34.142,38.4724,DOWN,0
2001-11-07,34.89,35.23,54.1431,34.6,38.1242,UP,1
2001-11-08,34.9,35.0,54.0392,34.942,37.7788,DOWN,0
2001-11-09,33.24,35.14,53.9254,34.72,37.371,DOWN,0
2001-11-12,33.06,33.0,53.8032,34.322,36.971,UP,1
2001-11-13,33.61,33.95,53.684,33.94,36.6102,UP,1
2001-11-14,34.1,33.95,53.5583,33.782,36.2782,UP,1
2001-11-15,34.24,34.1,53.4392,33.65,35.953,UP,1
2001-11-16,34.99,34.8,53.3318,34.0,35.6288,UP,1
2001-11-19,35.1,35.01,53.2266,34.408,35.3318,DOWN,0
2001-11-20,34.97,35.2,53.1089,34.68,35.019,DOWN,0
2001-11-21,34.7,34.97,52.9998,34.8,34.7362,UP,1
2001-11-23,35.63,35.09,52.8937,35.078,34.5452,UP,1
2001-11-26,35.89,36.0,52.7835,35.258,34.3938,DOWN,0
2001-11-27,35.5,36.15,52.6774,35.338,34.3878,DOWN,0
2001-11-28,34.17,35.14,52.561,35.178,34.4084,UP,1
2001-11-29,35.15,34.7,52.4492,35.268,34.4592,DOWN,0
2001-11-30,35.1,34.95,52.338,35.162,34.566,DOWN,0
2001-12-03,35.0,35.1,52.2176,34.984,34.664,UP,1
2001-12-04,35.38,35.01,52.0909,34.96,34.7156,UP,1
2001-12-05,35.89,35.5,51.9674,35.304,34.7468,UP,1
2001-12-06,37.11,36.18,51.8522,35.696,34.8032,UP,1
2001-12-07,37.3,37.4,51.7388,36.136,34.8612,DOWN,0
2001-12-10,36.9,37.32,51.614,36.516,34.9292,UP,1
2001-12-11,37.07,37.2,51.4984,36.854,35.0226,DOWN,0
2001-12-12,36.8,37.3,51.376,37.036,35.0736,UP,1
2001-12-13,37.0,36.45,51.2529,37.014,35.0818,UP,1
2001-12-14,37.55,37.15,51.1269,37.064,35.1052,DOWN,0
2001-12-17,37.06,37.35,50.9936,37.096,35.1212,UP,1
2001-12-18,37.25,36.6,50.8689,37.132,35.1338,UP,1
2001-12-19,37.51,36.35,50.7582,37.274,35.164,UP,1
2001-12-20,38.14,37.85,50.6484,37.502,35.2116,UP,1
2001-12-21,38.64,38.4,50.532,37.72,35.2608,DOWN,0
2001-12-24,38.42,38.54,50.4135,37.992,35.3112,UP,1
2001-12-26,38.6,38.45,50.286,38.262,35.3778,UP,1
2001-12-27,38.69,38.73,50.1557,38.498,35.4492,UP,1
2001-12-28,39.1,38.93,50.0237,38.69,35.5572,DOWN,0
2001-12-31,38.78,39.19,49.9126,38.718,35.6756,DOWN,0
2002-01-02,38.1,38.54,49.8003,38.654,35.7686,UP,1
2002-01-03,38.75,38.4,49.7039,38.684,35.8696,UP,1
2002-01-04,40.36,39.65,49.6252,39.018,35.999,UP,1
2002-01-07,41.0,41.0,49.5615,39.398,36.1342,DOWN,0
2002-01-08,40.33,41.47,49.483,39.708,36.2228,DOWN,0
2002-01-09,39.9,40.39,49.4075,40.068,36.2672,DOWN,0
2002-01-10,39.84,40.1,49.3374,40.286,36.389,DOWN,0
2002-01-11,38.69,39.84,49.2709,39.952,36.5022,DOWN,0
2002-01-14,38.25,38.69,49.1972,39.402,36.6152,UP,1
2002-01-15,39.35,38.6,49.1167,39.206,36.7384,DOWN,0
2002-01-16,38.05,38.65,49.0309,38.836,36.8124,UP,1
2002-01-17,38.33,38.55,48.9476,38.534,36.878,UP,1
2002-01-18,39.15,38.33,48.8636,38.626,36.9506,UP,1
2002-01-22,39.78,39.7,48.784,38.932,37.0484,DOWN,0
2002-01-23,39.33,40.06,48.7055,38.928,37.137,UP,1
2002-01-24,40.0,39.6,48.6324,39.318,37.2722,UP,1
2002-01-25,40.48,40.03,48.5617,39.748,37.4206,UP,1
2002-01-28,40.9,40.72,48.4821,40.098,37.5664,DOWN,0
2002-01-29,40.23,41.17,48.4034,40.188,37.689,DOWN,0
2002-01-30,40.0,39.85,48.319,40.322,37.8042,UP,1
2002-01-31,40.95,40.05,48.2247,40.512,37.9234,UP,1
2002-02-01,41.46,41.0,48.1364,40.708,38.0506,DOWN,0
2002-02-04,41.1,41.55,48.0394,40.748,38.1732,DOWN,0
2002-02-05,40.9,40.85,47.9451,40.882,38.2972,UP,1
2002-02-06,40.98,40.73,47.847,41.078,38.4042,UP,1
2002-02-07,41.06,41.17,47.7458,41.1,38.5076,UP,1
2002-02-08,41.7,41.05,47.6512,41.148,38.6316,UP,1
2002-02-11,43.0,41.9,47.5577,41.528,38.8082,UP,1
2002-02-12,43.15,42.75,47.4727,41.978,38.9682,UP,1
2002-02-13,44.9,43.6,47.3932,42.762,39.1642,DOWN,0
2002-02-14,44.77,44.7,47.3154,43.504,39.3596,UP,1
2002-02-15,44.9,44.77,47.235,44.144,39.55,DOWN,0
2002-02-19,43.71,44.1,47.1455,44.286,39.7064,DOWN,0
2002-02-20,43.31,43.8,47.053,44.318,39.8304,UP,1
2002-02-21,44.21,43.25,46.9569,44.18,39.9686,UP,1
2002-02-22,44.76,43.87,46.8607,44.178,40.1258,UP,1
2002-02-25,44.94,44.75,46.7654,44.186,40.2832,UP,1
2002-02-26,45.15,44.74,46.6687,44.474,40.4502,UP,1
2002-02-27,45.9,45.65,46.5747,44.992,40.6282,UP,1
2002-02-28,45.96,46.01,46.4814,45.342,40.7964,UP,1
2002-03-01,47.84,46.55,46.3956,45.958,41.012,UP,1
2002-03-04,49.13,48.0,46.3115,46.796,41.2496,DOWN,0
2002-03-05,48.21,49.1,46.2225,47.408,41.4636,UP,1
2002-03-06,49.86,48.22,46.1381,48.2,41.698,DOWN,0
2002-03-07,48.48,49.8,46.0475,48.704,41.8948,UP,1
2002-03-08,49.4,49.5,45.9608,49.016,42.1144,UP,1
2002-03-11,50.88,49.4,45.8712,49.366,42.36,DOWN,0
2002-03-12,50.28,49.88,45.7809,49.78,42.5918,DOWN,0
2002-03-13,49.22,50.18,45.6835,49.652,42.7942,DOWN,0
2002-03-14,47.61,49.23,45.5816,49.478,42.9708,UP,1
2002-03-15,47.98,47.68,45.4915,49.194,43.1684,DOWN,0
2002-03-18,47.63,48.27,45.4036,48.544,43.346,UP,1
2002-03-19,48.04,47.63,45.3272,48.096,43.4996,DOWN,0
2002-03-20,47.03,47.6,45.2447,47.658,43.6202,UP,1
2002-03-21,47.67,46.73,45.1678,47.67,43.767,DOWN,0
2002-03-22,46.39,47.0,45.0853,47.352,43.8968,DOWN,0
2002-03-25,45.72,46.2,44.9889,46.97,44.0144,UP,1
2002-03-26,45.79,45.85,44.8877,46.52,44.1564,UP,1
2002-03-27,47.33,46.05,44.7897,46.58,44.338,UP,1
2002-03-28,48.25,47.57,44.7004,46.696,44.516,DOWN,0
2002-04-01,47.92,48.25,44.6118,47.002,44.7134,UP,1
2002-04-02,49.09,47.92,44.5343,47.676,44.9286,DOWN,0
2002-04-03,48.73,48.65,44.4554,48.264,45.1202,UP,1
2002-04-04,49.08,48.73,44.3723,48.614,45.3062,DOWN,0
2002-04-05,48.29,49.45,44.2863,48.622,45.4854,UP,1
2002-04-08,49.0,47.9,44.2135,48.838,45.6654,DOWN,0
2002-04-09,48.57,49.0,44.1351,48.734,45.8272,UP,1
2002-04-10,49.58,48.57,44.0586,48.904,46.0008,DOWN,0
2002-04-11,48.82,49.8,43.9937,48.852,46.1726,DOWN,0
2002-04-12,48.55,49.25,43.9309,48.904,46.3436,DOWN,0
2002-04-15,47.65,48.2,43.8804,48.634,46.4776,UP,1
2002-04-16,48.7,48.45,43.8389,48.66,46.6224,DOWN,0
2002-04-17,45.37,47.55,43.7809,47.818,46.7078,DOWN,0
2002-04-18,43.7,45.38,43.7143,46.794,46.7638,DOWN,0
2002-04-19,42.75,44.06,43.6396,45.634,46.7992,UP,1
2002-04-22,43.14,42.8,43.5691,44.732,46.8408,DOWN,0
2002-04-23,42.5,43.19,43.5036,43.492,46.8568,DOWN,0
2002-04-24,42.4,42.9,43.4338,42.898,46.8448,DOWN,0
2002-04-25,41.9,42.25,43.3616,42.538,46.8198,DOWN,0
2002-04-26,41.51,42.0,43.293,42.29,46.752,UP,1
2002-04-29,43.63,43.7,43.2397,42.388,46.7292,UP,1
2002-04-30,44.6,43.8,43.1985,42.808,46.7232,UP,1
2002-05-01,45.5,44.9,43.1553,43.428,46.759,DOWN,0
2002-05-02,44.87,45.49,43.1151,44.022,46.7902,DOWN,0
2002-05-03,44.63,44.67,43.0658,44.646,46.7986,DOWN,0
2002-05-06,43.38,45.0,43.0073,44.596,46.771,DOWN,0
2002-05-07,43.14,43.6,42.9466,44.304,46.735,UP,1
2002-05-08,44.41,43.3,42.8872,44.086,46.7202,UP,1
2002-05-09,44.98,44.6,42.8264,44.108,46.7018,DOWN,0
2002-05-10,43.63,44.4,42.7626,43.908,46.6552,UP,1
2002-05-13,44.28,43.9,42.7001,44.088,46.584,UP,1
2002-05-14,45.48,45.58,42.6462,44.556,46.511,DOWN,0
2002-05-15,44.55,45.38,42.5927,44.584,46.4378,UP,1
2002-05-16,45.0,44.85,42.5343,44.588,46.3406,UP,1
2002-05-17,45.42,45.23,42.4709,44.946,46.2794,DOWN,0
2002-05-20,45.13,45.64,42.4058,45.116,46.194,DOWN,0
2002-05-21,44.35,45.14,42.3406,44.89,46.0634,UP,1
2002-05-22,44.41,44.25,42.27,44.862,45.946,DOWN,0
2002-05-23,44.15,43.83,42.1957,44.692,45.8446,DOWN,0
2002-05-24,43.35,44.0,42.1184,44.278,45.7594,DOWN,0
2002-05-28,43.0,43.35,42.0373,43.852,45.6598,DOWN,0
2002-05-29,43.0,42.7,41.9603,43.582,45.5672,UP,1
2002-05-30,43.66,42.6,41.8911,43.432,45.4796,DOWN,0
2002-05-31,42.65,43.82,41.8213,43.132,45.392,DOWN,0
2002-06-03,41.86,43.4,41.7488,42.834,45.2758,DOWN,0
2002-06-04,41.85,41.87,41.6738,42.604,45.185,UP,1
2002-06-05,42.54,42.1,41.6043,42.512,45.1214,DOWN,0
2002-06-06,41.96,42.54,41.5346,42.172,45.0448,UP,1
2002-06-07,42.76,41.96,41.4762,42.194,44.9534,UP,1
2002-06-10,42.92,42.95,41.4152,42.406,44.8468,DOWN,0
2002-06-11,42.5,43.1,41.3577,42.536,44.7384,UP,1
2002-06-12,43.83,42.62,41.3101,42.794,44.6332,DOWN,0
2002-06-13,42.5,43.3,41.2629,42.902,44.5086,UP,1
2002-06-14,42.53,42.75,41.2141,42.856,44.3776,UP,1
2002-06-17,44.0,42.54,41.1732,43.072,44.2918,DOWN,0
2002-06-18,43.78,43.95,41.124,43.328,44.1874,DOWN,0
2002-06-19,43.13,43.47,41.0743,43.188,44.0786,UP,1
2002-06-20,43.77,43.13,41.0349,43.442,43.9624,DOWN,0
2002-06-21,42.97,43.03,40.9963,43.53,43.8454,DOWN,0
2002-06-24,42.74,42.92,40.9575,43.278,43.7292,UP,1
2002-06-25,42.87,43.3,40.9158,43.096,43.6336,DOWN,0
2002-06-26,42.72,41.87,40.8797,43.014,43.514,UP,1
2002-06-27,44.8,43.0,40.8506,43.22,43.5026,UP,1
2002-06-28,45.0,44.35,40.8314,43.626,43.5286,DOWN,0
2002-07-01,44.6,44.97,40.8285,43.998,43.5656,DOWN,0
2002-07-02,44.54,44.4,40.8339,44.332,43.5936,DOWN,0
2002-07-03,43.77,44.14,40.8738,44.542,43.619,UP,1
2002-07-05,45.0,44.2,40.9331,44.582,43.671,DOWN,0
2002-07-08,44.1,44.72,40.9905,44.402,43.715,DOWN,0
2002-07-09,43.22,43.99,41.0578,44.126,43.7492,DOWN,0
2002-07-10,40.8,43.52,41.1113,43.378,43.6926,UP,1
2002-07-11,41.17,40.8,41.1532,42.858,43.624,DOWN,0
2002-07-12,40.15,41.24,41.1823,41.888,43.517,DOWN,0
2002-07-15,39.76,39.85,41.2096,41.02,43.4148,UP,1
2002-07-16,40.87,40.05,41.242,40.55,43.3396,UP,1
2002-07-17,42.94,42.42,41.2892,40.978,43.3308,DOWN,0
2002-07-18,41.29,43.09,41.3336,41.002,43.2938,DOWN,0
2002-07-19,39.92,40.89,41.362,40.956,43.204,DOWN,0
2002-07-22,38.53,39.8,41.3717,40.71,43.075,UP,1
2002-07-23,38.85,38.45,41.384,40.306,42.9794,UP,1
2002-07-24,41.19,37.5,41.4087,39.956,42.9176,UP,1
2002-07-25,42.94,41.0,41.4403,40.286,42.8668,DOWN,0
2002-07-26,42.0,42.5,41.4703,40.702,42.8158,UP,1
2002-07-29,42.03,42.94,41.5016,41.402,42.7564,DOWN,0
2002-07-30,41.65,41.99,41.529,41.962,42.681,DOWN,0
2002-07-31,41.52,41.66,41.5571,42.028,42.6088,DOWN,0
2002-08-01,40.63,41.0,41.5839,41.566,42.5344,DOWN,0
2002-08-02,39.85,40.63,41.6075,41.136,42.4432,DOWN,0
2002-08-05,38.61,39.65,41.6321,40.452,42.3324,UP,1
2002-08-06,39.41,39.01,41.6648,40.004,42.2536,UP,1
2002-08-07,41.1,39.85,41.7031,39.92,42.2156,UP,1
2002-08-08,41.5,41.0,41.7421,40.094,42.1856,DOWN,0
2002-08-09,41.0,41.1,41.7776,40.324,42.1324,DOWN,0
2002-08-12,40.5,40.15,41.8089,40.702,42.0894,DOWN,0
2002-08-13,37.23,39.9,41.8156,40.266,41.9968,DOWN,0
2002-08-14,36.35,36.83,41.8089,39.316,41.8868,UP,1
2002-08-15,37.49,36.0,41.8276,38.514,41.7858,UP,1
2002-08-16,37.5,37.95,41.85,37.814,41.6966,UP,1
2002-08-19,38.5,37.51,41.8795,37.414,41.6114,DOWN,0
2002-08-20,37.88,38.57,41.9029,37.544,41.5106,DOWN,0
2002-08-21,37.57,38.0,41.919,37.788,41.412,UP,1
2002-08-22,38.5,37.6,41.9363,37.99,41.3054,DOWN,0
2002-08-23,37.13,38.5,41.9443,37.916,41.198,DOWN,0
2002-08-26,36.89,37.13,41.9543,37.594,41.0852,UP,1
2002-08-27,37.03,37.1,41.965,37.424,40.9458,UP,1
2002-08-28,37.53,37.03,41.9864,37.416,40.8208,DOWN,0
2002-08-29,37.17,36.73,42.007,37.15,40.7016,DOWN,0
2002-08-30,37.07,36.93,42.0243,37.138,40.5676,DOWN,0
2002-09-03,35.46,36.8,42.0311,36.852,40.4174,UP,1
2002-09-04,36.85,35.5,42.0441,36.816,40.2996,DOWN,0
2002-09-05,36.03,36.45,42.0493,36.516,40.1628,UP,1
2002-09-06,37.21,36.58,42.0599,36.524,40.0526,UP,1
2002-09-09,37.35,37.21,42.0718,36.58,39.9036,DOWN,0
2002-09-10,37.18,37.3,42.0842,36.924,39.7472,DOWN,0
2002-09-11,37.08,37.43,42.0914,36.97,39.5968,DOWN,0
2002-09-12,36.45,36.88,42.0942,37.054,39.435,DOWN,0
2002-09-13,35.58,35.87,42.0946,36.728,39.2712,UP,1
2002-09-16,37.23,35.9,42.1099,36.704,39.1158,DOWN,0
2002-09-17,36.29,37.4,42.1156,36.526,38.9596,UP,1
2002-09-18,36.77,36.09,42.124,36.464,38.8306,DOWN,0
2002-09-19,35.52,36.0,42.1266,36.278,38.725,UP,1
2002-09-20,36.48,35.9,42.1321,36.458,38.6312,DOWN,0
2002-09-23,35.4,35.9,42.1296,36.092,38.5362,DOWN,0
2002-09-24,34.96,35.12,42.1189,35.826,38.4402,UP,1
2002-09-25,35.41,35.1,42.1094,35.554,38.331,UP,1
2002-09-26,36.55,35.81,42.1077,35.76,38.2032,DOWN,0
2002-09-27,34.7,36.3,42.0958,35.404,38.0714,DOWN,0
2002-09-30,34.13,34.4,42.0825,35.15,37.9556,UP,1
2002-10-01,36.0,34.32,42.0775,35.358,37.905,DOWN,0
2002-10-02,34.38,35.5,42.0616,35.152,37.8156,DOWN,0
2002-10-03,34.31,34.78,42.0479,34.704,37.678,DOWN,0
2002-10-04,32.01,34.32,42.0217,34.166,37.4594,UP,1
2002-10-07,32.38,32.22,41.996,33.816,37.267,DOWN,0
2002-10-08,32.01,33.0,41.9654,33.018,37.0666,DOWN,0
2002-10-09,30.44,31.4,41.9244,32.23,36.8424,UP,1
2002-10-10,31.35,30.3,41.889,31.638,36.639,UP,1
2002-10-11,32.0,31.75,41.856,31.636,36.4664,DOWN,0
2002-10-14,31.06,30.3,41.8179,31.372,36.2906,UP,1
2002-10-15,32.15,31.53,41.7831,31.4,36.1614,DOWN,0
2002-10-16,30.5,32.16,41.7417,31.412,35.9832,DOWN,0
2002-10-17,29.98,30.75,41.7011,31.138,35.7608,DOWN,0
2002-10-18,29.0,29.25,41.6524,30.538,35.5108,UP,1
2002-10-21,30.36,29.0,41.6024,30.398,35.298,DOWN,0
2002-10-22,30.14,29.98,41.5481,29.996,35.0908,UP,1
2002-10-23,30.7,29.97,41.4999,30.036,34.9602,DOWN,0
2002-10-24,29.95,30.87,41.4502,30.03,34.8322,UP,1
2002-10-25,30.32,29.99,41.4026,30.294,34.6888,DOWN,0
2002-10-28,28.98,30.42,41.354,30.018,34.5184,UP,1
2002-10-29,29.7,28.9,41.3113,29.93,34.3424,UP,1
2002-10-30,30.2,29.77,41.2655,29.83,34.1888,DOWN,0
2002-10-31,29.75,30.4,41.224,29.79,34.0324,UP,1
2002-11-01,30.4,29.79,41.1844,29.806,33.8704,DOWN,0
2002-11-04,29.67,30.5,41.137,29.944,33.7212,UP,1
2002-11-05,31.52,29.87,41.0957,30.308,33.6138,UP,1
2002-11-06,33.58,32.04,41.0669,30.984,33.5448,DOWN,0
2002-11-07,32.29,33.78,41.0284,31.492,33.44,UP,1
2002-11-08,33.18,32.85,40.9919,32.048,33.3602,DOWN,0
2002-11-11,31.23,33.18,40.9435,32.36,33.2434,UP,1
2002-11-12,31.66,31.8,40.9007,32.388,33.1674,DOWN,0
2002-11-13,31.42,31.63,40.8578,31.956,33.0588,DOWN,0
2002-11-14,31.35,32.1,40.8098,31.768,32.9652,UP,1
2002-11-15,31.5,31.35,40.76,31.432,32.851,DOWN,0
2002-11-18,30.92,31.54,40.7091,31.37,32.7224,UP,1
2002-11-19,31.4,31.02,40.6616,31.318,32.6068,UP,1
2002-11-20,31.73,31.2,40.6153,31.38,32.4998,UP,1
2002-11-21,32.44,32.2,40.5722,31.598,32.4196,UP,1
2002-11-22,34.0,32.84,40.5337,32.098,32.388,DOWN,0
2002-11-25,33.49,33.55,40.4862,32.612,32.3132,UP,1
2002-11-26,33.67,33.7,40.4388,33.066,32.2608,UP,1
2002-11-27,35.02,34.0,40.3894,33.724,32.2258,DOWN,0
2002-11-29,34.05,35.03,40.3358,34.046,32.1964,UP,1
2002-12-02,34.1,34.6,40.2818,34.066,32.1488,UP,1
2002-12-03,34.24,34.25,40.2344,34.216,32.1256,DOWN,0
2002-12-04,33.93,33.77,40.1875,34.268,32.105,DOWN,0
2002-12-05,32.96,33.75,40.1313,33.856,32.056,UP,1
2002-12-06,33.4,32.4,40.0745,33.726,31.993,DOWN,0
2002-12-09,32.4,32.63,40.0118,33.386,31.947,DOWN,0
2002-12-10,32.25,32.35,39.9473,32.988,31.9094,UP,1
2002-12-11,32.53,32.05,39.8804,32.708,31.84,DOWN,0
2002-12-12,32.05,32.0,39.8109,32.526,31.7934,DOWN,0
2002-12-13,31.4,32.05,39.7287,32.126,31.7352,UP,1
2002-12-16,31.92,31.27,39.6426,32.03,31.7334,DOWN,0
2002-12-17,31.85,32.06,39.5608,31.95,31.7228,UP,1
2002-12-18,32.02,31.77,39.4716,31.848,31.723,UP,1
2002-12-19,32.25,31.73,39.3905,31.888,31.7592,UP,1
2002-12-20,32.71,32.92,39.307,32.15,31.7864,UP,1
2002-12-23,32.79,32.71,39.2166,32.324,31.8022,DOWN,0
2002-12-24,32.65,32.9,39.1284,32.484,31.834,DOWN,0
2002-12-26,32.63,32.85,39.0455,32.606,31.8436,DOWN,0
2002-12-27,32.33,32.9,38.9691,32.622,31.8802,UP,1
2002-12-30,32.9,32.33,38.8937,32.66,31.9386,UP,1
2002-12-31,32.99,32.67,38.8205,32.7,32.0184,UP,1
2003-01-02,33.88,33.0,38.7497,32.946,32.0888,UP,1
2003-01-03,34.18,34.1,38.6854,33.256,32.1696,DOWN,0
2003-01-06,34.13,34.05,38.6177,33.616,32.2382,DOWN,0
2003-01-07,33.3,34.12,38.5523,33.696,32.3052,UP,1
2003-01-08,33.5,33.37,38.4912,33.798,32.3688,UP,1
2003-01-09,33.9,33.75,38.4317,33.802,32.4672,DOWN,0
2003-01-10,33.85,33.91,38.3643,33.736,32.5502,UP,1
2003-01-13,34.3,34.15,38.2946,33.77,32.6322,DOWN,0
2003-01-14,34.15,34.15,38.2257,33.94,32.7202,DOWN,0
2003-01-15,33.35,34.05,38.147,33.91,32.7792,UP,1
2003-01-16,33.46,33.8,38.0707,33.822,32.855,DOWN,0
2003-01-17,33.29,33.35,37.9917,33.71,32.8904,DOWN,0
2003-01-21,32.4,33.29,37.9123,33.33,32.8668,DOWN,0
2003-01-22,31.78,32.05,37.8262,32.856,32.8566,UP,1
2003-01-23,31.85,31.8,37.7426,32.556,32.83,DOWN,0
2003-01-24,31.01,31.6,37.6497,32.066,32.8256,DOWN,0
2003-01-27,30.62,31.01,37.5587,31.532,32.8048,UP,1
2003-01-28,31.45,30.74,37.4732,31.342,32.8054,DOWN,0
2003-01-29,30.61,31.46,37.388,31.108,32.7906,UP,1
2003-01-30,30.66,30.27,37.2978,30.87,32.7738,UP,1
2003-01-31,31.59,31.38,37.2289,30.986,32.7872,DOWN,0
2003-02-03,31.11,30.9,37.166,31.084,32.7814,UP,1
2003-02-04,31.24,30.8,37.1084,31.042,32.7716,DOWN,0
2003-02-05,30.67,31.07,37.0461,31.054,32.7362,DOWN,0
2003-02-06,30.55,30.66,36.9863,31.032,32.6672,DOWN,0
2003-02-07,30.0,30.65,36.9243,30.714,32.5974,UP,1
2003-02-10,30.27,30.1,36.8662,30.546,32.5294,DOWN,0
2003-02-11,29.84,30.27,36.8078,30.266,32.4258,DOWN,0
2003-02-12,29.63,29.8,36.7378,30.058,32.3374,DOWN,0
2003-02-13,29.5,29.46,36.6623,29.848,32.2454,UP,1
2003-02-14,30.15,29.45,36.5856,29.878,32.1636,DOWN,0
2003-02-18,30.0,30.5,36.5112,29.824,32.085,UP,1
2003-02-19,30.18,30.0,36.439,29.892,32.0294,DOWN,0
2003-02-20,29.17,30.18,36.3679,29.8,31.9448,UP,1
2003-02-21,29.64,29.0,36.3004,29.828,31.8896,DOWN,0
2003-02-24,28.49,29.28,36.2208,29.496,31.8144,DOWN,0
2003-02-25,28.19,28.44,36.1369,29.134,31.7276,DOWN,0
2003-02-26,27.84,28.36,36.0579,28.666,31.6434,UP,1
2003-02-27,27.95,28.11,35.9763,28.422,31.5744,DOWN,0
