ticker,DG US Equity,DG US Equity,DG US Equity,DG US Equity,DG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-11-13,83.55,83.64,82.194,80.3884,74.8092,DOWN,0
2017-11-14,83.25,83.01,82.712,80.5662,74.8563,DOWN,0
2017-11-15,82.3,82.07,83.032,80.7064,74.9009,UP,1
2017-11-16,84.91,83.97,83.632,80.8768,74.9579,UP,1
2017-11-17,85.5,84.94,83.902,81.0756,75.0197,UP,1
2017-11-20,86.94,85.77,84.58,81.295,75.0931,DOWN,0
2017-11-21,86.65,87.57,85.26,81.4888,75.1624,UP,1
2017-11-22,87.23,86.69,86.246,81.6766,75.2232,DOWN,0
2017-11-24,86.28,87.63,86.52,81.8576,75.266,UP,1
2017-11-27,86.35,86.52,86.69,82.0326,75.3138,UP,1
2017-11-28,87.73,86.57,86.848,82.2416,75.3724,UP,1
2017-11-29,88.68,87.84,87.254,82.4754,75.4301,DOWN,0
2017-11-30,88.08,88.81,87.424,82.686,75.4836,DOWN,0
2017-12-01,87.98,88.34,87.764,82.9102,75.5434,UP,1
2017-12-04,90.77,89.04,88.648,83.1724,75.6089,DOWN,0
2017-12-05,90.37,91.31,89.176,83.393,75.6714,UP,1
2017-12-06,90.85,90.51,89.61,83.6234,75.7388,UP,1
2017-12-07,93.37,96.49,90.668,83.8922,75.826,UP,1
2017-12-08,93.38,92.98,91.748,84.1594,75.9062,DOWN,0
2017-12-11,93.35,93.5,92.264,84.4054,75.989,DOWN,0
2017-12-12,91.23,93.07,92.436,84.592,76.08,UP,1
2017-12-13,91.64,91.23,92.594,84.7968,76.1715,DOWN,0
2017-12-14,90.79,91.97,92.078,84.9868,76.2551,UP,1
2017-12-15,90.93,91.36,91.588,85.1758,76.3441,UP,1
2017-12-18,92.55,91.5,91.428,85.4202,76.4448,DOWN,0
2017-12-19,92.1,92.87,91.602,85.6786,76.5485,DOWN,0
2017-12-20,91.73,92.91,91.62,85.8944,76.6445,DOWN,0
2017-12-21,91.64,92.15,91.79,86.0764,76.7345,UP,1
2017-12-22,92.91,92.35,92.186,86.291,76.8346,DOWN,0
2017-12-26,92.48,92.5,92.172,86.4892,76.9341,UP,1
2017-12-27,92.62,92.84,92.276,86.6992,77.0331,DOWN,0
2017-12-28,92.58,92.67,92.446,86.9088,77.1319,UP,1
2017-12-29,93.01,92.92,92.72,87.113,77.231,UP,1
2018-01-02,94.06,93.56,92.95,87.336,77.3396,DOWN,0
2018-01-03,93.99,94.27,93.252,87.5436,77.4516,UP,1
2018-01-04,95.09,94.2,93.746,87.767,77.577,UP,1
2018-01-05,95.72,95.63,94.374,87.9994,77.7022,DOWN,0
2018-01-08,94.15,95.61,94.602,88.203,77.8284,UP,1
2018-01-09,94.25,94.79,94.64,88.4006,77.9523,UP,1
2018-01-10,94.78,94.23,94.798,88.631,78.0813,UP,1
2018-01-11,98.19,94.66,95.418,88.9702,78.2295,UP,1
2018-01-12,99.1,98.39,96.094,89.3354,78.3716,DOWN,0
2018-01-16,98.44,99.7,96.952,89.6796,78.5095,UP,1
2018-01-17,100.5,99.17,98.202,90.0394,78.6633,UP,1
2018-01-18,101.03,100.9,99.452,90.4226,78.8244,UP,1
2018-01-19,101.98,101.53,100.21,90.8486,78.9925,UP,1
2018-01-22,102.27,101.94,100.844,91.2808,79.1614,UP,1
2018-01-23,103.17,103.47,101.79,91.7302,79.3295,DOWN,0
2018-01-24,102.69,103.21,102.228,92.1458,79.4963,UP,1
2018-01-25,103.75,105.07,102.772,92.5378,79.6672,UP,1
2018-01-26,105.3,104.21,103.436,92.9728,79.848,UP,1
2018-01-29,105.34,105.21,104.05,93.4146,80.0299,DOWN,0
2018-01-30,104.23,104.92,104.262,93.8532,80.2073,DOWN,0
2018-01-31,103.12,104.44,104.348,94.2174,80.3773,DOWN,0
2018-02-01,102.28,102.18,104.054,94.553,80.5434,DOWN,0
2018-02-02,99.44,101.7,102.882,94.803,80.694,DOWN,0
2018-02-05,95.8,98.68,100.974,94.986,80.8197,UP,1
2018-02-06,97.6,94.19,99.648,95.1934,80.9541,UP,1
2018-02-07,97.88,97.51,98.6,95.4254,81.0864,DOWN,0
2018-02-08,95.1,98.18,97.164,95.6004,81.2041,UP,1
2018-02-09,98.26,96.09,96.928,95.811,81.3324,DOWN,0
2018-02-12,95.09,98.77,96.786,95.9392,81.4418,UP,1
2018-02-13,96.86,94.94,96.638,96.1148,81.5625,DOWN,0
2018-02-14,96.67,96.31,96.396,96.2886,81.6856,UP,1
2018-02-15,98.45,97.51,97.066,96.4422,81.809,DOWN,0
2018-02-16,97.73,98.31,96.96,96.5894,81.9277,DOWN,0
2018-02-20,94.56,95.05,96.854,96.6636,82.0337,UP,1
2018-02-21,95.27,94.88,96.536,96.7016,82.1419,UP,1
2018-02-22,96.1,95.86,96.422,96.756,82.254,UP,1
2018-02-23,97.2,96.77,96.172,96.833,82.3715,UP,1
2018-02-26,97.55,97.73,96.136,96.9594,82.4897,DOWN,0
2018-02-27,95.52,97.96,96.328,97.037,82.607,DOWN,0
2018-02-28,94.59,96.11,96.192,97.113,82.7221,UP,1
2018-03-01,95.31,94.57,96.034,97.2006,82.84,DOWN,0
2018-03-02,94.28,94.74,95.45,97.2352,82.9567,DOWN,0
2018-03-05,93.43,93.64,94.626,97.2618,83.0705,UP,1
2018-03-06,93.44,93.51,94.21,97.296,83.1821,DOWN,0
2018-03-07,89.39,89.58,93.17,97.251,83.2693,DOWN,0
2018-03-08,86.05,89.62,91.318,97.1138,83.3373,UP,1
2018-03-09,86.94,86.71,89.85,97.003,83.4184,UP,1
2018-03-12,88.61,87.24,88.886,96.9228,83.5104,UP,1
2018-03-13,89.53,88.85,88.104,96.8618,83.5957,DOWN,0
2018-03-14,89.2,89.55,88.066,96.7856,83.6801,UP,1
2018-03-15,93.44,96.22,89.544,96.7732,83.7822,UP,1
2018-03-16,95.43,93.59,91.242,96.802,83.8924,DOWN,0
2018-03-19,94.04,95.5,92.328,96.781,83.9717,DOWN,0
2018-03-20,93.41,94.13,93.104,96.7348,84.0442,DOWN,0
2018-03-21,92.98,93.57,93.86,96.7114,84.1175,DOWN,0
2018-03-22,91.75,92.31,93.522,96.6614,84.1996,DOWN,0
2018-03-23,90.06,91.84,92.448,96.567,84.2795,UP,1
2018-03-26,92.65,91.39,92.17,96.4562,84.3743,DOWN,0
2018-03-27,92.43,93.0,91.974,96.3228,84.4604,UP,1
2018-03-28,92.94,92.67,91.966,96.2128,84.5495,UP,1
2018-03-29,93.55,93.45,92.326,96.0738,84.6387,DOWN,0
2018-04-02,93.43,93.23,93.0,95.9218,84.7276,DOWN,0
2018-04-03,93.31,93.53,93.132,95.7484,84.8325,UP,1
2018-04-04,95.0,92.54,93.646,95.603,84.9569,UP,1
2018-04-05,96.4,95.22,94.338,95.4676,85.0804,DOWN,0
2018-04-06,94.97,95.8,94.622,95.3132,85.1983,UP,1
2018-04-09,95.7,94.95,95.076,95.1522,85.3181,UP,1
2018-04-10,96.44,96.85,95.702,94.975,85.4449,DOWN,0
2018-04-11,96.27,95.72,95.956,94.7936,85.5775,UP,1
2018-04-12,96.89,96.75,96.054,94.6468,85.7099,DOWN,0
2018-04-13,96.28,97.42,96.316,94.51,85.8374,UP,1
2018-04-16,97.07,95.89,96.59,94.4058,85.9653,UP,1
2018-04-17,99.87,100.68,97.276,94.4144,86.1105,UP,1
2018-04-18,100.18,100.32,98.058,94.502,86.2509,DOWN,0
2018-04-19,99.0,99.78,98.48,94.53,86.3863,DOWN,0
2018-04-20,96.34,98.74,98.492,94.4992,86.5118,UP,1
2018-04-23,97.01,96.71,98.48,94.5374,86.6467,DOWN,0
2018-04-24,96.82,97.54,97.87,94.5086,86.7796,UP,1
2018-04-25,97.25,96.37,97.284,94.5518,86.9184,UP,1
2018-04-26,99.03,97.36,97.29,94.5952,87.0684,DOWN,0
2018-04-27,98.36,99.04,97.694,94.629,87.2117,DOWN,0
2018-04-30,96.53,98.69,97.598,94.5906,87.3415,UP,1
2018-05-01,96.54,96.26,97.542,94.5668,87.4685,DOWN,0
2018-05-02,96.4,96.19,97.372,94.6036,87.5911,DOWN,0
2018-05-03,96.3,96.5,96.826,94.6242,87.7186,DOWN,0
2018-05-04,95.55,95.85,96.264,94.6132,87.8394,DOWN,0
2018-05-07,94.0,95.57,95.758,94.5492,87.9527,DOWN,0
2018-05-08,93.88,94.12,95.226,94.4758,88.0611,DOWN,0
2018-05-09,93.52,93.62,94.65,94.4358,88.1688,DOWN,0
2018-05-10,92.94,93.81,93.978,94.4028,88.2656,UP,1
2018-05-11,93.62,92.5,93.592,94.369,88.3607,UP,1
2018-05-14,93.72,93.62,93.536,94.3578,88.4537,UP,1
2018-05-15,94.0,93.68,93.56,94.3692,88.55,UP,1
2018-05-16,96.2,94.2,94.096,94.4244,88.6552,UP,1
2018-05-17,96.67,96.22,94.842,94.57,88.7609,UP,1
2018-05-18,96.73,97.01,95.464,94.7836,88.871,UP,1
2018-05-21,97.21,97.13,96.162,94.989,88.9846,DOWN,0
2018-05-22,96.41,97.5,96.644,95.145,89.0924,DOWN,0
2018-05-23,96.28,96.0,96.66,95.28,89.1917,UP,1
2018-05-24,96.91,96.34,96.708,95.4342,89.2928,DOWN,0
2018-05-25,96.62,97.11,96.686,95.4978,89.3902,DOWN,0
2018-05-29,96.24,96.4,96.492,95.514,89.4935,UP,1
2018-05-30,96.52,96.7,96.514,95.5636,89.5986,DOWN,0
2018-05-31,87.48,90.78,94.754,95.445,89.6532,UP,1
2018-06-01,89.26,87.5,93.224,95.3706,89.7313,UP,1
2018-06-04,91.0,90.45,92.1,95.3556,89.8138,UP,1
2018-06-05,94.18,91.21,91.688,95.438,89.9133,UP,1
2018-06-06,94.63,94.29,91.31,95.4776,90.0174,DOWN,0
2018-06-07,93.82,94.82,92.578,95.5054,90.1129,UP,1
2018-06-08,94.9,93.93,93.706,95.5446,90.2051,UP,1
2018-06-11,95.92,94.72,94.69,95.592,90.3031,UP,1
2018-06-12,96.68,95.95,95.19,95.657,90.408,UP,1
2018-06-13,96.73,96.79,95.61,95.7254,90.5033,DOWN,0
2018-06-14,96.33,97.02,96.112,95.752,90.5981,UP,1
2018-06-15,97.33,95.92,96.598,95.7706,90.7003,UP,1
2018-06-18,97.94,96.87,97.002,95.83,90.8064,DOWN,0
2018-06-19,97.43,96.94,97.152,95.8646,90.9307,UP,1
2018-06-20,98.01,97.82,97.408,95.896,91.0581,UP,1
2018-06-21,98.68,97.68,97.878,95.9442,91.1797,UP,1
2018-06-22,100.15,100.81,98.442,96.0094,91.304,UP,1
2018-06-25,100.45,100.3,98.944,96.0928,91.4243,DOWN,0
2018-06-26,99.73,100.32,99.404,96.146,91.5451,DOWN,0
2018-06-27,98.67,99.77,99.536,96.122,91.6586,UP,1
2018-06-28,99.13,98.92,99.626,96.101,91.7695,DOWN,0
2018-06-29,98.6,99.3,99.316,96.093,91.8733,DOWN,0
2018-07-02,98.06,98.61,98.838,96.1274,91.9774,UP,1
2018-07-03,98.1,98.18,98.512,96.1492,92.0799,UP,1
2018-07-05,98.12,98.51,98.402,96.1752,92.1841,UP,1
2018-07-06,98.63,98.25,98.302,96.2028,92.2923,DOWN,0
2018-07-09,98.39,98.53,98.26,96.19,92.3965,UP,1
2018-07-10,100.01,98.55,98.65,96.223,92.5127,DOWN,0
2018-07-11,99.02,99.95,98.834,96.2728,92.6195,DOWN,0
2018-07-12,98.55,99.76,98.92,96.313,92.7156,UP,1
2018-07-13,99.5,98.66,99.094,96.375,92.8164,DOWN,0
2018-07-16,99.13,99.73,99.242,96.4316,92.9124,UP,1
2018-07-17,99.4,98.67,99.12,96.5086,93.0093,DOWN,0
2018-07-18,99.09,99.51,99.134,96.6104,93.0995,UP,1
2018-07-19,99.2,99.1,99.264,96.7168,93.186,DOWN,0
2018-07-20,98.17,98.75,98.998,96.8098,93.2698,UP,1
2018-07-23,98.73,98.38,98.918,96.9256,93.357,DOWN,0
2018-07-24,98.59,98.46,98.756,97.025,93.4426,UP,1
2018-07-25,98.75,98.58,98.688,97.1256,93.5347,UP,1
2018-07-26,99.16,98.92,98.68,97.2288,93.6346,DOWN,0
2018-07-27,97.43,99.29,98.532,97.2534,93.717,UP,1
2018-07-30,98.14,97.4,98.414,97.2828,93.795,UP,1
2018-07-31,98.15,98.56,98.326,97.3112,93.8749,DOWN,0
2018-08-01,96.65,98.15,97.906,97.3,93.9453,UP,1
2018-08-02,98.28,96.75,97.73,97.3374,94.0261,DOWN,0
2018-08-03,98.23,98.42,97.89,97.3764,94.1067,UP,1
2018-08-06,98.67,98.18,97.996,97.4116,94.1861,UP,1
2018-08-07,100.92,99.41,98.55,97.4976,94.2761,UP,1
2018-08-08,101.78,100.78,99.576,97.6084,94.367,UP,1
2018-08-09,102.98,101.99,100.516,97.7376,94.4623,DOWN,0
2018-08-10,102.33,102.28,101.336,98.0346,94.5535,UP,1
2018-08-13,102.47,102.83,102.096,98.2988,94.646,UP,1
2018-08-14,105.1,102.89,102.932,98.5808,94.7496,DOWN,0
2018-08-15,104.13,104.29,103.402,98.7798,94.854,UP,1
2018-08-16,104.88,105.99,103.782,98.9848,94.9722,UP,1
2018-08-17,106.38,105.29,104.592,99.236,95.0999,UP,1
2018-08-20,107.53,106.75,105.604,99.4886,95.2314,UP,1
2018-08-21,107.6,107.59,106.104,99.7222,95.3569,DOWN,0
2018-08-22,107.27,108.59,106.732,99.934,95.4839,UP,1
2018-08-23,108.08,107.19,107.372,100.161,95.6209,DOWN,0
2018-08-24,108.01,107.63,107.698,100.3946,95.7576,DOWN,0
2018-08-27,107.19,108.98,107.63,100.5918,95.8901,DOWN,0
2018-08-28,106.84,107.25,107.478,100.7698,96.0147,DOWN,0
2018-08-29,106.7,106.73,107.364,100.9552,96.1275,DOWN,0
2018-08-30,105.66,104.33,106.88,101.1082,96.238,UP,1
2018-08-31,107.73,105.85,106.824,101.2892,96.3604,UP,1
2018-09-04,109.82,107.99,107.35,101.4826,96.498,UP,1
2018-09-05,111.06,109.98,108.194,101.6948,96.6288,UP,1
2018-09-06,111.12,111.33,109.078,101.9226,96.7569,DOWN,0
2018-09-07,110.82,111.27,110.11,102.1656,96.8763,UP,1
2018-09-10,111.45,111.39,110.854,102.412,97.0003,DOWN,0
2018-09-11,111.15,111.52,111.12,102.663,97.1199,DOWN,0
2018-09-12,110.7,111.17,111.048,102.9158,97.242,DOWN,0
2018-09-13,109.53,110.76,110.73,103.1444,97.3579,DOWN,0
2018-09-14,108.91,109.52,110.348,103.3602,97.4638,DOWN,0
2018-09-17,107.25,108.7,109.508,103.5326,97.5566,UP,1
2018-09-18,109.15,107.5,109.108,103.7478,97.662,UP,1
2018-09-19,109.33,109.1,108.834,103.9342,97.7687,UP,1
2018-09-20,109.56,109.49,108.84,104.145,97.8627,DOWN,0
2018-09-21,108.26,110.19,108.71,104.3392,97.9521,DOWN,0
2018-09-24,107.29,107.98,108.718,104.495,98.0343,UP,1
2018-09-25,108.32,108.51,108.552,104.6788,98.1091,UP,1
2018-09-26,109.52,108.76,108.59,104.8812,98.1898,DOWN,0
2018-09-27,109.17,109.55,108.512,105.0828,98.2689,UP,1
2018-09-28,109.3,109.14,108.72,105.2848,98.3592,UP,1
2018-10-01,109.52,109.56,109.166,105.5118,98.4486,DOWN,0
2018-10-02,107.47,109.12,108.996,105.6866,98.532,DOWN,0
2018-10-03,104.92,106.29,108.076,105.8132,98.602,DOWN,0
2018-10-04,104.46,105.21,107.134,105.9274,98.6615,DOWN,0
2018-10-05,103.76,104.29,106.026,106.0194,98.7198,UP,1
2018-10-08,105.35,103.37,105.192,106.1778,98.7879,DOWN,0
2018-10-09,105.1,105.66,104.718,106.317,98.8552,UP,1
2018-10-10,105.58,105.61,104.85,106.4656,98.9186,DOWN,0
2018-10-11,101.96,105.91,104.35,106.5718,98.966,UP,1
2018-10-12,104.76,103.27,104.55,106.7014,99.0267,UP,1
2018-10-15,106.39,105.25,104.758,106.8646,99.0957,UP,1
2018-10-16,110.95,106.84,105.928,107.1102,99.1854,DOWN,0
2018-10-17,109.77,110.69,106.766,107.2872,99.264,DOWN,0
2018-10-18,108.92,109.83,108.158,107.43,99.3386,UP,1
2018-10-19,109.55,109.39,109.116,107.5614,99.4109,UP,1
2018-10-22,110.02,109.94,109.842,107.7152,99.4824,UP,1
2018-10-23,110.39,108.68,109.73,107.8736,99.5636,UP,1
2018-10-24,110.98,110.13,109.972,107.9912,99.6473,UP,1
2018-10-25,111.04,111.87,110.396,108.1294,99.7286,DOWN,0
2018-10-26,107.83,110.15,110.052,108.1884,99.7768,UP,1
2018-10-29,109.92,108.8,110.032,108.2592,99.8309,UP,1
2018-10-30,112.45,110.28,110.444,108.3576,99.9009,DOWN,0
2018-10-31,111.38,113.06,110.524,108.4332,99.9553,UP,1
2018-11-01,113.18,111.66,110.952,108.5514,100.0161,DOWN,0
2018-11-02,112.12,113.79,111.81,108.6322,100.0668,UP,1
2018-11-05,114.09,112.1,112.644,108.7538,100.1259,UP,1
2018-11-06,114.39,113.76,113.032,108.8978,100.182,UP,1
2018-11-07,115.94,115.36,113.944,109.0798,100.2482,UP,1
2018-11-08,117.53,116.16,114.814,109.2964,100.3171,DOWN,0
2018-11-09,116.1,117.0,115.61,109.5052,100.3711,DOWN,0
2018-11-12,115.76,116.16,115.944,109.6658,100.4232,DOWN,0
2018-11-13,115.34,116.18,116.134,109.7762,100.4788,DOWN,0
2018-11-14,114.3,115.59,115.806,109.841,100.5347,DOWN,0
2018-11-15,111.78,113.8,114.656,109.8542,100.5822,DOWN,0
2018-11-16,111.42,110.97,113.72,109.8662,100.6421,DOWN,0
2018-11-19,110.51,111.61,112.67,109.8474,100.7156,DOWN,0
2018-11-20,105.29,107.92,110.66,109.7302,100.7541,DOWN,0
2018-11-21,105.2,105.5,108.84,109.6202,100.7907,UP,1
2018-11-23,105.86,105.2,107.656,109.5468,100.8445,UP,1
2018-11-26,107.69,106.69,106.91,109.5224,100.8916,DOWN,0
2018-11-27,107.62,107.1,106.332,109.5298,100.9543,UP,1
2018-11-28,110.36,107.64,107.346,109.554,101.0218,UP,1
2018-11-29,110.89,110.1,108.484,109.5852,101.0929,UP,1
2018-11-30,110.99,110.62,109.51,109.6138,101.1556,UP,1
2018-12-03,111.7,113.01,110.312,109.6826,101.2254,DOWN,0
2018-12-04,104.1,105.55,109.608,109.6188,101.2731,UP,1
2018-12-06,106.68,103.08,108.872,109.586,101.3302,DOWN,0
2018-12-07,102.7,106.25,107.234,109.4496,101.3632,UP,1
2018-12-10,105.64,103.22,106.164,109.379,101.4054,UP,1
2018-12-11,106.56,106.4,105.136,109.3242,101.4504,DOWN,0
2018-12-12,105.89,107.55,105.494,109.2516,101.5023,UP,1
2018-12-13,106.16,106.14,105.39,109.2254,101.5601,DOWN,0
2018-12-14,104.98,105.68,105.846,109.2266,101.6085,DOWN,0
2018-12-17,103.12,104.0,105.342,109.1998,101.6527,UP,1
2018-12-18,104.35,103.58,104.9,109.2116,101.7073,DOWN,0
2018-12-19,103.02,104.0,104.326,109.165,101.7552,DOWN,0
2018-12-20,100.34,102.51,103.162,109.0698,101.8099,DOWN,0
2018-12-21,99.74,100.63,102.114,108.953,101.8784,DOWN,0
2018-12-24,98.85,99.51,101.26,108.8908,101.9379,UP,1
2018-12-26,105.95,100.13,101.58,108.9146,102.0246,UP,1
2018-12-27,106.46,104.11,102.268,108.916,102.1093,UP,1
2018-12-28,107.07,106.89,103.614,108.8384,102.1986,UP,1
2018-12-31,108.08,107.59,105.282,108.8046,102.2718,DOWN,0
2019-01-02,107.71,106.49,107.054,108.7804,102.3332,UP,1
2019-01-03,107.84,107.0,107.432,108.7462,102.4022,UP,1
2019-01-04,108.77,109.31,107.894,108.7212,102.479,UP,1
2019-01-07,112.94,110.84,109.068,108.7722,102.5788,UP,1
2019-01-08,113.48,114.0,110.148,108.8222,102.6875,UP,1
2019-01-09,115.5,114.17,111.706,108.9114,102.8147,UP,1
2019-01-10,116.52,113.49,113.442,109.0852,102.934,DOWN,0
2019-01-11,116.06,116.5,114.9,109.208,103.0522,DOWN,0
2019-01-14,113.1,115.82,114.932,109.221,103.153,DOWN,0
2019-01-15,112.17,112.95,114.67,109.2368,103.2461,UP,1
2019-01-16,112.21,111.55,114.012,109.2174,103.34,UP,1
2019-01-17,112.27,111.47,113.162,109.2204,103.4348,UP,1
2019-01-18,113.53,113.09,112.656,109.2092,103.5274,DOWN,0
2019-01-22,112.9,113.0,112.616,109.1794,103.6099,UP,1
2019-01-23,113.59,113.39,112.9,109.1324,103.703,UP,1
2019-01-24,113.75,113.98,113.208,109.0568,103.7933,UP,1
2019-01-25,114.2,114.76,113.594,109.0188,103.8821,DOWN,0
2019-01-28,114.12,113.1,113.712,108.986,103.9713,UP,1
2019-01-29,114.8,114.65,114.092,108.9752,104.0609,UP,1
2019-01-30,115.28,115.57,114.43,108.9948,104.1559,UP,1
2019-01-31,115.43,115.07,114.766,109.0678,104.2477,DOWN,0
2019-02-01,115.04,115.43,114.934,109.1402,104.3235,UP,1
2019-02-04,116.64,115.19,115.438,109.2628,104.4058,DOWN,0
2019-02-05,116.04,116.98,115.686,109.4778,104.491,UP,1
2019-02-06,116.35,115.93,115.9,109.7008,104.5911,UP,1
2019-02-07,117.37,115.95,116.288,109.931,104.6929,DOWN,0
2019-02-08,116.32,116.72,116.544,110.1036,104.7904,UP,1
2019-02-11,117.25,116.45,116.666,110.2962,104.8904,UP,1
2019-02-12,118.01,117.95,117.06,110.4492,104.9853,UP,1
2019-02-13,118.9,118.25,117.57,110.6094,105.088,DOWN,0
2019-02-14,118.52,118.29,117.8,110.76,105.1979,UP,1
2019-02-15,119.0,119.47,118.336,110.906,105.3102,UP,1
2019-02-19,119.15,119.73,118.716,111.207,105.424,DOWN,0
2019-02-20,118.99,119.43,118.912,111.4532,105.5374,DOWN,0
2019-02-21,118.46,118.89,118.824,111.7684,105.652,DOWN,0
2019-02-22,118.38,118.39,118.796,112.0232,105.7739,UP,1
2019-02-25,118.76,119.41,118.748,112.2672,105.8983,DOWN,0
2019-02-26,118.38,118.99,118.594,112.517,106.0226,DOWN,0
2019-02-27,118.17,118.07,118.43,112.7572,106.1487,UP,1
2019-02-28,118.46,116.75,118.43,113.0268,106.2729,UP,1
2019-03-01,119.5,119.57,118.654,113.3544,106.4018,DOWN,0
2019-03-04,118.87,120.31,118.676,113.6448,106.5262,UP,1
2019-03-05,119.61,119.85,118.922,113.9766,106.6432,DOWN,0
2019-03-06,119.27,119.99,119.142,114.3552,106.7562,DOWN,0
2019-03-07,118.88,118.74,119.226,114.738,106.867,DOWN,0
2019-03-08,118.71,118.69,119.068,115.1352,106.9745,UP,1
2019-03-11,119.71,118.89,119.236,115.4104,107.091,DOWN,0
2019-03-12,119.61,120.0,119.236,115.6734,107.2076,UP,1
2019-03-13,120.68,120.0,119.518,115.9456,107.3265,DOWN,0
2019-03-14,111.64,111.6385,118.07,116.0168,107.4016,UP,1
2019-03-15,113.89,111.81,117.106,116.1404,107.4898,UP,1
2019-03-18,116.53,115.62,116.47,116.3142,107.5899,UP,1
2019-03-19,117.24,117.36,115.996,116.4836,107.7387,DOWN,0
2019-03-20,117.13,116.93,115.286,116.5674,107.878,UP,1
2019-03-21,117.82,117.12,116.522,116.6542,108.0121,DOWN,0
2019-03-22,117.47,117.34,117.238,116.6936,108.1286,UP,1
2019-03-25,118.75,117.42,117.682,116.7382,108.2492,UP,1
2019-03-26,118.77,119.36,117.988,116.7924,108.3739,DOWN,0
2019-03-27,118.71,118.76,118.304,116.9046,108.493,UP,1
2019-03-28,119.36,119.45,118.612,117.0484,108.6102,DOWN,0
2019-03-29,119.3,119.48,118.978,117.1902,108.7233,DOWN,0
2019-04-01,118.33,119.49,118.894,117.3114,108.8313,DOWN,0
2019-04-02,117.89,118.23,118.718,117.3986,108.9391,UP,1
2019-04-03,118.17,118.5,118.61,117.504,109.0433,UP,1
2019-04-04,120.16,118.0,118.77,117.6354,109.1544,UP,1
2019-04-05,122.58,120.35,119.426,117.812,109.2801,DOWN,0
2019-04-08,122.3,122.24,120.22,117.974,109.4016,DOWN,0
2019-04-09,121.42,121.76,120.926,118.12,109.5153,UP,1
2019-04-10,121.81,121.76,121.654,118.2602,109.6236,UP,1
2019-04-11,122.41,122.32,122.104,118.4028,109.7334,DOWN,0
2019-04-12,122.38,122.65,122.064,118.5418,109.8466,UP,1
2019-04-15,123.85,122.4,122.374,118.718,109.9725,DOWN,0
2019-04-16,123.7,124.46,122.83,118.8592,110.0954,UP,1
2019-04-17,124.3,124.15,123.328,119.0244,110.2239,DOWN,0
2019-04-18,123.55,124.3,123.556,119.1684,110.3513,UP,1
2019-04-22,123.56,123.2,123.792,119.2922,110.4786,UP,1
2019-04-23,124.23,123.66,123.868,119.4504,110.6092,UP,1
2019-04-24,126.04,124.62,124.336,119.6262,110.7462,UP,1
2019-04-25,126.38,125.96,124.752,119.7936,110.8862,DOWN,0
2019-04-26,125.26,124.83,125.094,119.9208,111.0124,DOWN,0
2019-04-29,125.1,125.06,125.402,120.0524,111.1428,UP,1
2019-04-30,126.09,126.32,125.774,120.1942,111.2805,DOWN,0
2019-05-01,123.82,125.97,125.33,120.2876,111.4021,UP,1
2019-05-02,124.63,124.18,124.98,120.4004,111.5296,UP,1
2019-05-03,124.7,125.08,124.868,120.5252,111.6561,DOWN,0
2019-05-06,124.36,123.16,124.72,120.6448,111.7825,DOWN,0
2019-05-07,122.25,123.42,123.952,120.7146,111.8977,UP,1
2019-05-08,122.28,121.92,123.644,120.7926,112.0183,UP,1
2019-05-09,122.96,121.7,123.31,120.8884,112.1394,DOWN,0
2019-05-10,121.84,122.25,122.738,120.956,112.2557,DOWN,0
2019-05-13,118.26,120.07,121.518,120.9312,112.3532,DOWN,0
2019-05-14,117.28,118.28,120.524,120.8994,112.4438,UP,1
2019-05-15,118.04,117.36,119.676,120.868,112.5469,UP,1
2019-05-16,119.72,118.75,119.028,120.877,112.6548,UP,1
2019-05-17,120.19,118.87,118.698,120.9032,112.765,DOWN,0
2019-05-20,119.82,119.83,119.01,120.9254,112.8808,UP,1
2019-05-21,121.55,120.41,119.864,120.9622,112.9972,UP,1
2019-05-22,122.05,121.44,120.666,121.011,113.1163,DOWN,0
2019-05-23,120.64,121.48,120.85,121.0102,113.2261,UP,1
2019-05-24,121.96,121.17,121.204,121.2166,113.3313,DOWN,0
2019-05-28,119.96,121.52,121.232,121.338,113.4222,DOWN,0
2019-05-29,118.51,119.14,120.624,121.3776,113.4999,UP,1
2019-05-30,127.0,124.79,121.614,121.5728,113.6232,UP,1
2019-05-31,127.28,126.16,122.942,121.7758,113.7473,UP,1
2019-06-03,129.0,127.87,124.35,121.9994,113.8668,UP,1
2019-06-04,130.0,129.0,126.358,122.25,113.9961,UP,1
2019-06-05,130.4,130.4,128.736,122.483,114.1237,UP,1
2019-06-06,131.46,130.85,129.628,122.7368,114.2491,UP,1
2019-06-07,133.15,132.25,130.802,123.0256,114.3772,UP,1
2019-06-10,134.97,133.67,131.996,123.3378,114.5141,UP,1
2019-06-11,135.51,135.24,133.098,123.662,114.6553,UP,1
2019-06-12,136.04,135.47,134.226,124.0162,114.7951,DOWN,0
2019-06-13,135.96,136.51,135.126,124.3776,114.9348,DOWN,0
2019-06-14,135.69,136.12,135.634,124.728,115.0773,UP,1
2019-06-17,135.9,137.05,135.82,125.0428,115.2226,UP,1
2019-06-18,137.05,136.48,136.128,125.3322,115.3744,UP,1
2019-06-19,138.17,137.05,136.554,125.6496,115.5369,UP,1
2019-06-20,138.81,139.0,137.124,125.9974,115.6923,DOWN,0
