ticker,NVR US Equity,NVR US Equity,NVR US Equity,NVR US Equity,NVR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-27,166.1,163.5,139.5261,168.17,162.069,UP,1
2001-07-30,170.0,165.5,139.9771,167.47,161.559,UP,1
2001-07-31,176.25,170.0,140.4613,169.17,161.185,DOWN,0
2001-08-01,174.45,175.0,140.9372,170.56,160.9534,UP,1
2001-08-02,177.0,174.45,141.4218,172.76,160.8434,DOWN,0
2001-08-03,175.0,177.0,141.8961,174.54,160.7434,DOWN,0
2001-08-06,167.5,174.5,142.3361,174.04,160.4234,DOWN,0
2001-08-07,158.51,166.5,142.7258,170.492,160.0438,DOWN,0
2001-08-08,156.0,157.5,143.0938,166.802,159.8414,UP,1
2001-08-09,157.0,156.5,143.4613,162.802,159.5704,UP,1
2001-08-10,157.95,157.5,143.8261,159.392,159.2792,DOWN,0
2001-08-13,153.95,155.0,144.1598,156.682,158.9582,DOWN,0
2001-08-14,151.0,153.0,144.4702,155.18,158.6582,UP,1
2001-08-15,154.3,150.25,144.7654,154.84,158.4642,UP,1
2001-08-16,159.25,155.3,145.0621,155.29,158.6262,DOWN,0
2001-08-17,154.0,159.25,145.315,154.5,158.6762,DOWN,0
2001-08-20,152.9,154.25,145.5766,154.29,158.5742,UP,1
2001-08-21,153.75,153.15,145.8412,154.84,158.5766,UP,1
2001-08-22,155.5,155.5,146.1038,155.08,158.6866,UP,1
2001-08-23,158.75,157.0,146.3813,154.98,158.8616,UP,1
2001-08-24,164.0,159.0,146.6777,156.98,159.2316,DOWN,0
2001-08-27,158.5,163.99,146.9539,158.1,159.5816,DOWN,0
2001-08-28,157.55,158.25,147.2316,158.86,159.9146,UP,1
2001-08-29,162.55,157.3,147.5635,160.27,160.3056,UP,1
2001-08-30,163.0,162.3,147.8955,161.12,160.6046,DOWN,0
2001-08-31,161.0,162.0,148.1905,160.52,160.7476,UP,1
2001-09-04,164.5,162.0,148.5107,161.72,160.9896,UP,1
2001-09-05,166.75,164.5,148.8723,163.56,161.2646,UP,1
2001-09-06,167.0,166.0,149.2248,164.45,161.5534,DOWN,0
2001-09-07,161.41,165.0,149.5756,164.132,161.7216,DOWN,0
2001-09-10,155.85,160.0,149.9175,163.102,161.6886,DOWN,0
2001-09-17,142.0,136.0,150.2188,158.602,161.5686,DOWN,0
2001-09-18,134.0,142.0,150.4563,152.052,161.2236,UP,1
2001-09-19,139.0,136.0,150.7009,146.452,160.9506,DOWN,0
2001-09-20,132.75,139.0,150.9186,140.72,160.4556,DOWN,0
2001-09-21,131.0,128.75,151.1071,135.75,159.9306,UP,1
2001-09-24,138.75,134.0,151.3458,135.1,159.6646,DOWN,0
2001-09-25,135.5,139.0,151.5614,135.4,159.3356,DOWN,0
2001-09-26,134.24,136.5,151.7719,134.448,158.9204,UP,1
2001-09-27,140.95,134.24,151.9568,136.088,158.5634,DOWN,0
2001-09-28,140.51,141.0,152.1693,137.99,158.0986,UP,1
2001-10-01,141.75,141.0,152.373,138.59,157.6754,UP,1
2001-10-02,146.37,141.0,152.5662,140.764,157.2768,UP,1
2001-10-03,151.0,146.38,152.7729,144.116,156.9068,DOWN,0
2001-10-04,148.04,151.0,153.0156,145.534,156.3676,DOWN,0
2001-10-05,146.45,148.5,153.2158,146.722,155.7666,DOWN,0
2001-10-08,143.24,145.0,153.4207,147.02,155.1614,UP,1
2001-10-09,147.25,143.0,153.6382,147.196,154.7514,UP,1
2001-10-10,152.99,146.5,153.8582,147.594,154.4612,UP,1
2001-10-11,161.0,153.0,154.1329,150.186,154.3612,DOWN,0
2001-10-12,158.0,160.5,154.4169,152.496,154.1992,UP,1
2001-10-15,160.37,157.5,154.6914,155.922,154.0066,UP,1
2001-10-16,163.91,162.6,154.976,159.254,153.7598,DOWN,0
2001-10-17,153.0,164.5,155.1758,159.256,153.3308,UP,1
2001-10-18,154.45,153.0,155.336,157.946,152.8798,UP,1
2001-10-19,158.5,154.45,155.5055,158.046,152.5498,UP,1
2001-10-22,159.0,158.0,155.6825,157.772,152.3798,UP,1
2001-10-23,160.6,159.0,155.9025,157.11,152.4216,UP,1
2001-10-24,161.95,160.0,156.1143,158.9,152.5406,DOWN,0
2001-10-25,158.5,160.95,156.3018,159.71,152.5706,UP,1
2001-10-26,162.95,158.5,156.494,160.6,152.6706,DOWN,0
2001-10-29,158.2,162.5,156.6201,160.44,152.7556,DOWN,0
2001-10-30,153.25,158.2,156.7289,158.97,152.8006,UP,1
2001-10-31,158.3,153.5,156.8816,158.24,152.8806,UP,1
2001-11-01,166.75,161.0,157.0899,159.89,153.0306,DOWN,0
2001-11-02,163.0,166.5,157.2673,159.9,153.2106,DOWN,0
2001-11-05,161.75,163.3,157.451,160.61,153.3876,UP,1
2001-11-06,164.0,161.75,157.6323,162.76,153.5926,UP,1
2001-11-07,175.0,163.8,157.8685,166.1,153.9826,DOWN,0
2001-11-08,170.6,175.0,158.129,166.87,154.2196,DOWN,0
2001-11-09,168.6,171.0,158.425,167.99,154.3116,UP,1
2001-11-12,172.7,167.4,158.7173,170.18,154.5956,UP,1
2001-11-13,178.0,171.7,159.0306,172.98,155.0046,UP,1
2001-11-14,179.0,179.5,159.3466,173.78,155.3336,DOWN,0
2001-11-15,171.1,178.75,159.6316,173.88,155.4956,UP,1
2001-11-16,172.69,171.1,159.9263,174.698,155.7294,DOWN,0
2001-11-19,170.25,173.0,160.2083,174.208,155.8444,DOWN,0
2001-11-20,166.5,170.5,160.4658,171.908,155.8394,UP,1
2001-11-21,166.6,166.5,160.7088,169.428,155.8314,UP,1
2001-11-23,167.04,166.35,160.9722,168.616,155.944,DOWN,0
2001-11-26,165.8,166.8,161.1862,167.238,156.143,UP,1
2001-11-27,168.5,165.55,161.3617,166.888,156.673,DOWN,0
2001-11-28,168.5,168.02,161.5366,167.288,157.363,UP,1
2001-11-29,175.5,168.5,161.7566,169.068,158.093,UP,1
2001-11-30,181.5,176.25,162.0171,171.96,159.068,UP,1
2001-12-03,183.5,181.0,162.2396,175.5,160.118,UP,1
2001-12-04,188.67,184.5,162.4917,179.534,161.1164,UP,1
2001-12-05,198.26,190.6,162.763,185.486,162.3716,DOWN,0
2001-12-06,189.48,194.0,162.9716,188.282,163.4764,UP,1
2001-12-07,191.5,188.0,163.2161,190.282,164.4874,DOWN,0
2001-12-10,184.0,191.0,163.4426,190.382,165.3572,UP,1
2001-12-11,189.35,184.25,163.7031,190.518,166.3092,UP,1
2001-12-12,194.0,191.0,163.9981,189.666,167.2618,UP,1
2001-12-13,195.55,193.25,164.2971,190.88,168.1528,DOWN,0
2001-12-14,192.5,195.25,164.5359,191.08,169.042,UP,1
2001-12-17,194.0,192.5,164.7771,193.08,169.993,UP,1
2001-12-18,196.75,198.75,165.0309,194.56,171.0632,UP,1
2001-12-19,205.75,194.75,165.3246,196.91,172.2332,DOWN,0
2001-12-20,201.0,202.75,165.565,198.0,173.1934,DOWN,0
2001-12-21,196.6,199.25,165.7705,198.82,173.9054,UP,1
2001-12-24,198.5,195.5,165.9459,199.72,174.7154,UP,1
2001-12-26,198.87,199.0,166.128,200.144,175.4854,DOWN,0
2001-12-27,196.75,198.87,166.3216,198.344,176.1422,UP,1
2001-12-28,203.5,200.0,166.549,198.844,177.1522,UP,1
2001-12-31,204.0,201.5,166.8115,200.324,178.1432,DOWN,0
2002-01-02,195.25,195.0,167.0177,199.674,178.8782,UP,1
2002-01-03,195.5,194.75,167.244,199.0,179.6082,DOWN,0
2002-01-04,193.95,196.0,167.4434,198.44,180.2752,UP,1
2002-01-07,195.75,193.95,167.6687,196.89,180.9512,UP,1
2002-01-08,199.0,198.0,167.8937,195.89,181.7612,UP,1
2002-01-09,199.55,198.5,168.1215,196.75,182.4932,DOWN,0
2002-01-10,199.0,199.05,168.3365,197.45,183.3092,DOWN,0
2002-01-11,195.5,198.5,168.534,197.76,184.1542,UP,1
2002-01-14,195.9,194.1,168.7137,197.79,184.9062,UP,1
2002-01-15,199.25,196.15,168.88,197.84,185.5562,DOWN,0
2002-01-16,198.51,198.0,169.0415,197.632,186.2664,UP,1
2002-01-17,204.75,197.25,169.2373,198.782,187.1264,DOWN,0
2002-01-18,202.05,201.0,169.3975,200.092,187.8874,UP,1
2002-01-22,203.75,202.3,169.6013,201.662,188.4624,UP,1
2002-01-23,206.6,205.0,169.8318,203.132,189.1824,UP,1
2002-01-24,210.48,208.0,170.0692,205.526,190.02,UP,1
2002-01-25,216.94,215.0,170.3264,207.964,190.9048,UP,1
2002-01-28,234.0,215.0,170.6604,214.354,192.0248,DOWN,0
2002-01-29,233.0,233.0,170.9954,220.204,193.1048,UP,1
2002-01-30,241.0,233.0,171.3714,227.084,194.5028,DOWN,0
2002-01-31,239.97,241.0,171.7325,232.982,195.8484,UP,1
2002-02-01,242.12,238.5,172.1093,238.018,197.2858,UP,1
2002-02-04,248.75,242.75,172.5106,240.968,198.9308,UP,1
2002-02-05,250.0,249.75,172.9321,244.368,200.5988,DOWN,0
2002-02-06,250.0,250.0,173.3571,246.168,202.258,DOWN,0
2002-02-07,244.01,250.0,173.7334,246.976,203.8222,UP,1
2002-02-08,250.0,244.0,174.1054,248.552,205.4522,DOWN,0
2002-02-11,249.9,248.0,174.5019,248.782,207.0802,UP,1
2002-02-12,254.8,249.9,174.9034,249.742,208.6662,UP,1
2002-02-13,260.1,255.05,175.2889,251.762,210.2382,DOWN,0
2002-02-14,257.6,261.0,175.6132,254.48,211.7202,UP,1
2002-02-15,259.0,259.5,175.9569,256.28,213.1268,UP,1
2002-02-19,261.5,263.0,176.2844,258.6,214.3916,DOWN,0
2002-02-20,253.93,262.0,176.601,258.426,215.6806,UP,1
2002-02-21,257.25,252.0,176.9397,257.856,216.9956,UP,1
2002-02-22,262.55,257.5,177.3075,258.846,218.5666,UP,1
2002-02-25,275.8,263.55,177.7615,262.206,220.2956,UP,1
2002-02-26,286.5,277.75,178.2677,267.206,222.1456,DOWN,0
2002-02-27,283.04,288.0,178.7223,273.028,223.8954,UP,1
2002-02-28,292.25,284.0,179.1985,280.028,225.8904,UP,1
2002-03-01,300.0,292.25,179.726,287.518,228.0104,UP,1
2002-03-04,300.6,300.0,180.214,292.478,230.0874,DOWN,0
2002-03-05,290.68,296.6,180.7044,293.314,231.786,UP,1
2002-03-06,298.9,291.0,181.1939,296.486,233.744,DOWN,0
2002-03-07,295.75,300.9,181.6727,297.186,235.727,DOWN,0
2002-03-08,293.4,296.8,182.1522,295.866,237.625,UP,1
2002-03-11,294.25,292.01,182.6459,294.596,239.5326,UP,1
2002-03-12,296.75,292.25,183.1549,295.81,241.5326,DOWN,0
2002-03-13,291.0,296.0,183.6798,294.23,243.2826,DOWN,0
2002-03-14,286.24,291.0,184.1985,292.328,244.9274,UP,1
2002-03-15,288.6,286.24,184.7415,291.368,246.7944,DOWN,0
2002-03-18,285.0,290.0,185.249,289.518,248.5844,UP,1
2002-03-19,291.5,285.0,185.819,288.468,250.5354,DOWN,0
2002-03-20,274.0,292.0,186.3584,285.068,252.1004,UP,1
2002-03-21,278.25,275.0,186.8969,283.47,253.6854,UP,1
2002-03-22,292.75,278.0,187.4981,284.3,255.5494,UP,1
2002-03-25,300.25,299.0,188.1494,287.35,257.5744,UP,1
2002-03-26,322.25,301.0,188.9306,293.5,260.1094,DOWN,0
2002-03-27,319.25,320.0,189.7069,302.55,262.5764,DOWN,0
2002-03-28,315.5,321.0,190.5286,310.0,264.9014,UP,1
2002-04-01,315.7,313.75,191.3496,314.59,267.2452,UP,1
2002-04-02,318.5,315.7,192.1521,318.24,269.5202,UP,1
2002-04-03,319.0,318.5,192.979,317.59,271.8592,UP,1
2002-04-04,324.5,319.0,193.8515,318.64,274.2742,UP,1
2002-04-05,331.75,324.9,194.7602,321.89,276.7772,UP,1
2002-04-08,343.0,331.0,195.7477,327.35,279.4276,UP,1
2002-04-09,349.01,342.8,196.7878,333.452,282.069,DOWN,0
2002-04-10,342.0,349.5,197.7933,338.052,284.229,UP,1
2002-04-11,343.1,343.5,198.7938,341.772,286.431,UP,1
2002-04-12,355.0,345.0,199.8285,346.422,288.711,UP,1
2002-04-15,356.75,353.0,200.843,349.172,291.0466,DOWN,0
2002-04-16,353.9,356.74,201.8505,350.15,293.2822,UP,1
2002-04-17,369.5,354.85,202.933,355.65,295.6972,DOWN,0
2002-04-18,367.97,368.0,204.0101,360.624,298.0566,DOWN,0
2002-04-19,367.0,367.0,205.0801,363.024,300.3966,UP,1
2002-04-22,367.95,368.0,206.1323,365.264,302.8754,UP,1
2002-04-23,378.89,367.0,207.2868,370.262,305.4532,DOWN,0
2002-04-24,378.25,378.89,208.4218,372.012,308.0202,DOWN,0
2002-04-25,371.45,378.25,209.5158,372.708,310.3532,DOWN,0
2002-04-26,365.4,372.0,210.5553,372.388,312.4592,UP,1
2002-04-29,370.2,363.4,211.62,372.838,314.7112,DOWN,0
2002-04-30,369.75,372.5,212.7085,371.01,316.9262,UP,1
2002-05-01,382.0,368.25,213.8588,371.76,319.3362,UP,1
2002-05-02,388.25,382.0,215.025,375.12,322.0226,DOWN,0
2002-05-03,383.25,385.25,216.1473,378.69,324.5426,DOWN,0
2002-05-06,368.0,378.25,217.1685,378.25,326.6516,UP,1
2002-05-07,372.0,368.0,218.214,378.7,328.5756,DOWN,0
2002-05-08,370.5,375.0,219.235,376.4,330.2556,UP,1
2002-05-09,376.5,372.0,220.27,374.05,332.1248,DOWN,0
2002-05-10,362.01,377.5,221.205,369.802,333.52,UP,1
2002-05-13,363.75,367.0,222.1413,368.952,334.795,UP,1
2002-05-14,376.0,362.0,223.1538,369.752,336.303,DOWN,0
2002-05-15,371.25,375.0,224.1713,369.902,337.9144,DOWN,0
2002-05-16,357.25,368.25,225.12,366.052,339.0814,UP,1
2002-05-17,363.25,354.25,226.1063,366.3,340.4314,UP,1
2002-05-20,366.01,366.25,227.1058,366.752,341.8836,DOWN,0
2002-05-21,358.4,366.0,228.0478,363.232,343.1666,DOWN,0
2002-05-22,351.4,357.0,228.9236,359.262,344.2596,UP,1
2002-05-23,359.0,351.0,229.8463,359.612,345.6196,UP,1
2002-05-24,362.0,359.0,230.7713,359.362,347.1348,DOWN,0
2002-05-28,354.0,363.0,231.6663,356.96,348.4428,DOWN,0
2002-05-29,350.0,357.0,232.5788,355.28,349.7428,DOWN,0
2002-05-30,337.25,348.0,233.4725,352.45,350.6578,DOWN,0
2002-05-31,331.0,336.0,234.3475,346.85,351.7978,DOWN,0
2002-06-03,324.55,327.0,235.1853,339.36,352.7238,DOWN,0
2002-06-04,318.0,323.5,235.9855,332.16,353.2288,UP,1
2002-06-05,326.0,317.0,236.8458,327.36,353.7438,UP,1
2002-06-06,335.5,328.0,237.7683,327.01,354.0088,DOWN,0
2002-06-07,335.0,335.5,238.6718,327.81,354.3238,DOWN,0
2002-06-10,327.55,335.0,239.5133,328.41,354.5648,UP,1
2002-06-11,330.1,328.55,240.3938,330.83,354.8528,UP,1
2002-06-12,333.51,330.1,241.2968,332.332,355.153,DOWN,0
2002-06-13,318.0,332.5,242.1181,328.832,355.133,UP,1
2002-06-14,319.5,318.0,242.9381,325.732,355.033,UP,1
2002-06-17,334.0,320.0,243.8143,327.022,355.078,UP,1
2002-06-18,338.01,337.5,244.6844,328.604,354.9782,UP,1
2002-06-19,340.0,337.0,245.5919,329.902,354.798,UP,1
2002-06-20,344.5,339.0,246.5266,335.202,354.848,DOWN,0
2002-06-21,341.0,348.5,247.4189,339.502,354.806,UP,1
2002-06-24,343.0,341.5,248.3189,341.302,354.566,DOWN,0
2002-06-25,332.5,347.0,249.1764,340.2,354.081,UP,1
2002-06-26,334.0,329.5,250.0239,339.0,353.683,UP,1
2002-06-27,337.0,336.2,250.8751,337.5,353.033,DOWN,0
2002-06-28,323.0,337.0,251.6551,333.9,352.1336,DOWN,0
2002-07-01,319.5,325.0,252.4456,329.2,351.1836,DOWN,0
2002-07-02,305.02,320.0,253.1914,323.704,349.925,UP,1
2002-07-03,309.5,298.0,254.0289,318.804,348.5372,UP,1
2002-07-05,322.0,307.25,254.9689,315.804,347.4122,DOWN,0
2002-07-08,320.75,322.75,255.8777,315.354,346.3982,DOWN,0
2002-07-09,311.0,321.25,256.7689,313.654,345.3102,DOWN,0
2002-07-10,299.75,311.01,257.6127,312.6,343.9012,DOWN,0
2002-07-11,297.0,299.0,258.4039,310.1,342.4462,DOWN,0
2002-07-12,292.0,295.0,259.1864,304.1,340.6462,UP,1
2002-07-15,299.98,291.0,260.0151,299.946,338.8808,DOWN,0
2002-07-16,283.0,300.0,260.7254,294.346,336.8758,DOWN,0
2002-07-17,272.5,285.0,261.3853,288.896,334.9658,DOWN,0
2002-07-18,272.0,274.0,262.0366,283.896,332.9658,DOWN,0
2002-07-19,267.75,272.0,262.6435,279.046,330.9108,DOWN,0
2002-07-22,245.0,264.75,263.1135,268.05,328.2808,UP,1
2002-07-23,255.0,248.0,263.6483,262.45,326.1406,UP,1
2002-07-24,278.0,252.0,264.306,263.55,324.4256,DOWN,0
2002-07-25,272.61,281.0,264.9529,263.672,322.3578,UP,1
2002-07-26,278.0,272.62,265.6066,265.722,320.4928,UP,1
2002-07-29,294.0,278.5,266.3117,275.522,319.2278,DOWN,0
2002-07-30,292.5,293.99,266.9692,283.022,317.8128,DOWN,0
2002-07-31,288.5,293.5,267.6217,285.122,316.2626,DOWN,0
2002-08-01,283.0,289.5,268.2348,287.2,314.7546,DOWN,0
2002-08-02,269.35,283.0,268.762,285.47,313.1136,UP,1
2002-08-05,272.25,269.0,269.3583,281.12,311.3786,UP,1
2002-08-06,288.2,274.5,270.027,280.26,309.9026,DOWN,0
2002-08-07,280.51,290.2,270.6371,278.662,308.4328,UP,1
2002-08-08,290.5,283.5,271.2946,280.162,307.2428,UP,1
2002-08-09,295.94,289.5,271.9713,285.48,306.4166,DOWN,0
2002-08-12,291.5,295.0,272.619,289.33,305.6266,DOWN,0
2002-08-13,288.5,291.5,273.269,289.39,304.9056,UP,1
2002-08-14,296.5,288.5,273.9368,292.588,304.4756,UP,1
2002-08-15,311.75,297.0,274.7045,296.838,304.1906,DOWN,0
2002-08-16,308.0,311.78,275.4783,299.25,303.6406,UP,1
2002-08-19,324.5,308.0,276.3093,305.85,303.4306,DOWN,0
2002-08-20,320.0,323.5,277.0755,312.15,303.2796,DOWN,0
2002-08-21,316.0,321.0,277.8405,316.05,302.9976,UP,1
2002-08-22,321.5,316.0,278.6393,318.0,302.7574,DOWN,0
2002-08-23,317.5,321.89,279.4068,319.9,302.7474,UP,1
2002-08-26,327.75,317.5,280.1705,320.55,302.9124,DOWN,0
2002-08-27,313.0,328.0,280.8825,319.15,302.4924,DOWN,0
2002-08-28,302.9,311.5,281.554,316.53,301.7902,DOWN,0
2002-08-29,298.0,301.0,282.1805,311.83,300.9502,DOWN,0
2002-08-30,296.5,298.0,282.773,307.63,299.9902,DOWN,0
2002-09-03,291.5,295.5,283.3355,300.38,299.0002,UP,1
2002-09-04,300.35,292.5,283.9818,297.85,298.1472,UP,1
2002-09-05,310.5,300.35,284.6708,299.37,297.7072,UP,1
2002-09-06,318.0,311.5,285.4096,303.37,297.3872,UP,1
2002-09-09,323.3,318.25,286.1936,308.73,297.1132,DOWN,0
2002-09-10,323.0,321.0,286.9756,315.03,297.1132,UP,1
2002-09-11,324.0,324.0,287.7604,319.76,297.2032,DOWN,0
2002-09-12,317.55,324.0,288.5191,321.17,297.4538,UP,1
2002-09-13,325.3,316.55,289.3031,322.63,297.7698,UP,1
2002-09-16,328.25,324.5,290.1019,323.62,297.8948,DOWN,0
2002-09-17,321.88,329.25,290.8338,323.396,297.9174,DOWN,0
2002-09-18,321.75,320.75,291.535,322.946,298.1324,DOWN,0
2002-09-19,306.0,322.38,292.1475,320.636,298.2574,UP,1
2002-09-20,316.98,308.0,292.7891,318.972,298.657,DOWN,0
2002-09-23,311.0,316.99,293.3528,315.522,299.037,DOWN,0
2002-09-24,301.0,311.01,293.9104,311.346,299.0574,UP,1
2002-09-25,303.0,305.0,294.4679,307.596,299.4574,UP,1
2002-09-26,309.0,304.5,295.0929,308.196,300.1874,DOWN,0
2002-09-27,302.95,308.0,295.6609,305.39,300.8064,DOWN,0
2002-09-30,299.83,302.96,296.19,303.156,301.448,UP,1
2002-10-01,310.03,301.0,296.7624,304.962,302.7486,UP,1
2002-10-02,311.25,312.0,297.3562,306.612,303.8736,DOWN,0
2002-10-03,301.25,311.26,297.8924,305.062,304.3386,DOWN,0
2002-10-04,287.0,301.26,298.3437,301.872,304.6264,DOWN,0
2002-10-07,277.0,287.01,298.6999,297.306,304.6064,UP,1
2002-10-08,284.75,277.5,299.1187,292.25,304.4214,DOWN,0
2002-10-09,274.5,284.76,299.5082,284.9,304.0614,UP,1
2002-10-10,277.5,273.0,299.9032,280.15,303.8414,UP,1
2002-10-11,295.5,281.5,300.3863,281.85,304.0914,UP,1
2002-10-14,297.0,293.5,300.8876,285.85,304.6444,UP,1
2002-10-15,316.5,302.0,301.4526,292.2,305.5294,DOWN,0
2002-10-16,303.0,316.51,301.9476,297.9,305.8254,UP,1
2002-10-17,322.0,303.0,302.5813,306.8,306.6552,UP,1
2002-10-18,323.0,320.0,303.2188,312.3,307.3052,UP,1
2002-10-21,339.5,321.25,303.9466,320.8,308.1764,DOWN,0
2002-10-22,335.0,337.0,304.6428,324.5,309.0464,UP,1
2002-10-23,345.0,335.01,305.3728,332.9,310.1764,DOWN,0
2002-10-24,338.0,345.0,306.0651,336.1,311.0064,UP,1
2002-10-25,338.25,339.75,306.7613,339.15,311.5364,DOWN,0
2002-10-28,333.0,340.25,307.4488,337.85,312.0364,UP,1
2002-10-29,336.0,333.0,308.1493,338.05,312.2664,DOWN,0
2002-10-30,331.5,336.01,308.8106,335.35,312.4964,UP,1
2002-10-31,339.0,331.5,309.513,335.55,312.9564,UP,1
2002-11-01,346.25,338.75,310.2205,337.15,313.4514,UP,1
2002-11-04,353.5,346.26,310.9778,341.25,314.1714,UP,1
2002-11-05,354.5,351.5,311.7315,344.95,314.7064,DOWN,0
2002-11-06,348.0,353.0,312.4385,348.25,315.4064,DOWN,0
2002-11-07,326.0,348.01,313.0161,345.65,315.8684,DOWN,0
2002-11-08,313.12,325.0,313.497,339.024,316.1708,UP,1
2002-11-11,316.0,312.0,313.907,331.524,316.5608,DOWN,0
2002-11-12,311.5,317.0,314.2995,322.924,316.9608,UP,1
2002-11-13,315.0,311.0,314.6695,316.324,317.2538,UP,1
2002-11-14,320.0,317.0,315.0697,315.124,317.4438,UP,1
2002-11-15,325.0,319.0,315.4841,317.5,317.5838,DOWN,0
2002-11-18,318.5,326.0,315.8328,318.0,317.4878,UP,1
2002-11-19,319.2,317.5,316.1788,319.54,317.4118,DOWN,0
2002-11-20,317.25,318.75,316.5151,319.99,317.2768,UP,1
2002-11-21,341.25,320.25,317.0013,324.24,317.7508,DOWN,0
2002-11-22,334.5,340.5,317.4238,326.14,317.9348,UP,1
2002-11-25,342.0,334.0,317.8843,330.84,318.2098,DOWN,0
2002-11-26,330.5,342.5,318.2628,333.1,318.3822,UP,1
2002-11-27,339.5,330.51,318.6598,337.55,318.7372,DOWN,0
2002-11-29,331.0,339.51,319.0268,335.5,319.2372,UP,1
2002-12-02,336.0,331.0,319.4118,335.8,319.6176,DOWN,0
2002-12-03,317.47,331.0,319.6916,330.894,319.747,UP,1
2002-12-04,323.0,316.5,320.037,329.394,320.187,DOWN,0
2002-12-05,316.25,323.01,320.332,324.744,320.452,UP,1
2002-12-06,322.0,316.26,320.6292,322.944,320.712,DOWN,0
2002-12-09,314.75,320.0,320.824,318.694,320.948,DOWN,0
2002-12-10,310.02,315.5,320.9416,317.204,321.1518,UP,1
2002-12-11,319.75,310.03,321.1251,316.554,321.3462,UP,1
2002-12-12,324.0,319.25,321.2839,318.104,321.6012,DOWN,0
2002-12-13,323.0,323.0,321.3989,318.304,322.0362,UP,1
2002-12-16,338.75,325.0,321.5896,323.104,323.0712,DOWN,0
2002-12-17,337.75,341.75,321.825,328.65,324.2862,DOWN,0
2002-12-18,334.0,337.0,322.0005,331.5,325.2712,DOWN,0
2002-12-19,334.0,331.0,322.1917,333.5,326.4612,UP,1
2002-12-20,334.75,334.89,322.3985,335.85,327.6062,DOWN,0
2002-12-23,334.4,335.75,322.5992,334.98,328.3842,UP,1
2002-12-24,335.55,333.0,322.7932,334.54,329.1552,UP,1
2002-12-26,339.49,332.55,323.0357,335.638,329.615,DOWN,0
2002-12-27,332.0,338.5,323.2645,335.238,330.195,DOWN,0
2002-12-30,330.01,333.0,323.4715,334.29,330.3552,DOWN,0
2002-12-31,326.5,330.0,323.679,332.71,330.4252,UP,1
2003-01-02,337.0,316.0,323.9065,333.0,330.3752,DOWN,0
2003-01-03,335.5,336.0,324.214,332.202,330.3852,DOWN,0
2003-01-06,333.99,335.51,324.4927,332.6,330.165,UP,1
2003-01-07,336.5,334.0,324.7115,333.898,330.135,UP,1
2003-01-08,343.0,335.5,324.9252,337.198,330.23,DOWN,0
2003-01-09,342.3,342.75,325.0255,338.258,330.416,UP,1
2003-01-10,346.5,342.31,325.1617,340.458,330.626,UP,1
2003-01-13,347.5,347.25,325.3217,343.16,330.946,DOWN,0
2003-01-14,345.0,347.51,325.4682,344.86,331.066,DOWN,0
2003-01-15,342.45,345.01,325.588,344.75,330.99,UP,1
2003-01-16,349.0,341.0,325.738,346.09,330.9,DOWN,0
2003-01-17,348.0,349.0,325.8555,346.39,330.77,UP,1
2003-01-21,349.5,350.5,325.9442,346.79,330.8,DOWN,0
2003-01-22,339.75,347.5,325.928,345.74,331.075,UP,1
2003-01-23,349.6,342.0,325.9309,347.17,331.8046,DOWN,0
2003-01-24,333.5,348.0,325.8884,344.07,332.1546,DOWN,0
2003-01-27,329.0,328.5,325.8179,340.27,332.5046,DOWN,0
2003-01-28,325.75,325.0,325.6717,335.52,332.7196,UP,1
2003-01-29,329.6,324.75,325.5359,333.49,332.9116,DOWN,0
2003-01-30,329.0,329.61,325.4114,329.37,332.9916,UP,1
2003-01-31,332.5,328.5,325.2264,329.17,333.2716,DOWN,0
2003-02-03,328.07,332.51,325.0269,328.984,333.449,UP,1
2003-02-04,328.5,328.08,324.8344,329.534,333.674,UP,1
2003-02-05,335.5,329.0,324.6722,330.714,333.559,DOWN,0
2003-02-06,328.5,335.0,324.4202,330.614,333.439,UP,1
2003-02-07,329.1,327.0,324.1745,329.934,333.181,UP,1
2003-02-10,333.5,330.5,323.9847,331.02,333.241,DOWN,0
2003-02-11,332.0,333.51,323.8177,331.72,333.091,DOWN,0
2003-02-12,329.0,331.0,323.6117,330.42,333.051,DOWN,0
2003-02-13,324.75,328.0,323.3867,329.67,332.826,UP,1
2003-02-14,332.98,325.0,323.1416,330.446,333.1362,UP,1
2003-02-18,335.5,332.5,322.8779,330.846,333.3862,DOWN,0
2003-02-19,335.5,334.5,322.6391,331.546,333.7712,DOWN,0
2003-02-20,332.0,335.54,322.4591,332.146,333.9712,UP,1
2003-02-21,334.0,331.5,322.2691,333.996,334.3562,DOWN,0
2003-02-24,332.0,333.0,322.0766,333.8,334.7958,UP,1
2003-02-25,335.0,331.75,321.8691,333.7,335.1008,DOWN,0
2003-02-26,332.5,334.0,321.7216,333.1,335.2708,DOWN,0
2003-02-27,331.25,332.5,321.5591,332.95,335.4358,UP,1
2003-02-28,331.95,331.0,321.3388,332.54,335.2998,DOWN,0
2003-03-03,329.5,332.5,321.1301,332.04,335.1348,DOWN,0
2003-03-04,307.0,329.5,320.8788,326.44,334.5948,DOWN,0
2003-03-05,306.0,307.0,320.5926,321.14,334.0348,DOWN,0
