ticker,SBUX US Equity,SBUX US Equity,SBUX US Equity,SBUX US Equity,SBUX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2020-08-25,82.72,80.06,79.0419,78.664,75.9064,DOWN,0
2020-08-26,82.41,82.42,79.0451,79.62,75.9978,UP,1
2020-08-27,83.41,82.75,79.05,80.858,76.124,UP,1
2020-08-28,85.0,83.79,79.0584,82.444,76.2978,DOWN,0
2020-08-31,84.47,84.6315,79.0611,83.602,76.4792,UP,1
2020-09-01,86.05,84.7,79.0694,84.268,76.6922,UP,1
2020-09-02,88.35,86.505,79.0901,85.456,76.9494,DOWN,0
2020-09-03,86.48,88.6017,79.1024,86.07,77.2062,DOWN,0
2020-09-04,86.27,87.0945,79.1155,86.324,77.4546,DOWN,0
2020-09-08,85.41,85.27,79.1245,86.512,77.7314,UP,1
2020-09-09,85.86,85.9335,79.1423,86.474,77.979,DOWN,0
2020-09-10,84.88,85.8,79.1516,85.78,78.2048,UP,1
2020-09-11,85.27,84.95,79.1592,85.538,78.4296,UP,1
2020-09-14,86.63,85.7516,79.1696,85.61,78.6866,UP,1
2020-09-15,87.71,87.18,79.1793,86.07,78.932,UP,1
2020-09-16,88.38,88.0,79.194,86.574,79.2146,DOWN,0
2020-09-17,86.75,87.05,79.2049,86.948,79.4668,DOWN,0
2020-09-18,84.95,86.81,79.2056,86.884,79.6944,DOWN,0
2020-09-21,83.89,82.86,79.198,86.336,79.8864,UP,1
2020-09-22,83.95,84.05,79.1955,85.584,80.1124,DOWN,0
2020-09-23,82.99,84.38,79.1789,84.506,80.3176,UP,1
2020-09-24,83.04,82.63,79.1627,83.764,80.4662,UP,1
2020-09-25,84.3,82.53,79.154,83.634,80.6644,UP,1
2020-09-28,86.07,85.52,79.1514,84.07,80.9026,DOWN,0
2020-09-29,84.8,86.25,79.1343,84.24,81.0994,UP,1
2020-09-30,85.92,86.63,79.1206,84.826,81.309,UP,1
2020-10-01,86.74,87.04,79.1104,85.566,81.499,DOWN,0
2020-10-02,86.57,85.15,79.1026,86.02,81.7232,UP,1
2020-10-05,88.47,87.27,79.105,86.5,81.977,DOWN,0
2020-10-06,87.01,88.65,79.0974,86.942,82.188,UP,1
2020-10-07,88.45,87.82,79.0974,87.448,82.4642,UP,1
2020-10-08,89.53,88.46,79.1039,88.006,82.7064,UP,1
2020-10-09,90.01,89.8,79.1113,88.694,82.9738,UP,1
2020-10-12,90.78,90.4595,79.1249,89.156,83.2588,DOWN,0
2020-10-13,90.16,90.58,79.135,89.786,83.552,DOWN,0
2020-10-14,89.31,90.17,79.1444,89.958,83.8356,DOWN,0
2020-10-15,88.83,88.16,79.1489,89.818,84.0966,DOWN,0
2020-10-16,88.52,89.39,79.1448,89.52,84.3538,DOWN,0
2020-10-19,87.6,88.7,79.1386,88.884,84.59,UP,1
2020-10-20,88.51,88.68,79.1405,88.554,84.8108,DOWN,0
2020-10-21,88.27,88.38,79.1426,88.346,84.9988,UP,1
2020-10-22,89.36,88.02,79.145,88.452,85.2002,UP,1
2020-10-23,90.8,89.8,79.1463,88.908,85.4358,DOWN,0
2020-10-26,89.66,90.03,79.1438,89.32,85.6616,UP,1
2020-10-27,90.05,89.48,79.1387,89.628,85.8836,DOWN,0
2020-10-28,87.17,88.65,79.1196,89.408,86.0472,UP,1
2020-10-29,88.3,87.17,79.1034,89.196,86.2606,DOWN,0
2020-10-30,86.96,87.75,79.0753,88.428,86.4554,DOWN,0
2020-11-02,85.97,87.54,79.037,87.69,86.6334,UP,1
2020-11-03,88.39,86.7778,79.0163,87.358,86.8276,UP,1
2020-11-04,89.79,88.9,79.0026,87.882,86.969,UP,1
2020-11-05,90.62,90.69,78.987,88.346,87.1332,UP,1
2020-11-06,90.65,90.15,78.9801,89.084,87.278,UP,1
2020-11-09,95.88,97.32,79.0158,91.066,87.4956,DOWN,0
2020-11-10,93.92,93.74,79.0424,92.172,87.6846,UP,1
2020-11-11,95.04,94.11,79.084,93.222,87.8644,DOWN,0
2020-11-12,93.53,94.66,79.1225,93.804,87.968,UP,1
2020-11-13,95.56,94.38,79.1761,94.786,88.1496,UP,1
2020-11-16,97.78,96.79,79.235,95.166,88.3798,UP,1
2020-11-17,98.6,97.21,79.2861,96.102,88.6436,DOWN,0
2020-11-18,97.91,98.63,79.3378,96.676,88.8846,DOWN,0
2020-11-19,97.76,97.24,79.3959,97.522,89.1422,DOWN,0
2020-11-20,97.01,97.42,79.4488,97.812,89.377,DOWN,0
2020-11-23,96.88,97.62,79.4956,97.632,89.582,UP,1
2020-11-24,98.3,97.51,79.5495,97.572,89.7938,DOWN,0
2020-11-25,98.2,98.5,79.5977,97.63,89.9902,UP,1
2020-11-27,98.66,98.48,79.6413,97.81,90.2284,DOWN,0
2020-11-30,98.02,98.2,79.685,98.012,90.4898,UP,1
2020-12-01,98.82,99.0,79.733,98.4,90.7884,UP,1
2020-12-02,98.91,98.51,79.7768,98.522,91.0876,UP,1
2020-12-03,100.11,99.02,79.8344,98.904,91.43,UP,1
2020-12-04,102.28,101.35,79.909,99.628,91.8148,DOWN,0
2020-12-07,101.41,102.01,79.9934,100.306,92.157,DOWN,0
2020-12-08,101.21,100.37,80.0885,100.784,92.4598,DOWN,0
2020-12-09,100.4,101.94,80.1872,101.082,92.7718,UP,1
2020-12-10,105.39,103.5077,80.3227,102.138,93.1612,DOWN,0
2020-12-11,103.0,104.405,80.4455,102.282,93.4864,UP,1
2020-12-14,103.32,103.83,80.5502,102.664,93.8214,UP,1
2020-12-15,104.18,104.24,80.6781,103.258,94.1356,DOWN,0
2020-12-16,103.27,104.1,80.7961,103.832,94.4608,DOWN,0
2020-12-17,103.21,103.55,80.9312,103.396,94.756,UP,1
2020-12-18,103.28,103.33,81.0709,103.452,95.031,DOWN,0
2020-12-21,102.94,101.22,81.2315,103.376,95.2896,DOWN,0
2020-12-22,102.41,102.12,81.3692,103.022,95.5222,DOWN,0
2020-12-23,102.06,102.29,81.538,102.78,95.7602,DOWN,0
2020-12-24,102.01,102.3,81.7375,102.54,96.0142,UP,1
2020-12-28,104.34,102.92,81.9096,102.752,96.3244,UP,1
2020-12-29,105.63,104.8873,82.1448,103.29,96.6666,UP,1
2020-12-30,105.97,105.99,82.3798,104.002,97.034,UP,1
2020-12-31,106.98,106.0,82.633,104.986,97.4034,DOWN,0
2021-01-04,103.1,107.66,82.8415,105.204,97.7,UP,1
2021-01-05,103.44,102.92,83.0685,105.024,97.9816,UP,1
2021-01-06,104.19,102.99,83.3067,104.736,98.2494,DOWN,0
2021-01-07,103.35,104.49,83.4991,104.212,98.5232,UP,1
2021-01-08,105.67,103.86,83.6984,103.95,98.8356,DOWN,0
2021-01-11,104.6,105.1,83.8719,104.25,99.1842,DOWN,0
2021-01-12,102.82,104.01,84.0543,104.126,99.4746,UP,1
2021-01-13,102.89,102.32,84.2294,103.866,99.7932,DOWN,0
2021-01-14,101.82,103.8,84.4098,103.56,100.1102,UP,1
2021-01-15,102.33,101.38,84.6084,102.892,100.389,UP,1
2021-01-19,102.54,102.7969,84.7961,102.48,100.644,UP,1
2021-01-20,105.46,102.41,85.0081,103.008,100.9408,DOWN,0
2021-01-21,104.58,105.46,85.1921,103.346,101.2194,DOWN,0
2021-01-22,103.91,104.1587,85.3681,103.764,101.38,DOWN,0
2021-01-25,103.45,103.745,85.5275,103.988,101.5706,UP,1
2021-01-26,104.69,103.4,85.6815,104.418,101.7636,DOWN,0
2021-01-27,97.87,101.48,85.8121,102.9,101.8504,UP,1
2021-01-28,98.15,98.935,85.9345,101.614,101.9022,DOWN,0
2021-01-29,96.81,97.385,86.0558,100.194,101.8828,UP,1
2021-02-01,98.58,96.99,86.1811,99.22,101.8824,UP,1
2021-02-02,101.65,99.05,86.3039,98.612,101.9572,DOWN,0
2021-02-03,101.02,101.25,86.4324,99.242,102.0224,UP,1
2021-02-04,103.64,101.36,86.587,100.34,102.155,UP,1
2021-02-05,106.48,105.0871,86.7321,102.274,102.347,DOWN,0
2021-02-08,106.26,106.42,86.8877,103.81,102.5062,DOWN,0
2021-02-09,106.22,106.0,87.0409,104.724,102.6666,DOWN,0
2021-02-10,105.87,106.78,87.1815,105.694,102.8108,DOWN,0
2021-02-11,105.86,106.115,87.3174,106.138,102.9676,DOWN,0
2021-02-12,105.3,105.74,87.4596,105.902,103.0972,UP,1
2021-02-16,106.15,104.88,87.6067,105.88,103.242,DOWN,0
2021-02-17,104.44,105.105,87.7599,105.524,103.3286,UP,1
2021-02-18,104.97,103.775,87.9253,105.344,103.3824,DOWN,0
2021-02-19,103.37,104.75,88.0777,104.846,103.4216,DOWN,0
2021-02-22,101.81,102.99,88.2219,104.148,103.4336,DOWN,0
2021-02-23,101.37,103.34,88.3488,103.192,103.453,UP,1
2021-02-24,104.38,101.16,88.4813,103.18,103.4328,DOWN,0
2021-02-25,103.47,104.0,88.6193,102.88,103.4422,UP,1
2021-02-26,108.03,104.15,88.7877,103.812,103.5364,DOWN,0
2021-03-01,106.87,108.6,88.954,104.824,103.5902,UP,1
2021-03-02,107.2,107.31,89.119,105.99,103.6688,DOWN,0
2021-03-03,106.22,106.94,89.2793,106.358,103.729,DOWN,0
2021-03-04,104.89,106.26,89.4226,106.642,103.7612,UP,1
2021-03-05,105.2,106.06,89.5693,106.076,103.8064,DOWN,0
2021-03-08,105.03,104.8,89.7057,105.708,103.8588,UP,1
2021-03-09,106.55,106.28,89.8482,105.578,103.9486,UP,1
2021-03-10,107.78,107.22,89.999,105.89,104.064,DOWN,0
2021-03-11,107.32,108.41,90.1468,106.376,104.1236,UP,1
2021-03-12,107.81,107.42,90.2928,106.898,104.1672,UP,1
2021-03-15,108.9,107.89,90.4446,107.672,104.2258,UP,1
2021-03-16,111.34,110.568,90.6114,108.63,104.313,DOWN,0
2021-03-17,110.46,111.31,90.7721,109.166,104.4602,DOWN,0
2021-03-18,107.62,109.28,90.9213,109.226,104.5438,DOWN,0
2021-03-19,106.34,108.35,91.0551,108.932,104.5868,UP,1
2021-03-22,107.57,106.4,91.1992,108.666,104.6712,DOWN,0
2021-03-23,106.25,107.74,91.3198,107.648,104.6828,DOWN,0
2021-03-24,104.97,106.63,91.4268,106.55,104.6902,UP,1
2021-03-25,107.35,105.007,91.5517,106.496,104.7808,UP,1
2021-03-26,109.9,107.25,91.7062,107.208,104.921,DOWN,0
2021-03-29,109.13,109.01,91.889,107.52,105.0672,UP,1
2021-03-30,110.27,108.42,92.0584,108.324,105.226,DOWN,0
2021-03-31,109.27,110.33,92.22,109.184,105.3606,UP,1
2021-04-01,109.38,110.06,92.3777,109.59,105.439,UP,1
2021-04-05,111.02,109.91,92.5473,109.814,105.5678,UP,1
2021-04-06,113.15,111.38,92.7315,110.618,105.7526,UP,1
2021-04-07,113.19,112.91,92.9204,111.202,105.9474,DOWN,0
2021-04-08,113.04,113.65,93.1086,111.956,106.1144,UP,1
2021-04-09,113.18,112.91,93.2971,112.716,106.4206,UP,1
2021-04-12,113.81,113.02,93.4979,113.274,106.7338,UP,1
2021-04-13,115.36,113.78,93.7055,113.716,107.1048,DOWN,0
2021-04-14,115.16,115.22,93.9234,114.11,107.4364,UP,1
2021-04-15,116.66,115.1,94.1393,114.834,107.7366,UP,1
2021-04-16,118.34,117.82,94.3631,115.866,108.083,DOWN,0
2021-04-19,117.6,118.17,94.5809,116.624,108.3622,DOWN,0
2021-04-20,116.27,116.96,94.7934,116.806,108.558,UP,1
2021-04-21,116.74,116.09,94.9999,117.122,108.7676,DOWN,0
2021-04-22,115.92,116.8684,95.2082,116.974,108.9616,UP,1
2021-04-23,117.56,116.02,95.4253,116.818,109.1954,DOWN,0
2021-04-26,115.92,116.95,95.6371,116.482,109.3966,UP,1
2021-04-27,116.15,115.67,95.8464,116.458,109.6136,DOWN,0
2021-04-28,112.4,113.44,96.0451,115.59,109.7386,UP,1
2021-04-29,114.63,113.21,96.2546,115.332,109.9424,DOWN,0
2021-04-30,114.49,114.0,96.449,114.718,110.1328,UP,1
2021-05-03,115.72,115.18,96.6557,114.678,110.3798,DOWN,0
2021-05-04,114.11,115.15,96.8554,114.27,110.6258,DOWN,0
2021-05-05,113.48,114.21,97.048,114.486,110.868,UP,1
2021-05-06,114.74,113.65,97.2445,114.508,111.0752,DOWN,0
2021-05-07,114.34,115.11,97.43,114.478,111.2926,DOWN,0
2021-05-10,114.3,114.57,97.6247,114.194,111.418,DOWN,0
2021-05-11,113.55,113.32,97.8136,114.082,111.5516,DOWN,0
2021-05-12,109.79,111.87,97.9802,113.344,111.6034,UP,1
2021-05-13,110.49,110.16,98.1595,112.494,111.6888,UP,1
2021-05-14,111.2,111.01,98.3284,111.866,111.815,DOWN,0
2021-05-17,110.98,111.22,98.5001,111.202,111.9306,UP,1
2021-05-18,111.07,111.37,98.6728,110.706,112.0514,DOWN,0
2021-05-19,109.67,109.6,98.8436,110.682,112.1138,UP,1
2021-05-20,111.41,109.98,99.025,110.866,112.1864,DOWN,0
2021-05-21,110.92,111.63,99.2007,110.81,112.2584,UP,1
2021-05-24,112.52,111.798,99.385,111.118,112.3526,UP,1
2021-05-25,112.63,112.9152,99.5692,111.43,112.4272,UP,1
2021-05-26,112.85,113.295,99.7461,112.066,112.4574,UP,1
2021-05-27,113.51,113.47,99.9193,112.486,112.5184,UP,1
2021-05-28,113.88,114.35,100.0923,113.078,112.6436,DOWN,0
2021-06-01,113.34,114.558,100.2639,113.242,112.7836,DOWN,0
2021-06-02,113.0,113.71,100.437,113.316,112.8922,DOWN,0
2021-06-03,111.12,112.01,100.5979,112.97,112.9896,UP,1
2021-06-04,111.99,111.62,100.7629,112.666,113.13,DOWN,0
2021-06-07,111.33,111.98,100.9314,112.156,113.2096,UP,1
2021-06-08,111.52,111.38,101.1029,111.792,113.242,DOWN,0
2021-06-09,111.39,111.7358,101.2745,111.47,113.2872,UP,1
2021-06-10,112.21,111.8,101.4421,111.688,113.326,UP,1
2021-06-11,112.56,112.28,101.5913,111.802,113.3918,DOWN,0
2021-06-14,112.45,112.78,101.7415,112.026,113.4532,DOWN,0
2021-06-15,111.89,112.46,101.8839,112.1,113.4706,DOWN,0
2021-06-16,111.36,112.42,102.0157,112.094,113.4348,UP,1
2021-06-17,111.39,111.0,102.1503,111.93,113.3988,DOWN,0
2021-06-18,109.7,110.74,102.2686,111.358,113.332,UP,1
2021-06-21,110.97,110.0,102.3817,111.062,113.2878,UP,1
2021-06-22,111.85,111.07,102.5085,111.054,113.2486,DOWN,0
2021-06-23,111.56,111.275,102.635,111.094,113.1726,UP,1
2021-06-24,111.99,111.78,102.7679,111.214,113.1092,UP,1
2021-06-25,113.04,112.75,102.9038,111.882,113.0368,DOWN,0
2021-06-28,112.24,112.93,103.0406,112.136,112.9148,UP,1
2021-06-29,112.27,112.07,103.1756,112.22,112.8082,DOWN,0
2021-06-30,111.81,112.34,103.3015,112.27,112.719,UP,1
2021-07-01,113.41,111.95,103.43,112.554,112.6524,UP,1
2021-07-02,114.97,113.97,103.5629,112.94,112.6334,UP,1
2021-07-06,115.73,115.08,103.7078,113.638,112.5968,UP,1
2021-07-07,117.14,115.88,103.8688,114.612,112.6212,DOWN,0
2021-07-08,115.99,115.45,104.0293,115.448,112.618,UP,1
2021-07-09,117.47,116.06,104.1969,116.26,112.7194,UP,1
2021-07-12,118.46,117.75,104.3742,116.958,112.796,UP,1
2021-07-13,119.55,118.54,104.5568,117.722,112.8972,UP,1
2021-07-14,119.8,119.94,104.7343,118.254,112.9788,DOWN,0
2021-07-15,118.97,119.29,104.8988,118.85,113.076,DOWN,0
2021-07-16,118.73,119.675,105.0684,119.102,113.181,DOWN,0
2021-07-19,115.32,117.54,105.2154,118.474,113.1926,UP,1
2021-07-20,117.42,115.63,105.3688,118.048,113.2542,UP,1
2021-07-21,119.27,117.54,105.5323,117.942,113.3536,UP,1
2021-07-22,122.63,119.34,105.7031,118.674,113.5352,UP,1
2021-07-23,125.97,124.55,105.8979,120.122,113.8588,UP,1
2021-07-26,126.06,125.74,106.086,122.27,114.1702,DOWN,0
2021-07-27,126.03,126.08,106.2685,123.992,114.4668,DOWN,0
2021-07-28,122.41,122.555,106.4305,124.62,114.6954,DOWN,0
2021-07-29,122.38,122.93,106.5885,124.57,114.9216,DOWN,0
2021-07-30,121.43,122.19,106.7448,123.662,115.1568,DOWN,0
2021-08-02,120.37,122.0265,106.9001,122.524,115.336,DOWN,0
2021-08-03,119.13,120.57,107.0516,121.144,115.5002,DOWN,0
2021-08-04,118.25,119.13,107.2003,120.312,115.6148,UP,1
2021-08-05,119.03,118.72,107.3574,119.642,115.7428,UP,1
2021-08-06,119.05,119.14,107.5101,119.166,115.8668,DOWN,0
2021-08-09,117.94,118.99,107.6585,118.68,115.9554,DOWN,0
2021-08-10,116.39,118.39,107.7936,118.132,116.0056,UP,1
2021-08-11,116.5,116.34,107.9221,117.782,116.0688,DOWN,0
2021-08-12,115.75,116.41,108.0526,117.126,116.1238,UP,1
2021-08-13,116.76,115.94,108.1861,116.668,116.2366,UP,1
2021-08-16,117.54,116.6932,108.338,116.588,116.3476,DOWN,0
2021-08-17,116.57,116.62,108.4793,116.624,116.4524,DOWN,0
2021-08-18,115.68,116.28,108.6229,116.46,116.5356,DOWN,0
2021-08-19,114.32,114.51,108.7647,116.174,116.5942,UP,1
2021-08-20,114.63,113.98,108.8959,115.748,116.6426,UP,1
2021-08-23,115.15,114.71,109.0227,115.27,116.6944,DOWN,0
2021-08-24,115.08,115.39,109.145,114.972,116.747,UP,1
2021-08-25,115.57,115.59,109.2696,114.95,116.8206,DOWN,0
2021-08-26,114.32,115.62,109.3618,114.95,116.8798,UP,1
2021-08-27,115.12,114.605,109.4678,115.048,116.9544,UP,1
2021-08-30,115.61,115.61,109.5706,115.14,117.0726,UP,1
2021-08-31,117.49,115.77,109.6904,115.622,117.203,DOWN,0
2021-09-01,117.45,118.01,109.7999,115.998,117.315,DOWN,0
2021-09-02,117.37,118.29,109.8978,116.608,117.4312,DOWN,0
2021-09-03,117.19,116.8376,109.9908,117.022,117.5352,DOWN,0
2021-09-07,115.79,117.09,110.0802,117.058,117.5902,UP,1
2021-09-08,118.04,116.1,110.1816,117.168,117.7062,UP,1
2021-09-09,118.79,117.98,110.2905,117.436,117.8366,UP,1
2021-09-10,119.34,119.35,110.4028,117.83,117.9872,DOWN,0
2021-09-13,119.18,119.89,110.5072,118.228,118.1026,DOWN,0
2021-09-14,118.86,119.7239,110.6105,118.842,118.1804,DOWN,0
2021-09-15,114.64,116.955,110.6904,118.162,118.1586,UP,1
2021-09-16,114.67,114.79,110.7736,117.338,118.1092,DOWN,0
2021-09-17,113.41,114.54,110.8466,116.152,118.0576,DOWN,0
2021-09-20,111.82,111.3542,110.9111,114.68,117.9446,UP,1
2021-09-21,112.22,111.92,110.9717,113.352,117.8198,UP,1
2021-09-22,113.07,113.06,111.0256,113.038,117.6902,UP,1
2021-09-23,114.14,113.39,111.0893,112.932,117.577,DOWN,0
2021-09-24,114.11,114.13,111.1538,113.072,117.4798,DOWN,0
2021-09-27,113.68,113.612,111.2202,113.444,117.3788,DOWN,0
2021-09-28,111.71,112.675,111.2518,113.342,117.3066,UP,1
2021-09-29,112.17,111.9,111.2976,113.162,117.2016,DOWN,0
2021-09-30,110.31,111.52,111.3326,112.396,117.0224,UP,1
2021-10-01,112.92,110.89,111.3763,112.158,116.8282,DOWN,0
2021-10-04,111.46,112.43,111.4172,111.714,116.538,DOWN,0
2021-10-05,110.85,111.125,111.4554,111.542,116.2338,UP,1
2021-10-06,111.64,110.18,111.4972,111.436,115.946,UP,1
2021-10-07,112.21,112.38,111.5436,111.816,115.742,DOWN,0
2021-10-08,111.22,112.58,111.5876,111.476,115.5188,DOWN,0
2021-10-11,110.94,112.89,111.632,111.372,115.309,UP,1
2021-10-12,111.0,111.72,111.677,111.402,115.1216,DOWN,0
2021-10-13,110.76,111.39,111.7091,111.226,114.9542,UP,1
2021-10-14,111.87,111.08,111.7403,111.158,114.8266,DOWN,0
2021-10-15,111.45,112.45,111.7677,111.204,114.675,UP,1
2021-10-18,113.37,111.44,111.7996,111.69,114.5614,UP,1
2021-10-19,113.49,113.74,111.8516,112.188,114.4724,UP,1
2021-10-20,113.86,113.0635,111.9037,112.808,114.4218,UP,1
2021-10-21,114.44,113.93,111.9549,113.322,114.3806,UP,1
2021-10-22,114.55,114.41,112.0109,113.942,114.3566,UP,1
2021-10-25,114.71,114.74,112.0561,114.21,114.3156,UP,1
2021-10-26,114.92,114.92,112.1077,114.496,114.2632,DOWN,0
2021-10-27,113.51,115.57,112.1612,114.426,114.202,DOWN,0
2021-10-28,113.2,113.74,112.2127,114.178,114.1524,DOWN,0
2021-10-29,106.07,107.5,112.234,112.482,113.9874,UP,1
2021-11-01,109.8,107.225,112.2713,111.5,113.8908,UP,1
2021-11-02,111.45,110.25,112.3159,110.806,113.8168,UP,1
2021-11-03,112.61,111.33,112.3516,110.626,113.7674,DOWN,0
2021-11-04,112.16,111.6,112.3895,110.418,113.6992,UP,1
2021-11-05,116.91,113.24,112.4545,112.586,113.751,DOWN,0
2021-11-08,115.16,116.52,112.5131,113.658,113.7518,DOWN,0
2021-11-09,114.13,114.65,112.5603,114.194,113.7222,DOWN,0
2021-11-10,113.25,112.905,112.6372,114.322,113.6374,DOWN,0
2021-11-11,111.44,113.25,112.7036,114.178,113.5172,UP,1
2021-11-12,111.72,111.74,112.7782,113.14,113.4042,UP,1
2021-11-15,111.87,112.12,112.8446,112.482,113.2978,UP,1
2021-11-16,112.23,112.28,112.8975,112.102,113.2266,UP,1
2021-11-17,112.52,112.22,112.955,111.956,113.1162,UP,1
2021-11-18,112.9,112.12,113.0013,112.248,112.9984,DOWN,0
2021-11-19,110.78,112.729,113.0228,112.06,112.8272,UP,1
2021-11-22,111.45,111.11,113.0488,111.976,112.6726,UP,1
2021-11-23,113.58,112.0,113.0856,112.246,112.567,UP,1
2021-11-24,113.97,113.41,113.1261,112.536,112.5536,DOWN,0
2021-11-26,110.66,110.01,113.1501,112.088,112.4734,UP,1
2021-11-29,110.73,111.36,113.1772,112.078,112.4198,DOWN,0
2021-11-30,109.64,109.55,113.1947,111.716,112.3762,DOWN,0
2021-12-01,108.66,110.96,113.2158,110.732,112.305,UP,1
2021-12-02,111.42,109.17,113.248,110.222,112.272,DOWN,0
2021-12-03,111.24,111.85,113.2874,110.338,112.214,UP,1
2021-12-06,113.36,112.01,113.3451,110.864,112.199,UP,1
2021-12-07,116.26,115.0577,113.4196,112.188,112.2506,DOWN,0
2021-12-08,116.25,115.78,113.4789,113.706,112.3414,DOWN,0
2021-12-09,115.35,115.8,113.5383,114.492,112.405,UP,1
2021-12-10,116.73,115.82,113.5818,115.59,112.5334,DOWN,0
2021-12-13,115.56,116.16,113.6253,116.03,112.5862,DOWN,0
2021-12-14,114.71,114.57,113.6628,115.72,112.6512,DOWN,0
2021-12-15,114.68,114.81,113.7051,115.406,112.7278,DOWN,0
2021-12-16,113.59,115.0,113.7486,115.054,112.7668,DOWN,0
2021-12-17,108.63,111.27,113.7658,113.434,112.6952,DOWN,0
2021-12-20,108.09,107.07,113.7811,111.94,112.6326,UP,1
2021-12-21,110.37,109.0,113.8002,111.072,112.6212,UP,1
2021-12-22,111.74,110.2,113.82,110.484,112.636,UP,1
2021-12-23,112.37,112.23,113.8452,110.24,112.6682,UP,1
2021-12-27,114.22,112.6,113.8773,111.358,112.7152,UP,1
2021-12-28,115.57,114.0,113.9106,112.854,112.7976,UP,1
2021-12-29,116.38,115.3959,113.9358,114.056,112.8578,DOWN,0
2021-12-30,116.24,116.38,113.9647,114.956,112.9128,UP,1
2021-12-31,116.97,115.67,114.0115,115.876,112.975,DOWN,0
2022-01-03,116.68,116.47,114.0632,116.368,113.0198,DOWN,0
2022-01-04,114.24,116.9,114.0965,116.102,113.0136,DOWN,0
2022-01-05,110.44,114.4,114.1175,114.914,112.9282,UP,1
2022-01-06,111.14,110.0,114.1483,113.894,112.8526,DOWN,0
2022-01-07,107.57,108.215,114.1494,112.014,112.7338,DOWN,0
2022-01-10,106.03,106.615,114.1301,109.884,112.5904,DOWN,0
2022-01-11,104.04,106.04,114.1046,107.844,112.5498,DOWN,0
2022-01-12,103.87,104.435,114.0726,106.53,112.4312,DOWN,0
2022-01-13,102.4,104.15,114.0383,104.782,112.2502,DOWN,0
2022-01-14,100.12,101.91,113.992,103.292,112.0004,DOWN,0
2022-01-18,97.73,99.17,113.9255,101.632,111.7118,DOWN,0
2022-01-19,96.87,97.9376,113.8441,100.198,111.311,DOWN,0
2022-01-20,95.72,97.49,113.7568,98.568,110.9222,UP,1
2022-01-21,96.31,95.9032,113.6731,97.35,110.5658,UP,1
2022-01-24,98.1,94.75,113.5977,96.946,110.2628,DOWN,0
2022-01-25,97.01,96.67,113.5137,96.802,109.9742,DOWN,0
2022-01-26,95.58,97.7,113.4148,96.544,109.6514,DOWN,0
2022-01-27,95.32,96.62,113.3156,96.464,109.3204,UP,1
2022-01-28,97.21,95.06,113.2184,96.644,109.02,UP,1
2022-01-31,98.32,97.03,113.1183,96.688,108.736,UP,1
2022-02-01,98.76,98.4175,113.0241,97.038,108.4532,DOWN,0
2022-02-02,97.73,95.8,112.9314,97.468,108.1922,DOWN,0
2022-02-03,95.94,96.84,112.8274,97.592,107.882,DOWN,0
2022-02-04,95.0,95.41,112.7228,97.15,107.5104,UP,1
2022-02-07,95.19,95.35,112.6109,96.524,107.1348,DOWN,0
2022-02-08,94.92,95.29,112.5059,95.756,106.82,UP,1
2022-02-09,97.13,96.25,112.4108,95.636,106.548,DOWN,0
2022-02-10,95.31,95.46,112.3254,95.51,106.2614,DOWN,0
2022-02-11,93.73,95.59,112.2209,95.256,105.9628,DOWN,0
2022-02-14,93.65,93.75,112.1167,94.948,105.6074,UP,1
2022-02-15,94.51,95.15,112.0106,94.866,105.2728,UP,1
2022-02-16,95.18,94.34,111.916,94.476,104.9092,DOWN,0
2022-02-17,93.05,94.42,111.8138,94.024,104.445,UP,1
2022-02-18,93.34,92.56,111.7068,93.946,103.9868,DOWN,0
2022-02-22,93.11,93.595,111.6007,93.838,103.542,DOWN,0
2022-02-23,89.65,93.88,111.4774,92.866,103.0004,UP,1
2022-02-24,91.01,87.5,111.3647,92.032,102.5094,UP,1
2022-02-25,92.58,91.3,111.2787,91.938,102.0668,DOWN,0
2022-02-28,91.79,91.29,111.1852,91.628,101.609,DOWN,0
2022-03-01,90.14,91.49,111.0799,91.034,101.14,UP,1
2022-03-02,92.77,90.77,110.9888,91.658,100.8228,DOWN,0
2022-03-03,91.53,93.48,110.8911,91.762,100.4916,DOWN,0
2022-03-04,90.03,90.97,110.7929,91.252,100.0848,DOWN,0
2022-03-07,84.46,90.04,110.6582,89.786,99.5392,DOWN,0
2022-03-08,84.0,84.755,110.5236,88.558,98.9718,UP,1
2022-03-09,87.6,86.5,110.399,87.524,98.4394,DOWN,0
2022-03-10,87.16,86.09,110.2716,86.65,97.8712,DOWN,0
2022-03-11,82.73,88.35,110.121,85.19,97.1982,DOWN,0
2022-03-14,79.29,82.315,109.9499,84.156,96.4592,UP,1
2022-03-15,83.12,80.5,109.7961,83.98,95.7822,UP,1
2022-03-16,87.41,88.01,109.6665,83.942,95.1968,UP,1
2022-03-17,87.66,87.46,109.5398,84.042,94.6652,UP,1
2022-03-18,89.6,86.12,109.4322,85.416,94.2484,DOWN,0
2022-03-21,86.86,89.605,109.3065,86.93,93.7628,UP,1
2022-03-22,87.89,87.4,109.1893,87.884,93.3692,DOWN,0
2022-03-23,86.22,87.3635,109.0628,87.646,92.973,UP,1
2022-03-24,87.12,86.83,108.9415,87.538,92.6346,UP,1
