ticker,UNH US Equity,UNH US Equity,UNH US Equity,UNH US Equity,UNH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-11-05,68.72,68.5,64.7282,68.514,71.7206,UP,1
2013-11-06,70.29,68.87,64.8001,68.97,71.696,DOWN,0
2013-11-07,69.76,70.9,64.8678,69.27,71.6604,UP,1
2013-11-08,70.5,69.7,64.9401,69.644,71.6216,DOWN,0
2013-11-11,70.5,70.73,65.0135,69.954,71.5968,DOWN,0
2013-11-12,69.95,70.47,65.0819,70.2,71.5446,UP,1
2013-11-13,71.01,69.95,65.1565,70.344,71.4978,UP,1
2013-11-14,71.44,71.34,65.2377,70.68,71.4458,UP,1
2013-11-15,71.87,71.13,65.3182,70.954,71.402,DOWN,0
2013-11-18,71.68,71.97,65.3978,71.19,71.3506,DOWN,0
2013-11-19,71.61,71.76,65.467,71.522,71.2902,UP,1
2013-11-20,71.98,71.88,65.54,71.716,71.2262,UP,1
2013-11-21,72.91,72.39,65.6193,72.01,71.1896,UP,1
2013-11-22,73.74,72.91,65.6993,72.384,71.1748,UP,1
2013-11-25,74.07,74.0,65.7841,72.862,71.1538,UP,1
2013-11-26,74.52,74.21,65.8716,73.444,71.158,DOWN,0
2013-11-27,74.36,74.67,65.9573,73.92,71.1844,UP,1
2013-11-29,74.48,74.59,66.0444,74.234,71.2572,DOWN,0
2013-12-02,74.16,73.64,66.1286,74.318,71.329,DOWN,0
2013-12-03,73.73,74.14,66.214,74.25,71.3672,DOWN,0
2013-12-04,73.65,73.02,66.3062,74.076,71.3938,DOWN,0
2013-12-05,72.75,73.32,66.3937,73.754,71.4092,UP,1
2013-12-06,73.5,73.23,66.4889,73.558,71.436,UP,1
2013-12-09,73.72,73.5,66.591,73.47,71.4706,UP,1
2013-12-10,74.05,73.7,66.696,73.534,71.5194,DOWN,0
2013-12-11,72.14,74.08,66.7873,73.232,71.5106,DOWN,0
2013-12-12,71.01,72.19,66.8751,72.884,71.4794,DOWN,0
2013-12-13,70.48,71.2,66.9599,72.28,71.4386,UP,1
2013-12-16,71.06,70.73,67.0486,71.748,71.4,DOWN,0
2013-12-17,70.73,71.22,67.1348,71.084,71.3712,UP,1
2013-12-18,72.38,71.03,67.2286,71.132,71.3892,UP,1
2013-12-19,72.39,72.17,67.3216,71.408,71.4094,UP,1
2013-12-20,73.35,72.63,67.4193,71.982,71.3968,UP,1
2013-12-23,74.35,73.84,67.52,72.64,71.3984,DOWN,0
2013-12-24,74.13,74.2,67.6165,73.32,71.3866,UP,1
2013-12-26,74.85,74.44,67.7183,73.814,71.4062,DOWN,0
2013-12-27,74.69,75.0,67.8181,74.274,71.3962,UP,1
2013-12-30,74.78,74.85,67.9184,74.56,71.4644,UP,1
2013-12-31,75.3,75.0,68.0199,74.75,71.5952,DOWN,0
2014-01-02,74.57,74.91,68.1169,74.838,71.7226,UP,1
2014-01-03,75.1,74.8,68.218,74.888,71.8474,DOWN,0
2014-01-06,74.24,75.42,68.3139,74.798,71.972,UP,1
2014-01-07,76.51,74.94,68.4241,75.144,72.15,DOWN,0
2014-01-08,75.62,76.33,68.5279,75.208,72.31,UP,1
2014-01-09,76.08,75.65,68.6301,75.51,72.4928,DOWN,0
2014-01-10,74.7,76.2,68.7205,75.43,72.6252,DOWN,0
2014-01-13,73.94,74.67,68.8041,75.37,72.7438,UP,1
2014-01-14,74.02,74.05,68.8794,74.872,72.859,UP,1
2014-01-15,74.84,73.99,68.9449,74.716,72.9832,DOWN,0
2014-01-16,72.76,74.13,69.0003,74.052,73.0594,DOWN,0
2014-01-17,72.52,73.12,69.0528,73.616,73.1354,UP,1
2014-01-21,73.16,72.72,69.1081,73.46,73.1928,UP,1
2014-01-22,73.4,73.825,69.1656,73.336,73.2656,DOWN,0
2014-01-23,73.2,72.7,69.2207,73.008,73.3196,DOWN,0
2014-01-24,71.6,72.83,69.2667,72.776,73.3416,UP,1
2014-01-27,71.65,71.31,69.31,72.602,73.3756,UP,1
2014-01-28,71.71,71.65,69.3534,72.312,73.3896,DOWN,0
2014-01-29,71.26,71.39,69.4018,71.884,73.386,UP,1
2014-01-30,72.8,71.7,69.4517,71.804,73.4046,DOWN,0
2014-01-31,72.28,71.87,69.503,71.94,73.4166,DOWN,0
2014-02-03,70.74,72.14,69.5582,71.758,73.3992,DOWN,0
2014-02-04,70.51,70.8,69.6106,71.518,73.3698,UP,1
2014-02-05,70.82,69.94,69.6686,71.43,73.328,UP,1
2014-02-06,70.87,70.77,69.7302,71.044,73.2706,UP,1
2014-02-07,71.36,70.5,69.7931,70.86,73.2164,DOWN,0
2014-02-10,69.74,70.91,69.8451,70.66,73.1208,UP,1
2014-02-11,70.62,69.76,69.9008,70.682,73.046,DOWN,0
2014-02-12,70.24,70.91,69.9519,70.566,72.9612,UP,1
2014-02-13,71.21,70.13,70.0083,70.634,72.9022,UP,1
2014-02-14,73.52,71.16,70.0773,71.066,72.898,UP,1
2014-02-18,73.83,73.52,70.1491,71.884,72.9016,DOWN,0
2014-02-19,73.55,73.55,70.2222,72.47,72.9176,DOWN,0
2014-02-20,73.48,73.6,70.2886,73.118,72.9172,UP,1
2014-02-21,73.81,73.43,70.3552,73.638,72.919,UP,1
2014-02-24,76.01,74.14,70.4227,74.136,72.9582,DOWN,0
2014-02-25,75.32,75.98,70.4892,74.434,73.0218,UP,1
2014-02-26,76.06,75.33,70.555,74.936,73.1228,DOWN,0
2014-02-27,76.02,75.78,70.6231,75.444,73.2336,UP,1
2014-02-28,77.27,76.04,70.7008,76.136,73.3578,DOWN,0
2014-03-03,77.1,76.7,70.7783,76.354,73.4852,UP,1
2014-03-04,78.13,77.74,70.8582,76.916,73.6002,DOWN,0
2014-03-05,77.99,78.26,70.934,77.302,73.7122,DOWN,0
2014-03-06,77.64,78.15,71.0094,77.626,73.798,DOWN,0
2014-03-07,77.4,78.01,71.082,77.652,73.859,UP,1
2014-03-10,77.88,77.28,71.16,77.808,73.934,DOWN,0
2014-03-11,77.78,77.91,71.2371,77.738,73.9926,DOWN,0
2014-03-12,77.6,77.28,71.3148,77.66,74.0508,DOWN,0
2014-03-13,77.01,77.76,71.3832,77.534,74.0954,DOWN,0
2014-03-14,75.7,77.02,71.4449,77.194,74.1034,UP,1
2014-03-17,76.76,76.14,71.5054,76.97,74.1472,UP,1
2014-03-18,78.0,76.97,71.5823,77.014,74.2052,UP,1
2014-03-19,79.96,78.07,71.6681,77.486,74.3196,UP,1
2014-03-20,81.53,79.58,71.7639,78.39,74.42,DOWN,0
2014-03-21,81.34,82.19,71.8619,79.518,74.5344,DOWN,0
2014-03-24,81.28,81.65,71.9587,80.422,74.6384,DOWN,0
2014-03-25,81.1,81.59,72.0513,81.042,74.7664,UP,1
2014-03-26,81.54,81.48,72.1406,81.358,74.9184,DOWN,0
2014-03-27,81.02,81.58,72.2261,81.256,75.0584,UP,1
2014-03-28,81.62,81.4,72.315,81.312,75.194,UP,1
2014-03-31,81.99,82.08,72.4042,81.454,75.3786,DOWN,0
2014-04-01,81.84,82.35,72.4944,81.602,75.565,DOWN,0
2014-04-02,81.61,81.54,72.5806,81.616,75.734,UP,1
2014-04-03,82.25,81.65,72.6635,81.862,75.911,DOWN,0
2014-04-04,81.53,82.69,72.7448,81.844,76.0776,DOWN,0
2014-04-07,81.08,81.5,72.8312,81.662,76.2672,DOWN,0
2014-04-08,80.66,81.07,72.915,81.426,76.4474,UP,1
2014-04-09,81.39,80.8,72.9987,81.382,76.641,DOWN,0
2014-04-10,79.99,81.42,73.08,80.93,76.8156,DOWN,0
2014-04-11,78.95,79.77,73.1509,80.414,76.9386,UP,1
2014-04-14,79.18,79.44,73.2163,80.034,77.0766,UP,1
2014-04-15,79.51,79.36,73.2865,79.804,77.252,DOWN,0
2014-04-16,78.19,79.49,73.3493,79.164,77.4056,DOWN,0
2014-04-17,75.78,75.44,73.4018,78.322,77.5048,DOWN,0
2014-04-21,74.95,75.7,73.4489,77.522,77.5864,UP,1
2014-04-22,75.76,75.19,73.4968,76.838,77.6744,DOWN,0
2014-04-23,75.33,75.81,73.5357,76.002,77.7862,UP,1
2014-04-24,76.59,76.15,73.5788,75.682,77.9056,DOWN,0
2014-04-25,75.66,76.57,73.6186,75.658,78.014,UP,1
2014-04-28,75.74,76.35,73.6555,75.816,78.1046,DOWN,0
2014-04-29,75.2,75.95,73.6915,75.704,78.1382,DOWN,0
2014-04-30,75.04,75.25,73.7286,75.646,78.1624,DOWN,0
2014-05-01,74.95,75.05,73.7688,75.318,78.1904,UP,1
2014-05-02,75.03,74.68,73.8128,75.192,78.2214,UP,1
2014-05-05,75.23,74.83,73.8362,75.09,78.2498,UP,1
2014-05-06,75.26,75.13,73.8553,75.102,78.2348,UP,1
2014-05-07,77.91,75.59,73.8839,75.676,78.2866,DOWN,0
2014-05-08,76.89,77.82,73.9049,76.064,78.3032,UP,1
2014-05-09,76.95,76.82,73.927,76.448,78.3218,UP,1
2014-05-12,77.74,77.2,73.9526,76.95,78.3312,UP,1
2014-05-13,78.04,77.86,73.9818,77.506,78.35,DOWN,0
2014-05-14,77.17,78.05,74.0037,77.358,78.3308,DOWN,0
2014-05-15,76.48,77.16,74.0247,77.276,78.3006,UP,1
2014-05-16,76.65,76.35,74.0437,77.216,78.2808,UP,1
2014-05-19,77.2,76.42,74.0639,77.108,78.2768,DOWN,0
2014-05-20,76.66,77.19,74.0859,76.832,78.2524,UP,1
2014-05-21,77.72,76.71,74.1078,76.942,78.2512,UP,1
2014-05-22,78.34,77.71,74.1333,77.314,78.266,UP,1
2014-05-23,78.77,78.65,74.1626,77.738,78.3012,UP,1
2014-05-27,79.11,79.23,74.1922,78.12,78.3694,DOWN,0
2014-05-28,78.58,78.97,74.2205,78.504,78.4058,UP,1
2014-05-29,79.37,78.6,74.2554,78.834,78.4332,UP,1
2014-05-30,79.63,79.24,74.2868,79.092,78.4266,DOWN,0
2014-06-02,79.47,79.77,74.3217,79.232,78.3854,UP,1
2014-06-03,79.88,79.31,74.3641,79.386,78.3562,UP,1
2014-06-04,80.51,79.73,74.4095,79.772,78.3408,DOWN,0
2014-06-05,79.8,80.48,74.4499,79.858,78.3148,UP,1
2014-06-06,79.93,79.99,74.4873,79.918,78.2826,DOWN,0
2014-06-09,79.76,80.05,74.5268,79.976,78.2574,UP,1
2014-06-10,79.81,79.6,74.566,79.962,78.2212,UP,1
2014-06-11,80.17,79.76,74.6042,79.894,78.1848,DOWN,0
2014-06-12,79.44,79.78,74.6395,79.822,78.1368,DOWN,0
2014-06-13,79.18,79.34,74.6778,79.672,78.0882,DOWN,0
2014-06-16,78.0,79.18,74.7101,79.32,78.0032,UP,1
2014-06-17,78.17,77.9,74.7387,78.992,77.936,UP,1
2014-06-18,79.21,78.17,74.7761,78.8,77.8986,UP,1
2014-06-19,80.51,79.35,74.8158,79.014,77.8956,UP,1
2014-06-20,81.41,80.83,74.8561,79.46,77.896,UP,1
2014-06-23,81.49,81.39,74.8934,80.158,77.926,UP,1
2014-06-24,81.74,81.43,74.9318,80.872,77.9818,UP,1
2014-06-25,82.34,81.35,74.9722,81.498,78.045,DOWN,0
2014-06-26,82.29,82.48,75.0105,81.854,78.1006,DOWN,0
2014-06-27,82.0,81.69,75.0446,81.972,78.1768,DOWN,0
2014-06-30,81.75,82.28,75.0797,82.024,78.2962,UP,1
2014-07-01,81.89,81.74,75.1167,82.054,78.435,UP,1
2014-07-02,82.49,81.8,75.1536,82.084,78.5696,UP,1
2014-07-03,83.35,82.59,75.1988,82.296,78.73,DOWN,0
2014-07-07,82.22,82.99,75.2447,82.34,78.8426,DOWN,0
2014-07-08,81.93,82.02,75.3001,82.376,78.968,UP,1
2014-07-09,82.74,81.98,75.361,82.546,79.108,DOWN,0
2014-07-10,82.08,81.28,75.4123,82.464,79.2456,UP,1
2014-07-11,82.87,81.92,75.465,82.368,79.4022,UP,1
2014-07-14,84.27,83.33,75.5265,82.778,79.5886,DOWN,0
2014-07-15,83.9,84.04,75.5852,83.172,79.766,DOWN,0
2014-07-16,83.76,84.07,75.644,83.376,79.9366,UP,1
2014-07-17,85.11,84.25,75.7115,83.982,80.1336,UP,1
2014-07-18,85.52,85.47,75.7762,84.512,80.2858,DOWN,0
2014-07-21,85.06,85.22,75.8387,84.67,80.4492,UP,1
2014-07-22,86.05,85.52,75.9063,85.1,80.6312,DOWN,0
2014-07-23,85.94,86.31,75.9711,85.536,80.7952,DOWN,0
2014-07-24,85.68,85.45,76.0386,85.65,80.948,DOWN,0
2014-07-25,84.68,84.12,76.1046,85.482,81.0982,UP,1
2014-07-28,85.75,85.03,76.1765,85.62,81.2836,DOWN,0
2014-07-29,84.27,84.96,76.2279,85.264,81.436,DOWN,0
2014-07-30,82.95,84.76,76.2713,84.666,81.551,DOWN,0
2014-07-31,81.05,81.77,76.303,83.74,81.6388,UP,1
2014-08-01,81.49,81.14,76.3411,83.102,81.7142,UP,1
2014-08-04,82.27,81.59,76.3765,82.406,81.7928,DOWN,0
2014-08-05,80.99,81.83,76.4246,81.75,81.8372,UP,1
2014-08-06,81.5,80.95,76.4883,81.46,81.885,DOWN,0
2014-08-07,79.26,81.0,76.5436,81.102,81.8986,UP,1
2014-08-08,80.12,79.41,76.5999,80.828,81.9136,DOWN,0
2014-08-11,79.87,80.39,76.6592,80.348,81.9184,UP,1
2014-08-12,80.22,79.61,76.7222,80.194,81.9334,UP,1
2014-08-13,81.51,80.62,76.7917,80.196,81.966,UP,1
2014-08-14,81.82,81.71,76.8661,80.708,81.9922,DOWN,0
2014-08-15,81.47,82.21,76.933,80.978,82.0256,UP,1
2014-08-18,82.34,81.77,77.0047,81.472,82.0738,UP,1
2014-08-19,83.47,82.49,77.0807,82.122,82.148,DOWN,0
2014-08-20,83.43,82.94,77.1547,82.506,82.2204,UP,1
2014-08-21,83.77,83.61,77.2288,82.896,82.2924,UP,1
2014-08-22,83.78,83.6,77.3041,83.358,82.3792,UP,1
2014-08-25,84.24,84.39,77.3739,83.738,82.4804,UP,1
2014-08-26,85.12,84.45,77.4507,84.068,82.6228,UP,1
2014-08-27,86.38,85.18,77.5301,84.658,82.787,DOWN,0
2014-08-28,86.34,86.0,77.6093,85.172,82.9296,UP,1
2014-08-29,86.68,86.75,77.6929,85.752,83.053,DOWN,0
2014-09-02,86.39,87.12,77.7698,86.182,83.1526,UP,1
2014-09-03,86.79,86.78,77.8466,86.516,83.2586,UP,1
2014-09-04,87.06,86.76,77.9225,86.652,83.365,UP,1
2014-09-05,87.75,86.95,78.0029,86.934,83.4732,UP,1
2014-09-08,87.91,87.7,78.0844,87.18,83.5856,UP,1
2014-09-09,88.56,88.0,78.1673,87.614,83.7168,DOWN,0
2014-09-10,87.25,88.44,78.239,87.706,83.8268,DOWN,0
2014-09-11,87.08,86.76,78.3057,87.71,83.9306,DOWN,0
2014-09-12,86.18,87.24,78.3662,87.396,84.0044,DOWN,0
2014-09-15,86.03,86.3,78.4238,87.02,84.058,UP,1
2014-09-16,87.16,86.0,78.4878,86.74,84.1568,DOWN,0
2014-09-17,86.99,86.95,78.5503,86.688,84.258,UP,1
2014-09-18,87.63,87.42,78.6177,86.798,84.3558,UP,1
2014-09-19,87.8,88.51,78.688,87.122,84.4702,DOWN,0
2014-09-22,87.77,87.8,78.7586,87.47,84.5682,DOWN,0
2014-09-23,86.59,87.32,78.8278,87.356,84.6146,UP,1
2014-09-24,88.21,86.62,78.9014,87.6,84.7008,DOWN,0
2014-09-25,86.18,87.79,78.9637,87.31,84.7492,UP,1
2014-09-26,86.6,86.25,79.0264,87.07,84.779,DOWN,0
2014-09-29,86.51,85.58,79.0983,86.818,84.7988,DOWN,0
2014-09-30,86.25,86.68,79.1745,86.75,84.8226,DOWN,0
2014-10-01,84.88,86.0,79.2465,86.084,84.7992,UP,1
2014-10-02,84.9,84.85,79.3157,85.828,84.7784,UP,1
2014-10-03,86.02,85.37,79.3921,85.712,84.7852,DOWN,0
2014-10-06,85.09,86.65,79.4557,85.428,84.7934,DOWN,0
2014-10-07,84.19,84.9,79.5147,85.016,84.7622,UP,1
2014-10-08,86.62,84.29,79.581,85.364,84.8092,DOWN,0
2014-10-09,84.94,86.35,79.634,85.372,84.849,UP,1
2014-10-10,85.39,85.09,79.6903,85.246,84.9358,DOWN,0
2014-10-13,83.95,85.22,79.7358,85.018,84.985,DOWN,0
2014-10-14,82.82,84.34,79.7764,84.744,84.996,DOWN,0
2014-10-15,82.16,82.17,79.8133,83.852,85.0194,UP,1
2014-10-16,85.39,84.76,79.8638,83.942,85.0972,UP,1
2014-10-17,88.18,86.85,79.9318,84.5,85.2756,UP,1
2014-10-20,88.54,88.24,79.999,85.418,85.444,UP,1
2014-10-21,90.95,89.16,80.0826,87.044,85.6656,DOWN,0
2014-10-22,89.77,91.44,80.1489,88.566,85.8566,UP,1
2014-10-23,90.66,90.94,80.2241,89.62,86.0396,UP,1
2014-10-24,91.64,90.66,80.3019,90.312,86.236,UP,1
2014-10-27,92.13,91.43,80.389,91.03,86.4492,UP,1
2014-10-28,92.64,91.05,80.4825,91.368,86.6552,UP,1
2014-10-29,92.96,92.9,80.5772,92.006,86.845,UP,1
2014-10-30,93.88,92.56,80.6724,92.65,87.054,UP,1
2014-10-31,95.01,95.0,80.7837,93.324,87.2788,DOWN,0
2014-11-03,94.86,95.45,80.8954,93.87,87.5004,UP,1
2014-11-04,94.98,94.99,81.0045,94.338,87.7152,UP,1
2014-11-05,95.8,95.57,81.1165,94.906,87.9288,UP,1
2014-11-06,96.21,96.04,81.2315,95.372,88.1254,DOWN,0
2014-11-07,93.61,95.5,81.3416,95.092,88.2708,UP,1
2014-11-10,94.75,93.68,81.4571,95.07,88.4322,UP,1
2014-11-11,95.69,95.05,81.577,95.212,88.6182,DOWN,0
2014-11-12,95.68,95.23,81.6991,95.188,88.796,UP,1
2014-11-13,95.9,95.64,81.8146,95.126,88.9728,DOWN,0
2014-11-14,95.11,96.02,81.9287,95.426,89.12,UP,1
2014-11-17,96.47,95.2,82.0574,95.77,89.2912,UP,1
2014-11-18,98.19,96.99,82.1958,96.27,89.4838,DOWN,0
2014-11-19,96.86,97.73,82.326,96.506,89.676,DOWN,0
2014-11-20,96.85,96.46,82.4559,96.696,89.8714,DOWN,0
2014-11-21,96.71,97.4,82.5826,97.016,90.082,UP,1
2014-11-24,96.9,97.27,82.7184,97.102,90.2994,UP,1
2014-11-25,97.9,97.0,82.8548,97.044,90.5142,UP,1
2014-11-26,98.11,97.99,82.9942,97.294,90.7366,UP,1
2014-11-28,98.63,98.7,83.1313,97.65,90.9566,UP,1
2014-12-01,99.06,98.75,83.259,98.12,91.1818,UP,1
2014-12-02,99.83,99.0,83.389,98.706,91.423,UP,1
2014-12-03,100.8,99.88,83.5252,99.286,91.7072,DOWN,0
2014-12-04,99.67,100.84,83.6562,99.598,91.9364,UP,1
2014-12-05,100.33,99.81,83.7888,99.938,92.2194,DOWN,0
2014-12-08,99.92,100.32,83.9083,100.11,92.4858,UP,1
2014-12-09,101.02,99.04,84.0368,100.348,92.776,DOWN,0
2014-12-10,99.09,100.77,84.152,100.006,93.0328,UP,1
2014-12-11,99.73,99.39,84.2705,100.018,93.3298,DOWN,0
2014-12-12,98.76,99.58,84.378,99.704,93.607,DOWN,0
2014-12-15,98.27,98.8,84.4838,99.374,93.852,DOWN,0
2014-12-16,95.85,97.65,84.5724,98.34,94.0672,UP,1
2014-12-17,99.14,96.55,84.6782,98.35,94.3662,UP,1
2014-12-18,102.24,100.28,84.8012,98.852,94.6786,UP,1
2014-12-19,102.49,102.0,84.9266,99.598,95.0296,UP,1
2014-12-22,103.04,102.58,85.0524,100.552,95.3826,DOWN,0
2014-12-23,102.85,103.72,85.1778,101.952,95.7606,DOWN,0
2014-12-24,102.68,103.0,85.3032,102.66,96.1578,DOWN,0
2014-12-26,102.55,102.59,85.4309,102.722,96.5656,DOWN,0
2014-12-29,102.33,102.38,85.564,102.69,96.9044,UP,1
2014-12-30,102.85,102.25,85.6945,102.652,97.1978,DOWN,0
2014-12-31,101.09,103.12,85.8099,102.3,97.4488,DOWN,0
2015-01-02,100.78,101.5,85.914,101.92,97.6454,DOWN,0
2015-01-05,99.12,100.3,86.002,101.234,97.8324,DOWN,0
2015-01-06,98.92,99.83,86.0899,100.552,97.9976,UP,1
2015-01-07,99.93,98.96,86.1831,99.968,98.1634,UP,1
2015-01-08,104.7,101.57,86.3011,100.69,98.4148,DOWN,0
2015-01-09,103.72,104.42,86.412,101.278,98.6364,DOWN,0
2015-01-12,102.55,103.83,86.5197,101.964,98.8282,UP,1
2015-01-13,103.07,103.94,86.6269,102.794,99.012,UP,1
2015-01-14,103.33,101.61,86.7336,103.474,99.1784,UP,1
2015-01-15,104.46,103.56,86.8467,103.426,99.3704,UP,1
2015-01-16,105.77,104.5,86.9675,103.836,99.5862,DOWN,0
2015-01-20,105.62,106.2,87.0844,104.45,99.7826,UP,1
2015-01-21,109.32,106.52,87.2233,105.7,100.0448,UP,1
2015-01-22,113.85,109.75,87.3872,107.804,100.4496,DOWN,0
2015-01-23,112.0,113.64,87.5439,109.312,100.7946,DOWN,0
2015-01-26,111.61,112.0,87.695,110.48,101.113,DOWN,0
2015-01-27,110.01,110.95,87.8451,111.358,101.3996,DOWN,0
2015-01-28,108.46,110.57,87.9926,111.186,101.6508,UP,1
2015-01-29,109.39,108.15,88.1437,110.294,101.9364,DOWN,0
2015-01-30,106.25,108.62,88.2774,109.144,102.132,UP,1
2015-02-02,107.29,106.73,88.4229,108.28,102.314,UP,1
2015-02-03,107.81,107.35,88.583,107.84,102.533,UP,1
2015-02-04,107.92,106.83,88.7479,107.732,102.7544,UP,1
2015-02-05,108.82,108.32,88.9132,107.618,102.9966,DOWN,0
2015-02-06,107.6,108.59,89.0745,107.888,103.2106,DOWN,0
2015-02-09,106.49,106.93,89.224,107.728,103.3824,UP,1
2015-02-10,108.97,107.26,89.3906,107.96,103.5996,UP,1
2015-02-11,109.85,108.73,89.5611,108.346,103.824,DOWN,0
2015-02-12,109.84,110.7,89.7343,108.55,104.0396,DOWN,0
2015-02-13,109.44,109.69,89.9063,108.918,104.2318,UP,1
2015-02-17,109.76,109.34,90.0804,109.572,104.411,UP,1
2015-02-18,109.77,109.0,90.2541,109.732,104.613,UP,1
2015-02-19,110.03,109.54,90.4281,109.768,104.807,UP,1
2015-02-20,112.62,109.96,90.6149,110.324,105.061,UP,1
2015-02-23,116.4,112.99,90.8073,111.716,105.3686,DOWN,0
2015-02-24,115.43,116.26,91.0,112.85,105.6954,DOWN,0
2015-02-25,114.05,115.82,91.1855,113.706,105.9818,DOWN,0
2015-02-26,113.66,114.41,91.3651,114.432,106.2798,DOWN,0
2015-02-27,113.63,113.77,91.5431,114.634,106.587,UP,1
2015-03-02,114.4,113.77,91.7292,114.234,106.958,DOWN,0
2015-03-03,112.86,113.95,91.9111,113.72,107.2324,UP,1
2015-03-04,113.82,112.25,92.097,113.674,107.464,UP,1
2015-03-05,114.79,114.07,92.2849,113.9,107.71,DOWN,0
2015-03-06,112.88,115.16,92.466,113.75,107.9068,UP,1
2015-03-09,114.9,112.97,92.6519,113.85,108.1478,DOWN,0
2015-03-10,112.46,114.26,92.8225,113.77,108.3434,UP,1
2015-03-11,112.72,112.9,92.9923,113.55,108.5468,UP,1
2015-03-12,114.88,113.32,93.1711,113.568,108.7978,UP,1
2015-03-13,115.25,114.44,93.3545,114.042,109.0458,UP,1
2015-03-16,118.52,116.0,93.5502,114.766,109.3944,DOWN,0
2015-03-17,117.6,118.08,93.7401,115.794,109.7308,UP,1
2015-03-18,119.96,117.43,93.9425,117.242,110.1476,UP,1
2015-03-19,120.76,120.0,94.1469,118.418,110.5844,DOWN,0
2015-03-20,119.14,121.35,94.3401,119.196,110.9686,DOWN,0
2015-03-23,119.04,119.48,94.5363,119.3,111.2554,DOWN,0
2015-03-24,118.12,118.9,94.7272,119.404,111.5434,DOWN,0
2015-03-25,116.54,118.85,94.9111,118.72,111.8232,DOWN,0
2015-03-26,116.25,116.07,95.0933,117.818,112.0868,UP,1
2015-03-27,118.01,116.06,95.2825,117.592,112.3804,UP,1
2015-03-30,121.0,122.32,95.4903,117.984,112.7112,DOWN,0
2015-03-31,118.29,120.8,95.6859,118.018,112.9616,DOWN,0
2015-04-01,117.45,119.52,95.8831,118.2,113.1982,DOWN,0
2015-04-02,117.36,117.6,96.0791,118.422,113.359,UP,1
2015-04-06,117.7,116.02,96.2715,118.36,113.436,DOWN,0
2015-04-07,117.35,119.45,96.4557,117.63,113.543,UP,1
2015-04-08,118.19,117.78,96.6396,117.61,113.6746,UP,1
2015-04-09,118.55,117.83,96.8249,117.83,113.8454,UP,1
2015-04-10,119.0,118.55,97.0112,118.158,114.0562,UP,1
2015-04-13,119.37,121.0,97.1964,118.492,114.2558,UP,1
2015-04-14,119.92,119.34,97.3845,119.006,114.5292,DOWN,0
2015-04-15,117.32,120.38,97.5611,118.832,114.7298,UP,1
2015-04-16,121.6,121.93,97.7604,119.442,115.0056,DOWN,0
2015-04-17,118.71,121.0,97.9445,119.384,115.2214,DOWN,0
2015-04-20,118.58,119.85,98.1249,119.226,115.4166,UP,1
2015-04-21,119.28,119.0,98.3046,119.098,115.6502,DOWN,0
2015-04-22,117.81,119.54,98.4825,119.196,115.8766,UP,1
2015-04-23,118.26,117.48,98.6642,118.528,116.0624,UP,1
2015-04-24,118.69,118.28,98.8439,118.524,116.2392,DOWN,0
2015-04-27,116.24,119.18,99.0147,118.056,116.3672,UP,1
2015-04-28,117.59,116.89,99.1883,117.718,116.5302,DOWN,0
2015-04-29,113.61,116.22,99.335,116.878,116.6072,DOWN,0
2015-04-30,111.4,113.53,99.4725,115.506,116.6398,UP,1
2015-05-01,113.2,112.29,99.6197,114.408,116.7032,UP,1
2015-05-04,114.56,113.7,99.767,114.072,116.742,DOWN,0
2015-05-05,113.37,113.94,99.9062,113.228,116.6814,UP,1
2015-05-06,113.49,114.0,100.0484,113.204,116.6426,UP,1
2015-05-07,114.76,113.15,100.1919,113.876,116.6568,UP,1
2015-05-08,115.68,115.925,100.3406,114.372,116.6972,DOWN,0
2015-05-11,114.77,115.61,100.4861,114.414,116.72,DOWN,0
2015-05-12,114.64,114.23,100.6359,114.668,116.7248,UP,1
2015-05-13,115.86,114.62,100.7864,115.142,116.7848,UP,1
2015-05-14,118.53,117.18,100.9577,115.896,116.879,UP,1
2015-05-15,119.33,118.78,101.1396,116.626,116.9698,UP,1
2015-05-18,119.8,119.22,101.3334,117.632,117.1082,UP,1
2015-05-19,120.55,119.82,101.5287,118.814,117.2212,UP,1
2015-05-20,121.24,120.73,101.7235,119.89,117.3968,DOWN,0
2015-05-21,120.46,120.76,101.9209,120.276,117.5516,DOWN,0
2015-05-22,119.59,120.3,102.1113,120.328,117.6458,DOWN,0
2015-05-26,118.24,119.22,102.3062,120.016,117.7056,UP,1
2015-05-27,119.45,118.88,102.5029,119.796,117.7242,UP,1
2015-05-28,119.62,119.31,102.7016,119.472,117.7646,UP,1
2015-05-29,120.21,120.06,102.9016,119.422,117.7696,DOWN,0
2015-06-01,119.86,120.54,103.0933,119.476,117.7516,DOWN,0
2015-06-02,117.75,119.49,103.273,119.378,117.7238,UP,1
2015-06-03,118.35,118.0,103.4574,119.158,117.71,DOWN,0
2015-06-04,116.65,117.92,103.6289,118.564,117.6806,DOWN,0
2015-06-05,116.53,116.33,103.7942,117.828,117.6804,UP,1
2015-06-08,116.91,116.38,103.9616,117.238,117.6936,UP,1
2015-06-09,116.99,116.93,104.1277,117.086,117.6732,UP,1
2015-06-10,118.55,117.03,104.3016,117.126,117.6242,UP,1
