ticker,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-08-05,34.405,34.33,30.3764,34.161,32.8532,DOWN,0
2013-08-06,33.875,34.215,30.3882,34.218,32.8723,DOWN,0
2013-08-07,33.44,33.84,30.4008,34.157,32.8788,UP,1
2013-08-08,33.565,33.78,30.4121,33.95,32.8988,DOWN,0
2013-08-09,33.505,33.435,30.4249,33.758,32.9222,UP,1
2013-08-12,33.86,33.375,30.4434,33.649,32.9562,UP,1
2013-08-13,33.925,33.88,30.4597,33.659,32.9866,DOWN,0
2013-08-14,33.32,33.695,30.4738,33.635,33.0065,DOWN,0
2013-08-15,32.445,33.0,30.4844,33.411,33.0159,DOWN,0
2013-08-16,32.38,32.38,30.494,33.186,33.0269,UP,1
2013-08-19,32.59,32.83,30.5046,32.932,33.03,UP,1
2013-08-20,33.69,33.15,30.5302,32.885,33.056,UP,1
2013-08-21,33.78,33.52,30.5569,32.977,33.0932,UP,1
2013-08-22,34.26,33.71,30.5836,33.34,33.1431,UP,1
2013-08-23,34.93,35.385,30.6149,33.85,33.1883,DOWN,0
2013-08-26,34.53,35.0,30.6469,34.238,33.2303,DOWN,0
2013-08-27,33.865,34.245,30.6771,34.273,33.2622,UP,1
2013-08-28,33.885,34.01,30.7084,34.294,33.2868,UP,1
2013-08-29,33.895,33.66,30.7399,34.221,33.3223,DOWN,0
2013-08-30,33.63,33.965,30.7666,33.961,33.3609,UP,1
2013-09-03,34.075,34.135,30.7992,33.87,33.4044,UP,1
2013-09-04,34.545,34.145,30.8358,34.006,33.4624,UP,1
2013-09-05,34.78,34.59,30.8754,34.185,33.5197,DOWN,0
2013-09-06,34.38,34.685,30.9084,34.282,33.5701,UP,1
2013-09-09,34.545,34.425,30.9428,34.465,33.613,UP,1
2013-09-10,34.935,34.815,30.9785,34.637,33.6636,UP,1
2013-09-11,35.33,35.0,31.0154,34.794,33.7162,DOWN,0
2013-09-12,35.185,35.33,31.0492,34.875,33.7654,DOWN,0
2013-09-13,35.075,35.35,31.082,35.014,33.813,UP,1
2013-09-16,35.445,35.5,31.1153,35.194,33.8607,UP,1
2013-09-17,35.585,35.435,31.1493,35.324,33.9074,UP,1
2013-09-18,36.11,35.65,31.1871,35.48,33.9651,UP,1
2013-09-19,36.17,36.1,31.227,35.677,34.0185,DOWN,0
2013-09-20,35.79,36.25,31.2675,35.82,34.0619,UP,1
2013-09-23,35.835,35.695,31.3083,35.898,34.1081,DOWN,0
2013-09-24,35.805,35.975,31.3492,35.942,34.1574,UP,1
2013-09-25,35.87,36.215,31.3899,35.894,34.2126,UP,1
2013-09-26,36.18,35.88,31.4326,35.896,34.2756,UP,1
2013-09-27,36.275,36.03,31.4772,35.993,34.3354,UP,1
2013-09-30,36.4,35.955,31.5232,36.106,34.3955,UP,1
2013-10-01,36.87,36.5,31.5737,36.319,34.458,UP,1
2013-10-02,37.005,36.53,31.6257,36.546,34.5276,DOWN,0
2013-10-03,36.58,36.705,31.6719,36.626,34.5929,UP,1
2013-10-04,36.74,36.465,31.7196,36.719,34.656,DOWN,0
2013-10-07,36.205,36.545,31.7662,36.68,34.7087,DOWN,0
2013-10-08,35.725,35.64,31.8116,36.451,34.7523,DOWN,0
2013-10-09,35.635,35.895,31.855,36.177,34.7932,UP,1
2013-10-10,36.18,35.815,31.9015,36.097,34.8419,UP,1
2013-10-11,36.375,35.79,31.9524,36.024,34.8774,UP,1
2013-10-14,36.49,36.11,32.002,36.081,34.9179,DOWN,0
2013-10-15,36.245,36.33,32.0502,36.185,34.9547,UP,1
2013-10-16,36.93,36.55,32.0996,36.444,35.0158,DOWN,0
2013-10-17,36.86,36.775,32.1478,36.58,35.0842,UP,1
2013-10-18,37.15,37.105,32.1866,36.735,35.1559,UP,1
2013-10-21,37.25,36.57,32.228,36.887,35.2308,UP,1
2013-10-22,37.355,37.8,32.2708,37.109,35.3007,UP,1
2013-10-23,37.84,37.265,32.318,37.291,35.379,DOWN,0
2013-10-24,37.65,37.865,32.364,37.449,35.4656,UP,1
2013-10-25,37.935,37.76,32.4104,37.606,35.5754,UP,1
2013-10-28,38.065,37.995,32.4593,37.769,35.6891,UP,1
2013-10-29,38.38,38.235,32.5106,37.974,35.8049,UP,1
2013-10-30,38.58,38.33,32.5585,38.122,35.9027,UP,1
2013-10-31,38.675,38.535,32.6079,38.327,36.0006,UP,1
2013-11-01,38.815,38.875,32.6563,38.503,36.0917,DOWN,0
2013-11-04,38.68,38.345,32.7042,38.626,36.1667,UP,1
2013-11-05,38.79,39.53,32.7509,38.708,36.2519,UP,1
2013-11-06,38.87,38.91,32.7976,38.766,36.352,DOWN,0
2013-11-07,38.46,38.94,32.837,38.723,36.4435,UP,1
2013-11-08,39.045,38.5,32.8795,38.769,36.5465,UP,1
2013-11-11,39.25,39.01,32.925,38.883,36.6589,UP,1
2013-11-12,39.385,39.04,32.9734,39.002,36.7651,UP,1
2013-11-13,40.03,39.15,33.0238,39.234,36.8748,UP,1
2013-11-14,40.5445,39.975,33.0773,39.6509,36.9901,UP,1
2013-11-15,40.82,40.51,33.1328,40.0059,37.1189,DOWN,0
2013-11-18,40.435,40.85,33.1885,40.2429,37.2367,UP,1
2013-11-19,40.475,40.455,33.2419,40.4609,37.3475,UP,1
2013-11-20,40.66,40.72,33.2974,40.5869,37.4541,DOWN,0
2013-11-21,40.13,40.775,33.3473,40.504,37.553,DOWN,0
2013-11-22,37.835,37.15,33.3839,39.907,37.6082,DOWN,0
2013-11-25,37.755,37.995,33.4205,39.371,37.6544,UP,1
2013-11-26,38.3475,37.84,33.4606,38.9455,37.7096,DOWN,0
2013-11-27,38.34,39.168,33.5012,38.4815,37.7542,DOWN,0
2013-11-29,38.23,38.34,33.5414,38.1015,37.7954,DOWN,0
2013-12-02,37.345,37.98,33.5783,38.0035,37.8265,DOWN,0
2013-12-03,36.625,37.16,33.6116,37.7775,37.8423,DOWN,0
2013-12-04,36.34,35.865,33.6466,37.376,37.853,DOWN,0
2013-12-05,36.125,36.355,33.6829,36.933,37.8581,DOWN,0
2013-12-06,36.07,36.44,33.7178,36.501,37.8559,DOWN,0
2013-12-09,35.94,36.0,33.7561,36.22,37.8492,DOWN,0
2013-12-10,35.735,35.79,33.7942,36.042,37.8359,DOWN,0
2013-12-11,35.195,35.645,33.8263,35.813,37.8024,UP,1
2013-12-12,35.31,35.245,33.8578,35.65,37.7685,UP,1
2013-12-13,35.87,35.52,33.8919,35.61,37.7543,UP,1
2013-12-16,36.305,36.06,33.9261,35.683,37.7456,DOWN,0
2013-12-17,35.985,36.175,33.9577,35.733,37.7412,UP,1
2013-12-18,36.685,36.09,33.9918,36.031,37.7604,DOWN,0
2013-12-19,36.66,36.545,34.0371,36.301,37.7809,UP,1
2013-12-20,37.01,36.745,34.0816,36.529,37.7975,DOWN,0
2013-12-23,36.975,37.25,34.126,36.663,37.8095,UP,1
2013-12-24,36.995,37.015,34.1713,36.865,37.8196,UP,1
2013-12-26,37.25,37.03,34.2193,36.978,37.8397,DOWN,0
2013-12-27,36.875,37.215,34.264,37.021,37.8386,UP,1
2013-12-30,37.175,36.98,34.3092,37.054,37.8449,UP,1
2013-12-31,37.465,37.19,34.3564,37.152,37.8512,DOWN,0
2014-01-02,37.135,37.175,34.4034,37.18,37.8489,UP,1
2014-01-03,37.165,37.16,34.4488,37.163,37.8451,DOWN,0
2014-01-06,37.09,37.19,34.4891,37.206,37.8301,DOWN,0
2014-01-07,36.885,37.09,34.5255,37.148,37.8148,DOWN,0
2014-01-08,36.85,36.935,34.5622,37.025,37.7931,UP,1
2014-01-09,37.325,36.945,34.6002,37.063,37.7783,DOWN,0
2014-01-10,37.325,37.395,34.6367,37.095,37.7572,DOWN,0
2014-01-13,36.645,37.075,34.6684,37.006,37.7185,DOWN,0
2014-01-14,36.6,36.77,34.7018,36.949,37.677,DOWN,0
2014-01-15,36.385,36.585,34.7352,36.856,37.6284,DOWN,0
2014-01-16,36.04,36.805,34.7673,36.599,37.5756,DOWN,0
2014-01-17,35.695,36.025,34.7955,36.273,37.5137,DOWN,0
2014-01-21,35.21,35.845,34.8233,35.986,37.4405,DOWN,0
2014-01-22,34.63,35.665,34.8481,35.592,37.3639,DOWN,0
2014-01-23,34.245,34.52,34.8703,35.164,37.2679,DOWN,0
2014-01-24,33.915,33.92,34.8893,34.739,37.1612,UP,1
2014-01-27,34.14,33.88,34.9005,34.428,37.0563,DOWN,0
2014-01-28,33.885,34.195,34.9083,34.163,36.9334,DOWN,0
2014-01-29,33.83,33.75,34.9197,34.003,36.7991,UP,1
2014-01-30,33.98,34.02,34.9301,33.95,36.6623,DOWN,0
2014-01-31,33.955,33.51,34.9424,33.958,36.5327,DOWN,0
2014-02-03,32.965,34.0,34.951,33.723,36.3825,DOWN,0
2014-02-04,32.89,33.175,34.9583,33.524,36.2271,UP,1
2014-02-05,33.145,32.84,34.9665,33.387,36.0874,UP,1
2014-02-06,34.655,33.225,34.9805,33.522,36.0238,UP,1
2014-02-07,34.68,34.51,34.9949,33.667,35.9623,DOWN,0
2014-02-10,34.565,35.29,35.0051,33.987,35.8867,UP,1
2014-02-11,34.765,34.64,35.0162,34.362,35.8152,DOWN,0
2014-02-12,34.58,35.435,35.0248,34.649,35.7422,UP,1
2014-02-13,34.79,35.09,35.0335,34.676,35.6911,DOWN,0
2014-02-14,34.71,34.63,35.0446,34.682,35.6528,DOWN,0
2014-02-18,34.16,34.685,35.0538,34.601,35.6092,DOWN,0
2014-02-19,33.9,34.215,35.059,34.428,35.5647,DOWN,0
2014-02-20,33.825,33.99,35.0651,34.277,35.5198,DOWN,0
2014-02-21,33.725,34.09,35.0675,34.064,35.4755,UP,1
2014-02-24,34.635,33.825,35.0754,34.049,35.4535,UP,1
2014-02-25,35.02,34.815,35.0861,34.221,35.45,UP,1
2014-02-26,35.845,35.42,35.1007,34.61,35.4607,UP,1
2014-02-27,36.155,36.115,35.1191,35.076,35.4664,UP,1
2014-02-28,36.4,36.915,35.1368,35.611,35.4683,DOWN,0
2014-03-03,36.145,36.455,35.152,35.913,35.4715,UP,1
2014-03-04,36.225,36.315,35.1709,36.154,35.4623,DOWN,0
2014-03-05,35.975,36.745,35.1868,36.18,35.4486,DOWN,0
2014-03-06,35.875,35.985,35.2034,36.124,35.4259,UP,1
2014-03-07,36.025,36.07,35.2181,36.049,35.4069,UP,1
2014-03-10,36.18,35.93,35.236,36.056,35.3906,DOWN,0
2014-03-11,36.125,36.165,35.2539,36.036,35.3681,UP,1
2014-03-12,36.19,36.515,35.2703,36.079,35.3544,DOWN,0
2014-03-13,36.15,36.18,35.2855,36.134,35.3339,UP,1
2014-03-14,36.335,36.08,35.3043,36.196,35.3113,UP,1
2014-03-17,37.045,36.495,35.3279,36.369,35.3095,DOWN,0
2014-03-18,36.625,37.465,35.3502,36.469,35.2987,DOWN,0
2014-03-19,36.33,36.56,35.3698,36.497,35.2835,UP,1
2014-03-20,36.385,36.19,35.3901,36.544,35.2735,UP,1
2014-03-21,36.485,36.735,35.4127,36.574,35.2662,UP,1
2014-03-24,36.645,37.05,35.4367,36.494,35.2526,DOWN,0
2014-03-25,35.835,36.7,35.4537,36.336,35.2228,DOWN,0
2014-03-26,35.605,35.93,35.4698,36.191,35.202,UP,1
2014-03-27,35.705,35.66,35.4887,36.055,35.1841,UP,1
2014-03-28,36.05,35.775,35.5102,35.968,35.1774,DOWN,0
2014-03-31,35.785,36.125,35.5257,35.796,35.1723,UP,1
2014-04-01,36.45,36.005,35.5458,35.919,35.1874,UP,1
2014-04-02,36.75,36.4,35.5682,36.148,35.2182,DOWN,0
2014-04-03,36.71,36.825,35.5885,36.349,35.2598,DOWN,0
2014-04-04,36.19,36.825,35.6089,36.377,35.2987,DOWN,0
2014-04-07,35.3849,36.095,35.6273,36.297,35.3281,UP,1
2014-04-08,35.825,35.265,35.6469,36.172,35.3618,DOWN,0
2014-04-09,35.72,35.9,35.6673,35.966,35.3985,DOWN,0
2014-04-10,34.93,35.63,35.6824,35.61,35.4205,DOWN,0
2014-04-11,34.525,34.8,35.6957,35.277,35.4314,UP,1
2014-04-14,34.635,34.775,35.7069,35.127,35.445,DOWN,0
2014-04-15,34.57,34.805,35.7177,34.876,35.4771,UP,1
2014-04-16,34.695,34.84,35.7277,34.671,35.5132,DOWN,0
2014-04-17,34.495,34.665,35.7365,34.584,35.5402,UP,1
2014-04-21,34.515,34.61,35.7456,34.582,35.5374,UP,1
2014-04-22,34.535,34.59,35.753,34.562,35.5345,DOWN,0
2014-04-23,34.265,34.57,35.7581,34.501,35.5285,DOWN,0
2014-04-24,34.215,34.39,35.763,34.405,35.5175,DOWN,0
2014-04-25,33.885,34.13,35.7649,34.283,35.5036,UP,1
2014-04-28,34.135,34.08,35.7675,34.207,35.4905,UP,1
2014-04-29,34.28,34.33,35.7713,34.156,35.4819,DOWN,0
2014-04-30,34.04,34.195,35.7748,34.111,35.4795,UP,1
2014-05-01,34.265,34.135,35.7806,34.121,35.4868,DOWN,0
2014-05-02,34.19,34.48,35.7864,34.182,35.4941,DOWN,0
2014-05-05,34.035,33.965,35.7901,34.162,35.5003,DOWN,0
2014-05-06,33.825,33.82,35.7923,34.071,35.4841,UP,1
2014-05-07,33.89,33.795,35.793,34.041,35.4615,UP,1
2014-05-08,34.525,34.0,35.798,34.093,35.4351,UP,1
2014-05-09,34.575,34.5,35.8043,34.17,35.4035,UP,1
2014-05-12,34.83,34.6,35.8105,34.329,35.3721,DOWN,0
2014-05-13,34.575,34.71,35.8155,34.479,35.3407,DOWN,0
2014-05-14,34.505,34.57,35.8203,34.602,35.3063,DOWN,0
2014-05-15,34.21,34.555,35.8234,34.539,35.271,UP,1
2014-05-16,34.765,34.28,35.8285,34.577,35.2488,DOWN,0
2014-05-19,34.605,34.705,35.8286,34.532,35.2204,DOWN,0
2014-05-20,33.555,33.9,35.824,34.328,35.1679,UP,1
2014-05-21,34.04,33.535,35.8222,34.235,35.1262,UP,1
2014-05-22,34.05,34.045,35.8231,34.203,35.0834,UP,1
2014-05-23,34.425,34.295,35.828,34.135,35.0489,DOWN,0
2014-05-27,34.15,35.295,35.8309,34.044,35.0052,DOWN,0
2014-05-28,33.74,34.22,35.8321,34.081,34.9391,UP,1
