ticker,EL US Equity,EL US Equity,EL US Equity,EL US Equity,EL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-05,21.11,21.5,20.152,21.532,20.6501,DOWN,0
2001-07-06,20.945,21.1,20.1615,21.376,20.6755,DOWN,0
2001-07-09,20.7,21.0,20.1754,21.206,20.6944,UP,1
2001-07-10,20.85,20.7,20.1919,21.066,20.7114,UP,1
2001-07-11,20.96,20.95,20.2034,20.913,20.7331,DOWN,0
2001-07-12,20.76,20.955,20.2139,20.843,20.7405,DOWN,0
2001-07-13,20.725,20.635,20.2272,20.799,20.7447,UP,1
2001-07-16,20.825,20.6,20.2413,20.824,20.7542,UP,1
2001-07-17,21.165,20.8,20.2536,20.887,20.7689,UP,1
2001-07-18,21.275,21.195,20.2684,20.95,20.7938,UP,1
2001-07-19,21.285,21.275,20.2832,21.055,20.8184,UP,1
2001-07-20,21.395,21.25,20.2996,21.189,20.8468,DOWN,0
2001-07-23,21.145,21.395,20.3133,21.253,20.8679,DOWN,0
2001-07-24,20.695,21.125,20.3219,21.159,20.8823,DOWN,0
2001-07-25,20.65,20.5,20.3316,21.034,20.8918,DOWN,0
2001-07-26,20.25,20.6,20.3394,20.827,20.8999,DOWN,0
2001-07-27,19.625,20.25,20.3441,20.473,20.8822,UP,1
2001-07-30,19.93,19.8,20.3525,20.23,20.8558,DOWN,0
2001-07-31,19.775,19.9,20.3629,20.046,20.8382,DOWN,0
2001-08-01,19.49,19.825,20.3725,19.814,20.8083,UP,1
2001-08-02,19.795,19.65,20.3811,19.723,20.785,DOWN,0
2001-08-03,19.345,19.745,20.3893,19.667,20.7544,UP,1
2001-08-06,19.675,19.345,20.3999,19.616,20.7277,DOWN,0
2001-08-07,19.295,19.725,20.4047,19.52,20.6949,DOWN,0
2001-08-08,19.205,19.255,20.4065,19.463,20.663,DOWN,0
2001-08-09,18.695,18.975,20.4067,19.243,20.6245,UP,1
2001-08-10,19.235,18.75,20.4008,19.221,20.6032,UP,1
2001-08-13,19.64,19.7,20.391,19.214,20.579,DOWN,0
2001-08-14,19.25,19.75,20.3801,19.205,20.5452,UP,1
2001-08-15,19.38,19.35,20.3668,19.24,20.5106,UP,1
2001-08-16,19.925,19.625,20.354,19.486,20.4888,UP,1
2001-08-17,20.25,19.925,20.3391,19.689,20.4659,DOWN,0
2001-08-20,19.65,20.25,20.3224,19.691,20.4339,DOWN,0
2001-08-21,19.625,19.85,20.3071,19.766,20.4041,UP,1
2001-08-22,20.115,19.625,20.2947,19.913,20.3828,UP,1
2001-08-23,20.275,20.0,20.2837,19.983,20.3683,DOWN,0
2001-08-24,20.12,20.25,20.2755,19.957,20.3587,DOWN,0
2001-08-27,19.64,20.195,20.2594,19.955,20.349,DOWN,0
2001-08-28,19.625,20.0,20.2455,19.955,20.322,DOWN,0
2001-08-29,19.56,19.6,20.2336,19.844,20.2992,UP,1
2001-08-30,19.765,19.575,20.2224,19.742,20.2744,DOWN,0
2001-08-31,19.425,19.775,20.2102,19.603,20.2529,UP,1
2001-09-04,19.435,19.425,20.1959,19.562,20.2356,DOWN,0
2001-09-05,19.375,19.4,20.1826,19.512,20.2234,DOWN,0
2001-09-06,18.85,19.3,20.1663,19.37,20.1922,UP,1
2001-09-07,18.955,18.85,20.1529,19.208,20.1642,UP,1
2001-09-10,19.15,18.875,20.1415,19.153,20.1127,DOWN,0
2001-09-17,17.63,18.0,20.1228,18.792,20.0343,DOWN,0
2001-09-18,17.2,17.6,20.1023,18.357,19.9473,DOWN,0
2001-09-19,16.49,17.2,20.0787,17.885,19.8426,UP,1
2001-09-20,16.995,16.175,20.0584,17.493,19.7603,DOWN,0
2001-09-21,16.625,17.0,20.0352,16.988,19.6739,UP,1
2001-09-24,16.65,17.0,20.0102,16.792,19.5929,DOWN,0
2001-09-25,16.375,16.65,19.981,16.627,19.5034,DOWN,0
2001-09-26,15.975,16.625,19.9488,16.524,19.4037,UP,1
2001-09-27,15.985,16.0,19.9194,16.322,19.3082,UP,1
2001-09-28,16.575,15.525,19.893,16.312,19.2252,DOWN,0
2001-10-01,16.55,16.575,19.8653,16.292,19.1397,DOWN,0
2001-10-02,16.025,16.25,19.8342,16.222,19.0369,UP,1
2001-10-03,16.48,16.05,19.8075,16.323,18.941,DOWN,0
2001-10-04,16.25,16.6,19.7793,16.376,18.8403,UP,1
2001-10-05,16.65,16.25,19.7523,16.391,18.7454,UP,1
2001-10-08,16.82,16.65,19.7293,16.445,18.6589,DOWN,0
2001-10-09,16.525,16.925,19.7059,16.545,18.5755,UP,1
2001-10-10,16.95,16.525,19.6816,16.639,18.5015,DOWN,0
2001-10-11,16.95,17.25,19.6569,16.779,18.4355,DOWN,0
2001-10-12,16.61,16.95,19.6297,16.771,18.3752,DOWN,0
2001-10-15,16.55,16.585,19.6122,16.717,18.3076,UP,1
2001-10-16,16.75,16.605,19.5956,16.762,18.2471,UP,1
2001-10-17,17.075,17.375,19.5788,16.787,18.1988,UP,1
2001-10-18,17.15,17.075,19.5585,16.827,18.1459,DOWN,0
2001-10-19,16.98,17.15,19.5348,16.901,18.0986,UP,1
2001-10-22,17.2,16.95,19.5112,17.031,18.0491,DOWN,0
2001-10-23,16.75,17.175,19.4883,17.031,17.9982,DOWN,0
2001-10-24,16.695,16.925,19.4672,16.955,17.948,DOWN,0
2001-10-25,16.55,16.5,19.4526,16.835,17.9051,UP,1
2001-10-26,16.855,16.5,19.4358,16.81,17.8575,DOWN,0
2001-10-29,16.79,16.855,19.4127,16.728,17.8005,DOWN,0
2001-10-30,16.375,16.675,19.3852,16.653,17.743,DOWN,0
2001-10-31,16.125,16.5,19.3574,16.539,17.6779,UP,1
2001-11-01,16.58,16.185,19.333,16.545,17.611,DOWN,0
2001-11-02,15.775,15.875,19.3053,16.329,17.5215,DOWN,0
2001-11-05,15.6,16.05,19.2786,16.091,17.4405,UP,1
2001-11-06,15.725,15.6,19.2541,15.961,17.3625,UP,1
2001-11-07,16.15,16.0,19.2297,15.966,17.2832,UP,1
2001-11-08,16.235,16.13,19.2063,15.897,17.2024,DOWN,0
2001-11-09,16.15,16.2,19.1866,15.972,17.123,DOWN,0
2001-11-12,16.15,16.13,19.1645,16.082,17.0532,UP,1
2001-11-13,16.365,16.155,19.1426,16.21,16.988,UP,1
2001-11-14,16.5,16.37,19.122,16.28,16.9268,UP,1
2001-11-15,16.65,16.5,19.1021,16.363,16.8645,DOWN,0
2001-11-16,16.635,16.6,19.0842,16.46,16.8087,UP,1
2001-11-19,16.755,16.8,19.0707,16.581,16.7551,UP,1
2001-11-20,16.875,16.825,19.0598,16.683,16.7051,UP,1
2001-11-21,16.9,16.87,19.0462,16.763,16.6661,DOWN,0
2001-11-23,16.755,16.85,19.0327,16.784,16.6221,DOWN,0
2001-11-26,16.69,16.75,19.0193,16.795,16.5729,DOWN,0
2001-11-27,16.625,16.69,19.0043,16.769,16.5528,DOWN,0
2001-11-28,16.51,16.575,18.9909,16.696,16.539,UP,1
2001-11-29,16.63,16.44,18.9735,16.642,16.5418,UP,1
2001-11-30,16.685,16.68,18.9585,16.628,16.5356,DOWN,0
2001-12-03,16.505,16.575,18.9426,16.591,16.5332,UP,1
2001-12-04,16.65,16.505,18.929,16.596,16.5332,UP,1
2001-12-05,16.825,16.65,18.9173,16.659,16.5422,DOWN,0
2001-12-06,16.475,16.575,18.9019,16.628,16.5522,DOWN,0
2001-12-07,16.4,16.5,18.8862,16.571,16.5605,UP,1
2001-12-10,16.45,16.475,18.8689,16.56,16.558,UP,1
2001-12-11,16.495,16.45,18.8526,16.529,16.5569,DOWN,0
2001-12-12,16.25,16.55,18.8363,16.414,16.5614,DOWN,0
2001-12-13,16.24,16.25,18.8215,16.367,16.5566,DOWN,0
2001-12-14,16.055,16.15,18.8036,16.298,16.5527,DOWN,0
2001-12-17,16.05,16.175,18.7882,16.218,16.5407,DOWN,0
2001-12-18,15.9,16.055,18.7711,16.099,16.5223,UP,1
2001-12-19,15.995,15.9,18.7546,16.048,16.5117,DOWN,0
2001-12-20,15.5,14.625,18.7329,15.9,16.4827,UP,1
2001-12-21,15.93,15.525,18.7132,15.875,16.4623,UP,1
2001-12-24,16.165,15.99,18.6928,15.898,16.4534,DOWN,0
2001-12-26,16.075,16.075,18.6719,15.933,16.4439,DOWN,0
2001-12-27,15.95,16.04,18.6481,15.924,16.4279,UP,1
2001-12-28,16.01,15.9,18.6267,16.026,16.4066,UP,1
2001-12-31,16.03,16.01,18.6069,16.046,16.3842,UP,1
2002-01-02,16.07,15.95,18.5909,16.027,16.366,UP,1
2002-01-03,16.19,16.125,18.5773,16.05,16.3458,UP,1
2002-01-04,16.34,16.5,18.5648,16.128,16.3376,UP,1
2002-01-07,16.415,16.45,18.555,16.209,16.332,UP,1
2002-01-08,16.505,16.375,18.5451,16.304,16.3311,UP,1
2002-01-09,16.55,16.575,18.5362,16.4,16.325,DOWN,0
2002-01-10,16.5,16.6,18.5309,16.462,16.3192,UP,1
2002-01-11,16.53,16.6,18.5275,16.5,16.3223,DOWN,0
2002-01-14,16.475,16.535,18.5241,16.512,16.3293,UP,1
2002-01-15,16.6,16.48,18.5208,16.531,16.3297,UP,1
2002-01-16,16.96,16.675,18.518,16.613,16.3534,UP,1
2002-01-17,17.46,17.35,18.5166,16.805,16.3906,DOWN,0
2002-01-18,17.19,17.46,18.513,16.937,16.4199,DOWN,0
2002-01-22,17.0,17.125,18.507,17.042,16.4369,DOWN,0
2002-01-23,17.0,17.0,18.5012,17.122,16.4522,UP,1
2002-01-24,17.1,17.0,18.4966,17.15,16.4712,UP,1
2002-01-25,17.51,17.0,18.4929,17.16,16.4984,DOWN,0
2002-01-28,17.475,17.51,18.487,17.217,16.5206,DOWN,0
2002-01-29,17.0,17.2,18.4801,17.217,16.5306,DOWN,0
2002-01-30,16.8,16.9,18.4717,17.177,16.5336,DOWN,0
2002-01-31,16.15,16.15,18.4606,16.987,16.5239,UP,1
2002-02-01,16.2,16.0,18.4499,16.725,16.5128,DOWN,0
2002-02-04,15.825,15.96,18.4366,16.395,16.4918,DOWN,0
2002-02-05,15.785,15.515,18.4225,16.152,16.4695,DOWN,0
2002-02-06,15.49,15.5,18.4064,15.89,16.4442,DOWN,0
2002-02-07,15.15,15.4,18.3879,15.69,16.4134,DOWN,0
2002-02-08,14.995,15.15,18.3684,15.449,16.3808,UP,1
2002-02-11,15.22,15.0,18.3495,15.328,16.355,UP,1
2002-02-12,15.625,15.25,18.3342,15.296,16.3349,DOWN,0
2002-02-13,15.25,15.6,18.313,15.248,16.3062,UP,1
2002-02-14,15.445,15.5,18.2919,15.307,16.285,DOWN,0
2002-02-15,15.165,15.25,18.2689,15.341,16.2553,DOWN,0
2002-02-19,14.995,15.04,18.2439,15.296,16.2187,DOWN,0
2002-02-20,14.885,14.995,18.219,15.148,16.1869,DOWN,0
2002-02-21,14.755,14.875,18.1908,15.049,16.154,UP,1
2002-02-22,14.995,14.625,18.1632,14.959,16.1249,UP,1
2002-02-25,15.26,14.925,18.1377,14.978,16.1002,UP,1
2002-02-26,15.42,15.185,18.1127,15.063,16.0836,UP,1
2002-02-27,15.575,15.37,18.0904,15.201,16.0703,UP,1
2002-02-28,15.6,15.65,18.0681,15.37,16.0612,DOWN,0
2002-03-01,15.575,15.535,18.0461,15.486,16.0517,UP,1
2002-03-04,15.75,15.575,18.0244,15.584,16.0487,DOWN,0
2002-03-05,15.465,15.825,18.0019,15.593,16.0381,UP,1
2002-03-06,15.98,15.54,17.9809,15.674,16.0477,DOWN,0
2002-03-07,15.925,16.125,17.9613,15.739,16.0476,UP,1
2002-03-08,15.99,16.0,17.9387,15.822,16.0441,DOWN,0
2002-03-11,15.87,16.125,17.9118,15.846,16.04,UP,1
2002-03-12,15.995,15.87,17.8885,15.952,16.0409,UP,1
2002-03-13,16.09,15.9,17.864,15.974,16.0425,DOWN,0
2002-03-14,15.99,16.075,17.8392,15.987,16.0417,UP,1
2002-03-15,16.425,15.95,17.8169,16.074,16.0488,UP,1
2002-03-18,16.44,16.5,17.7941,16.188,16.0538,UP,1
2002-03-19,17.135,16.445,17.7751,16.416,16.0697,UP,1
2002-03-20,17.18,17.0,17.757,16.634,16.085,DOWN,0
2002-03-21,17.175,17.185,17.7398,16.871,16.0984,UP,1
2002-03-22,17.515,17.325,17.7258,17.089,16.1177,UP,1
2002-03-25,17.555,17.6,17.7094,17.312,16.1388,DOWN,0
2002-03-26,17.075,17.55,17.69,17.3,16.1497,DOWN,0
2002-03-27,16.95,17.05,17.6692,17.254,16.1592,UP,1
2002-03-28,17.08,16.975,17.6496,17.235,16.1688,DOWN,0
2002-04-01,17.055,17.1,17.6279,17.143,16.1707,DOWN,0
2002-04-02,17.025,17.075,17.6067,17.037,16.162,UP,1
2002-04-03,17.125,17.055,17.5868,17.047,16.1607,UP,1
2002-04-04,17.9,17.25,17.5704,17.237,16.1787,UP,1
2002-04-05,18.4,18.125,17.5574,17.501,16.2067,UP,1
2002-04-08,18.6,18.35,17.5474,17.81,16.2367,DOWN,0
2002-04-09,18.225,18.6,17.5379,18.05,16.251,UP,1
2002-04-10,18.76,18.5,17.5268,18.377,16.2767,UP,1
2002-04-11,19.195,18.7,17.5193,18.636,16.3206,DOWN,0
2002-04-12,18.875,19.25,17.5086,18.731,16.3621,DOWN,0
2002-04-15,18.66,18.9,17.4994,18.743,16.4123,DOWN,0
2002-04-16,18.105,18.625,17.4885,18.719,16.4504,UP,1
2002-04-17,18.65,18.23,17.4818,18.697,16.5069,DOWN,0
2002-04-18,18.3,18.65,17.4712,18.518,16.5572,DOWN,0
2002-04-19,18.035,18.305,17.4596,18.35,16.6081,DOWN,0
2002-04-22,17.925,18.12,17.4406,18.203,16.6636,UP,1
2002-04-23,18.06,17.975,17.4232,18.194,16.7249,UP,1
2002-04-24,18.1,18.025,17.4059,18.084,16.7825,DOWN,0
2002-04-25,17.8,18.05,17.3863,17.984,16.826,DOWN,0
2002-04-26,17.8,17.8,17.3698,17.937,16.877,UP,1
2002-04-29,18.1,17.8,17.3555,17.972,16.9301,DOWN,0
2002-04-30,18.075,18.075,17.3424,17.975,16.9883,DOWN,0
2002-05-01,17.82,18.075,17.3273,17.919,17.0448,UP,1
2002-05-02,18.42,17.775,17.3146,18.043,17.1155,UP,1
2002-05-03,18.65,18.425,17.304,18.213,17.1934,DOWN,0
2002-05-06,18.45,18.65,17.2926,18.283,17.2625,UP,1
2002-05-07,18.5,18.49,17.281,18.368,17.3273,DOWN,0
2002-05-08,18.225,18.505,17.2663,18.449,17.3834,DOWN,0
2002-05-09,18.2,18.22,17.2509,18.405,17.4359,UP,1
2002-05-10,18.245,18.12,17.2357,18.324,17.4888,UP,1
2002-05-13,18.425,18.27,17.2209,18.319,17.5458,UP,1
2002-05-14,18.615,18.5,17.2082,18.342,17.6031,UP,1
2002-05-15,18.825,18.615,17.1989,18.462,17.6703,DOWN,0
2002-05-16,18.675,19.0,17.189,18.557,17.7242,DOWN,0
2002-05-17,18.125,18.4,17.1784,18.533,17.7682,UP,1
2002-05-20,18.36,17.925,17.1721,18.52,17.8156,DOWN,0
2002-05-21,18.335,18.4,17.1641,18.464,17.8649,DOWN,0
2002-05-22,18.125,18.025,17.1558,18.324,17.9075,DOWN,0
2002-05-23,18.04,18.125,17.1486,18.197,17.9465,DOWN,0
2002-05-24,18.0,18.1,17.1396,18.172,17.9867,DOWN,0
2002-05-28,17.7,17.875,17.1314,18.04,18.0122,DOWN,0
2002-05-29,17.685,17.6,17.1214,17.91,18.0371,UP,1
2002-05-30,17.71,17.65,17.1135,17.827,18.0486,UP,1
2002-05-31,18.375,17.8,17.1094,17.894,18.0725,UP,1
2002-06-03,18.475,18.375,17.1083,17.989,18.0985,DOWN,0
2002-06-04,18.125,18.45,17.1027,18.074,18.1107,UP,1
2002-06-05,18.55,18.15,17.0973,18.247,18.1306,DOWN,0
2002-06-06,18.225,18.55,17.0921,18.35,18.1536,DOWN,0
2002-06-07,18.2,18.075,17.0862,18.315,18.1786,UP,1
2002-06-10,18.25,18.3,17.0779,18.27,18.202,DOWN,0
2002-06-11,17.875,18.25,17.066,18.22,18.2184,UP,1
2002-06-12,18.55,17.975,17.0605,18.22,18.2489,DOWN,0
2002-06-13,18.475,18.45,17.0547,18.27,18.2759,DOWN,0
2002-06-14,18.12,18.35,17.0448,18.254,18.2803,UP,1
2002-06-17,18.325,18.075,17.035,18.269,18.2788,UP,1
2002-06-18,18.63,18.325,17.0276,18.42,18.2794,UP,1
2002-06-19,18.715,18.55,17.0229,18.453,18.2892,UP,1
2002-06-20,18.9,18.775,17.0193,18.538,18.292,DOWN,0
2002-06-21,18.625,18.905,17.0146,18.639,18.2806,DOWN,0
2002-06-24,18.25,18.525,17.0071,18.624,18.2681,DOWN,0
2002-06-25,17.49,18.25,16.9974,18.396,18.2447,UP,1
2002-06-26,17.625,16.75,16.9883,18.178,18.2351,UP,1
2002-06-27,18.45,17.7,16.9837,18.088,18.2311,DOWN,0
2002-06-28,17.6,18.35,16.9775,17.883,18.2171,UP,1
2002-07-01,17.8,17.7,16.9717,17.793,18.2124,DOWN,0
2002-07-02,16.25,17.0,16.9572,17.545,18.1789,DOWN,0
2002-07-03,15.775,16.125,16.9479,17.175,18.1332,UP,1
2002-07-05,16.41,16.1,16.944,16.767,18.0994,UP,1
2002-07-08,16.435,16.35,16.9437,16.534,18.0721,DOWN,0
2002-07-09,16.3,16.42,16.9402,16.234,18.0421,DOWN,0
2002-07-10,16.075,16.38,16.9375,16.199,18.0016,DOWN,0
2002-07-11,16.01,16.1,16.9343,16.246,17.9603,DOWN,0
2002-07-12,15.85,16.015,16.9316,16.134,17.9209,DOWN,0
2002-07-15,15.445,15.9,16.929,15.936,17.8614,DOWN,0
2002-07-16,15.4,15.445,16.9261,15.756,17.7964,DOWN,0
2002-07-17,15.4,15.45,16.9202,15.621,17.7354,DOWN,0
2002-07-18,15.07,15.35,16.9128,15.433,17.6668,DOWN,0
2002-07-19,14.725,14.93,16.9063,15.208,17.5968,DOWN,0
2002-07-22,14.295,14.675,16.8954,14.978,17.5187,DOWN,0
2002-07-23,14.29,14.17,16.8856,14.756,17.4396,UP,1
2002-07-24,14.475,13.875,16.8747,14.571,17.3606,DOWN,0
2002-07-25,14.255,14.25,16.8619,14.408,17.2734,UP,1
2002-07-26,14.35,14.15,16.851,14.333,17.1839,UP,1
2002-07-29,14.845,14.55,16.8405,14.443,17.1073,UP,1
2002-07-30,14.96,14.875,16.8305,14.577,17.044,UP,1
2002-07-31,15.16,14.99,16.8233,14.714,16.98,DOWN,0
2002-08-01,15.1,15.1,16.816,14.883,16.9153,DOWN,0
2002-08-02,14.15,15.025,16.803,14.843,16.8358,DOWN,0
2002-08-05,14.05,14.175,16.7879,14.684,16.756,DOWN,0
2002-08-06,14.035,14.1,16.7723,14.499,16.6767,DOWN,0
2002-08-07,13.98,14.035,16.7573,14.263,16.6023,DOWN,0
2002-08-08,13.835,13.99,16.7405,14.01,16.5253,DOWN,0
2002-08-09,13.675,13.785,16.7251,13.915,16.4446,DOWN,0
2002-08-12,13.075,13.68,16.707,13.72,16.3386,UP,1
2002-08-13,13.08,13.075,16.6897,13.529,16.2307,UP,1
2002-08-14,13.825,13.0,16.6745,13.498,16.1447,UP,1
2002-08-15,14.185,13.83,16.6615,13.568,16.0574,UP,1
2002-08-16,14.69,14.185,16.6531,13.771,15.9867,UP,1
2002-08-19,14.735,14.69,16.6461,14.103,15.9174,UP,1
2002-08-20,14.9,14.74,16.6377,14.467,15.8504,DOWN,0
2002-08-21,14.88,14.895,16.6332,14.678,15.7905,UP,1
2002-08-22,15.27,14.925,16.6316,14.895,15.7249,DOWN,0
2002-08-23,15.18,15.27,16.6289,14.993,15.659,DOWN,0
2002-08-26,15.15,15.1,16.6239,15.076,15.5996,DOWN,0
2002-08-27,15.1,15.165,16.6182,15.116,15.5351,DOWN,0
2002-08-28,15.08,15.0,16.6128,15.156,15.4641,DOWN,0
2002-08-29,14.91,15.0,16.6066,15.084,15.388,UP,1
2002-08-30,14.975,14.875,16.5997,15.043,15.3095,DOWN,0
2002-09-03,14.75,14.85,16.5909,14.963,15.232,UP,1
2002-09-04,15.34,14.75,16.5844,15.011,15.1738,UP,1
2002-09-05,15.46,15.34,16.5785,15.087,15.1332,DOWN,0
2002-09-06,15.45,15.7,16.572,15.195,15.0897,UP,1
2002-09-09,15.655,15.34,16.5659,15.331,15.0338,UP,1
2002-09-10,16.0,15.675,16.5614,15.581,15.0018,UP,1
2002-09-11,16.565,16.0,16.5604,15.826,14.9771,DOWN,0
2002-09-12,15.75,16.31,16.5557,15.884,14.9671,UP,1
2002-09-13,15.76,15.75,16.5514,15.946,14.9668,UP,1
2002-09-16,16.045,15.76,16.5491,16.024,14.9595,DOWN,0
2002-09-17,15.18,16.06,16.5418,15.86,14.9344,DOWN,0
2002-09-18,14.65,14.975,16.5317,15.477,14.9014,UP,1
2002-09-19,14.84,14.55,16.5233,15.295,14.8767,UP,1
2002-09-20,15.15,14.85,16.5158,15.173,14.8595,UP,1
2002-09-23,15.21,15.15,16.5078,15.006,14.8467,DOWN,0
2002-09-24,14.895,15.2,16.4999,14.949,14.8357,DOWN,0
2002-09-25,14.815,14.91,16.4919,14.982,14.824,UP,1
2002-09-26,15.375,14.96,16.4866,15.089,14.8235,DOWN,0
2002-09-27,15.125,15.34,16.4797,15.084,14.8246,DOWN,0
2002-09-30,14.37,14.875,16.4703,14.916,14.8175,DOWN,0
2002-10-01,14.2,14.455,16.4601,14.777,14.8156,DOWN,0
2002-10-02,14.12,14.205,16.4504,14.638,14.8122,DOWN,0
2002-10-03,14.025,14.085,16.4403,14.368,14.8032,DOWN,0
2002-10-04,13.81,14.075,16.4299,14.105,14.7943,DOWN,0
2002-10-07,13.55,13.75,16.4176,13.941,14.7783,UP,1
2002-10-08,13.775,13.59,16.409,13.856,14.7569,DOWN,0
2002-10-09,13.14,13.55,16.3951,13.66,14.7205,UP,1
2002-10-10,13.41,13.025,16.3813,13.537,14.6855,UP,1
2002-10-11,13.93,13.7,16.3706,13.561,14.6621,UP,1
2002-10-14,14.12,13.88,16.3614,13.675,14.6615,UP,1
2002-10-15,14.7,14.285,16.3549,13.86,14.6745,DOWN,0
2002-10-16,13.7,14.575,16.3432,13.972,14.6678,UP,1
2002-10-17,14.285,13.925,16.3343,14.147,14.6739,DOWN,0
2002-10-18,14.275,14.275,16.3247,14.216,14.6827,DOWN,0
2002-10-21,14.185,14.025,16.3139,14.229,14.6929,DOWN,0
2002-10-22,13.9,14.085,16.3014,14.069,14.7094,DOWN,0
2002-10-23,13.725,13.825,16.2875,14.074,14.7223,DOWN,0
2002-10-24,13.35,13.775,16.2715,13.887,14.7128,UP,1
2002-10-25,13.55,13.37,16.2567,13.742,14.7001,UP,1
2002-10-28,13.68,13.8,16.2425,13.641,14.6799,UP,1
2002-10-29,14.53,13.7,16.2327,13.767,14.6758,UP,1
2002-10-30,14.66,14.425,16.223,13.954,14.671,DOWN,0
2002-10-31,14.56,14.9,16.211,14.196,14.6646,DOWN,0
2002-11-01,14.34,14.51,16.1954,14.354,14.646,DOWN,0
2002-11-04,14.11,14.43,16.18,14.44,14.6246,DOWN,0
2002-11-05,14.09,14.105,16.1655,14.352,14.6034,UP,1
2002-11-06,14.2,14.1,16.1515,14.26,14.5854,UP,1
2002-11-07,14.55,14.2,16.1387,14.258,14.5748,DOWN,0
2002-11-08,14.19,14.585,16.1221,14.228,14.5604,DOWN,0
2002-11-11,14.02,14.125,16.1049,14.21,14.5413,UP,1
2002-11-12,14.075,13.99,16.0902,14.207,14.5278,DOWN,0
2002-11-13,13.62,13.95,16.0743,14.091,14.4934,UP,1
2002-11-14,13.82,13.745,16.0627,13.945,14.4606,UP,1
2002-11-15,14.35,13.825,16.0534,13.977,14.4386,DOWN,0
2002-11-18,14.21,14.36,16.0454,14.015,14.4097,UP,1
2002-11-19,14.34,14.195,16.0381,14.068,14.3765,DOWN,0
2002-11-20,13.9,14.25,16.0302,14.124,14.3232,DOWN,0
2002-11-21,13.71,13.9,16.023,14.102,14.2824,DOWN,0
2002-11-22,13.55,13.585,16.0158,13.942,14.2382,DOWN,0
2002-11-25,13.315,13.475,16.0062,13.763,14.1836,DOWN,0
2002-11-26,12.99,13.32,15.9931,13.493,14.1398,UP,1
2002-11-27,13.64,13.075,15.985,13.441,14.1196,DOWN,0
2002-11-29,13.64,13.575,15.976,13.427,14.0956,UP,1
2002-12-02,13.935,13.76,15.9698,13.504,14.0713,UP,1
2002-12-03,13.955,13.95,15.9646,13.632,14.0462,DOWN,0
2002-12-04,13.815,13.9,15.9593,13.797,14.0246,DOWN,0
2002-12-05,13.79,13.925,15.9545,13.827,14.0041,UP,1
2002-12-06,13.84,13.9,15.9487,13.867,13.9734,DOWN,0
2002-12-09,13.65,13.84,15.9406,13.81,13.9439,UP,1
2002-12-10,13.75,13.625,15.9323,13.769,13.9315,UP,1
2002-12-11,13.775,13.75,15.9233,13.761,13.923,UP,1
2002-12-12,13.855,13.76,15.9146,13.774,13.9177,DOWN,0
2002-12-13,13.84,13.75,15.9059,13.774,13.914,DOWN,0
2002-12-16,13.565,13.835,15.895,13.757,13.9091,DOWN,0
2002-12-17,13.475,13.45,15.885,13.702,13.9076,DOWN,0
2002-12-18,13.4,13.525,15.8721,13.627,13.9001,DOWN,0
2002-12-19,13.4,13.35,15.8595,13.536,13.9053,DOWN,0
2002-12-20,13.25,13.4,15.8458,13.418,13.9021,DOWN,0
2002-12-23,13.245,13.3,15.8327,13.354,13.8884,DOWN,0
2002-12-24,13.125,13.175,15.8183,13.284,13.8685,DOWN,0
2002-12-26,13.075,13.115,15.8032,13.219,13.836,DOWN,0
2002-12-27,12.875,13.0,15.7877,13.114,13.8195,UP,1
2002-12-30,13.085,12.925,15.771,13.081,13.7955,UP,1
2002-12-31,13.2,13.165,15.7548,13.072,13.774,UP,1
2003-01-02,13.41,13.3,15.7361,13.129,13.7585,UP,1
2003-01-03,13.575,13.475,15.7181,13.229,13.752,UP,1
2003-01-06,13.765,13.575,15.7011,13.407,13.7528,DOWN,0
2003-01-07,13.425,13.775,15.6806,13.475,13.7543,DOWN,0
2003-01-08,13.295,13.425,15.6593,13.494,13.7492,UP,1
2003-01-09,13.345,13.25,15.6407,13.481,13.7425,DOWN,0
2003-01-10,13.17,13.345,15.6218,13.4,13.7153,DOWN,0
2003-01-13,13.0,13.17,15.6014,13.247,13.6821,DOWN,0
2003-01-14,12.99,13.025,15.581,13.16,13.6507,DOWN,0
2003-01-15,12.985,13.0,15.5608,13.098,13.6236,UP,1
2003-01-16,13.225,13.02,15.5413,13.074,13.6059,DOWN,0
2003-01-17,13.2,13.225,15.5178,13.08,13.5881,UP,1
2003-01-21,13.25,13.15,15.4921,13.13,13.5691,DOWN,0
2003-01-22,13.125,13.23,15.4647,13.157,13.5406,UP,1
2003-01-23,13.525,14.0,15.4412,13.265,13.5273,DOWN,0
2003-01-24,13.225,13.41,15.4135,13.265,13.5114,DOWN,0
2003-01-27,13.1,13.135,15.3831,13.245,13.4919,UP,1
2003-01-28,13.25,13.14,15.3549,13.245,13.4845,DOWN,0
2003-01-29,13.21,13.2,15.3277,13.262,13.4723,UP,1
2003-01-30,14.945,14.25,15.3119,13.546,13.4842,UP,1
2003-01-31,15.085,14.9,15.2941,13.918,13.5017,DOWN,0
2003-02-03,15.07,15.115,15.2779,14.312,13.5163,DOWN,0
2003-02-04,14.95,14.925,15.2625,14.652,13.5373,DOWN,0
2003-02-05,14.9,14.9,15.2474,14.99,13.5611,DOWN,0
2003-02-06,14.75,14.88,15.2308,14.951,13.5851,DOWN,0
