ticker,ABC US Equity,ABC US Equity,ABC US Equity,ABC US Equity,ABC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-10-07,81.86,81.39,81.5186,81.63,85.0144,DOWN,0
2019-10-08,80.17,81.26,81.5533,81.24,84.8732,UP,1
2019-10-09,80.37,80.83,81.5953,81.118,84.7062,UP,1
2019-10-10,80.82,80.55,81.6456,81.014,84.5796,UP,1
2019-10-11,81.96,81.8,81.6902,81.036,84.3848,DOWN,0
2019-10-14,81.58,81.79,81.7304,80.98,84.2076,UP,1
2019-10-15,83.2,82.21,81.7766,81.586,84.0976,UP,1
2019-10-16,86.05,84.11,81.8349,82.722,84.1364,UP,1
2019-10-17,89.5,86.11,81.9101,84.458,84.2094,UP,1
2019-10-18,89.64,89.51,81.9915,85.994,84.2444,DOWN,0
2019-10-21,86.66,88.2,82.0537,87.01,84.2286,DOWN,0
2019-10-22,86.06,86.81,82.1102,87.582,84.2022,DOWN,0
2019-10-23,85.65,85.73,82.1607,87.502,84.13,UP,1
2019-10-24,85.98,85.96,82.209,86.798,84.1228,UP,1
2019-10-25,86.8,85.91,82.263,86.23,84.1394,UP,1
2019-10-28,87.39,87.2,82.3172,86.376,84.1404,UP,1
2019-10-29,88.87,87.42,82.3772,86.938,84.1628,DOWN,0
2019-10-30,85.85,88.0,82.4202,86.978,84.1538,DOWN,0
2019-10-31,85.38,85.45,82.4606,86.858,84.135,UP,1
2019-11-01,86.87,85.92,82.5145,86.872,84.1614,UP,1
2019-11-04,87.5,87.2,82.5527,86.894,84.2406,DOWN,0
2019-11-05,86.13,87.9,82.5848,86.346,84.2452,DOWN,0
2019-11-06,84.71,86.64,82.6116,86.118,84.3138,DOWN,0
2019-11-07,84.08,86.34,82.6385,85.858,84.3752,UP,1
2019-11-08,86.07,83.63,82.6705,85.698,84.4584,DOWN,0
2019-11-11,84.04,84.84,82.6901,85.006,84.4938,UP,1
2019-11-12,85.54,84.5,82.7201,84.888,84.5238,UP,1
2019-11-13,86.09,85.14,82.7579,85.164,84.542,UP,1
2019-11-14,86.13,86.84,82.7717,85.574,84.5438,UP,1
2019-11-15,87.3,86.0,82.7894,85.82,84.5634,UP,1
2019-11-18,87.77,87.04,82.806,86.566,84.5762,UP,1
2019-11-19,87.81,87.57,82.8162,87.02,84.6148,DOWN,0
2019-11-20,87.55,87.44,82.8208,87.312,84.61,UP,1
2019-11-21,88.31,87.57,82.8333,87.748,84.6834,UP,1
2019-11-22,90.26,89.1,82.8631,88.34,84.8202,UP,1
2019-11-25,90.64,90.52,82.8981,88.914,84.9572,DOWN,0
2019-11-26,87.85,90.72,82.9084,88.922,85.0506,UP,1
2019-11-27,88.51,87.5,82.9189,89.114,85.1608,DOWN,0
2019-11-29,87.91,87.96,82.9262,89.034,85.2264,DOWN,0
2019-12-02,87.83,87.87,82.932,88.548,85.2806,DOWN,0
2019-12-03,87.43,87.19,82.9349,87.906,85.3522,UP,1
2019-12-04,88.36,87.64,82.9451,88.008,85.4654,DOWN,0
2019-12-05,87.82,88.09,82.9593,87.87,85.5572,UP,1
2019-12-06,88.24,88.25,82.9721,87.936,85.682,DOWN,0
2019-12-09,86.39,88.24,82.9807,87.648,85.791,UP,1
2019-12-10,86.76,86.37,82.9949,87.514,85.8796,DOWN,0
2019-12-11,86.66,86.43,83.0143,87.174,85.9704,UP,1
2019-12-12,86.79,87.1,83.0317,86.968,86.0866,DOWN,0
2019-12-13,84.85,86.81,83.0411,86.29,86.1568,UP,1
2019-12-16,85.96,85.43,83.0685,86.204,86.239,DOWN,0
2019-12-17,83.15,85.96,83.0859,85.482,86.2648,UP,1
2019-12-18,83.55,82.67,83.1205,84.86,86.3324,UP,1
2019-12-19,83.8,83.58,83.1579,84.262,86.401,UP,1
2019-12-20,85.67,84.52,83.2042,84.426,86.498,DOWN,0
2019-12-23,85.6,86.02,83.2424,84.354,86.5708,DOWN,0
2019-12-24,85.42,86.04,83.2774,84.808,86.6476,DOWN,0
2019-12-26,85.05,85.54,83.3037,85.108,86.6846,DOWN,0
2019-12-27,84.91,85.13,83.3307,85.33,86.6618,DOWN,0
2019-12-30,83.64,84.95,83.348,84.924,86.5446,UP,1
2019-12-31,85.02,83.38,83.3712,84.808,86.4522,UP,1
2020-01-02,85.08,85.64,83.3912,84.74,86.4206,DOWN,0
2020-01-03,84.01,83.81,83.4149,84.532,86.3796,UP,1
2020-01-06,85.24,83.68,83.4393,84.598,86.3714,DOWN,0
2020-01-07,84.63,84.76,83.4686,84.796,86.3444,UP,1
2020-01-08,85.45,84.56,83.5104,84.882,86.3174,UP,1
2020-01-09,86.66,85.62,83.5609,85.198,86.3028,UP,1
2020-01-10,87.04,87.04,83.6136,85.804,86.2662,DOWN,0
2020-01-13,86.15,86.97,83.6549,85.986,86.2722,UP,1
2020-01-14,88.83,86.6,83.7014,86.826,86.3412,UP,1
2020-01-15,91.37,88.79,83.7628,88.01,86.4312,UP,1
2020-01-16,91.46,91.9,83.8477,88.97,86.5104,DOWN,0
2020-01-17,91.06,91.0,83.9277,89.774,86.609,UP,1
2020-01-21,91.25,90.82,84.0041,90.794,86.7398,UP,1
2020-01-22,92.03,91.57,84.0779,91.434,86.8988,DOWN,0
2020-01-23,91.16,92.19,84.1431,91.392,87.0006,DOWN,0
2020-01-24,88.92,91.54,84.2006,90.884,87.0982,DOWN,0
2020-01-27,87.52,87.94,84.2682,90.176,87.1378,UP,1
2020-01-28,89.11,88.29,84.3428,89.748,87.1982,UP,1
2020-01-29,89.86,89.49,84.4184,89.314,87.2728,DOWN,0
2020-01-30,88.88,89.33,84.4823,88.858,87.3044,DOWN,0
2020-01-31,85.56,89.29,84.5333,88.186,87.2602,UP,1
2020-02-03,85.7,85.94,84.6003,87.822,87.218,UP,1
2020-02-04,88.09,87.15,84.6785,87.618,87.2288,UP,1
2020-02-05,91.44,89.13,84.7804,87.934,87.2914,UP,1
2020-02-06,92.48,92.12,84.8757,88.654,87.3358,DOWN,0
2020-02-07,91.94,93.9,84.9649,89.93,87.3618,UP,1
2020-02-10,93.6,91.7,85.0643,91.51,87.4768,UP,1
2020-02-11,94.57,94.33,85.1669,92.806,87.598,UP,1
2020-02-12,95.78,95.0,85.2733,93.674,87.7554,DOWN,0
2020-02-13,94.52,94.92,85.3721,94.082,87.8892,DOWN,0
2020-02-14,94.36,94.16,85.4769,94.566,88.0278,DOWN,0
2020-02-18,94.31,94.29,85.5632,94.708,88.1468,UP,1
2020-02-19,95.13,94.59,85.6431,94.82,88.293,UP,1
2020-02-20,96.53,95.0,85.7342,94.97,88.4588,UP,1
2020-02-21,97.0,96.15,85.8319,95.466,88.671,DOWN,0
2020-02-24,94.93,94.72,85.913,95.58,88.8344,DOWN,0
2020-02-25,92.93,95.36,85.9817,95.304,88.9598,UP,1
2020-02-26,93.71,93.8,86.0629,95.02,89.0982,DOWN,0
2020-02-27,86.59,92.05,86.1175,93.032,89.133,DOWN,0
2020-02-28,84.32,83.55,86.1556,90.496,89.1002,UP,1
2020-03-02,87.16,84.53,86.2021,88.942,89.1804,DOWN,0
2020-03-03,85.87,87.42,86.2435,87.53,89.2268,UP,1
2020-03-04,90.38,89.3,86.3068,86.864,89.3584,DOWN,0
2020-03-05,86.97,88.0,86.3455,86.94,89.3844,DOWN,0
2020-03-06,85.81,84.29,86.3717,87.238,89.3886,DOWN,0
2020-03-09,83.27,79.69,86.379,86.46,89.3456,UP,1
2020-03-10,86.07,85.35,86.4072,86.5,89.366,DOWN,0
2020-03-11,84.96,84.08,86.4286,85.416,89.367,DOWN,0
2020-03-12,80.49,80.46,86.4266,84.12,89.304,UP,1
2020-03-13,90.0,83.7,86.4848,84.958,89.4036,DOWN,0
2020-03-16,80.5,76.0,86.4957,84.404,89.312,UP,1
2020-03-17,89.5,82.79,86.5539,85.09,89.4218,DOWN,0
2020-03-18,84.97,84.9,86.5769,85.092,89.4164,UP,1
2020-03-19,86.0,83.09,86.5959,86.194,89.4438,DOWN,0
2020-03-20,80.61,86.84,86.5907,84.316,89.347,DOWN,0
2020-03-23,73.93,80.29,86.5516,83.002,89.0924,UP,1
2020-03-24,79.85,77.71,86.5334,81.072,88.9486,DOWN,0
2020-03-25,75.35,79.54,86.4863,79.148,88.7326,UP,1
2020-03-26,84.16,75.87,86.4835,78.78,88.6392,DOWN,0
2020-03-27,81.78,80.94,86.4655,79.014,88.4474,UP,1
2020-03-30,88.1,83.53,86.4738,81.848,88.3802,UP,1
2020-03-31,88.5,88.24,86.4911,83.578,88.329,DOWN,0
2020-04-01,86.23,88.21,86.4955,85.754,88.2286,DOWN,0
2020-04-02,83.89,84.64,86.4877,85.7,88.0658,DOWN,0
2020-04-03,81.34,83.27,86.4641,85.612,87.8694,UP,1
2020-04-06,86.29,85.32,86.4678,85.25,87.8168,UP,1
2020-04-07,87.2,88.87,86.4815,84.99,87.8104,UP,1
2020-04-08,88.33,86.94,86.5055,85.41,87.7948,DOWN,0
2020-04-09,87.81,88.18,86.5232,86.194,87.7538,DOWN,0
2020-04-13,85.45,87.56,86.5315,87.016,87.6852,UP,1
2020-04-14,89.42,87.59,86.5505,87.642,87.7624,DOWN,0
2020-04-15,88.33,87.94,86.5658,87.868,87.815,DOWN,0
2020-04-16,86.28,88.26,86.5693,87.458,87.7788,UP,1
2020-04-17,89.19,88.76,86.5879,87.734,87.7338,UP,1
2020-04-20,89.62,87.99,86.5981,88.568,87.6766,DOWN,0
2020-04-21,85.57,88.44,86.5861,87.798,87.5492,UP,1
2020-04-22,86.5,86.98,86.5794,87.432,87.4072,UP,1
2020-04-23,87.26,87.39,86.5746,87.628,87.261,UP,1
2020-04-24,88.7,87.43,86.5716,87.53,87.1194,UP,1
2020-04-27,90.78,89.59,86.5728,87.762,87.0446,DOWN,0
2020-04-28,89.53,92.0,86.5712,88.554,86.948,DOWN,0
2020-04-29,89.34,90.04,86.5683,89.122,86.8486,UP,1
2020-04-30,89.66,88.71,86.5716,89.602,86.7392,DOWN,0
2020-05-01,86.38,88.35,86.5762,89.138,86.5362,UP,1
2020-05-04,86.42,85.97,86.5745,88.266,86.3246,UP,1
2020-05-05,87.97,87.5,86.5867,87.954,86.1854,DOWN,0
2020-05-06,85.5,88.35,86.589,87.186,86.0368,UP,1
2020-05-07,88.74,86.6,86.6036,87.002,85.9374,DOWN,0
2020-05-08,88.09,90.54,86.6096,87.344,85.9674,UP,1
2020-05-11,90.64,89.07,86.6332,88.188,86.0938,DOWN,0
2020-05-12,88.58,91.46,86.6455,88.31,86.1222,DOWN,0
2020-05-13,84.15,88.17,86.6301,88.04,86.0878,DOWN,0
2020-05-14,84.03,83.01,86.6066,87.098,85.9608,UP,1
2020-05-15,85.75,83.36,86.5996,86.63,85.9364,UP,1
2020-05-18,89.2,88.03,86.5871,86.342,86.0042,UP,1
2020-05-19,89.63,88.81,86.5831,86.552,86.1314,UP,1
2020-05-20,92.73,90.0,86.6032,88.268,86.2646,DOWN,0
2020-05-21,92.25,92.17,86.6439,89.912,86.4104,UP,1
2020-05-22,93.14,92.16,86.6804,91.39,86.6634,DOWN,0
2020-05-26,90.78,95.0,86.6948,91.706,86.679,UP,1
2020-05-27,93.33,90.96,86.7242,92.446,86.9356,UP,1
2020-05-28,94.4,94.36,86.7593,92.78,87.0336,UP,1
2020-05-29,95.34,94.7,86.7897,93.398,87.241,DOWN,0
2020-06-01,95.15,94.84,86.8338,93.8,87.424,UP,1
2020-06-02,98.66,94.85,86.8972,95.376,87.785,UP,1
2020-06-03,99.49,99.08,86.958,96.608,88.2962,DOWN,0
2020-06-04,99.45,98.65,87.0165,97.618,88.6882,DOWN,0
2020-06-05,98.97,99.57,87.0798,98.344,89.1606,UP,1
2020-06-08,102.3,97.99,87.1597,99.774,89.5234,DOWN,0
2020-06-09,99.9,101.0,87.2315,100.022,89.8858,DOWN,0
2020-06-10,96.95,100.38,87.2985,99.514,90.0628,DOWN,0
2020-06-11,93.51,95.79,87.3366,98.326,90.163,UP,1
2020-06-12,94.87,95.48,87.4045,97.506,90.3358,UP,1
2020-06-15,96.21,93.44,87.4805,96.288,90.5822,UP,1
2020-06-16,99.11,98.49,87.5665,96.13,90.9376,UP,1
2020-06-17,100.15,99.52,87.6559,96.77,91.2148,UP,1
2020-06-18,100.25,99.68,87.737,98.118,91.4758,UP,1
2020-06-19,102.15,101.74,87.8218,99.574,91.7522,DOWN,0
2020-06-22,101.73,101.79,87.9003,100.678,92.0306,DOWN,0
2020-06-23,101.5,102.27,87.9762,101.156,92.3516,DOWN,0
2020-06-24,98.84,100.74,88.0347,100.894,92.54,UP,1
2020-06-25,100.67,98.54,88.1087,100.978,92.7868,DOWN,0
2020-06-26,99.18,100.47,88.1656,100.384,93.0448,DOWN,0
2020-06-29,98.99,99.61,88.2374,99.836,93.2408,UP,1
2020-06-30,100.77,98.7,88.3241,99.69,93.4638,DOWN,0
2020-07-01,99.45,100.95,88.4024,99.812,93.7414,UP,1
2020-07-02,100.09,100.2,88.487,99.696,94.0132,UP,1
2020-07-06,100.72,100.91,88.5756,100.004,94.2824,DOWN,0
2020-07-07,98.3,99.91,88.6439,99.866,94.4744,DOWN,0
2020-07-08,97.21,98.35,88.7044,99.154,94.603,DOWN,0
2020-07-09,96.39,97.21,88.7671,98.542,94.7402,UP,1
2020-07-10,97.05,95.98,88.8388,97.934,94.8944,UP,1
2020-07-13,97.27,97.28,88.909,97.244,95.0466,UP,1
2020-07-14,99.33,96.85,88.9957,97.45,95.3056,UP,1
2020-07-15,101.9,100.43,89.1005,98.388,95.6152,UP,1
2020-07-16,102.74,101.82,89.2025,99.658,95.9106,UP,1
2020-07-17,104.45,103.31,89.3142,101.138,96.2896,DOWN,0
2020-07-20,102.19,104.4,89.4202,102.122,96.5586,UP,1
2020-07-21,104.15,102.27,89.5343,103.086,96.8798,DOWN,0
2020-07-22,103.81,103.85,89.6441,103.468,97.1432,UP,1
2020-07-23,104.03,103.76,89.7549,103.726,97.4522,DOWN,0
2020-07-24,103.76,104.42,89.8729,103.588,97.8444,UP,1
2020-07-27,104.0,103.38,89.991,103.95,98.2438,DOWN,0
2020-07-28,102.11,104.0,90.0975,103.542,98.571,UP,1
2020-07-29,103.31,102.6,90.2042,103.442,98.8532,DOWN,0
2020-07-30,102.17,102.17,90.3072,103.07,99.104,DOWN,0
2020-07-31,100.19,102.01,90.3921,102.356,99.2532,UP,1
2020-08-03,104.48,100.81,90.4843,102.452,99.4978,UP,1
2020-08-04,104.7,104.0,90.5603,102.97,99.729,DOWN,0
2020-08-05,103.5,104.0,90.6296,103.008,99.9834,DOWN,0
2020-08-06,101.61,103.71,90.7043,102.896,100.149,UP,1
2020-08-07,102.1,101.25,90.7845,103.278,100.303,UP,1
2020-08-10,103.04,102.26,90.8715,102.99,100.457,DOWN,0
2020-08-11,101.38,103.45,90.9485,102.326,100.5816,UP,1
2020-08-12,103.55,101.85,91.0322,102.336,100.6794,DOWN,0
2020-08-13,102.73,103.11,91.1089,102.56,100.7442,UP,1
2020-08-14,103.75,101.94,91.1833,102.89,100.8302,DOWN,0
2020-08-17,103.42,104.21,91.2712,102.966,100.9192,DOWN,0
2020-08-18,102.84,104.0,91.3585,103.258,100.93,DOWN,0
2020-08-19,101.71,102.5,91.4327,102.89,100.9662,DOWN,0
2020-08-20,99.04,101.72,91.4904,102.152,101.008,DOWN,0
2020-08-21,98.15,99.0,91.5505,101.032,101.1008,DOWN,0
2020-08-24,97.57,99.31,91.6148,99.862,101.1548,UP,1
2020-08-25,98.28,97.93,91.6858,98.95,101.1962,DOWN,0
2020-08-26,97.66,97.92,91.7437,98.14,101.1672,UP,1
2020-08-27,98.13,97.72,91.8142,97.958,101.1268,DOWN,0
2020-08-28,97.55,98.0,91.8742,97.838,101.0728,DOWN,0
2020-08-31,97.03,96.97,91.9289,97.73,100.9704,DOWN,0
2020-09-01,94.3,97.45,91.9698,96.934,100.8218,UP,1
2020-09-02,98.29,94.35,92.0247,97.06,100.7576,DOWN,0
2020-09-03,97.58,98.77,92.0738,96.95,100.7324,DOWN,0
2020-09-04,96.6,97.5,92.1177,96.76,100.651,DOWN,0
2020-09-08,95.36,96.51,92.1568,96.426,100.5746,UP,1
2020-09-09,96.2,95.83,92.1962,96.806,100.5188,DOWN,0
2020-09-10,94.27,96.41,92.2163,96.002,100.3888,DOWN,0
2020-09-11,94.08,94.85,92.2335,95.302,100.2814,UP,1
2020-09-14,94.6,94.5,92.2672,94.902,100.1716,UP,1
2020-09-15,94.9,94.88,92.2992,94.81,100.0552,UP,1
2020-09-16,96.79,95.61,92.3436,94.928,100.025,UP,1
2020-09-17,96.81,95.67,92.3885,95.436,100.017,UP,1
2020-09-18,96.83,96.62,92.4355,95.986,100.0258,DOWN,0
2020-09-21,95.82,95.73,92.4728,96.23,100.0012,DOWN,0
2020-09-22,95.26,95.69,92.51,96.302,99.961,DOWN,0
2020-09-23,94.14,95.62,92.5395,95.772,99.8572,UP,1
2020-09-24,94.66,94.19,92.5808,95.342,99.7124,UP,1
2020-09-25,96.8,94.2,92.631,95.336,99.5936,UP,1
2020-09-28,97.58,97.75,92.6856,95.688,99.4562,DOWN,0
2020-09-29,96.16,97.47,92.7325,95.868,99.3356,UP,1
2020-09-30,96.92,96.18,92.7928,96.424,99.191,DOWN,0
2020-10-01,95.36,97.32,92.8398,96.564,99.022,UP,1
2020-10-02,95.38,94.05,92.901,96.28,98.849,UP,1
2020-10-05,96.39,95.77,92.9652,96.042,98.7016,DOWN,0
2020-10-06,95.63,97.15,93.0243,95.936,98.5342,DOWN,0
2020-10-07,95.59,96.02,93.0739,95.67,98.4038,UP,1
2020-10-08,98.49,96.1,93.1384,96.296,98.3074,DOWN,0
2020-10-09,96.86,98.9,93.1956,96.592,98.2012,DOWN,0
2020-10-12,96.86,97.38,93.2546,96.686,98.1346,UP,1
2020-10-13,97.27,96.18,93.3164,97.014,97.9904,UP,1
2020-10-14,98.44,97.04,93.3904,97.584,97.8652,UP,1
2020-10-15,99.35,97.89,93.4621,97.756,97.7822,UP,1
2020-10-16,99.52,99.6,93.5343,98.288,97.7404,DOWN,0
2020-10-19,97.8,99.53,93.6032,98.476,97.6544,UP,1
2020-10-20,97.99,98.17,93.667,98.62,97.5534,DOWN,0
2020-10-21,97.73,97.75,93.7325,98.478,97.4804,UP,1
2020-10-22,98.72,97.9,93.7988,98.352,97.3838,UP,1
2020-10-23,99.38,99.3,93.8624,98.324,97.3168,DOWN,0
2020-10-26,98.37,98.57,93.9191,98.438,97.2092,DOWN,0
2020-10-27,97.65,98.55,93.9766,98.37,97.0938,DOWN,0
2020-10-28,95.7,96.22,94.0109,97.964,96.951,DOWN,0
2020-10-29,94.59,95.01,94.027,97.138,96.8086,UP,1
2020-10-30,96.07,94.08,94.0501,96.476,96.7492,UP,1
2020-11-02,98.94,97.36,94.0895,96.59,96.765,UP,1
2020-11-03,102.15,100.14,94.144,97.49,96.8566,UP,1
2020-11-04,104.99,103.0,94.2088,99.348,96.9908,UP,1
2020-11-05,105.42,106.1,94.2801,101.514,97.146,DOWN,0
2020-11-06,103.95,105.26,94.3552,103.09,97.2624,UP,1
2020-11-09,106.26,108.42,94.4489,104.554,97.4366,UP,1
2020-11-10,110.08,106.95,94.5538,106.14,97.6976,DOWN,0
2020-11-11,107.33,110.41,94.6411,106.608,97.9582,DOWN,0
2020-11-12,106.1,106.71,94.7272,106.744,98.1144,UP,1
2020-11-13,108.12,106.28,94.84,107.578,98.3252,UP,1
2020-11-16,109.01,109.08,94.9566,108.128,98.5734,DOWN,0
2020-11-17,104.89,106.0,95.0406,107.09,98.764,DOWN,0
2020-11-18,103.44,105.63,95.1006,106.312,98.9088,DOWN,0
2020-11-19,101.9,102.65,95.1477,105.472,99.0614,DOWN,0
2020-11-20,100.46,101.44,95.1903,103.94,99.189,UP,1
2020-11-23,100.48,101.28,95.2247,102.234,99.3066,UP,1
2020-11-24,103.1,101.0,95.2673,101.876,99.4706,UP,1
2020-11-25,103.11,103.39,95.304,101.81,99.597,UP,1
2020-11-27,103.2,103.29,95.3474,102.07,99.7248,DOWN,0
2020-11-30,103.11,103.72,95.3911,102.6,99.8504,DOWN,0
2020-12-01,102.19,103.85,95.4305,102.942,99.9778,UP,1
2020-12-02,103.12,102.55,95.4705,102.946,100.135,DOWN,0
2020-12-03,101.5,102.74,95.4953,102.624,100.2822,UP,1
2020-12-04,102.98,101.71,95.5252,102.58,100.4486,DOWN,0
2020-12-07,99.49,103.0,95.548,101.856,100.5024,UP,1
2020-12-08,100.43,99.02,95.5855,101.504,100.5594,UP,1
2020-12-09,101.11,100.48,95.6225,101.102,100.6584,DOWN,0
2020-12-10,99.37,100.49,95.6864,100.676,100.7074,DOWN,0
2020-12-11,98.06,98.85,95.7551,99.692,100.7614,DOWN,0
2020-12-14,97.12,99.07,95.8049,99.218,100.7962,UP,1
2020-12-15,99.03,97.56,95.8707,98.938,100.849,DOWN,0
2020-12-16,98.37,99.11,95.9107,98.39,100.9038,UP,1
2020-12-17,98.74,98.91,95.9695,98.264,100.9668,DOWN,0
2020-12-18,98.61,98.76,96.0335,98.374,100.9692,DOWN,0
2020-12-21,97.67,97.32,96.1055,98.484,100.9854,DOWN,0
2020-12-22,96.72,97.62,96.1588,98.022,100.9826,UP,1
2020-12-23,97.24,97.04,96.2202,97.796,100.982,DOWN,0
2020-12-24,96.97,97.33,96.3026,97.442,100.9526,DOWN,0
2020-12-28,96.8,97.71,96.3366,97.08,100.9016,UP,1
2020-12-29,97.12,97.64,96.4197,96.97,100.8536,DOWN,0
2020-12-30,96.96,97.21,96.457,97.018,100.8368,UP,1
2020-12-31,97.76,96.75,96.5209,97.122,100.8322,DOWN,0
2021-01-04,96.5,97.85,96.5734,97.028,100.8076,UP,1
2021-01-05,97.76,96.73,96.6592,97.22,100.7884,UP,1
2021-01-06,106.17,100.16,96.8204,99.03,100.9242,UP,1
2021-01-07,110.13,106.55,96.9718,101.664,101.1594,DOWN,0
2021-01-08,110.03,110.07,97.1452,104.118,101.407,DOWN,0
2021-01-11,107.35,109.17,97.2611,106.288,101.64,DOWN,0
2021-01-12,106.52,107.49,97.3848,108.04,101.8786,DOWN,0
2021-01-13,105.62,106.32,97.4724,107.93,102.0696,UP,1
2021-01-14,105.64,105.68,97.5581,107.032,102.2036,UP,1
2021-01-15,106.8,105.6,97.661,106.386,102.2966,DOWN,0
2021-01-19,103.5,107.49,97.759,105.616,102.2668,UP,1
2021-01-20,103.79,103.19,97.8713,105.07,102.2342,UP,1
2021-01-21,104.91,103.67,97.9644,104.928,102.2534,UP,1
2021-01-22,107.76,104.66,98.0672,105.352,102.2834,DOWN,0
2021-01-25,106.87,107.09,98.1599,105.366,102.2192,UP,1
2021-01-26,108.84,107.67,98.265,106.434,102.2494,DOWN,0
2021-01-27,106.84,107.91,98.372,107.044,102.2642,UP,1
2021-01-28,106.9,107.38,98.4594,107.442,102.2398,DOWN,0
2021-01-29,104.2,106.81,98.5387,106.73,102.1436,UP,1
2021-02-01,106.89,104.86,98.6418,106.734,102.1836,DOWN,0
2021-02-02,105.62,108.1,98.7239,106.09,102.2272,DOWN,0
2021-02-03,105.53,105.18,98.8035,105.828,102.2998,UP,1
2021-02-04,111.92,106.14,98.9352,106.832,102.529,DOWN,0
2021-02-05,109.69,112.2,99.0512,107.93,102.7132,DOWN,0
2021-02-08,108.49,109.7,99.1573,108.25,102.821,DOWN,0
2021-02-09,107.43,108.13,99.251,108.612,102.9074,DOWN,0
2021-02-10,106.27,108.25,99.3284,108.76,102.9688,DOWN,0
2021-02-11,104.53,106.63,99.4034,107.282,102.9972,UP,1
2021-02-12,105.18,103.75,99.4826,106.38,103.057,DOWN,0
2021-02-16,103.37,105.62,99.5512,105.356,103.062,UP,1
2021-02-17,105.31,102.71,99.6458,104.932,103.1382,DOWN,0
2021-02-18,105.26,104.72,99.74,104.73,103.1838,UP,1
2021-02-19,105.87,105.61,99.8295,104.998,103.3114,UP,1
2021-02-22,106.12,105.28,99.9326,105.186,103.4252,UP,1
2021-02-23,106.47,106.76,100.0213,105.806,103.5324,DOWN,0
2021-02-24,105.2,106.13,100.1068,105.784,103.649,DOWN,0
2021-02-25,102.85,105.86,100.1679,105.302,103.7448,DOWN,0
2021-02-26,101.22,102.96,100.2311,104.372,103.8268,UP,1
2021-03-01,103.17,101.92,100.3262,103.782,103.9096,UP,1
2021-03-02,104.25,103.22,100.4273,103.338,104.0272,DOWN,0
2021-03-03,103.34,104.13,100.5152,102.966,104.1192,DOWN,0
2021-03-04,102.99,102.7,100.5842,102.994,104.2068,UP,1
2021-03-05,104.83,103.73,100.6602,103.716,104.35,UP,1
2021-03-08,107.51,105.59,100.7341,104.584,104.5658,UP,1
2021-03-09,110.13,107.79,100.8235,105.76,104.8236,UP,1
2021-03-10,111.83,110.0,100.9169,107.458,105.1208,DOWN,0
2021-03-11,109.86,110.68,101.0123,108.832,105.382,UP,1
2021-03-12,112.92,110.77,101.1103,110.45,105.698,UP,1
2021-03-15,113.86,113.14,101.2076,111.72,106.036,DOWN,0
2021-03-16,112.86,113.62,101.2952,112.266,106.338,UP,1
2021-03-17,114.0,113.5,101.3894,112.7,106.688,UP,1
2021-03-18,115.63,113.71,101.4743,113.854,107.0454,UP,1
2021-03-19,115.92,115.35,101.5564,114.454,107.2404,UP,1
2021-03-22,116.35,115.87,101.6409,114.952,107.3648,DOWN,0
2021-03-23,113.77,116.0,101.7149,115.134,107.4396,UP,1
2021-03-24,115.37,113.66,101.7803,115.408,107.6,UP,1
2021-03-25,117.34,115.38,101.8675,115.75,107.8164,UP,1
2021-03-26,118.73,118.0,101.9764,116.312,108.0786,UP,1
2021-03-29,119.05,118.15,102.1041,116.852,108.3468,UP,1
2021-03-30,119.06,119.06,102.225,117.91,108.592,DOWN,0
2021-03-31,118.07,118.7,102.3343,118.45,108.8834,DOWN,0
2021-04-01,116.89,117.94,102.4232,118.36,109.1454,UP,1
2021-04-05,117.01,117.26,102.5075,118.016,109.3874,DOWN,0
2021-04-06,115.99,117.01,102.5862,117.404,109.552,UP,1
2021-04-07,116.48,116.44,102.6579,116.888,109.7442,DOWN,0
2021-04-08,115.45,116.26,102.7265,116.364,109.8764,UP,1
2021-04-09,116.81,115.92,102.803,116.348,110.0758,UP,1
2021-04-12,117.54,116.56,102.8965,116.454,110.2886,DOWN,0
2021-04-13,117.12,116.89,102.9788,116.68,110.547,UP,1
2021-04-14,118.0,116.94,103.0729,116.984,110.7692,UP,1
2021-04-15,119.04,118.44,103.1731,117.702,111.0376,UP,1
2021-04-16,119.69,119.5,103.2677,118.278,111.3208,DOWN,0
2021-04-19,119.5,120.0,103.368,118.67,111.4724,UP,1
2021-04-20,120.5,119.3,103.47,119.346,111.6886,UP,1
2021-04-21,121.16,121.0,103.5722,119.978,111.942,DOWN,0
2021-04-22,120.89,121.48,103.6852,120.348,112.2112,UP,1
2021-04-23,121.65,120.86,103.8074,120.74,112.5188,DOWN,0
2021-04-26,119.73,121.78,103.9241,120.786,112.8228,DOWN,0
2021-04-27,118.8,119.3,104.0328,120.446,113.0952,UP,1
2021-04-28,119.33,119.12,104.1431,120.08,113.4144,UP,1
2021-04-29,121.25,120.42,104.2527,120.152,113.7332,DOWN,0
2021-04-30,120.8,121.06,104.3472,119.982,114.044,UP,1
2021-05-03,123.79,121.52,104.4525,120.794,114.4024,UP,1
2021-05-04,125.85,123.95,104.5595,122.204,114.797,DOWN,0
2021-05-05,118.82,120.61,104.6426,122.102,115.044,DOWN,0
2021-05-06,117.63,117.4,104.71,121.378,115.2926,UP,1
2021-05-07,120.86,118.15,104.7953,121.39,115.6528,UP,1
