ticker,MU US Equity,MU US Equity,MU US Equity,MU US Equity,MU US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-17,38.67,36.51,39.0427,38.784,40.034,DOWN,0
2001-07-18,38.25,39.06,39.0039,38.534,39.941,UP,1
2001-07-19,39.56,38.9,38.9899,38.448,39.8944,DOWN,0
2001-07-20,39.09,39.35,38.97,38.464,39.8462,DOWN,0
2001-07-23,38.1,39.79,38.9258,38.734,39.8072,DOWN,0
2001-07-24,37.84,38.84,38.9103,38.568,39.7576,UP,1
2001-07-25,38.38,37.1,38.8982,38.594,39.7112,UP,1
2001-07-26,40.76,38.48,38.9032,38.834,39.7444,UP,1
2001-07-27,41.25,40.25,38.9251,39.266,39.7854,UP,1
2001-07-30,41.36,41.83,38.9431,39.918,39.7918,UP,1
2001-07-31,42.0,41.3,38.9753,40.75,39.83,UP,1
2001-08-01,43.7,43.3,39.012,41.814,39.8516,UP,1
2001-08-02,44.9,44.25,39.068,42.642,39.9332,DOWN,0
2001-08-03,43.45,43.75,39.1403,43.082,39.9972,DOWN,0
2001-08-06,42.01,42.45,39.2075,43.212,40.0328,DOWN,0
2001-08-07,40.93,41.75,39.2387,42.998,40.0374,DOWN,0
2001-08-08,39.25,40.8,39.2606,42.108,40.0628,DOWN,0
2001-08-09,38.76,39.0,39.2728,40.88,40.1032,UP,1
2001-08-10,39.19,39.1,39.3013,40.028,40.137,DOWN,0
2001-08-13,38.79,39.65,39.3443,39.384,40.1288,DOWN,0
2001-08-14,37.4,39.0,39.3732,38.678,40.1086,DOWN,0
2001-08-15,36.45,37.5,39.4042,38.118,39.9976,UP,1
2001-08-16,37.72,36.2,39.4293,37.91,39.9226,DOWN,0
2001-08-17,36.1,37.4,39.4361,37.292,39.7476,DOWN,0
2001-08-20,36.05,36.05,39.4382,36.744,39.6022,DOWN,0
2001-08-21,35.3,36.44,39.4381,36.324,39.476,UP,1
2001-08-22,37.25,36.0,39.4456,36.484,39.386,DOWN,0
2001-08-23,36.28,37.1,39.4564,36.196,39.2936,UP,1
2001-08-24,38.54,36.89,39.4694,36.684,39.3084,UP,1
2001-08-27,40.35,38.7,39.4981,37.544,39.3254,DOWN,0
2001-08-28,39.02,40.5,39.5303,38.288,39.3358,DOWN,0
2001-08-29,37.55,39.03,39.5675,38.348,39.3264,DOWN,0
2001-08-30,36.73,37.55,39.5892,38.438,39.3242,UP,1
2001-08-31,37.61,36.73,39.6104,38.252,39.3222,DOWN,0
2001-09-04,36.3,37.1,39.6169,37.442,39.2806,DOWN,0
2001-09-05,36.0,36.3,39.6313,36.838,39.2202,DOWN,0
2001-09-06,33.46,35.3,39.6298,36.02,39.0894,DOWN,0
2001-09-07,32.75,33.0,39.6161,35.224,38.9496,DOWN,0
2001-09-10,31.76,32.75,39.6024,34.054,38.7528,DOWN,0
2001-09-17,29.2,28.1,39.5687,32.634,38.5148,DOWN,0
2001-09-18,25.42,29.0,39.4914,30.518,38.1772,DOWN,0
2001-09-19,23.45,26.14,39.423,28.516,37.7812,DOWN,0
2001-09-20,22.09,23.2,39.366,26.384,37.3852,DOWN,0
2001-09-21,21.11,22.09,39.3,24.254,37.0294,UP,1
2001-09-24,22.3,21.56,39.254,22.874,36.7054,DOWN,0
2001-09-25,21.24,22.25,39.2055,22.038,36.3784,DOWN,0
2001-09-26,17.25,20.3,39.1358,20.798,35.9334,UP,1
2001-09-27,17.78,17.25,39.0591,19.936,35.4892,UP,1
2001-09-28,18.83,17.85,38.9932,19.48,35.0856,DOWN,0
2001-10-01,17.75,18.4,38.9289,18.57,34.7056,UP,1
2001-10-02,18.27,17.21,38.8468,17.976,34.2976,UP,1
2001-10-03,19.0,18.27,38.7543,18.326,33.9126,UP,1
2001-10-04,19.49,19.45,38.6705,18.668,33.5112,UP,1
2001-10-05,20.06,19.25,38.5989,18.914,33.1306,UP,1
2001-10-08,21.15,19.9,38.53,19.594,32.7916,DOWN,0
2001-10-09,20.0,21.0,38.4506,19.94,32.4348,UP,1
2001-10-10,21.23,19.75,38.3767,20.386,32.0918,UP,1
2001-10-11,23.5,21.75,38.3205,21.188,31.7466,UP,1
2001-10-12,25.5,23.01,38.2989,22.276,31.4316,DOWN,0
2001-10-15,23.14,24.0,38.2599,22.674,31.0672,DOWN,0
2001-10-16,22.05,23.14,38.1955,23.084,30.6682,DOWN,0
2001-10-17,20.66,22.6,38.1188,22.97,30.2074,DOWN,0
2001-10-18,19.75,20.25,38.031,22.22,29.7044,UP,1
2001-10-19,20.8,19.37,37.9553,21.28,29.2514,UP,1
2001-10-22,21.74,20.55,37.8865,21.0,28.846,UP,1
2001-10-23,21.79,21.9,37.8186,20.948,28.4632,UP,1
2001-10-24,22.4,21.76,37.7206,21.296,28.1262,UP,1
2001-10-25,23.23,22.39,37.6398,21.992,27.8156,UP,1
2001-10-26,23.95,23.23,37.5771,22.622,27.5108,DOWN,0
2001-10-29,22.5,23.65,37.5049,22.774,27.185,DOWN,0
2001-10-30,21.08,22.48,37.4266,22.632,26.8586,UP,1
2001-10-31,22.76,22.25,37.3504,22.704,26.5848,UP,1
2001-11-01,23.0,23.4,37.2604,22.658,26.2904,UP,1
2001-11-02,24.75,23.3,37.1769,22.818,26.0634,DOWN,0
2001-11-05,24.6,24.75,37.1052,23.238,25.8344,DOWN,0
2001-11-06,24.47,24.16,37.0313,23.916,25.6178,UP,1
2001-11-07,25.9,24.47,36.9386,24.544,25.3908,UP,1
2001-11-08,26.91,27.5,36.841,25.326,25.2034,DOWN,0
2001-11-09,26.11,26.91,36.7491,25.598,24.9548,UP,1
2001-11-12,27.15,26.36,36.6686,26.108,24.6908,UP,1
2001-11-13,29.0,29.0,36.5892,27.014,24.4904,DOWN,0
2001-11-14,27.76,29.01,36.5092,27.386,24.2946,DOWN,0
2001-11-15,27.76,27.75,36.4283,27.556,24.1152,DOWN,0
2001-11-16,26.3,27.5,36.3333,27.594,23.889,UP,1
2001-11-19,27.32,26.38,36.2357,27.628,23.7094,DOWN,0
2001-11-20,26.06,26.9,36.1371,27.04,23.5106,DOWN,0
2001-11-21,25.9,26.06,36.0557,26.668,23.3594,UP,1
2001-11-23,26.74,26.2,35.9834,26.464,23.2392,UP,1
2001-11-26,28.6,27.38,35.935,26.924,23.176,UP,1
2001-11-27,29.15,28.55,35.8822,27.29,23.175,DOWN,0
2001-11-28,26.73,28.97,35.8217,27.424,23.2012,UP,1
2001-11-29,27.85,27.0,35.7611,27.814,23.2892,DOWN,0
2001-11-30,27.16,27.45,35.7031,27.898,23.3906,UP,1
2001-12-03,28.56,28.5,35.6488,27.89,23.5396,UP,1
2001-12-04,30.49,29.15,35.5938,28.158,23.7034,UP,1
2001-12-05,33.06,34.0,35.5266,29.424,23.9398,DOWN,0
2001-12-06,32.55,33.1,35.4663,30.364,24.2458,DOWN,0
2001-12-07,31.75,32.35,35.4123,31.282,24.5252,DOWN,0
2001-12-10,31.08,31.0,35.3747,31.786,24.7702,DOWN,0
2001-12-11,30.9,31.15,35.3372,31.868,25.0332,UP,1
2001-12-12,31.75,31.0,35.306,31.606,25.3028,DOWN,0
2001-12-13,29.69,30.8,35.2682,31.034,25.5166,UP,1
2001-12-14,30.25,29.69,35.2444,30.734,25.7318,UP,1
2001-12-17,30.7,31.1,35.2227,30.658,25.9446,UP,1
2001-12-18,31.81,32.0,35.2106,30.84,26.1578,DOWN,0
2001-12-19,30.1,30.75,35.1816,30.51,26.3598,DOWN,0
2001-12-20,29.51,30.0,35.1487,30.474,26.5254,UP,1
2001-12-21,30.16,29.51,35.1045,30.456,26.6586,DOWN,0
2001-12-24,29.72,30.05,35.0338,30.26,26.743,UP,1
2001-12-26,30.4,29.8,34.9808,29.978,26.8882,UP,1
2001-12-27,31.17,30.9,34.9224,30.192,27.0706,UP,1
2001-12-28,31.66,31.85,34.877,30.622,27.2906,DOWN,0
2001-12-31,31.0,32.25,34.8282,30.79,27.5156,UP,1
2002-01-02,33.24,32.85,34.7741,31.494,27.7644,UP,1
2002-01-03,36.51,33.51,34.7391,32.716,28.0598,DOWN,0
2002-01-04,35.95,36.51,34.7123,33.672,28.343,UP,1
2002-01-07,36.15,36.45,34.6928,34.57,28.618,DOWN,0
2002-01-08,35.3,35.75,34.654,35.43,28.8594,DOWN,0
2002-01-09,35.01,36.0,34.6261,35.784,29.0806,DOWN,0
2002-01-10,33.75,35.0,34.5848,35.232,29.3056,UP,1
2002-01-11,35.13,34.7,34.5269,35.068,29.5866,UP,1
2002-01-14,35.6,35.95,34.4608,34.958,29.8434,DOWN,0
2002-01-15,35.3,35.6,34.4029,34.958,30.0894,DOWN,0
2002-01-16,33.7,34.75,34.3314,34.696,30.2684,UP,1
2002-01-17,34.0,34.1,34.2802,34.746,30.4564,DOWN,0
2002-01-18,31.79,33.0,34.2129,34.078,30.6028,DOWN,0
2002-01-22,30.88,32.5,34.1596,33.134,30.7024,UP,1
2002-01-23,31.64,31.45,34.1366,32.402,30.797,UP,1
2002-01-24,31.85,32.15,34.1145,32.032,30.9118,UP,1
2002-01-25,32.5,31.85,34.104,31.732,31.0188,DOWN,0
2002-01-28,32.3,32.0,34.0735,31.834,31.0848,DOWN,0
2002-01-29,30.49,32.35,34.0419,31.756,31.1394,UP,1
2002-01-30,32.4,30.49,34.0244,31.908,31.2322,UP,1
2002-01-31,33.75,34.0,34.0024,32.288,31.3812,UP,1
2002-02-01,34.85,35.0,33.9687,32.758,31.5318,DOWN,0
2002-02-04,34.4,35.35,33.9086,33.178,31.6986,UP,1
2002-02-05,34.45,34.65,33.8584,33.97,31.8696,UP,1
2002-02-06,36.69,35.35,33.8271,34.828,32.0686,DOWN,0
2002-02-07,33.86,36.2,33.7599,34.85,32.1738,UP,1
2002-02-08,34.9,34.3,33.6947,34.86,32.2888,UP,1
2002-02-11,37.6,34.9,33.65,35.5,32.5062,UP,1
2002-02-12,37.8,37.1,33.6222,36.17,32.7052,UP,1
2002-02-13,39.01,37.9,33.6173,36.634,32.9422,DOWN,0
2002-02-14,38.25,39.0,33.5951,37.512,33.136,DOWN,0
2002-02-15,36.95,38.25,33.5675,37.922,33.2652,DOWN,0
2002-02-19,36.59,36.95,33.5301,37.72,33.3358,DOWN,0
2002-02-20,36.5,37.1,33.4857,37.46,33.4148,DOWN,0
2002-02-21,33.21,35.5,33.4328,36.3,33.444,DOWN,0
2002-02-22,32.53,33.45,33.38,35.156,33.473,UP,1
2002-02-25,34.05,33.0,33.3428,34.576,33.536,DOWN,0
2002-02-26,33.7,34.4,33.3023,33.998,33.575,UP,1
2002-02-27,34.2,35.25,33.2588,33.538,33.6652,DOWN,0
2002-02-28,32.15,34.4,33.2101,33.326,33.7032,UP,1
2002-03-01,36.29,33.0,33.1841,34.078,33.815,UP,1
2002-03-04,38.7,36.65,33.1773,35.008,33.9528,UP,1
2002-03-05,39.5,38.15,33.1732,36.168,34.1408,DOWN,0
2002-03-06,37.86,39.0,33.159,36.9,34.3078,DOWN,0
2002-03-07,37.14,38.3,33.1492,37.898,34.4474,UP,1
2002-03-08,38.16,38.0,33.144,38.272,34.6162,DOWN,0
2002-03-11,36.95,36.65,33.1236,37.922,34.7472,DOWN,0
2002-03-12,35.69,35.9,33.1016,37.16,34.8376,DOWN,0
2002-03-13,34.1,35.0,33.059,36.408,34.8864,DOWN,0
2002-03-14,32.02,33.55,33.015,35.384,34.9068,UP,1
2002-03-15,33.39,32.0,32.9807,34.43,34.9098,DOWN,0
2002-03-18,33.25,34.5,32.9458,33.69,34.8446,UP,1
2002-03-19,33.8,33.6,32.9113,33.312,34.8016,DOWN,0
2002-03-20,32.5,32.5,32.8839,32.992,34.7286,UP,1
2002-03-21,34.51,33.0,32.8727,33.49,34.7128,DOWN,0
2002-03-22,33.9,34.0,32.8547,33.592,34.6906,DOWN,0
2002-03-25,33.0,33.85,32.8237,33.542,34.6756,UP,1
2002-03-26,34.03,33.15,32.8018,33.588,34.6536,DOWN,0
2002-03-27,33.0,34.0,32.7568,33.688,34.6016,DOWN,0
2002-03-28,32.9,33.85,32.714,33.366,34.5536,UP,1
2002-04-01,33.51,32.9,32.6573,33.288,34.5498,DOWN,0
2002-04-02,32.4,33.25,32.6027,33.168,34.5178,DOWN,0
2002-04-03,30.78,31.76,32.5485,32.518,34.4976,DOWN,0
2002-04-04,30.59,29.5,32.4927,32.036,34.4918,DOWN,0
2002-04-05,29.85,30.76,32.4375,31.426,34.456,UP,1
2002-04-08,30.9,29.25,32.403,30.904,34.437,DOWN,0
2002-04-09,30.05,31.05,32.3557,30.434,34.388,UP,1
2002-04-10,30.53,29.65,32.3159,30.384,34.3526,DOWN,0
2002-04-11,29.2,29.5,32.2718,30.106,34.3268,DOWN,0
2002-04-12,29.06,29.6,32.2329,29.948,34.26,DOWN,0
2002-04-15,28.7,28.75,32.1878,29.508,34.159,UP,1
2002-04-16,30.11,29.6,32.1465,29.52,34.0642,UP,1
2002-04-17,30.24,30.8,32.1026,29.462,33.981,DOWN,0
2002-04-18,29.0,30.49,32.0476,29.422,33.872,UP,1
2002-04-19,29.5,29.85,31.9964,29.51,33.7282,UP,1
2002-04-22,30.9,30.0,31.9429,29.95,33.669,DOWN,0
2002-04-23,29.39,31.35,31.8843,29.806,33.5588,DOWN,0
2002-04-24,27.3,29.5,31.8093,29.218,33.3528,UP,1
2002-04-25,27.55,27.79,31.7308,28.928,33.1478,DOWN,0
2002-04-26,26.0,27.56,31.6514,28.228,32.8876,UP,1
2002-04-29,26.45,26.01,31.5891,27.338,32.6516,DOWN,0
2002-04-30,23.7,25.0,31.5151,26.2,32.3866,UP,1
2002-05-01,24.7,24.25,31.4507,25.68,32.1488,DOWN,0
2002-05-02,23.36,24.95,31.37,24.842,31.886,DOWN,0
2002-05-03,22.61,23.25,31.2831,24.164,31.674,UP,1
2002-05-06,22.78,22.4,31.2019,23.43,31.479,UP,1
2002-05-07,23.25,23.2,31.1344,23.34,31.263,UP,1
2002-05-08,24.51,24.89,31.0636,23.302,31.0792,DOWN,0
2002-05-09,22.85,24.17,30.9866,23.2,30.8522,DOWN,0
2002-05-10,22.47,22.85,30.9012,23.172,30.6586,UP,1
2002-05-13,23.6,23.09,30.8237,23.336,30.4048,UP,1
2002-05-14,26.3,25.3,30.7647,23.946,30.1568,DOWN,0
2002-05-15,25.49,26.3,30.703,24.142,29.8766,UP,1
2002-05-16,26.01,25.5,30.6411,24.774,29.6396,DOWN,0
2002-05-17,25.01,26.0,30.5624,25.282,29.397,DOWN,0
2002-05-20,24.46,25.26,30.4784,25.454,29.123,DOWN,0
2002-05-21,23.6,24.8,30.3896,24.914,28.856,DOWN,0
2002-05-22,23.55,23.24,30.2974,24.526,28.6132,UP,1
2002-05-23,24.3,23.77,30.2004,24.184,28.4172,DOWN,0
2002-05-24,23.36,24.02,30.0927,23.854,28.244,DOWN,0
2002-05-28,23.12,23.61,29.991,23.586,28.0386,DOWN,0
2002-05-29,22.88,22.7,29.8954,23.442,27.8312,UP,1
2002-05-30,23.5,22.37,29.8082,23.432,27.6252,UP,1
2002-05-31,23.58,23.6,29.7299,23.288,27.4468,DOWN,0
2002-06-03,22.3,23.5,29.6476,23.076,27.2026,UP,1
2002-06-04,22.83,22.3,29.5658,23.018,26.9812,DOWN,0
2002-06-05,22.45,22.7,29.4841,22.932,26.7702,DOWN,0
2002-06-06,22.3,22.36,29.4086,22.692,26.5356,DOWN,0
2002-06-07,22.15,20.7,29.3371,22.406,26.3186,DOWN,0
2002-06-10,21.46,22.1,29.2558,22.238,26.0898,DOWN,0
2002-06-11,20.86,21.5,29.1796,21.844,25.8368,UP,1
2002-06-12,21.65,20.75,29.1076,21.684,25.6218,DOWN,0
2002-06-13,21.1,21.5,29.0366,21.444,25.4282,UP,1
2002-06-14,22.3,20.8,28.9618,21.474,25.2624,UP,1
2002-06-17,23.3,22.6,28.8969,21.842,25.1314,UP,1
2002-06-18,23.6,23.2,28.8222,22.39,24.9854,DOWN,0
2002-06-19,20.08,22.0,28.7209,22.076,24.786,DOWN,0
2002-06-20,18.4,20.08,28.6178,21.536,24.5434,UP,1
2002-06-21,18.79,18.02,28.524,20.834,24.3352,UP,1
2002-06-24,19.72,18.5,28.4389,20.118,24.1484,UP,1
2002-06-25,19.75,20.25,28.3496,19.348,23.9694,DOWN,0
2002-06-26,19.0,17.1,28.2631,19.132,23.7472,UP,1
2002-06-27,20.5,20.25,28.1856,19.552,23.5524,DOWN,0
2002-06-28,20.22,20.37,28.1194,19.838,23.3768,DOWN,0
2002-07-01,20.0,20.42,28.0557,19.894,23.1868,DOWN,0
2002-07-02,19.24,19.85,27.9931,19.792,22.9536,UP,1
2002-07-03,20.5,19.25,27.9496,20.092,22.7758,UP,1
2002-07-05,22.31,22.0,27.934,20.454,22.676,DOWN,0
2002-07-08,21.6,22.32,27.9248,20.73,22.557,UP,1
2002-07-09,22.43,21.27,27.9265,21.216,22.4856,DOWN,0
2002-07-10,21.28,22.56,27.9273,21.624,22.3822,UP,1
2002-07-11,22.35,21.05,27.9276,21.994,22.3552,UP,1
2002-07-12,23.39,23.3,27.9383,22.21,22.329,UP,1
2002-07-15,24.45,23.4,27.9743,22.78,22.3508,DOWN,0
2002-07-16,23.23,24.45,28.0016,22.94,22.3632,UP,1
2002-07-17,24.0,24.6,28.0274,23.484,22.3876,DOWN,0
2002-07-18,22.78,23.25,28.0526,23.57,22.3782,DOWN,0
2002-07-19,22.28,22.26,28.0726,23.348,22.3336,DOWN,0
2002-07-22,20.5,22.05,28.0801,22.558,22.2866,DOWN,0
2002-07-23,19.95,21.2,28.0824,21.902,22.2362,UP,1
2002-07-24,21.75,19.45,28.0909,21.452,22.1992,DOWN,0
2002-07-25,19.2,21.0,28.0811,20.736,22.0572,UP,1
2002-07-26,19.63,19.7,28.0793,20.206,21.94,UP,1
2002-07-29,20.86,20.25,28.0774,20.278,21.837,UP,1
2002-07-30,20.98,20.61,28.0648,20.484,21.7564,DOWN,0
2002-07-31,19.49,20.5,28.0348,20.032,21.657,DOWN,0
2002-08-01,18.5,19.3,28.0116,19.892,21.555,DOWN,0
2002-08-02,18.18,18.5,27.9922,19.602,21.4476,DOWN,0
2002-08-05,17.25,18.17,27.9752,18.88,21.3066,UP,1
2002-08-06,18.3,17.95,27.9679,18.344,21.2054,UP,1
2002-08-07,18.69,19.1,27.9574,18.184,21.1168,UP,1
2002-08-08,19.2,18.7,27.9447,18.324,21.0432,DOWN,0
2002-08-09,18.9,18.75,27.9302,18.468,20.9512,DOWN,0
2002-08-12,18.39,18.3,27.9102,18.696,20.8474,DOWN,0
2002-08-13,18.13,18.33,27.8847,18.662,20.764,UP,1
2002-08-14,19.45,18.13,27.8622,18.814,20.6964,UP,1
2002-08-15,19.99,19.9,27.8496,18.972,20.6472,UP,1
2002-08-16,20.85,19.99,27.8485,19.362,20.6182,UP,1
2002-08-19,22.13,21.3,27.8453,20.11,20.6178,DOWN,0
2002-08-20,20.31,21.5,27.8319,20.546,20.5948,UP,1
2002-08-21,21.19,20.98,27.8141,20.894,20.6014,DOWN,0
2002-08-22,21.1,21.3,27.7966,21.116,20.5904,DOWN,0
2002-08-23,20.11,20.65,27.7748,20.968,20.5706,DOWN,0
2002-08-26,19.48,20.11,27.7427,20.438,20.5142,DOWN,0
2002-08-27,18.36,19.6,27.6999,20.048,20.4154,DOWN,0
2002-08-28,17.83,18.2,27.6585,19.376,20.3,DOWN,0
2002-08-29,17.25,16.75,27.609,18.606,20.2434,DOWN,0
2002-08-30,17.25,17.03,27.5503,18.034,20.2204,DOWN,0
2002-09-03,17.01,17.0,27.4965,17.54,20.1848,UP,1
2002-09-04,17.4,17.02,27.4447,17.348,20.1384,DOWN,0
2002-09-05,17.2,17.05,27.3992,17.222,20.0874,UP,1
2002-09-06,17.75,18.0,27.3514,17.322,20.0624,DOWN,0
2002-09-09,17.43,17.35,27.3082,17.358,20.001,UP,1
2002-09-10,18.76,17.65,27.2725,17.708,19.9718,DOWN,0
2002-09-11,18.7,19.0,27.2323,17.968,19.9458,DOWN,0
2002-09-12,17.68,18.06,27.1777,18.064,19.9146,DOWN,0
2002-09-13,16.5,17.3,27.1145,17.814,19.8346,DOWN,0
2002-09-16,16.25,16.5,27.0621,17.578,19.7134,DOWN,0
2002-09-17,16.12,16.5,27.0034,17.05,19.6038,DOWN,0
2002-09-18,15.7,15.9,26.9461,16.45,19.4692,DOWN,0
2002-09-19,15.28,15.33,26.8797,15.97,19.3492,DOWN,0
2002-09-20,13.87,15.27,26.7966,15.444,19.1796,DOWN,0
2002-09-23,12.76,13.12,26.6951,14.746,18.967,UP,1
2002-09-24,12.95,12.35,26.5971,14.112,18.737,UP,1
2002-09-25,13.39,12.75,26.5053,13.65,18.5402,DOWN,0
2002-09-26,12.55,13.55,26.4127,13.104,18.3112,UP,1
2002-09-27,12.74,12.55,26.3219,12.878,18.1104,DOWN,0
2002-09-30,12.37,12.5,26.225,12.8,17.9122,UP,1
2002-10-01,13.0,12.7,26.1415,12.81,17.7622,UP,1
2002-10-02,13.63,13.01,26.0584,12.858,17.6358,DOWN,0
2002-10-03,12.44,13.63,25.9671,12.836,17.4496,DOWN,0
2002-10-04,11.92,12.75,25.8677,12.672,17.304,DOWN,0
2002-10-07,11.75,12.0,25.7759,12.548,17.1464,UP,1
2002-10-08,11.78,11.9,25.6873,12.304,16.9648,UP,1
2002-10-09,12.14,11.6,25.5972,12.006,16.788,UP,1
2002-10-10,12.5,12.15,25.5111,12.018,16.6482,UP,1
2002-10-11,13.67,13.25,25.4274,12.368,16.5516,DOWN,0
2002-10-14,13.47,13.3,25.3389,12.712,16.4574,UP,1
2002-10-15,14.55,14.29,25.2534,13.266,16.4034,DOWN,0
2002-10-16,12.44,13.1,25.1606,13.326,16.2862,UP,1
2002-10-17,13.32,13.06,25.061,13.49,16.1788,UP,1
2002-10-18,14.0,13.0,24.9484,13.556,16.0748,UP,1
2002-10-21,14.88,13.95,24.8431,13.838,15.9944,DOWN,0
2002-10-22,14.45,14.3,24.7346,13.818,15.9156,UP,1
2002-10-23,15.68,14.46,24.6365,14.466,15.8666,UP,1
2002-10-24,16.0,15.69,24.5414,15.002,15.7976,UP,1
2002-10-25,17.3,16.05,24.4592,15.662,15.7438,DOWN,0
2002-10-28,16.85,18.0,24.3678,16.056,15.6638,DOWN,0
2002-10-29,16.09,16.85,24.2702,16.384,15.543,DOWN,0
2002-10-30,15.74,16.09,24.1724,16.396,15.4516,UP,1
2002-10-31,16.0,16.69,24.0839,16.396,15.3478,UP,1
2002-11-01,16.8,16.1,23.9979,16.296,15.2618,UP,1
2002-11-04,17.35,17.75,23.9257,16.396,15.2066,DOWN,0
2002-11-05,16.99,17.34,23.8563,16.576,15.1568,UP,1
2002-11-06,17.8,17.25,23.7871,16.988,15.1456,DOWN,0
2002-11-07,16.52,17.05,23.7104,17.092,15.1194,DOWN,0
2002-11-08,15.57,16.3,23.6258,16.846,15.0858,DOWN,0
2002-11-11,14.09,15.38,23.5347,16.194,15.0226,DOWN,0
2002-11-12,13.83,14.1,23.4514,15.562,14.959,DOWN,0
2002-11-13,13.07,13.27,23.3548,14.616,14.8724,UP,1
2002-11-14,14.19,13.3,23.257,14.15,14.8122,DOWN,0
2002-11-15,13.87,14.0,23.1521,13.81,14.7346,UP,1
2002-11-18,14.07,14.2,23.0504,13.806,14.6674,DOWN,0
2002-11-19,13.73,14.08,22.9468,13.786,14.5668,UP,1
2002-11-20,14.59,13.81,22.8363,14.09,14.4846,UP,1
2002-11-21,15.68,15.05,22.7454,14.388,14.4446,UP,1
2002-11-22,16.02,15.68,22.651,14.818,14.435,UP,1
2002-11-25,16.49,16.02,22.5455,15.302,14.4398,DOWN,0
2002-11-26,15.55,16.49,22.4342,15.666,14.4284,UP,1
2002-11-27,16.11,16.25,22.3197,15.97,14.4366,DOWN,0
2002-11-29,15.81,16.7,22.2075,15.996,14.4472,DOWN,0
2002-12-02,15.74,16.5,22.1015,15.94,14.4846,DOWN,0
2002-12-03,14.6,15.2,21.9915,15.562,14.5214,DOWN,0
2002-12-04,13.95,14.2,21.8788,15.242,14.5414,DOWN,0
2002-12-05,13.72,14.0,21.7813,14.764,14.548,DOWN,0
2002-12-06,13.34,13.44,21.6854,14.27,14.5638,DOWN,0
2002-12-09,12.88,13.32,21.5795,13.698,14.5666,UP,1
2002-12-10,13.86,13.14,21.4803,13.55,14.5964,DOWN,0
2002-12-11,13.67,13.5,21.3777,13.494,14.6098,DOWN,0
2002-12-12,13.57,14.0,21.2848,13.464,14.6086,DOWN,0
2002-12-13,12.99,13.58,21.1683,13.394,14.6196,UP,1
2002-12-16,13.49,13.0,21.0422,13.516,14.651,DOWN,0
2002-12-17,13.28,13.35,20.9111,13.4,14.6816,DOWN,0
2002-12-18,10.22,11.22,20.7729,12.71,14.6504,DOWN,0
2002-12-19,10.19,10.22,20.6382,12.034,14.6114,UP,1
2002-12-20,10.2,10.19,20.4984,11.476,14.5654,UP,1
2002-12-23,10.3,10.2,20.3651,10.838,14.498,DOWN,0
2002-12-24,10.27,10.2,20.238,10.236,14.434,UP,1
2002-12-26,10.29,10.25,20.119,10.25,14.3488,UP,1
2002-12-27,10.3,10.35,20.0104,10.272,14.306,DOWN,0
2002-12-30,9.81,10.32,19.8925,10.194,14.2358,DOWN,0
2002-12-31,9.74,9.82,19.7749,10.082,14.1506,UP,1
2003-01-02,10.0,9.75,19.6559,10.028,14.053,UP,1
2003-01-03,10.16,9.85,19.5442,10.002,13.9672,UP,1
2003-01-06,10.56,10.34,19.4245,10.054,13.8648,UP,1
2003-01-07,11.0,10.56,19.31,10.292,13.7648,DOWN,0
2003-01-08,10.05,10.5,19.1952,10.354,13.6198,DOWN,0
2003-01-09,9.95,10.28,19.0748,10.344,13.4818,UP,1
2003-01-10,10.29,10.04,18.9613,10.37,13.3658,DOWN,0
2003-01-13,10.09,10.4,18.8472,10.276,13.2528,UP,1
2003-01-14,10.2,10.2,18.7307,10.116,13.1368,DOWN,0
2003-01-15,9.96,10.21,18.6185,10.098,13.0,DOWN,0
2003-01-16,9.65,9.96,18.5128,10.038,12.846,DOWN,0
2003-01-17,9.16,9.45,18.4057,9.812,12.6894,DOWN,0
2003-01-21,8.9,9.35,18.3009,9.574,12.5114,DOWN,0
2003-01-22,8.5,8.77,18.1889,9.234,12.351,UP,1
2003-01-23,8.79,8.75,18.0826,9.0,12.2154,DOWN,0
2003-01-24,8.23,8.79,17.9711,8.716,12.0982,DOWN,0
2003-01-27,7.99,8.23,17.8651,8.482,11.9814,DOWN,0
2003-01-28,7.94,8.0,17.7595,8.29,11.8788,UP,1
2003-01-29,8.42,7.67,17.6581,8.274,11.7634,DOWN,0
2003-01-30,8.32,8.43,17.5491,8.18,11.6524,DOWN,0
2003-01-31,8.21,8.0,17.439,8.176,11.5352,UP,1
2003-02-03,8.4,8.21,17.336,8.258,11.4286,DOWN,0
2003-02-04,8.25,8.41,17.2297,8.32,11.3018,DOWN,0
2003-02-05,8.14,8.25,17.1159,8.264,11.151,DOWN,0
2003-02-06,7.62,8.05,17.0071,8.124,10.983,DOWN,0
2003-02-07,7.61,7.81,16.9086,8.004,10.8054,DOWN,0
2003-02-10,7.35,7.52,16.8076,7.794,10.6414,DOWN,0
2003-02-11,7.23,7.15,16.7138,7.59,10.4638,DOWN,0
2003-02-12,7.0,7.24,16.6165,7.362,10.2876,DOWN,0
2003-02-13,6.76,7.0,16.5318,7.19,10.108,UP,1
2003-02-14,7.2,6.76,16.4443,7.108,9.96,DOWN,0
2003-02-18,7.17,7.31,16.3634,7.072,9.8244,UP,1
2003-02-19,7.44,7.5,16.2875,7.114,9.6988,UP,1
