ticker,GL US Equity,GL US Equity,GL US Equity,GL US Equity,GL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-18,17.2978,17.1333,15.5244,17.1707,16.8218,UP,1
2001-06-19,17.4311,17.5556,15.5491,17.2249,16.8331,UP,1
2001-06-20,17.5689,17.4667,15.5759,17.3076,16.8449,UP,1
2001-06-21,17.7644,17.6889,15.6036,17.4382,16.8551,DOWN,0
2001-06-22,17.4933,17.7644,15.6287,17.5111,16.8647,DOWN,0
2001-06-25,17.4444,17.5333,15.6544,17.5404,16.8711,UP,1
2001-06-26,17.6222,17.4444,15.6787,17.5787,16.8798,UP,1
2001-06-27,17.7333,17.6222,15.7041,17.6116,16.8794,UP,1
2001-06-28,17.7911,17.7333,15.7295,17.6169,16.8809,UP,1
2001-06-29,17.8711,17.9111,15.7536,17.6924,16.9041,UP,1
2001-07-02,18.08,17.9556,15.7801,17.8196,16.9336,DOWN,0
2001-07-03,18.0133,18.0222,15.8078,17.8978,16.9665,UP,1
2001-07-05,18.0667,18.0,15.838,17.9644,17.0002,DOWN,0
2001-07-06,17.7778,18.0222,15.8657,17.9618,17.0198,UP,1
2001-07-09,17.8844,17.8889,15.894,17.9644,17.0399,DOWN,0
2001-07-10,17.7822,17.8844,15.9222,17.9049,17.056,DOWN,0
2001-07-11,17.7733,17.7778,15.9488,17.8569,17.0747,UP,1
2001-07-12,17.9689,17.8222,15.9773,17.8373,17.0958,UP,1
2001-07-13,18.1822,17.9689,16.0065,17.9182,17.128,UP,1
2001-07-16,18.2444,18.1778,16.0347,17.9902,17.1641,DOWN,0
2001-07-17,18.1822,18.2222,16.0619,18.0702,17.1969,UP,1
2001-07-18,18.2133,18.1822,16.0911,18.1582,17.2334,DOWN,0
2001-07-19,18.1733,18.1556,16.1162,18.1991,17.2668,DOWN,0
2001-07-20,17.8222,18.1333,16.1417,18.1271,17.296,DOWN,0
2001-07-23,17.6089,17.7333,16.1662,18.0,17.3198,UP,1
2001-07-24,17.6756,17.6089,16.1904,17.8987,17.3456,UP,1
2001-07-25,17.88,17.6756,16.2164,17.832,17.3781,UP,1
2001-07-26,17.9422,17.7778,16.2434,17.7858,17.4068,UP,1
2001-07-27,18.0178,17.9422,16.2706,17.8249,17.4374,DOWN,0
2001-07-30,18.0089,18.0622,16.2976,17.9049,17.4695,UP,1
2001-07-31,18.4489,18.0889,16.3296,18.0596,17.5117,UP,1
2001-08-01,18.4933,18.4667,16.3595,18.1822,17.55,DOWN,0
2001-08-02,18.4133,18.5778,16.3881,18.2764,17.5854,DOWN,0
2001-08-03,18.3467,18.5244,16.4175,18.3422,17.621,DOWN,0
2001-08-06,18.1289,18.3911,16.4466,18.3662,17.6499,UP,1
2001-08-07,18.2622,18.3333,16.474,18.3289,17.6818,UP,1
2001-08-08,18.4267,18.2089,16.5016,18.3156,17.7125,DOWN,0
2001-08-09,18.3378,18.4889,16.5301,18.3004,17.7437,UP,1
2001-08-10,18.5422,18.3556,16.5557,18.3396,17.7775,UP,1
2001-08-13,18.6711,18.5422,16.5791,18.448,17.814,UP,1
2001-08-14,18.7067,18.7111,16.6026,18.5369,17.848,UP,1
2001-08-15,18.84,18.6667,16.6268,18.6196,17.8808,UP,1
2001-08-16,18.9467,18.7733,16.6464,18.7413,17.9173,DOWN,0
2001-08-17,18.8889,18.8533,16.6668,18.8107,17.9524,UP,1
2001-08-20,18.9467,18.8889,16.6864,18.8658,17.9881,UP,1
2001-08-21,19.0,18.9778,16.706,18.9244,18.0254,DOWN,0
2001-08-22,18.8444,19.0444,16.7273,18.9253,18.0591,UP,1
2001-08-23,18.9511,18.9111,16.7494,18.9262,18.095,UP,1
2001-08-24,19.1333,19.1111,16.7722,18.9751,18.1355,DOWN,0
2001-08-27,18.84,19.1378,16.793,18.9538,18.1697,DOWN,0
2001-08-28,18.72,18.84,16.8105,18.8978,18.1981,DOWN,0
2001-08-29,18.6222,18.6889,16.8282,18.8533,18.222,UP,1
2001-08-30,18.8311,18.6222,16.8478,18.8293,18.2472,DOWN,0
2001-08-31,18.7733,18.8311,16.8655,18.7573,18.2674,DOWN,0
2001-09-04,18.6133,18.8178,16.8826,18.712,18.2898,DOWN,0
2001-09-05,18.4133,18.5778,16.894,18.6507,18.3092,DOWN,0
2001-09-06,18.0844,18.4089,16.8989,18.5431,18.3184,DOWN,0
2001-09-07,17.5422,18.0,16.9034,18.2853,18.3146,UP,1
2001-09-10,17.7467,17.3333,16.9085,18.08,18.3137,DOWN,0
2001-09-17,16.9778,17.0667,16.9122,17.7529,18.2958,DOWN,0
2001-09-18,16.7244,16.9822,16.9134,17.4151,18.2687,DOWN,0
2001-09-19,16.2533,16.7067,16.9119,17.0489,18.2335,DOWN,0
2001-09-20,15.8667,15.9333,16.9087,16.7138,18.1895,DOWN,0
2001-09-21,15.8222,15.0,16.9044,16.3289,18.1504,UP,1
2001-09-24,16.56,16.0444,16.9027,16.2453,18.1239,UP,1
2001-09-25,16.6089,16.1067,16.9013,16.2222,18.1004,UP,1
2001-09-26,16.6178,16.6667,16.8994,16.2951,18.0773,UP,1
2001-09-27,16.9422,16.6178,16.8979,16.5102,18.0568,UP,1
2001-09-28,17.3333,16.8444,16.8973,16.8124,18.0398,DOWN,0
2001-10-01,17.1867,17.3556,16.894,16.9378,18.0187,UP,1
2001-10-02,17.4978,17.0889,16.8909,17.1156,18.005,UP,1
2001-10-03,17.7556,17.4133,16.8888,17.3431,17.9958,DOWN,0
2001-10-04,17.7244,17.8444,16.888,17.4996,17.9868,DOWN,0
2001-10-05,17.4222,17.6889,16.8867,17.5173,17.9788,DOWN,0
2001-10-08,16.9333,17.1556,16.8859,17.4667,17.9653,UP,1
2001-10-09,17.1333,16.9111,16.887,17.3938,17.9545,UP,1
2001-10-10,17.4622,17.2356,16.8874,17.3351,17.9461,DOWN,0
2001-10-11,17.3467,17.3556,16.8899,17.2596,17.9342,DOWN,0
2001-10-12,17.3022,17.2356,16.8934,17.2356,17.9199,UP,1
2001-10-15,17.3156,17.2222,16.8945,17.312,17.906,UP,1
2001-10-16,17.3911,17.32,16.897,17.3636,17.8849,DOWN,0
2001-10-17,17.2444,17.48,16.9005,17.32,17.8599,DOWN,0
2001-10-18,17.0,17.2667,16.9027,17.2507,17.8316,DOWN,0
2001-10-19,16.9511,16.8889,16.9019,17.1804,17.8037,UP,1
2001-10-22,17.3822,16.8889,16.9034,17.1938,17.7888,DOWN,0
2001-10-23,17.1111,17.2,16.9073,17.1378,17.7658,DOWN,0
2001-10-24,16.4667,16.4444,16.906,16.9822,17.7266,UP,1
2001-10-25,16.7778,16.4667,16.9123,16.9378,17.6954,UP,1
2001-10-26,17.0222,16.6222,16.9218,16.952,17.665,DOWN,0
2001-10-29,16.7956,16.9556,16.9291,16.8347,17.6275,DOWN,0
2001-10-30,16.64,16.5778,16.9348,16.7404,17.5861,DOWN,0
2001-10-31,16.4578,16.64,16.9389,16.7387,17.5385,UP,1
2001-11-01,16.7467,16.3556,16.9474,16.7324,17.4945,UP,1
2001-11-02,17.1422,16.6444,16.9589,16.7564,17.4596,UP,1
2001-11-05,17.5378,17.1422,16.9708,16.9049,17.4314,UP,1
2001-11-06,17.6044,17.5422,16.9833,17.0978,17.4035,DOWN,0
2001-11-07,17.48,17.7156,16.9954,17.3022,17.3762,UP,1
2001-11-08,17.5644,17.4089,17.0093,17.4658,17.3484,DOWN,0
2001-11-09,17.3467,17.5556,17.0199,17.5067,17.3127,DOWN,0
2001-11-12,17.3289,17.3333,17.0291,17.4649,17.2825,UP,1
2001-11-13,17.5644,17.4178,17.038,17.4569,17.2594,DOWN,0
2001-11-14,17.5422,17.6444,17.0467,17.4693,17.2378,DOWN,0
2001-11-15,17.5378,17.5111,17.0549,17.464,17.2119,DOWN,0
2001-11-16,17.5156,17.5333,17.064,17.4978,17.1868,UP,1
2001-11-19,17.5778,17.5778,17.0728,17.5476,17.166,UP,1
2001-11-20,17.6,17.56,17.0837,17.5547,17.1498,DOWN,0
2001-11-21,17.4667,17.6,17.0946,17.5396,17.1374,UP,1
2001-11-23,17.5689,17.4,17.1054,17.5458,17.138,DOWN,0
2001-11-26,17.5156,17.5956,17.115,17.5458,17.1333,UP,1
2001-11-27,17.52,17.4756,17.1275,17.5342,17.1442,DOWN,0
2001-11-28,17.4933,17.5111,17.139,17.5129,17.1596,UP,1
2001-11-29,17.6533,17.4667,17.1512,17.5502,17.1876,DOWN,0
2001-11-30,17.5333,17.7333,17.1633,17.5431,17.2209,DOWN,0
2001-12-03,17.4222,17.5333,17.1716,17.5244,17.2529,UP,1
2001-12-04,17.5156,17.4444,17.1804,17.5236,17.272,DOWN,0
2001-12-05,17.4089,17.5644,17.1893,17.5067,17.288,DOWN,0
2001-12-06,17.2444,17.4756,17.1988,17.4249,17.3005,UP,1
2001-12-07,17.3778,17.2444,17.208,17.3938,17.3092,DOWN,0
2001-12-10,17.0311,17.3556,17.2174,17.3156,17.3032,DOWN,0
2001-12-11,17.0089,16.92,17.2275,17.2142,17.2996,UP,1
2001-12-12,17.0578,16.8978,17.2376,17.144,17.2908,DOWN,0
2001-12-13,16.9778,17.0889,17.2477,17.0907,17.2753,UP,1
2001-12-14,17.04,16.8667,17.2566,17.0231,17.2616,UP,1
2001-12-17,17.1022,16.9289,17.263,17.0373,17.2552,UP,1
2001-12-18,17.2356,17.0667,17.2719,17.0827,17.2612,UP,1
2001-12-19,17.2667,17.2667,17.2794,17.1244,17.2639,UP,1
2001-12-20,17.3867,17.2667,17.2857,17.2062,17.2624,DOWN,0
2001-12-21,17.2844,17.5556,17.2917,17.2551,17.2612,DOWN,0
2001-12-24,17.2578,17.3956,17.2971,17.2862,17.2603,DOWN,0
2001-12-26,17.2267,17.2444,17.3025,17.2844,17.2585,DOWN,0
2001-12-27,17.1911,17.2,17.3078,17.2693,17.2545,UP,1
2001-12-28,17.2933,17.2356,17.3138,17.2507,17.2555,UP,1
2001-12-31,17.48,17.2889,17.3213,17.2898,17.2651,DOWN,0
2002-01-02,17.24,17.4844,17.3275,17.2862,17.2708,DOWN,0
2002-01-03,17.1556,17.0489,17.3346,17.272,17.2663,UP,1
2002-01-04,17.2978,17.1333,17.3412,17.2933,17.27,DOWN,0
2002-01-07,17.0756,17.2889,17.3475,17.2498,17.2822,DOWN,0
2002-01-08,17.0089,17.0667,17.3528,17.1556,17.2868,UP,1
2002-01-09,17.0489,16.9556,17.3587,17.1173,17.2874,UP,1
2002-01-10,17.1511,16.9556,17.3648,17.1164,17.2945,DOWN,0
2002-01-11,16.96,17.1422,17.3705,17.0489,17.3009,DOWN,0
2002-01-14,16.8222,16.9333,17.3744,16.9982,17.3082,UP,1
2002-01-15,16.9867,16.9111,17.3776,16.9938,17.313,DOWN,0
2002-01-16,16.8622,16.9333,17.379,16.9564,17.3074,UP,1
2002-01-17,16.9289,16.8622,17.3803,16.912,17.2952,DOWN,0
2002-01-18,16.8622,16.9111,17.3805,16.8924,17.2804,DOWN,0
2002-01-22,16.7778,16.9333,17.3781,16.8836,17.2663,UP,1
2002-01-23,16.9378,16.7333,17.3766,16.8738,17.2538,UP,1
2002-01-24,17.0133,16.9467,17.3781,16.904,17.2471,UP,1
2002-01-25,17.0933,17.0356,17.3791,16.9369,17.2424,DOWN,0
2002-01-28,16.7244,17.0978,17.3762,16.9093,17.2256,DOWN,0
2002-01-29,16.3867,16.6667,17.3738,16.8311,17.2025,UP,1
2002-01-30,16.5378,16.3422,17.3716,16.7511,17.1825,UP,1
2002-01-31,16.8844,16.48,17.3698,16.7253,17.1699,DOWN,0
2002-02-01,16.8222,16.8711,17.3688,16.6711,17.1548,DOWN,0
2002-02-04,16.5511,16.8178,17.366,16.6364,17.1338,DOWN,0
2002-02-05,16.48,16.5556,17.3624,16.6551,17.114,DOWN,0
2002-02-06,16.4444,16.4444,17.3559,16.6364,17.0916,DOWN,0
2002-02-07,16.44,16.4444,17.3495,16.5476,17.07,UP,1
2002-02-08,16.6578,16.4889,17.3492,16.5147,17.0528,DOWN,0
2002-02-11,16.6444,16.6889,17.3494,16.5333,17.0358,DOWN,0
2002-02-12,16.64,16.5778,17.3508,16.5653,17.0156,UP,1
2002-02-13,17.0622,16.6667,17.3542,16.6889,17.0061,UP,1
2002-02-14,17.12,17.1511,17.3558,16.8249,17.0001,DOWN,0
2002-02-15,17.0222,17.1556,17.3565,16.8978,16.9902,DOWN,0
2002-02-19,16.9778,17.0444,17.3565,16.9644,16.9816,UP,1
2002-02-20,17.0889,16.9689,17.3578,17.0542,16.9785,DOWN,0
2002-02-21,16.8489,16.9556,17.3574,17.0116,16.9679,UP,1
2002-02-22,16.9822,16.7778,17.3595,16.984,16.9669,UP,1
2002-02-25,17.52,17.0267,17.3649,17.0836,16.9772,UP,1
2002-02-26,17.6756,17.7556,17.3706,17.2231,16.9895,UP,1
2002-02-27,17.8089,17.6978,17.3777,17.3671,17.0061,UP,1
2002-02-28,17.8622,17.8133,17.3845,17.5698,17.0226,UP,1
2002-03-01,18.0578,17.8222,17.3929,17.7849,17.0417,UP,1
2002-03-04,18.6044,18.1333,17.4039,18.0018,17.0691,DOWN,0
2002-03-05,18.4889,18.16,17.4144,18.1644,17.0935,UP,1
2002-03-06,18.5689,18.4889,17.426,18.3164,17.1172,DOWN,0
2002-03-07,18.2711,18.2667,17.4348,18.3982,17.1369,UP,1
2002-03-08,18.3111,18.3111,17.4439,18.4489,17.158,DOWN,0
2002-03-11,18.1778,18.2444,17.4528,18.3636,17.177,DOWN,0
2002-03-12,18.1156,18.0889,17.4616,18.2889,17.1955,DOWN,0
2002-03-13,17.9644,18.12,17.4686,18.168,17.2089,UP,1
2002-03-14,18.08,18.0,17.4758,18.1298,17.2209,UP,1
2002-03-15,18.2222,18.1911,17.484,18.112,17.2405,DOWN,0
2002-03-18,18.1333,18.0489,17.4913,18.1031,17.2601,DOWN,0
2002-03-19,18.0711,18.1378,17.4983,18.0942,17.2756,DOWN,0
2002-03-20,17.9511,18.0222,17.5036,18.0916,17.2931,DOWN,0
2002-03-21,17.9511,17.9022,17.5095,18.0658,17.3119,DOWN,0
2002-03-22,17.8444,17.9333,17.5144,17.9902,17.3278,DOWN,0
2002-03-25,17.6622,17.8444,17.5185,17.896,17.338,DOWN,0
2002-03-26,17.5333,17.6222,17.5211,17.7884,17.3495,UP,1
2002-03-27,17.8622,17.6,17.5244,17.7707,17.3703,UP,1
2002-03-28,17.9067,17.8444,17.5284,17.7618,17.3887,DOWN,0
2002-04-01,17.6711,17.7956,17.5311,17.7271,17.4049,UP,1
2002-04-02,17.7911,17.6711,17.5342,17.7529,17.4221,DOWN,0
2002-04-03,17.7689,17.8222,17.5374,17.8,17.4403,UP,1
2002-04-04,17.7911,17.7644,17.5405,17.7858,17.4605,UP,1
2002-04-05,18.0311,17.8222,17.5449,17.8107,17.4824,UP,1
2002-04-08,18.0356,18.0756,17.5495,17.8836,17.5028,UP,1
2002-04-09,18.2711,17.8889,17.5552,17.9796,17.5264,UP,1
2002-04-10,18.5556,18.2711,17.5615,18.1369,17.563,DOWN,0
2002-04-11,18.2844,18.5556,17.5658,18.2356,17.601,UP,1
2002-04-12,18.4489,18.3111,17.5702,18.3191,17.6392,DOWN,0
2002-04-15,18.2311,18.3378,17.5725,18.3582,17.6661,UP,1
2002-04-16,18.3911,18.2978,17.577,18.3822,17.6975,UP,1
2002-04-17,18.5067,18.3778,17.5823,18.3724,17.7366,DOWN,0
2002-04-18,18.2,18.4889,17.5852,18.3556,17.771,UP,1
2002-04-19,18.36,18.2222,17.5884,18.3378,17.8093,DOWN,0
2002-04-22,18.2978,18.36,17.5909,18.3511,17.8465,DOWN,0
2002-04-23,18.0267,18.4,17.5917,18.2782,17.8739,UP,1
2002-04-24,18.2044,18.1111,17.5923,18.2178,17.9051,DOWN,0
2002-04-25,18.0044,18.1778,17.5922,18.1787,17.9324,UP,1
2002-04-26,18.0533,18.0356,17.5922,18.1173,17.9522,UP,1
2002-04-29,18.0578,18.1778,17.5936,18.0693,17.9709,UP,1
2002-04-30,18.1733,18.1689,17.595,18.0987,17.994,UP,1
2002-05-01,18.3378,18.2,17.5978,18.1253,18.0212,DOWN,0
2002-05-02,18.2711,18.3333,17.6003,18.1787,18.0448,DOWN,0
2002-05-03,18.2711,18.3556,17.6018,18.2222,18.0732,DOWN,0
2002-05-06,18.0578,18.2667,17.6012,18.2222,18.0948,DOWN,0
2002-05-07,17.8978,18.1689,17.5994,18.1671,18.1023,UP,1
2002-05-08,18.0356,18.0133,17.5987,18.1067,18.1095,DOWN,0
2002-05-09,17.9067,18.0222,17.5972,18.0338,18.1115,DOWN,0
2002-05-10,17.7867,17.9067,17.5952,17.9369,18.11,UP,1
2002-05-13,18.0711,17.7867,17.5965,17.9396,18.1102,DOWN,0
2002-05-14,18.04,18.1556,17.5986,17.968,18.0989,DOWN,0
2002-05-15,18.0133,17.9956,17.6003,17.9636,18.0894,UP,1
2002-05-16,18.1378,18.0978,17.6016,18.0098,18.0808,UP,1
2002-05-17,18.3111,18.0889,17.6035,18.1147,18.0816,DOWN,0
2002-05-20,17.9689,18.3111,17.6032,18.0942,18.0748,DOWN,0
2002-05-21,17.9644,17.9733,17.603,18.0791,18.0705,UP,1
2002-05-22,18.0489,17.9644,17.601,18.0862,18.0692,UP,1
2002-05-23,18.1333,18.1333,17.5992,18.0853,18.0725,DOWN,0
2002-05-24,18.12,18.1778,17.5977,18.0471,18.0733,DOWN,0
2002-05-28,18.0356,18.1644,17.5962,18.0604,18.0696,UP,1
2002-05-29,18.0622,18.0356,17.5958,18.08,18.0682,DOWN,0
2002-05-30,17.8844,17.8667,17.594,18.0471,18.0644,UP,1
2002-05-31,17.9378,17.9111,17.5915,18.008,18.0642,DOWN,0
2002-06-03,17.8622,17.8444,17.5891,17.9564,18.0624,DOWN,0
2002-06-04,17.6667,17.7822,17.5848,17.8827,18.0588,UP,1
2002-06-05,18.0133,17.7556,17.5815,17.8729,18.0659,DOWN,0
2002-06-06,17.8222,18.1244,17.577,17.8604,18.0716,UP,1
2002-06-07,17.9111,17.8267,17.5724,17.8551,18.0726,UP,1
2002-06-10,18.0089,17.9778,17.5677,17.8844,18.0747,DOWN,0
2002-06-11,17.5644,17.9556,17.5611,17.864,18.0725,DOWN,0
2002-06-12,17.5333,17.6089,17.554,17.768,18.0674,DOWN,0
2002-06-13,17.2356,17.4222,17.5452,17.6507,18.0567,UP,1
2002-06-14,17.2978,17.1556,17.5375,17.528,18.0468,UP,1
2002-06-17,17.5778,17.3556,17.5306,17.4418,18.0378,DOWN,0
2002-06-18,17.4978,17.5556,17.5224,17.4284,18.027,DOWN,0
2002-06-19,17.3422,17.4978,17.5149,17.3902,18.0084,DOWN,0
2002-06-20,17.16,17.2444,17.5071,17.3751,17.9805,DOWN,0
2002-06-21,17.1244,16.8889,17.4996,17.3404,17.9573,DOWN,0
2002-06-24,16.8044,17.1244,17.4895,17.1858,17.9244,DOWN,0
2002-06-25,16.7289,16.9111,17.4793,17.032,17.8944,DOWN,0
2002-06-26,16.6444,16.5067,17.4694,16.8924,17.8595,UP,1
2002-06-27,16.76,16.6578,17.4612,16.8124,17.8245,UP,1
2002-06-28,16.9778,16.8711,17.4556,16.7831,17.8001,DOWN,0
2002-07-01,16.6578,16.8889,17.4512,16.7538,17.766,DOWN,0
2002-07-02,16.3333,16.7778,17.4442,16.6747,17.7268,DOWN,0
2002-07-03,16.16,16.4667,17.4401,16.5778,17.6894,UP,1
2002-07-05,16.5867,16.1733,17.4394,16.5431,17.6571,DOWN,0
2002-07-08,16.4933,16.4978,17.4406,16.4462,17.6268,DOWN,0
2002-07-09,15.9644,16.4933,17.4411,16.3076,17.5851,DOWN,0
2002-07-10,15.5022,16.0756,17.4395,16.1413,17.534,UP,1
2002-07-11,15.7156,15.3911,17.4352,16.0524,17.4848,DOWN,0
2002-07-12,15.6711,15.7778,17.4306,15.8693,17.4315,UP,1
2002-07-15,15.6756,15.6,17.4258,15.7058,17.3796,DOWN,0
2002-07-16,15.4533,15.6622,17.4184,15.6036,17.3232,DOWN,0
2002-07-17,15.2533,15.5644,17.408,15.5538,17.2671,DOWN,0
2002-07-18,14.76,15.2533,17.3959,15.3627,17.2044,DOWN,0
2002-07-19,14.6133,14.4444,17.3814,15.1511,17.1359,DOWN,0
2002-07-22,13.7778,14.5022,17.3616,14.7716,17.0533,UP,1
2002-07-23,13.9022,14.2667,17.3424,14.4613,16.9756,UP,1
2002-07-24,14.4133,13.7333,17.3274,14.2933,16.9025,DOWN,0
2002-07-25,14.3689,14.3022,17.3146,14.2151,16.8291,UP,1
2002-07-26,14.7778,14.3778,17.3028,14.248,16.7644,UP,1
2002-07-29,15.8267,15.5556,17.2946,14.6578,16.7181,DOWN,0
2002-07-30,15.7733,15.8311,17.2868,15.032,16.6674,UP,1
2002-07-31,16.1067,15.8,17.2808,15.3707,16.6301,DOWN,0
2002-08-01,15.7644,16.0222,17.273,15.6498,16.5861,DOWN,0
2002-08-02,15.4044,15.7111,17.2631,15.7751,16.5332,DOWN,0
2002-08-05,14.9911,15.4222,17.2518,15.608,16.4704,UP,1
2002-08-06,15.2089,15.1022,17.2429,15.4951,16.4122,UP,1
2002-08-07,15.4,15.3778,17.2351,15.3538,16.3595,UP,1
2002-08-08,15.8533,15.4,17.2275,15.3716,16.3153,UP,1
2002-08-09,16.1378,15.7778,17.2226,15.5182,16.2804,DOWN,0
2002-08-12,16.1022,16.0889,17.2208,15.7404,16.2436,DOWN,0
2002-08-13,15.6933,16.0,17.2154,15.8373,16.2003,UP,1
2002-08-14,16.3111,15.6444,17.2118,16.0196,16.1732,UP,1
2002-08-15,16.3156,16.3111,17.2094,16.112,16.1392,UP,1
2002-08-16,16.3333,16.3067,17.2079,16.1511,16.1094,UP,1
2002-08-19,16.5556,16.2222,17.2084,16.2418,16.0823,DOWN,0
2002-08-20,16.4356,16.5333,17.2068,16.3902,16.0508,UP,1
2002-08-21,16.5422,16.4533,17.2038,16.4364,16.0304,UP,1
2002-08-22,16.8222,16.4444,17.2002,16.5378,16.0162,DOWN,0
2002-08-23,16.4444,16.7333,17.1944,16.56,16.0004,UP,1
2002-08-26,16.6222,16.5556,17.1901,16.5733,15.9868,DOWN,0
2002-08-27,16.5733,16.6533,17.1852,16.6009,15.9668,DOWN,0
2002-08-28,16.3644,16.4889,17.1803,16.5653,15.9441,UP,1
2002-08-29,16.5378,16.3333,17.1763,16.5084,15.928,UP,1
2002-08-30,16.6,16.5289,17.1715,16.5396,15.9168,DOWN,0
2002-09-03,16.1022,16.4889,17.1643,16.4356,15.8964,UP,1
2002-09-04,16.1511,15.88,17.1574,16.3511,15.8833,DOWN,0
2002-09-05,16.1333,16.1511,17.1504,16.3049,15.8714,UP,1
2002-09-06,16.2044,16.2222,17.1436,16.2382,15.8626,UP,1
2002-09-09,16.3956,16.1956,17.1376,16.1973,15.8553,DOWN,0
2002-09-10,16.3467,16.4,17.132,16.2462,15.8427,DOWN,0
2002-09-11,16.32,16.5244,17.1257,16.28,15.8359,DOWN,0
2002-09-12,15.9333,16.5333,17.1178,16.24,15.8279,UP,1
2002-09-13,16.1244,15.8889,17.1108,16.224,15.8272,DOWN,0
2002-09-16,16.0178,16.1111,17.1034,16.1484,15.8158,DOWN,0
2002-09-17,15.56,16.1067,17.093,15.9911,15.7972,DOWN,0
2002-09-18,15.5556,15.4667,17.0831,15.8382,15.789,DOWN,0
2002-09-19,15.2933,15.4444,17.0724,15.7102,15.7848,DOWN,0
2002-09-20,15.2756,15.2933,17.0612,15.5404,15.776,UP,1
2002-09-23,15.3822,15.1422,17.0511,15.4133,15.7702,DOWN,0
2002-09-24,14.9644,15.2667,17.0397,15.2942,15.756,UP,1
2002-09-25,15.4178,15.1422,17.0299,15.2667,15.7553,UP,1
2002-09-26,15.84,15.5067,17.024,15.376,15.767,DOWN,0
2002-09-27,15.3289,15.8267,17.0156,15.3867,15.7784,DOWN,0
2002-09-30,15.2267,15.1111,17.0064,15.3556,15.7907,UP,1
2002-10-01,16.0756,15.3378,17.0019,15.5778,15.8366,DOWN,0
2002-10-02,15.4978,15.9111,16.9942,15.5938,15.8685,DOWN,0
2002-10-03,15.1733,15.4889,16.9845,15.4604,15.8837,DOWN,0
2002-10-04,14.6044,15.3289,16.9714,15.3156,15.8884,DOWN,0
2002-10-07,14.3733,14.5956,16.9569,15.1449,15.8804,UP,1
2002-10-08,15.1778,14.3867,16.9459,14.9653,15.8674,DOWN,0
2002-10-09,14.4267,15.0,16.9316,14.7511,15.8404,UP,1
2002-10-10,15.2,14.5778,16.9213,14.7564,15.8223,UP,1
2002-10-11,15.4444,15.3778,16.9124,14.9244,15.8159,UP,1
2002-10-14,15.4489,15.44,16.9037,15.1396,15.8168,UP,1
2002-10-15,16.0667,15.6222,16.8975,15.3173,15.8383,DOWN,0
2002-10-16,15.9067,16.0667,16.8897,15.6133,15.8523,UP,1
2002-10-17,16.28,16.2222,16.8849,15.8293,15.8699,DOWN,0
2002-10-18,16.1111,16.1644,16.8796,15.9627,15.875,DOWN,0
2002-10-21,15.6044,15.4444,16.8712,15.9938,15.8644,UP,1
2002-10-22,15.7733,15.6089,16.8647,15.9351,15.8578,UP,1
2002-10-23,15.8889,15.7556,16.8591,15.9316,15.8617,UP,1
2002-10-24,16.0444,15.9778,16.854,15.8844,15.8564,UP,1
2002-10-25,16.3111,15.8889,16.8498,15.9244,15.8563,DOWN,0
2002-10-28,16.16,16.4489,16.8458,16.0356,15.8528,DOWN,0
2002-10-29,15.8889,15.9556,16.8412,16.0587,15.8395,UP,1
2002-10-30,15.9022,15.7689,16.8358,16.0613,15.8288,UP,1
2002-10-31,15.9111,16.2222,16.831,16.0347,15.8162,UP,1
2002-11-01,16.0044,15.9022,16.8264,15.9733,15.7998,UP,1
2002-11-04,16.3022,16.1333,16.8236,16.0018,15.797,DOWN,0
2002-11-05,16.2489,16.2978,16.8209,16.0738,15.7895,UP,1
2002-11-06,16.4533,16.1778,16.8185,16.184,15.7871,DOWN,0
2002-11-07,16.0667,16.4089,16.8138,16.2151,15.7812,DOWN,0
2002-11-08,16.0178,16.0667,16.8084,16.2178,15.7708,DOWN,0
2002-11-11,15.8356,15.8844,16.804,16.1244,15.7555,UP,1
2002-11-12,15.8622,15.8578,16.8013,16.0471,15.7507,UP,1
2002-11-13,15.9867,15.8444,16.7986,15.9538,15.7474,UP,1
2002-11-14,16.3511,16.1644,16.7959,16.0107,15.7517,UP,1
2002-11-15,16.4756,16.2622,16.7942,16.1022,15.7572,DOWN,0
2002-11-18,16.1778,16.4756,16.7923,16.1707,15.7528,UP,1
2002-11-19,16.32,16.1778,16.7915,16.2622,15.7523,UP,1
2002-11-20,16.6,16.2978,16.7923,16.3849,15.7579,UP,1
2002-11-21,16.8667,16.5956,16.7944,16.488,15.7765,DOWN,0
2002-11-22,16.7644,16.8267,16.795,16.5458,15.7893,DOWN,0
2002-11-25,16.6044,16.72,16.7948,16.6311,15.8011,DOWN,0
2002-11-26,16.2311,16.56,16.7927,16.6133,15.8145,UP,1
2002-11-27,16.68,16.32,16.7908,16.6293,15.837,DOWN,0
2002-11-29,16.5067,16.7022,16.7877,16.5573,15.8612,UP,1
2002-12-02,16.5867,16.5111,16.7856,16.5218,15.8875,UP,1
2002-12-03,16.7067,16.72,16.7842,16.5422,15.914,UP,1
2002-12-04,16.7733,16.6667,16.7826,16.6507,15.9501,DOWN,0
2002-12-05,16.52,16.8178,16.781,16.6187,15.9722,UP,1
2002-12-06,16.5867,16.4533,16.779,16.6347,15.9871,DOWN,0
2002-12-09,16.2489,16.5244,16.7726,16.5671,16.0055,UP,1
