ticker,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-08-14,25.0,25.88,26.764,29.809,33.6194,DOWN,0
2019-08-15,19.45,21.9,24.96,29.5946,33.5105,UP,1
2019-08-16,19.96,18.805,23.474,29.4016,33.4063,UP,1
2019-08-19,20.97,20.33,22.418,29.216,33.3095,UP,1
2019-08-20,21.04,20.85,21.284,29.0374,33.2032,UP,1
2019-08-21,21.75,21.35,20.634,28.878,33.0972,DOWN,0
2019-08-22,21.28,21.85,21.0,28.727,32.9896,DOWN,0
2019-08-23,20.31,21.06,21.07,28.5344,32.8774,UP,1
2019-08-26,20.88,20.56,21.052,28.3612,32.7695,DOWN,0
2019-08-27,20.48,20.98,20.94,28.1776,32.6598,UP,1
2019-08-28,20.49,20.43,20.688,27.9812,32.5471,DOWN,0
2019-08-29,20.28,20.43,20.488,27.7772,32.4385,UP,1
2019-08-30,20.65,20.42,20.556,27.5726,32.3354,DOWN,0
2019-09-03,20.44,20.43,20.468,27.3548,32.2321,UP,1
2019-09-04,21.49,21.045,20.67,27.1566,32.1341,UP,1
2019-09-05,22.92,21.59,21.156,27.011,32.0436,UP,1
2019-09-06,23.69,23.04,21.838,26.8692,31.9589,UP,1
2019-09-09,24.29,23.68,22.566,26.7342,31.8847,UP,1
2019-09-10,25.17,24.15,23.512,26.603,31.8202,UP,1
2019-09-11,25.78,25.3,24.37,26.4926,31.7597,DOWN,0
2019-09-12,25.58,25.56,24.902,26.3974,31.6993,DOWN,0
2019-09-13,25.18,26.0,25.2,26.2934,31.6315,UP,1
2019-09-16,25.51,25.02,25.444,26.1988,31.5724,DOWN,0
2019-09-17,25.16,25.38,25.442,26.0968,31.5057,UP,1
2019-09-18,25.18,25.0,25.322,26.0076,31.4415,UP,1
2019-09-19,25.27,25.18,25.26,25.9358,31.3732,DOWN,0
2019-09-20,25.14,25.33,25.252,25.8442,31.3012,DOWN,0
2019-09-23,25.14,25.02,25.178,25.7402,31.2358,UP,1
2019-09-24,25.15,25.4,25.176,25.6282,31.1737,UP,1
2019-09-25,25.36,25.31,25.212,25.5114,31.1238,UP,1
2019-09-26,25.51,25.25,25.26,25.4162,31.0721,UP,1
2019-09-27,25.99,25.67,25.43,25.328,31.0273,UP,1
2019-09-30,26.05,25.99,25.612,25.243,30.9773,DOWN,0
2019-10-01,25.6,26.16,25.702,25.1672,30.9312,DOWN,0
2019-10-02,24.74,25.17,25.578,25.0612,30.8819,UP,1
2019-10-03,25.27,24.65,25.53,24.9506,30.8346,UP,1
2019-10-04,25.49,25.13,25.43,24.844,30.7886,DOWN,0
2019-10-07,25.18,25.45,25.256,24.7352,30.7448,DOWN,0
2019-10-08,24.66,24.8,25.068,24.6162,30.701,UP,1
2019-10-09,24.78,24.92,25.076,24.4986,30.6609,UP,1
2019-10-10,24.99,24.82,25.02,24.3798,30.6243,UP,1
2019-10-11,25.98,25.43,25.118,24.314,30.5848,DOWN,0
2019-10-14,25.25,25.13,25.132,24.224,30.5403,UP,1
2019-10-15,25.52,25.29,25.304,24.1776,30.4988,DOWN,0
2019-10-16,25.5,25.5,25.448,24.13,30.4576,DOWN,0
2019-10-17,25.44,25.77,25.538,24.0752,30.4127,UP,1
2019-10-18,25.56,25.09,25.454,24.017,30.3754,UP,1
2019-10-21,26.24,25.85,25.652,23.994,30.3353,UP,1
2019-10-22,26.41,26.21,25.83,23.9972,30.2943,DOWN,0
2019-10-23,25.95,26.47,25.92,23.982,30.2469,DOWN,0
2019-10-24,25.71,26.1,25.974,23.9962,30.1905,UP,1
2019-10-25,26.45,25.31,26.152,24.1362,30.1422,DOWN,0
2019-10-28,26.13,26.32,26.13,24.2596,30.0911,DOWN,0
2019-10-29,25.87,26.07,26.022,24.3576,30.0397,UP,1
2019-10-30,26.25,25.86,26.082,24.4618,29.9915,DOWN,0
2019-10-31,25.86,26.15,26.112,24.544,29.9442,UP,1
2019-11-01,26.29,26.13,26.08,24.6442,29.8951,UP,1
2019-11-04,26.52,26.49,26.158,24.7684,29.8423,UP,1
2019-11-05,26.95,25.91,26.374,24.8898,29.7953,DOWN,0
2019-11-06,25.93,26.69,26.31,24.9988,29.7424,UP,1
2019-11-07,27.07,26.49,26.552,25.1304,29.6971,UP,1
2019-11-08,27.23,26.98,26.74,25.2694,29.6458,DOWN,0
2019-11-11,26.68,27.03,26.772,25.39,29.5898,DOWN,0
2019-11-12,26.38,26.77,26.658,25.5088,29.5327,DOWN,0
2019-11-13,26.03,26.19,26.678,25.5996,29.471,UP,1
2019-11-14,26.09,26.0,26.482,25.663,29.4079,UP,1
2019-11-15,26.76,26.34,26.388,25.7244,29.3485,UP,1
2019-11-18,26.94,26.76,26.44,25.7774,29.2908,UP,1
2019-11-19,26.95,26.91,26.554,25.813,29.2319,DOWN,0
2019-11-20,26.13,26.93,26.574,25.82,29.166,DOWN,0
2019-11-21,25.77,26.12,26.51,25.8238,29.1275,UP,1
2019-11-22,26.35,26.04,26.428,25.8472,29.0899,UP,1
2019-11-25,26.69,26.58,26.378,25.8708,29.0501,DOWN,0
2019-11-26,26.54,26.75,26.296,25.8984,29.0061,UP,1
2019-11-27,27.02,26.84,26.474,25.9352,28.9657,DOWN,0
2019-11-29,26.89,26.93,26.698,25.9676,28.9244,DOWN,0
2019-12-02,25.89,26.9,26.606,25.9826,28.8743,DOWN,0
2019-12-03,24.83,25.19,26.234,25.9764,28.8208,UP,1
2019-12-04,25.54,24.87,26.034,25.9842,28.7735,DOWN,0
2019-12-05,25.45,25.52,25.72,25.986,28.7266,UP,1
2019-12-06,25.53,25.22,25.448,25.9864,28.677,UP,1
2019-12-09,25.8,25.6,25.43,25.9826,28.6252,DOWN,0
2019-12-10,25.53,25.85,25.57,25.9722,28.5745,UP,1
2019-12-11,25.82,25.41,25.626,25.9766,28.5264,UP,1
2019-12-12,26.34,25.88,25.804,26.0086,28.4834,DOWN,0
2019-12-13,25.94,26.69,25.886,26.022,28.4363,DOWN,0
2019-12-16,25.48,26.14,25.822,26.0218,28.3907,UP,1
2019-12-17,25.51,25.42,25.818,26.0284,28.3452,UP,1
2019-12-18,25.94,25.66,25.842,26.054,28.3023,UP,1
2019-12-19,26.39,26.17,25.852,26.0862,28.2633,UP,1
2019-12-20,26.71,26.49,26.006,26.1206,28.2292,UP,1
2019-12-23,27.09,26.81,26.328,26.1428,28.1953,DOWN,0
2019-12-24,26.74,27.08,26.574,26.1726,28.1601,UP,1
2019-12-26,27.23,26.91,26.832,26.2068,28.127,DOWN,0
2019-12-27,26.88,27.28,26.93,26.2344,28.0959,DOWN,0
2019-12-30,26.59,26.81,26.906,26.2574,28.0678,UP,1
2019-12-31,26.97,26.51,26.882,26.2856,28.038,DOWN,0
2020-01-02,26.93,27.16,26.92,26.2994,28.008,DOWN,0
2020-01-03,26.92,26.51,26.858,26.3096,27.9833,UP,1
2020-01-06,27.26,26.67,26.934,26.3358,27.9599,UP,1
2020-01-07,27.52,27.3,27.12,26.372,27.9428,UP,1
2020-01-08,27.7,27.68,27.266,26.397,27.9235,DOWN,0
2020-01-09,27.38,27.77,27.356,26.422,27.9006,UP,1
2020-01-10,27.43,27.29,27.458,26.4532,27.8754,UP,1
2020-01-13,28.1,27.56,27.626,26.4902,27.8523,UP,1
2020-01-14,28.63,28.26,27.848,26.5456,27.833,DOWN,0
2020-01-15,28.56,28.55,28.02,26.591,27.8089,UP,1
2020-01-16,28.85,28.88,28.314,26.6376,27.7869,UP,1
2020-01-17,28.89,28.89,28.606,26.6764,27.7619,DOWN,0
2020-01-21,28.36,28.75,28.658,26.725,27.7315,DOWN,0
2020-01-22,27.65,28.26,28.462,26.7366,27.6985,UP,1
2020-01-23,27.94,27.43,28.338,26.7508,27.6691,DOWN,0
2020-01-24,27.29,27.97,28.026,26.763,27.6378,DOWN,0
2020-01-27,26.24,26.48,27.496,26.7602,27.6019,UP,1
2020-01-28,26.4,26.55,27.104,26.7676,27.5694,UP,1
2020-01-29,26.76,26.58,26.926,26.781,27.5404,DOWN,0
2020-01-30,26.64,26.4,26.666,26.7786,27.5121,DOWN,0
2020-01-31,25.77,26.57,26.362,26.7552,27.4796,UP,1
2020-02-03,26.03,25.93,26.32,26.7368,27.4483,UP,1
2020-02-04,27.2,26.77,26.48,26.7582,27.4215,UP,1
2020-02-05,28.39,27.57,26.806,26.8106,27.41,UP,1
2020-02-06,29.0,29.85,27.278,26.8636,27.4008,DOWN,0
2020-02-07,27.97,27.95,27.718,26.8892,27.383,UP,1
2020-02-10,28.51,27.86,28.214,26.9286,27.3715,UP,1
2020-02-11,28.58,28.87,28.49,26.9598,27.3562,UP,1
2020-02-12,29.47,28.85,28.706,27.0114,27.3419,DOWN,0
2020-02-13,28.83,29.08,28.672,27.0702,27.3247,UP,1
2020-02-14,29.21,28.83,28.92,27.1578,27.3156,DOWN,0
2020-02-18,28.1,28.75,28.838,27.209,27.2992,DOWN,0
2020-02-19,28.04,28.19,28.73,27.2608,27.2834,UP,1
2020-02-20,28.81,28.1,28.598,27.3264,27.2698,DOWN,0
2020-02-21,27.99,28.45,28.43,27.3702,27.2562,DOWN,0
2020-02-24,25.55,26.33,27.698,27.3706,27.2302,DOWN,0
2020-02-25,24.35,25.8,26.948,27.3412,27.1851,DOWN,0
2020-02-26,23.52,24.58,26.044,27.2848,27.1415,DOWN,0
2020-02-27,22.95,22.77,24.872,27.225,27.1051,UP,1
2020-02-28,23.45,22.22,23.964,27.1844,27.0685,UP,1
2020-03-02,23.69,23.51,23.592,27.148,27.0315,DOWN,0
2020-03-03,23.36,23.78,23.394,27.0964,26.9916,UP,1
2020-03-04,24.33,23.66,23.556,27.0552,26.9594,DOWN,0
2020-03-05,22.22,23.09,23.41,26.9654,26.9169,DOWN,0
2020-03-06,21.7,21.25,23.06,26.8576,26.8685,DOWN,0
2020-03-09,18.43,20.02,22.008,26.6914,26.8063,UP,1
2020-03-10,19.16,19.56,21.168,26.53,26.751,DOWN,0
2020-03-11,17.57,18.44,19.816,26.3438,26.6903,DOWN,0
2020-03-12,15.01,16.18,18.374,26.1122,26.6183,UP,1
2020-03-13,16.23,15.57,17.28,25.8974,26.5545,DOWN,0
2020-03-16,11.48,13.25,15.89,25.5884,26.4701,UP,1
2020-03-17,13.19,11.8,14.696,25.3138,26.3932,UP,1
2020-03-18,13.36,12.02,13.854,25.0358,26.3159,DOWN,0
2020-03-19,12.71,13.09,13.394,24.7396,26.2292,DOWN,0
2020-03-20,12.04,13.07,12.556,24.4264,26.1386,DOWN,0
2020-03-23,10.58,12.0,12.376,24.0904,26.0434,UP,1
2020-03-24,13.72,11.51,12.482,23.8162,25.9608,UP,1
2020-03-25,14.9,13.91,12.79,23.5522,25.8854,UP,1
2020-03-26,15.16,14.69,13.28,23.2828,25.8126,DOWN,0
2020-03-27,13.91,14.17,13.654,22.9898,25.738,DOWN,0
2020-03-30,13.21,13.96,14.18,22.677,25.6544,DOWN,0
2020-03-31,12.95,12.96,14.026,22.3582,25.5714,DOWN,0
2020-04-01,11.07,12.0,13.26,22.0124,25.4785,DOWN,0
2020-04-02,11.01,10.72,12.43,21.6796,25.382,UP,1
2020-04-03,11.09,10.65,11.866,21.3426,25.285,UP,1
2020-04-06,13.04,11.92,11.832,21.0576,25.1958,UP,1
2020-04-07,14.47,14.12,12.136,20.8222,25.1115,UP,1
2020-04-08,14.97,15.15,12.916,20.5936,25.0294,UP,1
2020-04-09,15.7,15.65,13.854,20.3724,24.9569,DOWN,0
2020-04-13,14.77,15.95,14.59,20.135,24.8768,UP,1
2020-04-14,15.38,15.1,15.058,19.9272,24.7985,DOWN,0
2020-04-15,14.42,14.5,15.048,19.695,24.712,DOWN,0
2020-04-16,14.41,14.43,14.936,19.4392,24.6275,UP,1
2020-04-17,15.22,15.16,14.84,19.1758,24.5519,DOWN,0
2020-04-20,14.21,14.71,14.728,18.88,24.4711,DOWN,0
2020-04-21,13.75,13.62,14.402,18.5956,24.3886,DOWN,0
2020-04-22,13.41,14.02,14.2,18.2936,24.3044,UP,1
2020-04-23,13.77,13.44,14.072,17.9974,24.225,DOWN,0
2020-04-24,13.64,13.93,13.756,17.6808,24.1489,UP,1
2020-04-27,15.05,14.0,13.924,17.4052,24.0756,UP,1
2020-04-28,16.11,15.8,14.396,17.1432,24.0044,UP,1
2020-04-29,17.05,16.88,15.124,16.9222,23.9359,DOWN,0
2020-04-30,14.88,16.5,15.346,16.659,23.8543,UP,1
2020-05-01,15.16,14.41,15.65,16.386,23.7788,DOWN,0
2020-05-04,14.77,14.58,15.594,16.1216,23.7006,DOWN,0
2020-05-05,14.77,15.38,15.326,15.906,23.623,DOWN,0
2020-05-06,14.07,14.99,14.73,15.7004,23.5464,UP,1
2020-05-07,14.5,14.32,14.654,15.52,23.4687,UP,1
2020-05-08,14.88,14.99,14.598,15.3586,23.3891,DOWN,0
2020-05-11,13.92,14.53,14.428,15.168,23.3046,DOWN,0
2020-05-12,13.19,13.97,14.112,14.958,23.2174,DOWN,0
2020-05-13,11.93,13.0,13.684,14.7294,23.124,UP,1
2020-05-14,12.41,11.63,13.266,14.491,23.0328,DOWN,0
2020-05-15,12.2,11.95,12.73,14.2906,22.9391,UP,1
2020-05-18,13.39,13.16,12.624,14.1244,22.8597,DOWN,0
2020-05-19,12.86,13.19,12.558,14.013,22.7753,UP,1
2020-05-20,13.26,13.16,12.824,13.895,22.7024,UP,1
2020-05-21,14.24,13.24,13.19,13.8284,22.6342,DOWN,0
2020-05-22,13.98,14.34,13.546,13.8078,22.5632,UP,1
2020-05-26,14.75,14.86,13.818,13.7782,22.4946,UP,1
2020-05-27,15.38,15.37,14.322,13.8562,22.4345,DOWN,0
2020-05-28,13.99,15.36,14.468,13.8722,22.3732,DOWN,0
2020-05-29,13.6,13.76,14.34,13.877,22.3077,UP,1
2020-06-01,14.19,13.74,14.382,13.9066,22.2536,UP,1
2020-06-02,14.5,14.38,14.332,13.9558,22.2289,UP,1
2020-06-03,15.69,14.93,14.394,14.058,22.2075,UP,1
2020-06-04,16.44,15.67,14.884,14.1124,22.1849,UP,1
2020-06-05,17.31,17.91,15.626,14.1606,22.1662,UP,1
2020-06-08,17.98,18.11,16.384,14.217,22.1474,DOWN,0
2020-06-09,16.55,17.3,16.794,14.2698,22.1237,DOWN,0
2020-06-10,15.48,16.42,16.752,14.3152,22.0996,DOWN,0
2020-06-11,14.12,14.12,16.288,14.3386,22.0658,UP,1
2020-06-12,14.48,14.99,15.722,14.4068,22.0358,DOWN,0
2020-06-15,14.19,13.84,14.964,14.4704,22.0043,UP,1
2020-06-16,14.99,15.32,14.652,14.5484,21.9778,DOWN,0
2020-06-17,14.22,14.98,14.4,14.572,21.9457,DOWN,0
2020-06-18,13.98,14.0,14.372,14.5622,21.9134,DOWN,0
2020-06-19,13.53,14.59,14.182,14.5334,21.8736,UP,1
2020-06-22,13.71,13.5,14.086,14.4936,21.8275,UP,1
2020-06-23,13.78,14.01,13.844,14.4738,21.778,DOWN,0
2020-06-24,12.8,13.48,13.56,14.4222,21.7205,DOWN,0
2020-06-25,12.6,12.62,13.284,14.3858,21.6577,DOWN,0
2020-06-26,12.55,12.45,13.088,14.3486,21.5915,UP,1
2020-06-29,13.35,12.7,13.016,14.3112,21.5304,DOWN,0
2020-06-30,13.28,13.2,12.916,14.2926,21.4709,DOWN,0
2020-07-01,12.97,13.27,12.95,14.277,21.4082,UP,1
2020-07-02,13.01,13.23,13.032,14.269,21.3474,UP,1
2020-07-06,13.18,13.39,13.158,14.2572,21.2874,DOWN,0
2020-07-07,12.65,13.0,13.018,14.2374,21.2243,UP,1
2020-07-08,13.0,13.02,12.962,14.1964,21.1636,DOWN,0
2020-07-09,12.34,12.82,12.836,14.121,21.0996,UP,1
2020-07-10,12.62,12.26,12.758,14.0324,21.037,UP,1
2020-07-13,12.9,12.7,12.702,13.9928,20.9747,UP,1
2020-07-14,12.97,12.86,12.766,13.949,20.912,UP,1
2020-07-15,14.02,13.52,12.97,13.934,20.8521,UP,1
2020-07-16,14.04,13.83,13.31,13.9194,20.7921,DOWN,0
2020-07-17,13.66,14.08,13.518,13.9112,20.7324,DOWN,0
2020-07-20,13.12,13.51,13.562,13.8836,20.6743,UP,1
2020-07-21,13.65,13.21,13.698,13.859,20.6162,UP,1
2020-07-22,13.7,13.5,13.634,13.8546,20.5572,UP,1
2020-07-23,13.87,13.68,13.6,13.8682,20.5007,DOWN,0
2020-07-24,13.47,13.81,13.562,13.899,20.4447,UP,1
2020-07-27,13.65,14.34,13.668,13.9238,20.3891,DOWN,0
2020-07-28,13.51,13.59,13.64,13.95,20.3317,UP,1
2020-07-29,13.87,13.64,13.674,13.9596,20.2711,DOWN,0
2020-07-30,13.3,13.58,13.56,13.9684,20.2114,UP,1
2020-07-31,13.36,13.29,13.538,13.9704,20.1506,DOWN,0
2020-08-03,13.34,13.38,13.476,13.9524,20.0898,DOWN,0
2020-08-04,13.28,13.23,13.43,13.9384,20.029,UP,1
2020-08-05,13.74,13.67,13.404,13.9182,19.9699,UP,1
2020-08-06,14.03,13.71,13.55,13.8912,19.9088,UP,1
2020-08-07,14.51,14.08,13.78,13.9016,19.8493,UP,1
2020-08-10,15.43,14.77,14.198,13.9382,19.7967,UP,1
2020-08-11,15.53,15.82,14.648,13.965,19.7458,UP,1
2020-08-12,15.6,15.7,15.02,13.987,19.6916,DOWN,0
2020-08-13,15.43,16.12,15.3,13.9818,19.6381,UP,1
2020-08-14,15.93,15.55,15.584,13.9716,19.5884,DOWN,0
2020-08-17,15.83,15.91,15.664,13.942,19.5363,DOWN,0
2020-08-18,15.33,15.63,15.624,13.889,19.4836,DOWN,0
2020-08-19,15.08,15.18,15.52,13.8596,19.4276,DOWN,0
2020-08-20,14.36,14.89,15.306,13.8372,19.3668,UP,1
2020-08-21,14.54,14.54,15.028,13.8456,19.3047,UP,1
2020-08-24,15.33,14.66,14.928,13.8626,19.2517,DOWN,0
2020-08-25,14.94,15.54,14.85,13.8776,19.1911,DOWN,0
2020-08-26,14.85,14.96,14.804,13.8748,19.1292,UP,1
2020-08-27,14.89,14.98,14.91,13.8882,19.0702,DOWN,0
2020-08-28,14.88,15.0,14.978,13.9062,19.0127,DOWN,0
2020-08-31,14.73,14.83,14.858,13.9302,18.9562,UP,1
2020-09-01,14.75,14.54,14.82,13.951,18.8995,DOWN,0
2020-09-02,14.73,14.92,14.796,13.97,18.8394,DOWN,0
2020-09-03,14.71,14.79,14.76,14.0082,18.7782,DOWN,0
2020-09-04,14.56,14.94,14.696,14.0474,18.7163,UP,1
2020-09-08,15.0,14.41,14.75,14.0964,18.6606,DOWN,0
2020-09-09,14.58,14.86,14.716,14.121,18.6047,UP,1
2020-09-10,15.8,14.71,14.93,14.1714,18.5519,UP,1
2020-09-11,16.15,15.9135,15.218,14.235,18.4992,UP,1
2020-09-14,17.52,16.34,15.81,14.3252,18.4541,DOWN,0
2020-09-15,16.84,17.59,16.178,14.3984,18.4032,UP,1
2020-09-16,18.1,17.78,16.882,14.5074,18.3593,DOWN,0
2020-09-17,17.6,17.86,17.242,14.5994,18.3178,DOWN,0
2020-09-18,17.36,17.56,17.484,14.6998,18.2805,DOWN,0
2020-09-21,16.51,17.3,17.282,14.7776,18.2353,UP,1
2020-09-22,16.62,16.52,17.238,14.852,18.1912,DOWN,0
2020-09-23,16.59,16.79,16.936,14.9244,18.1465,DOWN,0
2020-09-24,16.34,16.37,16.684,14.9708,18.0992,UP,1
2020-09-25,16.36,16.06,16.484,15.0172,18.0533,UP,1
2020-09-28,16.58,16.69,16.498,15.0756,18.0071,DOWN,0
2020-09-29,15.5,16.51,16.274,15.1232,17.9529,UP,1
2020-09-30,15.63,15.55,16.082,15.1628,17.9014,UP,1
2020-10-01,15.9,15.71,15.994,15.2068,17.8535,UP,1
2020-10-02,16.15,15.23,15.952,15.2524,17.8067,UP,1
2020-10-05,16.97,16.39,16.03,15.3224,17.7618,DOWN,0
2020-10-06,16.83,17.31,16.296,15.386,17.714,UP,1
2020-10-07,17.87,17.27,16.744,15.4732,17.6698,UP,1
2020-10-08,18.67,18.17,17.298,15.5692,17.6277,UP,1
2020-10-09,18.82,18.97,17.832,15.6796,17.5881,UP,1
2020-10-12,19.2,18.9,18.278,15.7964,17.548,DOWN,0
2020-10-13,18.92,19.08,18.696,15.908,17.5082,UP,1
2020-10-14,19.0,19.0,18.922,16.0224,17.4702,UP,1
2020-10-15,19.54,18.84,19.096,16.1384,17.4331,DOWN,0
2020-10-16,19.53,19.54,19.238,16.2484,17.3961,UP,1
2020-10-19,20.06,19.6,19.41,16.3594,17.3618,UP,1
2020-10-20,20.48,20.2602,19.722,16.4604,17.3279,DOWN,0
2020-10-21,20.48,20.48,20.018,16.5594,17.2927,UP,1
2020-10-22,21.85,20.6,20.48,16.6844,17.2634,DOWN,0
2020-10-23,21.43,22.15,20.86,16.8044,17.2337,DOWN,0
2020-10-26,21.27,21.25,21.102,16.9112,17.2029,UP,1
2020-10-27,21.42,21.28,21.29,17.023,17.1695,DOWN,0
2020-10-28,21.31,20.75,21.456,17.1426,17.1329,UP,1
2020-10-29,22.73,23.83,21.632,17.2956,17.1037,DOWN,0
2020-10-30,22.23,22.72,21.792,17.453,17.0706,UP,1
2020-11-02,23.63,22.57,22.264,17.6348,17.0443,UP,1
2020-11-03,24.06,23.83,22.792,17.8094,17.0228,DOWN,0
2020-11-04,23.84,23.74,23.298,17.9874,17.0038,UP,1
2020-11-05,24.71,24.5,23.694,18.1846,16.9876,DOWN,0
2020-11-06,24.32,24.51,24.112,18.3732,16.9728,UP,1
2020-11-09,24.93,26.65,24.372,18.5742,16.9662,UP,1
2020-11-10,26.0,25.045,24.76,18.7996,16.9642,DOWN,0
2020-11-11,25.34,26.95,25.06,19.0114,16.9571,DOWN,0
2020-11-12,25.28,25.07,25.174,19.2224,16.9503,UP,1
2020-11-13,26.34,25.74,25.578,19.455,16.9532,UP,1
2020-11-16,27.29,27.54,26.05,19.7096,16.9595,UP,1
2020-11-17,28.46,26.99,26.542,19.9788,16.9658,DOWN,0
2020-11-18,27.98,28.51,27.07,20.2468,16.9637,UP,1
2020-11-19,28.4,27.75,27.694,20.4988,16.9607,UP,1
2020-11-20,28.46,28.29,28.118,20.745,16.9632,UP,1
2020-11-23,28.87,29.11,28.434,20.972,16.965,UP,1
2020-11-24,30.12,29.79,28.766,21.2376,16.9727,DOWN,0
2020-11-25,29.69,29.57,29.108,21.4694,16.9738,DOWN,0
2020-11-27,29.0,29.49,29.228,21.6974,16.9746,DOWN,0
2020-11-30,28.32,28.65,29.2,21.9166,16.9702,UP,1
2020-12-01,28.36,28.84,29.098,22.1536,16.9715,UP,1
2020-12-02,28.48,27.86,28.77,22.3908,16.9737,UP,1
2020-12-03,29.27,28.7,28.686,22.6444,16.976,UP,1
2020-12-04,29.35,29.37,28.756,22.9046,16.9828,UP,1
2020-12-07,29.74,29.03,29.04,23.1722,17.0037,DOWN,0
2020-12-08,29.5,29.04,29.268,23.4306,17.0295,UP,1
2020-12-09,29.63,29.68,29.498,23.7132,17.06,DOWN,0
2020-12-10,29.62,29.32,29.568,23.993,17.0934,DOWN,0
2020-12-11,29.33,29.57,29.564,24.2616,17.1228,DOWN,0
2020-12-14,29.03,29.72,29.422,24.5192,17.1495,UP,1
2020-12-15,29.72,29.77,29.466,24.7742,17.1813,DOWN,0
2020-12-16,29.67,29.98,29.474,25.031,17.208,UP,1
2020-12-17,29.83,29.9,29.516,25.2702,17.246,DOWN,0
2020-12-18,28.86,29.6,29.422,25.474,17.2818,UP,1
2020-12-21,29.37,27.97,29.49,25.685,17.3365,UP,1
2020-12-22,30.17,30.03,29.58,25.9044,17.3916,UP,1
2020-12-23,30.52,30.45,29.75,26.1364,17.4563,UP,1
2020-12-24,30.85,31.01,29.954,26.3734,17.5355,UP,1
2020-12-28,30.86,31.01,30.354,26.5998,17.6087,DOWN,0
2020-12-29,30.11,30.8,30.502,26.8114,17.7018,UP,1
2020-12-30,31.45,30.62,30.758,27.0392,17.7931,DOWN,0
2020-12-31,31.08,31.2,30.87,27.2512,17.8817,UP,1
2021-01-04,32.71,32.04,31.242,27.4958,17.9817,DOWN,0
2021-01-05,32.52,32.39,31.574,27.7092,18.0841,UP,1
2021-01-06,34.32,32.92,32.416,27.967,18.2028,UP,1
2021-01-07,34.87,34.91,33.1,28.239,18.3086,DOWN,0
2021-01-08,34.23,34.99,33.73,28.4952,18.4052,UP,1
2021-01-11,34.56,33.6,34.1,28.7602,18.5022,UP,1
2021-01-12,35.34,34.59,34.664,29.0124,18.6094,DOWN,0
2021-01-13,34.03,35.15,34.606,29.2484,18.7135,UP,1
2021-01-14,34.06,34.61,34.444,29.457,18.819,DOWN,0
2021-01-15,33.62,33.93,34.322,29.6482,18.9318,DOWN,0
2021-01-19,33.34,33.7,34.078,29.8382,19.0434,UP,1
2021-01-20,33.69,33.39,33.748,30.0178,19.1564,UP,1
2021-01-21,33.75,33.97,33.692,30.2064,19.26,UP,1
2021-01-22,34.33,33.64,33.746,30.3944,19.3593,DOWN,0
2021-01-25,33.77,34.04,33.776,30.5498,19.4533,DOWN,0
2021-01-26,32.79,34.25,33.666,30.6988,19.5387,DOWN,0
2021-01-27,30.61,31.94,33.05,30.8054,19.6179,UP,1
2021-01-28,32.37,30.86,32.774,30.926,19.7029,DOWN,0
2021-01-29,31.62,32.03,32.232,31.0126,19.7889,UP,1
2021-02-01,31.85,32.2,31.848,31.0804,19.8761,UP,1
2021-02-02,33.45,32.25,31.98,31.1898,19.9672,UP,1
2021-02-03,34.6,34.1,32.778,31.3138,20.0692,UP,1
2021-02-04,36.18,36.2,33.54,31.4682,20.1813,UP,1
2021-02-05,37.55,36.74,34.726,31.6418,20.302,UP,1
2021-02-08,38.35,37.6,36.026,31.8064,20.4249,DOWN,0
2021-02-09,38.35,38.59,37.006,31.9796,20.5485,UP,1
2021-02-10,39.16,38.72,37.918,32.1828,20.669,DOWN,0
2021-02-11,39.12,39.02,38.506,32.3988,20.7841,DOWN,0
2021-02-12,38.31,38.74,38.658,32.5978,20.8904,UP,1
2021-02-16,39.06,38.53,38.8,32.8094,21.0113,DOWN,0
2021-02-17,38.65,38.9,38.86,32.997,21.1287,DOWN,0
2021-02-18,37.99,38.34,38.626,33.1698,21.2448,UP,1
2021-02-19,39.46,38.5,38.694,33.3642,21.3683,UP,1
2021-02-22,40.95,39.93,39.222,33.5932,21.5027,DOWN,0
2021-02-23,40.64,40.46,39.538,33.8134,21.6334,UP,1
2021-02-24,41.69,40.75,40.146,34.0548,21.7674,UP,1
2021-02-25,42.41,41.46,41.03,34.3164,21.9099,DOWN,0
2021-02-26,42.14,42.5,41.566,34.5786,22.0546,DOWN,0
2021-03-01,41.5,43.14,41.676,34.8142,22.2025,UP,1
2021-03-02,42.32,41.5,42.012,35.0672,22.352,DOWN,0
2021-03-03,41.57,42.28,41.988,35.302,22.4989,DOWN,0
2021-03-04,40.77,41.0,41.66,35.5402,22.6358,UP,1
2021-03-05,41.91,41.5,41.614,35.791,22.781,UP,1
2021-03-08,43.95,42.32,42.104,36.0666,22.9345,DOWN,0
2021-03-09,43.36,43.9,42.312,36.3234,23.0801,DOWN,0
2021-03-10,42.97,43.6,42.592,36.5658,23.225,UP,1
2021-03-11,44.07,43.09,43.252,36.83,23.3716,UP,1
2021-03-12,44.61,43.79,43.792,37.12,23.5178,UP,1
2021-03-15,46.33,44.42,44.268,37.4176,23.6795,DOWN,0
2021-03-16,44.81,46.08,44.558,37.6922,23.8355,UP,1
2021-03-17,45.09,45.34,44.982,37.9398,23.99,UP,1
