ticker,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-22,12.75,13.0,10.3123,12.9035,12.6994,DOWN,0
2001-06-25,12.345,12.6375,10.3266,12.8035,12.7175,DOWN,0
2001-06-26,12.05,12.15,10.3392,12.628,12.7288,DOWN,0
2001-06-27,11.9,11.975,10.351,12.409,12.7359,UP,1
2001-06-28,12.035,11.9375,10.3644,12.216,12.7359,UP,1
2001-06-29,12.2225,11.975,10.3789,12.1105,12.7421,UP,1
2001-07-02,12.2325,12.2225,10.3956,12.088,12.7477,DOWN,0
2001-07-03,12.1975,12.2325,10.4129,12.1175,12.7504,DOWN,0
2001-07-05,12.185,12.1975,10.4321,12.1745,12.7463,DOWN,0
2001-07-06,11.9,12.15,10.4519,12.1475,12.7375,UP,1
2001-07-09,12.1325,11.8375,10.4729,12.1295,12.7213,DOWN,0
2001-07-10,12.0525,12.125,10.4946,12.0935,12.7078,DOWN,0
2001-07-11,12.0,12.0125,10.5167,12.054,12.6942,UP,1
2001-07-12,12.5075,12.075,10.5418,12.1185,12.6863,UP,1
2001-07-13,12.8025,12.5625,10.5681,12.299,12.6842,DOWN,0
2001-07-16,12.5875,12.8025,10.5933,12.39,12.6854,UP,1
2001-07-17,12.61,12.5375,10.6187,12.5015,12.6827,UP,1
2001-07-18,13.1725,12.6725,10.6466,12.736,12.6928,DOWN,0
2001-07-19,12.845,12.8375,10.6733,12.8035,12.7018,DOWN,0
2001-07-20,12.525,12.8625,10.6966,12.748,12.7033,DOWN,0
2001-07-23,11.75,12.525,10.7163,12.5805,12.69,DOWN,0
2001-07-24,11.555,11.75,10.7356,12.3695,12.6735,UP,1
2001-07-25,11.8375,11.5,10.7567,12.1025,12.6616,UP,1
2001-07-26,11.955,11.6875,10.7784,11.9245,12.6513,UP,1
2001-07-27,12.045,11.955,10.8004,11.8285,12.6297,UP,1
2001-07-30,12.075,12.0375,10.8224,11.8935,12.6027,DOWN,0
2001-07-31,11.9725,11.8125,10.8447,11.977,12.5756,UP,1
2001-08-01,12.1275,12.2125,10.8677,12.035,12.5489,DOWN,0
2001-08-02,11.995,12.15,10.89,12.043,12.5215,UP,1
2001-08-03,12.15,11.975,10.9132,12.064,12.5137,DOWN,0
2001-08-06,12.025,12.0875,10.9356,12.054,12.5078,UP,1
2001-08-07,12.0325,12.0,10.9574,12.066,12.491,DOWN,0
2001-08-08,11.9275,11.97,10.9788,12.026,12.4653,DOWN,0
2001-08-09,11.76,11.9275,10.9983,11.979,12.4472,UP,1
2001-08-10,11.8475,11.795,11.0171,11.9185,12.4281,UP,1
2001-08-13,12.0425,11.8475,11.0379,11.922,12.4115,UP,1
2001-08-14,12.23,12.0525,11.0595,11.9615,12.3969,DOWN,0
2001-08-15,11.975,12.2,11.0799,11.971,12.3564,UP,1
2001-08-16,11.995,11.9375,11.0978,12.018,12.3263,UP,1
2001-08-17,12.0675,11.975,11.1147,12.062,12.301,UP,1
2001-08-20,12.09,12.0425,11.1326,12.0715,12.2799,UP,1
2001-08-21,12.1725,12.2,11.1514,12.06,12.2634,UP,1
2001-08-22,12.18,12.1725,11.1681,12.101,12.2497,UP,1
2001-08-23,12.315,12.1775,11.1849,12.165,12.2407,UP,1
2001-08-24,12.69,12.315,11.2046,12.2895,12.2449,DOWN,0
2001-08-27,12.57,12.575,11.2235,12.3855,12.2441,DOWN,0
2001-08-28,12.5025,12.5125,11.2426,12.4515,12.2372,DOWN,0
2001-08-29,12.2375,12.5,11.2606,12.463,12.2234,DOWN,0
2001-08-30,11.995,12.225,11.2771,12.399,12.2034,UP,1
2001-08-31,12.15,11.9875,11.2944,12.291,12.1864,UP,1
2001-09-04,12.4025,12.4375,11.3124,12.2575,12.1795,DOWN,0
2001-09-05,12.2825,12.4,11.3318,12.2135,12.1782,DOWN,0
2001-09-06,11.9875,12.3075,11.349,12.1635,12.177,DOWN,0
2001-09-07,11.4625,12.025,11.3644,12.057,12.1682,DOWN,0
2001-09-10,10.7375,11.25,11.3755,11.7745,12.1423,DOWN,0
2001-09-17,9.5,10.5,11.3812,11.194,12.0878,UP,1
2001-09-18,9.8375,9.6,11.3885,10.705,12.0399,DOWN,0
2001-09-19,9.25,9.8,11.3902,10.1575,11.981,DOWN,0
2001-09-20,8.625,8.875,11.3887,9.59,11.9098,UP,1
2001-09-21,8.885,8.375,11.389,9.2195,11.8495,UP,1
2001-09-24,9.025,9.0,11.3907,9.1245,11.7873,UP,1
2001-09-25,9.2475,9.0375,11.3903,9.0065,11.7312,UP,1
2001-09-26,9.2875,9.15,11.388,9.014,11.677,UP,1
2001-09-27,9.535,9.2875,11.3859,9.196,11.6175,UP,1
2001-09-28,9.925,9.535,11.3856,9.404,11.56,UP,1
2001-10-01,10.2325,10.125,11.388,9.6455,11.5129,UP,1
2001-10-02,10.5125,10.375,11.3904,9.8985,11.4709,UP,1
2001-10-03,11.115,10.5125,11.395,10.264,11.4298,DOWN,0
2001-10-04,10.985,11.0875,11.3997,10.554,11.3926,DOWN,0
2001-10-05,10.185,10.7875,11.4015,10.606,11.3458,DOWN,0
2001-10-08,9.13,10.1875,11.3977,10.3855,11.2934,UP,1
2001-10-09,9.56,9.25,11.3984,10.195,11.2535,UP,1
2001-10-10,9.8375,9.56,11.3993,9.9395,11.2135,UP,1
2001-10-11,10.06,9.8,11.4004,9.7545,11.1756,DOWN,0
2001-10-12,9.8375,10.0,11.4038,9.685,11.1314,DOWN,0
2001-10-15,9.725,9.7375,11.4052,9.804,11.0844,UP,1
2001-10-16,9.9875,9.725,11.4073,9.8895,11.0447,UP,1
2001-10-17,10.16,10.1875,11.4106,9.954,11.0053,DOWN,0
2001-10-18,9.625,10.1375,11.4106,9.867,10.9579,UP,1
2001-10-19,9.7775,9.625,11.4093,9.855,10.9105,UP,1
2001-10-22,10.455,9.75,11.4119,10.001,10.8791,UP,1
2001-10-23,10.7175,10.4,11.4175,10.147,10.8528,DOWN,0
2001-10-24,10.655,10.725,11.4215,10.246,10.8273,DOWN,0
2001-10-25,10.615,10.575,11.4248,10.444,10.8044,UP,1
2001-10-26,10.8825,10.5125,11.4296,10.665,10.7852,DOWN,0
2001-10-29,10.695,10.75,11.4324,10.713,10.7582,DOWN,0
2001-10-30,10.435,10.5,11.4345,10.6565,10.7223,DOWN,0
2001-10-31,10.325,10.4375,11.4364,10.5905,10.6893,UP,1
2001-11-01,10.3325,10.315,11.4394,10.534,10.6561,UP,1
2001-11-02,10.6125,10.3325,11.443,10.48,10.6269,UP,1
2001-11-05,10.905,10.6625,11.4466,10.522,10.6032,DOWN,0
2001-11-06,10.8375,10.8,11.4499,10.6025,10.5765,DOWN,0
2001-11-07,10.7475,10.8375,11.4517,10.687,10.5479,UP,1
2001-11-08,10.8825,10.975,11.456,10.797,10.5192,UP,1
2001-11-09,11.16,10.845,11.4629,10.9065,10.4886,DOWN,0
2001-11-12,10.825,11.0875,11.4683,10.8905,10.4537,UP,1
2001-11-13,11.14,10.8125,11.4755,10.951,10.4265,UP,1
2001-11-14,11.6625,11.25,11.485,11.134,10.415,DOWN,0
2001-11-15,11.6625,11.5875,11.4944,11.29,10.4083,DOWN,0
2001-11-16,11.48,11.6125,11.5026,11.354,10.3949,UP,1
2001-11-19,11.5775,11.48,11.5101,11.5045,10.3784,DOWN,0
2001-11-20,11.4,11.515,11.5153,11.5565,10.3608,UP,1
2001-11-21,11.67,11.9625,11.52,11.558,10.3544,UP,1
2001-11-23,12.36,11.75,11.5278,11.6975,10.3724,DOWN,0
2001-11-26,12.075,12.36,11.5345,11.8165,10.3991,UP,1
2001-11-27,12.39,12.0875,11.5424,11.979,10.4569,DOWN,0
2001-11-28,12.2675,12.245,11.5501,12.1525,10.5055,DOWN,0
2001-11-29,12.025,12.175,11.5565,12.2235,10.561,UP,1
2001-11-30,12.37,12.0,11.5647,12.2255,10.6359,DOWN,0
2001-12-03,11.9775,11.9375,11.5704,12.206,10.6978,UP,1
2001-12-04,12.455,12.05,11.5776,12.219,10.7664,UP,1
2001-12-05,13.38,13.2375,11.5906,12.4415,10.8491,DOWN,0
2001-12-06,13.2925,13.075,11.601,12.695,10.9292,DOWN,0
2001-12-07,13.1675,13.125,11.6127,12.8545,11.0018,DOWN,0
2001-12-10,12.9475,13.1675,11.6234,13.0485,11.0623,DOWN,0
2001-12-11,12.9125,12.9375,11.6348,13.14,11.1159,DOWN,0
2001-12-12,12.7875,12.9375,11.6447,13.0215,11.1614,DOWN,0
2001-12-13,12.27,12.75,11.6532,12.817,11.1845,UP,1
2001-12-14,12.3825,12.675,11.6596,12.66,11.2124,UP,1
2001-12-17,12.445,12.37,11.6665,12.5595,11.2576,UP,1
2001-12-18,12.825,12.5,11.6754,12.542,11.3315,DOWN,0
2001-12-19,12.69,12.7125,11.6834,12.5225,11.3941,DOWN,0
2001-12-20,12.6575,12.75,11.6897,12.6,11.4505,UP,1
2001-12-21,12.81,12.775,11.6956,12.6855,11.5055,UP,1
2001-12-24,13.035,12.81,11.7023,12.8035,11.5695,DOWN,0
2001-12-26,12.88,12.955,11.7083,12.8145,11.6326,UP,1
2001-12-27,13.3225,13.0,11.716,12.941,11.6993,DOWN,0
2001-12-28,13.19,13.3225,11.7233,13.0475,11.7599,UP,1
2001-12-31,13.24,13.2125,11.7328,13.1335,11.8322,DOWN,0
2002-01-02,12.9025,13.1125,11.7412,13.107,11.8947,UP,1
2002-01-03,12.995,12.775,11.7514,13.13,11.9455,UP,1
2002-01-04,13.2875,13.0625,11.7637,13.123,11.9969,UP,1
2002-01-07,13.475,13.3875,11.7789,13.18,12.0533,DOWN,0
2002-01-08,13.2875,13.45,11.7914,13.1895,12.1067,DOWN,0
2002-01-09,13.055,13.2875,11.8023,13.22,12.1502,DOWN,0
2002-01-10,13.03,13.1425,11.8143,13.227,12.1969,UP,1
2002-01-11,13.17,13.025,11.8285,13.2035,12.2516,DOWN,0
2002-01-14,12.7,13.0,11.8415,13.0485,12.2991,DOWN,0
2002-01-15,12.555,12.7875,11.8526,12.902,12.3435,DOWN,0
2002-01-16,12.5175,12.5575,11.8634,12.7945,12.3816,UP,1
2002-01-17,12.68,12.515,11.8747,12.7245,12.4171,UP,1
2002-01-18,12.77,12.655,11.8875,12.6445,12.4558,UP,1
2002-01-22,12.7875,12.77,11.9014,12.662,12.4966,UP,1
2002-01-23,13.1775,12.925,11.9172,12.7865,12.5425,UP,1
2002-01-24,13.2125,13.19,11.9349,12.9255,12.5835,UP,1
2002-01-25,13.6875,13.075,11.9536,13.127,12.6408,UP,1
2002-01-28,14.075,13.6875,11.9734,13.388,12.6995,UP,1
2002-01-29,14.175,14.075,11.9939,13.6655,12.7497,UP,1
2002-01-30,14.3025,14.2375,12.0122,13.8905,12.8025,UP,1
2002-01-31,14.95,14.2875,12.0318,14.238,12.8719,DOWN,0
2002-02-01,14.3,14.8875,12.0459,14.3605,12.9264,DOWN,0
2002-02-04,13.4125,14.0,12.0558,14.228,12.9666,DOWN,0
2002-02-05,13.33,13.4125,12.065,14.059,12.9998,UP,1
2002-02-06,13.685,13.5625,12.0757,13.9355,13.0263,DOWN,0
2002-02-07,13.4975,13.7375,12.083,13.645,13.0548,UP,1
2002-02-08,13.6875,13.435,12.0919,13.5225,13.0807,UP,1
2002-02-11,14.2875,13.7125,12.1036,13.6975,13.1211,DOWN,0
2002-02-12,14.25,14.35,12.1145,13.8815,13.1656,UP,1
2002-02-13,14.6625,14.275,12.1259,14.077,13.2115,DOWN,0
2002-02-14,14.425,14.25,12.1363,14.2625,13.2604,UP,1
2002-02-15,14.87,14.4875,12.1459,14.499,13.3087,DOWN,0
2002-02-19,14.2775,14.7375,12.1537,14.497,13.3267,UP,1
2002-02-20,14.62,14.215,12.1634,14.571,13.3532,UP,1
2002-02-21,14.8625,14.62,12.1732,14.611,13.3871,DOWN,0
2002-02-22,14.66,14.8,12.1819,14.658,13.4214,UP,1
2002-02-25,14.9875,14.6,12.1942,14.6815,13.4629,UP,1
2002-02-26,14.995,15.05,12.2055,14.825,13.507,UP,1
2002-02-27,15.0875,15.0,12.2176,14.9185,13.5634,DOWN,0
2002-02-28,14.125,14.675,12.2262,14.771,13.5982,UP,1
2002-03-01,14.465,14.125,12.2363,14.732,13.6386,UP,1
2002-03-04,15.035,14.655,12.2494,14.7415,13.6828,DOWN,0
2002-03-05,14.4025,15.0,12.2595,14.623,13.7171,UP,1
2002-03-06,14.9925,14.6375,12.2723,14.604,13.7638,DOWN,0
2002-03-07,14.875,14.975,12.2843,14.754,13.8051,DOWN,0
2002-03-08,14.7725,15.1125,12.2926,14.8155,13.8398,DOWN,0
2002-03-11,14.755,14.7625,12.2992,14.7595,13.8773,DOWN,0
2002-03-12,14.6,14.6925,12.3056,14.799,13.9029,DOWN,0
2002-03-13,14.2675,14.6,12.3096,14.654,13.9244,UP,1
2002-03-14,14.455,14.2675,12.3151,14.57,13.9487,UP,1
2002-03-15,14.605,14.625,12.3254,14.5365,13.9828,DOWN,0
2002-03-18,14.5125,14.6,12.3364,14.488,14.0131,UP,1
2002-03-19,14.81,14.575,12.346,14.53,14.0436,DOWN,0
2002-03-20,14.7675,14.7375,12.3538,14.63,14.0694,DOWN,0
2002-03-21,14.7275,14.775,12.3641,14.6845,14.0982,UP,1
2002-03-22,14.775,14.675,12.374,14.7185,14.1326,UP,1
2002-03-25,15.3125,15.0,12.3862,14.8785,14.1783,UP,1
2002-03-26,15.5875,15.425,12.3993,15.034,14.2266,UP,1
2002-03-27,16.295,15.675,12.4108,15.3395,14.2985,DOWN,0
2002-03-28,16.06,16.4875,12.4236,15.606,14.3686,DOWN,0
2002-04-01,15.7075,16.0575,12.4355,15.7925,14.4324,DOWN,0
2002-04-02,15.5075,15.025,12.4473,15.8315,14.489,DOWN,0
2002-04-03,15.475,15.675,12.4597,15.809,14.5431,DOWN,0
2002-04-04,15.2025,15.5,12.4714,15.5905,14.5914,UP,1
2002-04-05,15.44,15.2625,12.4847,15.4665,14.6366,UP,1
2002-04-08,15.4625,15.175,12.4997,15.4175,14.6816,UP,1
2002-04-09,15.48,15.525,12.514,15.412,14.7175,UP,1
2002-04-10,16.1925,15.6125,12.5307,15.5555,14.7598,UP,1
2002-04-11,16.2525,16.175,12.5474,15.7655,14.8014,DOWN,0
2002-04-12,15.8625,16.2525,12.5617,15.85,14.8326,UP,1
2002-04-15,15.995,15.6875,12.5767,15.9565,14.8535,UP,1
2002-04-16,16.135,15.9625,12.5936,16.0875,14.8902,UP,1
2002-04-17,16.175,15.9375,12.6128,16.084,14.9454,DOWN,0
2002-04-18,15.8125,16.175,12.6316,15.996,14.9951,DOWN,0
2002-04-19,15.4925,15.5125,12.6495,15.922,15.0312,DOWN,0
2002-04-22,15.0125,15.3125,12.6644,15.7255,15.0615,UP,1
2002-04-23,15.13,15.025,12.679,15.5245,15.0904,DOWN,0
2002-04-24,14.99,15.2375,12.6927,15.2875,15.1044,DOWN,0
2002-04-25,14.595,14.99,12.7047,15.044,15.1113,UP,1
2002-04-26,14.8525,14.5975,12.7181,14.916,15.1151,DOWN,0
2002-04-29,14.475,14.855,12.7309,14.8085,15.1161,UP,1
2002-04-30,14.6125,14.4775,12.7433,14.705,15.111,DOWN,0
2002-05-01,14.4825,14.6375,12.7555,14.6035,15.1151,UP,1
2002-05-02,14.9225,14.7125,12.7701,14.669,15.1211,DOWN,0
2002-05-03,14.78,14.875,12.7815,14.6545,15.1195,DOWN,0
2002-05-06,14.555,14.8425,12.7902,14.6705,15.1174,UP,1
2002-05-07,14.6025,14.575,12.8003,14.6685,15.1097,UP,1
2002-05-08,14.9975,14.8375,12.8122,14.7715,15.1097,DOWN,0
2002-05-09,14.6825,14.9975,12.8198,14.7235,15.1016,UP,1
2002-05-10,14.7375,14.7625,12.8293,14.715,15.1139,DOWN,0
2002-05-13,14.6825,14.7375,12.84,14.7405,15.1182,UP,1
2002-05-14,15.0125,14.8875,12.8563,14.8225,15.1178,UP,1
2002-05-15,15.2,15.0125,12.8746,14.863,15.1337,UP,1
2002-05-16,15.2825,15.2875,12.8918,14.983,15.1395,UP,1
2002-05-17,15.6,15.275,12.91,15.1555,15.154,DOWN,0
2002-05-20,15.45,15.625,12.927,15.309,15.1676,UP,1
2002-05-21,15.88,15.75,12.9461,15.4825,15.1901,UP,1
2002-05-22,16.0175,15.925,12.9663,15.646,15.2184,UP,1
2002-05-23,16.395,16.0375,12.9876,15.8685,15.261,UP,1
2002-05-24,16.4,16.4125,13.0097,16.0285,15.2999,DOWN,0
2002-05-28,16.115,16.375,13.0295,16.1615,15.3301,UP,1
2002-05-29,16.375,16.115,13.0512,16.2605,15.3673,DOWN,0
2002-05-30,16.2875,16.2125,13.0725,16.3145,15.3969,UP,1
2002-05-31,16.6675,16.3875,13.0962,16.369,15.4349,UP,1
2002-06-03,16.775,16.6825,13.1213,16.444,15.4758,DOWN,0
2002-06-04,16.74,16.6,13.1457,16.569,15.5151,UP,1
2002-06-05,17.2125,16.74,13.1716,16.7365,15.5531,UP,1
2002-06-06,17.2875,17.275,13.1969,16.9365,15.5871,DOWN,0
2002-06-07,17.275,17.125,13.2234,17.058,15.6067,DOWN,0
2002-06-10,16.995,17.2875,13.2484,17.102,15.6254,DOWN,0
2002-06-11,16.3875,16.75,13.27,17.0315,15.639,DOWN,0
2002-06-12,16.07,16.2625,13.2899,16.803,15.6503,UP,1
2002-06-13,16.1675,16.0875,13.3099,16.579,15.6641,DOWN,0
2002-06-14,16.0,16.0,13.329,16.324,15.6801,UP,1
2002-06-17,16.0475,16.125,13.3476,16.1345,15.6922,UP,1
2002-06-18,16.8525,16.0375,13.3684,16.2275,15.72,DOWN,0
2002-06-19,16.735,16.7625,13.3893,16.3605,15.7451,UP,1
2002-06-20,16.7575,16.705,13.4105,16.4785,15.7564,DOWN,0
2002-06-21,16.25,16.7,13.4306,16.5285,15.7564,UP,1
2002-06-24,16.47,16.35,13.453,16.613,15.7685,DOWN,0
2002-06-25,16.2875,16.625,13.4737,16.5,15.7744,DOWN,0
2002-06-26,16.115,15.875,13.4922,16.376,15.774,UP,1
2002-06-27,16.405,16.3,13.5128,16.3055,15.7786,DOWN,0
2002-06-28,16.26,16.3875,13.5342,16.3075,15.7875,DOWN,0
2002-07-01,16.0775,16.2,13.5573,16.229,15.7992,DOWN,0
2002-07-02,15.85,16.0775,13.5828,16.1415,15.816,DOWN,0
2002-07-03,15.5275,15.7125,13.613,16.024,15.8239,UP,1
2002-07-05,16.0375,15.5625,13.644,15.9505,15.8449,UP,1
2002-07-08,16.0525,15.975,13.678,15.909,15.874,UP,1
2002-07-09,16.0625,16.0525,13.7152,15.906,15.8982,DOWN,0
2002-07-10,15.62,16.125,13.7488,15.86,15.9211,DOWN,0
2002-07-11,15.575,15.525,13.7816,15.8695,15.9404,DOWN,0
2002-07-12,15.54,15.6375,13.8131,15.77,15.9615,DOWN,0
2002-07-15,15.24,15.5125,13.8428,15.6075,15.9679,DOWN,0
2002-07-16,14.775,15.205,13.869,15.35,15.9678,UP,1
2002-07-17,15.1,15.15,13.8949,15.246,15.9787,DOWN,0
2002-07-18,14.5025,15.0625,13.9162,15.0315,15.9767,DOWN,0
2002-07-19,13.8,14.35,13.9327,14.6835,15.9527,DOWN,0
2002-07-22,13.225,13.775,13.9432,14.2805,15.9236,DOWN,0
2002-07-23,12.94,13.2875,13.953,13.9135,15.8876,UP,1
2002-07-24,13.725,12.8875,13.9707,13.6385,15.8685,UP,1
2002-07-25,13.7875,13.6625,13.994,13.4955,15.844,UP,1
2002-07-26,13.88,13.85,14.0156,13.5115,15.8176,UP,1
2002-07-29,14.61,14.1125,14.0395,13.7885,15.8041,DOWN,0
2002-07-30,13.75,14.61,14.0579,13.9505,15.7671,UP,1
2002-07-31,13.9575,13.7625,14.0785,13.997,15.7373,DOWN,0
2002-08-01,13.7975,13.7875,14.0989,13.999,15.6956,DOWN,0
2002-08-02,12.7225,13.735,14.1125,13.7675,15.6297,DOWN,0
2002-08-05,11.9375,12.4,14.1214,13.233,15.5406,DOWN,0
2002-08-06,11.61,11.7875,14.1314,12.805,15.4448,UP,1
2002-08-07,12.2525,11.7425,14.1437,12.464,15.3675,UP,1
2002-08-08,13.1,12.4625,14.157,12.3245,15.302,UP,1
2002-08-09,13.235,13.095,14.1695,12.427,15.241,UP,1
2002-08-12,13.28,13.225,14.1827,12.6955,15.1732,DOWN,0
2002-08-13,12.845,13.2375,14.1938,12.9425,15.0946,UP,1
2002-08-14,12.9625,12.8475,14.2042,13.0845,15.0191,UP,1
2002-08-15,13.11,12.975,14.2163,13.0865,14.937,DOWN,0
2002-08-16,12.9275,13.0775,14.2288,13.025,14.8498,UP,1
2002-08-19,13.4825,12.9275,14.2445,13.0655,14.774,UP,1
2002-08-20,13.49,13.42,14.2603,13.1945,14.7039,UP,1
2002-08-21,13.515,13.5,14.2748,13.305,14.6464,DOWN,0
2002-08-22,12.86,13.265,14.2846,13.255,14.5822,DOWN,0
2002-08-23,12.5425,12.625,14.2931,13.178,14.5097,UP,1
2002-08-26,12.6225,12.5225,14.3025,13.006,14.4422,UP,1
2002-08-27,12.915,13.1875,14.3127,12.891,14.3795,DOWN,0
2002-08-28,12.3475,12.75,14.3186,12.6575,14.2894,DOWN,0
2002-08-29,11.93,12.285,14.3241,12.4715,14.1933,UP,1
2002-08-30,12.51,11.9075,14.331,12.465,14.1084,DOWN,0
2002-09-03,11.8025,12.125,14.3317,12.301,14.0194,UP,1
2002-09-04,12.1125,11.755,14.3339,12.1405,13.9323,DOWN,0
2002-09-05,11.755,11.975,14.3353,12.022,13.8416,UP,1
2002-09-06,12.135,12.0125,14.3381,12.063,13.762,UP,1
2002-09-09,12.4775,12.575,14.3435,12.0565,13.6835,UP,1
2002-09-10,12.8,12.4875,14.3491,12.256,13.6143,UP,1
2002-09-11,12.87,12.9875,14.3517,12.4075,13.5501,UP,1
2002-09-12,12.925,13.05,14.3559,12.6415,13.4916,UP,1
2002-09-13,13.03,12.9275,14.3591,12.8205,13.4417,DOWN,0
2002-09-16,12.7075,12.8875,14.3613,12.8665,13.3751,DOWN,0
2002-09-17,12.2225,12.9625,14.3623,12.751,13.2985,DOWN,0
2002-09-18,12.1275,12.2225,14.3611,12.6025,13.2198,UP,1
2002-09-19,12.3125,11.9875,14.3628,12.48,13.1536,DOWN,0
2002-09-20,12.245,12.375,14.3617,12.323,13.087,DOWN,0
2002-09-23,9.8925,12.2475,14.3443,11.76,12.9741,DOWN,0
2002-09-24,9.875,9.8,14.3272,11.2905,12.8668,UP,1
2002-09-25,10.01,9.9925,14.3114,10.867,12.7715,UP,1
2002-09-26,10.085,10.0725,14.2971,10.4215,12.6712,DOWN,0
2002-09-27,9.94,10.025,14.2823,9.9605,12.5799,DOWN,0
2002-09-30,9.475,9.7,14.2657,9.877,12.4934,UP,1
2002-10-01,9.9325,9.4925,14.254,9.8885,12.4276,DOWN,0
2002-10-02,9.865,9.85,14.2414,9.8595,12.3661,UP,1
2002-10-03,10.03,9.85,14.2293,9.8485,12.2922,DOWN,0
2002-10-04,9.9175,10.2375,14.2148,9.844,12.2148,DOWN,0
2002-10-07,9.65,9.8925,14.1996,9.879,12.1302,UP,1
2002-10-08,9.9575,9.8625,14.1861,9.884,12.0371,DOWN,0
2002-10-09,9.5625,9.825,14.1699,9.8235,11.9534,UP,1
2002-10-10,9.6875,9.525,14.1531,9.755,11.868,UP,1
2002-10-11,9.94,9.8125,14.1384,9.7595,11.7908,DOWN,0
2002-10-14,9.8825,9.8375,14.1212,9.806,11.734,UP,1
2002-10-15,10.92,10.15,14.1099,9.9985,11.7137,DOWN,0
2002-10-16,10.28,10.7875,14.0951,10.142,11.6871,DOWN,0
2002-10-17,9.5125,10.625,14.0781,10.107,11.6323,UP,1
2002-10-18,10.41,9.63,14.0652,10.201,11.5785,UP,1
2002-10-21,11.015,10.505,14.0538,10.4275,11.5341,DOWN,0
2002-10-22,10.7925,10.75,14.0404,10.402,11.4843,UP,1
2002-10-23,10.8075,10.795,14.028,10.5075,11.4436,DOWN,0
2002-10-24,10.6025,10.9625,14.0158,10.7255,11.3964,DOWN,0
2002-10-25,10.525,10.4775,14.0032,10.7485,11.3447,DOWN,0
2002-10-28,10.48,10.75,13.9898,10.6415,11.2957,DOWN,0
2002-10-29,10.345,10.48,13.978,10.552,11.233,UP,1
2002-10-30,10.475,10.3475,13.9676,10.4855,11.1727,UP,1
2002-10-31,10.535,10.5375,13.9577,10.472,11.1131,UP,1
2002-11-01,11.1225,10.7875,13.9499,10.5915,11.0783,UP,1
2002-11-04,11.605,11.225,13.9441,10.8165,11.0596,DOWN,0
2002-11-05,11.26,11.6075,13.9365,10.9995,11.0323,UP,1
2002-11-06,11.6425,11.275,13.9288,11.233,11.0069,DOWN,0
2002-11-07,11.2525,11.5925,13.919,11.3765,10.985,DOWN,0
2002-11-08,10.945,11.2525,13.9053,11.341,10.9653,DOWN,0
2002-11-11,10.7,10.945,13.8884,11.16,10.9291,UP,1
2002-11-12,11.2875,10.875,13.874,11.1655,10.9188,DOWN,0
2002-11-13,10.985,11.1875,13.8574,11.034,10.8962,UP,1
2002-11-14,11.3275,11.1625,13.8393,11.049,10.8877,UP,1
2002-11-15,11.6375,11.2125,13.8259,11.1875,10.8777,DOWN,0
2002-11-18,11.32,11.6575,13.8155,11.3115,10.8546,DOWN,0
2002-11-19,11.18,11.29,13.8047,11.29,10.8222,UP,1
2002-11-20,11.3775,11.1625,13.7932,11.3685,10.7923,UP,1
2002-11-21,11.81,11.3775,13.7848,11.465,10.77,DOWN,0
2002-11-22,11.57,11.81,13.7742,11.4515,10.7408,UP,1
2002-11-25,11.67,11.6325,13.7611,11.5215,10.7201,DOWN,0
2002-11-26,11.61,11.6075,13.7479,11.6075,10.7078,UP,1
2002-11-27,12.4,11.65,13.7366,11.812,10.7133,UP,1
2002-11-29,12.56,12.3875,13.7273,11.962,10.7182,UP,1
2002-12-02,12.695,12.7,13.7164,12.187,10.7272,DOWN,0
2002-12-03,12.245,12.6625,13.7062,12.302,10.7743,DOWN,0
2002-12-04,11.95,12.1625,13.6929,12.37,10.8158,DOWN,0
2002-12-05,11.425,11.9525,13.6757,12.175,10.8441,DOWN,0
2002-12-06,11.3275,11.3875,13.659,11.9285,10.8689,DOWN,0
2002-12-09,10.805,11.3375,13.6381,11.5505,10.8862,UP,1
2002-12-10,11.175,10.825,13.619,11.3365,10.9202,UP,1
2002-12-11,11.1875,11.1875,13.5995,11.184,10.9453,DOWN,0
2002-12-12,11.0325,11.2,13.584,11.1055,10.9687,DOWN,0
2002-12-13,10.6525,11.0225,13.565,10.9705,10.9811,UP,1
2002-12-16,11.0,10.775,13.5448,11.0095,11.0028,DOWN,0
2002-12-17,10.8125,11.075,13.5268,10.937,11.026,DOWN,0
2002-12-18,10.5875,10.8125,13.5048,10.817,11.0386,UP,1
2002-12-19,10.675,10.5,13.4838,10.7455,11.0609,UP,1
2002-12-20,10.7875,10.6875,13.4639,10.7725,11.0829,DOWN,0
2002-12-23,10.6825,10.7625,13.4435,10.709,11.0977,DOWN,0
2002-12-24,10.6375,10.67,13.4237,10.674,11.1128,UP,1
2002-12-26,10.6475,10.6625,13.4056,10.686,11.1074,DOWN,0
2002-12-27,10.3125,10.5375,13.3849,10.6135,11.108,DOWN,0
2002-12-30,10.2675,10.4125,13.3632,10.5095,11.1231,UP,1
2002-12-31,10.325,10.3125,13.3423,10.438,11.1214,UP,1
2003-01-02,10.5625,10.375,13.321,10.423,11.1124,DOWN,0
2003-01-03,10.505,10.4375,13.2997,10.3945,11.1066,UP,1
