ticker,AMZN US Equity,AMZN US Equity,AMZN US Equity,AMZN US Equity,AMZN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-06-26,13.878,13.699,12.9197,13.6707,13.3282,DOWN,0
2013-06-27,13.878,13.959,12.9243,13.7118,13.3384,UP,1
2013-06-28,13.885,13.81,12.9295,13.7551,13.3567,UP,1
2013-07-01,14.105,13.95,12.9361,13.87,13.3784,UP,1
2013-07-02,14.187,14.052,12.9431,13.9864,13.3986,UP,1
2013-07-03,14.202,14.1,12.9491,14.051,13.4137,UP,1
2013-07-05,14.294,14.25,12.9552,14.1343,13.4308,UP,1
2013-07-08,14.529,14.321,12.9634,14.2633,13.4467,UP,1
2013-07-09,14.577,14.55,12.9716,14.3576,13.4835,UP,1
2013-07-10,14.616,14.571,12.9792,14.4436,13.526,UP,1
2013-07-11,14.983,14.75,12.9889,14.5999,13.5719,UP,1
2013-07-12,15.378,14.935,13.0015,14.8166,13.6312,DOWN,0
2013-07-15,15.329,15.363,13.0144,14.9764,13.6852,UP,1
2013-07-16,15.344,15.365,13.028,15.1298,13.7341,UP,1
2013-07-17,15.435,15.349,13.0428,15.2934,13.787,DOWN,0
2013-07-18,15.206,15.314,13.0546,15.3379,13.8334,UP,1
2013-07-19,15.262,15.22,13.0674,15.3147,13.88,DOWN,0
2013-07-22,15.174,15.463,13.0802,15.2838,13.9233,DOWN,0
2013-07-23,15.053,15.158,13.0929,15.2257,13.9607,DOWN,0
2013-07-24,14.947,15.151,13.1036,15.1282,13.9951,UP,1
2013-07-25,15.17,14.95,13.1143,15.1211,14.0302,UP,1
2013-07-26,15.601,14.978,13.1277,15.1889,14.0757,DOWN,0
2013-07-29,15.305,15.554,13.1395,15.2151,14.1176,DOWN,0
2013-07-30,15.121,15.386,13.1523,15.2286,14.1501,DOWN,0
2013-07-31,15.061,15.196,13.1664,15.2514,14.1837,UP,1
2013-08-01,15.279,15.154,13.1817,15.2731,14.2204,DOWN,0
2013-08-02,15.211,15.232,13.1972,15.1951,14.2617,DOWN,0
2013-08-05,15.05,15.17,13.2114,15.144,14.3009,DOWN,0
2013-08-06,15.038,15.026,13.2256,15.1274,14.3399,DOWN,0
2013-08-07,14.846,15.007,13.238,15.0843,14.3695,DOWN,0
2013-08-08,14.787,14.926,13.2507,14.986,14.3997,UP,1
2013-08-09,14.863,14.784,13.265,14.9165,14.4302,DOWN,0
2013-08-12,14.835,14.79,13.2807,14.8735,14.4576,DOWN,0
2013-08-13,14.699,14.794,13.2956,14.8057,14.4847,DOWN,0
2013-08-14,14.567,14.715,13.3113,14.75,14.5104,DOWN,0
2013-08-15,14.324,14.44,13.3272,14.6573,14.5297,DOWN,0
2013-08-16,14.241,14.328,13.3389,14.5329,14.5467,UP,1
2013-08-19,14.279,14.26,13.3521,14.4217,14.5554,UP,1
2013-08-20,14.354,14.294,13.3658,14.3529,14.5614,DOWN,0
2013-08-21,14.229,14.254,13.3788,14.2852,14.5712,UP,1
2013-08-22,14.487,14.24,13.3927,14.3178,14.5892,UP,1
2013-08-23,14.5,14.561,13.4058,14.3697,14.6035,DOWN,0
2013-08-26,14.311,14.522,13.4193,14.3761,14.6157,DOWN,0
2013-08-27,14.047,14.194,13.4327,14.3145,14.6185,UP,1
2013-08-28,14.079,14.018,13.4465,14.2846,14.6184,UP,1
2013-08-29,14.199,14.073,13.4609,14.2271,14.6242,DOWN,0
2013-08-30,14.049,14.229,13.4745,14.1368,14.6317,UP,1
2013-09-03,14.44,14.237,13.491,14.1627,14.6472,UP,1
2013-09-04,14.682,14.417,13.5092,14.2898,14.6702,UP,1
2013-09-05,14.705,14.682,13.5264,14.415,14.6922,UP,1
2013-09-06,14.793,14.766,13.543,14.5338,14.7105,UP,1
2013-09-09,14.985,14.861,13.5595,14.7211,14.7327,UP,1
2013-09-10,15.018,15.028,13.5751,14.8367,14.7553,DOWN,0
2013-09-11,14.982,14.946,13.59,14.8967,14.7729,DOWN,0
2013-09-12,14.943,14.97,13.6038,14.9443,14.788,DOWN,0
2013-09-13,14.896,15.007,13.6174,14.9649,14.8019,DOWN,0
2013-09-16,14.803,14.991,13.6297,14.9284,14.8121,UP,1
2013-09-17,15.209,14.881,13.6429,14.9665,14.8256,UP,1
2013-09-18,15.602,15.203,13.6579,15.0904,14.8462,UP,1
2013-09-19,15.603,15.689,13.6733,15.2224,14.8659,UP,1
2013-09-20,15.817,15.627,13.6893,15.4066,14.8826,DOWN,0
2013-09-23,15.575,15.701,13.7037,15.5609,14.8865,UP,1
2013-09-24,15.707,15.622,13.7189,15.6605,14.8941,DOWN,0
2013-09-25,15.632,15.726,13.7337,15.6667,14.8998,UP,1
2013-09-26,15.906,15.695,13.7513,15.7273,14.9093,DOWN,0
2013-09-27,15.801,15.846,13.7676,15.724,14.9212,DOWN,0
2013-09-30,15.632,15.671,13.7828,15.7355,14.9286,UP,1
2013-10-01,16.048,15.711,13.8003,15.8037,14.9461,DOWN,0
2013-10-02,16.026,15.902,13.8181,15.8823,14.9655,DOWN,0
2013-10-03,15.738,16.02,13.8333,15.8487,14.9813,UP,1
2013-10-04,15.952,15.756,13.848,15.879,14.997,DOWN,0
2013-10-07,15.501,15.762,13.861,15.8529,14.995,DOWN,0
2013-10-08,15.162,15.575,13.8714,15.6757,14.9921,DOWN,0
2013-10-09,14.912,15.171,13.8818,15.4529,14.9879,UP,1
2013-10-10,15.259,15.232,13.8934,15.357,14.9919,UP,1
2013-10-11,15.544,15.238,13.909,15.2755,14.9972,DOWN,0
2013-10-14,15.535,15.461,13.9246,15.2822,15.0037,DOWN,0
2013-10-15,15.32,15.494,13.9399,15.3139,15.0091,UP,1
2013-10-16,15.525,15.419,13.9548,15.4365,15.0188,UP,1
2013-10-17,15.539,15.354,13.9681,15.4925,15.0327,UP,1
2013-10-18,16.447,15.968,13.9857,15.6729,15.0659,DOWN,0
2013-10-21,16.322,16.495,14.0026,15.8303,15.0951,UP,1
2013-10-22,16.627,16.386,14.0186,16.0917,15.1309,DOWN,0
2013-10-23,16.338,16.542,14.0337,16.2544,15.1637,UP,1
2013-10-24,16.611,16.482,14.0501,16.4688,15.2046,UP,1
2013-10-25,18.17,17.93,14.0747,16.8134,15.2815,DOWN,0
2013-10-28,17.908,17.996,14.0972,17.1306,15.3548,UP,1
2013-10-29,18.135,17.948,14.1197,17.4322,15.432,DOWN,0
2013-10-30,18.054,18.131,14.142,17.7754,15.506,UP,1
2013-10-31,18.202,18.087,14.1658,18.0936,15.5854,DOWN,0
2013-11-01,17.95,18.282,14.1879,18.0497,15.6547,DOWN,0
2013-11-04,17.937,18.006,14.2096,18.0555,15.7234,UP,1
2013-11-05,17.945,17.839,14.2317,18.0174,15.7961,DOWN,0
2013-11-06,17.809,18.023,14.2537,17.9684,15.8714,DOWN,0
2013-11-07,17.178,17.793,14.2712,17.7637,15.9333,UP,1
2013-11-08,17.516,17.298,14.2878,17.6768,15.9997,UP,1
2013-11-11,17.719,17.53,14.3074,17.6332,16.0731,DOWN,0
2013-11-12,17.476,17.65,14.3297,17.5396,16.1338,UP,1
2013-11-13,17.811,17.37,14.3506,17.54,16.1964,UP,1
2013-11-14,18.37,17.87,14.376,17.7783,16.2697,UP,1
2013-11-15,18.459,18.382,14.4021,17.9669,16.343,DOWN,0
2013-11-18,18.309,18.514,14.4286,18.085,16.4095,DOWN,0
2013-11-19,18.247,18.291,14.4531,18.2391,16.474,DOWN,0
2013-11-20,18.129,18.378,14.4782,18.3026,16.537,UP,1
2013-11-21,18.446,18.203,14.5054,18.3178,16.607,UP,1
2013-11-22,18.616,18.5,14.533,18.3492,16.6814,UP,1
2013-11-25,18.832,18.691,14.5628,18.4538,16.762,UP,1
2013-11-26,19.069,18.881,14.5935,18.6181,16.8392,UP,1
2013-11-27,19.336,19.175,14.6228,18.8595,16.9139,UP,1
2013-11-29,19.681,19.455,14.6539,19.1065,16.9954,DOWN,0
2013-12-02,19.615,19.95,14.6857,19.3064,17.0714,DOWN,0
2013-12-03,19.233,19.506,14.7144,19.3866,17.1446,UP,1
2013-12-04,19.298,19.175,14.7443,19.4325,17.2164,DOWN,0
2013-12-05,19.225,19.333,14.774,19.4103,17.2882,UP,1
2013-12-06,19.348,19.418,14.8044,19.3436,17.3571,DOWN,0
2013-12-09,19.245,19.406,14.8356,19.2695,17.4259,UP,1
2013-12-10,19.389,19.187,14.8677,19.3007,17.5011,DOWN,0
2013-12-11,19.11,19.367,14.8974,19.263,17.5623,DOWN,0
2013-12-12,19.063,19.063,14.9267,19.2306,17.6231,UP,1
2013-12-13,19.212,19.266,14.9563,19.2035,17.6925,UP,1
2013-12-16,19.449,19.252,14.9853,19.2443,17.7625,DOWN,0
2013-12-17,19.383,19.533,15.0133,19.243,17.8401,UP,1
2013-12-18,19.798,19.462,15.0438,19.3807,17.9328,DOWN,0
2013-12-19,19.76,19.714,15.0742,19.5201,18.0298,UP,1
2013-12-20,20.11,19.828,15.1062,19.6997,18.1268,UP,1
2013-12-23,20.146,20.185,15.1391,19.8392,18.2188,DOWN,0
2013-12-24,19.96,20.126,15.1704,19.9547,18.3073,UP,1
2013-12-26,20.22,20.09,15.2027,20.039,18.4053,DOWN,0
2013-12-27,19.904,20.232,15.2358,20.0679,18.4929,DOWN,0
2013-12-30,19.669,19.971,15.2687,19.9796,18.5755,UP,1
2013-12-31,19.94,19.729,15.3039,19.9383,18.6454,DOWN,0
2014-01-02,19.899,19.94,15.3393,19.926,18.7169,DOWN,0
2014-01-03,19.822,19.915,15.3741,19.8465,18.7808,DOWN,0
2014-01-06,19.682,19.793,15.4091,19.802,18.8477,UP,1
2014-01-07,19.902,19.752,15.4442,19.8486,18.9135,UP,1
2014-01-08,20.096,19.924,15.4807,19.8799,18.952,DOWN,0
2014-01-09,20.051,20.185,15.5158,19.9103,18.9949,DOWN,0
2014-01-10,19.883,20.127,15.5489,19.9225,19.0298,DOWN,0
2014-01-13,19.549,19.899,15.5801,19.896,19.0597,UP,1
2014-01-14,19.877,19.607,15.614,19.8911,19.0932,DOWN,0
2014-01-15,19.794,19.947,15.6472,19.8306,19.1301,DOWN,0
2014-01-16,19.79,19.684,15.6814,19.7785,19.1672,UP,1
2014-01-17,19.981,19.713,15.7165,19.798,19.2079,UP,1
2014-01-21,20.353,20.15,15.7544,19.9587,19.2588,DOWN,0
2014-01-22,20.227,20.4,15.7908,20.0287,19.3197,DOWN,0
2014-01-23,19.994,20.05,15.8255,20.0687,19.3693,DOWN,0
2014-01-24,19.38,19.908,15.8562,19.9867,19.4025,DOWN,0
2014-01-27,19.314,19.525,15.8853,19.8534,19.4393,UP,1
2014-01-28,19.722,19.37,15.9157,19.7272,19.4775,DOWN,0
2014-01-29,19.21,19.608,15.9448,19.5238,19.4943,UP,1
2014-01-30,20.151,19.688,15.9775,19.5552,19.5281,DOWN,0
2014-01-31,17.935,18.588,16.0003,19.2661,19.5206,DOWN,0
2014-02-03,17.307,17.949,16.022,18.8648,19.5018,UP,1
2014-02-04,17.398,17.479,16.0439,18.4,19.4872,DOWN,0
2014-02-05,17.322,17.3,16.0646,18.0225,19.4648,UP,1
2014-02-06,17.729,17.37,16.086,17.5383,19.447,UP,1
2014-02-07,18.054,17.949,16.1091,17.5622,19.4315,DOWN,0
2014-02-10,18.044,18.081,16.1306,17.7094,19.411,UP,1
2014-02-11,18.09,18.092,16.1574,17.8478,19.3861,DOWN,0
2014-02-12,17.463,17.822,16.1823,17.8758,19.3417,UP,1
2014-02-13,17.86,17.385,16.2081,17.9019,19.3066,UP,1
2014-02-14,17.868,17.967,16.2354,17.8646,19.2793,DOWN,0
2014-02-18,17.682,17.764,16.2607,17.7924,19.247,DOWN,0
2014-02-19,17.369,17.632,16.283,17.6483,19.2099,UP,1
2014-02-20,17.49,17.44,16.3065,17.6538,19.1727,DOWN,0
2014-02-21,17.338,17.622,16.3288,17.5494,19.1346,UP,1
2014-02-24,17.589,17.26,16.352,17.4937,19.0986,UP,1
2014-02-25,17.916,17.65,16.3766,17.5404,19.0747,UP,1
2014-02-26,17.99,17.993,16.4006,17.6646,19.0533,UP,1
2014-02-27,18.007,17.861,16.4245,17.7679,19.0291,UP,1
2014-02-28,18.105,18.03,16.448,17.9213,19.0023,DOWN,0
2014-03-03,17.989,17.937,16.4713,18.0013,18.9744,UP,1
2014-03-04,18.195,18.195,16.4962,18.0571,18.9423,UP,1
2014-03-05,18.619,18.207,16.5218,18.1828,18.9195,DOWN,0
2014-03-06,18.608,18.703,16.548,18.3031,18.8895,DOWN,0
2014-03-07,18.603,18.729,16.5738,18.4027,18.8586,DOWN,0
2014-03-10,18.527,18.635,16.6007,18.5102,18.83,DOWN,0
2014-03-11,18.441,18.55,16.6274,18.5594,18.7944,UP,1
2014-03-12,18.532,18.32,16.6547,18.5421,18.7669,UP,1
2014-03-13,18.575,18.831,16.6807,18.5356,18.7451,UP,1
2014-03-14,18.687,18.64,16.7078,18.5524,18.72,UP,1
2014-03-17,18.752,18.786,16.7348,18.5975,18.6971,UP,1
2014-03-18,18.938,18.866,16.7622,18.697,18.6794,DOWN,0
2014-03-19,18.662,18.938,16.7888,18.7229,18.659,DOWN,0
2014-03-20,18.449,18.532,16.8146,18.6975,18.63,DOWN,0
2014-03-21,18.031,18.55,16.838,18.5663,18.5887,DOWN,0
2014-03-24,17.593,18.005,16.859,18.3344,18.5395,UP,1
2014-03-25,17.736,17.702,16.8784,18.0938,18.4966,DOWN,0
2014-03-26,17.171,17.857,16.894,17.7956,18.449,DOWN,0
2014-03-27,16.924,17.158,16.9099,17.4906,18.3899,DOWN,0
2014-03-28,16.915,17.003,16.9266,17.2673,18.3323,DOWN,0
2014-03-31,16.818,17.12,16.9417,17.1125,18.2729,UP,1
2014-04-01,17.15,16.905,16.959,16.9953,18.2163,DOWN,0
2014-04-02,17.098,17.3,16.975,16.9808,18.1512,DOWN,0
2014-04-03,16.681,17.091,16.9879,16.9323,18.0803,DOWN,0
2014-04-04,16.15,16.758,16.9991,16.7794,18.0034,DOWN,0
2014-04-07,15.888,16.05,17.0102,16.5933,17.9336,UP,1
2014-04-08,16.354,16.094,17.0237,16.4341,17.8744,UP,1
2014-04-09,16.59,16.424,17.0389,16.3326,17.8117,DOWN,0
2014-04-10,15.856,16.53,17.0502,16.1675,17.7446,DOWN,0
2014-04-11,15.587,15.7,17.0587,16.0548,17.6534,UP,1
2014-04-14,15.796,15.884,17.0683,16.0363,17.6106,UP,1
2014-04-15,15.804,15.835,17.0779,15.9264,17.5805,UP,1
2014-04-16,16.184,16.059,17.0883,15.8451,17.5562,UP,1
2014-04-17,16.246,15.988,17.0986,15.9231,17.5347,UP,1
2014-04-21,16.544,16.199,17.1103,16.1145,17.511,DOWN,0
2014-04-22,16.466,16.6,17.1212,16.2486,17.4792,DOWN,0
2014-04-23,16.229,16.653,17.1297,16.3336,17.4429,UP,1
2014-04-24,16.857,16.484,17.1411,16.4683,17.4183,DOWN,0
2014-04-25,15.192,15.813,17.144,16.2575,17.3729,DOWN,0
2014-04-28,14.829,15.2,17.1432,15.9146,17.3123,UP,1
2014-04-29,15.019,14.822,17.1414,15.6252,17.2553,UP,1
2014-04-30,15.207,14.905,17.1408,15.4207,17.2058,UP,1
2014-05-01,15.394,15.207,17.1411,15.1281,17.1663,UP,1
2014-05-02,15.401,15.521,17.1409,15.1699,17.1245,UP,1
2014-05-05,15.503,15.319,17.1424,15.3046,17.0878,DOWN,0
2014-05-06,14.869,15.476,17.1404,15.2746,17.0334,DOWN,0
2014-05-07,14.635,14.778,17.1377,15.1604,16.9678,DOWN,0
2014-05-08,14.416,14.541,17.1345,14.9647,16.8963,UP,1
2014-05-09,14.612,14.529,17.1329,14.807,16.8284,UP,1
2014-05-12,15.143,14.715,17.1327,14.7351,16.7692,UP,1
2014-05-13,15.232,15.13,17.1309,14.8077,16.714,DOWN,0
2014-05-14,14.881,15.125,17.1288,14.8568,16.6477,DOWN,0
2014-05-15,14.76,14.901,17.127,14.9255,16.5706,UP,1
2014-05-16,14.885,14.64,17.1261,14.9801,16.4961,DOWN,0
2014-05-19,14.838,14.788,17.1239,14.9191,16.4208,UP,1
2014-05-20,15.06,14.855,17.1231,14.8846,16.3515,UP,1
2014-05-21,15.25,15.11,17.1241,14.9585,16.2876,DOWN,0
2014-05-22,15.246,15.253,17.1252,15.0557,16.2219,UP,1
2014-05-23,15.612,15.273,17.129,15.2011,16.1626,DOWN,0
2014-05-27,15.541,15.721,17.1328,15.3417,16.0997,DOWN,0
2014-05-28,15.508,15.475,17.136,15.4314,16.0348,UP,1
2014-05-29,15.689,15.521,17.1403,15.5191,15.9699,DOWN,0
2014-05-30,15.628,15.722,17.1449,15.5955,15.9092,DOWN,0
2014-06-02,15.442,15.629,17.1493,15.5615,15.849,DOWN,0
2014-06-03,15.36,15.288,17.1545,15.5252,15.7956,DOWN,0
2014-06-04,15.339,15.343,17.1599,15.4914,15.7505,UP,1
2014-06-05,16.179,15.405,17.1694,15.5893,15.7194,UP,1
2014-06-06,16.484,16.25,17.1801,15.7605,15.7057,DOWN,0
2014-06-09,16.375,16.579,17.1908,15.9471,15.6947,UP,1
2014-06-10,16.621,16.383,17.2015,16.1993,15.6888,UP,1
2014-06-11,16.76,16.8,17.2128,16.4835,15.6876,DOWN,0
2014-06-12,16.296,16.778,17.2227,16.5069,15.6706,UP,1
2014-06-13,16.313,16.353,17.2341,16.4729,15.6549,UP,1
2014-06-16,16.381,16.243,17.2456,16.4741,15.6489,DOWN,0
2014-06-17,16.281,16.377,17.256,16.4062,15.6515,UP,1
2014-06-18,16.719,16.4,17.2693,16.398,15.6681,DOWN,0
2014-06-19,16.35,16.763,17.2789,16.4089,15.668,DOWN,0
2014-06-20,16.21,16.388,17.2865,16.3882,15.6604,UP,1
2014-06-23,16.362,16.167,17.2948,16.3844,15.6706,DOWN,0
2014-06-24,16.208,16.377,17.3019,16.3698,15.683,UP,1
2014-06-25,16.372,16.217,17.3088,16.3004,15.6945,DOWN,0
2014-06-26,16.285,16.425,17.3151,16.2873,15.7041,DOWN,0
2014-06-27,16.229,16.294,17.3214,16.291,15.705,UP,1
2014-06-30,16.239,16.249,17.3278,16.2664,15.7049,UP,1
2014-07-01,16.62,16.293,17.3365,16.3487,15.7064,UP,1
2014-07-02,16.643,16.66,17.3457,16.4028,15.71,UP,1
2014-07-03,16.875,16.742,17.354,16.5208,15.7229,DOWN,0
2014-07-07,16.678,16.875,17.3594,16.6106,15.7193,DOWN,0
2014-07-08,16.191,16.655,17.3623,16.6009,15.7392,UP,1
2014-07-09,16.499,16.235,17.3657,16.5767,15.7726,DOWN,0
2014-07-10,16.396,16.217,17.3698,16.5274,15.8002,UP,1
2014-07-11,17.31,16.736,17.3778,16.6145,15.8422,UP,1
2014-07-14,17.766,17.351,17.3885,16.8322,15.8897,DOWN,0
2014-07-15,17.722,17.686,17.3976,17.1385,15.9361,UP,1
2014-07-16,17.795,17.781,17.4076,17.3978,15.982,DOWN,0
2014-07-17,17.623,17.672,17.4175,17.6431,16.037,UP,1
2014-07-18,17.933,17.72,17.4269,17.7677,16.103,UP,1
2014-07-21,17.988,17.905,17.4368,17.8121,16.1744,UP,1
2014-07-22,18.042,17.763,17.4483,17.8761,16.243,DOWN,0
2014-07-23,17.907,17.953,17.4581,17.8985,16.2983,UP,1
2014-07-24,17.931,17.999,17.4702,17.9601,16.3523,DOWN,0
2014-07-25,16.2,15.865,17.4754,17.6136,16.3787,DOWN,0
2014-07-28,16.021,16.212,17.4809,17.2201,16.4039,DOWN,0
2014-07-29,16.0,16.099,17.4846,16.8117,16.4262,UP,1
2014-07-30,16.125,16.072,17.4875,16.4554,16.4519,DOWN,0
2014-07-31,15.65,16.0,17.4881,15.9992,16.4637,DOWN,0
2014-08-01,15.353,15.685,17.4883,15.8297,16.4658,UP,1
2014-08-04,15.683,15.442,17.4891,15.7621,16.4745,DOWN,0
2014-08-05,15.616,15.665,17.4895,15.6853,16.4746,UP,1
2014-08-06,15.695,15.542,17.4857,15.5991,16.4777,DOWN,0
2014-08-07,15.573,15.76,17.482,15.5837,16.479,UP,1
2014-08-08,15.84,15.597,17.478,15.6811,16.482,UP,1
2014-08-11,15.917,15.924,17.4759,15.7279,16.4878,UP,1
2014-08-12,15.966,15.945,17.4727,15.7979,16.4982,UP,1
2014-08-13,16.314,16.38,17.4634,15.9218,16.5173,UP,1
2014-08-14,16.661,16.39,17.4572,16.1394,16.5438,UP,1
2014-08-15,16.682,16.7,17.4499,16.3077,16.5538,UP,1
2014-08-18,16.726,16.774,17.4433,16.4697,16.5587,UP,1
2014-08-19,16.757,16.744,17.436,16.6278,16.5663,UP,1
2014-08-20,16.789,16.734,17.4302,16.7228,16.5697,DOWN,0
2014-08-21,16.646,16.824,17.4238,16.7198,16.5674,DOWN,0
2014-08-22,16.58,16.65,17.417,16.6994,16.5731,UP,1
2014-08-25,16.701,16.661,17.4114,16.6943,16.5808,UP,1
2014-08-26,17.092,16.85,17.411,16.7613,16.595,UP,1
2014-08-27,17.159,17.104,17.4092,16.8353,16.6126,DOWN,0
2014-08-28,17.001,17.0,17.4056,16.9064,16.6182,DOWN,0
2014-08-29,16.952,17.088,17.403,16.9809,16.6303,UP,1
2014-09-02,17.119,16.999,17.3995,17.0645,16.6485,DOWN,0
2014-09-03,16.95,17.127,17.3924,17.0362,16.6602,UP,1
2014-09-04,17.298,17.185,17.3866,17.0639,16.682,UP,1
2014-09-05,17.319,17.315,17.3817,17.1275,16.7009,DOWN,0
2014-09-08,17.117,17.227,17.376,17.1605,16.7176,DOWN,0
2014-09-09,16.488,17.081,17.3678,17.0342,16.7228,UP,1
2014-09-10,16.566,16.715,17.3584,16.9575,16.7293,DOWN,0
2014-09-11,16.526,16.497,17.348,16.8032,16.7275,UP,1
2014-09-12,16.56,16.478,17.3366,16.6513,16.7258,DOWN,0
2014-09-15,16.194,16.546,17.3222,16.4668,16.7122,UP,1
2014-09-16,16.388,16.054,17.3075,16.4469,16.7064,DOWN,0
2014-09-17,16.2,16.388,17.2901,16.3736,16.7066,UP,1
2014-09-18,16.25,16.272,17.2733,16.3184,16.7016,UP,1
2014-09-19,16.566,16.38,17.2599,16.3197,16.705,DOWN,0
2014-09-22,16.225,16.425,17.2446,16.3258,16.6833,DOWN,0
2014-09-23,16.182,16.123,17.2294,16.2845,16.6516,UP,1
2014-09-24,16.411,16.209,17.2147,16.3266,16.6254,DOWN,0
2014-09-25,16.096,16.4,17.1989,16.2959,16.5914,UP,1
2014-09-26,16.16,16.03,17.1828,16.2148,16.5622,DOWN,0
2014-09-29,16.091,16.025,17.1677,16.188,16.5253,UP,1
2014-09-30,16.122,16.068,17.153,16.1761,16.488,DOWN,0
2014-10-01,15.873,16.102,17.1363,16.0686,16.4446,UP,1
2014-10-02,15.921,15.846,17.1187,16.0334,16.4049,UP,1
2014-10-03,16.137,16.018,17.1024,16.0287,16.369,DOWN,0
2014-10-06,16.11,16.175,17.084,16.0325,16.3672,DOWN,0
2014-10-07,15.849,15.972,17.0644,15.9779,16.3638,UP,1
2014-10-08,16.135,15.829,17.0446,16.0303,16.3665,DOWN,0
2014-10-09,15.769,16.075,17.0227,15.9999,16.3594,DOWN,0
2014-10-10,15.57,15.701,17.0007,15.8864,16.3578,DOWN,0
2014-10-13,15.323,15.494,16.9762,15.7289,16.3572,UP,1
2014-10-14,15.416,15.4,16.9538,15.6422,16.3518,DOWN,0
2014-10-15,15.299,15.218,16.932,15.4749,16.3455,DOWN,0
2014-10-16,15.143,14.692,16.908,15.3498,16.3344,UP,1
2014-10-17,15.182,15.357,16.8844,15.2723,16.3266,UP,1
2014-10-20,15.311,15.147,16.8618,15.2699,16.316,UP,1
2014-10-21,15.766,15.495,16.8423,15.3401,16.313,DOWN,0
2014-10-22,15.649,15.772,16.821,15.4101,16.3067,UP,1
2014-10-23,15.659,15.67,16.7988,15.5133,16.2936,DOWN,0
2014-10-24,14.353,14.22,16.7703,15.3475,16.2474,UP,1
2014-10-27,14.499,14.285,16.7434,15.1851,16.2038,UP,1
2014-10-28,14.779,14.488,16.7195,14.9877,16.1648,DOWN,0
2014-10-29,14.706,14.956,16.6937,14.7992,16.1238,UP,1
2014-10-30,14.954,14.699,16.6695,14.6581,16.0871,UP,1
2014-10-31,15.273,15.257,16.6469,14.8421,16.0597,UP,1
2014-11-03,15.286,15.312,16.6234,14.9996,16.0338,DOWN,0
2014-11-04,15.141,15.2,16.5974,15.0718,16.0026,DOWN,0
2014-11-05,14.826,15.151,16.5704,15.0958,15.9573,UP,1
2014-11-06,14.832,14.835,16.5446,15.0715,15.9107,UP,1
2014-11-07,14.993,14.891,16.5226,15.0155,15.8706,UP,1
2014-11-10,15.256,15.0,16.5023,15.0094,15.8366,UP,1
2014-11-11,15.601,15.297,16.4817,15.1014,15.8063,DOWN,0
2014-11-12,15.576,15.538,16.4636,15.2513,15.7788,UP,1
2014-11-13,15.824,15.6,16.4419,15.4497,15.7493,UP,1
2014-11-14,16.391,15.856,16.4342,15.7293,15.7308,DOWN,0
2014-11-17,16.153,16.322,16.4284,15.9087,15.7115,UP,1
2014-11-18,16.247,16.2,16.4227,16.0379,15.7066,UP,1
2014-11-19,16.327,16.363,16.4177,16.1882,15.7019,UP,1
2014-11-20,16.527,16.2,16.4117,16.3288,15.7019,UP,1
2014-11-21,16.632,16.771,16.4046,16.3769,15.7033,UP,1
2014-11-24,16.782,16.739,16.3983,16.5028,15.7151,DOWN,0
2014-11-25,16.752,16.764,16.3916,16.6039,15.7223,DOWN,0
2014-11-26,16.679,16.689,16.3877,16.6742,15.7319,UP,1
2014-11-28,16.932,16.801,16.383,16.7552,15.7456,DOWN,0
2014-12-01,16.3,16.906,16.3752,16.6889,15.7402,UP,1
2014-12-02,16.316,16.375,16.3683,16.5956,15.742,DOWN,0
2014-12-03,15.825,16.287,16.3606,16.4102,15.7349,UP,1
2014-12-04,15.847,15.776,16.3524,16.2438,15.7236,DOWN,0
2014-12-05,15.631,15.84,16.3439,15.9837,15.7143,DOWN,0
2014-12-08,15.332,15.579,16.3326,15.7901,15.6978,UP,1
2014-12-09,15.625,15.15,16.3211,15.652,15.6884,DOWN,0
2014-12-10,15.292,15.6,16.3076,15.5454,15.6718,UP,1
2014-12-11,15.368,15.394,16.2945,15.4497,15.6617,DOWN,0
2014-12-12,15.366,15.2,16.2808,15.3966,15.6507,DOWN,0
2014-12-15,15.304,15.444,16.2673,15.3909,15.634,DOWN,0
2014-12-16,14.753,15.218,16.2501,15.2165,15.6068,UP,1
2014-12-17,14.944,14.819,16.2318,15.1469,15.5887,DOWN,0
2014-12-18,14.887,15.201,16.2131,15.0506,15.5638,UP,1
2014-12-19,14.995,14.846,16.1951,14.9764,15.5483,UP,1
2014-12-22,15.327,15.097,16.1791,14.9811,15.5435,DOWN,0
2014-12-23,15.314,15.349,16.1635,15.0934,15.5433,DOWN,0
2014-12-24,15.151,15.319,16.1466,15.1349,15.538,UP,1
2014-12-26,15.455,15.25,16.131,15.2485,15.5411,UP,1
2014-12-29,15.602,15.393,16.1155,15.3699,15.5503,DOWN,0
2014-12-30,15.515,15.496,16.0994,15.4075,15.557,UP,1
2014-12-31,15.518,15.578,16.0822,15.4481,15.5611,DOWN,0
2015-01-02,15.426,15.629,16.0661,15.503,15.5543,DOWN,0
2015-01-05,15.11,15.351,16.0494,15.434,15.5435,DOWN,0
2015-01-06,14.765,15.112,16.033,15.2665,15.5256,UP,1
2015-01-07,14.921,14.875,16.0197,15.1477,15.537,UP,1
2015-01-08,15.023,15.016,16.0061,15.0488,15.5475,DOWN,0
2015-01-09,14.847,15.074,15.9945,14.9329,15.5488,DOWN,0
