ticker,IRM US Equity,IRM US Equity,IRM US Equity,IRM US Equity,IRM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-02-12,33.3,33.22,37.1881,32.952,36.7436,UP,1
2018-02-13,33.54,33.25,37.182,33.038,36.597,DOWN,0
2018-02-14,33.19,33.25,37.172,33.04,36.4458,UP,1
2018-02-15,33.72,33.43,37.164,33.37,36.3096,DOWN,0
2018-02-16,33.17,34.87,37.1564,33.384,36.166,DOWN,0
2018-02-20,32.12,32.75,37.1432,33.148,36.007,DOWN,0
2018-02-21,31.47,31.89,37.1243,32.734,35.8366,UP,1
2018-02-22,31.58,31.7,37.1077,32.412,35.6658,UP,1
2018-02-23,31.96,31.78,37.0935,32.06,35.491,DOWN,0
2018-02-26,31.95,32.08,37.0778,31.816,35.374,DOWN,0
2018-02-27,31.05,32.03,37.0588,31.602,35.2282,UP,1
2018-02-28,31.46,31.21,37.0432,31.6,35.0982,UP,1
2018-03-01,31.63,31.36,37.028,31.61,34.9772,DOWN,0
2018-03-02,31.55,31.48,37.011,31.528,34.8494,UP,1
2018-03-05,32.1,31.39,36.9952,31.558,34.7324,UP,1
2018-03-06,32.39,32.11,36.9801,31.826,34.6366,UP,1
2018-03-07,32.71,32.24,36.9688,32.076,34.5478,DOWN,0
2018-03-08,32.71,32.8,36.9583,32.292,34.4488,UP,1
2018-03-09,33.25,32.76,36.9509,32.632,34.3606,DOWN,0
2018-03-12,33.01,33.29,36.942,32.814,34.2718,UP,1
2018-03-13,33.22,33.14,36.9327,32.98,34.1766,DOWN,0
2018-03-14,32.98,32.71,36.9217,33.034,34.0816,DOWN,0
2018-03-15,32.89,32.98,36.911,33.07,33.9872,DOWN,0
2018-03-16,32.52,32.44,36.899,32.924,33.8956,DOWN,0
2018-03-19,31.46,32.23,36.8813,32.614,33.7864,UP,1
2018-03-20,31.73,31.47,36.8637,32.316,33.685,DOWN,0
2018-03-21,31.61,31.72,36.8477,32.042,33.5764,UP,1
2018-03-22,31.64,31.46,36.8309,31.792,33.4726,DOWN,0
2018-03-23,30.89,31.67,36.8169,31.466,33.3594,UP,1
2018-03-26,31.27,31.12,36.806,31.428,33.2532,UP,1
2018-03-27,31.9,31.53,36.7989,31.462,33.1668,UP,1
2018-03-28,32.71,32.04,36.791,31.682,33.0964,UP,1
2018-03-29,32.86,32.8,36.7842,31.926,33.027,DOWN,0
2018-04-02,32.37,32.87,36.7751,32.222,32.9684,UP,1
2018-04-03,32.82,32.43,36.7661,32.532,32.915,UP,1
2018-04-04,33.3,32.54,36.7616,32.812,32.8648,UP,1
2018-04-05,33.77,33.34,36.7568,33.024,32.8132,DOWN,0
2018-04-06,33.53,33.77,36.7504,33.158,32.7684,DOWN,0
2018-04-09,33.32,33.59,36.7468,33.348,32.7184,UP,1
2018-04-10,33.46,33.58,36.7435,33.476,32.6724,UP,1
2018-04-11,33.54,33.38,36.7386,33.524,32.6616,DOWN,0
2018-04-12,33.16,33.6,36.7306,33.402,32.6462,UP,1
2018-04-13,33.35,33.35,36.726,33.366,32.6126,UP,1
2018-04-16,33.61,33.49,36.7205,33.424,32.5924,UP,1
2018-04-17,34.23,33.72,36.7207,33.578,32.6038,UP,1
2018-04-18,34.52,34.3,36.7215,33.774,32.6396,DOWN,0
2018-04-19,33.76,34.36,36.7159,33.894,32.6526,DOWN,0
2018-04-20,33.34,33.86,36.71,33.892,32.6558,UP,1
2018-04-23,33.44,33.42,36.7068,33.858,32.6832,UP,1
2018-04-24,33.76,33.58,36.7035,33.764,32.6964,UP,1
2018-04-25,33.78,33.66,36.7051,33.616,32.706,UP,1
2018-04-26,34.33,33.97,36.71,33.73,32.7218,UP,1
2018-04-27,34.5,34.17,36.7126,33.962,32.748,DOWN,0
2018-04-30,33.94,34.59,36.7126,34.062,32.7524,UP,1
2018-05-01,34.12,33.97,36.7093,34.134,32.7714,DOWN,0
2018-05-02,34.0,33.95,36.7056,34.178,32.809,UP,1
2018-05-03,34.3,33.99,36.7037,34.172,32.8656,UP,1
2018-05-04,34.49,34.25,36.7014,34.17,32.9238,DOWN,0
2018-05-07,34.44,34.57,36.7001,34.27,32.9734,DOWN,0
2018-05-08,33.49,34.43,36.6926,34.144,33.0042,DOWN,0
2018-05-09,33.42,33.64,36.6852,34.028,33.0516,UP,1
2018-05-10,33.72,33.65,36.6795,33.912,33.0968,DOWN,0
2018-05-11,33.53,33.83,36.6724,33.72,33.1348,DOWN,0
2018-05-14,33.51,33.53,36.6661,33.534,33.174,DOWN,0
2018-05-15,32.75,33.27,36.6539,33.386,33.187,DOWN,0
2018-05-16,32.62,32.88,36.6349,33.226,33.1916,DOWN,0
2018-05-17,32.05,32.62,36.6108,32.892,33.1784,UP,1
2018-05-18,32.08,32.12,36.5866,32.602,33.1658,UP,1
2018-05-21,32.68,32.21,36.563,32.436,33.1544,DOWN,0
2018-05-22,32.52,32.67,36.5406,32.39,33.1446,UP,1
2018-05-23,32.87,32.53,36.5193,32.44,33.1376,UP,1
2018-05-24,32.98,32.84,36.4983,32.626,33.1376,UP,1
2018-05-25,32.99,33.04,36.4717,32.808,33.1396,UP,1
2018-05-29,33.26,33.02,36.4489,32.924,33.1544,UP,1
2018-05-30,33.5,33.26,36.4307,33.12,33.1952,DOWN,0
2018-05-31,33.29,33.41,36.409,33.204,33.2264,UP,1
2018-06-01,33.95,33.35,36.3918,33.398,33.2732,UP,1
2018-06-04,34.57,34.15,36.3772,33.714,33.3318,DOWN,0
2018-06-05,34.43,34.62,36.3637,33.948,33.4026,UP,1
2018-06-06,34.63,34.45,36.3524,34.174,33.4698,UP,1
2018-06-07,34.8,34.69,36.3385,34.476,33.5278,DOWN,0
2018-06-08,34.61,34.6,36.3229,34.608,33.5658,UP,1
2018-06-11,34.64,34.61,36.3042,34.622,33.6014,UP,1
2018-06-12,35.0,34.64,36.2865,34.736,33.654,DOWN,0
2018-06-13,34.64,35.07,36.2674,34.738,33.6904,DOWN,0
2018-06-14,33.99,34.2,36.242,34.576,33.7042,DOWN,0
2018-06-15,33.26,33.59,36.2121,34.306,33.694,UP,1
2018-06-18,33.38,33.24,36.1815,34.054,33.691,UP,1
2018-06-19,33.83,33.21,36.1535,33.82,33.7012,UP,1
2018-06-20,34.32,33.84,36.1279,33.756,33.7184,UP,1
2018-06-21,34.7,34.37,36.1036,33.898,33.7416,UP,1
2018-06-22,35.0,34.77,36.0824,34.246,33.7784,DOWN,0
2018-06-25,34.93,35.03,36.0577,34.556,33.81,DOWN,0
2018-06-26,34.58,34.96,36.0304,34.706,33.8294,DOWN,0
2018-06-27,34.4,34.68,36.0005,34.722,33.8328,UP,1
2018-06-28,34.65,34.45,35.9731,34.712,33.8354,UP,1
2018-06-29,35.01,34.63,35.9496,34.714,33.8604,DOWN,0
2018-07-02,34.9,34.9,35.9283,34.708,33.8916,UP,1
2018-07-03,35.56,34.82,35.9088,34.904,33.934,UP,1
2018-07-05,35.68,35.65,35.8901,35.16,33.9724,UP,1
2018-07-06,35.89,35.77,35.8703,35.408,34.0146,UP,1
2018-07-09,36.5,36.0,35.8542,35.706,34.058,DOWN,0
2018-07-10,36.46,36.5,35.8377,36.018,34.0972,UP,1
2018-07-11,36.62,36.28,35.8201,36.23,34.1508,UP,1
2018-07-12,36.74,36.73,35.8034,36.442,34.2032,DOWN,0
2018-07-13,36.64,36.8,35.7898,36.592,34.256,DOWN,0
2018-07-16,36.36,36.59,35.781,36.564,34.2972,DOWN,0
2018-07-17,35.03,36.26,35.7622,36.278,34.308,DOWN,0
2018-07-18,34.7,34.91,35.7412,35.894,34.3132,UP,1
2018-07-19,35.42,34.71,35.7221,35.63,34.3518,DOWN,0
2018-07-20,34.95,35.34,35.7021,35.292,34.3824,DOWN,0
2018-07-23,34.81,34.78,35.681,34.982,34.4042,UP,1
2018-07-24,35.05,34.9,35.6612,34.986,34.4346,UP,1
2018-07-25,35.35,35.2,35.6474,35.116,34.4714,UP,1
2018-07-26,35.45,35.38,35.633,35.122,34.5254,DOWN,0
2018-07-27,34.46,36.0,35.6113,35.024,34.5622,UP,1
2018-07-30,34.91,34.47,35.5912,35.044,34.6194,UP,1
2018-07-31,35.11,34.9,35.5677,35.056,34.68,UP,1
2018-08-01,35.3,34.85,35.5449,35.046,34.7324,UP,1
2018-08-02,35.58,35.29,35.5237,35.072,34.7936,UP,1
2018-08-03,35.76,35.66,35.502,35.332,34.8514,UP,1
2018-08-06,36.01,35.81,35.4781,35.552,34.912,DOWN,0
2018-08-07,35.93,36.03,35.4529,35.716,34.9708,DOWN,0
2018-08-08,35.58,35.7,35.4262,35.772,35.0172,DOWN,0
2018-08-09,35.46,35.61,35.4032,35.748,35.0564,DOWN,0
2018-08-10,34.6,35.19,35.3767,35.516,35.0826,UP,1
2018-08-13,34.83,34.05,35.3518,35.28,35.1002,UP,1
2018-08-14,35.31,34.96,35.3301,35.156,35.115,UP,1
2018-08-15,35.55,35.29,35.3078,35.15,35.1374,UP,1
2018-08-16,36.08,35.7,35.2877,35.274,35.1664,UP,1
2018-08-17,36.48,36.13,35.2701,35.65,35.2,UP,1
2018-08-20,36.57,36.66,35.2539,35.998,35.2392,DOWN,0
2018-08-21,36.31,36.61,35.236,36.198,35.2726,DOWN,0
2018-08-22,35.98,36.33,35.2153,36.284,35.2922,UP,1
2018-08-23,36.08,35.99,35.1925,36.284,35.321,DOWN,0
2018-08-24,35.9,36.1,35.169,36.168,35.3592,DOWN,0
2018-08-27,35.74,35.9,35.1438,36.002,35.4088,UP,1
2018-08-28,36.21,35.74,35.1217,35.982,35.4654,UP,1
2018-08-29,36.31,36.3,35.1,36.048,35.515,DOWN,0
2018-08-30,35.95,36.38,35.0748,36.022,35.5476,UP,1
2018-08-31,36.1,35.86,35.0503,36.062,35.5756,UP,1
2018-09-04,36.35,36.12,35.0294,36.184,35.6026,UP,1
2018-09-05,36.54,36.28,35.008,36.25,35.6348,DOWN,0
2018-09-06,36.27,36.6,34.9855,36.242,35.6686,DOWN,0
2018-09-07,35.36,36.1,34.9577,36.124,35.6878,UP,1
2018-09-10,35.92,35.62,34.9305,36.088,35.7132,DOWN,0
2018-09-11,35.66,35.76,34.9031,35.95,35.7262,UP,1
2018-09-12,36.02,35.6,34.876,35.846,35.7486,UP,1
2018-09-13,36.34,36.16,34.8552,35.86,35.7642,DOWN,0
2018-09-14,35.65,35.8,34.8301,35.918,35.7636,UP,1
2018-09-17,35.78,35.72,34.8064,35.89,35.7614,DOWN,0
2018-09-18,35.25,35.79,34.7783,35.808,35.7364,DOWN,0
2018-09-19,34.6,35.25,34.7475,35.524,35.6992,UP,1
2018-09-20,35.53,34.8,34.7225,35.362,35.6774,UP,1
2018-09-21,35.91,35.48,34.7003,35.414,35.6608,DOWN,0
2018-09-24,35.23,35.76,34.6761,35.304,35.6326,DOWN,0
2018-09-25,34.71,35.23,34.6497,35.196,35.5996,DOWN,0
2018-09-26,34.31,34.77,34.6207,35.138,35.5852,DOWN,0
2018-09-27,34.09,34.4,34.5876,34.85,35.573,UP,1
2018-09-28,34.52,34.0,34.5712,34.572,35.555,DOWN,0
2018-10-01,34.38,34.62,34.5514,34.402,35.5436,DOWN,0
2018-10-02,34.05,34.4,34.5319,34.27,35.5284,DOWN,0
2018-10-03,33.71,34.15,34.512,34.15,35.5016,DOWN,0
2018-10-04,33.52,33.55,34.4899,34.036,35.465,DOWN,0
2018-10-05,33.29,33.53,34.4666,33.79,35.4218,UP,1
2018-10-08,33.91,33.45,34.4503,33.696,35.4108,DOWN,0
2018-10-09,33.55,33.94,34.4323,33.596,35.3836,DOWN,0
2018-10-10,32.45,33.5,34.4062,33.344,35.3304,DOWN,0
2018-10-11,31.5,32.5,34.3754,32.94,35.2544,UP,1
2018-10-12,31.59,31.95,34.3461,32.6,35.1746,UP,1
2018-10-15,31.83,31.58,34.3154,32.184,35.096,UP,1
2018-10-16,32.15,32.02,34.2875,31.904,35.0188,DOWN,0
2018-10-17,31.74,32.1,34.2581,31.762,34.935,UP,1
2018-10-18,31.8,31.7,34.2316,31.822,34.8594,UP,1
2018-10-19,32.18,31.87,34.2079,31.94,34.7938,DOWN,0
2018-10-22,31.78,32.23,34.1828,31.93,34.7374,UP,1
2018-10-23,32.03,31.6,34.1578,31.906,34.6814,UP,1
2018-10-24,32.25,32.11,34.1349,32.008,34.6202,UP,1
2018-10-25,32.7,32.58,34.1156,32.188,34.5632,DOWN,0
2018-10-26,30.48,32.3,34.0851,31.848,34.4512,UP,1
2018-10-29,31.37,30.63,34.0609,31.766,34.349,UP,1
2018-10-30,31.61,31.46,34.0378,31.682,34.2498,DOWN,0
2018-10-31,30.61,31.68,34.0092,31.354,34.1358,UP,1
2018-11-01,31.59,30.73,33.9906,31.132,34.048,DOWN,0
2018-11-02,31.18,31.7,33.9691,31.272,33.95,UP,1
2018-11-05,31.63,31.34,33.9482,31.324,33.8646,UP,1
2018-11-06,31.74,31.7,33.9251,31.35,33.7846,UP,1
2018-11-07,32.13,31.95,33.9069,31.654,33.703,UP,1
2018-11-08,32.29,32.06,33.8893,31.794,33.6226,UP,1
2018-11-09,32.77,32.28,33.8743,32.112,33.559,DOWN,0
2018-11-12,32.67,32.69,33.8673,32.32,33.4904,UP,1
2018-11-13,32.87,32.78,33.862,32.546,33.4208,DOWN,0
2018-11-14,32.83,33.0,33.851,32.686,33.3466,UP,1
2018-11-15,33.04,32.71,33.8431,32.836,33.282,UP,1
2018-11-16,33.86,32.93,33.8441,33.054,33.252,DOWN,0
2018-11-19,33.46,33.92,33.8477,33.212,33.2028,DOWN,0
2018-11-20,33.11,33.44,33.8477,33.26,33.1518,DOWN,0
2018-11-21,32.57,32.95,33.8447,33.208,33.0828,DOWN,0
2018-11-23,32.42,32.56,33.8464,33.084,33.0044,UP,1
2018-11-26,33.27,32.62,33.8473,32.966,32.9568,UP,1
2018-11-27,33.44,33.3,33.848,32.962,32.91,UP,1
2018-11-28,33.76,33.42,33.8491,33.092,32.8802,DOWN,0
2018-11-29,33.75,33.71,33.8519,33.328,32.8632,UP,1
2018-11-30,33.97,33.89,33.8531,33.638,32.832,DOWN,0
2018-12-03,33.9,34.14,33.8568,33.764,32.7918,UP,1
2018-12-04,33.92,33.9,33.8658,33.86,32.7656,UP,1
2018-12-06,34.39,33.82,33.8804,33.986,32.7592,DOWN,0
2018-12-07,34.05,34.33,33.8927,34.046,32.754,DOWN,0
2018-12-10,33.98,34.18,33.9028,34.048,32.7518,UP,1
2018-12-11,34.46,34.16,33.9154,34.16,32.7506,DOWN,0
2018-12-12,34.07,34.68,33.9305,34.19,32.7444,UP,1
2018-12-13,34.95,34.26,33.9479,34.302,32.7624,UP,1
2018-12-14,35.02,34.39,33.9649,34.496,32.7886,DOWN,0
2018-12-17,33.37,35.02,33.974,34.374,32.7856,UP,1
2018-12-18,33.91,33.68,33.983,34.264,32.798,DOWN,0
2018-12-19,33.27,33.9,33.9874,34.104,32.7852,DOWN,0
2018-12-20,32.42,33.33,33.986,33.598,32.7626,DOWN,0
2018-12-21,32.13,32.51,33.9831,33.02,32.7562,DOWN,0
2018-12-24,30.64,32.06,33.97,32.474,32.739,UP,1
2018-12-26,32.07,30.76,33.9653,32.106,32.7486,UP,1
2018-12-27,32.16,31.9,33.96,31.884,32.7552,UP,1
2018-12-28,32.39,32.39,33.9571,31.878,32.76,UP,1
2018-12-31,32.41,32.39,33.9547,31.934,32.7734,DOWN,0
2019-01-02,32.1,32.0,33.9526,32.226,32.7794,UP,1
2019-01-03,32.61,31.99,33.9583,32.334,32.788,UP,1
2019-01-04,33.18,32.79,33.9656,32.538,32.816,UP,1
2019-01-07,33.55,33.27,33.9753,32.77,32.8464,UP,1
2019-01-08,34.29,33.7,33.9885,33.146,32.8872,UP,1
2019-01-09,34.42,34.5,34.0062,33.61,32.9216,UP,1
2019-01-10,34.71,34.23,34.0234,34.03,33.0062,UP,1
2019-01-11,34.83,34.75,34.038,34.36,33.0754,DOWN,0
2019-01-14,34.77,34.75,34.0483,34.604,33.1386,UP,1
2019-01-15,34.84,34.85,34.0582,34.714,33.2232,UP,1
2019-01-16,35.04,34.9,34.0716,34.838,33.2922,UP,1
2019-01-17,35.43,34.94,34.0846,34.982,33.3772,UP,1
2019-01-18,35.64,35.43,34.0963,35.144,33.4574,DOWN,0
2019-01-22,35.57,35.68,34.1053,35.304,33.534,UP,1
2019-01-23,35.7,35.57,34.1162,35.476,33.6054,UP,1
2019-01-24,35.91,35.72,34.1291,35.65,33.6778,UP,1
2019-01-25,36.05,36.07,34.1421,35.774,33.7434,UP,1
2019-01-28,36.24,35.89,34.1556,35.894,33.8148,UP,1
2019-01-29,36.41,36.31,34.1718,36.062,33.8856,UP,1
2019-01-30,36.84,36.39,34.1893,36.29,33.9658,UP,1
2019-01-31,37.2,36.81,34.2072,36.548,34.049,DOWN,0
2019-02-01,36.61,37.25,34.2191,36.66,34.104,UP,1
2019-02-04,36.94,36.6,34.2312,36.8,34.1736,DOWN,0
2019-02-05,36.87,36.92,34.2468,36.892,34.2488,DOWN,0
2019-02-06,36.74,36.88,34.2638,36.872,34.3322,DOWN,0
2019-02-07,36.54,36.64,34.2793,36.74,34.4146,DOWN,0
2019-02-08,36.51,36.45,34.293,36.72,34.4794,DOWN,0
2019-02-11,36.38,36.58,34.306,36.608,34.5382,DOWN,0
2019-02-12,35.79,36.28,34.3133,36.392,34.5788,UP,1
2019-02-13,35.84,35.76,34.32,36.212,34.6206,DOWN,0
2019-02-14,35.27,35.9,34.3267,35.958,34.6466,DOWN,0
2019-02-15,35.12,35.38,34.3317,35.68,34.671,UP,1
2019-02-19,35.39,35.18,34.3386,35.482,34.7004,UP,1
2019-02-20,35.72,35.39,34.3457,35.468,34.727,UP,1
2019-02-21,35.84,35.72,34.3525,35.468,34.7628,DOWN,0
2019-02-22,35.58,35.9,34.3582,35.53,34.7948,DOWN,0
2019-02-25,35.04,35.53,34.3659,35.514,34.8064,DOWN,0
2019-02-26,35.04,35.17,34.374,35.444,34.8258,DOWN,0
2019-02-27,35.0,34.88,34.3804,35.3,34.8268,UP,1
2019-02-28,35.42,35.0,34.3899,35.216,34.8348,UP,1
2019-03-01,35.78,35.5,34.4012,35.256,34.883,DOWN,0
2019-03-04,35.67,36.0,34.4158,35.382,34.9182,DOWN,0
2019-03-05,35.3,35.64,34.4292,35.434,34.9588,DOWN,0
2019-03-06,35.02,35.57,34.4441,35.438,35.0108,DOWN,0
2019-03-07,34.87,35.1,34.458,35.328,35.0656,DOWN,0
2019-03-08,34.78,34.78,34.4685,35.128,35.1484,UP,1
2019-03-11,34.98,34.93,34.4808,34.99,35.2066,UP,1
2019-03-12,35.1,35.18,34.492,34.95,35.2654,UP,1
2019-03-13,35.27,35.13,34.5034,35.0,35.323,DOWN,0
2019-03-14,34.77,34.79,34.5123,34.98,35.3702,UP,1
2019-03-15,34.93,34.79,34.5207,35.01,35.4268,DOWN,0
2019-03-18,34.82,34.9,34.5273,34.978,35.471,DOWN,0
2019-03-19,34.5,34.82,34.5333,34.858,35.4974,DOWN,0
2019-03-20,34.4,34.5,34.5356,34.684,35.5144,UP,1
2019-03-21,35.23,34.4,34.5389,34.776,35.5332,DOWN,0
2019-03-22,35.12,35.17,34.5423,34.814,35.5472,UP,1
2019-03-25,35.17,35.12,34.545,34.884,35.5564,UP,1
2019-03-26,35.53,35.26,34.5487,35.09,35.5704,DOWN,0
2019-03-27,35.45,35.52,34.5529,35.3,35.584,UP,1
2019-03-28,35.63,35.56,34.5578,35.38,35.5998,DOWN,0
2019-03-29,35.46,35.74,34.5601,35.448,35.6082,UP,1
2019-04-01,35.75,35.47,34.5657,35.564,35.6146,UP,1
2019-04-02,35.78,35.68,34.5746,35.614,35.6174,UP,1
2019-04-03,35.89,35.78,34.5878,35.702,35.6238,UP,1
2019-04-04,35.93,35.9,34.6005,35.762,35.6284,UP,1
2019-04-05,36.36,35.97,34.6132,35.942,35.6374,DOWN,0
2019-04-08,36.3,36.35,34.6231,36.052,35.6424,DOWN,0
2019-04-09,35.97,36.3,34.6294,36.09,35.637,UP,1
2019-04-10,36.21,36.11,34.6355,36.154,35.633,UP,1
2019-04-11,36.29,36.29,34.6423,36.226,35.622,UP,1
2019-04-12,36.53,36.26,34.652,36.26,35.6086,UP,1
2019-04-15,36.57,36.55,34.6629,36.314,35.6078,DOWN,0
2019-04-16,36.05,36.55,34.6699,36.33,35.59,DOWN,0
2019-04-17,36.02,36.19,34.6749,36.292,35.573,DOWN,0
2019-04-18,35.94,36.07,34.6801,36.222,35.557,DOWN,0
2019-04-22,35.4,35.81,34.6793,35.996,35.5342,UP,1
2019-04-23,35.86,35.6,34.6802,35.854,35.5212,DOWN,0
2019-04-24,35.84,35.96,34.68,35.812,35.5104,DOWN,0
2019-04-25,32.65,34.6,34.6607,35.138,35.4476,DOWN,0
2019-04-26,32.44,32.71,34.6406,34.438,35.3796,DOWN,0
2019-04-29,32.03,32.38,34.6177,33.764,35.3148,UP,1
2019-04-30,32.48,32.01,34.5964,33.088,35.262,DOWN,0
2019-05-01,31.96,32.45,34.573,32.312,35.1934,DOWN,0
2019-05-02,31.54,32.01,34.5489,32.09,35.1098,UP,1
2019-05-03,31.6,31.65,34.5317,31.922,35.025,DOWN,0
2019-05-06,31.1,31.42,34.5137,31.736,34.9354,DOWN,0
2019-05-07,30.86,31.1,34.4909,31.412,34.8518,UP,1
2019-05-08,30.99,30.92,34.4711,31.218,34.7708,DOWN,0
2019-05-09,30.97,30.87,34.4519,31.104,34.6902,UP,1
2019-05-10,31.35,30.94,34.4334,31.054,34.6088,UP,1
2019-05-13,31.4,31.09,34.4137,31.114,34.5212,UP,1
2019-05-14,31.79,31.53,34.3954,31.3,34.4436,UP,1
2019-05-15,31.96,31.8,34.3829,31.494,34.3768,UP,1
2019-05-16,32.36,32.0,34.3701,31.772,34.3236,DOWN,0
2019-05-17,32.09,32.23,34.355,31.92,34.268,DOWN,0
2019-05-20,31.62,32.05,34.3366,31.964,34.2048,UP,1
2019-05-21,31.84,31.85,34.3179,31.974,34.142,DOWN,0
2019-05-22,31.62,31.8,34.2972,31.906,34.0724,UP,1
2019-05-23,31.73,31.44,34.2758,31.78,34.0016,DOWN,0
2019-05-24,31.31,31.91,34.2527,31.624,33.9324,DOWN,0
2019-05-28,31.06,31.47,34.2301,31.512,33.855,DOWN,0
2019-05-29,30.73,31.07,34.2065,31.29,33.7732,UP,1
2019-05-30,30.79,30.73,34.1874,31.124,33.699,DOWN,0
2019-05-31,30.65,30.73,34.1665,30.908,33.624,UP,1
2019-06-03,31.08,30.75,34.1454,30.862,33.541,DOWN,0
2019-06-04,30.71,31.08,34.1212,30.792,33.4528,UP,1
2019-06-05,31.46,30.9,34.0981,30.938,33.3786,DOWN,0
2019-06-06,31.04,31.56,34.0709,30.988,33.2888,UP,1
2019-06-07,31.19,31.15,34.044,31.096,33.2036,UP,1
2019-06-10,31.45,31.35,34.0197,31.17,33.12,UP,1
2019-06-11,31.68,31.67,33.9982,31.364,33.0444,DOWN,0
2019-06-12,31.64,31.56,33.976,31.4,32.9622,UP,1
2019-06-13,32.08,31.73,33.9569,31.608,32.8882,DOWN,0
2019-06-14,31.73,31.53,33.9368,31.716,32.805,UP,1
2019-06-17,32.39,31.77,33.9177,31.904,32.7342,DOWN,0
2019-06-18,32.29,32.52,33.8976,32.026,32.6528,UP,1
2019-06-19,32.56,32.18,33.8807,32.21,32.578,DOWN,0
2019-06-20,32.55,32.75,33.8629,32.304,32.5096,DOWN,0
2019-06-21,32.06,32.5,33.8415,32.37,32.4266,DOWN,0
2019-06-24,31.51,32.1,33.8163,32.194,32.331,DOWN,0
2019-06-25,30.88,31.53,33.7894,31.912,32.218,DOWN,0
2019-06-26,30.46,30.88,33.7649,31.492,32.0958,UP,1
2019-06-27,30.88,30.61,33.7397,31.158,31.9924,UP,1
2019-06-28,31.3,30.96,33.7179,31.006,31.898,DOWN,0
2019-07-01,30.72,31.59,33.6914,30.848,31.7936,UP,1
2019-07-02,31.62,30.8,33.6678,30.996,31.718,UP,1
2019-07-03,31.97,31.73,33.6494,31.298,31.6402,DOWN,0
2019-07-05,31.59,31.8,33.6284,31.44,31.5552,DOWN,0
2019-07-08,31.47,31.48,33.6095,31.474,31.5316,UP,1
2019-07-09,31.6,31.47,33.5945,31.65,31.5148,UP,1
2019-07-10,32.07,31.93,33.5772,31.74,31.5156,DOWN,0
2019-07-11,29.67,31.03,33.546,31.28,31.4594,UP,1
2019-07-12,30.17,29.73,33.5207,30.996,31.4236,UP,1
2019-07-15,30.41,30.34,33.4992,30.784,31.401,UP,1
2019-07-16,30.57,30.3,33.4805,30.578,31.3804,DOWN,0
2019-07-17,30.15,30.71,33.4608,30.194,31.3614,UP,1
2019-07-18,30.54,30.04,33.4409,30.368,31.355,DOWN,0
2019-07-19,30.06,30.5,33.4193,30.346,31.3364,DOWN,0
2019-07-22,30.03,30.15,33.3992,30.27,31.3176,UP,1
2019-07-23,30.44,30.04,33.3829,30.244,31.2994,DOWN,0
2019-07-24,30.27,30.46,33.3666,30.268,31.2768,DOWN,0
2019-07-25,30.07,30.25,33.3505,30.174,31.2424,DOWN,0
2019-07-26,29.91,30.06,33.3305,30.144,31.2014,DOWN,0
2019-07-29,29.91,29.98,33.3123,30.12,31.1524,DOWN,0
2019-07-30,29.87,29.87,33.2994,30.006,31.108,DOWN,0
2019-07-31,29.41,29.81,33.289,29.834,31.0638,UP,1
2019-08-01,30.83,30.09,33.2852,29.986,31.0436,UP,1
2019-08-02,31.44,31.0,33.2832,30.292,31.04,DOWN,0
2019-08-05,31.09,31.27,33.2779,30.528,31.0272,DOWN,0
2019-08-06,30.81,31.08,33.2733,30.716,31.0172,UP,1
2019-08-07,30.85,30.81,33.2685,31.004,31.013,UP,1
2019-08-08,31.22,30.79,33.2637,31.082,31.0228,DOWN,0
2019-08-09,30.58,31.13,33.2577,30.91,31.0186,UP,1
2019-08-12,31.09,30.6,33.253,30.91,31.0274,DOWN,0
2019-08-13,30.98,30.99,33.2467,30.944,31.0254,DOWN,0
2019-08-14,30.61,30.86,33.2362,30.896,31.0234,UP,1
2019-08-15,30.99,30.69,33.2388,30.85,31.014,UP,1
2019-08-16,31.49,31.1,33.2394,31.032,31.023,UP,1
2019-08-19,31.9,31.5,33.2408,31.194,31.0372,DOWN,0
2019-08-20,31.38,32.0,33.2447,31.274,31.0358,UP,1
2019-08-21,31.72,31.44,33.2453,31.496,31.0366,DOWN,0
2019-08-22,31.65,31.78,33.2477,31.628,31.0368,DOWN,0
2019-08-23,31.14,31.63,33.2452,31.558,31.018,UP,1
2019-08-26,31.53,31.32,33.2442,31.484,31.014,DOWN,0
2019-08-27,31.21,31.72,33.2396,31.45,30.9904,UP,1
2019-08-28,31.57,31.25,33.236,31.42,30.976,UP,1
2019-08-29,31.82,31.74,33.2312,31.454,30.9612,UP,1
2019-08-30,31.85,31.88,33.2271,31.596,30.9472,UP,1
2019-09-03,32.37,31.79,33.2246,31.764,30.9534,UP,1
2019-09-04,32.92,32.5,33.2251,32.106,30.9816,UP,1
2019-09-05,33.09,32.94,33.2253,32.41,31.0258,DOWN,0
2019-09-06,33.05,33.08,33.2213,32.656,31.0776,UP,1
2019-09-09,33.43,33.0,33.2211,32.972,31.1286,UP,1
2019-09-10,33.53,33.29,33.2232,33.204,31.1732,UP,1
2019-09-11,33.9,33.75,33.2299,33.4,31.2368,UP,1
2019-09-12,34.14,34.22,33.2385,33.61,31.2872,DOWN,0
2019-09-13,32.55,33.44,33.2349,33.51,31.2988,DOWN,0
2019-09-16,32.28,32.55,33.2291,33.28,31.3126,DOWN,0
