ticker,ILMN US Equity,ILMN US Equity,ILMN US Equity,ILMN US Equity,ILMN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2002-04-02,3.876,3.75,4.2631,4.063,4.8186,DOWN,0
2002-04-03,3.785,3.985,4.1231,4.0365,4.8087,DOWN,0
2002-04-04,3.775,3.65,3.9831,4.0121,4.7975,UP,1
2002-04-05,3.825,3.75,3.8021,3.9886,4.7865,UP,1
2002-04-08,3.91,3.855,3.8341,3.9712,4.7798,DOWN,0
2002-04-09,3.85,3.875,3.829,3.9558,4.7713,DOWN,0
2002-04-10,3.815,3.8,3.8349,3.9403,4.7618,UP,1
2002-04-11,3.855,3.85,3.8509,3.9319,4.7538,UP,1
2002-04-12,4.05,3.9,3.8959,3.9279,4.7486,UP,1
2002-04-15,4.085,4.025,3.9309,3.9251,4.7451,UP,1
2002-04-16,4.169,4.085,3.9947,3.9255,4.7421,UP,1
2002-04-17,4.216,4.17,4.0749,3.9302,4.738,UP,1
2002-04-18,4.485,4.223,4.2009,3.9397,4.7361,DOWN,0
2002-04-19,4.416,4.305,4.274,3.95,4.7344,DOWN,0
2002-04-22,4.401,4.25,4.3371,3.967,4.7342,UP,1
2002-04-23,4.475,4.5,4.3983,3.982,4.7271,DOWN,0
2002-04-24,4.465,4.475,4.4482,4.0038,4.7206,DOWN,0
2002-04-25,4.425,4.335,4.4362,4.0273,4.7141,DOWN,0
2002-04-26,4.32,4.295,4.4171,4.041,4.7038,DOWN,0
2002-04-29,4.225,4.36,4.382,4.0555,4.693,DOWN,0
2002-04-30,4.2,4.15,4.327,4.0672,4.6811,DOWN,0
2002-05-01,4.195,4.15,4.273,4.08,4.6702,UP,1
2002-05-02,4.425,4.17,4.273,4.095,4.6607,UP,1
2002-05-03,4.5,4.403,4.309,4.1164,4.6513,DOWN,0
2002-05-06,4.115,4.4,4.287,4.1287,4.6414,DOWN,0
2002-05-07,3.34,4.15,4.115,4.1274,4.629,UP,1
2002-05-08,3.595,3.505,3.995,4.1301,4.6167,DOWN,0
2002-05-09,3.25,3.625,3.76,4.1254,4.6039,UP,1
2002-05-10,3.4,3.26,3.54,4.1248,4.5909,UP,1
2002-05-13,3.5,3.25,3.417,4.1248,4.5782,DOWN,0
2002-05-14,3.481,3.493,3.4451,4.1241,4.5657,DOWN,0
2002-05-15,3.455,3.425,3.4171,4.1181,4.5534,DOWN,0
2002-05-16,3.255,3.5,3.4181,4.1082,4.5411,UP,1
2002-05-17,3.27,3.255,3.392,4.103,4.5285,UP,1
2002-05-20,3.275,3.375,3.347,4.0916,4.5158,DOWN,0
2002-05-21,3.25,3.25,3.3009,4.067,4.5035,DOWN,0
2002-05-22,3.055,3.15,3.2209,4.0406,4.4901,UP,1
2002-05-23,3.25,3.03,3.2199,4.0176,4.4755,DOWN,0
2002-05-24,3.175,3.156,3.201,3.9874,4.4606,DOWN,0
2002-05-28,3.165,3.15,3.179,3.9572,4.4457,UP,1
2002-05-29,3.275,3.125,3.184,3.9317,4.4332,UP,1
2002-05-30,3.28,3.225,3.229,3.9073,4.4205,DOWN,0
2002-05-31,3.2,3.205,3.219,3.8841,4.4082,DOWN,0
2002-06-03,3.043,3.185,3.1925,3.8562,4.3957,UP,1
2002-06-04,3.28,3.125,3.2155,3.8318,4.382,DOWN,0
2002-06-05,3.275,3.295,3.2155,3.8073,4.3674,DOWN,0
2002-06-06,2.8,3.125,3.1195,3.7736,4.3504,UP,1
2002-06-07,2.82,2.75,3.0435,3.7405,4.3334,UP,1
2002-06-10,2.905,2.84,3.016,3.704,4.3174,DOWN,0
2002-06-11,2.825,2.89,2.925,3.6855,4.3018,DOWN,0
2002-06-12,2.5,2.795,2.77,3.6579,4.2854,DOWN,0
2002-06-13,2.17,2.57,2.644,3.6256,4.2689,UP,1
2002-06-14,2.505,2.245,2.581,3.6002,4.2545,UP,1
2002-06-17,2.825,2.5,2.565,3.5802,4.2416,UP,1
2002-06-18,3.03,2.7,2.606,3.5626,4.2291,UP,1
2002-06-19,3.09,2.96,2.724,3.5474,4.2164,DOWN,0
2002-06-20,2.955,3.001,2.881,3.5303,4.206,UP,1
2002-06-21,3.02,2.96,2.9839,3.5136,4.1976,DOWN,0
2002-06-24,2.95,3.02,3.0089,3.4916,4.1902,UP,1
2002-06-25,3.1,3.1,3.0229,3.4719,4.1837,DOWN,0
2002-06-26,3.1,3.1,3.0249,3.4505,4.1769,UP,1
2002-06-27,3.275,2.955,3.0889,3.4317,4.1706,UP,1
2002-06-28,3.36,3.25,3.157,3.4092,4.1657,DOWN,0
2002-07-01,3.11,3.395,3.189,3.3831,4.16,DOWN,0
2002-07-02,3.01,3.165,3.171,3.3552,4.154,DOWN,0
2002-07-03,2.96,3.0,3.143,3.3249,4.1499,UP,1
2002-07-05,3.0,2.825,3.088,3.2956,4.1459,DOWN,0
2002-07-08,2.825,2.9,2.981,3.2636,4.1434,DOWN,0
2002-07-09,2.33,2.625,2.825,3.2238,4.1399,DOWN,0
2002-07-10,2.25,2.42,2.673,3.1843,4.1361,DOWN,0
2002-07-11,2.225,2.25,2.526,3.1448,4.131,UP,1
2002-07-12,2.28,2.18,2.382,3.1065,4.1254,DOWN,0
2002-07-15,2.095,2.325,2.236,3.0599,4.1211,UP,1
2002-07-16,2.22,2.175,2.214,3.0143,4.1172,UP,1
2002-07-17,2.25,2.25,2.214,2.977,4.1122,DOWN,0
2002-07-18,2.225,2.3,2.214,2.9547,4.1076,DOWN,0
2002-07-19,2.05,2.19,2.168,2.9238,4.1017,UP,1
2002-07-22,2.065,2.125,2.162,2.9001,4.0971,DOWN,0
2002-07-23,2.05,2.095,2.128,2.8731,4.0913,UP,1
2002-07-24,2.245,2.0,2.127,2.848,4.087,DOWN,0
2002-07-25,2.18,2.25,2.118,2.822,4.0829,UP,1
2002-07-26,2.275,2.125,2.163,2.7984,4.0793,UP,1
2002-07-29,2.5,2.35,2.25,2.7833,4.0755,DOWN,0
2002-07-30,2.25,2.502,2.29,2.7629,4.07,DOWN,0
2002-07-31,2.226,2.245,2.2861,2.742,4.0636,DOWN,0
2002-08-01,2.11,2.245,2.2721,2.7192,4.0543,DOWN,0
2002-08-02,2.045,2.035,2.2261,2.699,4.0433,UP,1
2002-08-05,2.05,2.1,2.1361,2.675,4.0323,UP,1
2002-08-06,2.08,2.05,2.1021,2.6531,4.0209,DOWN,0
2002-08-07,2.015,2.05,2.06,2.6301,4.0083,UP,1
2002-08-08,2.05,2.125,2.0479,2.6055,3.9938,DOWN,0
2002-08-09,2.05,2.0,2.0489,2.5809,3.9802,DOWN,0
2002-08-12,2.025,2.075,2.0439,2.5574,3.966,DOWN,0
2002-08-13,1.92,2.0,2.0119,2.535,3.9505,UP,1
2002-08-14,2.185,2.01,2.0459,2.5131,3.9362,DOWN,0
2002-08-15,2.0,2.18,2.036,2.4876,3.9193,DOWN,0
2002-08-16,1.955,2.07,2.017,2.4707,3.9041,UP,1
2002-08-19,1.995,2.055,2.011,2.4542,3.889,DOWN,0
2002-08-20,1.655,2.0,1.958,2.4292,3.8721,UP,1
2002-08-21,2.0,1.66,1.921,2.4127,3.8538,DOWN,0
2002-08-22,1.953,1.97,1.9115,2.4017,3.8371,DOWN,0
2002-08-23,1.875,1.92,1.8955,2.3958,3.82,UP,1
2002-08-26,2.015,1.845,1.8995,2.386,3.8044,DOWN,0
2002-08-27,1.97,2.02,1.9625,2.3689,3.789,DOWN,0
2002-08-28,1.95,1.95,1.9525,2.3473,3.776,UP,1
2002-08-29,1.98,2.005,1.958,2.3251,3.7634,DOWN,0
2002-08-30,1.965,1.985,1.976,2.3053,3.7509,DOWN,0
2002-09-03,1.91,1.915,1.955,2.2831,3.7375,UP,1
2002-09-04,2.0,1.9,1.961,2.2641,3.7246,DOWN,0
2002-09-05,1.9,2.0,1.951,2.2401,3.7117,DOWN,0
2002-09-06,1.9,1.975,1.935,2.2161,3.6981,UP,1
2002-09-09,1.91,2.0,1.924,2.1888,3.683,UP,1
2002-09-10,2.0,2.01,1.942,2.1616,3.6687,DOWN,0
2002-09-11,1.775,2.0,1.897,2.1349,3.6533,DOWN,0
2002-09-12,1.65,1.826,1.847,2.1077,3.638,UP,1
2002-09-13,1.675,1.65,1.802,2.082,3.6203,DOWN,0
2002-09-16,1.6,1.725,1.74,2.054,3.6031,DOWN,0
2002-09-17,1.56,1.71,1.652,2.0287,3.5845,DOWN,0
2002-09-18,1.54,1.5,1.605,2.0129,3.5673,DOWN,0
2002-09-19,1.505,1.515,1.576,1.998,3.5512,UP,1
2002-09-20,1.55,1.525,1.551,1.9845,3.5342,DOWN,0
2002-09-23,1.465,1.435,1.524,1.9682,3.517,UP,1
2002-09-24,1.5,1.545,1.512,1.9563,3.4995,UP,1
2002-09-25,1.525,1.5,1.509,1.9424,3.4815,UP,1
2002-09-26,1.74,1.535,1.556,1.9322,3.4653,DOWN,0
2002-09-27,1.695,1.81,1.585,1.9216,3.4489,UP,1
2002-09-30,1.72,1.685,1.636,1.915,3.433,UP,1
2002-10-01,1.87,1.745,1.71,1.9111,3.4169,DOWN,0
2002-10-02,1.75,1.925,1.755,1.9051,3.3995,UP,1
2002-10-03,1.87,1.71,1.781,1.8976,3.3824,UP,1
2002-10-04,1.905,1.8,1.823,1.8921,3.367,DOWN,0
2002-10-07,1.836,1.665,1.8461,1.8834,3.3505,DOWN,0
2002-10-08,1.825,1.775,1.8371,1.8699,3.3322,DOWN,0
2002-10-09,1.74,1.8,1.8351,1.8597,3.3109,UP,1
2002-10-10,1.925,1.675,1.8461,1.8536,3.2906,DOWN,0
2002-10-11,1.875,1.795,1.8401,1.8489,3.2718,DOWN,0
2002-10-14,1.805,1.805,1.834,1.8441,3.2519,UP,1
2002-10-15,1.92,1.79,1.853,1.8415,3.233,DOWN,0
2002-10-16,1.801,1.95,1.8651,1.836,3.2126,UP,1
2002-10-17,1.95,1.95,1.8701,1.8347,3.1942,UP,1
2002-10-18,1.99,1.96,1.8931,1.8335,3.1759,UP,1
2002-10-21,2.005,2.05,1.9331,1.8326,3.1561,DOWN,0
2002-10-22,1.95,2.01,1.9391,1.8311,3.1357,UP,1
2002-10-23,1.975,1.965,1.974,1.8322,3.1152,UP,1
2002-10-24,1.999,1.975,1.9838,1.8284,3.0943,DOWN,0
2002-10-25,1.99,2.015,1.9838,1.8282,3.0758,UP,1
2002-10-28,2.02,2.0,1.9868,1.8295,3.0574,DOWN,0
2002-10-29,2.005,2.02,1.9978,1.8297,3.0404,DOWN,0
2002-10-30,2.005,2.025,2.0038,1.8367,3.0233,UP,1
2002-10-31,2.04,1.99,2.012,1.8375,3.0069,UP,1
2002-11-01,2.05,2.05,2.024,1.8395,2.9905,UP,1
2002-11-04,2.165,2.085,2.053,1.8453,2.9758,UP,1
2002-11-05,2.25,2.17,2.102,1.85,2.9621,DOWN,0
2002-11-06,2.25,2.25,2.151,1.8556,2.9483,DOWN,0
2002-11-07,2.215,2.35,2.186,1.8609,2.9355,DOWN,0
2002-11-08,2.0,2.275,2.176,1.8613,2.9224,UP,1
2002-11-11,2.17,2.15,2.177,1.8654,2.9103,UP,1
2002-11-12,2.375,2.175,2.202,1.8747,2.9008,UP,1
2002-11-13,2.6,2.395,2.272,1.8867,2.8926,UP,1
2002-11-14,2.915,2.655,2.4119,1.907,2.886,DOWN,0
2002-11-15,2.85,2.92,2.5819,1.926,2.8795,DOWN,0
2002-11-18,2.545,2.57,2.6569,1.9387,2.8723,DOWN,0
2002-11-19,2.46,2.507,2.6739,1.9479,2.8646,UP,1
2002-11-20,2.525,2.455,2.6589,1.9629,2.8577,DOWN,0
2002-11-21,2.445,2.365,2.5649,1.9788,2.8522,DOWN,0
2002-11-22,2.4,2.4,2.4749,1.9933,2.8456,UP,1
2002-11-25,2.42,2.475,2.4499,2.0097,2.8408,UP,1
2002-11-26,2.45,2.355,2.4479,2.0275,2.8368,UP,1
2002-11-27,2.5,2.45,2.4429,2.0467,2.8311,DOWN,0
2002-11-29,2.5,2.505,2.454,2.0666,2.8261,DOWN,0
2002-12-02,2.32,2.255,2.438,2.082,2.8196,UP,1
2002-12-03,2.33,2.25,2.42,2.0993,2.8135,UP,1
2002-12-04,2.38,2.29,2.406,2.1169,2.807,DOWN,0
2002-12-05,2.305,2.365,2.367,2.1325,2.8014,DOWN,0
2002-12-06,2.295,2.325,2.326,2.1436,2.7954,DOWN,0
2002-12-09,2.075,2.42,2.277,2.1512,2.7887,DOWN,0
2002-12-10,2.05,2.07,2.221,2.1578,2.7817,DOWN,0
2002-12-11,2.0,2.055,2.145,2.1604,2.7743,DOWN,0
2002-12-12,1.75,2.001,2.034,2.1604,2.7659,DOWN,0
2002-12-13,1.735,1.75,1.922,2.1577,2.757,DOWN,0
2002-12-16,1.725,1.735,1.852,2.1541,2.7481,DOWN,0
2002-12-17,1.515,1.705,1.745,2.1477,2.7369,DOWN,0
2002-12-18,1.455,1.64,1.636,2.1403,2.7254,UP,1
2002-12-19,1.575,1.495,1.6009,2.137,2.7156,DOWN,0
2002-12-20,1.565,1.645,1.5669,2.1298,2.7042,DOWN,0
2002-12-23,1.475,1.576,1.5169,2.1218,2.6892,UP,1
2002-12-24,1.55,1.475,1.5239,2.1167,2.6751,DOWN,0
2002-12-26,1.55,1.47,1.5429,2.1093,2.6608,UP,1
2002-12-27,1.56,1.5,1.54,2.1044,2.6452,UP,1
2002-12-30,1.625,1.535,1.552,2.0979,2.63,UP,1
2002-12-31,1.685,1.63,1.594,2.0918,2.6156,DOWN,0
2003-01-02,1.64,1.705,1.612,2.0845,2.6013,DOWN,0
2003-01-03,1.625,1.625,1.627,2.078,2.5877,UP,1
2003-01-06,1.66,1.445,1.647,2.0717,2.5738,UP,1
2003-01-07,1.7,1.68,1.662,2.0658,2.5598,UP,1
2003-01-08,1.725,1.7,1.67,2.0605,2.5459,UP,1
2003-01-09,1.975,1.73,1.737,2.0596,2.5333,DOWN,0
2003-01-10,1.84,1.98,1.78,2.0563,2.5202,UP,1
2003-01-13,1.86,1.925,1.82,2.0534,2.5058,DOWN,0
2003-01-14,1.825,1.925,1.845,2.0491,2.4962,DOWN,0
2003-01-15,1.7,1.805,1.84,2.0421,2.4853,DOWN,0
2003-01-16,1.7,1.855,1.785,2.0328,2.4749,DOWN,0
2003-01-17,1.55,1.765,1.727,2.0188,2.4638,DOWN,0
2003-01-21,1.53,1.45,1.6609,2.0044,2.4523,DOWN,0
2003-01-22,1.5,1.51,1.5959,1.9901,2.4402,UP,1
2003-01-23,1.505,1.525,1.5569,1.9802,2.4285,DOWN,0
2003-01-24,1.505,1.51,1.5179,1.9669,2.417,DOWN,0
2003-01-27,1.5,1.5,1.5079,1.9494,2.4052,DOWN,0
2003-01-28,1.5,1.5,1.502,1.9274,2.3924,DOWN,0
2003-01-29,1.5,1.49,1.502,1.8991,2.3795,DOWN,0
2003-01-30,1.475,1.495,1.496,1.8716,2.366,UP,1
2003-01-31,1.5,1.475,1.495,1.8507,2.3525,DOWN,0
2003-02-03,1.5,1.5,1.495,1.8315,2.3375,DOWN,0
2003-02-04,1.465,1.475,1.488,1.8103,2.3228,UP,1
2003-02-05,1.47,1.45,1.482,1.7908,2.3081,UP,1
2003-02-06,1.475,1.47,1.482,1.7723,2.2931,DOWN,0
2003-02-07,1.45,1.475,1.472,1.7529,2.2781,DOWN,0
2003-02-10,1.385,1.45,1.449,1.7316,2.2629,UP,1
2003-02-11,1.425,1.35,1.441,1.7101,2.2484,DOWN,0
2003-02-12,1.35,1.375,1.417,1.6871,2.234,DOWN,0
2003-02-13,1.3,1.35,1.382,1.6667,2.2195,DOWN,0
2003-02-14,1.3,1.39,1.352,1.6461,2.205,UP,1
2003-02-18,1.39,1.305,1.353,1.6263,2.1899,DOWN,0
2003-02-19,1.36,1.36,1.34,1.6074,2.1742,DOWN,0
2003-02-20,1.335,1.305,1.3369,1.5882,2.1603,UP,1
2003-02-21,1.385,1.185,1.3539,1.5744,2.1505,DOWN,0
2003-02-24,1.3,1.425,1.3539,1.5594,2.139,UP,1
2003-02-25,1.375,1.325,1.3508,1.5469,2.1296,DOWN,0
2003-02-26,1.375,1.27,1.3538,1.5394,2.1195,DOWN,0
2003-02-27,1.375,1.425,1.3619,1.5322,2.1089,DOWN,0
2003-02-28,1.205,1.377,1.3259,1.5218,2.0975,DOWN,0
2003-03-03,1.18,1.325,1.3019,1.5151,2.0861,DOWN,0
2003-03-04,1.155,1.175,1.258,1.5091,2.0756,DOWN,0
2003-03-05,1.125,1.15,1.208,1.5001,2.0649,DOWN,0
2003-03-06,1.075,1.1,1.148,1.4903,2.0539,DOWN,0
2003-03-07,1.075,1.08,1.122,1.4823,2.043,DOWN,0
2003-03-10,1.0,1.075,1.086,1.4713,2.0328,DOWN,0
2003-03-11,0.93,1.025,1.041,1.4589,2.0212,DOWN,0
2003-03-12,0.91,0.89,0.998,1.4459,2.0098,DOWN,0
2003-03-13,0.9,0.88,0.963,1.4314,1.9985,UP,1
2003-03-14,1.055,0.955,0.959,1.4188,1.9874,UP,1
2003-03-17,1.395,1.09,1.0379,1.4139,1.978,UP,1
2003-03-18,1.46,1.32,1.1439,1.4106,1.9693,UP,1
2003-03-19,1.48,1.45,1.2579,1.407,1.9615,DOWN,0
2003-03-20,1.42,1.37,1.3619,1.4014,1.9522,UP,1
2003-03-21,1.435,1.48,1.4379,1.3956,1.943,DOWN,0
2003-03-24,1.195,1.455,1.398,1.38,1.9349,UP,1
2003-03-25,1.28,1.165,1.362,1.3688,1.9272,DOWN,0
2003-03-26,1.22,1.23,1.31,1.356,1.9188,UP,1
2003-03-27,1.245,1.175,1.275,1.3444,1.9109,DOWN,0
2003-03-28,1.2,1.3,1.228,1.3344,1.9044,DOWN,0
2003-03-31,1.13,1.185,1.215,1.323,1.8992,UP,1
2003-04-01,1.18,1.175,1.195,1.3156,1.8926,UP,1
2003-04-02,1.33,1.18,1.2169,1.3116,1.8851,DOWN,0
2003-04-03,1.25,1.36,1.2179,1.3066,1.8762,DOWN,0
2003-04-04,1.2,1.25,1.2179,1.3005,1.8668,UP,1
2003-04-07,1.3,1.205,1.2519,1.2964,1.8585,UP,1
2003-04-08,1.305,1.285,1.2769,1.2925,1.8499,UP,1
2003-04-09,1.335,1.23,1.278,1.2892,1.8418,DOWN,0
2003-04-10,1.265,1.35,1.281,1.2845,1.8327,DOWN,0
2003-04-11,1.265,1.26,1.294,1.2803,1.8235,UP,1
2003-04-14,1.31,1.255,1.296,1.2765,1.8137,DOWN,0
2003-04-15,1.175,1.285,1.27,1.27,1.8027,DOWN,0
2003-04-16,1.075,1.23,1.218,1.2622,1.7926,DOWN,0
2003-04-17,1.07,1.175,1.179,1.2542,1.7829,DOWN,0
2003-04-21,0.98,1.075,1.122,1.2443,1.773,UP,1
2003-04-22,1.0,0.93,1.0599,1.2352,1.763,DOWN,0
2003-04-23,0.998,1.0,1.0244,1.2275,1.7538,DOWN,0
2003-04-24,0.905,0.94,0.9904,1.2171,1.7467,UP,1
2003-04-25,0.945,0.905,0.9654,1.209,1.7402,DOWN,0
2003-04-28,0.93,0.985,0.9554,1.2016,1.7337,UP,1
2003-04-29,0.94,0.935,0.9435,1.1944,1.727,UP,1
2003-04-30,0.995,0.915,0.943,1.1865,1.7215,UP,1
2003-05-01,1.025,0.925,0.967,1.1798,1.7155,UP,1
2003-05-02,1.075,1.06,0.993,1.1746,1.7097,UP,1
2003-05-05,1.135,1.085,1.034,1.1696,1.7042,UP,1
2003-05-06,1.185,1.135,1.083,1.1673,1.6999,DOWN,0
2003-05-07,1.035,1.195,1.091,1.1605,1.6947,UP,1
2003-05-08,1.04,1.035,1.094,1.1538,1.6897,UP,1
2003-05-09,1.05,1.04,1.089,1.1473,1.6837,DOWN,0
2003-05-12,1.025,1.055,1.067,1.1437,1.6779,DOWN,0
2003-05-13,1.025,1.055,1.035,1.1406,1.6717,UP,1
2003-05-14,1.1,1.025,1.048,1.1395,1.6647,UP,1
2003-05-15,1.13,1.06,1.0659,1.1396,1.6591,DOWN,0
2003-05-16,1.075,1.065,1.0709,1.1396,1.6533,DOWN,0
2003-05-19,1.045,1.145,1.0749,1.139,1.648,UP,1
2003-05-20,1.06,1.13,1.0819,1.1402,1.6431,UP,1
2003-05-21,1.065,1.04,1.0749,1.1429,1.6381,DOWN,0
2003-05-22,1.035,1.055,1.056,1.1454,1.6329,DOWN,0
2003-05-23,0.975,1.04,1.036,1.1469,1.6277,UP,1
2003-05-27,1.025,0.975,1.032,1.1463,1.6226,UP,1
2003-05-28,1.285,1.075,1.077,1.1441,1.6188,UP,1
2003-05-29,1.6,1.5,1.184,1.1469,1.6167,UP,1
2003-05-30,1.725,1.575,1.322,1.1518,1.6157,UP,1
2003-06-02,2.02,1.825,1.531,1.1638,1.6149,UP,1
2003-06-03,2.095,1.97,1.745,1.177,1.6153,DOWN,0
2003-06-04,2.095,2.06,1.907,1.195,1.616,DOWN,0
2003-06-05,2.07,1.975,2.001,1.2108,1.6164,DOWN,0
2003-06-06,2.045,2.07,2.065,1.2273,1.6184,DOWN,0
2003-06-09,1.89,2.03,2.039,1.2402,1.6178,DOWN,0
2003-06-10,1.8,1.9,1.98,1.2522,1.617,UP,1
2003-06-11,1.815,1.85,1.924,1.2659,1.6167,DOWN,0
2003-06-12,1.55,1.865,1.82,1.2733,1.6144,DOWN,0
2003-06-13,1.439,1.62,1.6988,1.2755,1.6118,DOWN,0
2003-06-16,1.375,1.45,1.5958,1.278,1.6089,DOWN,0
2003-06-17,1.35,1.25,1.5058,1.281,1.6057,UP,1
2003-06-18,1.465,1.355,1.4358,1.2843,1.6032,UP,1
2003-06-19,1.56,1.45,1.4378,1.2894,1.6015,DOWN,0
2003-06-20,1.36,1.455,1.422,1.2899,1.5983,DOWN,0
2003-06-23,1.287,1.49,1.4043,1.2903,1.5952,DOWN,0
2003-06-24,1.275,1.285,1.3893,1.2905,1.5921,UP,1
2003-06-25,1.38,1.27,1.3723,1.2919,1.5894,UP,1
2003-06-26,1.43,1.4,1.3463,1.297,1.5866,UP,1
2003-06-27,1.435,1.425,1.3613,1.3042,1.5849,DOWN,0
2003-06-30,1.405,1.53,1.385,1.3109,1.5837,UP,1
2003-07-01,1.55,1.505,1.44,1.3223,1.583,DOWN,0
2003-07-02,1.495,1.55,1.463,1.3322,1.5825,DOWN,0
2003-07-03,1.43,1.48,1.463,1.3409,1.5819,DOWN,0
2003-07-07,1.43,1.51,1.462,1.3514,1.5813,UP,1
2003-07-08,1.485,1.45,1.478,1.3622,1.5812,UP,1
2003-07-09,1.715,1.535,1.511,1.3779,1.582,UP,1
2003-07-10,1.865,1.72,1.585,1.3964,1.584,DOWN,0
2003-07-11,1.825,1.95,1.664,1.413,1.5857,DOWN,0
2003-07-14,1.75,1.755,1.728,1.4275,1.5868,DOWN,0
2003-07-15,1.745,1.71,1.78,1.4409,1.5868,DOWN,0
2003-07-16,1.64,1.795,1.765,1.451,1.5865,UP,1
2003-07-17,1.775,1.705,1.747,1.4628,1.5868,DOWN,0
2003-07-18,1.76,1.735,1.734,1.4773,1.5863,UP,1
2003-07-21,1.8,1.775,1.744,1.4925,1.5865,UP,1
2003-07-22,1.83,1.86,1.761,1.5081,1.5863,DOWN,0
2003-07-23,1.625,1.8,1.758,1.5201,1.5849,UP,1
2003-07-24,1.646,1.675,1.7322,1.5325,1.584,UP,1
2003-07-25,1.75,1.675,1.7302,1.5455,1.5836,UP,1
2003-07-28,1.775,1.81,1.7252,1.5584,1.5838,UP,1
2003-07-29,1.785,1.775,1.7162,1.5726,1.5831,DOWN,0
2003-07-30,1.485,1.73,1.6882,1.5814,1.5811,UP,1
2003-07-31,1.53,1.525,1.665,1.5908,1.5797,DOWN,0
2003-08-01,1.495,1.525,1.614,1.5994,1.5776,DOWN,0
2003-08-04,1.495,1.49,1.558,1.6086,1.5761,DOWN,0
2003-08-05,1.455,1.55,1.492,1.6182,1.5736,DOWN,0
2003-08-06,1.415,1.49,1.478,1.626,1.5707,UP,1
2003-08-07,1.44,1.421,1.4599,1.6291,1.5679,UP,1
2003-08-08,1.45,1.425,1.4509,1.6261,1.5654,UP,1
2003-08-11,1.455,1.52,1.4429,1.6207,1.5628,DOWN,0
2003-08-12,1.45,1.525,1.4419,1.6093,1.5601,UP,1
2003-08-13,1.49,1.525,1.4569,1.5972,1.5576,UP,1
2003-08-14,1.495,1.505,1.4679,1.5852,1.5549,DOWN,0
2003-08-15,1.47,1.5,1.4719,1.5732,1.5523,UP,1
2003-08-18,1.515,1.52,1.4839,1.5626,1.5498,UP,1
2003-08-19,1.55,1.5,1.5039,1.5558,1.5474,UP,1
2003-08-20,1.59,1.55,1.5238,1.5516,1.5451,UP,1
2003-08-21,1.625,1.59,1.5499,1.5478,1.5424,UP,1
2003-08-22,1.65,1.585,1.5859,1.5498,1.5394,UP,1
2003-08-25,1.725,1.66,1.6279,1.5555,1.5367,DOWN,0
2003-08-26,1.72,1.72,1.6619,1.5624,1.5343,DOWN,0
2003-08-27,1.63,1.75,1.67,1.568,1.5324,UP,1
2003-08-28,1.795,1.675,1.704,1.5746,1.5305,UP,1
2003-08-29,1.8,1.705,1.734,1.5794,1.5277,UP,1
2003-09-02,1.895,1.8,1.768,1.5901,1.5241,UP,1
2003-09-03,1.905,1.875,1.805,1.6025,1.5191,UP,1
2003-09-04,1.94,1.925,1.867,1.6158,1.5145,DOWN,0
2003-09-05,1.9,2.04,1.888,1.6262,1.5113,UP,1
2003-09-08,1.91,1.9,1.91,1.6358,1.5086,UP,1
2003-09-09,1.945,1.94,1.92,1.646,1.5057,UP,1
2003-09-10,2.09,1.96,1.957,1.6597,1.5039,DOWN,0
2003-09-11,2.035,2.085,1.976,1.6694,1.5021,UP,1
2003-09-12,2.05,2.01,2.006,1.6805,1.5002,DOWN,0
2003-09-15,2.045,2.065,2.033,1.6928,1.4982,UP,1
2003-09-16,2.08,2.05,2.06,1.7058,1.4961,UP,1
2003-09-17,2.535,2.09,2.1489,1.7268,1.4963,DOWN,0
2003-09-18,2.42,2.795,2.2259,1.7409,1.4968,UP,1
2003-09-19,2.63,2.525,2.3419,1.7562,1.4983,UP,1
2003-09-22,2.655,2.635,2.4639,1.7728,1.4996,DOWN,0
2003-09-23,2.65,2.63,2.5779,1.7908,1.5014,DOWN,0
2003-09-24,2.565,2.625,2.5839,1.8072,1.5027,UP,1
2003-09-25,2.63,2.56,2.6259,1.827,1.5055,DOWN,0
2003-09-26,2.575,2.65,2.6149,1.843,1.5081,UP,1
2003-09-29,2.69,2.55,2.6219,1.8616,1.5116,DOWN,0
2003-09-30,2.675,2.66,2.6269,1.8791,1.5162,DOWN,0
2003-10-01,2.61,2.625,2.636,1.8947,1.5206,UP,1
2003-10-02,2.62,2.65,2.634,1.9146,1.525,UP,1
2003-10-03,2.625,2.725,2.644,1.9341,1.5306,UP,1
2003-10-06,2.7,2.7,2.646,1.9531,1.5368,DOWN,0
2003-10-07,2.65,2.695,2.641,1.9706,1.5422,DOWN,0
2003-10-08,2.62,2.6,2.643,1.9873,1.5475,DOWN,0
2003-10-09,2.6,2.625,2.639,2.0096,1.5531,UP,1
2003-10-10,2.745,2.7,2.663,2.0339,1.5591,DOWN,0
2003-10-13,2.625,2.71,2.648,2.0565,1.5644,UP,1
2003-10-14,2.69,2.75,2.656,2.0804,1.5701,UP,1
2003-10-15,2.745,2.63,2.681,2.1062,1.5757,UP,1
2003-10-16,3.2,2.75,2.801,2.1419,1.5833,UP,1
2003-10-17,3.335,3.374,2.919,2.1799,1.5917,DOWN,0
2003-10-20,3.2,3.335,3.034,2.2149,1.5996,DOWN,0
2003-10-21,3.075,3.1,3.111,2.2473,1.6067,DOWN,0
