ticker,SGEN US Equity,SGEN US Equity,SGEN US Equity,SGEN US Equity,SGEN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2014-03-10,51.61,52.36,52.208,46.7114,41.5392,DOWN,0
2014-03-11,51.23,51.71,51.856,46.9296,41.6186,UP,1
2014-03-12,52.02,50.74,51.586,47.1722,41.7039,DOWN,0
2014-03-13,50.02,52.32,51.332,47.368,41.7745,UP,1
2014-03-14,50.29,50.0,51.034,47.576,41.8512,UP,1
2014-03-17,50.79,50.78,50.87,47.7882,41.9268,UP,1
2014-03-18,53.45,50.97,51.314,48.0724,42.0224,UP,1
2014-03-19,53.57,53.82,51.624,48.3724,42.1149,DOWN,0
2014-03-20,53.21,53.68,52.262,48.6366,42.2128,DOWN,0
2014-03-21,50.19,53.56,52.242,48.8196,42.301,DOWN,0
2014-03-24,48.379,50.17,51.7598,48.9602,42.3741,DOWN,0
2014-03-25,46.97,48.5,50.4638,49.0402,42.4365,DOWN,0
2014-03-26,45.97,47.25,48.9438,49.1272,42.4976,UP,1
2014-03-27,46.22,45.79,47.5458,49.1758,42.5609,DOWN,0
2014-03-28,44.2,46.56,46.3478,49.182,42.6205,UP,1
2014-03-31,45.56,44.41,45.784,49.1648,42.6843,UP,1
2014-04-01,46.79,45.71,45.748,49.1416,42.7546,DOWN,0
2014-04-02,43.91,46.78,45.336,49.0608,42.8142,DOWN,0
2014-04-03,41.81,44.05,44.454,48.9376,42.8623,DOWN,0
2014-04-04,40.2,42.28,43.654,48.7898,42.9058,UP,1
2014-04-07,40.45,40.0,42.632,48.6898,42.953,UP,1
2014-04-08,41.09,40.17,41.492,48.6128,43.007,UP,1
2014-04-09,42.27,41.19,41.164,48.5544,43.0688,DOWN,0
2014-04-10,39.37,42.43,40.676,48.436,43.1172,DOWN,0
2014-04-11,37.17,38.34,40.07,48.2552,43.1487,DOWN,0
2014-04-14,36.98,37.78,39.376,48.0976,43.1761,UP,1
2014-04-15,37.02,37.14,38.562,47.972,43.2039,UP,1
2014-04-16,38.57,37.25,37.822,47.8654,43.2332,UP,1
2014-04-17,38.84,38.42,37.716,47.7882,43.2593,UP,1
2014-04-21,39.49,38.82,38.18,47.745,43.2892,UP,1
2014-04-22,40.87,39.8,38.958,47.6838,43.319,DOWN,0
2014-04-23,39.79,40.92,39.512,47.583,43.3423,DOWN,0
2014-04-24,39.33,39.99,39.664,47.4576,43.3602,DOWN,0
2014-04-25,37.45,39.01,39.386,47.1968,43.3659,DOWN,0
2014-04-28,37.27,37.62,38.942,46.9212,43.3676,UP,1
2014-04-29,38.84,37.29,38.536,46.6956,43.3712,DOWN,0
2014-04-30,38.48,38.66,38.274,46.4228,43.3704,UP,1
2014-05-01,38.87,38.42,38.182,46.1708,43.372,DOWN,0
2014-05-02,34.5,37.5,37.592,45.7964,43.3508,UP,1
2014-05-05,35.1,34.22,37.158,45.4,43.3316,DOWN,0
2014-05-06,34.11,35.99,36.212,44.9956,43.3066,UP,1
2014-05-07,34.21,34.2,35.358,44.595,43.2801,DOWN,0
2014-05-08,33.69,34.02,34.322,44.1916,43.2537,UP,1
2014-05-09,35.35,33.55,34.492,43.7958,43.2338,UP,1
2014-05-12,36.98,36.68,34.868,43.4836,43.2201,DOWN,0
2014-05-13,35.19,36.99,35.084,43.142,43.1973,UP,1
2014-05-14,35.96,35.2,35.434,42.8014,43.1793,DOWN,0
2014-05-15,35.16,35.2,35.728,42.4372,43.1536,DOWN,0
2014-05-16,34.25,35.0,35.508,42.0964,43.1222,UP,1
2014-05-19,34.36,34.41,34.984,41.748,43.0811,DOWN,0
2014-05-20,33.39,34.43,34.624,41.3836,43.0316,DOWN,0
2014-05-21,32.82,33.42,33.996,41.0154,42.9784,UP,1
2014-05-22,33.42,32.72,33.648,40.6434,42.9328,DOWN,0
2014-05-23,33.16,33.52,33.43,40.3062,42.8884,UP,1
2014-05-27,35.16,33.36,33.59,40.0036,42.8569,DOWN,0
2014-05-28,34.43,35.5,33.798,39.6764,42.8213,UP,1
2014-05-29,34.53,34.6,34.14,39.298,42.7823,DOWN,0
2014-05-30,33.37,34.6,34.13,38.894,42.7404,UP,1
2014-06-02,34.37,33.5,34.372,38.5172,42.7019,UP,1
2014-06-03,35.52,34.2,34.444,38.2238,42.6741,UP,1
2014-06-04,36.41,35.53,34.84,37.9844,42.6513,UP,1
2014-06-05,37.59,36.9,35.452,37.7968,42.634,DOWN,0
2014-06-06,37.46,37.62,36.27,37.6266,42.6151,UP,1
2014-06-09,38.62,37.79,37.12,37.4746,42.6016,UP,1
2014-06-10,40.08,39.91,38.032,37.3922,42.5914,UP,1
2014-06-11,40.12,39.84,38.774,37.2834,42.5834,DOWN,0
2014-06-12,40.1,39.9,39.276,37.1496,42.5713,DOWN,0
2014-06-13,40.09,40.2,39.802,37.0732,42.567,UP,1
2014-06-16,40.45,39.96,40.168,37.046,42.559,DOWN,0
2014-06-17,39.29,39.91,40.01,37.0278,42.5386,UP,1
2014-06-18,39.7,39.29,39.926,37.0128,42.5251,UP,1
2014-06-19,40.92,39.76,40.09,37.0094,42.5172,UP,1
2014-06-20,41.44,41.03,40.36,36.9928,42.5035,DOWN,0
2014-06-23,40.48,41.51,40.366,37.015,42.4851,DOWN,0
2014-06-24,39.76,40.62,40.46,37.0668,42.463,DOWN,0
