ticker,FMC US Equity,FMC US Equity,FMC US Equity,FMC US Equity,FMC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-03-12,78.47,78.74,73.1565,78.144,72.1776,UP,1
2019-03-13,78.48,78.82,73.1662,78.148,72.478,DOWN,0
2019-03-14,77.16,78.35,73.1635,78.016,72.7393,UP,1
2019-03-15,77.24,77.29,73.1713,77.958,72.983,DOWN,0
2019-03-18,76.92,77.52,73.173,77.654,73.2562,DOWN,0
2019-03-19,76.27,77.45,73.177,77.214,73.4495,DOWN,0
2019-03-20,75.68,76.03,73.1729,76.654,73.6153,UP,1
2019-03-21,77.61,75.62,73.1817,76.744,73.7966,DOWN,0
2019-03-22,74.98,76.83,73.1741,76.292,73.9195,DOWN,0
2019-03-25,74.47,74.42,73.1527,75.802,74.0108,UP,1
2019-03-26,75.08,74.69,73.1434,75.564,74.1201,UP,1
2019-03-27,75.32,74.99,73.1359,75.492,74.2419,UP,1
2019-03-28,76.09,75.12,73.1312,75.188,74.3905,UP,1
2019-03-29,76.82,76.75,73.1259,75.556,74.5547,UP,1
2019-04-01,78.94,77.65,73.131,76.45,74.757,UP,1
2019-04-02,78.96,79.06,73.1345,77.226,74.9384,UP,1
2019-04-03,79.15,79.79,73.1409,77.992,75.1425,UP,1
2019-04-04,80.33,79.18,73.1585,78.84,75.3956,UP,1
2019-04-05,80.42,80.49,73.1871,79.56,75.6556,UP,1
2019-04-08,80.72,80.59,73.2148,79.916,75.8944,DOWN,0
2019-04-09,80.04,80.33,73.2398,80.132,76.1239,UP,1
2019-04-10,80.42,80.16,73.2565,80.386,76.344,DOWN,0
2019-04-11,79.89,80.29,73.2729,80.298,76.5449,UP,1
2019-04-12,79.97,80.51,73.2899,80.208,76.7612,DOWN,0
2019-04-15,79.76,80.07,73.3048,80.016,76.8688,UP,1
2019-04-16,80.76,79.72,73.3259,80.16,77.0073,DOWN,0
2019-04-17,80.75,81.2,73.3431,80.226,77.1493,DOWN,0
2019-04-18,79.95,79.76,73.3616,80.238,77.268,DOWN,0
2019-04-22,79.47,79.76,73.3726,80.138,77.3975,UP,1
2019-04-23,80.14,79.08,73.3881,80.214,77.5349,DOWN,0
2019-04-24,79.74,79.84,73.3978,80.01,77.6607,DOWN,0
2019-04-25,78.99,79.5,73.4019,79.658,77.8147,UP,1
2019-04-26,79.49,79.1,73.405,79.566,77.9436,DOWN,0
2019-04-29,79.31,79.41,73.4178,79.534,78.0745,DOWN,0
2019-04-30,79.06,79.53,73.4275,79.318,78.1764,DOWN,0
2019-05-01,76.98,79.0,73.4296,78.766,78.217,DOWN,0
2019-05-02,76.67,76.5,73.4372,78.302,78.2347,UP,1
2019-05-03,77.55,77.14,73.4447,77.914,78.257,DOWN,0
2019-05-06,76.25,75.45,73.449,77.302,78.248,UP,1
2019-05-07,78.51,77.94,73.4663,77.192,78.2694,UP,1
2019-05-08,78.96,78.3,73.4857,77.588,78.3134,UP,1
2019-05-09,79.71,78.21,73.5121,78.196,78.3543,DOWN,0
2019-05-10,79.44,79.59,73.535,78.574,78.3919,DOWN,0
2019-05-13,74.99,78.01,73.5304,78.322,78.3242,UP,1
2019-05-14,75.13,75.26,73.5227,77.646,78.2476,UP,1
2019-05-15,75.68,74.51,73.5169,76.99,78.1794,UP,1
2019-05-16,75.77,76.43,73.5094,76.202,78.1256,DOWN,0
2019-05-17,75.23,74.97,73.4961,75.36,78.0738,DOWN,0
2019-05-20,72.97,74.49,73.4785,74.956,77.9826,UP,1
2019-05-21,74.33,73.12,73.4752,74.796,77.9004,DOWN,0
2019-05-22,73.23,74.14,73.4609,74.306,77.7956,DOWN,0
2019-05-23,71.36,72.04,73.436,73.424,77.6532,DOWN,0
2019-05-24,70.92,72.18,73.4137,72.562,77.5284,UP,1
2019-05-28,71.43,71.2,73.3847,72.254,77.4122,UP,1
2019-05-29,72.62,70.76,73.3568,71.912,77.3262,UP,1
2019-05-30,73.33,72.57,73.3432,71.932,77.2674,UP,1
2019-05-31,73.45,72.72,73.3385,72.35,77.2228,UP,1
2019-06-03,74.75,73.67,73.3412,73.116,77.1656,UP,1
2019-06-04,78.14,75.86,73.3689,74.458,77.2288,UP,1
2019-06-05,78.61,78.83,73.3957,75.656,77.3116,UP,1
2019-06-06,79.5,78.35,73.4273,76.89,77.4,UP,1
2019-06-07,80.72,80.0,73.4621,78.344,77.508,DOWN,0
2019-06-10,79.93,80.75,73.4909,79.38,77.5848,DOWN,0
2019-06-11,79.69,80.67,73.5192,79.69,77.6422,UP,1
2019-06-12,79.91,79.69,73.5523,79.95,77.6616,UP,1
2019-06-13,80.48,80.42,73.5841,80.146,77.692,DOWN,0
2019-06-14,79.91,80.23,73.6094,79.984,77.7072,DOWN,0
2019-06-17,79.59,80.1,73.6331,79.916,77.6924,UP,1
2019-06-18,80.68,80.05,73.6613,80.114,77.6976,UP,1
2019-06-19,82.04,81.01,73.703,80.54,77.724,UP,1
2019-06-20,82.06,83.04,73.743,80.856,77.7644,UP,1
2019-06-21,82.6,81.94,73.7963,81.394,77.808,DOWN,0
2019-06-24,81.81,82.64,73.8436,81.838,77.8464,UP,1
2019-06-25,82.61,82.12,73.8973,82.224,77.8992,UP,1
2019-06-26,83.38,82.72,73.9582,82.492,77.9716,DOWN,0
2019-06-27,83.09,83.5,74.0179,82.698,78.0182,DOWN,0
2019-06-28,82.95,83.28,74.0752,82.768,78.0622,UP,1
2019-07-01,85.03,84.14,74.1395,83.412,78.1638,DOWN,0
2019-07-02,83.5,84.62,74.1898,83.59,78.2444,UP,1
2019-07-03,84.79,83.84,74.2436,83.872,78.3374,DOWN,0
2019-07-05,84.69,84.08,74.2934,84.192,78.4364,DOWN,0
2019-07-08,83.74,84.56,74.3392,84.35,78.5314,DOWN,0
2019-07-09,82.33,82.97,74.3688,83.81,78.5882,DOWN,0
2019-07-10,81.54,82.55,74.3885,83.418,78.6328,UP,1
2019-07-11,82.7,81.59,74.4126,83.0,78.7056,UP,1
2019-07-12,83.26,83.07,74.44,82.714,78.8312,UP,1
2019-07-15,83.99,83.5,74.4717,82.764,78.9776,UP,1
2019-07-16,84.47,84.22,74.5085,83.192,79.116,DOWN,0
2019-07-17,83.45,84.43,74.5458,83.574,79.26,UP,1
2019-07-18,83.8,83.09,74.587,83.794,79.3658,DOWN,0
2019-07-19,83.37,84.06,74.6237,83.816,79.454,UP,1
2019-07-22,84.38,83.83,74.6573,83.894,79.5474,UP,1
2019-07-23,84.89,84.59,74.6833,83.978,79.6564,UP,1
2019-07-24,85.79,85.28,74.7168,84.446,79.8724,DOWN,0
2019-07-25,85.24,85.42,74.7501,84.734,80.0746,UP,1
2019-07-26,85.57,85.06,74.7852,85.174,80.2724,DOWN,0
2019-07-29,84.07,85.52,74.8286,85.112,80.4384,UP,1
2019-07-30,84.8,83.44,74.8872,85.094,80.6298,UP,1
2019-07-31,86.42,84.5,74.959,85.22,80.8988,DOWN,0
2019-08-01,85.06,85.43,75.0166,85.184,81.1134,UP,1
2019-08-02,85.92,85.88,75.0821,85.254,81.3672,DOWN,0
2019-08-05,81.62,83.9,75.1232,84.764,81.5724,UP,1
2019-08-06,84.06,82.13,75.1812,84.616,81.8352,UP,1
2019-08-07,84.9,82.95,75.2474,84.312,82.1046,UP,1
2019-08-08,88.79,85.86,75.3389,85.058,82.428,DOWN,0
2019-08-09,88.32,90.0,75.4346,85.538,82.7278,DOWN,0
2019-08-12,85.57,87.56,75.5207,86.328,82.9702,UP,1
2019-08-13,86.46,85.62,75.6271,86.808,83.2044,DOWN,0
2019-08-14,83.83,84.59,75.7167,86.594,83.3182,DOWN,0
2019-08-15,83.54,84.33,75.8061,85.544,83.4168,UP,1
2019-08-16,85.59,84.17,75.9036,84.998,83.5386,UP,1
2019-08-19,86.21,86.57,75.9998,85.126,83.6484,DOWN,0
2019-08-20,85.39,86.02,76.0884,84.912,83.7576,UP,1
2019-08-21,86.18,86.0,76.166,85.382,83.8874,DOWN,0
2019-08-22,86.06,86.43,76.2477,85.886,84.0104,DOWN,0
2019-08-23,82.82,85.47,76.313,85.332,84.0572,UP,1
2019-08-26,83.53,83.96,76.3683,84.796,84.1296,DOWN,0
2019-08-27,83.24,83.82,76.4208,84.366,84.2026,UP,1
2019-08-28,84.05,82.94,76.4785,83.94,84.27,UP,1
2019-08-29,85.52,85.13,76.544,83.832,84.3396,UP,1
2019-08-30,86.33,86.36,76.6194,84.534,84.425,DOWN,0
2019-09-03,85.1,85.37,76.6929,84.848,84.475,UP,1
2019-09-04,86.71,86.21,76.7755,85.542,84.573,UP,1
2019-09-05,87.48,87.72,76.8547,86.228,84.6704,DOWN,0
2019-09-06,87.4,88.07,76.9312,86.604,84.7508,DOWN,0
2019-09-09,87.02,87.68,77.0115,86.742,84.8294,DOWN,0
2019-09-10,86.6,87.53,77.1039,87.042,84.9024,UP,1
2019-09-11,88.87,87.15,77.2039,87.474,84.9792,UP,1
2019-09-12,89.96,89.0,77.3085,87.97,85.1084,UP,1
2019-09-13,91.05,90.03,77.411,88.7,85.2336,UP,1
2019-09-16,91.09,91.04,77.5176,89.514,85.3616,DOWN,0
2019-09-17,90.65,90.72,77.6105,90.324,85.4998,UP,1
2019-09-18,90.88,90.58,77.705,90.726,85.6708,DOWN,0
2019-09-19,90.39,90.97,77.7985,90.812,85.8478,DOWN,0
2019-09-20,89.9,90.59,77.8768,90.582,85.9918,DOWN,0
2019-09-23,88.7,89.37,77.9597,90.104,86.1006,DOWN,0
2019-09-24,87.94,88.62,78.0418,89.562,86.1796,DOWN,0
2019-09-25,87.67,87.88,78.1332,88.92,86.2436,DOWN,0
2019-09-26,87.43,87.6,78.2263,88.328,86.3232,DOWN,0
2019-09-27,86.13,87.2,78.3155,87.574,86.3698,UP,1
2019-09-30,87.68,86.16,78.4087,87.37,86.456,DOWN,0
2019-10-01,84.19,87.97,78.4906,86.62,86.4522,DOWN,0
2019-10-02,83.36,82.97,78.5728,85.758,86.4216,DOWN,0
2019-10-03,83.2,83.19,78.6583,84.912,86.3698,DOWN,0
2019-10-04,82.19,82.98,78.7386,84.124,86.3088,DOWN,0
2019-10-07,81.06,82.15,78.8195,82.8,86.2186,DOWN,0
2019-10-08,79.04,80.36,78.9023,81.77,86.118,UP,1
2019-10-09,79.48,80.24,78.9926,80.994,86.0116,UP,1
2019-10-10,79.92,79.8,79.0885,80.338,85.8816,UP,1
2019-10-11,83.75,81.2,79.189,80.65,85.8554,DOWN,0
2019-10-14,82.45,83.2,79.2816,80.928,85.786,UP,1
2019-10-15,83.04,82.94,79.3795,81.728,85.8144,UP,1
2019-10-16,83.77,83.95,79.4779,82.586,85.8086,UP,1
2019-10-17,84.4,84.04,79.5746,83.482,85.7986,DOWN,0
2019-10-18,83.01,84.33,79.6733,83.334,85.683,UP,1
2019-10-21,83.54,83.69,79.758,83.552,85.5874,DOWN,0
2019-10-22,82.16,83.43,79.8319,83.376,85.5192,UP,1
2019-10-23,82.53,81.88,79.9018,83.128,85.4406,UP,1
2019-10-24,83.39,83.25,79.9746,82.926,85.4318,UP,1
2019-10-25,83.98,83.02,80.0449,83.12,85.4406,UP,1
2019-10-28,84.03,84.61,80.117,83.218,85.4094,UP,1
2019-10-29,84.91,83.63,80.1954,83.768,85.3834,UP,1
2019-10-30,90.97,88.59,80.307,85.456,85.495,UP,1
2019-10-31,91.5,91.25,80.4214,87.078,85.6014,UP,1
2019-11-01,95.01,92.16,80.5524,89.284,85.7804,UP,1
2019-11-04,95.99,95.01,80.6828,91.676,86.0438,UP,1
2019-11-05,96.88,96.16,80.8225,94.07,86.3108,UP,1
2019-11-06,97.52,97.0,80.9718,95.38,86.5964,DOWN,0
2019-11-07,96.83,98.1,81.1188,96.446,86.852,UP,1
2019-11-08,97.7,96.81,81.2634,96.984,87.0956,UP,1
2019-11-11,99.01,96.84,81.4156,97.588,87.3492,DOWN,0
2019-11-12,98.35,98.68,81.5603,97.882,87.6142,DOWN,0
2019-11-13,96.34,97.82,81.6928,97.646,87.8068,UP,1
2019-11-14,97.04,95.8,81.8322,97.688,87.998,DOWN,0
2019-11-15,97.0,97.68,81.9453,97.548,88.19,DOWN,0
2019-11-18,96.96,96.72,82.0609,97.138,88.3888,UP,1
2019-11-19,97.45,97.41,82.1799,96.958,88.6058,DOWN,0
2019-11-20,97.08,96.89,82.2952,97.106,88.77,UP,1
2019-11-21,97.91,97.23,82.4198,97.28,88.929,DOWN,0
2019-11-22,97.23,98.05,82.5396,97.326,89.0526,UP,1
2019-11-25,98.52,97.81,82.665,97.638,89.2012,DOWN,0
2019-11-26,98.52,98.73,82.8011,97.852,89.3586,UP,1
2019-11-27,98.78,98.75,82.9298,98.192,89.5166,DOWN,0
2019-11-29,97.96,98.8,83.0558,98.202,89.668,DOWN,0
2019-12-02,97.86,98.03,83.1753,98.328,89.8272,DOWN,0
2019-12-03,97.25,96.6,83.2867,98.074,89.9982,DOWN,0
2019-12-04,96.91,97.46,83.3924,97.752,90.1776,UP,1
2019-12-05,97.99,97.39,83.5002,97.594,90.384,UP,1
2019-12-06,98.42,98.85,83.6087,97.686,90.6038,UP,1
2019-12-09,99.19,98.64,83.7175,97.952,90.865,DOWN,0
2019-12-10,97.83,98.93,83.8228,98.068,91.068,UP,1
2019-12-11,98.25,98.12,83.9258,98.336,91.3492,UP,1
2019-12-12,99.5,98.22,84.0355,98.638,91.672,DOWN,0
2019-12-13,99.18,99.8,84.1395,98.79,91.9916,UP,1
2019-12-16,99.52,100.0,84.2423,98.856,92.3382,UP,1
2019-12-17,100.92,100.14,84.3514,99.474,92.7354,DOWN,0
2019-12-18,100.27,100.74,84.4605,99.878,93.16,DOWN,0
2019-12-19,98.37,100.26,84.5632,99.652,93.5378,UP,1
2019-12-20,99.04,99.08,84.6708,99.624,93.9202,UP,1
2019-12-23,100.26,99.0,84.7799,99.772,94.2504,UP,1
2019-12-24,100.92,100.22,84.8921,99.772,94.6198,UP,1
2019-12-26,101.49,100.95,85.0072,100.016,94.9888,DOWN,0
2019-12-27,101.13,101.61,85.127,100.568,95.336,DOWN,0
2019-12-30,99.22,100.7,85.2369,100.604,95.6324,UP,1
2019-12-31,99.82,99.02,85.3514,100.516,95.9686,UP,1
2020-01-02,99.88,100.37,85.4695,100.308,96.2954,DOWN,0
2020-01-03,99.23,98.5,85.5872,99.856,96.6368,DOWN,0
2020-01-06,98.36,98.6,85.691,99.302,96.9534,UP,1
2020-01-07,100.15,98.92,85.8168,99.488,97.2886,UP,1
2020-01-08,100.45,100.33,85.9467,99.614,97.618,DOWN,0
2020-01-09,99.52,100.85,86.0689,99.542,97.9278,DOWN,0
2020-01-10,98.0,99.79,86.1823,99.296,98.1896,UP,1
2020-01-13,98.87,98.06,86.2962,99.398,98.3476,DOWN,0
2020-01-14,98.28,98.78,86.4035,99.024,98.4832,UP,1
2020-01-15,98.51,98.87,86.5014,98.636,98.5532,UP,1
2020-01-16,99.59,98.86,86.6045,98.65,98.6252,UP,1
2020-01-17,100.0,99.75,86.7088,99.05,98.6876,DOWN,0
2020-01-21,98.15,99.28,86.7979,98.906,98.7002,DOWN,0
2020-01-22,97.6,98.29,86.8838,98.77,98.7156,DOWN,0
2020-01-23,96.83,96.65,86.9643,98.434,98.6982,DOWN,0
2020-01-24,95.68,97.07,87.0425,97.652,98.6316,DOWN,0
2020-01-27,93.82,93.47,87.1095,96.416,98.541,UP,1
2020-01-28,95.09,94.25,87.1855,95.804,98.516,UP,1
2020-01-29,96.37,95.33,87.2675,95.558,98.5026,DOWN,0
2020-01-30,96.05,95.31,87.349,95.402,98.4836,DOWN,0
2020-01-31,95.59,95.16,87.4231,95.384,98.4562,UP,1
2020-02-03,97.61,96.07,87.5074,96.142,98.4594,UP,1
2020-02-04,98.98,98.7,87.6026,96.92,98.4974,UP,1
2020-02-05,101.82,99.84,87.7143,98.01,98.5756,UP,1
2020-02-06,107.92,103.48,87.8532,100.384,98.7894,DOWN,0
2020-02-07,105.14,107.06,87.9802,102.294,98.9218,DOWN,0
2020-02-10,104.86,104.86,88.1096,103.744,99.0486,UP,1
2020-02-11,105.25,105.22,88.2384,104.998,99.178,UP,1
2020-02-12,106.44,106.09,88.374,105.922,99.3476,DOWN,0
2020-02-13,105.43,105.77,88.5059,105.424,99.499,UP,1
2020-02-14,105.47,105.37,88.6483,105.49,99.6634,UP,1
2020-02-18,105.79,105.2,88.7939,105.676,99.841,UP,1
2020-02-19,106.45,106.0,88.9384,105.916,100.0102,UP,1
2020-02-20,108.29,106.46,89.0986,106.286,100.2076,DOWN,0
2020-02-21,106.58,107.47,89.239,106.516,100.3554,DOWN,0
2020-02-24,102.4,103.04,89.3562,105.902,100.4468,DOWN,0
2020-02-25,97.74,102.94,89.4463,104.292,100.4366,DOWN,0
2020-02-26,96.89,98.56,89.5336,102.38,100.3844,DOWN,0
2020-02-27,92.36,94.0,89.6204,99.194,100.248,UP,1
2020-02-28,93.1,89.3,89.7103,96.498,100.1196,UP,1
2020-03-02,96.91,93.6,89.8164,95.4,100.0394,DOWN,0
2020-03-03,94.59,96.14,89.9105,94.77,99.9258,UP,1
2020-03-04,99.35,96.1,90.0311,95.262,99.9454,DOWN,0
2020-03-05,94.83,96.6,90.1404,95.756,99.8612,DOWN,0
2020-03-06,90.53,91.86,90.2214,95.242,99.6666,DOWN,0
2020-03-09,79.24,84.5,90.2515,91.708,99.233,UP,1
2020-03-10,86.98,82.86,90.3296,90.186,98.9428,DOWN,0
2020-03-11,83.26,84.5,90.3913,86.968,98.5854,DOWN,0
2020-03-12,77.44,77.49,90.4213,83.49,98.1498,UP,1
2020-03-13,88.05,83.53,90.4985,82.994,97.9144,DOWN,0
2020-03-16,71.01,76.07,90.4869,81.348,97.337,DOWN,0
2020-03-17,68.64,72.38,90.4628,77.68,96.7252,DOWN,0
2020-03-18,59.82,64.49,90.3882,72.992,95.9544,UP,1
2020-03-19,67.51,59.04,90.335,71.006,95.3016,DOWN,0
2020-03-20,65.32,68.46,90.2686,66.46,94.599,DOWN,0
2020-03-23,64.18,64.82,90.192,65.094,93.8922,UP,1
2020-03-24,68.72,68.4,90.132,65.11,93.3066,UP,1
2020-03-25,73.66,69.16,90.1006,67.878,92.8024,UP,1
2020-03-26,80.21,75.26,90.1032,70.418,92.441,DOWN,0
2020-03-27,76.62,76.83,90.0868,72.678,92.0032,UP,1
2020-03-30,82.64,75.9,90.0976,76.37,91.6642,DOWN,0
2020-03-31,81.69,82.5,90.1065,78.964,91.298,DOWN,0
2020-04-01,76.97,78.03,90.0934,79.626,90.8744,DOWN,0
2020-04-02,74.18,77.52,90.0609,78.42,90.406,DOWN,0
2020-04-03,70.88,74.28,90.0051,77.272,89.887,UP,1
2020-04-06,78.03,75.2,89.9849,76.35,89.534,UP,1
2020-04-07,79.44,82.0,89.9691,75.9,89.2464,UP,1
2020-04-08,82.87,80.3,89.9744,77.08,89.002,UP,1
2020-04-09,90.0,85.6,90.0114,80.244,88.8746,DOWN,0
2020-04-13,86.63,88.78,90.0276,83.394,88.6862,UP,1
2020-04-14,86.67,88.21,90.0455,85.122,88.5078,DOWN,0
2020-04-15,84.04,82.85,90.051,86.042,88.2364,DOWN,0
2020-04-16,83.33,83.47,90.0425,86.134,87.9234,UP,1
2020-04-17,86.1,86.01,90.0555,85.354,87.609,DOWN,0
2020-04-20,84.56,84.62,90.0543,84.94,87.1418,DOWN,0
2020-04-21,83.59,82.5,90.0488,84.324,86.7108,UP,1
2020-04-22,84.11,85.41,90.0507,84.338,86.2958,UP,1
2020-04-23,87.37,85.51,90.0759,85.146,85.9382,UP,1
2020-04-24,88.2,88.25,90.1092,85.566,85.5734,UP,1
2020-04-27,90.38,88.65,90.1476,86.73,85.2724,UP,1
2020-04-28,90.89,92.64,90.1857,88.19,84.9808,UP,1
2020-04-29,95.02,93.72,90.2409,90.372,84.7654,DOWN,0
2020-04-30,91.9,93.81,90.278,91.278,84.4744,DOWN,0
2020-05-01,89.92,90.1,90.3104,91.622,84.107,DOWN,0
2020-05-04,89.64,88.27,90.3396,91.474,83.7682,DOWN,0
2020-05-05,89.5,90.75,90.3702,91.196,83.5102,UP,1
2020-05-06,91.98,89.96,90.4082,90.588,83.395,UP,1
2020-05-07,94.11,94.24,90.4543,91.03,83.3394,DOWN,0
2020-05-08,93.48,95.41,90.4928,91.742,83.3618,DOWN,0
2020-05-11,91.5,91.73,90.5241,92.114,83.3298,DOWN,0
2020-05-12,89.14,91.51,90.5419,92.042,83.1744,DOWN,0
2020-05-13,88.77,88.9,90.5654,91.4,83.058,DOWN,0
2020-05-14,88.61,87.38,90.5845,90.3,82.8432,DOWN,0
2020-05-15,88.02,88.14,90.5925,89.208,82.707,UP,1
2020-05-18,90.83,92.04,90.6213,89.074,82.713,DOWN,0
2020-05-19,89.18,90.72,90.6376,89.082,82.9118,UP,1
2020-05-20,93.07,90.72,90.6949,89.942,83.0336,DOWN,0
2020-05-21,91.87,92.74,90.7339,90.594,83.2058,UP,1
2020-05-22,93.3,91.43,90.7759,91.65,83.523,UP,1
2020-05-26,94.82,96.22,90.8061,92.448,83.6584,UP,1
2020-05-27,96.22,96.44,90.8456,93.856,84.1626,UP,1
2020-05-28,97.65,97.28,90.906,94.772,84.7428,UP,1
2020-05-29,98.41,97.33,90.9657,96.08,85.5146,UP,1
2020-06-01,98.88,98.22,91.041,97.196,86.142,UP,1
2020-06-02,100.91,99.46,91.1278,98.414,86.8538,UP,1
2020-06-03,101.91,102.01,91.2094,99.552,87.6084,DOWN,0
2020-06-04,99.8,101.32,91.2774,99.982,88.23,UP,1
2020-06-05,103.21,102.46,91.3665,100.942,88.821,UP,1
2020-06-08,104.59,103.1,91.4585,102.084,89.3086,DOWN,0
2020-06-09,104.24,104.31,91.5494,102.75,89.861,DOWN,0
2020-06-10,102.82,104.59,91.6494,102.932,90.2646,DOWN,0
2020-06-11,94.89,99.02,91.7062,101.95,90.5286,UP,1
2020-06-12,97.34,98.43,91.7767,100.776,90.936,UP,1
2020-06-15,98.33,94.67,91.8481,99.524,91.419,UP,1
2020-06-16,100.42,101.86,91.9226,98.76,92.0098,UP,1
2020-06-17,100.58,101.34,91.9939,98.312,92.4608,DOWN,0
2020-06-18,98.99,99.93,92.0633,99.132,92.8518,UP,1
2020-06-19,100.46,100.92,92.1321,99.756,93.2036,DOWN,0
2020-06-22,100.36,99.67,92.1965,100.162,93.4108,UP,1
2020-06-23,101.08,101.98,92.2649,100.294,93.6998,DOWN,0
2020-06-24,96.63,99.89,92.3129,99.504,93.899,UP,1
2020-06-25,99.1,96.62,92.3754,99.526,94.2002,DOWN,0
2020-06-26,96.56,98.29,92.4139,98.746,94.4648,UP,1
2020-06-29,97.31,96.6,92.4506,98.136,94.689,UP,1
2020-06-30,99.62,96.94,92.4935,97.844,94.9902,DOWN,0
2020-07-01,99.36,100.28,92.5348,98.39,95.3056,UP,1
2020-07-02,101.14,100.93,92.5873,98.798,95.6462,UP,1
2020-07-06,102.22,103.1,92.644,99.93,95.9432,DOWN,0
2020-07-07,101.86,101.01,92.7013,100.84,96.2164,DOWN,0
2020-07-08,99.05,102.23,92.7471,100.726,96.3898,DOWN,0
2020-07-09,97.89,99.93,92.793,100.432,96.5298,UP,1
2020-07-10,100.19,97.84,92.8543,100.242,96.6332,UP,1
2020-07-13,101.6,101.49,92.9239,100.118,96.8272,UP,1
2020-07-14,103.44,101.6,93.004,100.434,97.0976,UP,1
2020-07-15,107.87,105.24,93.1127,102.198,97.4622,DOWN,0
2020-07-16,106.18,107.08,93.2052,103.856,97.7958,UP,1
2020-07-17,106.47,107.0,93.3166,105.112,98.0856,DOWN,0
2020-07-20,105.15,105.92,93.4255,105.822,98.3064,UP,1
2020-07-21,106.2,105.66,93.5405,106.374,98.5608,UP,1
2020-07-22,107.96,106.23,93.6694,106.392,98.89,DOWN,0
2020-07-23,107.8,108.0,93.8031,106.716,99.2632,DOWN,0
2020-07-24,107.34,107.89,93.9446,106.89,99.6346,UP,1
2020-07-27,108.45,107.75,94.0894,107.55,100.0314,DOWN,0
2020-07-28,106.45,107.85,94.2221,107.6,100.4,UP,1
2020-07-29,108.32,106.87,94.3449,107.672,100.7498,DOWN,0
2020-07-30,105.33,106.57,94.4593,107.178,101.0728,UP,1
2020-07-31,106.05,105.27,94.5744,106.92,101.3324,DOWN,0
2020-08-03,105.74,106.99,94.6842,106.378,101.6098,UP,1
