ticker,WRB US Equity,WRB US Equity,WRB US Equity,WRB US Equity,WRB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-10-14,19.4756,19.1956,18.7038,19.056,18.7142,DOWN,0
2013-10-15,19.2756,19.4667,18.7166,19.1724,18.719,UP,1
2013-10-16,19.4756,18.9022,18.7301,19.3191,18.7326,UP,1
2013-10-17,19.6356,19.4178,18.7424,19.4249,18.7538,UP,1
2013-10-18,19.7333,19.7378,18.7548,19.5191,18.7776,DOWN,0
2013-10-21,19.6933,19.7156,18.7665,19.5627,18.801,DOWN,0
2013-10-22,19.4089,19.8533,18.7769,19.5893,18.8163,UP,1
2013-10-23,19.4844,19.3022,18.7874,19.5911,18.8314,DOWN,0
2013-10-24,19.3956,19.48,18.7972,19.5431,18.8436,DOWN,0
2013-10-25,19.3956,19.4356,18.8068,19.4756,18.8596,UP,1
2013-10-28,19.4622,19.3733,18.8168,19.4293,18.8773,UP,1
2013-10-29,19.5244,19.5156,18.8266,19.4524,18.899,UP,1
2013-10-30,19.5911,19.5778,18.8364,19.4738,18.9196,DOWN,0
2013-10-31,19.5156,19.6133,18.8459,19.4978,18.941,DOWN,0
2013-11-01,19.3689,19.56,18.8543,19.4924,18.9548,DOWN,0
2013-11-04,19.3556,19.3867,18.8618,19.4711,18.9682,DOWN,0
2013-11-05,19.2622,19.3289,18.8664,19.4187,18.9807,UP,1
2013-11-06,19.4044,19.3022,18.8716,19.3813,18.9999,DOWN,0
2013-11-07,19.2222,19.4444,18.8754,19.3227,19.0166,UP,1
2013-11-08,19.24,19.2133,18.8792,19.2969,19.034,UP,1
2013-11-11,19.3111,19.2178,18.8845,19.288,19.0547,DOWN,0
2013-11-12,19.2978,19.2489,18.8896,19.2951,19.0755,UP,1
2013-11-13,19.4178,19.2444,18.8962,19.2978,19.0987,UP,1
2013-11-14,19.56,19.4622,18.9025,19.3653,19.1256,DOWN,0
2013-11-15,19.4444,19.56,18.9075,19.4062,19.1527,DOWN,0
2013-11-18,19.4,19.4267,18.913,19.424,19.1745,UP,1
2013-11-19,19.44,19.4044,18.9185,19.4524,19.1944,DOWN,0
2013-11-20,19.3689,19.4444,18.9232,19.4427,19.2109,UP,1
2013-11-21,19.6044,19.4222,18.9288,19.4516,19.2329,UP,1
2013-11-22,19.8,19.5778,18.9357,19.5227,19.2597,DOWN,0
2013-11-25,19.72,19.84,18.9423,19.5867,19.2849,DOWN,0
2013-11-26,19.6089,19.6889,18.948,19.6204,19.3044,UP,1
2013-11-27,19.6133,19.6,18.9534,19.6693,19.3191,DOWN,0
2013-11-29,19.4622,19.5733,18.9582,19.6409,19.3269,DOWN,0
2013-12-02,19.1244,19.1867,18.9614,19.5058,19.3253,UP,1
2013-12-03,19.1644,19.0578,18.9647,19.3947,19.3263,DOWN,0
2013-12-04,19.0667,19.0756,18.9684,19.2862,19.3261,DOWN,0
2013-12-05,19.04,19.0356,18.9708,19.1716,19.323,UP,1
2013-12-06,19.2267,19.2044,18.9734,19.1244,19.323,UP,1
2013-12-09,19.3289,19.2222,18.9785,19.1653,19.3254,DOWN,0
2013-12-10,19.2178,19.2844,18.9822,19.176,19.3288,DOWN,0
2013-12-11,18.8222,19.2044,18.9835,19.1271,19.3255,UP,1
2013-12-12,18.8622,18.7822,18.9856,19.0916,19.323,UP,1
2013-12-13,18.9289,18.9422,18.9878,19.032,19.325,DOWN,0
2013-12-16,18.8267,18.9511,18.9898,18.9316,19.3234,DOWN,0
2013-12-17,18.7333,18.7911,18.9903,18.8347,19.3223,UP,1
2013-12-18,18.92,18.7644,18.9917,18.8542,19.3268,DOWN,0
2013-12-19,18.8489,18.9067,18.9925,18.8516,19.329,UP,1
2013-12-20,18.9778,18.8489,18.9937,18.8613,19.3264,DOWN,0
2013-12-23,18.9689,18.9556,18.9949,18.8898,19.3205,UP,1
2013-12-24,19.0978,18.9511,18.9967,18.9627,19.313,DOWN,0
2013-12-26,19.0978,19.16,18.9982,18.9982,19.3094,DOWN,0
2013-12-27,19.0756,19.1333,18.9984,19.0436,19.3014,UP,1
2013-12-30,19.2267,19.0978,18.999,19.0933,19.2932,UP,1
2013-12-31,19.2844,19.2667,19.0,19.1564,19.2843,DOWN,0
2014-01-02,19.0356,19.2667,18.9993,19.144,19.2711,DOWN,0
2014-01-03,18.9733,19.0089,18.9978,19.1191,19.2624,DOWN,0
2014-01-06,18.8889,19.0444,18.9962,19.0818,19.2505,DOWN,0
2014-01-07,18.8311,18.9022,18.9938,19.0027,19.2392,DOWN,0
2014-01-08,18.56,18.7867,18.9894,18.8578,19.2225,UP,1
2014-01-09,18.6444,18.5956,18.9853,18.7796,19.2061,UP,1
2014-01-10,18.6667,18.6667,18.981,18.7182,19.189,DOWN,0
2014-01-13,18.4489,18.6578,18.9747,18.6302,19.1661,UP,1
2014-01-14,18.5422,18.5111,18.9693,18.5724,19.1467,DOWN,0
2014-01-15,18.5244,18.5778,18.963,18.5653,19.1298,UP,1
2014-01-16,18.5333,18.5111,18.9574,18.5431,19.1133,DOWN,0
2014-01-17,18.4533,18.5333,18.951,18.5004,19.0972,DOWN,0
2014-01-21,18.36,18.4667,18.9439,18.4827,19.0763,UP,1
2014-01-22,18.4489,18.4178,18.9365,18.464,19.0608,DOWN,0
2014-01-23,18.1822,18.3422,18.9274,18.3956,19.0396,DOWN,0
2014-01-24,17.8578,18.0622,18.9165,18.2604,19.0106,DOWN,0
2014-01-27,17.8222,17.8578,18.9047,18.1342,18.9811,UP,1
2014-01-28,18.1956,17.8667,18.8952,18.1013,18.9566,DOWN,0
2014-01-29,17.9422,18.0267,18.8864,18.0,18.9243,DOWN,0
2014-01-30,17.5467,17.7467,18.8742,17.8729,18.8863,DOWN,0
2014-01-31,17.2267,17.3378,18.862,17.7467,18.8428,DOWN,0
2014-02-03,16.8578,17.2,18.8491,17.5538,18.7912,UP,1
2014-02-04,17.24,16.8356,18.8369,17.3627,18.7486,DOWN,0
2014-02-05,17.0667,17.2267,18.8241,17.1876,18.6979,UP,1
2014-02-06,17.2133,17.0978,18.8116,17.1209,18.6461,UP,1
2014-02-07,17.2978,17.2533,18.8006,17.1351,18.5977,UP,1
2014-02-10,17.5244,17.32,18.7906,17.2684,18.556,UP,1
2014-02-11,17.7644,17.5333,18.7831,17.3733,18.519,UP,1
2014-02-12,17.8133,17.7689,18.7764,17.5227,18.486,UP,1
2014-02-13,17.88,17.7111,18.7693,17.656,18.4612,UP,1
2014-02-14,18.0622,17.88,18.7643,17.8089,18.4391,DOWN,0
2014-02-18,18.0356,18.0889,18.7594,17.9111,18.4185,DOWN,0
2014-02-19,17.9644,17.9778,18.7538,17.9511,18.397,UP,1
2014-02-20,18.1156,18.2,18.7493,18.0116,18.3748,DOWN,0
2014-02-21,18.0889,18.1511,18.7442,18.0533,18.35,DOWN,0
2014-02-24,18.0489,18.08,18.7389,18.0507,18.3266,DOWN,0
2014-02-25,18.0311,18.0533,18.7347,18.0498,18.3108,UP,1
2014-02-26,18.0844,18.0444,18.7305,18.0738,18.2952,UP,1
2014-02-27,18.2667,18.0756,18.7277,18.104,18.282,UP,1
2014-02-28,18.3289,18.2844,18.725,18.152,18.272,DOWN,0
2014-03-03,18.1111,18.1911,18.7209,18.1644,18.2596,UP,1
2014-03-04,18.2444,18.3022,18.718,18.2071,18.246,UP,1
2014-03-05,18.2533,18.2578,18.7146,18.2409,18.2341,DOWN,0
2014-03-06,18.1911,18.2978,18.7117,18.2258,18.2184,DOWN,0
2014-03-07,18.0978,18.2667,18.7092,18.1796,18.201,DOWN,0
2014-03-10,18.0978,18.0667,18.708,18.1769,18.181,DOWN,0
2014-03-11,18.0622,18.1333,18.7065,18.1404,18.1603,UP,1
2014-03-12,18.1067,18.0267,18.7058,18.1111,18.1409,DOWN,0
2014-03-13,18.0578,18.1422,18.7052,18.0844,18.1175,UP,1
2014-03-14,18.0756,18.0356,18.7049,18.08,18.0933,UP,1
2014-03-17,18.2222,18.04,18.7045,18.1049,18.0771,UP,1
2014-03-18,18.2756,18.2444,18.7048,18.1476,18.0631,DOWN,0
2014-03-19,18.2044,18.2978,18.7049,18.1671,18.0494,DOWN,0
2014-03-20,18.1689,18.1422,18.7058,18.1893,18.0362,UP,1
2014-03-21,18.2444,18.24,18.7076,18.2231,18.0299,DOWN,0
2014-03-24,18.2089,18.28,18.7076,18.2204,18.0212,UP,1
2014-03-25,18.3422,18.3022,18.707,18.2338,18.0147,DOWN,0
2014-03-26,18.2311,18.4178,18.705,18.2391,18.0103,DOWN,0
2014-03-27,18.1822,18.2667,18.7041,18.2418,18.0031,UP,1
2014-03-28,18.2,18.2533,18.7038,18.2329,17.9966,UP,1
2014-03-31,18.4978,18.3156,18.7039,18.2907,17.9959,DOWN,0
2014-04-01,18.4044,18.5022,18.7041,18.3031,17.9949,DOWN,0
2014-04-02,18.32,18.3911,18.7032,18.3209,17.9941,UP,1
2014-04-03,18.4889,18.36,18.7029,18.3822,17.9949,DOWN,0
2014-04-04,18.3867,18.5511,18.7033,18.4196,17.999,DOWN,0
2014-04-07,18.2267,18.3733,18.705,18.3653,18.0064,DOWN,0
2014-04-08,18.1733,18.2222,18.7066,18.3191,18.0134,UP,1
2014-04-09,18.4,18.2578,18.7099,18.3351,18.0175,DOWN,0
2014-04-10,18.1956,18.3644,18.7121,18.2764,18.0226,DOWN,0
2014-04-11,18.0489,18.16,18.7129,18.2089,18.0326,UP,1
2014-04-14,18.1689,18.1956,18.7134,18.1973,18.0515,UP,1
2014-04-15,18.2489,18.2,18.7139,18.2124,18.0793,UP,1
2014-04-16,18.4089,18.3556,18.7133,18.2142,18.1027,DOWN,0
2014-04-17,18.3956,18.4133,18.7128,18.2542,18.1292,UP,1
2014-04-21,18.4,18.3822,18.7125,18.3244,18.153,UP,1
2014-04-22,18.44,18.4222,18.7115,18.3787,18.1758,UP,1
2014-04-23,18.92,18.88,18.712,18.5129,18.2037,UP,1
2014-04-24,19.1911,19.0133,18.7127,18.6693,18.2323,DOWN,0
2014-04-25,19.0756,19.2,18.7126,18.8053,18.2575,UP,1
2014-04-28,19.3378,19.16,18.713,18.9929,18.2867,UP,1
2014-04-29,19.6133,19.4089,18.7136,19.2276,18.3177,UP,1
2014-04-30,19.6622,19.5733,18.714,19.376,18.3502,UP,1
2014-05-01,19.7111,19.6933,18.7159,19.48,18.3852,UP,1
2014-05-02,19.84,19.6978,18.7178,19.6329,18.4196,DOWN,0
2014-05-05,19.7333,19.7467,18.7182,19.712,18.4525,DOWN,0
2014-05-06,19.5822,19.6889,18.7178,19.7058,18.4832,UP,1
2014-05-07,20.0,19.5822,18.7186,19.7733,18.5226,DOWN,0
2014-05-08,19.7378,19.9778,18.7224,19.7787,18.5556,DOWN,0
2014-05-09,19.7244,19.7111,18.7264,19.7556,18.5848,UP,1
2014-05-12,19.84,19.7867,18.7306,19.7769,18.615,DOWN,0
2014-05-13,19.8089,19.8533,18.7347,19.8222,18.649,DOWN,0
2014-05-14,19.6756,19.8267,18.7385,19.7573,18.6776,DOWN,0
2014-05-15,19.5511,19.6667,18.742,19.72,18.7036,UP,1
2014-05-16,19.56,19.5244,18.7456,19.6871,18.7309,UP,1
2014-05-19,19.5956,19.5422,18.7477,19.6382,18.7609,DOWN,0
2014-05-20,19.5067,19.5956,18.7493,19.5778,18.7891,UP,1
2014-05-21,19.5956,19.52,18.7521,19.5618,18.8197,DOWN,0
2014-05-22,19.5511,19.5644,18.7559,19.5618,18.8486,UP,1
2014-05-23,19.6178,19.5689,18.7611,19.5733,18.8798,UP,1
2014-05-27,19.6889,19.6667,18.7668,19.592,18.9121,DOWN,0
2014-05-28,19.6667,19.7111,18.7725,19.624,18.941,UP,1
2014-05-29,19.7911,19.7111,18.7783,19.6631,18.9713,UP,1
2014-05-30,19.8089,19.7822,18.7837,19.7147,19.0034,UP,1
2014-06-02,19.8267,19.8311,18.7889,19.7564,19.0365,DOWN,0
2014-06-03,19.8178,19.8,18.795,19.7822,19.068,UP,1
2014-06-04,20.0622,19.8311,18.8024,19.8613,19.1051,UP,1
2014-06-05,20.1378,20.0622,18.8109,19.9307,19.141,UP,1
2014-06-06,20.16,20.1333,18.8189,20.0009,19.1796,UP,1
2014-06-09,20.2,20.1467,18.8277,20.0756,19.2199,DOWN,0
2014-06-10,20.1067,20.1378,18.8348,20.1333,19.258,UP,1
2014-06-11,20.1111,20.0667,18.8419,20.1431,19.2903,DOWN,0
2014-06-12,20.0622,20.1067,18.8491,20.128,19.3235,UP,1
2014-06-13,20.0756,20.0444,18.8572,20.1111,19.3586,DOWN,0
2014-06-16,20.0089,20.0711,18.8653,20.0729,19.389,UP,1
2014-06-17,20.2489,19.9956,18.8747,20.1013,19.4262,UP,1
2014-06-18,20.4044,20.2489,18.8854,20.16,19.4698,UP,1
2014-06-19,20.5022,20.4444,18.8966,20.248,19.5164,DOWN,0
2014-06-20,20.4267,20.4978,18.9074,20.3182,19.5569,DOWN,0
2014-06-23,20.4,20.4622,18.9184,20.3964,19.601,DOWN,0
2014-06-24,20.2533,20.3467,18.9292,20.3973,19.6451,UP,1
2014-06-25,20.2844,20.3111,18.939,20.3733,19.6874,UP,1
2014-06-26,20.3067,20.3111,18.9484,20.3342,19.7285,UP,1
2014-06-27,20.4756,20.2756,18.958,20.344,19.7699,UP,1
2014-06-30,20.5822,20.4711,18.9684,20.3804,19.8136,DOWN,0
2014-07-01,20.5822,20.6756,18.979,20.4462,19.8572,DOWN,0
2014-07-02,20.4978,20.5778,18.9892,20.4889,19.8984,UP,1
2014-07-03,20.6178,20.5067,18.9991,20.5511,19.9324,DOWN,0
2014-07-07,20.6178,20.6178,19.0078,20.5796,19.9609,DOWN,0
2014-07-08,20.5422,20.56,19.0152,20.5716,19.9902,DOWN,0
2014-07-09,20.5244,20.5422,19.0218,20.56,20.014,DOWN,0
2014-07-10,20.52,20.3556,19.0288,20.5644,20.0321,DOWN,0
2014-07-11,20.5022,20.5111,19.0359,20.5413,20.0489,UP,1
2014-07-14,20.6133,20.5911,19.043,20.5404,20.0669,DOWN,0
2014-07-15,20.4711,20.6667,19.0492,20.5262,20.0796,UP,1
2014-07-16,20.4844,20.5822,19.0556,20.5182,20.0946,DOWN,0
2014-07-17,20.3156,20.4933,19.062,20.4773,20.1092,UP,1
2014-07-18,20.3867,20.3644,19.069,20.4542,20.117,DOWN,0
2014-07-21,20.2756,20.2844,19.0754,20.3867,20.1277,DOWN,0
2014-07-22,20.0889,20.2844,19.0817,20.3102,20.135,UP,1
2014-07-23,20.1111,20.1067,19.0877,20.2356,20.1404,UP,1
2014-07-24,20.12,20.12,19.0944,20.1964,20.1467,DOWN,0
2014-07-25,19.9289,20.0711,19.1006,20.1049,20.1517,DOWN,0
2014-07-28,19.88,19.9511,19.1062,20.0258,20.1583,UP,1
2014-07-29,20.0444,20.3289,19.1109,20.0169,20.168,DOWN,0
2014-07-30,19.9689,20.1289,19.1145,19.9884,20.1755,DOWN,0
2014-07-31,19.8267,19.8667,19.1162,19.9298,20.1819,UP,1
2014-08-01,19.8667,19.8222,19.1192,19.9173,20.1873,UP,1
2014-08-04,19.88,19.9244,19.1212,19.9173,20.1939,UP,1
2014-08-05,19.9022,19.8844,19.1225,19.8889,20.1996,UP,1
2014-08-06,20.0267,19.8667,19.124,19.9004,20.2063,UP,1
2014-08-07,20.0444,20.1156,19.1258,19.944,20.2139,UP,1
2014-08-08,20.1378,19.9911,19.1294,19.9982,20.2208,UP,1
2014-08-11,20.28,20.2222,19.1334,20.0782,20.2302,UP,1
2014-08-12,20.4711,20.2978,19.1388,20.192,20.2431,UP,1
2014-08-13,20.6178,20.4978,19.1449,20.3102,20.2591,UP,1
2014-08-14,20.8533,20.6311,19.1518,20.472,20.2749,UP,1
2014-08-15,20.9289,20.9378,19.1588,20.6302,20.2908,UP,1
2014-08-18,21.0267,21.0267,19.166,20.7796,20.3081,DOWN,0
2014-08-19,20.9911,21.0267,19.1734,20.8836,20.3239,UP,1
2014-08-20,21.1733,20.9689,19.1824,20.9947,20.3452,UP,1
2014-08-21,21.2933,21.1556,19.1921,21.0827,20.3689,DOWN,0
2014-08-22,21.2444,21.2444,19.202,21.1458,20.3925,UP,1
2014-08-25,21.3644,21.28,19.2118,21.2133,20.4183,UP,1
2014-08-26,21.3911,21.3733,19.2227,21.2933,20.446,UP,1
2014-08-27,21.4667,21.3733,19.2338,21.352,20.4703,DOWN,0
2014-08-28,21.4133,21.3911,19.2443,21.376,20.4905,UP,1
2014-08-29,21.4889,21.4267,19.2553,21.4249,20.5102,UP,1
2014-09-02,21.5022,21.5556,19.2657,21.4524,20.5317,DOWN,0
2014-09-03,21.4178,21.5156,19.275,21.4578,20.5521,UP,1
2014-09-04,21.4933,21.4044,19.2852,21.4631,20.5769,DOWN,0
2014-09-05,21.4622,21.4889,19.2955,21.4729,20.6004,DOWN,0
2014-09-08,21.4578,21.4222,19.3056,21.4667,20.6235,DOWN,0
2014-09-09,21.3111,21.3778,19.3153,21.4284,20.6402,UP,1
2014-09-10,21.4267,21.3467,19.3244,21.4302,20.6571,DOWN,0
2014-09-11,21.3111,21.3556,19.332,21.3938,20.6716,DOWN,0
2014-09-12,21.3067,21.3156,19.3399,21.3627,20.6878,UP,1
2014-09-15,21.52,21.3689,19.3495,21.3751,20.7059,DOWN,0
2014-09-16,21.5022,21.48,19.3589,21.4133,20.7236,DOWN,0
2014-09-17,21.4622,21.4222,19.3689,21.4204,20.742,UP,1
2014-09-18,21.6311,21.5111,19.3815,21.4844,20.7641,DOWN,0
2014-09-19,21.5244,21.6622,19.3933,21.528,20.7842,DOWN,0
2014-09-22,21.3644,21.5111,19.4048,21.4969,20.8014,DOWN,0
2014-09-23,21.1867,21.3067,19.4155,21.4338,20.8129,UP,1
2014-09-24,21.4044,21.2444,19.4264,21.4222,20.8316,DOWN,0
2014-09-25,21.24,21.3778,19.4359,21.344,20.8467,UP,1
2014-09-26,21.3556,21.2222,19.4466,21.3102,20.8675,DOWN,0
2014-09-29,21.3022,21.2178,19.459,21.2978,20.8858,DOWN,0
2014-09-30,21.2444,21.2844,19.4709,21.3093,20.9052,DOWN,0
2014-10-01,21.2444,21.48,19.4825,21.2773,20.9283,UP,1
2014-10-02,21.3244,21.2222,19.495,21.2942,20.9525,UP,1
2014-10-03,21.6978,21.4222,19.5098,21.3627,20.9841,DOWN,0
2014-10-06,21.6089,21.7467,19.5233,21.424,21.0177,DOWN,0
2014-10-07,21.4222,21.5556,19.5361,21.4596,21.0485,UP,1
2014-10-08,21.6578,21.4756,19.5495,21.5422,21.0808,DOWN,0
2014-10-09,21.2889,21.6222,19.5611,21.5351,21.1072,DOWN,0
2014-10-10,21.2844,21.2844,19.5721,21.4524,21.1364,DOWN,0
2014-10-13,21.2622,21.2844,19.5829,21.3831,21.1643,UP,1
2014-10-14,21.4267,21.3467,19.5946,21.384,21.1952,DOWN,0
2014-10-15,21.3378,21.1556,19.6052,21.32,21.2239,DOWN,0
2014-10-16,21.0889,21.1467,19.6142,21.28,21.2452,UP,1
2014-10-17,21.4311,21.3022,19.6262,21.3093,21.2729,UP,1
2014-10-20,21.5289,21.3733,19.639,21.3627,21.3007,UP,1
2014-10-21,22.0711,21.6311,19.6549,21.4916,21.3365,DOWN,0
2014-10-22,21.8978,22.1644,19.6702,21.6036,21.3651,UP,1
2014-10-23,22.0756,22.0933,19.6878,21.8009,21.3942,UP,1
2014-10-24,22.64,22.2222,19.7078,22.0427,21.43,DOWN,0
2014-10-27,22.5822,22.6267,19.7274,22.2533,21.463,UP,1
2014-10-28,22.5956,22.7244,19.7481,22.3582,21.4944,DOWN,0
2014-10-29,22.5467,22.6889,19.7681,22.488,21.5255,UP,1
2014-10-30,22.6622,22.56,19.7888,22.6053,21.5553,UP,1
2014-10-31,22.9067,22.8711,19.8107,22.6587,21.5876,DOWN,0
2014-11-03,22.8533,22.9067,19.8327,22.7129,21.6197,UP,1
2014-11-04,22.9378,22.9156,19.8556,22.7813,21.6512,UP,1
2014-11-05,22.9689,23.0222,19.8782,22.8658,21.6828,DOWN,0
2014-11-06,22.8756,22.9689,19.9016,22.9084,21.7109,DOWN,0
2014-11-07,22.8178,22.8889,19.9264,22.8907,21.739,UP,1
2014-11-10,22.8667,22.7822,19.9516,22.8933,21.7666,DOWN,0
2014-11-11,22.7333,22.9333,19.9743,22.8524,21.7912,DOWN,0
2014-11-12,22.68,22.6667,19.998,22.7947,21.8164,UP,1
2014-11-13,22.7778,22.7244,20.0242,22.7751,21.8421,DOWN,0
2014-11-14,22.6267,22.7867,20.0512,22.7369,21.8654,DOWN,0
2014-11-17,22.6178,22.5822,20.08,22.6871,21.8886,UP,1
2014-11-18,22.7467,22.6444,20.1075,22.6898,21.9173,DOWN,0
2014-11-19,22.7378,22.7467,20.1359,22.7013,21.9436,UP,1
2014-11-20,22.9867,22.6844,20.1647,22.7431,21.9771,UP,1
2014-11-21,23.0444,23.16,20.1935,22.8267,22.0118,UP,1
2014-11-24,23.1778,23.1022,20.2217,22.9387,22.045,DOWN,0
2014-11-25,23.1022,23.2089,20.2484,23.0098,22.077,UP,1
2014-11-26,23.2089,23.1467,20.2754,23.104,22.1119,UP,1
2014-11-28,23.2178,23.2133,20.3021,23.1502,22.1436,DOWN,0
2014-12-01,23.0667,23.2,20.3271,23.1547,22.1745,UP,1
2014-12-02,23.1956,23.1022,20.3529,23.1582,22.2111,DOWN,0
2014-12-03,23.1778,23.2089,20.379,23.1733,22.2509,UP,1
2014-12-04,23.5111,23.2133,20.406,23.2338,22.2931,UP,1
2014-12-05,23.5778,23.56,20.4334,23.3058,22.3398,UP,1
2014-12-08,23.9822,23.5511,20.4631,23.4889,22.3924,DOWN,0
2014-12-09,23.7422,23.9644,20.4916,23.5982,22.4412,DOWN,0
2014-12-10,23.4,23.7156,20.5182,23.6427,22.4843,DOWN,0
2014-12-11,23.3822,23.4311,20.5438,23.6169,22.527,DOWN,0
2014-12-12,22.9689,23.2222,20.567,23.4951,22.5599,DOWN,0
2014-12-15,22.7467,23.0489,20.5902,23.248,22.5809,DOWN,0
2014-12-16,22.2978,22.24,20.6104,22.9591,22.5947,UP,1
2014-12-17,22.5111,22.3911,20.6317,22.7813,22.6164,UP,1
2014-12-18,22.8311,22.7156,20.6549,22.6711,22.6399,DOWN,0
2014-12-19,22.4533,22.7556,20.6767,22.568,22.6632,UP,1
2014-12-22,22.6622,22.5378,20.6995,22.5511,22.6908,UP,1
2014-12-23,22.9156,22.7111,20.7238,22.6747,22.7238,DOWN,0
2014-12-24,22.9111,22.9644,20.7478,22.7547,22.7535,DOWN,0
2014-12-26,22.8933,22.9956,20.772,22.7671,22.7846,UP,1
2014-12-29,23.0356,22.8933,20.7968,22.8836,22.8236,UP,1
2014-12-30,23.0578,23.04,20.821,22.9627,22.8561,DOWN,0
2014-12-31,22.7822,23.12,20.8435,22.936,22.8812,DOWN,0
2015-01-02,22.5111,22.8489,20.865,22.856,22.89,DOWN,0
2015-01-05,22.3111,22.4133,20.8857,22.7396,22.8982,DOWN,0
2015-01-06,22.2533,22.3867,20.9058,22.5831,22.9018,UP,1
2015-01-07,22.2756,22.4133,20.9261,22.4267,22.8945,UP,1
2015-01-08,22.7511,22.3511,20.9482,22.4204,22.8979,DOWN,0
2015-01-09,22.5556,22.76,20.9698,22.4293,22.8971,DOWN,0
2015-01-12,22.3333,22.6222,20.9905,22.4338,22.8928,UP,1
2015-01-13,22.3778,22.52,21.0114,22.4587,22.8871,DOWN,0
2015-01-14,21.72,21.7822,21.0275,22.3476,22.8634,DOWN,0
2015-01-15,21.5778,21.64,21.0434,22.1129,22.8379,UP,1
2015-01-16,21.9289,21.5911,21.0614,21.9876,22.8177,DOWN,0
2015-01-20,21.7289,21.96,21.0776,21.8667,22.7929,UP,1
2015-01-21,21.8267,21.5911,21.0948,21.7564,22.7719,UP,1
2015-01-22,22.4622,21.9911,21.116,21.9049,22.7648,DOWN,0
2015-01-23,22.1778,22.44,21.136,22.0249,22.751,UP,1
2015-01-26,22.3067,22.1022,21.1556,22.1004,22.7425,DOWN,0
2015-01-27,22.2711,22.16,21.176,22.2089,22.7343,DOWN,0
2015-01-28,22.0489,22.3822,21.196,22.2533,22.7197,UP,1
2015-01-29,22.4267,22.0933,21.2172,22.2462,22.7157,DOWN,0
2015-01-30,21.7733,22.2178,21.2349,22.1653,22.6988,UP,1
2015-02-02,22.0356,21.7511,21.253,22.1111,22.6846,UP,1
2015-02-03,22.1867,22.0756,21.272,22.0942,22.6736,DOWN,0
2015-02-04,21.5111,21.5778,21.2875,21.9867,22.6441,UP,1
2015-02-05,21.8667,21.5289,21.3046,21.8747,22.6205,UP,1
2015-02-06,22.0044,21.92,21.3201,21.9209,22.5971,UP,1
2015-02-09,22.0578,21.9333,21.3344,21.9253,22.5762,UP,1
2015-02-10,22.1467,22.2222,21.3498,21.9173,22.5549,UP,1
2015-02-11,22.2,22.16,21.3641,22.0551,22.5346,UP,1
2015-02-12,22.3067,22.2667,21.3775,22.1431,22.5194,UP,1
2015-02-13,22.3422,21.8756,21.3909,22.2107,22.5023,DOWN,0
2015-02-17,22.3378,22.4356,21.4041,22.2667,22.4855,UP,1
2015-02-18,22.3511,22.2933,21.4166,22.3076,22.4623,DOWN,0
2015-02-19,22.2756,22.3378,21.4293,22.3227,22.4363,UP,1
2015-02-20,22.4356,22.2,21.4436,22.3484,22.4053,DOWN,0
2015-02-23,22.2933,22.3778,21.4551,22.3387,22.3764,DOWN,0
2015-02-24,22.2489,22.2978,21.4676,22.3209,22.3533,DOWN,0
2015-02-25,22.2444,22.2533,21.4802,22.2996,22.3306,UP,1
2015-02-26,22.3778,22.2533,21.4929,22.32,22.3188,DOWN,0
2015-02-27,22.1822,22.3733,21.5048,22.2693,22.3075,UP,1
2015-03-02,22.3333,22.1378,21.5181,22.2773,22.3082,DOWN,0
2015-03-03,22.2933,22.24,21.5318,22.2862,22.3038,DOWN,0
2015-03-04,22.2444,22.2,21.5452,22.2862,22.2921,UP,1
2015-03-05,22.3022,22.2889,21.5587,22.2711,22.2891,UP,1
2015-03-06,22.3244,22.2222,21.5728,22.2996,22.2823,DOWN,0
2015-03-09,22.3111,22.3022,21.5864,22.2951,22.2702,DOWN,0
2015-03-10,21.9511,22.1422,21.5984,22.2267,22.251,UP,1
2015-03-11,22.3022,21.9778,21.6118,22.2382,22.2392,UP,1
2015-03-12,22.7778,22.4622,21.6273,22.3333,22.234,DOWN,0
2015-03-13,22.4889,22.7289,21.6414,22.3662,22.2227,UP,1
2015-03-16,22.8267,22.6267,21.6566,22.4693,22.2236,DOWN,0
2015-03-17,22.7289,22.7289,21.6712,22.6249,22.2279,UP,1
2015-03-18,22.9156,22.6578,21.6866,22.7476,22.24,DOWN,0
2015-03-19,22.6178,22.8711,21.7006,22.7156,22.2473,UP,1
2015-03-20,22.84,22.6622,21.7145,22.7858,22.2586,UP,1
2015-03-23,22.9556,22.8667,21.7286,22.8116,22.2627,DOWN,0
2015-03-24,22.5689,22.9467,21.7406,22.7796,22.2629,DOWN,0
2015-03-25,22.3556,22.5556,21.7514,22.6676,22.2634,UP,1
2015-03-26,22.4622,22.3111,21.7632,22.6364,22.2651,DOWN,0
2015-03-27,22.36,22.4533,21.7744,22.5404,22.2779,UP,1
2015-03-30,22.7378,22.4667,21.7878,22.4969,22.3011,DOWN,0
2015-03-31,22.4489,22.6267,21.7997,22.4729,22.3115,DOWN,0
2015-04-01,22.3111,22.28,21.8112,22.464,22.3231,UP,1
2015-04-02,22.3511,22.3289,21.8217,22.4418,22.3336,UP,1
2015-04-06,22.4933,22.2444,21.8321,22.4684,22.3342,DOWN,0
