ticker,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-09-28,80.0,78.23,77.968,77.4038,80.5208,UP,1
2016-09-29,80.47,79.98,78.426,77.4236,80.4946,UP,1
2016-09-30,80.66,80.84,79.08,77.455,80.4576,UP,1
2016-10-03,80.84,80.85,79.95,77.5086,80.4172,DOWN,0
2016-10-04,79.84,81.11,80.362,77.528,80.3779,UP,1
2016-10-05,81.33,80.48,80.628,77.5776,80.3469,UP,1
2016-10-06,84.09,81.32,81.352,77.6966,80.3325,DOWN,0
2016-10-07,81.44,83.84,81.508,77.745,80.3042,UP,1
2016-10-10,82.26,82.21,81.792,77.885,80.2668,DOWN,0
2016-10-11,80.3,81.5,81.884,77.9932,80.2274,DOWN,0
2016-10-12,80.0,80.25,81.618,78.1538,80.1928,DOWN,0
2016-10-13,79.9,78.94,80.78,78.2806,80.149,DOWN,0
2016-10-14,79.55,80.87,80.402,78.3848,80.108,DOWN,0
2016-10-17,79.53,79.5,79.856,78.4854,80.0711,UP,1
2016-10-18,80.18,80.83,79.832,78.5806,80.0361,UP,1
2016-10-19,81.65,80.41,80.162,78.7226,80.0062,DOWN,0
2016-10-20,81.56,81.12,80.494,78.8658,79.9964,UP,1
2016-10-21,81.87,80.97,80.958,78.9706,80.0053,DOWN,0
2016-10-24,81.62,81.95,81.376,79.0964,80.0155,DOWN,0
2016-10-25,79.96,81.65,81.332,79.1458,80.0336,UP,1
2016-10-26,80.35,79.37,81.072,79.2168,80.0446,DOWN,0
2016-10-27,80.25,81.14,80.81,79.278,80.0712,UP,1
2016-10-28,80.28,80.52,80.492,79.3214,80.0907,DOWN,0
2016-10-31,79.55,80.08,80.078,79.315,80.1136,DOWN,0
2016-11-01,78.21,80.01,79.728,79.3106,80.1347,DOWN,0
2016-11-02,77.39,77.94,79.136,79.279,80.16,UP,1
2016-11-03,78.31,77.7,78.748,79.2834,80.1786,UP,1
2016-11-04,78.45,78.49,78.382,79.2736,80.1784,UP,1
2016-11-07,79.16,79.64,78.304,79.2734,80.195,DOWN,0
2016-11-08,78.95,78.89,78.452,79.259,80.2016,UP,1
2016-11-09,80.94,78.28,79.162,79.279,80.2228,UP,1
2016-11-10,83.35,81.34,80.17,79.3682,80.2526,DOWN,0
2016-11-11,82.2,83.21,80.92,79.4426,80.2737,UP,1
2016-11-14,82.4,82.23,81.568,79.4962,80.2995,UP,1
2016-11-15,83.42,82.1,82.462,79.5752,80.3406,DOWN,0
2016-11-16,83.2,83.24,82.914,79.6492,80.3792,DOWN,0
2016-11-17,83.01,83.77,82.846,79.7388,80.3959,UP,1
2016-11-18,83.12,82.72,83.03,79.8774,80.4128,UP,1
2016-11-21,85.16,83.7,83.582,80.0456,80.46,UP,1
2016-11-22,85.77,85.62,84.052,80.2716,80.5102,UP,1
2016-11-23,86.64,85.37,84.74,80.4952,80.5683,UP,1
2016-11-25,86.67,85.79,85.472,80.6982,80.6345,DOWN,0
2016-11-28,85.58,86.71,85.964,80.8674,80.6801,DOWN,0
2016-11-29,83.72,84.76,85.676,80.973,80.7091,UP,1
2016-11-30,90.32,85.79,86.586,81.2286,80.7652,UP,1
2016-12-01,91.18,90.97,87.494,81.4894,80.8201,DOWN,0
2016-12-02,89.14,90.85,87.988,81.7086,80.8751,DOWN,0
2016-12-05,88.6,90.01,88.592,81.9328,80.9153,DOWN,0
2016-12-06,87.78,88.22,89.404,82.1586,80.9692,UP,1
2016-12-07,89.41,87.99,89.222,82.3912,81.025,UP,1
2016-12-08,90.54,89.45,89.094,82.602,81.0868,DOWN,0
2016-12-09,88.42,90.48,88.95,82.761,81.128,UP,1
2016-12-12,89.59,89.09,89.148,82.9396,81.1749,UP,1
2016-12-13,89.62,89.41,89.516,83.1152,81.2186,DOWN,0
2016-12-14,88.09,89.14,89.252,83.2802,81.2569,UP,1
2016-12-15,88.83,87.5,88.91,83.4302,81.3015,DOWN,0
2016-12-16,88.68,89.11,88.962,83.522,81.3349,DOWN,0
2016-12-19,88.14,88.94,88.672,83.656,81.3544,DOWN,0
2016-12-20,88.13,88.45,88.374,83.7734,81.3922,DOWN,0
2016-12-21,87.77,88.22,88.31,83.9228,81.4181,DOWN,0
2016-12-22,87.53,88.01,88.05,84.0734,81.4308,UP,1
2016-12-23,87.7,87.45,87.854,84.2294,81.4319,DOWN,0
2016-12-27,87.1,87.81,87.646,84.3804,81.4437,DOWN,0
2016-12-28,86.38,87.37,87.296,84.5174,81.4545,DOWN,0
2016-12-29,86.01,86.44,86.944,84.634,81.4529,DOWN,0
2016-12-30,85.78,86.29,86.594,84.7166,81.4388,UP,1
2017-01-03,86.88,87.02,86.43,84.823,81.4351,UP,1
2017-01-04,88.79,87.25,86.768,84.9614,81.448,DOWN,0
2017-01-05,88.68,88.4,87.228,85.1026,81.4611,DOWN,0
2017-01-06,88.17,88.82,87.66,85.2668,81.4784,DOWN,0
2017-01-09,86.89,87.81,87.882,85.3976,81.486,DOWN,0
2017-01-10,86.88,87.02,87.882,85.5302,81.4948,UP,1
2017-01-11,88.44,87.18,87.812,85.6934,81.5111,UP,1
2017-01-12,89.62,88.45,88.0,85.8948,81.5297,UP,1
2017-01-13,89.73,89.73,88.312,86.1252,81.5504,UP,1
2017-01-17,89.97,89.64,88.928,86.3768,81.5661,UP,1
2017-01-18,90.05,89.99,89.562,86.6116,81.5856,DOWN,0
2017-01-19,89.76,90.24,89.826,86.8378,81.61,UP,1
2017-01-20,90.89,90.92,90.08,87.0724,81.6333,UP,1
2017-01-23,91.16,90.59,90.366,87.3166,81.6672,UP,1
2017-01-24,95.13,91.88,91.398,87.6004,81.7235,UP,1
2017-01-25,96.38,95.1,92.664,87.861,81.7794,DOWN,0
2017-01-26,95.39,95.82,93.79,88.1248,81.817,DOWN,0
2017-01-27,95.3,95.32,94.672,88.3828,81.8515,DOWN,0
2017-01-30,94.3,94.97,95.3,88.6004,81.881,DOWN,0
2017-01-31,93.27,93.77,94.928,88.8018,81.9066,UP,1
2017-02-01,95.07,93.75,94.666,89.043,81.9395,DOWN,0
2017-02-02,93.75,94.86,94.338,89.2556,81.9528,UP,1
2017-02-03,94.69,93.75,94.216,89.4462,81.974,UP,1
2017-02-06,94.94,94.21,94.344,89.6296,81.9953,DOWN,0
2017-02-07,92.35,93.17,94.16,89.7438,82.006,DOWN,0
2017-02-08,91.66,92.4,93.478,89.8436,82.0231,UP,1
2017-02-09,92.24,92.0,93.176,89.9768,82.0361,DOWN,0
2017-02-10,91.86,92.0,92.61,90.1396,82.0496,UP,1
2017-02-13,92.22,92.67,92.066,90.1776,82.0789,UP,1
2017-02-14,93.15,92.3,92.226,90.217,82.1313,DOWN,0
2017-02-15,93.09,93.02,92.512,90.296,82.1776,DOWN,0
2017-02-16,92.69,93.0,92.602,90.3778,82.2262,UP,1
2017-02-17,92.91,92.47,92.812,90.4804,82.2838,UP,1
2017-02-21,94.52,93.24,93.272,90.5826,82.3483,DOWN,0
2017-02-22,94.01,94.02,93.444,90.652,82.4078,DOWN,0
2017-02-23,93.13,94.22,93.452,90.7462,82.4677,DOWN,0
2017-02-24,92.43,92.23,93.4,90.803,82.5182,DOWN,0
2017-02-27,91.33,91.32,93.084,90.8372,82.5655,DOWN,0
2017-02-28,91.24,91.02,92.428,90.9002,82.6155,UP,1
2017-03-01,93.89,92.61,92.404,91.0014,82.6813,DOWN,0
2017-03-02,92.29,92.94,92.236,91.0736,82.7264,DOWN,0
2017-03-03,92.24,92.3,92.198,91.1556,82.7682,DOWN,0
2017-03-06,91.55,91.95,92.242,91.224,82.8178,DOWN,0
2017-03-07,91.23,91.33,92.24,91.2932,82.8698,DOWN,0
2017-03-08,89.79,91.19,91.42,91.3384,82.9166,DOWN,0
2017-03-09,89.5,89.9,90.862,91.3744,82.9636,UP,1
2017-03-10,89.79,90.07,90.372,91.4282,83.0103,UP,1
2017-03-13,90.18,89.84,90.098,91.5042,83.0476,DOWN,0
2017-03-14,88.58,89.2,89.568,91.5556,83.0837,UP,1
2017-03-15,90.89,89.67,89.788,91.6578,83.1311,DOWN,0
2017-03-16,90.35,91.12,89.958,91.7272,83.1761,DOWN,0
2017-03-17,90.08,90.65,90.016,91.753,83.214,UP,1
2017-03-20,90.3,90.13,90.04,91.7854,83.2626,DOWN,0
2017-03-21,88.15,90.24,89.954,91.785,83.3045,DOWN,0
2017-03-22,88.15,88.17,89.406,91.8102,83.3377,UP,1
2017-03-23,88.3,88.05,88.996,91.8386,83.3677,DOWN,0
2017-03-24,87.56,88.35,88.492,91.821,83.3937,UP,1
2017-03-27,88.62,86.74,88.156,91.801,83.4372,UP,1
2017-03-28,90.9,88.65,88.706,91.8244,83.4894,DOWN,0
2017-03-29,90.73,90.65,89.222,91.8396,83.5469,UP,1
2017-03-30,91.27,90.86,89.816,91.864,83.61,DOWN,0
2017-03-31,91.19,90.98,90.542,91.8926,83.6704,DOWN,0
2017-04-03,90.26,91.49,90.87,91.88,83.7263,UP,1
2017-04-04,90.69,90.37,90.828,91.8706,83.7795,DOWN,0
2017-04-05,88.4,91.39,90.362,91.736,83.8234,UP,1
2017-04-06,89.19,88.56,89.946,91.5922,83.8748,DOWN,0
2017-04-07,88.79,88.92,89.466,91.4602,83.9239,DOWN,0
2017-04-10,88.53,89.55,89.12,91.3248,83.9713,DOWN,0
2017-04-11,88.02,88.46,88.586,91.1992,84.0369,DOWN,0
2017-04-12,86.34,88.08,88.174,91.0606,84.112,DOWN,0
2017-04-13,84.91,86.25,87.318,90.8574,84.1748,UP,1
2017-04-17,85.28,85.28,86.616,90.688,84.2312,UP,1
2017-04-18,85.84,84.92,86.078,90.511,84.2883,DOWN,0
2017-04-19,85.53,86.3,85.58,90.3228,84.3425,DOWN,0
2017-04-20,85.51,86.01,85.414,90.186,84.4058,DOWN,0
2017-04-21,85.42,85.52,85.516,90.0612,84.4673,UP,1
2017-04-24,86.52,86.61,85.764,89.9468,84.5273,UP,1
2017-04-25,87.01,86.98,85.998,89.8498,84.5787,UP,1
2017-04-26,87.06,86.77,86.304,89.7466,84.6342,UP,1
2017-04-27,87.42,86.92,86.686,89.632,84.684,DOWN,0
2017-04-28,84.76,86.4,86.554,89.4654,84.724,DOWN,0
2017-05-01,83.46,85.0,85.942,89.2808,84.7532,UP,1
2017-05-02,83.54,83.24,85.248,89.0934,84.7814,DOWN,0
2017-05-03,81.88,83.0,84.212,88.8406,84.7983,DOWN,0
2017-05-04,81.42,81.88,83.012,88.5888,84.8117,UP,1
2017-05-05,84.16,81.67,82.892,88.4094,84.8351,DOWN,0
2017-05-08,80.78,81.61,82.356,88.1764,84.8435,UP,1
2017-05-09,81.91,80.94,82.03,87.988,84.8623,UP,1
2017-05-10,82.46,82.18,82.146,87.8124,84.8802,DOWN,0
2017-05-11,81.97,82.48,82.256,87.574,84.8958,DOWN,0
2017-05-12,81.04,81.43,81.632,87.349,84.9103,UP,1
2017-05-15,82.53,81.81,81.982,87.1548,84.9279,UP,1
2017-05-16,83.06,82.7,82.212,86.985,84.9669,DOWN,0
2017-05-17,79.98,82.29,81.716,86.76,84.9923,UP,1
2017-05-18,80.41,79.55,81.404,86.5724,85.0345,UP,1
2017-05-19,81.1,80.84,81.416,86.4044,85.0722,DOWN,0
2017-05-22,80.3,81.75,80.97,86.2146,85.102,UP,1
2017-05-23,80.57,80.65,80.472,86.0224,85.1324,UP,1
2017-05-24,81.63,81.56,80.802,85.8834,85.1634,DOWN,0
2017-05-25,80.67,81.75,80.854,85.679,85.194,UP,1
2017-05-26,80.73,80.62,80.78,85.4866,85.2257,DOWN,0
2017-05-30,80.56,80.54,80.832,85.2962,85.2453,DOWN,0
2017-05-31,80.52,80.33,80.822,85.1006,85.2713,UP,1
2017-06-01,80.55,79.74,80.606,84.9486,85.2866,DOWN,0
2017-06-02,80.04,80.46,80.48,84.7864,85.3028,DOWN,0
2017-06-05,78.91,79.78,80.116,84.5986,85.3114,UP,1
2017-06-06,79.14,78.44,79.832,84.4302,85.3165,UP,1
2017-06-07,79.24,79.25,79.576,84.2426,85.3134,UP,1
2017-06-08,79.48,79.25,79.362,84.0142,85.3186,UP,1
2017-06-09,81.88,79.6,79.73,83.8372,85.3332,DOWN,0
2017-06-12,81.78,81.86,80.304,83.6474,85.3516,UP,1
2017-06-13,82.95,81.31,81.066,83.4826,85.3717,DOWN,0
2017-06-14,80.93,83.17,81.404,83.296,85.3805,DOWN,0
2017-06-15,80.14,80.18,81.536,83.085,85.3828,UP,1
2017-06-16,80.88,80.12,81.336,82.9346,85.3875,UP,1
2017-06-19,81.3,81.47,81.24,82.7768,85.3996,DOWN,0
2017-06-20,80.1,80.39,80.67,82.603,85.4077,DOWN,0
2017-06-21,79.57,80.42,80.398,82.4238,85.4069,UP,1
2017-06-22,80.01,79.89,80.372,82.2636,85.4096,UP,1
2017-06-23,80.17,80.1,80.23,82.1402,85.413,UP,1
2017-06-26,80.89,80.57,80.148,82.0598,85.4248,UP,1
2017-06-27,82.07,81.35,80.542,81.9956,85.4542,UP,1
2017-06-28,83.8,82.68,81.388,81.9548,85.4894,DOWN,0
2017-06-29,83.77,84.38,82.14,81.9196,85.5359,UP,1
2017-06-30,84.39,84.47,82.984,81.8972,85.5806,UP,1
2017-07-03,85.36,85.05,83.878,81.896,85.6248,DOWN,0
2017-07-05,83.36,85.65,84.136,81.8328,85.656,DOWN,0
2017-07-06,83.05,82.91,83.986,81.7536,85.679,UP,1
2017-07-07,83.93,83.29,84.018,81.691,85.711,UP,1
2017-07-10,84.2,83.5,83.98,81.6266,85.7413,UP,1
2017-07-11,84.46,84.2,83.8,81.6206,85.7727,UP,1
2017-07-12,85.72,84.94,84.272,81.6658,85.8143,DOWN,0
2017-07-13,85.48,85.75,84.758,81.7046,85.8593,UP,1
2017-07-14,85.87,85.78,85.146,81.7844,85.8997,DOWN,0
2017-07-17,85.65,85.95,85.436,81.869,85.928,DOWN,0
2017-07-18,85.25,85.58,85.594,81.8908,85.9519,UP,1
2017-07-19,87.16,85.26,85.882,82.0184,85.9844,DOWN,0
2017-07-20,87.02,87.18,86.19,82.1206,86.0153,DOWN,0
2017-07-21,86.87,87.16,86.39,82.2088,86.0504,UP,1
2017-07-24,87.25,86.84,86.71,82.3144,86.08,UP,1
2017-07-25,87.95,88.02,87.25,82.4526,86.0993,DOWN,0
2017-07-26,87.34,88.41,87.286,82.5488,86.1288,DOWN,0
2017-07-27,86.53,87.55,87.188,82.6182,86.1502,UP,1
2017-07-28,89.89,88.51,87.792,82.8164,86.1981,UP,1
2017-07-31,90.09,90.37,88.36,83.01,86.2486,DOWN,0
2017-08-01,89.26,90.28,88.622,83.1732,86.2954,DOWN,0
2017-08-02,88.37,88.75,88.828,83.3346,86.3395,UP,1
2017-08-03,88.75,88.48,89.272,83.4982,86.3856,UP,1
2017-08-04,88.78,89.16,89.05,83.6412,86.4286,UP,1
2017-08-07,89.12,89.13,88.856,83.8102,86.4659,DOWN,0
2017-08-08,88.73,88.99,88.75,83.9702,86.5018,UP,1
2017-08-09,89.2,88.61,88.916,84.143,86.5384,DOWN,0
2017-08-10,87.6,88.58,88.686,84.2846,86.5683,DOWN,0
2017-08-11,87.19,86.96,88.368,84.4174,86.6045,UP,1
2017-08-14,88.03,87.38,88.15,84.5772,86.6429,DOWN,0
2017-08-15,87.95,88.06,87.994,84.758,86.6814,DOWN,0
2017-08-16,87.66,87.95,87.686,84.9284,86.7183,DOWN,0
2017-08-17,86.23,87.51,87.412,85.0682,86.7517,UP,1
2017-08-18,87.34,86.1,87.442,85.2254,86.7973,UP,1
2017-08-21,88.1,87.33,87.456,85.3498,86.8509,UP,1
2017-08-22,88.77,88.65,87.62,85.4896,86.9032,UP,1
2017-08-23,89.36,88.39,87.96,85.6178,86.9577,UP,1
2017-08-24,89.51,89.4,88.616,85.7894,87.0095,UP,1
2017-08-25,90.26,90.3,89.2,85.9918,87.066,UP,1
2017-08-28,90.32,90.57,89.644,86.1806,87.1129,DOWN,0
2017-08-29,89.6,89.67,89.81,86.3466,87.1442,UP,1
2017-08-30,90.33,89.42,90.004,86.5512,87.1848,UP,1
2017-08-31,90.59,90.86,90.22,86.7716,87.2258,DOWN,0
2017-09-01,90.25,90.1,90.218,86.9764,87.2599,DOWN,0
2017-09-05,89.39,90.58,90.032,87.1608,87.2909,UP,1
2017-09-06,91.72,89.8,90.456,87.3774,87.3344,DOWN,0
2017-09-07,91.72,91.76,90.734,87.5704,87.3774,DOWN,0
2017-09-08,91.6,91.57,90.936,87.7264,87.4096,UP,1
2017-09-11,93.66,92.29,91.618,87.9242,87.4491,UP,1
2017-09-12,94.58,93.5,92.656,88.128,87.4888,DOWN,0
2017-09-13,94.17,94.5,93.146,88.3042,87.5263,UP,1
2017-09-14,94.43,94.0,93.688,88.5256,87.5705,UP,1
2017-09-15,95.17,94.29,94.402,88.768,87.6278,UP,1
2017-09-18,95.58,95.49,94.786,89.001,87.6541,UP,1
2017-09-19,96.56,95.89,95.182,89.2482,87.681,DOWN,0
2017-09-20,96.05,96.68,95.558,89.48,87.7155,DOWN,0
2017-09-21,95.79,95.94,95.83,89.6814,87.7515,UP,1
2017-09-22,96.87,95.75,96.17,89.9092,87.7969,UP,1
2017-09-25,97.92,96.88,96.638,90.1502,87.8395,UP,1
2017-09-26,99.76,98.11,97.278,90.4324,87.8856,UP,1
2017-09-27,99.78,100.01,98.024,90.723,87.9424,DOWN,0
2017-09-28,99.78,100.01,98.822,90.9754,87.9933,DOWN,0
2017-09-29,99.05,99.81,99.258,91.216,88.0405,UP,1
2017-10-02,100.55,98.57,99.784,91.4896,88.1028,DOWN,0
2017-10-03,99.76,100.65,99.784,91.7398,88.1574,DOWN,0
2017-10-04,98.88,99.95,99.604,91.9584,88.2084,UP,1
2017-10-05,99.48,99.43,99.544,92.2012,88.2651,DOWN,0
2017-10-06,98.9,98.82,99.514,92.4486,88.319,UP,1
2017-10-09,99.04,99.21,99.212,92.6316,88.3753,DOWN,0
2017-10-10,98.06,98.38,98.872,92.791,88.428,DOWN,0
2017-10-11,97.26,97.83,98.548,92.951,88.4758,UP,1
2017-10-12,97.53,96.88,98.158,93.1342,88.5279,UP,1
2017-10-13,97.68,98.6,97.914,93.3128,88.5844,UP,1
2017-10-16,97.7,98.28,97.646,93.4912,88.6429,UP,1
2017-10-17,98.21,97.89,97.676,93.673,88.705,UP,1
2017-10-18,98.26,98.04,97.876,93.8636,88.7619,UP,1
2017-10-19,99.39,97.91,98.248,94.0674,88.8149,DOWN,0
2017-10-20,98.94,99.96,98.5,94.2942,88.8662,DOWN,0
2017-10-23,98.56,98.9,98.672,94.5216,88.9182,UP,1
2017-10-24,100.94,99.05,99.218,94.7798,88.9884,DOWN,0
2017-10-25,99.75,100.57,99.516,95.0158,89.0528,UP,1
2017-10-26,101.23,100.42,99.884,95.2872,89.1167,DOWN,0
2017-10-27,99.01,99.0,99.898,95.5428,89.1637,UP,1
2017-10-30,106.0,99.12,101.386,95.916,89.245,DOWN,0
2017-10-31,103.53,104.77,101.904,96.2246,89.3128,DOWN,0
2017-11-01,103.43,104.21,102.64,96.5178,89.3797,UP,1
2017-11-02,103.54,103.56,103.102,96.8014,89.4486,UP,1
2017-11-03,105.58,103.04,104.416,97.1228,89.5221,UP,1
2017-11-06,106.49,105.82,104.514,97.4474,89.5987,DOWN,0
2017-11-07,105.92,106.57,104.992,97.7594,89.6527,DOWN,0
2017-11-08,105.86,105.63,105.478,98.0846,89.7001,DOWN,0
2017-11-09,104.19,105.3,105.608,98.3618,89.7441,UP,1
2017-11-10,104.26,104.18,105.344,98.6352,89.7889,DOWN,0
2017-11-13,104.19,103.62,104.884,98.914,89.8383,DOWN,0
2017-11-14,103.74,103.17,104.448,99.201,89.8907,DOWN,0
2017-11-15,102.5,103.19,103.776,99.4166,89.9278,UP,1
2017-11-16,103.2,103.04,103.578,99.6462,89.9751,UP,1
2017-11-17,103.9,103.05,103.506,99.8922,90.0211,UP,1
2017-11-20,104.27,103.86,103.522,100.1044,90.0678,DOWN,0
2017-11-21,103.82,104.64,103.538,100.2892,90.1251,DOWN,0
2017-11-22,103.42,104.09,103.722,100.4742,90.1839,UP,1
2017-11-24,104.34,104.0,103.95,100.6724,90.2444,UP,1
2017-11-27,104.38,104.63,104.046,100.8566,90.307,UP,1
2017-11-28,104.94,104.17,104.18,101.0438,90.3706,UP,1
2017-11-29,105.01,105.2,104.418,101.2128,90.4299,DOWN,0
2017-11-30,104.7,105.51,104.674,101.3858,90.488,DOWN,0
2017-12-01,104.1,105.16,104.626,101.552,90.545,DOWN,0
2017-12-04,103.81,103.46,104.512,101.6908,90.5995,UP,1
2017-12-05,104.58,103.86,104.44,101.824,90.6498,UP,1
2017-12-06,104.69,104.41,104.376,101.9226,90.7032,UP,1
2017-12-07,106.51,104.96,104.738,102.0572,90.7701,UP,1
2017-12-08,107.14,106.8,105.346,102.2044,90.8437,UP,1
2017-12-11,107.51,107.33,106.086,102.3736,90.9246,DOWN,0
2017-12-12,106.99,107.66,106.568,102.5024,91.0033,UP,1
2017-12-13,107.5,107.26,107.13,102.6572,91.0714,DOWN,0
2017-12-14,105.43,107.71,106.914,102.7882,91.1371,UP,1
2017-12-15,106.03,106.0,106.692,102.9192,91.206,UP,1
2017-12-18,109.56,107.52,107.102,103.1324,91.2961,DOWN,0
2017-12-19,108.95,109.47,107.494,103.3306,91.3847,UP,1
2017-12-20,109.92,109.55,107.978,103.5678,91.4853,UP,1
2017-12-21,110.28,109.85,108.948,103.8282,91.5892,DOWN,0
2017-12-22,109.98,109.54,109.738,104.0772,91.6902,DOWN,0
2017-12-26,109.93,110.24,109.812,104.3222,91.7889,UP,1
2017-12-27,110.03,109.93,110.028,104.5688,91.8962,UP,1
2017-12-28,111.16,110.38,110.276,104.8278,91.9975,DOWN,0
2017-12-29,110.32,111.62,110.284,105.069,92.0974,UP,1
2018-01-02,112.23,111.05,110.734,105.3258,92.2081,UP,1
2018-01-03,112.26,111.82,111.2,105.5922,92.3179,UP,1
2018-01-04,112.8,112.8,111.754,105.877,92.4411,UP,1
2018-01-05,114.37,113.25,112.396,106.1456,92.5722,DOWN,0
2018-01-08,114.11,114.4,113.154,106.4328,92.7013,UP,1
2018-01-09,115.15,114.33,113.738,106.7112,92.8392,DOWN,0
2018-01-10,115.03,114.71,114.292,107.0316,92.9713,UP,1
2018-01-11,117.7,116.49,115.272,107.2656,93.1053,DOWN,0
2018-01-12,117.68,117.65,115.934,107.5486,93.2401,DOWN,0
2018-01-16,115.89,117.97,116.29,107.7978,93.3631,UP,1
2018-01-17,116.88,116.26,116.636,108.0646,93.4916,UP,1
2018-01-18,116.89,116.26,117.008,108.2908,93.6248,UP,1
2018-01-19,119.92,117.39,117.452,108.5594,93.7709,DOWN,0
2018-01-22,118.94,118.98,117.704,108.8198,93.9236,DOWN,0
2018-01-23,118.43,118.52,118.212,109.0712,94.0698,UP,1
2018-01-24,118.94,119.18,118.624,109.3662,94.2205,UP,1
2018-01-25,120.74,119.6,119.394,109.6958,94.3816,UP,1
2018-01-26,121.49,121.3,119.708,110.0418,94.549,DOWN,0
2018-01-29,120.91,121.62,120.102,110.3852,94.7218,DOWN,0
2018-01-30,118.85,119.91,120.186,110.7122,94.8915,UP,1
2018-01-31,119.84,119.24,120.366,111.045,95.0643,DOWN,0
2018-02-01,117.56,119.1,119.73,111.3182,95.2229,DOWN,0
2018-02-02,112.17,117.56,117.866,111.4762,95.3561,DOWN,0
2018-02-05,108.77,111.74,115.438,111.5752,95.4724,UP,1
2018-02-06,113.82,106.09,114.432,111.7832,95.6144,DOWN,0
2018-02-07,110.27,113.13,112.518,111.9018,95.7332,DOWN,0
2018-02-08,105.79,110.09,110.164,111.93,95.8271,UP,1
2018-02-09,106.99,107.15,109.128,111.971,95.9267,UP,1
2018-02-12,109.7,108.23,109.314,112.0648,96.0381,DOWN,0
2018-02-13,109.64,109.37,108.478,112.1636,96.1625,UP,1
2018-02-14,112.0,108.71,108.824,112.3216,96.3052,DOWN,0
2018-02-15,109.97,113.3,109.66,112.4448,96.4374,DOWN,0
2018-02-16,108.61,109.8,109.984,112.5254,96.571,DOWN,0
2018-02-20,108.59,108.0,109.762,112.6034,96.7069,UP,1
2018-02-21,109.09,108.66,109.652,112.655,96.8315,UP,1
2018-02-22,110.83,109.8,109.418,112.7288,96.9818,UP,1
2018-02-23,111.6,111.49,109.744,112.8106,97.1302,DOWN,0
2018-02-26,110.51,111.85,110.124,112.881,97.2705,DOWN,0
2018-02-27,109.66,110.51,110.338,112.9242,97.4089,DOWN,0
2018-02-28,108.22,110.2,110.164,112.98,97.5448,DOWN,0
2018-03-01,108.13,108.29,109.624,113.022,97.6728,DOWN,0
2018-03-02,107.21,106.62,108.746,112.975,97.7936,UP,1
2018-03-05,108.67,106.77,108.378,112.9694,97.937,UP,1
2018-03-06,109.74,109.26,108.394,112.9658,98.0837,DOWN,0
2018-03-07,109.38,108.94,108.626,112.9478,98.2251,DOWN,0
2018-03-08,109.37,109.92,108.874,112.9356,98.3704,UP,1
2018-03-09,112.28,110.33,109.888,112.9826,98.529,DOWN,0
2018-03-12,111.14,112.68,110.382,113.0048,98.6765,DOWN,0
2018-03-13,110.34,111.64,110.502,112.9884,98.8249,DOWN,0
2018-03-14,108.75,111.2,110.376,112.957,98.965,DOWN,0
2018-03-15,107.47,109.35,109.996,112.8618,99.0995,DOWN,0
2018-03-16,107.18,107.49,108.976,112.7602,99.2328,DOWN,0
2018-03-19,106.77,107.21,108.102,112.6396,99.3639,UP,1
2018-03-20,107.47,107.49,107.528,112.5016,99.5011,UP,1
2018-03-21,111.21,107.49,108.02,112.4436,99.6626,DOWN,0
2018-03-22,106.6,109.7,107.846,112.2726,99.7999,DOWN,0
2018-03-23,104.55,106.67,107.32,112.063,99.9264,UP,1
2018-03-26,105.09,105.81,106.984,111.8108,100.0545,DOWN,0
2018-03-27,104.14,105.75,106.318,111.54,100.1658,DOWN,0
2018-03-28,103.15,104.12,104.706,111.2852,100.2726,UP,1
2018-03-29,105.68,103.29,104.522,111.0612,100.3863,DOWN,0
2018-04-02,103.71,105.41,104.354,110.7976,100.5002,UP,1
2018-04-03,104.14,103.93,104.164,110.482,100.6202,DOWN,0
2018-04-04,102.73,101.11,103.882,110.1578,100.7294,UP,1
2018-04-05,104.85,103.39,104.222,109.8862,100.8472,DOWN,0
2018-04-06,100.79,103.51,103.244,109.5232,100.9506,DOWN,0
2018-04-09,99.43,101.53,102.388,109.097,101.0499,UP,1
2018-04-10,102.34,101.42,102.028,108.714,101.1616,DOWN,0
2018-04-11,102.21,101.85,101.924,108.34,101.2718,UP,1
2018-04-12,103.7,103.2,101.694,108.037,101.3858,DOWN,0
2018-04-13,103.04,104.06,102.144,107.701,101.4907,UP,1
2018-04-16,104.54,104.18,103.166,107.4406,101.5944,UP,1
2018-04-17,106.04,105.32,103.906,107.318,101.7057,UP,1
2018-04-18,108.87,107.24,105.238,107.32,101.8281,DOWN,0
2018-04-19,107.6,108.41,106.018,107.1956,101.9393,UP,1
2018-04-20,107.68,107.75,106.946,107.1438,102.0609,UP,1
2018-04-23,108.32,107.5,107.702,107.1944,102.1873,DOWN,0
2018-04-24,105.94,108.71,107.682,107.1734,102.2973,DOWN,0
2018-04-25,105.39,105.5,106.986,107.0872,102.4033,UP,1
2018-04-26,106.49,105.77,106.764,107.0242,102.5134,UP,1
2018-04-27,106.67,109.15,106.562,106.9176,102.6182,DOWN,0
2018-04-30,105.73,106.67,106.044,106.8328,102.7194,DOWN,0
2018-05-01,103.79,105.5,105.614,106.7364,102.809,UP,1
