ticker,WDC US Equity,WDC US Equity,WDC US Equity,WDC US Equity,WDC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-12-20,42.1616,40.85,37.3341,39.7563,35.8087,DOWN,0
2012-12-21,42.09,41.64,37.3552,40.6183,35.9067,DOWN,0
2012-12-24,41.81,41.9,37.3693,41.3723,36.0155,UP,1
2012-12-26,42.09,42.1,37.3782,41.8703,36.1255,DOWN,0
2012-12-27,42.07,42.02,37.3904,42.0443,36.2465,DOWN,0
2012-12-28,41.46,41.79,37.3969,41.904,36.3607,UP,1
2012-12-31,42.49,41.43,37.4112,41.984,36.4835,UP,1
2013-01-02,43.44,43.53,37.4341,42.31,36.6275,DOWN,0
2013-01-03,43.02,43.21,37.4579,42.496,36.7769,DOWN,0
2013-01-04,42.88,43.14,37.4813,42.658,36.9369,UP,1
2013-01-07,42.9,42.62,37.5004,42.946,37.0893,DOWN,0
2013-01-08,41.98,42.6,37.5131,42.844,37.2403,UP,1
2013-01-09,43.8,42.6,37.5218,42.916,37.4411,UP,1
2013-01-10,44.16,43.76,37.5304,43.144,37.6363,DOWN,0
2013-01-11,43.98,44.19,37.5373,43.364,37.8335,UP,1
2013-01-14,44.7,43.98,37.5485,43.724,38.0429,UP,1
2013-01-15,44.84,44.16,37.5618,44.296,38.2315,UP,1
2013-01-16,45.31,44.54,37.5783,44.598,38.4337,DOWN,0
2013-01-17,45.22,45.31,37.5975,44.81,38.6269,DOWN,0
2013-01-18,44.81,45.29,37.612,44.976,38.7823,UP,1
2013-01-22,47.36,45.12,37.6406,45.508,39.0235,DOWN,0
2013-01-23,47.07,47.48,37.6696,45.954,39.2681,UP,1
2013-01-24,47.79,47.25,37.7098,46.45,39.5217,UP,1
2013-01-25,48.08,47.84,37.7518,47.022,39.7886,UP,1
2013-01-28,48.64,47.95,37.8036,47.788,40.0678,DOWN,0
2013-01-29,46.11,47.39,37.8431,47.538,40.313,UP,1
2013-01-30,46.85,46.18,37.8814,47.494,40.573,UP,1
2013-01-31,47.0,46.3,37.9213,47.336,40.8214,DOWN,0
2013-02-01,46.77,47.4,37.9573,47.074,41.0568,DOWN,0
2013-02-04,46.38,46.62,37.9916,46.622,41.3026,UP,1
2013-02-05,46.63,46.37,38.017,46.726,41.5476,UP,1
2013-02-06,47.99,46.55,38.0467,46.954,41.8056,DOWN,0
2013-02-07,47.6,47.7,38.0775,47.074,42.0414,UP,1
2013-02-08,48.49,47.76,38.1128,47.418,42.3174,UP,1
2013-02-11,48.6,48.58,38.1486,47.862,42.6114,DOWN,0
2013-02-12,48.18,48.47,38.1738,48.172,42.8966,UP,1
2013-02-13,48.63,48.36,38.1965,48.3,43.2006,UP,1
2013-02-14,48.81,48.56,38.2509,48.542,43.5086,DOWN,0
2013-02-15,48.59,48.89,38.2998,48.562,43.8086,DOWN,0
2013-02-19,48.57,48.59,38.3424,48.556,44.0594,DOWN,0
2013-02-20,46.54,48.68,38.3725,48.228,44.2482,DOWN,0
2013-02-21,45.74,46.44,38.405,47.65,44.411,UP,1
2013-02-22,45.9,46.09,38.4401,47.068,44.56,DOWN,0
2013-02-25,44.81,46.19,38.4684,46.312,44.693,UP,1
2013-02-26,45.87,44.99,38.502,45.772,44.8532,UP,1
2013-02-27,47.01,45.82,38.5373,45.866,45.0368,UP,1
2013-02-28,47.16,46.91,38.5694,46.15,45.2244,UP,1
2013-03-01,48.18,47.0,38.6088,46.606,45.4272,DOWN,0
2013-03-04,47.81,48.18,38.6482,47.206,45.5914,UP,1
2013-03-05,48.37,48.15,38.6903,47.706,45.7348,UP,1
2013-03-06,48.83,48.63,38.7413,48.07,45.8682,DOWN,0
2013-03-07,47.27,48.75,38.7923,48.092,45.9718,UP,1
2013-03-08,47.66,47.57,38.8573,47.988,46.0888,UP,1
2013-03-11,48.01,47.41,38.9175,48.028,46.2072,UP,1
2013-03-12,49.99,48.15,38.9949,48.352,46.3656,UP,1
2013-03-13,50.39,50.0,39.0764,48.664,46.5442,UP,1
2013-03-14,50.715,50.43,39.1608,49.353,46.7087,DOWN,0
2013-03-15,50.16,50.5,39.2405,49.853,46.8431,DOWN,0
2013-03-18,49.6,49.62,39.3227,50.171,46.9747,DOWN,0
2013-03-19,48.86,49.63,39.4058,49.945,47.0943,UP,1
2013-03-20,49.329,49.48,39.4955,49.7328,47.2229,DOWN,0
2013-03-21,48.1,49.0,39.5855,49.2098,47.3453,DOWN,0
2013-03-22,47.93,48.39,39.6756,48.7638,47.4279,DOWN,0
2013-03-25,47.53,48.2,39.7637,48.3498,47.4953,UP,1
2013-03-26,48.679,47.84,39.8524,48.3136,47.5893,UP,1
2013-03-27,50.14,48.72,39.949,48.4758,47.6981,UP,1
2013-03-28,50.29,49.99,40.0443,48.9138,47.8071,UP,1
2013-04-01,50.4,50.41,40.143,49.4078,47.9089,DOWN,0
2013-04-02,50.07,50.55,40.2406,49.9158,48.0059,UP,1
2013-04-03,50.6,50.25,40.3419,50.3,48.1217,UP,1
2013-04-04,50.78,50.595,40.4448,50.428,48.1901,DOWN,0
2013-04-05,49.8,50.07,40.5404,50.33,48.2447,UP,1
2013-04-08,50.23,49.75,40.6388,50.296,48.2935,UP,1
2013-04-09,51.57,50.32,40.7423,50.596,48.3633,UP,1
2013-04-10,53.21,51.75,40.8539,51.118,48.4547,DOWN,0
2013-04-11,52.39,52.37,40.969,51.44,48.5803,DOWN,0
2013-04-12,52.32,52.41,41.0821,51.944,48.6897,DOWN,0
2013-04-15,51.16,52.22,41.1933,52.13,48.7729,UP,1
2013-04-16,52.03,51.68,41.3078,52.222,48.8781,DOWN,0
2013-04-17,50.57,51.69,41.4116,51.694,48.9619,DOWN,0
2013-04-18,49.25,50.98,41.5139,51.066,49.0143,UP,1
2013-04-19,49.93,49.04,41.6111,50.588,49.0531,UP,1
2013-04-22,50.51,50.0,41.7145,50.458,49.1113,UP,1
2013-04-23,53.24,50.95,41.8258,50.7,49.2063,DOWN,0
2013-04-24,52.9,53.59,41.9369,51.166,49.2923,DOWN,0
2013-04-25,52.6,55.07,42.0448,51.836,49.3807,UP,1
2013-04-26,53.29,52.18,42.1536,52.508,49.4739,UP,1
2013-04-29,54.12,53.18,42.2641,53.23,49.5801,UP,1
2013-04-30,55.28,54.18,42.383,53.638,49.7139,DOWN,0
2013-05-01,54.8,55.2,42.5003,54.018,49.8385,UP,1
2013-05-02,56.66,55.65,42.6257,54.83,50.0409,UP,1
2013-05-03,57.15,57.3,42.7533,55.602,50.2691,UP,1
2013-05-06,58.13,57.36,42.8841,56.404,50.5137,UP,1
2013-05-07,58.83,57.78,43.0113,57.114,50.7941,UP,1
2013-05-08,59.01,58.55,43.1428,57.956,51.0569,DOWN,0
2013-05-09,57.68,58.0,43.2708,58.16,51.2703,UP,1
2013-05-10,58.47,57.88,43.4018,58.424,51.4965,DOWN,0
2013-05-13,57.91,58.31,43.5325,58.38,51.6911,UP,1
2013-05-14,59.21,58.12,43.6662,58.456,51.9191,UP,1
2013-05-15,59.57,59.3,43.7677,58.568,52.1431,DOWN,0
2013-05-16,59.05,59.61,43.8633,58.842,52.3475,UP,1
2013-05-17,60.46,59.43,43.9648,59.24,52.6113,DOWN,0
2013-05-20,59.45,60.18,44.0632,59.548,52.8471,UP,1
2013-05-21,60.72,59.89,44.1697,59.85,53.1013,DOWN,0
2013-05-22,60.4,60.69,44.2722,60.016,53.3095,UP,1
2013-05-23,62.26,59.85,44.3785,60.658,53.5469,UP,1
2013-05-24,62.3,61.83,44.4837,61.026,53.7786,UP,1
2013-05-28,62.86,62.89,44.5893,61.708,54.0326,UP,1
2013-05-29,63.73,62.33,44.6986,62.31,54.3152,UP,1
2013-05-30,63.79,63.96,44.8024,62.988,54.6138,DOWN,0
2013-05-31,63.32,63.31,44.8991,63.2,54.8936,UP,1
2013-06-03,63.8,63.02,44.9965,63.5,55.2076,DOWN,0
2013-06-04,63.42,63.95,45.0936,63.612,55.5174,DOWN,0
2013-06-05,62.81,63.0,45.1868,63.428,55.823,UP,1
2013-06-06,63.86,63.0,45.279,63.442,56.1266,UP,1
2013-06-07,64.15,64.07,45.3724,63.608,56.4068,UP,1
2013-06-10,64.61,63.8,45.4688,63.77,56.6932,DOWN,0
2013-06-11,64.54,63.98,45.5682,63.994,56.976,DOWN,0
2013-06-12,63.91,64.86,45.6653,64.214,57.2528,UP,1
2013-06-13,64.26,64.15,45.7692,64.294,57.526,DOWN,0
2013-06-14,63.88,64.48,45.8704,64.24,57.788,UP,1
2013-06-17,64.65,64.53,45.9747,64.248,58.085,UP,1
2013-06-18,64.67,64.87,46.0806,64.274,58.3738,DOWN,0
2013-06-19,63.57,64.64,46.1809,64.206,58.6138,DOWN,0
2013-06-20,61.49,62.84,46.2779,63.652,58.7794,DOWN,0
2013-06-21,60.19,61.34,46.3697,62.914,58.9354,DOWN,0
2013-06-24,58.54,59.61,46.4508,61.692,59.0598,UP,1
2013-06-25,60.06,59.33,46.5419,60.77,59.2378,UP,1
2013-06-26,60.71,60.51,46.6299,60.198,59.4114,UP,1
2013-06-27,62.62,61.89,46.7337,60.424,59.6524,DOWN,0
2013-06-28,62.09,62.32,46.8383,60.804,59.9092,UP,1
2013-07-01,63.06,62.09,46.9423,61.708,60.1718,UP,1
2013-07-02,63.18,62.76,47.0508,62.332,60.4252,UP,1
2013-07-03,63.21,62.89,47.154,62.832,60.6246,UP,1
2013-07-05,64.51,63.8,47.2712,63.21,60.8568,UP,1
2013-07-08,65.22,64.61,47.3999,63.836,61.1092,UP,1
2013-07-09,66.2,66.03,47.5341,64.464,61.3674,UP,1
2013-07-10,67.23,66.23,47.6749,65.274,61.6296,DOWN,0
2013-07-11,67.02,68.07,47.8147,66.036,61.8644,UP,1
2013-07-12,67.86,67.26,47.9532,66.706,62.1256,UP,1
2013-07-15,68.24,67.91,48.0943,67.31,62.3572,DOWN,0
2013-07-16,67.89,68.45,48.2354,67.648,62.572,UP,1
2013-07-17,68.55,68.4299,48.3852,67.912,62.7804,UP,1
2013-07-18,69.65,68.85,48.5355,68.438,62.9968,UP,1
2013-07-19,69.79,69.54,48.6908,68.824,63.2124,UP,1
2013-07-22,70.09,70.26,48.8507,69.194,63.4606,DOWN,0
2013-07-23,67.83,70.42,48.999,69.182,63.6478,DOWN,0
2013-07-24,67.53,66.27,49.1486,68.978,63.8402,DOWN,0
2013-07-25,63.53,63.5,49.2763,67.754,63.9266,DOWN,0
2013-07-26,62.63,63.21,49.3995,66.322,63.9878,DOWN,0
2013-07-29,62.6,62.92,49.5208,64.824,64.0588,UP,1
2013-07-30,65.09,62.92,49.6603,64.276,64.1514,DOWN,0
2013-07-31,64.38,65.38,49.8003,63.646,64.25,UP,1
2013-08-01,66.44,65.25,49.9496,64.228,64.3644,DOWN,0
2013-08-02,65.16,66.01,50.0953,64.734,64.4596,DOWN,0
2013-08-05,64.8,65.15,50.2405,65.174,64.5104,DOWN,0
2013-08-06,64.46,64.55,50.3811,65.048,64.5536,DOWN,0
2013-08-07,63.62,64.4,50.518,64.896,64.5688,UP,1
2013-08-08,66.721,64.2,50.6738,64.9522,64.6286,UP,1
2013-08-09,67.5,66.49,50.8369,65.4202,64.7028,UP,1
2013-08-12,68.17,67.07,51.0014,66.0942,64.7998,UP,1
2013-08-13,68.41,68.56,51.1713,66.8842,64.892,UP,1
2013-08-14,68.49,68.35,51.3449,67.8582,64.9934,DOWN,0
2013-08-15,66.02,67.67,51.503,67.718,65.0576,DOWN,0
2013-08-16,64.6,65.86,51.6554,67.138,65.0724,DOWN,0
2013-08-19,64.2,64.09,51.8053,66.344,65.0734,UP,1
2013-08-20,65.0,64.24,51.9532,65.662,65.0812,UP,1
2013-08-21,66.37,64.85,52.1091,65.238,65.1178,UP,1
2013-08-22,67.3,66.63,52.2678,65.494,65.1856,DOWN,0
2013-08-23,65.43,67.61,52.4097,65.66,65.209,DOWN,0
2013-08-26,64.8,65.51,52.5572,65.78,65.2274,DOWN,0
2013-08-27,61.44,63.93,52.6902,65.068,65.1632,UP,1
2013-08-28,62.46,61.65,52.827,64.286,65.119,DOWN,0
2013-08-29,60.72,62.02,52.9569,62.97,65.062,UP,1
2013-08-30,62.0,60.93,53.0935,62.284,65.0722,UP,1
2013-09-03,63.26,62.68,53.2406,61.976,65.1336,UP,1
2013-09-04,64.85,63.37,53.3956,62.658,65.2598,UP,1
2013-09-05,65.1,64.6,53.5482,63.186,65.3606,DOWN,0
2013-09-06,64.99,65.19,53.6981,64.04,65.4462,UP,1
2013-09-09,65.4,65.0,53.8547,64.72,65.5018,UP,1
2013-09-10,66.09,65.75,54.0132,65.286,65.5818,DOWN,0
2013-09-11,65.84,66.11,54.167,65.484,65.6374,DOWN,0
2013-09-12,64.48,65.62,54.3103,65.36,65.6634,DOWN,0
2013-09-13,64.36,65.06,54.4587,65.234,65.6864,UP,1
2013-09-16,65.02,65.96,54.6143,65.158,65.6966,UP,1
2013-09-17,65.09,64.99,54.7701,64.958,65.694,DOWN,0
2013-09-18,64.28,65.0,54.9244,64.646,65.6556,UP,1
2013-09-19,64.39,64.57,55.0793,64.628,65.5988,DOWN,0
2013-09-20,63.68,64.39,55.2297,64.492,65.532,DOWN,0
2013-09-23,63.27,63.24,55.3659,64.142,65.4402,UP,1
2013-09-24,64.68,63.56,55.5038,64.06,65.369,UP,1
2013-09-25,65.43,64.88,55.643,64.29,65.3198,DOWN,0
2013-09-26,63.32,65.71,55.7673,64.076,65.2152,DOWN,0
2013-09-27,63.32,63.04,55.8931,64.004,65.0886,UP,1
2013-09-30,63.4,62.54,56.0208,64.03,64.9608,UP,1
2013-10-01,64.04,63.56,56.1519,63.902,64.8398,UP,1
2013-10-02,64.54,63.63,56.2857,63.724,64.774,DOWN,0
2013-10-03,64.15,64.11,56.4162,63.89,64.7064,UP,1
2013-10-04,65.03,64.18,56.5434,64.232,64.7364,DOWN,0
2013-10-07,64.4,64.24,56.6594,64.432,64.7718,DOWN,0
2013-10-08,63.38,64.53,56.7655,64.3,64.7874,DOWN,0
2013-10-09,63.12,63.52,56.8706,64.016,64.748,UP,1
2013-10-10,65.53,63.96,56.9892,64.292,64.771,UP,1
2013-10-11,66.73,65.4,57.1124,64.632,64.7768,UP,1
2013-10-14,68.899,66.39,57.2466,65.5318,64.8516,DOWN,0
2013-10-15,68.32,68.35,57.3809,66.5198,64.922,UP,1
2013-10-16,69.315,68.79,57.515,67.7588,65.0191,UP,1
2013-10-17,70.46,68.98,57.6501,68.7448,65.1559,UP,1
2013-10-18,71.76,70.54,57.7938,69.7508,65.2567,UP,1
2013-10-21,72.31,71.86,57.9409,70.433,65.3529,DOWN,0
2013-10-22,72.23,72.81,58.0876,71.215,65.4341,DOWN,0
2013-10-23,70.11,71.92,58.2282,71.374,65.4681,UP,1
2013-10-24,70.54,70.19,58.3619,71.39,65.5091,UP,1
2013-10-25,72.63,72.45,58.5043,71.564,65.6413,DOWN,0
2013-10-28,72.43,72.66,58.6465,71.588,65.7979,UP,1
2013-10-29,72.74,72.23,58.7867,71.69,65.9687,UP,1
2013-10-30,73.21,72.92,58.9286,72.31,66.1329,DOWN,0
2013-10-31,69.63,71.87,59.0502,72.128,66.1981,UP,1
2013-11-01,69.85,68.85,59.1733,71.572,66.2491,UP,1
2013-11-04,72.07,70.01,59.3096,71.5,66.3819,DOWN,0
2013-11-05,71.19,71.67,59.4288,71.19,66.5097,UP,1
2013-11-06,71.37,71.81,59.5503,70.822,66.7083,DOWN,0
2013-11-07,70.232,71.72,59.6625,70.9424,66.8637,UP,1
2013-11-08,71.67,70.34,59.7804,71.3064,67.0827,DOWN,0
2013-11-11,71.56,71.26,59.895,71.2044,67.2739,UP,1
2013-11-12,72.13,71.49,60.0251,71.3924,67.4513,UP,1
2013-11-13,72.44,71.29,60.1531,71.6064,67.6031,UP,1
2013-11-14,75.85,72.43,60.2973,72.73,67.8181,DOWN,0
2013-11-15,75.55,75.94,60.4412,73.506,68.0293,DOWN,0
2013-11-18,74.26,75.74,60.5806,74.046,68.2065,DOWN,0
2013-11-19,73.61,73.56,60.7155,74.342,68.3569,UP,1
2013-11-20,73.94,74.08,60.8453,74.642,68.5189,UP,1
2013-11-21,74.83,74.36,60.9814,74.438,68.7259,UP,1
2013-11-22,75.13,75.04,61.1146,74.354,68.9413,DOWN,0
2013-11-25,74.805,75.35,61.2457,74.463,69.137,UP,1
2013-11-26,74.86,75.09,61.3791,74.713,69.3324,UP,1
2013-11-27,76.19,75.46,61.5169,75.163,69.5706,DOWN,0
2013-11-29,75.04,76.47,61.648,75.205,69.7836,UP,1
2013-12-02,75.44,74.45,61.7823,75.267,70.0188,UP,1
2013-12-03,75.53,75.15,61.9171,75.412,70.264,UP,1
2013-12-04,77.57,76.72,62.0722,75.954,70.5218,DOWN,0
2013-12-05,76.78,77.36,62.2274,76.072,70.7488,UP,1
2013-12-06,78.91,77.8,62.3925,76.846,71.0606,DOWN,0
2013-12-09,78.8,78.84,62.5624,77.518,71.3702,UP,1
2013-12-10,79.33,78.51,62.7297,78.278,71.6888,DOWN,0
2013-12-11,77.85,79.57,62.8839,78.334,71.965,UP,1
2013-12-12,78.86,78.34,63.0424,78.75,72.2514,UP,1
2013-12-13,79.05,79.65,63.1968,78.778,72.5494,UP,1
2013-12-16,81.66,79.8,63.366,79.35,72.882,UP,1
2013-12-17,83.4,82.4,63.5412,80.164,73.262,DOWN,0
2013-12-18,82.1,83.28,63.7075,81.014,73.6364,DOWN,0
2013-12-19,82.1,82.15,63.8817,81.662,74.016,UP,1
2013-12-20,82.68,82.8,64.0568,82.388,74.359,DOWN,0
2013-12-23,82.63,83.45,64.2299,82.582,74.677,DOWN,0
2013-12-24,82.56,81.75,64.3927,82.414,74.9502,UP,1
2013-12-26,83.08,83.02,64.5562,82.61,75.2454,DOWN,0
2013-12-27,82.82,83.09,64.7167,82.754,75.5155,UP,1
2013-12-30,83.59,83.01,64.8839,82.936,75.7781,UP,1
2013-12-31,83.9,83.53,65.0553,83.19,76.0209,DOWN,0
2014-01-02,82.68,83.79,65.2244,83.214,76.2283,UP,1
2014-01-03,83.28,82.63,65.3942,83.254,76.4493,DOWN,0
2014-01-06,82.89,83.47,65.5682,83.268,76.7049,UP,1
2014-01-07,85.65,83.41,65.7568,83.68,77.0071,UP,1
2014-01-08,86.41,85.97,65.9512,84.182,77.2827,DOWN,0
2014-01-09,84.92,86.87,66.1324,84.63,77.5325,UP,1
2014-01-10,85.46,85.3,66.309,85.066,77.7869,DOWN,0
2014-01-13,84.61,85.37,66.4806,85.41,78.0149,UP,1
2014-01-14,87.89,84.72,66.668,85.858,78.3801,UP,1
2014-01-15,88.98,88.7,66.8626,86.372,78.7627,DOWN,0
2014-01-16,88.95,89.39,67.0543,87.178,79.1003,DOWN,0
2014-01-17,88.82,88.47,67.2445,87.85,79.4529,UP,1
2014-01-21,88.86,90.0,67.4398,88.7,79.8027,DOWN,0
2014-01-22,88.08,88.47,67.6291,88.738,80.1597,DOWN,0
2014-01-23,87.05,86.87,67.8065,88.352,80.4673,DOWN,0
2014-01-24,85.0,86.08,67.9654,87.562,80.7361,DOWN,0
2014-01-27,84.59,85.0,68.1264,86.716,80.9853,DOWN,0
2014-01-28,83.37,83.67,68.2817,85.618,81.2039,UP,1
2014-01-29,84.2,82.95,68.4469,84.842,81.3709,UP,1
2014-01-30,86.94,84.87,68.6214,84.82,81.5987,DOWN,0
2014-01-31,86.17,85.47,68.7994,85.054,81.8369,DOWN,0
2014-02-03,83.5,85.7,68.9707,84.836,82.0347,DOWN,0
2014-02-04,83.5,84.02,69.1385,84.862,82.2259,DOWN,0
2014-02-05,82.74,83.05,69.2997,84.57,82.3841,UP,1
2014-02-06,83.35,83.33,69.4502,83.852,82.5485,UP,1
2014-02-07,84.68,83.97,69.6091,83.554,82.746,UP,1
2014-02-10,84.69,84.48,69.7696,83.792,82.9426,UP,1
2014-02-11,84.87,84.54,69.9275,84.066,83.1162,UP,1
2014-02-12,86.07,85.02,70.0872,84.732,83.3368,UP,1
2014-02-13,86.67,85.29,70.2442,85.396,83.5614,UP,1
2014-02-14,86.71,87.08,70.4037,85.802,83.785,DOWN,0
2014-02-18,86.34,87.11,70.5521,86.132,83.9604,DOWN,0
2014-02-19,85.45,85.93,70.6936,86.248,84.1338,UP,1
2014-02-20,86.24,85.55,70.8342,86.282,84.2804,UP,1
2014-02-21,88.01,86.57,70.9801,86.55,84.4646,UP,1
2014-02-24,88.6,88.11,71.128,86.928,84.65,DOWN,0
2014-02-25,87.79,88.5,71.2786,87.218,84.8488,UP,1
2014-02-26,89.28,88.14,71.4326,87.984,85.0572,DOWN,0
2014-02-27,88.42,88.9,71.5852,88.42,85.2446,DOWN,0
2014-02-28,86.99,87.88,71.7241,88.216,85.3512,UP,1
2014-03-03,87.9,86.26,71.8657,88.076,85.4412,UP,1
2014-03-04,88.76,88.64,72.0143,88.27,85.5744,DOWN,0
2014-03-05,88.33,88.64,72.1536,88.08,85.699,DOWN,0
2014-03-06,86.72,88.42,72.29,87.74,85.7798,DOWN,0
2014-03-07,84.25,87.32,72.4076,87.192,85.8122,UP,1
2014-03-10,85.11,84.48,72.5312,86.634,85.8632,DOWN,0
2014-03-11,83.21,85.27,72.6359,85.524,85.8658,UP,1
2014-03-12,84.16,82.62,72.7452,84.69,85.8926,UP,1
2014-03-13,84.21,84.45,72.852,84.188,85.905,UP,1
2014-03-14,85.015,83.81,72.9584,84.341,85.9273,UP,1
2014-03-17,85.14,85.35,73.0651,84.347,85.9765,UP,1
2014-03-18,86.32,85.09,73.1801,84.969,86.0373,DOWN,0
2014-03-19,85.87,86.24,73.2905,85.311,86.0969,UP,1
2014-03-20,87.99,85.66,73.4133,86.067,86.1437,UP,1
2014-03-21,88.62,88.94,73.5424,86.788,86.1879,DOWN,0
2014-03-24,87.98,88.13,73.663,87.356,86.2491,UP,1
2014-03-25,89.85,87.98,73.7915,88.062,86.3369,DOWN,0
2014-03-26,89.33,90.26,73.9151,88.754,86.4313,UP,1
2014-03-27,89.7,89.02,74.0409,89.096,86.4675,DOWN,0
2014-03-28,89.41,89.85,74.1684,89.254,86.4761,UP,1
2014-03-31,91.82,89.73,74.3062,90.022,86.5335,UP,1
2014-04-01,93.54,92.56,74.4545,90.76,86.6279,UP,1
2014-04-02,94.14,93.73,74.6019,91.722,86.7335,DOWN,0
2014-04-03,93.46,93.64,74.7459,92.474,86.8411,DOWN,0
2014-04-04,90.5,94.32,74.8805,92.692,86.9101,DOWN,0
2014-04-07,89.6,90.39,75.0211,92.248,87.0021,UP,1
2014-04-08,90.98,89.72,75.175,91.736,87.1299,UP,1
2014-04-09,91.25,90.95,75.3386,91.158,87.2875,DOWN,0
2014-04-10,88.17,91.47,75.4791,90.1,87.3669,UP,1
2014-04-11,88.21,87.59,75.6166,89.642,87.3923,UP,1
2014-04-14,90.35,88.79,75.7553,89.792,87.4759,DOWN,0
2014-04-15,89.37,90.16,75.8917,89.47,87.5933,UP,1
2014-04-16,90.28,90.0,76.0278,89.276,87.7289,UP,1
2014-04-17,91.05,89.85,76.1671,89.852,87.8951,UP,1
2014-04-21,92.26,91.76,76.3124,90.662,88.0733,DOWN,0
2014-04-22,92.09,92.07,76.4503,91.01,88.2215,DOWN,0
2014-04-23,90.44,91.73,76.5764,91.224,88.3365,DOWN,0
2014-04-24,89.8,91.15,76.6944,91.128,88.4351,DOWN,0
2014-04-25,87.77,89.2,76.7971,90.472,88.4691,DOWN,0
2014-04-28,87.53,88.32,76.8996,89.526,88.4863,DOWN,0
2014-04-29,87.45,88.3,76.9976,88.598,88.5011,UP,1
2014-04-30,88.08,86.48,77.0968,88.126,88.5359,DOWN,0
2014-05-01,82.28,85.53,77.1687,86.622,88.4725,UP,1
2014-05-02,83.68,82.48,77.2444,85.804,88.4213,UP,1
2014-05-05,83.9,83.16,77.3156,85.078,88.3391,UP,1
2014-05-06,84.41,83.59,77.3887,84.47,88.2553,DOWN,0
2014-05-07,83.35,83.99,77.455,83.524,88.1665,UP,1
2014-05-08,83.59,83.9,77.5338,83.786,88.0527,DOWN,0
2014-05-09,81.95,83.4,77.6059,83.44,87.9233,UP,1
2014-05-12,82.46,82.68,77.7006,83.152,87.8327,UP,1
2014-05-13,82.6,82.52,77.8004,82.79,87.7267,UP,1
2014-05-14,85.33,83.72,77.9141,83.186,87.6581,DOWN,0
2014-05-15,85.3,85.06,78.0151,83.528,87.5975,UP,1
2014-05-16,85.91,85.08,78.1228,84.32,87.5813,DOWN,0
2014-05-19,85.31,85.76,78.2171,84.89,87.6025,DOWN,0
2014-05-20,83.84,85.49,78.3105,85.138,87.5771,DOWN,0
2014-05-21,83.66,84.02,78.4048,84.804,87.5861,DOWN,0
2014-05-22,83.64,83.65,78.5007,84.472,87.5757,UP,1
2014-05-23,84.83,83.98,78.6068,84.256,87.5881,UP,1
2014-05-27,87.42,85.06,78.7103,84.678,87.6362,DOWN,0
2014-05-28,87.2,87.4,78.8088,85.35,87.6774,DOWN,0
2014-05-29,87.13,86.81,78.9036,86.044,87.6936,UP,1
2014-05-30,87.85,87.28,79.0008,86.886,87.7332,DOWN,0
2014-06-02,87.66,87.79,79.0966,87.452,87.7266,UP,1
2014-06-03,87.89,87.25,79.206,87.546,87.712,UP,1
2014-06-04,89.15,87.78,79.3287,87.936,87.7354,UP,1
2014-06-05,91.95,89.81,79.4675,88.9,87.7774,UP,1
2014-06-06,92.16,91.89,79.6033,89.762,87.834,DOWN,0
2014-06-09,91.64,91.97,79.7296,90.558,87.8728,DOWN,0
2014-06-10,90.78,91.07,79.847,91.136,87.9002,DOWN,0
2014-06-11,90.7,90.58,79.9734,91.446,87.8778,DOWN,0
2014-06-12,89.74,90.32,80.0981,91.004,87.8018,UP,1
2014-06-13,92.12,91.69,80.2515,90.996,87.7614,DOWN,0
2014-06-16,91.46,91.88,80.3965,90.96,87.7214,UP,1
2014-06-17,92.32,91.19,80.5545,91.268,87.7578,UP,1
2014-06-18,92.99,91.96,80.7094,91.726,87.8256,DOWN,0
2014-06-19,91.28,92.6,80.8495,92.034,87.8316,UP,1
2014-06-20,91.46,91.66,80.9826,91.902,87.8358,UP,1
2014-06-23,91.59,91.15,81.115,91.928,87.9042,DOWN,0
2014-06-24,90.62,91.45,81.2432,91.588,87.9524,UP,1
2014-06-25,91.94,90.55,81.3759,91.378,87.9842,DOWN,0
2014-06-26,91.89,91.97,81.5049,91.5,88.0346,UP,1
2014-06-27,92.9,91.78,81.6402,91.788,88.087,DOWN,0
2014-06-30,92.3,92.66,81.7793,91.93,88.112,UP,1
2014-07-01,94.46,93.16,81.9298,92.698,88.156,UP,1
2014-07-02,95.92,94.27,82.0843,93.494,88.2326,UP,1
2014-07-03,96.54,96.41,82.2415,94.424,88.3546,DOWN,0
2014-07-07,95.73,96.02,82.3988,94.99,88.4732,DOWN,0
2014-07-08,94.36,94.05,82.5486,95.402,88.605,DOWN,0
2014-07-09,94.3,93.51,82.7017,95.37,88.7404,UP,1
2014-07-10,95.41,93.8,82.8624,95.268,88.8996,UP,1
2014-07-11,97.77,95.06,83.0279,95.514,89.0934,UP,1
2014-07-14,98.43,98.46,83.1929,96.054,89.4164,UP,1
2014-07-15,98.71,98.15,83.3698,96.924,89.717,UP,1
2014-07-16,101.23,101.3,83.5594,98.31,90.0636,DOWN,0
2014-07-17,98.15,99.77,83.7331,98.858,90.3384,UP,1
2014-07-18,99.46,98.18,83.9102,99.196,90.6606,DOWN,0
2014-07-21,99.03,99.45,84.0827,99.316,90.9694,UP,1
2014-07-22,100.16,99.38,84.2627,99.606,91.3336,DOWN,0
2014-07-23,99.6,100.35,84.4356,99.28,91.6764,DOWN,0
