ticker,CRM US Equity,CRM US Equity,CRM US Equity,CRM US Equity,CRM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-02-05,238.89,239.15,234.87,226.4598,216.5254,UP,1
2021-02-08,238.93,239.51,236.964,226.0216,216.9614,DOWN,0
2021-02-09,236.7,239.56,237.464,225.8192,217.375,UP,1
2021-02-10,236.72,237.45,237.844,225.601,217.7705,UP,1
2021-02-11,241.24,238.93,238.496,225.5098,218.2044,DOWN,0
2021-02-12,240.37,240.95,238.792,225.4902,218.6041,UP,1
2021-02-16,248.59,245.0,240.724,226.0464,219.0373,DOWN,0
2021-02-17,247.66,248.59,242.916,226.5802,219.4937,DOWN,0
2021-02-18,247.01,245.97,244.974,227.0032,219.9214,DOWN,0
2021-02-19,246.56,248.0,246.038,227.3804,220.338,DOWN,0
2021-02-22,240.95,244.26,246.154,227.6422,220.7244,DOWN,0
2021-02-23,235.64,235.26,243.564,227.9436,221.0531,UP,1
2021-02-24,240.47,235.53,242.126,228.2946,221.3759,DOWN,0
2021-02-25,231.08,238.53,238.94,228.4678,221.618,DOWN,0
2021-02-26,216.5,229.39,232.928,228.3724,221.8128,UP,1
2021-03-01,217.54,219.9,228.246,228.3202,222.0523,DOWN,0
2021-03-02,213.47,218.4,223.812,228.1172,222.2846,DOWN,0
2021-03-03,206.0,212.83,216.918,227.7188,222.458,DOWN,0
2021-03-04,205.33,206.84,211.768,227.2768,222.6221,UP,1
2021-03-05,210.76,210.01,210.62,226.9626,222.7957,DOWN,0
2021-03-08,207.72,213.62,208.656,226.4936,222.9497,UP,1
2021-03-09,211.53,212.18,208.268,226.1756,223.131,UP,1
2021-03-10,211.96,214.72,209.46,225.8992,223.3016,UP,1
2021-03-11,215.95,215.0,211.584,225.7254,223.4987,DOWN,0
2021-03-12,212.21,213.45,211.874,225.5204,223.6768,UP,1
2021-03-15,212.8,211.85,212.89,225.3284,223.8353,UP,1
2021-03-16,214.48,214.84,213.48,225.1674,224.0337,DOWN,0
2021-03-17,213.12,213.52,213.712,225.0236,224.2175,DOWN,0
2021-03-18,209.48,210.7,212.418,224.7828,224.3938,UP,1
2021-03-19,212.2,209.81,212.416,224.7038,224.5798,UP,1
2021-03-22,215.17,211.48,212.89,224.6476,224.7985,DOWN,0
2021-03-23,215.0,214.76,212.994,224.5068,225.0041,DOWN,0
2021-03-24,209.53,215.13,212.276,224.3324,225.169,DOWN,0
2021-03-25,205.44,206.17,211.468,224.1308,225.3234,UP,1
2021-03-26,209.09,205.64,210.846,223.949,225.4583,UP,1
2021-03-29,210.77,209.01,209.966,223.8524,225.6519,DOWN,0
2021-03-30,210.0,208.64,208.966,223.7896,225.8264,UP,1
2021-03-31,211.87,210.44,209.434,223.6918,225.9927,UP,1
2021-04-01,218.72,213.6,212.09,223.5974,226.1839,UP,1
2021-04-05,220.29,219.61,214.33,223.5598,226.3783,UP,1
2021-04-06,221.09,219.82,216.394,223.4662,226.5455,DOWN,0
2021-04-07,220.79,221.96,218.552,223.3636,226.7147,UP,1
2021-04-08,224.45,223.0,221.068,223.3274,226.8787,UP,1
2021-04-09,231.28,224.33,223.58,223.4574,227.0898,DOWN,0
2021-04-12,228.76,229.52,225.274,223.5026,227.3058,UP,1
2021-04-13,232.0,229.0,227.456,223.6314,227.5241,DOWN,0
2021-04-14,228.02,232.85,228.902,223.6226,227.7484,UP,1
2021-04-15,233.0,229.87,230.612,223.5986,227.9967,DOWN,0
2021-04-16,231.91,234.0,230.738,223.5404,228.2196,DOWN,0
2021-04-19,230.5,230.83,231.086,223.3908,228.4127,DOWN,0
2021-04-20,227.96,230.0,230.278,223.1722,228.5898,UP,1
2021-04-21,230.56,227.11,230.786,223.0048,228.754,UP,1
2021-04-22,231.35,230.0,230.456,222.8978,228.9289,UP,1
2021-04-23,233.51,232.94,230.776,222.8336,229.095,UP,1
2021-04-26,235.46,234.04,231.768,222.718,229.2686,DOWN,0
2021-04-27,234.21,235.46,233.018,222.5948,229.4453,UP,1
2021-04-28,236.88,235.0,234.282,222.3606,229.688,DOWN,0
2021-04-29,234.36,237.32,234.884,222.0946,229.912,DOWN,0
2021-04-30,230.32,232.8,234.246,221.7608,230.1231,DOWN,0
2021-05-03,223.76,230.77,231.906,221.3048,230.3144,DOWN,0
2021-05-04,217.18,221.67,228.5,220.8294,230.4614,DOWN,0
2021-05-05,215.4,218.82,224.204,220.4246,230.5629,UP,1
2021-05-06,218.05,215.805,220.942,219.9762,230.6992,DOWN,0
2021-05-07,216.5,220.51,218.178,219.6846,230.8251,DOWN,0
2021-05-10,213.89,215.498,216.204,219.6324,230.9519,UP,1
2021-05-11,215.56,209.0,215.88,219.5928,231.0872,DOWN,0
2021-05-12,210.54,213.34,214.908,219.5342,231.1851,UP,1
2021-05-13,211.86,212.97,213.67,219.6514,231.2969,UP,1
2021-05-14,217.66,214.19,213.902,219.898,231.4172,DOWN,0
2021-05-17,215.06,216.59,214.136,219.984,231.534,DOWN,0
2021-05-18,214.33,215.44,213.89,220.1162,231.6314,UP,1
2021-05-19,221.34,215.85,216.05,220.3124,231.7221,UP,1
2021-05-20,223.78,222.98,218.434,220.5488,231.834,DOWN,0
2021-05-21,222.58,225.21,219.418,220.6814,231.9337,UP,1
2021-05-24,226.99,225.0,221.804,220.977,232.0297,UP,1
2021-05-25,227.71,228.0,224.48,221.2752,232.163,UP,1
2021-05-26,229.68,228.48,226.148,221.5792,232.3256,DOWN,0
2021-05-27,225.83,229.52,226.558,221.8334,232.4948,UP,1
2021-05-28,238.1,239.22,229.662,222.4058,232.7222,DOWN,0
2021-06-01,236.2,238.0,231.504,222.8858,232.9275,DOWN,0
2021-06-02,234.62,234.4,232.886,223.2748,233.1333,DOWN,0
2021-06-03,230.84,232.89,233.118,223.5916,233.3038,UP,1
2021-06-04,237.48,231.63,235.448,224.1506,233.4711,UP,1
2021-06-07,238.14,236.6,235.456,224.8046,233.6363,DOWN,0
2021-06-08,236.42,238.8,235.5,225.3512,233.7708,DOWN,0
2021-06-09,236.09,238.87,235.794,225.8576,233.9136,UP,1
2021-06-10,240.19,236.0,237.664,226.4614,234.0723,UP,1
2021-06-11,240.31,239.03,238.23,227.0302,234.1936,UP,1
2021-06-14,246.26,240.7,239.854,227.581,234.0633,DOWN,0
2021-06-15,242.58,245.21,241.086,228.0268,233.8946,DOWN,0
2021-06-16,242.39,242.0,242.346,228.4528,233.751,UP,1
2021-06-17,244.43,242.0,243.194,228.9256,233.6099,DOWN,0
2021-06-18,242.78,241.85,243.688,229.2922,233.4176,UP,1
2021-06-21,244.48,243.45,243.332,229.5562,233.2565,DOWN,0
2021-06-22,243.11,243.8,243.438,229.8432,233.147,DOWN,0
2021-06-23,241.84,243.75,243.328,230.04,233.0827,UP,1
2021-06-24,243.77,243.35,243.196,230.355,233.0952,DOWN,0
2021-06-25,241.87,244.19,243.014,230.5324,233.0524,UP,1
2021-06-28,244.57,244.21,243.032,230.7856,233.0363,UP,1
2021-06-29,245.81,244.44,243.572,231.0918,233.0498,DOWN,0
2021-06-30,244.27,245.48,244.058,231.418,233.038,UP,1
2021-07-01,244.98,244.5,244.3,231.7064,233.0045,UP,1
2021-07-02,248.2,246.92,245.566,232.0434,232.9925,UP,1
2021-07-06,250.25,249.0,246.702,232.3782,233.0211,DOWN,0
2021-07-07,248.44,253.0,247.228,232.6378,233.0494,DOWN,0
2021-07-08,245.8,244.84,247.534,232.8696,233.0531,DOWN,0
2021-07-09,245.06,245.59,247.55,233.0332,233.0395,DOWN,0
2021-07-12,242.91,247.22,246.492,233.2042,233.0741,UP,1
2021-07-13,244.02,242.29,245.246,233.4782,233.1065,DOWN,0
2021-07-14,242.43,244.5,244.044,233.8516,233.1049,DOWN,0
2021-07-15,237.58,241.22,242.4,234.2596,233.0595,UP,1
2021-07-16,238.43,238.3,241.074,234.7202,233.0144,DOWN,0
2021-07-19,237.55,236.51,240.002,235.1102,232.9455,UP,1
2021-07-20,240.11,238.7,239.22,235.5824,232.8788,UP,1
2021-07-21,242.11,241.44,239.156,236.1468,232.8501,UP,1
2021-07-22,248.28,243.5,241.296,236.8012,232.8339,DOWN,0
2021-07-23,248.25,250.0,243.26,237.5554,232.8244,DOWN,0
2021-07-26,247.6,248.2,245.27,238.2702,232.7625,DOWN,0
2021-07-27,243.51,247.21,245.95,238.7872,232.679,UP,1
2021-07-28,243.96,243.82,246.32,239.3652,232.5689,UP,1
2021-07-29,244.04,243.49,245.472,239.9594,232.4537,DOWN,0
2021-07-30,241.93,243.0,244.208,240.3712,232.3292,DOWN,0
2021-08-02,240.86,242.31,242.86,240.7128,232.2244,UP,1
2021-08-03,241.13,241.38,242.384,241.0838,232.1414,UP,1
2021-08-04,244.17,241.62,242.426,241.4274,232.0695,UP,1
2021-08-05,250.56,244.68,243.73,241.8844,232.0473,UP,1
2021-08-06,250.59,249.23,245.462,242.3026,232.0204,DOWN,0
2021-08-09,249.32,251.42,247.154,242.7724,231.9958,DOWN,0
2021-08-10,243.39,250.87,247.606,242.8782,231.9644,DOWN,0
2021-08-11,242.28,244.67,247.228,242.9998,231.9232,UP,1
2021-08-12,248.39,242.5,246.794,243.2752,231.9553,UP,1
2021-08-13,251.56,251.71,246.988,243.6896,231.9616,DOWN,0
2021-08-16,249.2,250.17,246.964,243.924,232.0154,DOWN,0
2021-08-17,246.99,248.26,247.684,244.101,232.0647,UP,1
2021-08-18,251.22,248.0,249.472,244.397,232.1594,UP,1
2021-08-19,253.07,249.17,250.408,244.7366,232.2625,UP,1
2021-08-20,256.13,253.0,251.322,245.0554,232.3575,UP,1
2021-08-23,260.52,257.0,253.586,245.4596,232.4064,DOWN,0
2021-08-24,259.66,261.92,256.12,245.7276,232.4036,UP,1
2021-08-25,260.85,260.86,258.046,246.093,232.4071,UP,1
2021-08-26,267.79,269.8,260.99,246.601,232.4497,DOWN,0
2021-08-27,266.53,267.86,263.07,247.043,232.544,DOWN,0
2021-08-30,264.97,265.81,263.96,247.4868,232.598,UP,1
2021-08-31,265.27,264.77,265.082,247.9026,232.6772,UP,1
2021-09-01,268.32,266.27,266.576,248.4068,232.7713,DOWN,0
2021-09-02,264.15,269.0,265.848,248.853,232.8426,UP,1
2021-09-03,267.08,263.6,265.958,249.3192,232.8971,DOWN,0
2021-09-07,265.21,266.54,266.006,249.786,232.9374,DOWN,0
2021-09-08,262.62,263.62,265.476,250.147,232.9272,DOWN,0
2021-09-09,260.74,261.82,263.96,250.4456,232.9407,DOWN,0
2021-09-10,257.2,261.0,262.57,250.7042,232.9385,DOWN,0
2021-09-13,254.11,257.0,259.976,250.8868,232.9049,UP,1
2021-09-14,254.37,254.11,257.808,251.0102,232.9426,UP,1
2021-09-15,256.16,254.54,256.516,251.1284,232.9853,UP,1
2021-09-16,260.36,255.53,256.44,251.3668,233.0581,UP,1
2021-09-17,260.53,259.27,257.106,251.6614,233.154,DOWN,0
2021-09-20,258.22,256.59,257.928,251.9246,233.3412,DOWN,0
2021-09-21,257.97,259.47,258.648,252.2258,233.5262,UP,1
2021-09-22,259.17,258.9,259.25,252.5288,233.6927,UP,1
2021-09-23,277.86,270.0,262.75,253.2374,233.9435,UP,1
2021-09-24,285.63,278.5,267.77,254.1984,234.2324,DOWN,0
2021-09-27,279.68,282.44,272.062,255.0234,234.5279,DOWN,0
2021-09-28,272.28,275.11,274.924,255.718,234.7747,DOWN,0
2021-09-29,270.5,273.49,277.19,256.3258,235.0151,UP,1
2021-09-30,271.22,270.65,275.862,256.908,235.2649,UP,1
2021-10-01,275.26,271.5,273.788,257.4476,235.5404,DOWN,0
2021-10-04,270.86,275.22,272.024,257.8998,235.7766,UP,1
2021-10-05,271.77,272.11,271.922,258.3832,236.0059,UP,1
2021-10-06,275.27,269.67,272.876,259.0184,236.2451,DOWN,0
2021-10-07,274.58,276.9,273.548,259.6308,236.4856,DOWN,0
2021-10-08,272.48,275.54,272.992,260.1996,236.6922,UP,1
2021-10-11,273.75,271.78,273.57,260.836,236.9238,UP,1
2021-10-12,279.0,276.42,275.016,261.5988,237.1899,UP,1
2021-10-13,284.41,280.0,276.844,262.4644,237.4887,UP,1
2021-10-14,290.02,286.0,279.932,263.3814,237.8265,UP,1
2021-10-15,291.66,292.49,283.768,264.2034,238.1728,UP,1
2021-10-18,291.7,290.78,287.358,265.0256,238.5187,UP,1
2021-10-19,292.34,292.1,290.026,265.886,238.8788,DOWN,0
2021-10-20,290.09,293.11,291.162,266.82,239.2217,DOWN,0
2021-10-21,289.81,289.47,291.12,267.7706,239.59,UP,1
2021-10-22,292.56,289.0,291.3,268.654,239.9629,UP,1
2021-10-25,293.92,293.3,291.744,269.5012,240.3223,UP,1
2021-10-26,295.11,295.78,292.298,270.4194,240.7066,UP,1
2021-10-27,295.15,296.53,293.31,271.3826,241.1047,UP,1
2021-10-28,298.38,295.07,295.024,272.3258,241.5057,UP,1
2021-10-29,299.69,298.0,296.45,273.2582,241.9262,UP,1
2021-11-01,302.76,301.5,298.218,274.1908,242.3743,UP,1
2021-11-02,302.95,301.72,299.786,275.0394,242.8052,DOWN,0
2021-11-03,302.89,303.95,301.334,275.904,243.2025,UP,1
2021-11-04,308.04,303.5,303.266,276.8478,243.6318,DOWN,0
2021-11-05,307.25,308.5,304.778,277.637,244.0392,UP,1
2021-11-08,309.96,307.2,306.218,278.5056,244.4594,DOWN,0
2021-11-09,309.71,310.0,307.57,279.4004,244.8767,DOWN,0
2021-11-10,299.67,306.57,306.926,280.0884,245.2511,UP,1
2021-11-11,302.98,301.5,305.914,280.7816,245.6335,UP,1
2021-11-12,306.65,304.5,305.794,281.6316,246.039,DOWN,0
2021-11-15,305.49,306.9,304.9,282.3998,246.4241,UP,1
2021-11-16,307.09,304.08,304.376,283.2374,246.7886,UP,1
2021-11-17,308.02,307.78,306.046,284.1454,247.1546,DOWN,0
2021-11-18,302.99,306.16,306.048,284.9904,247.4796,DOWN,0
2021-11-19,301.17,305.71,304.952,285.8698,247.791,DOWN,0
2021-11-22,296.84,301.84,303.222,286.7244,248.0806,DOWN,0
2021-11-23,291.42,293.65,300.088,287.4654,248.3542,DOWN,0
2021-11-24,289.17,286.04,296.318,288.1256,248.6164,DOWN,0
2021-11-26,284.21,284.5,292.562,288.6026,248.8313,UP,1
2021-11-29,296.74,289.52,291.676,289.3268,249.1131,DOWN,0
2021-11-30,284.96,296.19,289.3,289.8616,249.295,DOWN,0
2021-12-01,251.5,271.26,281.316,289.7322,249.3142,UP,1
2021-12-02,261.2,252.82,275.722,289.7728,249.3851,DOWN,0
2021-12-03,258.32,261.55,270.544,289.382,249.4439,UP,1
2021-12-06,258.75,256.1,262.946,288.8444,249.5329,UP,1
2021-12-07,266.99,265.47,259.352,288.5906,249.6897,DOWN,0
2021-12-08,266.31,268.31,262.314,288.4712,249.8189,DOWN,0
2021-12-09,264.32,266.04,262.938,288.3476,249.9851,UP,1
2021-12-10,266.03,266.1,264.48,288.2438,250.2327,DOWN,0
2021-12-13,265.76,265.8,265.882,288.0538,250.4738,DOWN,0
2021-12-14,255.59,262.0,263.602,287.7484,250.6844,UP,1
2021-12-15,260.04,254.85,262.348,287.5138,250.9546,DOWN,0
2021-12-16,253.12,260.0,260.108,287.0708,251.1936,DOWN,0
2021-12-17,252.93,251.24,257.488,286.6378,251.4044,DOWN,0
2021-12-20,247.21,249.89,253.778,286.1324,251.6019,UP,1
2021-12-21,252.55,248.0,253.17,285.7084,251.807,UP,1
2021-12-22,252.8,253.42,251.722,285.1844,252.0112,UP,1
2021-12-23,253.14,251.23,251.726,284.559,252.1971,UP,1
2021-12-27,258.3,253.39,252.8,283.9246,252.4276,DOWN,0
2021-12-28,255.45,259.73,254.448,283.2004,252.6408,DOWN,0
2021-12-29,254.54,256.0,254.846,282.4572,252.8411,UP,1
2021-12-30,255.33,255.3,255.352,281.717,253.0522,DOWN,0
2021-12-31,254.13,254.47,255.55,280.9978,253.2754,UP,1
2022-01-03,255.46,255.01,254.982,280.3108,253.4917,DOWN,0
2022-01-04,248.23,256.85,253.538,279.4242,253.657,DOWN,0
2022-01-05,227.67,236.17,248.164,278.0992,253.7204,UP,1
2022-01-06,229.15,228.04,242.928,276.78,253.8185,DOWN,0
2022-01-07,228.31,228.5,237.764,275.4432,253.9328,UP,1
2022-01-10,229.63,225.5,232.598,274.0682,254.0355,UP,1
2022-01-11,234.84,228.8,229.92,272.7712,254.1559,UP,1
2022-01-12,237.83,237.0,231.952,271.4726,254.295,DOWN,0
2022-01-13,228.63,237.5,231.848,269.9862,254.3788,UP,1
2022-01-14,231.23,228.03,232.432,268.553,254.4414,DOWN,0
2022-01-18,226.06,228.45,231.718,266.9134,254.4702,UP,1
2022-01-19,226.27,227.47,230.004,265.2938,254.4961,DOWN,0
2022-01-20,222.94,229.07,227.026,263.5534,254.5069,DOWN,0
2022-01-21,218.63,223.06,225.026,261.7318,254.4778,UP,1
2022-01-24,223.03,212.39,223.386,260.199,254.4365,DOWN,0
2022-01-25,215.39,221.0,221.252,258.4472,254.3697,DOWN,0
2022-01-26,211.0,219.61,218.198,256.5342,254.2647,UP,1
2022-01-27,212.74,214.08,216.158,254.6792,254.1883,UP,1
2022-01-28,222.13,214.3,216.858,252.98,254.1339,UP,1
2022-01-31,232.63,222.95,218.778,251.4722,254.1375,DOWN,0
2022-02-01,232.12,232.37,222.124,250.0548,254.1456,DOWN,0
2022-02-02,225.01,233.74,224.926,248.5316,254.1309,DOWN,0
2022-02-03,212.77,218.07,224.932,246.8502,254.0419,UP,1
2022-02-04,219.23,214.99,224.352,245.4064,253.9813,DOWN,0
2022-02-07,216.97,219.0,221.22,243.9624,253.8986,UP,1
2022-02-08,217.43,215.6,218.282,242.6268,253.8085,UP,1
2022-02-09,222.04,221.14,217.688,241.1328,253.7476,DOWN,0
2022-02-10,217.67,217.7,218.668,239.787,253.6516,DOWN,0
2022-02-11,207.9,217.62,216.402,238.915,253.5193,DOWN,0
2022-02-14,206.4,205.8,214.288,237.819,253.3997,UP,1
2022-02-15,214.25,209.75,213.652,236.9376,253.3521,DOWN,0
2022-02-16,211.74,211.0,211.592,235.9974,253.3249,DOWN,0
2022-02-17,200.03,208.33,208.064,234.6582,253.2481,DOWN,0
2022-02-18,196.84,200.4,205.852,233.2688,253.142,DOWN,0
2022-02-22,195.13,195.53,203.598,231.885,253.0352,DOWN,0
2022-02-23,190.54,196.35,198.856,230.3752,252.9184,UP,1
2022-02-24,204.29,184.74,197.366,229.1458,252.8621,UP,1
2022-02-25,208.09,204.724,198.978,228.1958,252.8498,UP,1
2022-02-28,210.53,207.79,201.716,227.2056,252.8432,DOWN,0
2022-03-01,208.89,213.4,204.468,226.321,252.7993,UP,1
2022-03-02,210.39,216.1,208.438,225.4702,252.776,DOWN,0
2022-03-03,204.75,210.39,208.53,224.621,252.7281,DOWN,0
2022-03-04,203.01,204.7,207.514,223.6302,252.6364,DOWN,0
2022-03-07,196.23,203.45,204.654,222.4988,252.4987,DOWN,0
2022-03-08,192.08,194.28,201.292,221.2776,252.3462,UP,1
2022-03-09,203.16,198.35,199.846,220.1748,252.227,DOWN,0
2022-03-10,200.15,199.1,198.926,219.0688,252.0892,DOWN,0
2022-03-11,197.9,204.77,197.904,217.936,251.9303,DOWN,0
2022-03-14,193.12,198.24,197.282,216.6918,251.7668,UP,1
2022-03-15,196.14,198.53,198.094,215.532,251.557,UP,1
2022-03-16,205.57,198.66,198.576,214.5342,251.4038,UP,1
2022-03-17,210.41,204.62,200.628,213.7778,251.2828,UP,1
2022-03-18,218.8,209.23,204.808,213.6004,251.2226,DOWN,0
2022-03-21,213.72,218.19,208.928,213.2918,251.1038,UP,1
2022-03-22,218.21,213.72,213.342,213.0898,251.0041,DOWN,0
2022-03-23,211.11,213.87,214.45,212.7194,250.8776,UP,1
2022-03-24,213.98,212.35,215.164,212.3022,250.767,DOWN,0
2022-03-25,211.03,214.27,213.61,211.7662,250.6212,UP,1
2022-03-28,215.28,210.38,213.922,211.4992,250.4961,UP,1
2022-03-29,221.29,218.62,214.538,211.3004,250.3712,DOWN,0
2022-03-30,214.94,219.71,215.304,211.078,250.233,DOWN,0
2022-03-31,212.32,214.5,214.972,210.799,250.0827,DOWN,0
2022-04-01,212.25,212.48,215.216,210.5852,249.9218,UP,1
2022-04-04,218.85,214.63,215.93,210.5896,249.8021,DOWN,0
2022-04-05,210.14,218.0,213.7,210.3318,249.6304,DOWN,0
2022-04-06,200.82,205.21,210.876,210.0404,249.419,DOWN,0
2022-04-07,200.16,199.12,208.444,209.8236,249.2106,DOWN,0
2022-04-08,197.17,198.64,205.428,209.5122,248.9776,DOWN,0
2022-04-11,195.45,194.21,200.748,208.9786,248.7455,DOWN,0
2022-04-12,194.81,199.75,197.682,208.2222,248.4967,UP,1
2022-04-13,195.72,191.985,196.662,207.4942,248.2462,DOWN,0
2022-04-14,189.41,196.32,194.512,206.7822,247.9719,DOWN,0
2022-04-18,187.01,188.3,192.48,206.267,247.6821,UP,1
2022-04-19,191.39,187.24,191.668,205.7102,247.398,DOWN,0
2022-04-20,186.23,192.89,189.952,205.0954,247.0779,DOWN,0
2022-04-21,177.23,188.78,186.254,204.2914,246.7219,DOWN,0
2022-04-22,171.43,177.7,182.658,203.2792,246.35,UP,1
2022-04-25,174.57,169.69,180.17,202.4172,245.9976,DOWN,0
2022-04-26,170.08,172.62,175.908,201.6608,245.6334,UP,1
2022-04-27,174.68,171.0,173.598,201.0264,245.2867,UP,1
2022-04-28,185.74,181.41,175.3,200.4562,245.0033,DOWN,0
2022-04-29,175.94,182.57,176.202,199.7402,244.6951,UP,1
2022-05-02,177.57,175.09,176.802,199.291,244.3908,UP,1
2022-05-03,178.36,176.95,178.458,198.9214,244.0948,UP,1
2022-05-04,185.48,179.71,180.618,198.7284,243.8217,DOWN,0
2022-05-05,172.3,180.49,177.93,198.3636,243.4726,DOWN,0
2022-05-06,169.7,169.49,176.682,197.6718,243.0797,DOWN,0
2022-05-09,163.6,166.72,173.888,196.782,242.6565,UP,1
2022-05-10,167.15,167.42,171.646,195.9144,242.2542,DOWN,0
2022-05-11,161.27,165.5,166.804,194.962,241.843,DOWN,0
2022-05-12,160.42,156.93,164.428,193.9626,241.4253,UP,1
2022-05-13,166.91,163.55,163.87,193.2058,241.0397,DOWN,0
2022-05-16,164.12,164.74,163.974,192.428,240.6506,DOWN,0
2022-05-17,163.73,167.33,163.29,191.778,240.265,DOWN,0
2022-05-18,157.33,162.82,162.502,191.083,239.846,DOWN,0
2022-05-19,155.6,155.23,161.538,190.1318,239.4031,UP,1
2022-05-20,159.65,158.74,160.086,189.3218,238.9486,UP,1
2022-05-23,160.32,159.84,159.326,188.5702,238.4972,DOWN,0
2022-05-24,156.93,157.77,157.966,187.8464,238.0353,UP,1
2022-05-25,159.65,155.32,158.43,187.1166,237.6166,UP,1
2022-05-26,162.46,159.69,159.802,186.2544,237.2175,UP,1
2022-05-27,165.1,160.67,160.892,185.3482,236.801,DOWN,0
2022-05-31,160.24,166.96,160.876,184.177,236.3444,UP,1
2022-06-01,176.07,178.01,164.704,183.424,235.9788,UP,1
2022-06-02,188.4,175.0,170.454,182.8278,235.6858,DOWN,0
2022-06-03,184.91,185.0,174.944,182.3038,235.3543,DOWN,0
2022-06-06,182.87,188.93,178.498,181.6816,235.0033,UP,1
2022-06-07,187.15,181.71,183.88,181.204,234.6584,UP,1
2022-06-08,189.19,187.0,186.504,180.6822,234.3017,DOWN,0
2022-06-09,187.11,188.53,186.246,179.9986,233.939,DOWN,0
2022-06-10,178.45,183.63,184.954,179.2688,233.527,DOWN,0
2022-06-13,166.03,170.55,181.586,178.343,233.0182,DOWN,0
2022-06-14,164.45,168.73,177.046,177.387,232.5078,UP,1
2022-06-15,168.55,166.73,172.918,176.381,232.0257,DOWN,0
2022-06-16,159.85,163.73,167.466,175.3752,231.4986,UP,1
2022-06-17,163.26,158.56,164.428,174.624,230.9733,UP,1
2022-06-21,166.83,165.05,164.588,173.9574,230.4867,UP,1
2022-06-22,167.45,164.7,165.188,173.363,229.9885,UP,1
2022-06-23,173.05,169.09,166.088,172.915,229.5277,UP,1
2022-06-24,185.92,177.72,171.302,172.7372,229.1442,DOWN,0
2022-06-27,181.31,186.11,174.912,172.449,228.7471,DOWN,0
2022-06-28,171.46,180.29,175.838,172.09,228.3184,DOWN,0
2022-06-29,170.61,172.5,176.47,171.762,227.9009,DOWN,0
2022-06-30,165.04,165.05,174.868,171.235,227.4542,UP,1
2022-07-01,168.2,164.76,171.324,170.8744,227.0144,UP,1
2022-07-05,172.2,166.1,169.502,170.7738,226.5736,UP,1
2022-07-06,172.73,173.52,169.756,170.7998,226.1346,UP,1
2022-07-07,176.64,174.17,170.962,170.8412,225.7267,DOWN,0
2022-07-08,175.5,174.05,173.054,170.9496,225.3144,DOWN,0
2022-07-11,174.36,174.0,174.286,170.9432,224.8903,DOWN,0
2022-07-12,166.33,172.21,173.112,170.555,224.3327,DOWN,0
2022-07-13,163.49,162.41,171.264,170.306,223.722,DOWN,0
2022-07-14,161.04,161.03,168.144,169.9754,223.1288,UP,1
2022-07-15,167.38,163.71,166.52,169.7558,222.6043,UP,1
2022-07-18,167.89,168.95,165.226,169.404,222.0912,UP,1
2022-07-19,173.81,170.92,166.722,169.4342,221.6042,UP,1
2022-07-20,182.45,176.1,170.514,169.6892,221.1401,UP,1
2022-07-21,185.35,180.66,175.376,170.1242,220.7126,DOWN,0
2022-07-22,182.47,185.07,178.394,170.4306,220.2661,DOWN,0
2022-07-25,177.29,181.83,180.274,170.751,219.7762,DOWN,0
2022-07-26,170.46,177.11,179.604,170.9518,219.2556,UP,1
2022-07-27,180.3,174.86,179.174,171.2196,218.7947,UP,1
2022-07-28,181.29,178.41,178.362,171.563,218.3324,UP,1
2022-07-29,184.02,181.82,178.672,171.9688,217.8575,DOWN,0
2022-08-01,182.98,181.3,179.81,172.4818,217.3503,UP,1
2022-08-02,183.79,180.81,182.476,173.0456,216.8192,UP,1
2022-08-03,189.65,185.53,184.346,173.6456,216.3091,UP,1
2022-08-04,191.27,188.56,186.342,174.2646,215.807,DOWN,0
2022-08-05,190.17,187.0,187.572,174.9294,215.2961,DOWN,0
2022-08-08,189.75,191.09,188.926,175.5314,214.7944,DOWN,0
2022-08-09,182.24,186.3,188.616,175.927,214.2566,UP,1
2022-08-10,188.61,188.16,188.408,176.3972,213.7368,DOWN,0
2022-08-11,186.73,192.13,187.5,176.927,213.2009,UP,1
2022-08-12,189.89,186.63,187.444,177.2034,212.6748,UP,1
2022-08-15,191.06,189.05,187.706,177.2566,212.1543,DOWN,0
2022-08-16,189.59,189.55,189.176,177.3502,211.6104,DOWN,0
2022-08-17,187.96,187.72,189.046,177.452,211.0517,DOWN,0
2022-08-18,187.93,188.42,189.286,177.4676,210.4776,DOWN,0
2022-08-19,183.77,185.22,188.062,177.3592,209.8817,DOWN,0
2022-08-22,176.98,180.0,185.246,177.1566,209.2521,DOWN,0
2022-08-23,176.0,175.88,182.528,177.1076,208.5919,UP,1
2022-08-24,180.01,176.67,180.938,177.3872,207.9557,DOWN,0
2022-08-25,173.91,168.58,178.134,177.5764,207.2755,DOWN,0
2022-08-26,165.23,173.96,174.426,177.51,206.5531,DOWN,0
2022-08-29,160.21,164.28,171.072,177.5172,205.8558,DOWN,0
2022-08-30,159.67,162.14,167.806,177.4454,205.1392,DOWN,0
2022-08-31,156.12,159.79,163.028,177.2312,204.3866,DOWN,0
2022-09-01,153.53,154.87,158.952,176.9528,203.6268,UP,1
2022-09-02,153.69,156.46,156.644,176.5656,202.8598,DOWN,0
2022-09-06,151.72,152.88,154.946,175.8816,202.0783,UP,1
