ticker,FBHS US Equity,FBHS US Equity,FBHS US Equity,FBHS US Equity,FBHS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2022-11-08,58.25,58.97,57.464,58.2616,69.64,DOWN,0
2022-11-09,58.12,57.62,57.56,58.1788,69.4547,UP,1
2022-11-10,65.69,61.54,59.598,58.264,69.3224,UP,1
2022-11-11,67.25,65.65,61.556,58.3838,69.2053,DOWN,0
2022-11-14,65.44,66.47,62.95,58.4814,69.07,UP,1
2022-11-15,67.32,68.15,64.764,58.631,68.9358,DOWN,0
2022-11-16,65.72,66.93,66.284,58.6982,68.7947,DOWN,0
2022-11-17,63.93,64.1,65.932,58.7146,68.6395,UP,1
2022-11-18,64.41,65.12,65.364,58.709,68.5066,DOWN,0
2022-11-21,63.98,64.14,65.072,58.6916,68.3795,UP,1
2022-11-22,64.93,64.67,64.594,58.7678,68.2579,UP,1
2022-11-23,66.21,64.79,64.692,58.8946,68.1342,UP,1
2022-11-25,66.94,66.1,65.294,59.031,68.0025,DOWN,0
2022-11-28,64.89,66.23,65.39,59.1292,67.8789,UP,1
2022-11-29,65.74,64.43,65.742,59.237,67.7636,DOWN,0
2022-11-30,65.34,64.74,65.824,59.369,67.6441,X,X
