ticker,RL US Equity,RL US Equity,RL US Equity,RL US Equity,RL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-25,26.3,26.55,24.2297,26.598,27.236,DOWN,0
2001-06-26,25.9,26.05,24.2632,26.496,27.295,DOWN,0
2001-06-27,25.9,25.9,24.2965,26.396,27.3288,UP,1
2001-06-28,26.68,26.15,24.3349,26.234,27.3374,DOWN,0
2001-06-29,25.8,26.43,24.3689,26.116,27.3334,UP,1
2001-07-02,26.16,26.0,24.4028,26.088,27.3534,UP,1
2001-07-03,26.42,26.1,24.4399,26.192,27.3742,DOWN,0
2001-07-05,25.98,26.6,24.4792,26.208,27.3988,DOWN,0
2001-07-06,25.0,25.95,24.5151,25.872,27.3828,UP,1
2001-07-09,25.06,25.5,24.551,25.724,27.359,DOWN,0
2001-07-10,24.91,25.1,24.5868,25.474,27.3276,UP,1
2001-07-11,25.0,24.91,24.6243,25.19,27.3076,UP,1
2001-07-12,25.91,25.5,24.6695,25.176,27.296,DOWN,0
2001-07-13,25.6,25.8,24.7147,25.296,27.261,UP,1
2001-07-16,25.9,25.75,24.7636,25.464,27.2362,DOWN,0
2001-07-17,25.85,25.65,24.8103,25.652,27.2034,DOWN,0
2001-07-18,25.75,25.65,24.8584,25.802,27.1684,DOWN,0
2001-07-19,24.97,25.85,24.9008,25.614,27.1198,UP,1
2001-07-20,25.93,24.97,24.9492,25.68,27.0994,UP,1
2001-07-23,26.44,25.93,25.0008,25.788,27.0808,DOWN,0
2001-07-24,25.7,26.55,25.0343,25.758,27.0484,UP,1
2001-07-25,25.93,26.25,25.0727,25.794,27.0262,DOWN,0
2001-07-26,25.63,25.93,25.1064,25.926,26.9948,DOWN,0
2001-07-27,23.75,25.62,25.1296,25.49,26.9108,DOWN,0
2001-07-30,23.0,23.75,25.1502,24.802,26.8036,UP,1
2001-07-31,24.5,23.2,25.1824,24.562,26.7256,DOWN,0
2001-08-01,23.5,23.5,25.2093,24.076,26.6116,UP,1
2001-08-02,24.56,23.51,25.238,23.862,26.5296,UP,1
2001-08-03,24.96,24.56,25.2694,24.104,26.4408,DOWN,0
2001-08-06,24.5,25.0,25.2969,24.404,26.3358,DOWN,0
2001-08-07,23.15,23.5,25.3154,24.134,26.1998,UP,1
2001-08-08,25.1,24.25,25.345,24.454,26.0822,DOWN,0
2001-08-09,24.57,25.1,25.3738,24.456,25.9666,DOWN,0
2001-08-10,24.5,24.4,25.4016,24.364,25.8576,DOWN,0
2001-08-13,24.12,24.5,25.4281,24.288,25.7822,UP,1
2001-08-14,24.64,23.9,25.4579,24.586,25.698,DOWN,0
2001-08-15,24.64,24.75,25.4851,24.494,25.6178,DOWN,0
2001-08-16,24.13,24.64,25.5095,24.406,25.54,UP,1
2001-08-17,24.9,24.23,25.5359,24.486,25.466,UP,1
2001-08-20,24.93,25.25,25.5553,24.648,25.4106,DOWN,0
2001-08-21,24.25,24.5,25.5606,24.57,25.3556,DOWN,0
2001-08-22,23.72,24.7,25.5667,24.386,25.3048,DOWN,0
2001-08-23,23.42,23.7,25.5706,24.244,25.2612,UP,1
2001-08-24,23.8,23.45,25.5768,24.024,25.2128,UP,1
2001-08-27,23.9,23.55,25.5823,23.818,25.168,UP,1
2001-08-28,24.03,23.9,25.5915,23.774,25.1196,DOWN,0
2001-08-29,24.0,24.15,25.6052,23.83,25.0714,DOWN,0
2001-08-30,23.08,24.0,25.6156,23.762,25.005,UP,1
2001-08-31,23.72,23.15,25.6258,23.746,24.9296,DOWN,0
2001-09-04,23.5,23.68,25.6374,23.666,24.8718,DOWN,0
2001-09-05,23.4,23.51,25.6462,23.54,24.8138,DOWN,0
2001-09-06,23.16,23.4,25.6536,23.372,24.759,DOWN,0
2001-09-07,23.0,23.16,25.6589,23.356,24.701,DOWN,0
2001-09-10,22.69,22.9,25.6645,23.15,24.6212,DOWN,0
2001-09-17,20.6,20.5,25.6616,22.57,24.5172,DOWN,0
2001-09-18,20.0,20.55,25.6497,21.89,24.394,UP,1
2001-09-19,20.4,20.0,25.6367,21.338,24.2736,DOWN,0
2001-09-20,19.75,20.2,25.6211,20.688,24.149,DOWN,0
2001-09-21,18.75,19.2,25.6067,19.9,24.024,UP,1
2001-09-24,19.5,19.5,25.5995,19.68,23.9128,UP,1
2001-09-25,19.75,19.74,25.5902,19.63,23.8096,DOWN,0
2001-09-26,19.4,19.75,25.5775,19.43,23.6976,DOWN,0
2001-09-27,18.41,19.4,25.5614,19.162,23.5476,UP,1
2001-09-28,18.75,18.5,25.5489,19.162,23.4106,DOWN,0
2001-10-01,18.56,18.67,25.5367,18.974,23.2638,UP,1
2001-10-02,19.0,18.55,25.523,18.824,23.1268,UP,1
2001-10-03,21.3,18.75,25.5216,19.204,23.0378,UP,1
2001-10-04,21.71,21.3,25.523,19.864,22.9726,DOWN,0
2001-10-05,21.1,21.71,25.5216,20.334,22.876,DOWN,0
2001-10-08,20.47,21.35,25.5168,20.716,22.7566,UP,1
2001-10-09,20.5,20.7,25.5121,21.016,22.6526,UP,1
2001-10-10,22.0,20.7,25.5071,21.156,22.574,DOWN,0
2001-10-11,21.79,22.0,25.5057,21.172,22.4972,UP,1
2001-10-12,22.12,21.92,25.5104,21.376,22.4646,DOWN,0
2001-10-15,21.9,22.15,25.5124,21.662,22.4426,UP,1
2001-10-16,22.02,21.9,25.5138,21.966,22.393,UP,1
2001-10-17,22.48,22.2,25.5152,22.062,22.3726,DOWN,0
2001-10-18,22.44,22.57,25.514,22.192,22.3302,DOWN,0
2001-10-19,21.93,22.44,25.5086,22.154,22.2696,DOWN,0
2001-10-22,21.4,22.1,25.5041,22.054,22.2076,UP,1
2001-10-23,21.59,20.8,25.4998,21.968,22.1764,UP,1
2001-10-24,21.9,21.65,25.4943,21.852,22.1124,DOWN,0
2001-10-25,21.85,21.65,25.4798,21.734,22.058,UP,1
2001-10-26,22.75,21.6,25.4714,21.898,22.023,DOWN,0
2001-10-29,21.3,22.9,25.4557,21.878,21.9666,DOWN,0
2001-10-30,21.06,21.42,25.4366,21.772,21.895,UP,1
2001-10-31,22.02,21.2,25.4233,21.796,21.8426,DOWN,0
2001-11-01,22.0,21.85,25.4092,21.826,21.8,UP,1
2001-11-02,22.3,21.95,25.3951,21.736,21.748,DOWN,0
2001-11-05,21.95,21.85,25.3802,21.866,21.6884,UP,1
2001-11-06,22.84,21.85,25.3672,22.222,21.6602,UP,1
2001-11-07,23.85,23.09,25.3577,22.588,21.6628,DOWN,0
2001-11-08,23.64,24.0,25.3562,22.916,21.6672,DOWN,0
2001-11-09,23.2,23.65,25.3447,23.096,21.6552,UP,1
2001-11-12,23.9,23.3,25.3342,23.486,21.6552,UP,1
2001-11-13,25.2,24.0,25.3277,23.958,21.6786,UP,1
2001-11-14,26.7,26.0,25.3284,24.528,21.7326,UP,1
2001-11-15,27.58,26.61,25.3378,25.316,21.8226,DOWN,0
2001-11-16,27.03,27.1,25.3443,26.082,21.8888,UP,1
2001-11-19,27.94,27.25,25.3558,26.89,21.9776,DOWN,0
2001-11-20,26.65,27.8,25.3621,27.18,22.0426,DOWN,0
2001-11-21,26.6,26.75,25.3672,27.16,22.1114,UP,1
2001-11-23,26.87,27.1,25.3801,27.018,22.1888,UP,1
2001-11-26,26.9,26.87,25.3903,26.992,22.273,DOWN,0
2001-11-27,26.35,26.85,25.3996,26.674,22.388,DOWN,0
2001-11-28,25.0,26.1,25.3984,26.344,22.488,DOWN,0
2001-11-29,24.0,25.0,25.3855,25.824,22.56,UP,1
2001-11-30,24.12,24.0,25.3712,25.274,22.6474,UP,1
2001-12-03,24.62,24.3,25.3542,24.818,22.7648,UP,1
2001-12-04,25.2,24.55,25.335,24.588,22.8788,UP,1
2001-12-05,25.58,25.0,25.3164,24.704,22.9954,DOWN,0
2001-12-06,25.33,25.33,25.2939,24.97,23.114,DOWN,0
2001-12-07,25.22,25.45,25.2717,25.19,23.2502,DOWN,0
2001-12-10,25.05,25.12,25.2494,25.276,23.3762,UP,1
2001-12-11,25.07,24.95,25.2354,25.25,23.5064,DOWN,0
2001-12-12,24.8,25.05,25.2094,25.094,23.6224,DOWN,0
2001-12-13,24.77,24.65,25.1874,24.982,23.6918,UP,1
2001-12-14,25.3,25.5,25.1616,24.998,23.7636,DOWN,0
2001-12-17,24.39,25.5,25.1373,24.866,23.8294,UP,1
2001-12-18,25.25,24.6,25.1171,24.902,23.925,UP,1
2001-12-19,25.61,25.35,25.0991,25.064,24.0272,DOWN,0
2001-12-20,25.25,25.75,25.0819,25.16,24.0922,UP,1
2001-12-21,25.52,25.15,25.0677,25.204,24.1668,DOWN,0
2001-12-24,25.1,25.4,25.0451,25.346,24.2264,UP,1
2001-12-26,25.97,25.15,25.0269,25.49,24.3078,UP,1
2001-12-27,26.13,26.05,25.0095,25.594,24.39,DOWN,0
2001-12-28,25.85,26.45,24.9939,25.714,24.4574,UP,1
2001-12-31,26.76,25.86,24.9868,25.962,24.5438,DOWN,0
2002-01-02,26.11,26.3,24.9816,26.164,24.6274,UP,1
2002-01-03,26.61,26.1,24.9851,26.292,24.7316,UP,1
2002-01-04,28.41,27.0,24.9952,26.748,24.868,DOWN,0
2002-01-07,28.21,28.95,25.0036,27.22,24.9942,DOWN,0
2002-01-08,28.01,28.4,25.005,27.47,25.1174,DOWN,0
2002-01-09,27.8,28.7,25.0089,27.808,25.2184,UP,1
2002-01-10,27.94,27.7,25.0168,28.074,25.3512,DOWN,0
2002-01-11,27.9,28.3,25.03,27.972,25.488,DOWN,0
2002-01-14,27.0,27.54,25.0356,27.73,25.5876,UP,1
2002-01-15,27.2,27.25,25.0454,27.568,25.6916,DOWN,0
2002-01-16,26.62,27.1,25.0454,27.332,25.778,DOWN,0
2002-01-17,26.25,26.66,25.0456,26.994,25.864,UP,1
2002-01-18,26.85,26.45,25.0489,26.784,25.9442,UP,1
2002-01-22,27.0,26.85,25.0464,26.784,26.0072,UP,1
2002-01-23,27.2,27.0,25.0486,26.784,26.0784,UP,1
2002-01-24,27.25,27.0,25.0536,26.91,26.1594,UP,1
2002-01-25,27.71,27.25,25.0607,27.202,26.2356,UP,1
2002-01-28,28.25,27.7,25.0697,27.482,26.2966,DOWN,0
2002-01-29,27.9,28.0,25.0792,27.662,26.3206,DOWN,0
2002-01-30,27.43,27.65,25.0823,27.708,26.3176,UP,1
2002-01-31,27.62,27.43,25.0859,27.782,26.3294,DOWN,0
2002-02-01,27.61,27.6,25.093,27.762,26.3228,DOWN,0
2002-02-04,26.43,27.5,25.1027,27.398,26.3184,DOWN,0
2002-02-05,25.95,26.18,25.1177,27.008,26.3054,DOWN,0
2002-02-06,25.59,26.0,25.1246,26.64,26.2798,UP,1
2002-02-07,26.07,25.75,25.1237,26.33,26.2632,UP,1
2002-02-08,26.61,26.32,25.1267,26.13,26.2684,UP,1
2002-02-11,28.0,26.75,25.1409,26.444,26.3284,UP,1
2002-02-12,28.19,28.0,25.155,26.892,26.4122,UP,1
2002-02-13,28.37,28.44,25.1731,27.448,26.4972,DOWN,0
2002-02-14,27.83,28.01,25.1832,27.8,26.5614,DOWN,0
2002-02-15,27.75,27.65,25.1907,28.028,26.6124,UP,1
2002-02-19,28.04,27.74,25.1985,28.036,26.6616,DOWN,0
2002-02-20,27.86,28.05,25.2078,27.97,26.7122,DOWN,0
2002-02-21,27.7,27.87,25.2139,27.836,26.7618,DOWN,0
2002-02-22,27.7,27.75,25.2156,27.81,26.8148,UP,1
2002-02-25,28.22,28.2,25.221,27.904,26.8778,DOWN,0
2002-02-26,28.15,28.3,25.2243,27.926,26.9448,DOWN,0
2002-02-27,27.67,28.19,25.2252,27.888,27.0028,DOWN,0
2002-02-28,27.31,26.55,25.2247,27.81,27.043,UP,1
2002-03-01,28.25,27.5,25.2312,27.92,27.1202,UP,1
2002-03-04,28.51,28.4,25.2369,27.978,27.1854,UP,1
2002-03-05,28.76,29.0,25.2442,28.1,27.2484,DOWN,0
2002-03-06,28.66,28.65,25.2523,28.298,27.3166,DOWN,0
2002-03-07,28.19,28.75,25.2572,28.474,27.37,UP,1
2002-03-08,28.2,28.55,25.2584,28.464,27.432,UP,1
2002-03-11,28.65,28.45,25.2599,28.492,27.4856,UP,1
2002-03-12,28.92,28.8,25.2625,28.524,27.5414,DOWN,0
2002-03-13,28.9,28.9,25.261,28.572,27.6024,DOWN,0
2002-03-14,28.81,28.9,25.2618,28.696,27.6434,UP,1
2002-03-15,29.02,29.03,25.2599,28.86,27.7016,DOWN,0
2002-03-18,29.0,29.4,25.2561,28.93,27.7494,UP,1
2002-03-19,29.66,29.1,25.2547,29.078,27.7744,DOWN,0
2002-03-20,29.53,29.55,25.2474,29.204,27.8008,DOWN,0
2002-03-21,29.15,29.4,25.2414,29.272,27.8236,DOWN,0
2002-03-22,28.54,29.05,25.2344,29.176,27.8384,DOWN,0
2002-03-25,28.53,28.54,25.2376,29.082,27.8502,UP,1
2002-03-26,28.89,28.55,25.2378,28.928,27.87,UP,1
2002-03-27,28.99,28.82,25.2395,28.82,27.9098,UP,1
2002-03-28,29.18,28.95,25.2453,28.826,27.9494,DOWN,0
2002-04-01,28.2,28.5,25.2433,28.758,27.981,DOWN,0
2002-04-02,27.72,28.0,25.2434,28.596,28.0104,DOWN,0
2002-04-03,27.33,27.72,25.245,28.284,28.02,UP,1
2002-04-04,28.13,27.45,25.2544,28.112,28.0426,DOWN,0
2002-04-05,27.62,27.55,25.2644,27.8,28.051,UP,1
2002-04-08,27.87,27.62,25.2727,27.734,28.0634,UP,1
2002-04-09,28.9,27.87,25.2865,27.97,28.0872,UP,1
2002-04-10,29.37,28.9,25.3011,28.378,28.1096,DOWN,0
2002-04-11,28.65,29.59,25.3123,28.482,28.1246,UP,1
2002-04-12,29.45,28.85,25.3275,28.848,28.165,UP,1
2002-04-15,29.55,29.45,25.3378,29.184,28.2036,UP,1
2002-04-16,30.64,29.7,25.3591,29.532,28.2642,DOWN,0
2002-04-17,30.5,30.64,25.3801,29.758,28.3456,DOWN,0
2002-04-18,30.35,30.75,25.4023,30.098,28.4336,DOWN,0
2002-04-19,29.87,30.35,25.4222,30.182,28.5192,DOWN,0
2002-04-22,29.34,29.87,25.4355,30.14,28.5846,UP,1
2002-04-23,29.7,29.45,25.455,29.952,28.6464,UP,1
2002-04-24,30.01,29.7,25.4742,29.854,28.6866,DOWN,0
2002-04-25,28.95,29.95,25.4869,29.574,28.7018,DOWN,0
2002-04-26,28.47,28.99,25.4994,29.294,28.7038,UP,1
2002-04-29,29.03,28.72,25.5195,29.232,28.7278,DOWN,0
2002-04-30,28.75,29.1,25.5379,29.042,28.7478,UP,1
2002-05-01,28.89,28.74,25.5578,28.818,28.7648,UP,1
2002-05-02,29.06,29.1,25.5782,28.84,28.7888,DOWN,0
2002-05-03,28.37,29.16,25.5905,28.82,28.8022,DOWN,0
2002-05-06,27.86,28.32,25.6017,28.586,28.8054,UP,1
2002-05-07,27.9,27.86,25.6117,28.416,28.799,DOWN,0
2002-05-08,26.5,28.0,25.615,27.938,28.766,UP,1
2002-05-09,28.6,26.5,25.6293,27.846,28.7846,DOWN,0
2002-05-10,28.52,28.6,25.647,27.876,28.8088,UP,1
2002-05-13,28.6,28.3,25.6603,28.024,28.8158,UP,1
2002-05-14,28.9,28.7,25.6726,28.224,28.8236,UP,1
2002-05-15,29.15,28.6,25.6899,28.754,28.8314,UP,1
2002-05-16,29.5,29.2,25.7077,28.934,28.8482,DOWN,0
2002-05-17,28.54,29.65,25.7223,28.938,28.8552,UP,1
2002-05-20,28.59,28.53,25.7465,28.936,28.863,UP,1
2002-05-21,28.81,28.7,25.7756,28.918,28.8662,DOWN,0
2002-05-22,26.63,27.5,25.7862,28.414,28.8204,UP,1
2002-05-23,26.99,26.1,25.8036,27.912,28.7822,UP,1
2002-05-24,27.6,27.25,25.8188,27.724,28.758,DOWN,0
2002-05-28,27.4,27.65,25.831,27.486,28.7256,DOWN,0
2002-05-29,26.62,27.4,25.8416,27.048,28.678,DOWN,0
2002-05-30,26.25,26.56,25.8571,26.972,28.6098,DOWN,0
2002-05-31,25.89,26.5,25.8611,26.752,28.537,DOWN,0
2002-06-03,25.2,26.0,25.8642,26.272,28.458,DOWN,0
2002-06-04,24.9,25.15,25.8662,25.772,28.3852,UP,1
2002-06-05,25.13,24.75,25.8713,25.474,28.3172,DOWN,0
2002-06-06,24.7,25.17,25.8716,25.164,28.2334,UP,1
2002-06-07,25.0,24.6,25.8734,24.986,28.1536,UP,1
2002-06-10,25.24,24.9,25.8789,24.994,28.0748,DOWN,0
2002-06-11,24.61,25.17,25.8775,24.936,28.003,UP,1
2002-06-12,24.87,24.86,25.8772,24.884,27.946,DOWN,0
2002-06-13,24.71,24.88,25.8795,24.886,27.8936,DOWN,0
2002-06-14,24.2,24.7,25.8819,24.726,27.815,DOWN,0
2002-06-17,24.08,24.3,25.8852,24.494,27.7442,UP,1
2002-06-18,24.45,24.19,25.8884,24.462,27.6758,DOWN,0
2002-06-19,24.35,24.5,25.8907,24.358,27.5848,DOWN,0
2002-06-20,23.96,24.4,25.8903,24.208,27.4766,DOWN,0
2002-06-21,23.3,24.05,25.8868,24.028,27.3696,UP,1
2002-06-24,23.68,23.55,25.8898,23.948,27.2542,DOWN,0
2002-06-25,22.19,23.93,25.8822,23.496,27.107,UP,1
2002-06-26,22.3,21.36,25.8762,23.086,26.9402,UP,1
2002-06-27,22.36,22.55,25.871,22.766,26.7774,UP,1
2002-06-28,22.4,22.11,25.8672,22.586,26.6184,DOWN,0
2002-07-01,22.14,22.55,25.8629,22.278,26.4638,DOWN,0
2002-07-02,22.02,22.2,25.8595,22.244,26.3174,DOWN,0
2002-07-03,20.6,22.0,25.8595,21.904,26.1354,UP,1
2002-07-05,21.85,21.02,25.8688,21.802,25.9722,UP,1
2002-07-08,22.97,21.95,25.8817,21.916,25.8526,DOWN,0
2002-07-09,22.41,22.98,25.8949,21.97,25.7314,DOWN,0
2002-07-10,21.7,22.16,25.9097,21.906,25.5848,DOWN,0
2002-07-11,20.56,21.7,25.915,21.898,25.421,DOWN,0
2002-07-12,19.98,20.65,25.9161,21.524,25.2428,UP,1
2002-07-15,20.2,20.03,25.9202,20.97,25.0656,DOWN,0
2002-07-16,19.77,19.95,25.927,20.442,24.8936,UP,1
2002-07-17,19.95,20.5,25.933,20.092,24.7354,DOWN,0
2002-07-18,19.6,19.95,25.9382,19.9,24.5694,DOWN,0
2002-07-19,19.1,19.6,25.9387,19.724,24.4214,DOWN,0
2002-07-22,18.35,19.0,25.9239,19.354,24.2164,DOWN,0
2002-07-23,18.3,18.4,25.9069,19.06,24.012,UP,1
2002-07-24,18.76,17.9,25.8952,18.822,23.8152,UP,1
2002-07-25,19.57,18.76,25.8907,18.816,23.6286,UP,1
2002-07-26,19.9,19.55,25.8876,18.976,23.4436,UP,1
2002-07-29,20.9,20.35,25.8821,19.486,23.2716,UP,1
2002-07-30,21.04,20.89,25.8784,20.034,23.1216,DOWN,0
2002-07-31,20.06,21.04,25.8681,20.294,22.951,UP,1
2002-08-01,20.26,20.29,25.8599,20.432,22.78,DOWN,0
2002-08-02,20.06,20.42,25.8501,20.464,22.6486,DOWN,0
2002-08-05,18.68,19.8,25.8311,20.02,22.4824,UP,1
2002-08-06,19.9,18.78,25.8184,19.792,22.3284,UP,1
2002-08-07,21.06,21.0,25.8141,19.992,22.2016,UP,1
2002-08-08,21.6,20.75,25.8151,20.26,22.1012,UP,1
2002-08-09,22.2,21.5,25.8181,20.688,22.0202,DOWN,0
2002-08-12,22.09,21.6,25.8191,21.37,21.9442,UP,1
2002-08-13,22.1,22.09,25.8203,21.81,21.8822,UP,1
2002-08-14,22.95,22.5,25.8213,22.188,21.8432,UP,1
2002-08-15,23.8,23.05,25.8338,22.628,21.8166,DOWN,0
2002-08-16,23.26,23.81,25.8448,22.84,21.7878,UP,1
2002-08-19,23.89,23.3,25.8542,23.2,21.7656,DOWN,0
2002-08-20,23.79,23.9,25.8631,23.538,21.7366,DOWN,0
2002-08-21,23.76,23.8,25.8704,23.7,21.7196,UP,1
2002-08-22,23.93,24.01,25.8803,23.726,21.7008,DOWN,0
2002-08-23,23.85,23.9,25.8854,23.844,21.6836,UP,1
2002-08-26,23.91,23.85,25.8857,23.848,21.6778,DOWN,0
2002-08-27,22.4,23.91,25.8795,23.57,21.6442,DOWN,0
2002-08-28,22.2,22.4,25.8745,23.258,21.5992,DOWN,0
2002-08-29,21.8,22.0,25.864,22.832,21.5482,DOWN,0
2002-08-30,21.66,21.8,25.8463,22.394,21.5022,UP,1
2002-09-03,22.05,21.66,25.823,22.022,21.4772,UP,1
2002-09-04,22.7,22.05,25.7986,22.082,21.4576,DOWN,0
2002-09-05,21.53,22.7,25.7711,21.948,21.4444,UP,1
2002-09-06,22.9,21.46,25.7459,22.168,21.4564,UP,1
2002-09-09,23.31,22.9,25.7292,22.498,21.4754,UP,1
2002-09-10,23.41,23.56,25.7133,22.77,21.4956,DOWN,0
2002-09-11,23.21,23.55,25.695,22.872,21.517,UP,1
2002-09-12,23.69,23.15,25.6789,23.304,21.5504,DOWN,0
2002-09-13,23.63,23.69,25.6653,23.45,21.611,UP,1
2002-09-16,24.1,23.38,25.6608,23.608,21.656,DOWN,0
2002-09-17,23.01,24.6,25.6559,23.528,21.6568,UP,1
2002-09-18,23.25,23.01,25.6515,23.536,21.6736,DOWN,0
2002-09-19,22.55,22.7,25.6412,23.308,21.6906,UP,1
2002-09-20,22.67,22.65,25.6285,23.116,21.7328,DOWN,0
2002-09-23,21.5,22.47,25.6081,22.596,21.7632,DOWN,0
2002-09-24,20.65,21.15,25.5847,22.124,21.7722,UP,1
2002-09-25,21.14,20.77,25.5643,21.702,21.7996,UP,1
2002-09-26,21.72,21.2,25.5477,21.536,21.835,DOWN,0
2002-09-27,20.85,21.7,25.5266,21.172,21.86,DOWN,0
2002-09-30,20.78,20.75,25.5065,21.028,21.8936,DOWN,0
2002-10-01,19.95,20.8,25.4824,20.888,21.9256,DOWN,0
2002-10-02,19.46,19.9,25.4532,20.552,21.9488,DOWN,0
2002-10-03,18.69,19.0,25.4247,19.946,21.9474,UP,1
2002-10-04,19.02,18.94,25.3935,19.58,21.9364,DOWN,0
2002-10-07,17.51,18.77,25.353,18.926,21.8886,UP,1
2002-10-08,17.95,17.9,25.3165,18.526,21.8296,DOWN,0
2002-10-09,17.69,17.95,25.2774,18.172,21.7626,DOWN,0
2002-10-10,16.57,17.64,25.2347,17.748,21.6928,UP,1
2002-10-11,17.74,16.82,25.1936,17.492,21.6424,DOWN,0
2002-10-14,17.49,17.75,25.1504,17.488,21.591,UP,1
2002-10-15,18.85,18.7,25.1154,17.668,21.5944,DOWN,0
2002-10-16,17.7,18.7,25.0701,17.67,21.5504,UP,1
2002-10-17,18.35,18.25,25.0313,18.026,21.4962,UP,1
2002-10-18,18.47,18.35,24.9906,18.172,21.4336,DOWN,0
2002-10-21,18.3,18.1,24.94,18.334,21.3556,UP,1
2002-10-22,18.46,18.31,24.8913,18.256,21.283,DOWN,0
2002-10-23,18.41,18.36,24.8433,18.398,21.2092,UP,1
2002-10-24,18.61,18.56,24.7973,18.45,21.1224,UP,1
2002-10-25,19.4,18.55,24.7546,18.636,21.0344,DOWN,0
2002-10-28,19.35,19.75,24.7119,18.846,20.9562,DOWN,0
2002-10-29,18.95,19.3,24.6716,18.944,20.8574,DOWN,0
2002-10-30,18.2,18.53,24.6266,18.902,20.7456,UP,1
2002-10-31,19.04,18.4,24.5887,18.988,20.6512,UP,1
2002-11-01,19.65,19.29,24.5557,19.038,20.5656,DOWN,0
2002-11-04,18.6,19.95,24.5145,18.888,20.4606,UP,1
2002-11-05,19.01,18.61,24.4745,18.9,20.3626,UP,1
2002-11-06,21.4,19.02,24.4455,19.54,20.3426,DOWN,0
2002-11-07,21.3,21.4,24.4158,19.992,20.3246,UP,1
2002-11-08,21.5,21.3,24.3847,20.362,20.3186,DOWN,0
2002-11-11,21.06,21.4,24.3488,20.854,20.3066,UP,1
2002-11-12,21.4,20.91,24.3163,21.332,20.2936,UP,1
2002-11-13,21.5,21.4,24.2866,21.352,20.2696,UP,1
2002-11-14,21.88,22.0,24.2579,21.468,20.2766,UP,1
2002-11-15,22.25,21.85,24.2311,21.618,20.2636,UP,1
2002-11-18,22.4,22.5,24.211,21.886,20.2454,DOWN,0
2002-11-19,22.15,22.3,24.192,22.036,20.2202,UP,1
2002-11-20,23.18,22.15,24.1799,22.372,20.2196,UP,1
2002-11-21,24.39,24.3,24.1715,22.874,20.2336,DOWN,0
2002-11-22,23.79,24.3,24.1574,23.182,20.2368,UP,1
2002-11-25,24.14,23.8,24.1381,23.53,20.2376,DOWN,0
2002-11-26,23.65,24.0,24.1154,23.83,20.2504,UP,1
2002-11-27,24.1,23.71,24.0941,24.014,20.2674,DOWN,0
2002-11-29,23.73,24.24,24.0736,23.882,20.291,UP,1
2002-12-02,24.6,24.35,24.0578,24.044,20.3296,DOWN,0
2002-12-03,23.52,24.5,24.0352,23.92,20.37,UP,1
2002-12-04,24.65,23.27,24.0192,24.12,20.45,DOWN,0
2002-12-05,23.75,24.65,23.9994,24.05,20.5022,DOWN,0
2002-12-06,23.75,23.7,23.9797,24.054,20.5428,DOWN,0
2002-12-09,22.5,23.25,23.9511,23.634,20.5758,UP,1
2002-12-10,22.64,22.75,23.9235,23.458,20.613,UP,1
2002-12-11,22.7,22.55,23.8987,23.068,20.668,UP,1
2002-12-12,22.82,22.7,23.8762,22.882,20.7352,DOWN,0
2002-12-13,21.83,22.83,23.8441,22.498,20.798,UP,1
2002-12-16,22.95,21.9,23.8163,22.588,20.8766,DOWN,0
2002-12-17,22.04,22.9,23.7827,22.468,20.9672,DOWN,0
2002-12-18,21.8,22.0,23.7484,22.288,21.0442,UP,1
2002-12-19,21.85,21.75,23.7167,22.094,21.1274,UP,1
2002-12-20,22.06,21.8,23.686,22.14,21.2372,DOWN,0
2002-12-23,21.59,21.25,23.6507,21.868,21.3142,DOWN,0
2002-12-24,21.2,21.49,23.6121,21.7,21.3884,UP,1
2002-12-26,21.55,21.21,23.5754,21.65,21.4424,DOWN,0
2002-12-27,21.05,21.55,23.5366,21.49,21.5094,UP,1
2002-12-30,21.66,21.2,23.4998,21.41,21.5756,UP,1
2002-12-31,21.76,21.65,23.4636,21.444,21.6414,UP,1
2003-01-02,22.2,22.0,23.4263,21.644,21.7194,DOWN,0
2003-01-03,21.86,22.2,23.3879,21.706,21.7874,UP,1
2003-01-06,22.24,21.9,23.3534,21.944,21.864,DOWN,0
2003-01-07,22.03,22.2,23.3208,22.018,21.9324,UP,1
2003-01-08,22.07,21.99,23.2885,22.08,21.9858,UP,1
2003-01-09,22.11,22.2,23.2546,22.062,22.041,UP,1
2003-01-10,22.2,22.12,23.2207,22.13,22.106,UP,1
2003-01-13,22.36,22.4,23.1866,22.154,22.1892,DOWN,0
2003-01-14,22.26,22.35,23.1569,22.2,22.2536,DOWN,0
2003-01-15,21.75,22.24,23.127,22.136,22.2956,UP,1
2003-01-16,22.01,21.9,23.1004,22.116,22.3638,DOWN,0
2003-01-17,21.36,21.93,23.0666,21.948,22.4108,DOWN,0
2003-01-21,20.9,21.2,23.033,21.656,22.4008,UP,1
2003-01-22,20.91,20.85,22.9982,21.386,22.393,UP,1
2003-01-23,21.57,21.0,22.9615,21.35,22.3944,DOWN,0
2003-01-24,21.02,21.55,22.9198,21.152,22.3936,DOWN,0
2003-01-27,20.62,20.9,22.8796,21.004,22.378,DOWN,0
2003-01-28,20.4,20.62,22.8344,20.904,22.356,UP,1
2003-01-29,20.94,20.4,22.7913,20.91,22.3372,DOWN,0
