ticker,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2013-01-03,648.73,652.59,625.286,623.4282,648.4058,DOWN,0
2013-01-04,648.41,648.25,632.962,625.1864,648.1632,UP,1
2013-01-07,657.38,648.0,642.662,626.99,647.9677,UP,1
2013-01-08,657.42,657.72,650.068,628.7576,647.7366,DOWN,0
2013-01-09,651.59,655.92,652.706,630.516,647.4346,UP,1
2013-01-10,653.62,655.24,653.684,632.431,647.1277,UP,1
2013-01-11,655.49,653.48,655.1,633.9516,646.7282,UP,1
2013-01-14,662.92,657.77,656.208,635.7346,646.3985,UP,1
2013-01-15,663.35,658.38,657.394,637.2796,646.1243,UP,1
2013-01-16,667.84,661.1,660.644,637.9416,645.8633,UP,1
2013-01-17,669.89,670.73,663.898,638.6436,645.6252,UP,1
2013-01-18,672.72,669.97,667.344,639.2001,645.389,DOWN,0
2013-01-22,671.27,671.5,669.014,639.9333,645.0272,UP,1
2013-01-23,672.26,674.91,670.796,640.8211,644.659,UP,1
2013-01-24,679.55,671.84,673.138,641.8947,644.2728,UP,1
2013-01-25,718.82,682.0,682.924,643.6025,644.0431,DOWN,0
2013-01-28,704.98,718.65,689.376,645.0959,643.8617,DOWN,0
2013-01-29,700.29,703.16,695.18,646.7737,643.7153,DOWN,0
2013-01-30,695.09,701.9,699.746,648.3251,643.48,DOWN,0
2013-01-31,685.47,675.96,700.93,649.739,643.2315,UP,1
2013-02-01,685.56,693.12,694.278,650.9402,643.1493,DOWN,0
2013-02-04,679.29,681.86,689.14,651.8144,642.9689,UP,1
2013-02-05,691.57,683.89,687.396,652.8542,642.7656,UP,1
2013-02-06,694.1,693.77,687.198,653.898,642.6502,DOWN,0
2013-02-07,690.69,694.1,688.242,654.912,642.5528,UP,1
2013-02-08,700.83,693.55,691.296,656.1936,642.562,DOWN,0
2013-02-11,696.11,699.68,694.66,656.9548,642.6175,UP,1
2013-02-12,703.38,696.8,697.022,657.7076,642.5116,UP,1
2013-02-13,704.17,703.0,699.036,658.5272,642.3661,UP,1
2013-02-14,705.62,699.95,702.022,659.2836,642.0836,DOWN,0
2013-02-15,702.26,704.2,702.308,660.0526,641.7908,UP,1
2013-02-19,703.47,703.16,703.78,660.8374,641.5323,DOWN,0
2013-02-20,688.2,705.21,700.744,661.3186,641.168,DOWN,0
2013-02-21,683.33,688.5,696.576,661.8032,640.836,UP,1
2013-02-22,684.7,688.5,692.392,662.978,640.5792,DOWN,0
2013-02-25,671.54,686.94,686.248,663.9444,640.2486,UP,1
2013-02-26,678.49,671.65,681.252,665.0196,640.0601,UP,1
2013-02-27,695.91,709.05,682.794,666.6762,639.9449,DOWN,0
2013-02-28,689.114,696.3,683.9508,668.1877,639.9849,UP,1
2013-03-01,695.62,689.05,686.1348,669.7627,640.086,UP,1
2013-03-04,714.01,694.55,694.6288,671.3881,640.3402,UP,1
2013-03-05,718.41,716.0,702.6128,673.2117,640.6206,UP,1
2013-03-06,718.9,721.07,707.2108,674.9731,640.9039,UP,1
2013-03-07,719.03,722.15,713.194,676.9761,641.272,UP,1
2013-03-08,720.92,722.06,718.254,679.0477,641.7166,UP,1
2013-03-11,725.07,721.01,720.466,681.5017,642.0535,DOWN,0
2013-03-12,722.04,723.0,721.192,683.7419,642.3633,DOWN,0
2013-03-13,715.53,723.0,720.518,685.8749,642.5754,DOWN,0
2013-03-14,713.15,715.4,719.342,687.7301,642.7963,UP,1
2013-03-15,713.5,711.61,717.858,689.2321,643.0994,DOWN,0
2013-03-18,696.81,706.43,712.206,690.1937,643.2932,DOWN,0
2013-03-19,684.15,697.53,704.628,690.9085,643.5252,UP,1
2013-03-20,687.584,689.68,699.0388,691.5126,643.8356,DOWN,0
2013-03-21,683.99,688.44,693.2068,692.044,644.2031,UP,1
2013-03-22,697.91,689.36,690.0888,692.9704,644.6099,DOWN,0
2013-03-25,695.64,700.02,689.8548,693.8108,644.989,DOWN,0
2013-03-26,694.59,697.88,691.9428,694.5928,645.2494,UP,1
2013-03-27,694.86,687.6,693.398,695.2316,645.5429,DOWN,0
2013-03-28,688.162,694.3,694.2324,695.7278,645.762,UP,1
2013-04-01,695.76,689.08,693.8024,696.2862,646.0322,UP,1
2013-04-02,705.91,701.49,695.8564,697.0066,646.3269,DOWN,0
2013-04-03,698.72,706.24,696.6824,697.5266,646.588,UP,1
2013-04-04,701.35,698.0,697.9804,698.1282,646.8931,DOWN,0
2013-04-05,693.31,693.22,699.01,698.5492,647.0626,UP,1
2013-04-08,696.53,691.76,699.164,698.8888,647.1778,DOWN,0
2013-04-09,696.13,696.0,697.208,698.435,647.2579,UP,1
2013-04-10,718.94,699.05,701.252,698.7142,647.4985,UP,1
2013-04-11,733.99,720.91,707.78,699.3882,647.8805,UP,1
2013-04-12,743.11,732.77,717.74,700.3486,648.2612,DOWN,0
2013-04-15,711.38,733.45,720.71,700.8668,648.5598,UP,1
2013-04-16,720.7,719.62,725.624,701.5696,648.8815,DOWN,0
2013-04-17,708.8,714.99,723.596,702.1598,649.1563,DOWN,0
2013-04-18,690.01,707.07,714.8,702.1286,649.389,DOWN,0
2013-04-19,683.57,686.93,702.892,701.918,649.4842,UP,1
2013-04-22,690.87,685.01,698.79,701.9216,649.5343,UP,1
2013-04-23,702.35,692.75,695.12,701.952,649.5933,DOWN,0
2013-04-24,700.8,702.98,693.52,702.0458,649.689,UP,1
2013-04-25,711.22,705.0,697.762,702.2026,649.8868,DOWN,0
2013-04-26,701.19,705.93,701.286,702.143,650.0684,DOWN,0
2013-04-29,699.43,704.49,702.998,702.0192,650.3223,DOWN,0
2013-04-30,695.99,698.55,701.726,701.8938,650.569,DOWN,0
2013-05-01,694.06,696.56,700.378,701.7056,650.8439,UP,1
2013-05-02,707.95,693.75,699.724,702.1006,651.1689,UP,1
2013-05-03,724.77,717.43,704.44,702.9294,651.6041,UP,1
2013-05-06,726.71,723.5,709.896,703.7696,652.0008,DOWN,0
2013-05-07,725.05,730.96,715.708,704.8398,652.3476,UP,1
2013-05-08,735.27,726.22,723.95,705.9754,652.6606,UP,1
2013-05-09,737.5,735.0,729.86,706.8072,652.9821,UP,1
2013-05-10,765.41,742.0,737.988,708.3331,653.4636,UP,1
2013-05-13,777.44,761.0,748.134,709.9695,654.0229,UP,1
2013-05-14,791.139,776.04,761.3518,711.5121,654.8234,UP,1
2013-05-15,805.75,790.05,775.4478,713.2589,655.7105,DOWN,0
2013-05-16,800.08,806.0,787.9638,714.8825,656.291,UP,1
2013-05-17,813.66,805.03,797.6138,716.7751,656.9466,UP,1
2013-05-20,842.5,825.7,810.6258,719.2067,657.8504,DOWN,0
2013-05-21,825.96,842.9,817.59,721.2245,658.7653,DOWN,0
2013-05-22,798.03,803.45,816.046,722.7443,659.5104,UP,1
2013-05-23,803.6,789.0,816.75,724.5057,660.2084,DOWN,0
2013-05-24,801.12,797.65,814.242,726.2651,660.8884,UP,1
2013-05-28,804.33,811.8,806.608,728.0817,661.5111,DOWN,0
2013-05-29,792.27,796.12,799.87,729.9909,662.6608,UP,1
2013-05-30,807.54,795.0,801.772,732.4587,663.8872,DOWN,0
2013-05-31,803.93,805.77,801.838,734.7856,665.0911,DOWN,0
2013-06-03,802.62,805.15,802.138,737.1582,666.2942,DOWN,0
2013-06-04,798.69,800.76,801.01,739.1738,667.4643,DOWN,0
2013-06-05,795.5,797.95,801.656,741.171,668.5653,UP,1
2013-06-06,805.9,794.85,801.328,743.3972,669.6608,UP,1
2013-06-07,816.45,810.18,803.832,745.829,670.7992,UP,1
2013-06-10,823.45,819.21,807.998,748.5348,671.9834,DOWN,0
2013-06-11,813.42,815.32,810.944,750.888,673.1217,DOWN,0
2013-06-12,807.9,821.48,813.424,752.9278,674.206,UP,1
2013-06-13,814.82,805.43,815.208,755.2498,675.3124,UP,1
2013-06-14,815.75,812.6,815.068,757.5378,676.4253,UP,1
2013-06-17,825.54,822.0,815.486,760.1824,677.611,UP,1
2013-06-18,834.82,829.08,819.766,762.9482,678.8345,DOWN,0
2013-06-19,828.55,834.0,823.896,765.5966,679.9612,DOWN,0
2013-06-20,815.69,822.5,824.07,767.5316,681.0217,DOWN,0
2013-06-21,813.05,820.74,823.53,769.1128,682.0641,DOWN,0
2013-06-24,805.01,805.25,819.424,770.3508,683.1047,UP,1
2013-06-25,809.57,813.68,814.374,772.3146,684.1766,UP,1
2013-06-26,819.56,815.8,812.576,774.2918,685.2544,UP,1
2013-06-27,822.39,825.5,813.916,776.5636,686.2586,UP,1
2013-06-28,826.67,819.73,816.64,779.2968,687.3504,UP,1
2013-07-01,840.735,832.0,823.785,782.4401,688.4652,UP,1
2013-07-02,841.06,843.11,830.083,785.4439,689.5708,UP,1
2013-07-03,845.4,836.48,835.251,788.3049,690.6631,UP,1
2013-07-05,855.16,850.49,841.805,791.3921,691.7515,UP,1
2013-07-08,888.628,874.66,854.1966,794.9402,692.9779,UP,1
2013-07-09,897.06,891.5,865.4616,798.8576,694.2596,DOWN,0
2013-07-10,892.32,894.43,875.7136,802.7154,695.526,UP,1
2013-07-11,910.35,900.85,888.7036,807.0026,696.9089,UP,1
2013-07-12,920.39,908.71,901.7496,811.5292,698.3301,DOWN,0
2013-07-15,911.66,922.5,906.356,815.6034,699.7325,DOWN,0
2013-07-16,902.05,915.0,907.354,819.149,701.084,UP,1
2013-07-17,906.68,904.77,910.226,822.7484,702.5069,DOWN,0
2013-07-18,899.6,903.4,908.076,826.2394,703.8523,DOWN,0
2013-07-19,896.29,900.52,903.256,829.4598,705.2384,UP,1
2013-07-22,900.48,901.1,901.02,832.7194,706.6165,DOWN,0
2013-07-23,895.79,903.2,899.768,835.327,708.0141,DOWN,0
2013-07-24,894.02,901.37,897.236,837.6586,709.3701,UP,1
2013-07-25,912.0,902.69,899.716,840.0759,710.7549,DOWN,0
2013-07-26,900.08,885.66,900.474,841.9625,712.0958,DOWN,0
2013-07-29,888.11,900.59,898.0,843.7231,713.3816,DOWN,0
2013-07-30,886.86,894.72,896.214,845.1871,714.7264,DOWN,0
2013-07-31,875.67,890.17,892.544,845.8505,716.0927,UP,1
2013-08-01,904.35,885.74,891.014,847.4183,717.6238,UP,1
2013-08-02,908.36,907.24,892.67,849.6249,719.1998,UP,1
2013-08-05,928.58,914.9,900.764,852.1245,720.8376,UP,1
2013-08-06,935.38,935.66,910.468,854.8097,722.5257,DOWN,0
2013-08-07,927.58,931.79,920.85,857.2747,724.1724,UP,1
2013-08-08,933.75,936.05,926.73,860.1043,725.9293,UP,1
2013-08-09,969.89,992.03,939.036,863.3513,727.9762,DOWN,0
2013-08-12,958.02,966.32,944.924,866.4331,729.9303,DOWN,0
2013-08-13,953.61,960.43,948.57,869.4529,731.8532,DOWN,0
2013-08-14,940.0,950.23,951.054,872.2791,733.7348,DOWN,0
2013-08-15,938.79,935.23,952.062,875.1449,735.6394,UP,1
2013-08-16,940.07,940.2,946.098,877.8283,737.4425,DOWN,0
2013-08-19,933.13,934.0,941.12,880.1619,739.2393,DOWN,0
2013-08-20,932.77,933.47,936.952,882.3483,740.9726,UP,1
2013-08-21,940.2,936.49,936.992,884.8839,742.4999,UP,1
2013-08-22,952.15,945.29,939.664,887.7689,744.0867,UP,1
2013-08-23,954.23,956.5,942.496,890.5571,745.6334,DOWN,0
2013-08-26,949.54,952.31,945.778,893.2329,747.208,DOWN,0
2013-08-27,935.6,939.65,946.344,895.4341,748.7467,DOWN,0
2013-08-28,934.61,935.77,945.226,897.4299,750.2904,UP,1
2013-08-29,940.65,932.99,942.926,899.6719,751.8265,DOWN,0
2013-08-30,938.53,942.0,939.786,902.1287,753.3676,UP,1
2013-09-03,942.83,949.4,938.444,904.7243,754.9997,UP,1
2013-09-04,952.45,945.0,941.814,907.6731,756.6744,UP,1
2013-09-05,957.8,950.91,946.452,910.6377,758.3895,UP,1
2013-09-06,959.15,962.42,950.152,913.4295,760.0578,UP,1
2013-09-09,965.664,961.5,955.5788,916.2949,761.7082,UP,1
2013-09-10,977.5,970.75,962.5128,919.3115,763.3978,UP,1
2013-09-11,981.56,977.42,968.3348,922.128,765.096,DOWN,0
2013-09-12,969.79,979.23,970.7328,924.7026,766.745,DOWN,0
2013-09-13,966.818,971.7,972.2664,927.131,768.3954,UP,1
2013-09-16,967.74,979.9,972.6816,929.3826,769.9438,UP,1
2013-09-17,970.24,965.97,971.2296,931.0148,771.4663,UP,1
2013-09-18,995.09,967.26,973.9356,932.9754,773.1258,UP,1
2013-09-19,1000.616,997.48,980.1008,935.1414,774.7899,UP,1
2013-09-20,1003.01,1000.8,987.3392,936.9946,776.4859,DOWN,0
2013-09-23,996.76,1000.0,993.1432,938.522,778.1485,UP,1
2013-09-24,1005.99,997.73,1000.2932,940.4086,779.8578,DOWN,0
2013-09-25,997.32,1007.4,1000.7392,942.314,781.5489,UP,1
2013-09-26,1011.61,1002.44,1002.938,944.4126,783.4771,UP,1
2013-09-27,1014.97,1007.69,1005.33,946.72,785.4359,DOWN,0
2013-09-30,1010.95,1008.93,1008.168,949.0132,787.367,UP,1
2013-10-01,1038.27,1008.02,1014.624,951.769,789.4929,UP,1
2013-10-02,1067.38,1035.64,1028.636,955.2008,791.7621,DOWN,0
2013-10-03,1049.31,1065.62,1036.176,958.3066,793.9244,UP,1
2013-10-04,1062.17,1051.99,1045.616,961.31,796.0715,DOWN,0
2013-10-07,1041.68,1061.49,1051.762,964.142,798.1438,DOWN,0
2013-10-08,998.13,1041.79,1043.734,966.3424,799.9803,DOWN,0
2013-10-09,989.03,1001.83,1028.064,968.3858,801.831,UP,1
2013-10-10,1013.19,1006.41,1020.84,971.1362,803.8103,DOWN,0
2013-10-11,1010.632,1013.19,1010.5324,973.2618,805.8516,UP,1
2013-10-14,1017.63,1006.56,1005.7224,975.4472,807.8896,UP,1
2013-10-15,1021.51,1016.15,1010.3984,977.3058,809.9527,UP,1
2013-10-16,1035.198,1029.0,1019.632,979.3022,812.0268,DOWN,0
2013-10-17,1032.15,1031.51,1023.424,981.3936,813.9955,UP,1
2013-10-18,1048.25,1050.0,1030.9476,983.6836,815.9931,UP,1
2013-10-21,1087.09,1053.29,1044.8396,986.0276,818.1865,DOWN,0
2013-10-22,1075.63,1094.36,1055.6636,988.3798,820.2778,DOWN,0
2013-10-23,1065.972,1073.48,1061.8184,990.627,822.3205,UP,1
2013-10-24,1080.4,1074.0,1071.4684,993.435,824.4646,DOWN,0
2013-10-25,1070.85,1086.21,1075.9884,996.0762,826.5507,DOWN,0
2013-10-28,1060.15,1072.46,1070.6004,998.4778,828.574,UP,1
2013-10-29,1069.52,1065.43,1069.3784,1001.2056,830.607,DOWN,0
2013-10-30,1068.55,1074.93,1069.894,1003.9212,832.633,DOWN,0
2013-10-31,1053.83,1082.0,1064.58,1006.1938,834.563,DOWN,0
2013-11-01,1052.5,1056.0,1060.91,1008.2008,836.476,UP,1
2013-11-04,1070.57,1057.065,1062.994,1010.5276,838.4653,UP,1
2013-11-05,1082.23,1070.57,1065.536,1013.1814,840.5201,DOWN,0
2013-11-06,1058.04,1079.03,1063.434,1015.6302,842.449,DOWN,0
2013-11-07,1022.89,1056.62,1057.246,1017.3958,844.1657,UP,1
2013-11-08,1073.2,1055.96,1061.386,1020.0468,845.9376,UP,1
2013-11-11,1096.5,1068.45,1066.572,1023.2062,847.8952,UP,1
2013-11-12,1099.49,1103.02,1070.024,1026.3394,849.8912,UP,1
2013-11-13,1124.2,1097.38,1083.256,1029.7744,852.0367,UP,1
2013-11-14,1137.44,1133.0,1106.166,1033.3672,854.2966,UP,1
2013-11-15,1139.53,1143.49,1119.432,1036.9748,856.5664,DOWN,0
2013-11-18,1127.93,1139.5,1125.718,1040.2201,858.8096,DOWN,0
2013-11-19,1118.42,1125.02,1129.504,1043.0385,860.9439,UP,1
2013-11-20,1147.09,1148.3,1134.082,1046.3491,863.2088,UP,1
2013-11-21,1159.11,1157.64,1138.416,1050.1355,865.5509,DOWN,0
2013-11-22,1158.99,1160.0,1142.308,1053.979,867.8417,UP,1
2013-11-25,1159.17,1164.23,1148.556,1057.8076,870.157,UP,1
2013-11-26,1177.98,1162.95,1160.468,1061.9624,872.53,UP,1
2013-11-27,1187.19,1182.4,1168.488,1065.8044,874.9451,UP,1
2013-11-29,1192.33,1194.2,1175.132,1069.6386,877.3787,DOWN,0
2013-12-02,1188.5,1196.1,1181.034,1073.3484,879.8099,DOWN,0
2013-12-03,1176.48,1181.16,1184.496,1076.9428,882.1749,UP,1
2013-12-04,1181.67,1171.59,1185.234,1080.4564,884.6423,DOWN,0
2013-12-05,1174.39,1180.69,1182.674,1083.9978,887.0976,UP,1
2013-12-06,1180.4,1189.0,1180.288,1087.3736,889.5761,DOWN,0
2013-12-09,1178.68,1183.06,1178.324,1090.6478,892.1118,UP,1
2013-12-10,1188.92,1178.0,1180.812,1094.2072,894.6639,DOWN,0
2013-12-11,1178.11,1192.59,1180.1,1097.004,897.0749,DOWN,0
2013-12-12,1175.24,1174.56,1180.27,1099.1612,899.5055,DOWN,0
2013-12-13,1171.27,1182.03,1178.444,1101.6004,901.8838,UP,1
2013-12-16,1174.25,1170.6,1177.558,1103.842,904.185,DOWN,0
2013-12-17,1160.899,1174.09,1171.9538,1106.2264,906.3974,UP,1
2013-12-18,1187.99,1161.43,1173.9298,1110.0236,908.7429,UP,1
2013-12-19,1191.57,1187.9,1177.1958,1114.0744,911.1056,DOWN,0
2013-12-20,1190.95,1194.75,1181.1318,1117.6296,913.4557,DOWN,0
2013-12-23,1187.25,1194.47,1183.7318,1121.162,915.7666,DOWN,0
2013-12-24,1179.9,1185.58,1187.532,1124.4074,918.0559,UP,1
2013-12-26,1189.85,1183.2,1187.904,1127.7742,920.4275,DOWN,0
2013-12-27,1170.31,1191.71,1183.652,1130.4764,922.7133,DOWN,0
2013-12-30,1152.89,1172.35,1176.04,1132.8912,924.9103,UP,1
2013-12-31,1162.4,1155.93,1171.07,1135.1742,927.2382,DOWN,0
2014-01-02,1145.44,1159.97,1164.178,1136.3412,929.5447,DOWN,0
2014-01-03,1132.68,1147.0,1152.744,1137.4822,931.7702,UP,1
2014-01-06,1139.53,1132.28,1146.588,1138.9534,934.0479,UP,1
2014-01-07,1163.07,1146.82,1148.624,1140.6068,936.3737,DOWN,0
2014-01-08,1157.5,1163.99,1147.644,1142.3398,938.683,DOWN,0
2014-01-09,1153.69,1157.95,1149.294,1144.2106,940.9785,DOWN,0
2014-01-10,1148.84,1156.41,1152.526,1145.797,943.2484,DOWN,0
2014-01-13,1139.72,1142.57,1152.564,1147.2204,945.5062,UP,1
2014-01-14,1159.21,1138.82,1151.792,1149.328,947.8234,UP,1
2014-01-15,1172.86,1160.1,1154.864,1151.7352,950.1582,UP,1
2014-01-16,1184.65,1170.52,1161.056,1154.0168,952.5878,DOWN,0
2014-01-17,1178.04,1185.21,1166.896,1155.933,954.9713,UP,1
2014-01-21,1205.95,1181.5,1180.142,1158.8912,957.5345,UP,1
2014-01-22,1213.29,1207.99,1190.958,1162.6992,960.1183,DOWN,0
2014-01-23,1208.86,1207.0,1198.158,1165.4124,962.6819,DOWN,0
2014-01-24,1179.93,1195.0,1197.214,1167.081,964.9869,DOWN,0
2014-01-27,1143.24,1181.07,1190.254,1167.956,967.0331,UP,1
2014-01-28,1162.53,1154.4,1181.57,1168.7226,969.1302,DOWN,0
2014-01-29,1133.79,1150.0,1165.67,1168.6496,971.2423,UP,1
2014-01-30,1160.0,1145.16,1155.898,1169.059,973.4388,DOWN,0
2014-01-31,1144.89,1143.44,1148.89,1169.3982,975.6192,DOWN,0
2014-02-03,1113.49,1143.83,1142.94,1169.2996,977.7366,UP,1
2014-02-04,1126.12,1117.94,1135.658,1168.8802,979.9494,DOWN,0
2014-02-05,1124.01,1123.24,1133.702,1168.1782,982.1151,UP,1
2014-02-06,1138.34,1128.42,1129.37,1167.7652,984.295,UP,1
2014-02-07,1195.39,1159.37,1139.47,1168.4896,986.768,UP,1
2014-02-10,1207.82,1190.99,1158.336,1169.0864,989.251,UP,1
2014-02-11,1213.93,1207.0,1175.898,1169.6212,991.8147,UP,1
2014-02-12,1246.64,1222.94,1200.424,1170.7074,994.5507,UP,1
2014-02-13,1276.07,1241.48,1227.97,1172.4588,997.4511,UP,1
2014-02-14,1279.98,1276.08,1244.888,1174.5288,1000.3807,UP,1
2014-02-18,1301.64,1283.6,1263.652,1176.9282,1003.3492,DOWN,0
2014-02-19,1273.76,1302.0,1275.618,1178.9156,1006.0941,UP,1
2014-02-20,1283.0,1284.1,1282.89,1180.9676,1008.8756,UP,1
2014-02-21,1315.65,1327.88,1290.806,1183.707,1011.8286,DOWN,0
2014-02-24,1313.67,1317.0,1297.544,1186.202,1014.7206,UP,1
2014-02-25,1353.49,1316.89,1307.914,1189.7096,1017.8005,UP,1
2014-02-26,1356.94,1358.52,1324.55,1193.3436,1020.7582,UP,1
2014-02-27,1357.79,1357.13,1339.508,1197.074,1023.6599,DOWN,0
2014-02-28,1348.84,1356.85,1346.146,1200.5658,1026.4484,DOWN,0
2014-03-03,1338.24,1330.935,1351.06,1204.1126,1029.1109,UP,1
2014-03-04,1368.32,1349.21,1354.026,1207.7192,1031.9521,UP,1
2014-03-05,1370.43,1365.97,1356.724,1211.2964,1034.7359,DOWN,0
2014-03-06,1364.4,1370.75,1358.046,1214.7654,1037.3454,DOWN,0
2014-03-07,1358.04,1372.55,1359.886,1218.1812,1040.0058,DOWN,0
2014-03-10,1343.44,1356.93,1360.926,1221.452,1042.7329,DOWN,0
2014-03-11,1326.3,1347.69,1352.522,1224.181,1045.3464,UP,1
2014-03-12,1332.58,1322.97,1344.952,1227.4264,1048.0037,DOWN,0
2014-03-13,1299.73,1337.99,1332.018,1230.3632,1050.4807,DOWN,0
2014-03-14,1267.93,1294.98,1313.996,1232.4738,1052.859,UP,1
2014-03-17,1287.96,1273.16,1302.9,1235.3242,1055.2611,UP,1
2014-03-18,1304.43,1295.18,1298.526,1238.7592,1057.7636,DOWN,0
2014-03-19,1287.23,1307.69,1289.456,1241.7132,1060.1866,UP,1
2014-03-20,1292.39,1285.67,1287.988,1244.2996,1062.6551,DOWN,0
2014-03-21,1268.835,1316.99,1288.169,1246.5263,1065.0218,DOWN,0
2014-03-24,1227.93,1275.0,1276.163,1248.0111,1067.1319,DOWN,0
2014-03-25,1223.7,1232.08,1260.017,1249.5083,1069.1682,DOWN,0
2014-03-26,1188.77,1229.57,1240.325,1250.4893,1070.9948,DOWN,0
2014-03-27,1182.25,1188.77,1218.297,1250.9501,1072.8389,UP,1
2014-03-28,1192.01,1189.18,1202.932,1251.3331,1074.7595,DOWN,0
2014-03-31,1191.89,1205.46,1195.724,1251.4779,1076.6448,UP,1
2014-04-01,1251.37,1203.21,1201.258,1252.9445,1078.8229,UP,1
2014-04-02,1266.66,1256.19,1216.836,1254.1587,1081.0285,DOWN,0
2014-04-03,1237.45,1265.0,1227.876,1254.6419,1083.0417,DOWN,0
2014-04-04,1178.08,1248.0,1225.09,1254.0263,1084.7893,DOWN,0
2014-04-07,1169.73,1167.5,1220.658,1253.8223,1086.5595,UP,1
2014-04-08,1187.54,1175.16,1207.892,1254.7083,1088.432,UP,1
2014-04-09,1234.63,1197.36,1201.486,1256.1503,1090.5801,DOWN,0
2014-04-10,1177.3,1231.72,1189.456,1257.0205,1092.4187,DOWN,0
2014-04-11,1156.21,1160.01,1185.082,1256.9447,1094.102,UP,1
2014-04-14,1167.21,1168.27,1184.578,1257.3911,1095.8261,UP,1
2014-04-15,1169.75,1171.97,1181.02,1258.5163,1097.5415,UP,1
2014-04-16,1212.25,1177.5,1176.544,1260.2389,1099.3991,DOWN,0
2014-04-17,1208.36,1205.74,1182.756,1261.9259,1101.2356,UP,1
2014-04-21,1221.04,1212.6,1195.722,1263.5799,1103.1138,UP,1
2014-04-22,1230.0,1226.77,1208.28,1264.2721,1104.988,DOWN,0
2014-04-23,1219.95,1231.73,1218.32,1264.5147,1106.6446,DOWN,0
2014-04-24,1217.03,1232.0,1219.276,1264.5767,1108.2444,DOWN,0
2014-04-25,1157.24,1212.0,1209.052,1262.7887,1109.569,DOWN,0
2014-04-28,1139.72,1158.0,1192.788,1260.0617,1110.7159,UP,1
2014-04-29,1154.84,1147.58,1177.756,1257.5589,1111.8881,UP,1
2014-04-30,1157.75,1145.22,1165.316,1254.6811,1113.1186,UP,1
2014-05-01,1180.6,1163.92,1158.03,1252.8179,1114.5113,DOWN,0
2014-05-02,1179.93,1188.58,1162.568,1250.7565,1115.8776,UP,1
2014-05-05,1191.61,1170.15,1172.946,1248.2757,1117.3376,DOWN,0
2014-05-06,1168.36,1190.22,1175.65,1245.3695,1118.698,DOWN,0
2014-05-07,1131.74,1173.01,1170.448,1240.9345,1119.8543,DOWN,0
2014-05-08,1108.0,1096.61,1155.928,1235.9557,1120.9153,UP,1
2014-05-09,1135.91,1115.61,1147.124,1231.5181,1122.1248,UP,1
2014-05-12,1163.32,1143.97,1141.466,1227.8077,1123.3814,DOWN,0
2014-05-13,1159.91,1163.59,1139.776,1224.2411,1124.6805,DOWN,0
2014-05-14,1145.81,1158.57,1142.59,1219.7909,1125.969,DOWN,0
2014-05-15,1136.25,1142.95,1148.24,1215.1073,1127.216,UP,1
2014-05-16,1137.16,1136.27,1148.49,1210.5625,1128.5234,UP,1
2014-05-19,1158.79,1131.77,1147.584,1206.5775,1129.7956,DOWN,0
2014-05-20,1150.28,1161.41,1145.658,1202.7143,1131.0052,UP,1
2014-05-21,1177.44,1158.6,1151.984,1199.7371,1132.2495,UP,1
2014-05-22,1178.06,1177.0,1160.346,1196.6467,1133.4629,UP,1
2014-05-23,1197.12,1179.1,1172.338,1194.5945,1134.8106,UP,1
2014-05-27,1259.11,1206.16,1192.402,1194.4181,1136.4374,UP,1
2014-05-28,1270.02,1256.5,1216.35,1194.0593,1137.9381,UP,1
2014-05-29,1291.73,1270.74,1239.208,1193.8053,1139.6066,DOWN,0
2014-05-30,1278.63,1292.33,1259.322,1193.6333,1141.2317,UP,1
2014-06-02,1278.8,1281.0,1275.658,1193.3615,1142.9257,DOWN,0
2014-06-03,1265.51,1271.49,1276.938,1193.295,1144.5593,DOWN,0
2014-06-04,1245.97,1261.0,1272.128,1193.6558,1146.0888,UP,1
2014-06-05,1247.96,1252.37,1263.374,1194.141,1147.663,DOWN,0
2014-06-06,1238.08,1254.4,1255.264,1195.1272,1149.1895,DOWN,0
2014-06-09,1229.92,1241.05,1245.488,1196.0806,1150.6381,DOWN,0
2014-06-10,1222.88,1230.01,1236.962,1196.698,1151.9918,UP,1
2014-06-11,1248.72,1214.0,1237.512,1197.8346,1153.4642,DOWN,0
2014-06-12,1226.0,1249.32,1233.12,1197.3272,1154.8465,DOWN,0
2014-06-13,1189.3,1224.93,1223.364,1195.78,1156.115,UP,1
2014-06-16,1202.48,1191.38,1217.876,1195.0806,1157.4544,DOWN,0
2014-06-17,1196.51,1202.55,1212.602,1195.4492,1158.7337,UP,1
2014-06-18,1216.88,1200.35,1206.234,1196.3922,1160.1254,DOWN,0
2014-06-19,1206.83,1220.82,1202.4,1196.778,1161.4454,DOWN,0
2014-06-20,1203.17,1209.14,1205.174,1196.1488,1162.699,UP,1
2014-06-23,1205.6,1200.12,1205.798,1196.7148,1163.938,DOWN,0
2014-06-24,1204.73,1207.0,1207.442,1197.6852,1165.1659,UP,1
2014-06-25,1221.45,1201.53,1208.356,1198.77,1166.4449,DOWN,0
2014-06-26,1217.7,1228.26,1210.53,1199.729,1167.6459,DOWN,0
2014-06-27,1205.47,1211.01,1210.99,1199.5934,1168.7654,DOWN,0
