ticker,COST US Equity,COST US Equity,COST US Equity,COST US Equity,COST US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-09,41.96,40.4,37.7492,41.63,38.6966,DOWN,0
2001-07-10,41.69,41.68,37.7808,41.5,38.824,UP,1
2001-07-11,42.19,41.57,37.817,41.51,38.9692,UP,1
2001-07-12,43.13,42.515,37.8583,41.876,39.1134,DOWN,0
2001-07-13,43.1,43.1,37.9047,42.414,39.2546,UP,1
2001-07-16,44.5,43.14,37.9544,42.922,39.4366,DOWN,0
2001-07-17,44.2,44.3,37.9961,43.424,39.6032,DOWN,0
2001-07-18,43.63,44.08,38.0395,43.712,39.781,UP,1
2001-07-19,43.97,43.83,38.0947,43.88,39.965,UP,1
2001-07-20,44.34,43.91,38.1472,44.128,40.1556,DOWN,0
2001-07-23,43.72,44.13,38.1934,43.972,40.3112,DOWN,0
2001-07-24,42.02,43.53,38.2354,43.536,40.4418,DOWN,0
2001-07-25,41.81,42.13,38.277,43.172,40.5558,UP,1
2001-07-26,42.2,41.81,38.317,42.818,40.6888,DOWN,0
2001-07-27,41.38,41.95,38.3589,42.226,40.7934,UP,1
2001-07-30,42.08,41.74,38.4162,41.898,40.909,UP,1
2001-07-31,43.05,42.3,38.4752,42.104,41.0544,DOWN,0
2001-08-01,42.25,43.18,38.5258,42.192,41.1588,UP,1
2001-08-02,43.4,42.65,38.5828,42.432,41.269,DOWN,0
2001-08-03,43.01,43.49,38.6379,42.758,41.3922,DOWN,0
2001-08-06,41.63,43.05,38.681,42.668,41.4688,UP,1
2001-08-07,42.16,41.62,38.7171,42.49,41.56,UP,1
2001-08-08,42.17,42.1,38.7564,42.474,41.6678,DOWN,0
2001-08-09,40.91,41.35,38.7932,41.976,41.7402,DOWN,0
2001-08-10,39.98,40.78,38.8234,41.37,41.7616,UP,1
2001-08-13,40.7,40.02,38.8619,41.184,41.8,UP,1
2001-08-14,41.02,40.6,38.902,40.956,41.8506,DOWN,0
2001-08-15,39.7,41.07,38.932,40.462,41.8496,UP,1
2001-08-16,40.39,39.1,38.9612,40.358,41.8674,DOWN,0
2001-08-17,39.41,40.0,38.9751,40.244,41.8356,UP,1
2001-08-20,40.23,39.36,38.9975,40.15,41.8324,DOWN,0
2001-08-21,38.69,40.58,39.01,39.684,41.8108,UP,1
2001-08-22,38.87,38.95,39.0278,39.518,41.7796,DOWN,0
2001-08-23,38.6,38.89,39.048,39.16,41.7418,UP,1
2001-08-24,39.18,38.71,39.0651,39.114,41.717,UP,1
2001-08-27,39.46,39.1,39.0846,38.96,41.6962,UP,1
2001-08-28,39.72,39.82,39.1129,39.166,41.649,DOWN,0
2001-08-29,38.84,39.8,39.1421,39.16,41.5768,DOWN,0
2001-08-30,37.89,38.7,39.1594,39.018,41.4824,DOWN,0
2001-08-31,37.41,37.59,39.162,38.664,41.3582,UP,1
2001-09-04,37.66,37.55,39.1666,38.304,41.273,DOWN,0
2001-09-05,37.21,37.9,39.1761,37.802,41.1782,DOWN,0
2001-09-06,35.02,36.5,39.1709,37.038,41.0718,DOWN,0
2001-09-07,33.96,34.6,39.166,36.252,40.9564,UP,1
2001-09-10,34.17,33.6,39.1565,35.604,40.7976,DOWN,0
2001-09-17,32.15,32.76,39.1448,34.502,40.619,UP,1
2001-09-18,32.3,32.28,39.1291,33.52,40.4182,DOWN,0
2001-09-19,31.81,32.47,39.1047,32.878,40.2116,DOWN,0
2001-09-20,31.53,31.51,39.0861,32.392,40.0162,DOWN,0
2001-09-21,31.22,29.95,39.06,31.802,39.8324,UP,1
2001-09-24,33.5,31.7,39.0644,32.072,39.6632,UP,1
2001-09-25,33.51,33.5,39.0688,32.314,39.4996,UP,1
2001-09-26,33.67,33.9,39.0665,32.686,39.3292,DOWN,0
2001-09-27,33.66,33.64,39.0583,33.112,39.1398,UP,1
2001-09-28,35.56,33.65,39.0679,33.98,38.989,DOWN,0
2001-10-01,35.25,35.28,39.0783,34.33,38.804,UP,1
2001-10-02,35.49,35.2,39.0895,34.726,38.6298,UP,1
2001-10-03,36.42,35.35,39.1069,35.276,38.4856,DOWN,0
2001-10-04,35.22,36.58,39.117,35.588,38.3106,UP,1
2001-10-05,35.37,35.11,39.1301,35.55,38.1312,DOWN,0
2001-10-08,34.04,35.05,39.1256,35.308,37.9376,DOWN,0
2001-10-09,33.54,34.27,39.119,34.918,37.768,UP,1
2001-10-10,35.75,33.65,39.1155,34.784,37.6468,UP,1
2001-10-11,38.24,37.25,39.137,35.388,37.5676,UP,1
2001-10-12,38.36,37.71,39.1567,35.986,37.5072,DOWN,0
2001-10-15,38.09,37.99,39.169,36.796,37.4274,UP,1
2001-10-16,39.18,38.49,39.178,37.924,37.35,DOWN,0
2001-10-17,38.01,39.31,39.1877,38.376,37.2652,DOWN,0
2001-10-18,37.9,37.94,39.1913,38.308,37.1552,UP,1
2001-10-19,39.06,37.8,39.1935,38.448,37.0762,DOWN,0
2001-10-22,39.01,38.6,39.1888,38.632,37.0238,UP,1
2001-10-23,39.38,39.16,39.1798,38.672,36.9682,UP,1
2001-10-24,39.76,39.49,39.1652,39.022,36.92,UP,1
2001-10-25,40.2,39.01,39.148,39.482,36.9058,UP,1
2001-10-26,40.52,39.8,39.1441,39.774,36.9166,DOWN,0
2001-10-29,38.46,39.99,39.1267,39.664,36.8718,DOWN,0
2001-10-30,37.53,38.17,39.1053,39.294,36.802,UP,1
2001-10-31,37.83,37.65,39.091,38.908,36.7646,UP,1
2001-11-01,39.42,38.0,39.0815,38.752,36.7452,UP,1
2001-11-02,40.2,39.38,39.0672,38.688,36.761,UP,1
2001-11-05,41.07,40.405,39.0548,39.21,36.7778,UP,1
2001-11-06,41.8,40.82,39.0566,40.064,36.84,DOWN,0
2001-11-07,41.37,41.68,39.0562,40.772,36.89,UP,1
2001-11-08,42.66,42.08,39.0673,41.42,36.9712,UP,1
2001-11-09,43.05,42.37,39.0713,41.99,37.0486,DOWN,0
2001-11-12,42.41,42.7,39.0709,42.258,37.1076,UP,1
2001-11-13,43.07,42.99,39.0716,42.512,37.1746,UP,1
2001-11-14,43.12,43.23,39.0712,42.862,37.2602,DOWN,0
2001-11-15,42.59,43.0,39.0779,42.848,37.3542,DOWN,0
2001-11-16,42.13,42.94,39.0683,42.664,37.4486,UP,1
2001-11-19,42.91,42.38,39.0641,42.764,37.5536,DOWN,0
2001-11-20,41.8,42.41,39.0418,42.51,37.6454,DOWN,0
2001-11-21,40.88,41.651,39.015,42.062,37.7626,UP,1
2001-11-23,42.13,40.88,39.0059,41.97,37.926,UP,1
2001-11-26,42.84,42.36,39.0042,42.112,38.0994,DOWN,0
2001-11-27,42.66,42.69,38.9987,42.062,38.3096,DOWN,0
2001-11-28,40.86,42.49,38.9768,41.874,38.4808,UP,1
2001-11-29,41.26,41.03,38.9687,41.95,38.6698,DOWN,0
2001-11-30,40.88,41.15,38.9665,41.7,38.8568,DOWN,0
2001-12-03,40.22,40.65,38.9555,41.176,39.0368,UP,1
2001-12-04,40.98,40.52,38.9457,40.84,39.1864,UP,1
2001-12-05,43.48,41.33,38.9446,41.364,39.3858,DOWN,0
2001-12-06,42.47,43.12,38.9429,41.606,39.5618,UP,1
2001-12-07,43.08,42.49,38.9449,42.046,39.7502,DOWN,0
2001-12-10,42.39,42.99,38.9362,42.48,39.8868,DOWN,0
2001-12-11,41.33,42.56,38.9329,42.55,40.0084,DOWN,0
2001-12-12,40.75,41.29,38.9272,42.004,40.1136,UP,1
2001-12-13,41.58,40.86,38.9283,41.826,40.2168,UP,1
2001-12-14,42.27,41.82,38.9252,41.664,40.3578,UP,1
2001-12-17,42.5,42.31,38.9227,41.686,40.5004,UP,1
2001-12-18,43.33,42.66,38.9306,42.086,40.6862,DOWN,0
2001-12-19,43.31,43.36,38.9456,42.598,40.8816,UP,1
2001-12-20,43.51,43.3,38.9697,42.984,41.0368,UP,1
2001-12-21,43.6,43.51,38.9993,43.25,41.144,UP,1
2001-12-24,44.069,43.55,39.0306,43.5638,41.2582,DOWN,0
2001-12-26,44.01,44.16,39.0509,43.6998,41.3766,UP,1
2001-12-27,44.15,44.05,39.0707,43.8678,41.476,UP,1
2001-12-28,45.19,44.23,39.0998,44.2038,41.6196,DOWN,0
2001-12-31,44.38,45.01,39.132,44.3598,41.7492,UP,1
2002-01-02,44.45,44.2,39.164,44.436,41.857,UP,1
2002-01-03,44.84,44.36,39.2057,44.602,41.9736,DOWN,0
2002-01-04,44.79,44.905,39.2415,44.73,42.0818,DOWN,0
2002-01-07,44.12,44.54,39.2765,44.516,42.169,UP,1
2002-01-08,44.42,44.14,39.3076,44.524,42.2534,DOWN,0
2002-01-09,44.15,44.45,39.3309,44.464,42.326,UP,1
2002-01-10,44.7,44.55,39.3625,44.436,42.4508,DOWN,0
2002-01-11,43.69,44.7,39.3947,44.216,42.574,DOWN,0
2002-01-14,43.09,43.49,39.4248,44.01,42.6792,DOWN,0
2002-01-15,42.84,43.2,39.4497,43.694,42.7476,DOWN,0
2002-01-16,41.98,42.81,39.4699,43.26,42.7832,UP,1
2002-01-17,43.35,42.09,39.4982,42.99,42.8288,DOWN,0
2002-01-18,42.93,42.76,39.5232,42.838,42.8514,UP,1
2002-01-22,43.48,43.1,39.5443,42.916,42.8936,UP,1
2002-01-23,44.66,43.5,39.5867,43.28,42.9336,DOWN,0
2002-01-24,44.25,44.5,39.6376,43.734,42.9576,DOWN,0
2002-01-25,44.2,44.29,39.6836,43.904,42.9934,DOWN,0
2002-01-28,44.0,44.33,39.7236,44.118,43.012,DOWN,0
2002-01-29,43.57,44.13,39.7636,44.136,43.021,UP,1
2002-01-30,45.6,43.6,39.8177,44.324,43.0812,UP,1
2002-01-31,46.0,45.65,39.869,44.674,43.1586,DOWN,0
2002-02-01,45.26,45.685,39.914,44.886,43.2056,DOWN,0
2002-02-04,44.85,45.2,39.9567,45.056,43.2666,UP,1
2002-02-05,45.07,44.84,40.0072,45.356,43.3504,DOWN,0
2002-02-06,44.75,45.0,40.0495,45.186,43.4028,DOWN,0
2002-02-07,44.14,44.91,40.0784,44.814,43.4288,DOWN,0
2002-02-08,44.08,44.01,40.1139,44.578,43.4572,UP,1
2002-02-11,44.98,43.96,40.1561,44.604,43.5396,DOWN,0
2002-02-12,44.45,44.61,40.1971,44.48,43.6034,UP,1
2002-02-13,45.45,44.43,40.253,44.62,43.6948,UP,1
2002-02-14,46.319,45.32,40.3097,45.0558,43.8168,DOWN,0
2002-02-15,45.89,46.36,40.3653,45.4178,43.915,DOWN,0
2002-02-19,45.23,45.45,40.4148,45.4678,43.95,UP,1
2002-02-20,45.86,45.3,40.4695,45.7498,44.0178,UP,1
2002-02-21,45.91,45.88,40.5194,45.8418,44.0744,DOWN,0
2002-02-22,45.23,45.81,40.5654,45.624,44.1312,DOWN,0
2002-02-25,44.4,45.23,40.6104,45.326,44.1926,DOWN,0
2002-02-26,43.47,44.5,40.6484,44.974,44.247,DOWN,0
2002-02-27,42.19,43.74,40.6856,44.24,44.2592,DOWN,0
2002-02-28,41.26,42.39,40.7181,43.31,44.239,DOWN,0
2002-03-01,40.9,41.32,40.7485,42.444,44.207,UP,1
2002-03-04,40.99,41.21,40.7738,41.762,44.1602,DOWN,0
2002-03-05,39.04,41.45,40.7915,40.876,44.0748,DOWN,0
2002-03-06,38.92,39.09,40.8056,40.222,43.983,UP,1
2002-03-07,39.88,39.31,40.8272,39.946,43.9086,UP,1
2002-03-08,39.91,40.53,40.846,39.748,43.8254,UP,1
2002-03-11,40.77,40.2,40.8684,39.704,43.7606,UP,1
2002-03-12,41.45,40.83,40.8967,40.186,43.7066,UP,1
2002-03-13,41.92,41.36,40.9212,40.786,43.6412,DOWN,0
2002-03-14,41.32,41.78,40.9383,41.074,43.58,UP,1
2002-03-15,42.15,41.7,40.9648,41.522,43.534,UP,1
2002-03-18,42.21,42.45,40.9869,41.81,43.4814,UP,1
2002-03-19,42.26,42.32,41.0102,41.972,43.4308,DOWN,0
2002-03-20,41.77,42.07,41.0351,41.942,43.3838,DOWN,0
2002-03-21,40.99,41.56,41.0536,41.876,43.3152,DOWN,0
2002-03-22,40.5,40.9,41.0616,41.546,43.2422,DOWN,0
2002-03-25,39.85,40.5,41.0669,41.074,43.1452,UP,1
2002-03-26,40.14,39.78,41.0752,40.65,43.0742,DOWN,0
2002-03-27,40.1,40.17,41.0769,40.316,43.0144,DOWN,0
2002-03-28,39.82,40.3,41.0785,40.082,42.954,DOWN,0
2002-04-01,39.65,39.47,41.0718,39.912,42.9074,DOWN,0
2002-04-02,38.79,39.55,41.0638,39.7,42.8162,UP,1
2002-04-03,38.9,38.89,41.0594,39.452,42.7356,UP,1
2002-04-04,39.47,39.0,41.0546,39.326,42.6554,DOWN,0
2002-04-05,39.25,39.65,41.0484,39.212,42.5472,UP,1
2002-04-08,40.41,39.11,41.0484,39.364,42.4704,UP,1
2002-04-09,40.76,40.38,41.0497,39.758,42.4016,UP,1
2002-04-10,42.07,40.86,41.0496,40.392,42.363,DOWN,0
2002-04-11,41.86,42.01,41.0467,40.87,42.3288,DOWN,0
2002-04-12,41.85,41.91,41.0429,41.39,42.2538,UP,1
2002-04-15,42.0,42.11,41.0348,41.708,42.1738,UP,1
2002-04-16,43.0,42.23,41.0402,42.156,42.1286,DOWN,0
2002-04-17,42.54,42.8,41.0431,42.25,42.0824,UP,1
2002-04-18,42.76,42.43,41.0552,42.43,42.0362,DOWN,0
2002-04-19,42.46,42.9,41.0689,42.552,41.9904,DOWN,0
2002-04-22,41.36,42.25,41.0651,42.424,41.9348,DOWN,0
2002-04-23,40.48,41.25,41.0621,41.92,41.8628,DOWN,0
2002-04-24,39.4,40.79,41.0474,41.292,41.7512,UP,1
2002-04-25,40.15,39.27,41.0375,40.77,41.6652,DOWN,0
2002-04-26,39.92,40.18,41.0306,40.262,41.5546,DOWN,0
2002-04-29,39.79,39.99,41.0275,39.948,41.424,UP,1
2002-04-30,40.2,39.6,41.0187,39.892,41.3102,UP,1
2002-05-01,40.27,40.01,41.0116,40.066,41.211,UP,1
2002-05-02,40.63,40.21,41.0038,40.162,41.1064,DOWN,0
2002-05-03,40.37,40.49,40.99,40.252,40.9956,DOWN,0
2002-05-06,40.21,40.3,40.9755,40.336,40.8952,UP,1
2002-05-07,40.57,40.6,40.9559,40.41,40.8186,UP,1
2002-05-08,41.75,40.95,40.9436,40.706,40.7842,DOWN,0
2002-05-09,41.01,41.75,40.9305,40.782,40.7606,DOWN,0
2002-05-10,40.3,41.19,40.9122,40.768,40.7414,DOWN,0
2002-05-13,40.0,40.5,40.8905,40.726,40.7234,UP,1
2002-05-14,40.67,40.74,40.8752,40.746,40.717,UP,1
2002-05-15,41.13,40.6,40.8708,40.622,40.7588,UP,1
2002-05-16,41.53,41.07,40.8694,40.726,40.811,DOWN,0
2002-05-17,41.35,41.14,40.8651,40.936,40.8404,DOWN,0
2002-05-20,40.94,41.32,40.8629,41.124,40.861,DOWN,0
2002-05-21,39.76,41.1,40.8513,40.942,40.8408,DOWN,0
2002-05-22,39.29,39.75,40.8325,40.574,40.7976,UP,1
2002-05-23,39.79,39.45,40.8202,40.226,40.755,DOWN,0
2002-05-24,38.91,39.62,40.7978,39.738,40.7068,DOWN,0
2002-05-28,38.46,39.14,40.775,39.242,40.633,DOWN,0
2002-05-29,38.46,38.4,40.7592,38.982,40.558,UP,1
2002-05-30,39.32,38.95,40.745,38.988,40.4992,DOWN,0
2002-05-31,39.27,39.22,40.7305,38.884,40.4492,DOWN,0
2002-06-03,38.73,39.29,40.7196,38.848,40.404,UP,1
2002-06-04,38.92,38.84,40.7143,38.94,40.3724,UP,1
2002-06-05,39.67,38.99,40.7091,39.182,40.3688,DOWN,0
2002-06-06,39.36,39.75,40.7008,39.19,40.3532,UP,1
2002-06-07,39.4,39.16,40.6993,39.216,40.3392,UP,1
2002-06-10,40.13,39.44,40.698,39.496,40.3454,DOWN,0
2002-06-11,39.65,40.29,40.6992,39.642,40.3454,UP,1
2002-06-12,40.73,39.67,40.7017,39.854,40.3842,DOWN,0
2002-06-13,39.8,40.29,40.7073,39.942,40.4022,DOWN,0
2002-06-14,39.78,39.56,40.7118,40.018,40.4084,UP,1
2002-06-17,40.69,39.82,40.7223,40.13,40.4372,UP,1
2002-06-18,40.75,40.16,40.7301,40.35,40.444,UP,1
2002-06-19,40.95,40.59,40.7376,40.394,40.4478,DOWN,0
2002-06-20,40.0,40.63,40.739,40.434,40.4064,DOWN,0
2002-06-21,39.58,39.68,40.7427,40.394,40.3608,DOWN,0
2002-06-24,38.6,39.25,40.7462,39.976,40.2958,DOWN,0
2002-06-25,37.78,38.91,40.7481,39.382,40.2114,DOWN,0
2002-06-26,37.59,36.99,40.7477,38.71,40.1032,UP,1
2002-06-27,38.59,38.18,40.7546,38.428,40.0242,UP,1
2002-06-28,38.62,38.33,40.7726,38.236,39.9414,DOWN,0
2002-07-01,37.77,38.53,40.7917,38.07,39.8476,DOWN,0
2002-07-02,36.52,37.51,40.8034,37.818,39.7508,UP,1
2002-07-03,37.8,36.41,40.8317,37.86,39.6972,UP,1
2002-07-05,39.3,38.15,40.8667,38.002,39.6952,DOWN,0
2002-07-08,38.55,39.05,40.9004,37.988,39.6632,DOWN,0
2002-07-09,37.26,38.7,40.929,37.886,39.61,DOWN,0
2002-07-10,36.21,37.54,40.954,37.824,39.5384,UP,1
2002-07-11,37.36,36.4,40.9733,37.736,39.4816,DOWN,0
2002-07-12,36.91,37.56,40.9903,37.258,39.4144,DOWN,0
2002-07-15,36.86,36.65,41.0062,36.92,39.339,DOWN,0
2002-07-16,34.47,36.43,41.0103,36.362,39.221,UP,1
2002-07-17,34.67,35.21,41.0058,36.054,39.1102,DOWN,0
2002-07-18,33.88,34.45,40.999,35.358,38.9764,DOWN,0
2002-07-19,33.08,33.3,40.9869,34.592,38.803,DOWN,0
2002-07-22,32.09,32.9,40.9653,33.638,38.6246,DOWN,0
2002-07-23,31.94,32.19,40.9489,33.132,38.4574,UP,1
2002-07-24,35.06,31.69,40.9473,33.21,38.3586,DOWN,0
2002-07-25,34.08,34.5,40.9475,33.25,38.2268,UP,1
2002-07-26,34.55,34.15,40.9526,33.544,38.0952,UP,1
2002-07-29,36.26,34.65,40.9551,34.378,37.9898,DOWN,0
2002-07-30,35.14,35.7,40.9396,35.018,37.8656,DOWN,0
2002-07-31,34.87,34.95,40.9222,34.98,37.7442,DOWN,0
2002-08-01,33.19,34.57,40.8977,34.802,37.6128,DOWN,0
2002-08-02,32.38,33.21,40.8637,34.368,37.4746,DOWN,0
2002-08-05,31.85,32.15,40.8329,33.486,37.3158,UP,1
2002-08-06,33.22,32.35,40.8095,33.102,37.202,UP,1
2002-08-07,34.53,33.82,40.7868,33.034,37.1234,DOWN,0
2002-08-08,33.14,34.1,40.7575,33.024,37.017,UP,1
2002-08-09,33.41,32.9,40.7276,33.23,36.8988,DOWN,0
2002-08-12,32.64,33.3,40.692,33.388,36.7662,DOWN,0
2002-08-13,32.62,32.41,40.6541,33.268,36.644,UP,1
2002-08-14,34.79,32.72,40.6255,33.32,36.5614,UP,1
2002-08-15,36.48,34.9,40.6156,33.988,36.4976,DOWN,0
2002-08-16,35.89,36.0,40.6074,34.484,36.4282,UP,1
2002-08-19,36.13,34.8,40.5989,35.182,36.3628,DOWN,0
2002-08-20,35.38,35.81,40.5787,35.734,36.2678,DOWN,0
2002-08-21,34.96,35.51,40.5525,35.768,36.174,UP,1
2002-08-22,35.13,35.05,40.5228,35.498,36.062,DOWN,0
2002-08-23,34.2,34.7,40.4848,35.16,35.95,UP,1
2002-08-26,34.8,34.15,40.4519,34.894,35.8504,DOWN,0
2002-08-27,32.72,33.92,40.4022,34.362,35.691,UP,1
2002-08-28,33.21,32.68,40.353,34.012,35.5402,UP,1
2002-08-29,33.49,32.95,40.3084,33.684,35.391,DOWN,0
2002-08-30,33.41,33.41,40.2601,33.526,35.2592,DOWN,0
2002-09-03,32.51,33.15,40.2071,33.068,35.1178,UP,1
2002-09-04,33.81,33.13,40.1632,33.286,35.022,DOWN,0
2002-09-05,33.05,33.5,40.1178,33.254,34.9274,UP,1
2002-09-06,34.55,33.38,40.076,33.466,34.8666,UP,1
2002-09-09,34.68,34.18,40.0404,33.72,34.7884,DOWN,0
2002-09-10,33.92,34.74,40.0056,34.002,34.6944,UP,1
2002-09-11,34.13,34.55,39.9656,34.066,34.6216,DOWN,0
2002-09-12,33.47,33.97,39.9187,34.15,34.5606,UP,1
2002-09-13,33.95,33.44,39.8752,34.03,34.4836,DOWN,0
2002-09-16,33.83,33.96,39.84,33.86,34.3742,DOWN,0
2002-09-17,33.43,34.03,39.8009,33.762,34.2718,UP,1
2002-09-18,33.81,33.28,39.7655,33.698,34.2028,DOWN,0
2002-09-19,33.15,33.5,39.7302,33.634,34.1416,UP,1
2002-09-20,34.24,34.06,39.6965,33.692,34.0792,DOWN,0
2002-09-23,32.98,33.85,39.644,33.522,34.0006,DOWN,0
2002-09-24,32.67,32.54,39.595,33.37,33.9168,UP,1
2002-09-25,33.95,33.19,39.5493,33.398,33.9064,UP,1
2002-09-26,35.13,34.25,39.513,33.794,33.9156,DOWN,0
2002-09-27,33.92,34.89,39.476,33.73,33.9164,DOWN,0
2002-09-30,32.37,33.06,39.4341,33.608,33.9022,UP,1
2002-10-01,33.2,32.45,39.3922,33.714,33.9244,DOWN,0
2002-10-02,31.62,32.98,39.3389,33.248,33.918,DOWN,0
2002-10-03,30.89,31.44,39.2809,32.4,33.8346,UP,1
2002-10-04,31.279,31.5,39.2206,31.8718,33.7786,DOWN,0
2002-10-07,29.18,31.0,39.15,31.2338,33.6712,UP,1
2002-10-08,31.58,29.9,39.0903,30.9098,33.5776,DOWN,0
2002-10-09,30.45,31.2,39.0246,30.6758,33.4838,UP,1
2002-10-10,32.2,29.73,38.9652,30.9378,33.4304,UP,1
2002-10-11,33.81,32.61,38.9142,31.444,33.4428,DOWN,0
2002-10-14,33.57,33.47,38.8613,32.322,33.4666,UP,1
2002-10-15,35.49,34.63,38.8128,33.104,33.5394,DOWN,0
2002-10-16,34.55,35.15,38.7637,33.924,33.566,DOWN,0
2002-10-17,34.13,35.41,38.7121,34.31,33.558,UP,1
2002-10-18,35.24,33.74,38.6641,34.596,33.6,DOWN,0
2002-10-21,35.12,34.6,38.6157,34.906,33.6342,DOWN,0
2002-10-22,34.82,34.36,38.5692,34.772,33.6778,UP,1
2002-10-23,36.21,34.74,38.5282,35.104,33.7496,DOWN,0
2002-10-24,36.0,36.39,38.4874,35.478,33.7738,DOWN,0
2002-10-25,35.99,36.16,38.4439,35.628,33.764,DOWN,0
2002-10-28,34.83,36.14,38.3996,35.57,33.7428,UP,1
2002-10-29,34.98,34.9,38.359,35.602,33.7198,DOWN,0
2002-10-30,33.74,34.43,38.3135,35.108,33.687,UP,1
2002-10-31,33.93,34.0,38.2733,34.694,33.6664,UP,1
2002-11-01,34.54,33.77,38.2292,34.404,33.6546,DOWN,0
2002-11-04,33.85,34.78,38.1838,34.208,33.6476,DOWN,0
2002-11-05,33.79,33.5,38.1354,33.97,33.6274,DOWN,0
2002-11-06,33.71,34.27,38.0806,33.964,33.6472,DOWN,0
2002-11-07,32.07,32.13,38.0197,33.592,33.6244,UP,1
2002-11-08,32.16,32.03,37.9595,33.116,33.5978,DOWN,0
2002-11-11,31.55,32.15,37.8973,32.656,33.5606,UP,1
2002-11-12,32.31,31.64,37.841,32.36,33.5566,DOWN,0
2002-11-13,31.95,32.29,37.7727,32.008,33.5194,UP,1
2002-11-14,33.44,32.5,37.7099,32.282,33.5272,UP,1
2002-11-15,33.64,33.44,37.6518,32.578,33.509,DOWN,0
2002-11-18,32.56,33.7,37.5904,32.78,33.4666,DOWN,0
2002-11-19,31.96,32.05,37.5248,32.71,33.4274,UP,1
2002-11-20,32.0,31.94,37.4611,32.72,33.3848,DOWN,0
2002-11-21,31.96,32.1,37.4002,32.424,33.3546,DOWN,0
2002-11-22,31.57,32.0,37.3376,32.01,33.307,UP,1
2002-11-25,31.97,31.56,37.2726,31.892,33.2698,DOWN,0
2002-11-26,31.1,31.85,37.2058,31.72,33.2232,UP,1
2002-11-27,32.02,31.42,37.1387,31.724,33.1874,UP,1
2002-11-29,32.3,32.2,37.0686,31.792,33.1704,UP,1
2002-12-02,32.6,33.03,37.0021,31.998,33.1376,UP,1
2002-12-03,32.9,32.65,36.9405,32.184,33.136,DOWN,0
2002-12-04,32.25,32.74,36.8724,32.414,33.1276,DOWN,0
2002-12-05,31.1,31.85,36.7984,32.23,33.0706,DOWN,0
2002-12-06,30.44,30.56,36.7244,31.858,32.9768,DOWN,0
2002-12-09,29.49,30.37,36.6499,31.236,32.8882,DOWN,0
2002-12-10,29.32,29.62,36.5791,30.52,32.8272,DOWN,0
2002-12-11,28.48,29.2,36.5106,29.766,32.7328,UP,1
2002-12-12,29.56,29.31,36.4521,29.458,32.6916,DOWN,0
2002-12-13,28.52,29.3,36.3902,29.074,32.6442,UP,1
2002-12-16,28.68,28.55,36.3286,28.912,32.5922,DOWN,0
2002-12-17,27.71,28.6,36.272,28.59,32.5628,DOWN,0
2002-12-18,27.52,27.69,36.215,28.398,32.4816,UP,1
2002-12-19,27.58,27.25,36.1535,28.002,32.4242,UP,1
2002-12-20,27.88,27.7,36.0933,27.874,32.3378,DOWN,0
2002-12-23,27.39,27.95,36.0264,27.616,32.2094,DOWN,0
2002-12-24,27.24,27.34,35.9554,27.522,32.0828,UP,1
2002-12-26,27.65,27.22,35.884,27.548,31.926,DOWN,0
2002-12-27,27.39,27.59,35.8144,27.51,31.7828,UP,1
2002-12-30,28.02,27.3,35.7437,27.538,31.6606,UP,1
2002-12-31,28.06,28.03,35.673,27.672,31.517,UP,1
2003-01-02,29.01,28.24,35.6067,28.026,31.3948,DOWN,0
2003-01-03,28.25,28.95,35.5391,28.146,31.2634,UP,1
2003-01-06,28.59,28.51,35.4771,28.386,31.111,UP,1
2003-01-07,29.05,28.64,35.4199,28.592,30.972,UP,1
2003-01-08,29.3,29.0,35.3671,28.84,30.8382,UP,1
2003-01-09,30.55,30.0,35.3192,29.148,30.7526,UP,1
2003-01-10,30.58,30.34,35.2716,29.614,30.6646,DOWN,0
2003-01-13,30.52,30.76,35.2251,30.0,30.6002,UP,1
2003-01-14,30.99,30.58,35.1818,30.388,30.5414,DOWN,0
2003-01-15,30.45,30.98,35.1401,30.618,30.4596,DOWN,0
2003-01-16,30.2,30.6,35.0966,30.548,30.3866,DOWN,0
2003-01-17,30.07,30.18,35.0496,30.446,30.3122,DOWN,0
2003-01-21,29.28,30.1,34.9997,30.198,30.2236,DOWN,0
2003-01-22,29.05,29.03,34.9429,29.81,30.1632,UP,1
2003-01-23,29.61,29.2,34.8872,29.642,30.1122,DOWN,0
2003-01-24,28.9,29.6,34.8213,29.382,30.0592,DOWN,0
2003-01-27,28.77,28.68,34.7559,29.122,29.9884,UP,1
2003-01-28,29.21,28.9,34.6927,29.108,29.9336,UP,1
2003-01-29,29.32,29.04,34.6293,29.162,29.8512,DOWN,0
2003-01-30,28.98,29.3,34.5592,29.036,29.758,DOWN,0
2003-01-31,28.87,28.9,34.4908,29.03,29.6842,UP,1
2003-02-03,29.2,28.97,34.423,29.116,29.629,DOWN,0
2003-02-04,28.56,29.19,34.3535,28.986,29.5602,UP,1
2003-02-05,28.7,28.94,34.2902,28.862,29.495,UP,1
2003-02-06,28.95,29.64,34.2326,28.856,29.4426,DOWN,0
2003-02-07,28.52,29.37,34.1782,28.786,29.3736,UP,1
2003-02-10,28.68,28.6,34.1208,28.682,29.3252,DOWN,0
2003-02-11,28.62,29.0,34.0643,28.694,29.2572,UP,1
