ticker,NCLH US Equity,NCLH US Equity,NCLH US Equity,NCLH US Equity,NCLH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-10-18,26.13,26.35,26.566,25.8218,27.3701,DOWN,0
2021-10-19,25.62,26.13,26.282,25.841,27.3795,DOWN,0
2021-10-20,25.6,25.71,26.096,25.8366,27.3863,DOWN,0
2021-10-21,25.5,25.58,25.876,25.8212,27.3922,DOWN,0
2021-10-22,25.48,25.26,25.666,25.8144,27.3963,UP,1
2021-10-25,25.92,25.53,25.624,25.832,27.4037,DOWN,0
2021-10-26,25.91,26.4,25.682,25.8576,27.4126,DOWN,0
2021-10-27,25.5,26.09,25.662,25.8934,27.4175,UP,1
2021-10-28,25.81,25.38,25.724,25.9316,27.4235,DOWN,0
2021-10-29,25.72,25.74,25.772,25.9848,27.42,UP,1
2021-11-01,27.07,25.86,26.002,26.0536,27.4284,DOWN,0
2021-11-02,26.83,26.92,26.186,26.0974,27.4361,UP,1
2021-11-03,27.32,26.35,26.55,26.1282,27.4467,DOWN,0
2021-11-04,26.82,27.4,26.752,26.1438,27.4559,UP,1
2021-11-05,28.92,28.71,27.392,26.2156,27.4775,DOWN,0
2021-11-08,28.24,29.18,27.626,26.2572,27.4989,DOWN,0
2021-11-09,27.8,28.11,27.82,26.3058,27.5196,DOWN,0
2021-11-10,26.73,27.3,27.702,26.3236,27.5356,DOWN,0
2021-11-11,26.3,26.79,27.598,26.3464,27.5463,DOWN,0
2021-11-12,25.63,26.37,26.94,26.3494,27.5612,DOWN,0
2021-11-15,25.51,25.68,26.394,26.3672,27.5767,DOWN,0
2021-11-16,23.64,24.5,25.562,26.3392,27.5802,UP,1
2021-11-17,24.0,23.61,25.016,26.3308,27.5822,DOWN,0
2021-11-18,23.58,24.09,24.472,26.3036,27.5781,DOWN,0
2021-11-19,23.09,23.105,23.964,26.2736,27.5699,DOWN,0
2021-11-22,23.0,23.29,23.462,26.2276,27.5599,DOWN,0
2021-11-23,22.56,23.34,23.246,26.1834,27.5523,UP,1
2021-11-24,22.63,22.38,22.972,26.1346,27.5447,DOWN,0
2021-11-26,20.06,20.53,22.268,26.0346,27.5262,UP,1
2021-11-29,20.22,21.1,21.694,25.9272,27.5096,DOWN,0
2021-11-30,19.51,19.77,20.996,25.8152,27.4812,DOWN,0
2021-12-01,17.79,20.0,20.042,25.6712,27.4428,UP,1
2021-12-02,19.16,18.09,19.348,25.5342,27.4126,DOWN,0
2021-12-03,18.29,18.8,18.994,25.3542,27.3698,UP,1
2021-12-06,20.03,18.5,18.956,25.1928,27.3271,UP,1
2021-12-07,20.12,20.78,19.078,25.0284,27.2846,UP,1
2021-12-08,21.77,20.63,19.874,24.9052,27.2371,DOWN,0
2021-12-09,21.41,21.12,20.324,24.7866,27.2004,UP,1
2021-12-10,21.54,21.5,20.974,24.6832,27.1603,DOWN,0
2021-12-13,20.59,20.96,21.086,24.5288,27.114,DOWN,0
2021-12-14,20.34,20.08,21.13,24.3862,27.0598,DOWN,0
2021-12-15,20.07,20.34,20.79,24.2324,26.9945,DOWN,0
2021-12-16,19.34,20.15,20.376,24.0674,26.9267,UP,1
2021-12-17,20.33,19.11,20.134,23.9344,26.8841,UP,1
2021-12-20,20.74,19.55,20.164,23.8222,26.8412,UP,1
2021-12-21,22.19,20.95,20.534,23.7412,26.8035,UP,1
2021-12-22,22.62,22.2,21.044,23.6528,26.7689,UP,1
2021-12-23,22.72,23.05,21.72,23.5766,26.7312,DOWN,0
2021-12-27,22.14,21.8,22.082,23.4874,26.6883,DOWN,0
2021-12-28,21.91,21.73,22.316,23.395,26.64,DOWN,0
2021-12-29,21.58,21.66,22.194,23.304,26.5974,DOWN,0
2021-12-30,21.02,21.42,21.874,23.212,26.55,DOWN,0
2021-12-31,20.74,20.87,21.478,23.1148,26.509,UP,1
2022-01-03,22.18,20.98,21.486,23.0484,26.4714,UP,1
2022-01-04,22.47,22.52,21.598,22.9882,26.4405,DOWN,0
2022-01-05,21.66,22.69,21.614,22.903,26.4158,DOWN,0
2022-01-06,21.34,21.81,21.678,22.8116,26.3959,UP,1
2022-01-07,22.2,21.7,21.97,22.7456,26.3767,DOWN,0
2022-01-10,21.71,22.44,21.876,22.6636,26.3512,UP,1
2022-01-11,22.0,21.59,21.782,22.5892,26.3301,UP,1
2022-01-12,22.22,22.06,21.894,22.4922,26.3052,UP,1
2022-01-13,23.11,22.47,22.248,22.4178,26.2828,DOWN,0
2022-01-14,22.96,22.83,22.4,22.3306,26.259,DOWN,0
2022-01-18,21.94,22.63,22.446,22.233,26.2202,DOWN,0
2022-01-19,21.38,21.86,22.322,22.0822,26.1717,DOWN,0
2022-01-20,21.03,21.49,22.084,21.938,26.1203,DOWN,0
2022-01-21,20.06,20.89,21.474,21.7832,26.0675,DOWN,0
2022-01-24,19.97,19.39,20.876,21.648,26.0146,UP,1
2022-01-25,20.65,19.46,20.618,21.535,25.9716,UP,1
2022-01-26,20.93,21.09,20.528,21.441,25.9292,DOWN,0
2022-01-27,19.85,21.13,20.292,21.3278,25.8824,DOWN,0
2022-01-28,19.56,19.82,20.192,21.2462,25.8388,UP,1
2022-01-31,20.83,19.55,20.364,21.1828,25.8013,UP,1
2022-02-01,21.61,20.92,20.556,21.1434,25.7695,DOWN,0
2022-02-02,21.31,21.42,20.632,21.1078,25.7423,DOWN,0
2022-02-03,20.49,21.02,20.76,21.0576,25.6972,DOWN,0
2022-02-04,20.25,20.22,20.898,21.0114,25.6535,UP,1
2022-02-07,21.95,20.41,21.122,20.9978,25.6142,UP,1
2022-02-08,22.75,22.53,21.35,21.0516,25.5768,UP,1
2022-02-09,23.72,23.08,21.832,21.1216,25.5429,DOWN,0
2022-02-10,22.63,22.74,22.26,21.184,25.5049,DOWN,0
2022-02-11,21.44,22.57,22.498,21.257,25.4606,DOWN,0
2022-02-14,21.09,21.56,22.326,21.2956,25.4108,UP,1
2022-02-15,22.55,21.9,22.286,21.3808,25.3676,UP,1
2022-02-16,22.75,22.36,22.092,21.4352,25.3301,DOWN,0
2022-02-17,21.77,22.36,21.92,21.4682,25.2897,DOWN,0
2022-02-18,21.2,21.62,21.872,21.4568,25.2566,DOWN,0
2022-02-22,20.36,20.6,21.726,21.4358,25.216,DOWN,0
2022-02-23,19.29,20.8,21.074,21.3908,25.1727,UP,1
2022-02-24,19.37,17.53,20.398,21.3664,25.1313,UP,1
2022-02-25,19.65,19.53,19.974,21.3526,25.099,DOWN,0
2022-02-28,19.49,19.27,19.632,21.341,25.0642,DOWN,0
2022-03-01,18.48,19.19,19.256,21.3238,25.0137,UP,1
2022-03-02,19.06,18.75,19.21,21.2984,24.9646,DOWN,0
2022-03-03,18.56,19.36,19.048,21.2548,24.9113,DOWN,0
2022-03-04,17.39,18.15,18.596,21.1588,24.853,DOWN,0
2022-03-07,15.38,17.17,17.774,21.014,24.7845,UP,1
2022-03-08,15.96,15.43,17.27,20.8788,24.7208,UP,1
2022-03-09,17.31,16.89,16.92,20.7822,24.6571,UP,1
2022-03-10,17.8,16.9,16.768,20.7,24.5905,DOWN,0
2022-03-11,17.49,18.1,16.788,20.6182,24.5195,DOWN,0
2022-03-14,17.06,17.49,17.124,20.539,24.4427,UP,1
2022-03-15,18.25,17.37,17.582,20.4892,24.3745,UP,1
2022-03-16,19.32,18.51,17.984,20.432,24.3073,UP,1
2022-03-17,19.69,18.88,18.362,20.3764,24.2404,UP,1
2022-03-18,19.9,19.4,18.844,20.3412,24.179,DOWN,0
2022-03-21,19.63,19.53,19.358,20.307,24.1165,UP,1
2022-03-22,19.91,19.7,19.69,20.2612,24.0505,DOWN,0
2022-03-23,19.4,19.69,19.706,20.215,23.979,UP,1
2022-03-24,19.75,19.49,19.718,20.17,23.9144,UP,1
2022-03-25,19.86,19.7,19.71,20.1228,23.8513,UP,1
2022-03-28,20.54,19.94,19.892,20.0714,23.7928,UP,1
2022-03-29,21.18,21.24,20.146,20.0358,23.7437,UP,1
2022-03-30,21.22,21.11,20.51,20.0214,23.6955,UP,1
2022-03-31,21.88,21.38,20.936,20.0314,23.6465,DOWN,0
2022-04-01,21.82,21.96,21.328,20.0472,23.6007,UP,1
2022-04-04,21.97,21.8,21.614,20.0854,23.5591,UP,1
2022-04-05,22.19,22.83,21.816,20.1298,23.5131,DOWN,0
2022-04-06,20.68,21.65,21.708,20.1304,23.4623,DOWN,0
2022-04-07,20.33,20.58,21.398,20.1184,23.409,DOWN,0
2022-04-08,19.94,20.2,21.022,20.1202,23.3556,UP,1
2022-04-11,20.26,19.65,20.68,20.1342,23.3018,DOWN,0
2022-04-12,20.2,20.36,20.282,20.1216,23.2571,UP,1
2022-04-13,21.45,20.61,20.436,20.1184,23.2198,UP,1
2022-04-14,21.64,21.64,20.698,20.125,23.1809,DOWN,0
2022-04-18,21.21,21.4,20.952,20.1394,23.1394,UP,1
2022-04-19,22.18,21.39,21.336,20.178,23.1053,DOWN,0
2022-04-20,22.02,22.3,21.7,20.1794,23.0751,DOWN,0
2022-04-21,21.84,22.96,21.778,20.1612,23.0491,DOWN,0
2022-04-22,21.13,21.86,21.676,20.1094,23.021,UP,1
2022-04-25,21.24,20.87,21.682,20.0816,22.9898,DOWN,0
2022-04-26,19.82,21.05,21.21,20.0492,22.9525,UP,1
2022-04-27,19.91,19.65,20.788,20.0256,22.9216,UP,1
2022-04-28,20.62,20.2,20.544,19.987,22.8987,DOWN,0
2022-04-29,20.03,20.65,20.324,19.9326,22.8766,DOWN,0
2022-05-02,19.86,20.0,20.048,19.8944,22.8602,UP,1
2022-05-03,20.03,19.95,20.09,19.871,22.851,UP,1
2022-05-04,20.37,19.995,20.182,19.8712,22.8344,DOWN,0
2022-05-05,18.96,19.94,19.85,19.8646,22.7988,DOWN,0
2022-05-06,18.27,18.84,19.498,19.8426,22.762,DOWN,0
2022-05-09,15.95,17.88,18.716,19.7686,22.7174,UP,1
2022-05-10,16.21,17.3,17.952,19.703,22.6683,DOWN,0
2022-05-11,15.42,16.11,16.962,19.6418,22.6182,DOWN,0
2022-05-12,14.77,15.03,16.124,19.556,22.5644,UP,1
2022-05-13,16.22,15.05,15.714,19.5092,22.519,DOWN,0
2022-05-16,16.09,16.23,15.742,19.4832,22.4793,UP,1
2022-05-17,16.97,16.54,15.894,19.515,22.4462,DOWN,0
2022-05-18,15.9,16.58,15.99,19.5138,22.4098,UP,1
2022-05-19,15.95,15.7,16.226,19.4866,22.3765,DOWN,0
2022-05-20,15.3,16.23,16.042,19.4366,22.3321,DOWN,0
2022-05-23,15.1,15.29,15.844,19.3888,22.2832,DOWN,0
2022-05-24,13.29,15.11,15.108,19.3134,22.2263,UP,1
2022-05-25,13.73,13.18,14.674,19.223,22.1659,UP,1
2022-05-26,15.39,14.07,14.562,19.1444,22.1115,UP,1
2022-05-27,16.2,15.48,14.742,19.0746,22.0634,DOWN,0
2022-05-31,16.01,16.08,14.924,18.9968,22.0182,DOWN,0
2022-06-01,15.29,16.13,15.324,18.91,21.9715,UP,1
2022-06-02,16.08,15.26,15.794,18.8334,21.9334,DOWN,0
2022-06-03,15.63,15.65,15.842,18.758,21.892,UP,1
2022-06-06,15.75,15.81,15.752,18.678,21.8555,UP,1
2022-06-07,15.89,15.42,15.728,18.5986,21.8168,DOWN,0
2022-06-08,15.15,15.52,15.7,18.4908,21.7693,DOWN,0
2022-06-09,13.76,15.14,15.236,18.3424,21.7092,DOWN,0
2022-06-10,13.16,13.5,14.742,18.1812,21.6448,DOWN,0
2022-06-13,11.55,12.45,13.902,17.9746,21.5759,DOWN,0
2022-06-14,11.12,11.83,12.948,17.7606,21.5007,UP,1
2022-06-15,11.73,11.26,12.264,17.5558,21.4325,DOWN,0
2022-06-16,10.38,11.21,11.588,17.3196,21.3552,UP,1
2022-06-17,11.43,10.46,11.242,17.1346,21.2866,UP,1
2022-06-21,11.47,11.49,11.226,16.9574,21.2165,DOWN,0
2022-06-22,11.47,11.36,11.296,16.788,21.1508,DOWN,0
2022-06-23,11.46,11.45,11.242,16.612,21.0829,UP,1
2022-06-24,13.22,11.63,11.81,16.4724,21.0269,DOWN,0
2022-06-27,12.87,13.21,12.098,16.3008,20.9665,DOWN,0
2022-06-28,12.76,13.0,12.356,16.1232,20.9074,DOWN,0
2022-06-29,11.57,12.2,12.376,15.9304,20.8387,DOWN,0
2022-06-30,11.12,11.31,12.308,15.7092,20.7705,UP,1
2022-07-01,11.33,11.03,11.93,15.4954,20.7018,UP,1
2022-07-05,12.46,11.05,11.848,15.3078,20.6388,DOWN,0
2022-07-06,11.27,12.32,11.55,15.1106,20.5672,UP,1
2022-07-07,11.81,11.51,11.598,14.922,20.5007,DOWN,0
2022-07-08,11.53,11.71,11.68,14.7562,20.4334,DOWN,0
2022-07-11,10.96,11.32,11.606,14.5772,20.3581,UP,1
2022-07-12,11.6,11.005,11.434,14.3968,20.2797,DOWN,0
2022-07-13,11.52,11.14,11.484,14.2266,20.1968,DOWN,0
2022-07-14,11.18,11.36,11.358,14.053,20.111,UP,1
2022-07-15,11.8,11.38,11.412,13.8884,20.0303,UP,1
2022-07-18,12.39,12.15,11.698,13.7288,19.9556,UP,1
2022-07-19,12.85,12.75,11.948,13.6066,19.8863,UP,1
2022-07-20,13.46,12.85,12.336,13.5104,19.812,DOWN,0
2022-07-21,12.48,12.49,12.596,13.441,19.7371,DOWN,0
2022-07-22,11.97,12.7,12.63,13.3562,19.6581,DOWN,0
2022-07-25,11.82,11.9,12.516,13.2842,19.5793,DOWN,0
2022-07-26,11.18,11.66,12.182,13.2124,19.5003,UP,1
2022-07-27,11.5,11.64,11.79,13.118,19.426,UP,1
2022-07-28,12.11,11.78,11.716,13.0384,19.3554,UP,1
2022-07-29,12.15,12.0,11.752,12.942,19.2809,DOWN,0
2022-08-01,11.98,11.98,11.784,12.8636,19.2082,UP,1
2022-08-02,12.47,11.79,12.042,12.794,19.1375,UP,1
2022-08-03,12.99,12.66,12.34,12.7478,19.0698,DOWN,0
2022-08-04,12.98,13.0,12.514,12.7054,19.0041,UP,1
2022-08-05,13.21,12.78,12.726,12.7038,18.942,UP,1
2022-08-08,13.53,13.49,13.036,12.6998,18.8817,DOWN,0
2022-08-09,12.1,12.46,12.962,12.634,18.8147,UP,1
2022-08-10,13.56,12.69,13.076,12.5812,18.7551,UP,1
2022-08-11,13.76,14.1,13.232,12.5362,18.6943,UP,1
2022-08-12,14.16,13.94,13.422,12.5136,18.6355,DOWN,0
2022-08-15,14.16,13.97,13.548,12.4752,18.5788,UP,1
2022-08-16,14.56,14.1,14.04,12.4538,18.5226,DOWN,0
2022-08-17,13.8,14.11,14.088,12.4148,18.463,UP,1
2022-08-18,13.81,13.82,14.098,12.3732,18.3967,DOWN,0
2022-08-19,13.18,13.36,13.902,12.3338,18.3284,DOWN,0
2022-08-22,12.55,12.75,13.58,12.3096,18.2546,UP,1
2022-08-23,12.85,12.75,13.238,12.3034,18.1847,UP,1
2022-08-24,13.93,12.93,13.264,12.351,18.1098,UP,1
2022-08-25,14.48,14.16,13.398,12.4182,18.041,DOWN,0
2022-08-26,13.72,14.47,13.506,12.458,17.9706,DOWN,0
2022-08-29,13.57,13.31,13.71,12.5218,17.9048,DOWN,0
2022-08-30,13.44,13.91,13.828,12.562,17.8405,DOWN,0
2022-08-31,13.08,13.73,13.658,12.5942,17.7777,DOWN,0
2022-09-01,13.01,12.85,13.364,12.625,17.7152,UP,1
2022-09-02,13.05,13.35,13.23,12.6568,17.6623,UP,1
2022-09-06,13.32,13.5,13.18,12.6588,17.6089,UP,1
2022-09-07,14.04,13.38,13.3,12.6822,17.5612,UP,1
2022-09-08,14.28,13.72,13.54,12.7126,17.5171,UP,1
2022-09-09,14.6,14.39,13.858,12.7732,17.4751,UP,1
2022-09-12,14.8,14.74,14.208,12.8468,17.4363,DOWN,0
2022-09-13,14.4,14.0,14.424,12.9082,17.3952,UP,1
2022-09-14,15.07,14.38,14.63,12.9604,17.3702,UP,1
2022-09-15,15.49,15.01,14.872,13.0448,17.3466,DOWN,0
2022-09-16,15.31,15.0,15.014,13.1148,17.3256,UP,1
2022-09-19,15.33,15.1,15.12,13.1908,17.3133,DOWN,0
2022-09-20,15.19,15.8,15.278,13.2754,17.2934,DOWN,0
2022-09-21,14.58,15.15,15.18,13.335,17.2749,DOWN,0
2022-09-22,14.39,14.72,14.96,13.3924,17.2467,DOWN,0
2022-09-23,13.55,13.96,14.608,13.4398,17.2138,DOWN,0
2022-09-26,13.39,13.67,14.22,13.4716,17.1719,UP,1
2022-09-27,13.96,13.82,13.974,13.503,17.1347,UP,1
2022-09-28,14.64,14.0,13.986,13.5388,17.1002,DOWN,0
2022-09-29,13.86,14.26,13.88,13.5468,17.0665,DOWN,0
2022-09-30,11.36,13.24,13.442,13.5244,17.0216,UP,1
2022-10-03,11.4,11.55,13.044,13.513,16.9783,UP,1
2022-10-04,13.32,11.85,12.916,13.543,16.9482,DOWN,0
2022-10-05,13.22,12.93,12.632,13.5838,16.9126,UP,1
2022-10-06,13.29,13.11,12.518,13.6196,16.8754,DOWN,0
2022-10-07,12.9,13.01,12.826,13.6354,16.8289,DOWN,0
2022-10-10,11.91,12.82,12.928,13.6306,16.7754,DOWN,0
2022-10-11,11.63,11.89,12.59,13.6236,16.7199,UP,1
2022-10-12,12.98,11.99,12.542,13.6338,16.6741,DOWN,0
2022-10-13,12.95,12.42,12.474,13.633,16.6293,UP,1
2022-10-14,13.03,13.3,12.5,13.634,16.5866,UP,1
2022-10-17,13.18,13.46,12.754,13.6334,16.5474,UP,1
2022-10-18,14.31,13.75,13.29,13.649,16.5152,DOWN,0
2022-10-19,13.91,14.21,13.476,13.6852,16.4739,UP,1
2022-10-20,14.23,14.02,13.732,13.6986,16.4327,UP,1
2022-10-21,14.93,14.16,14.112,13.722,16.399,UP,1
2022-10-24,15.31,14.95,14.538,13.745,16.3689,UP,1
2022-10-25,15.83,15.38,14.842,13.7784,16.337,UP,1
2022-10-26,15.9,15.71,15.24,13.8052,16.308,UP,1
2022-10-27,15.93,16.26,15.58,13.8478,16.2776,UP,1
2022-10-28,16.52,15.86,15.898,13.902,16.2491,UP,1
2022-10-31,16.89,16.71,16.214,13.9762,16.218,DOWN,0
2022-11-01,16.79,17.29,16.406,14.061,16.1872,DOWN,0
2022-11-02,16.35,16.65,16.496,14.131,16.1592,UP,1
2022-11-03,16.99,15.74,16.708,14.1922,16.1373,DOWN,0
2022-11-04,16.94,17.53,16.792,14.2414,16.1168,DOWN,0
2022-11-07,16.67,17.04,16.748,14.3004,16.0999,UP,1
2022-11-08,17.28,17.03,16.846,14.3746,16.0864,DOWN,0
2022-11-09,15.79,16.93,16.734,14.4216,16.0621,UP,1
2022-11-10,17.09,16.61,16.754,14.5018,16.0429,UP,1
2022-11-11,17.86,17.36,16.938,14.5988,16.033,UP,1
2022-11-14,17.87,17.98,17.178,14.6952,16.0245,UP,1
2022-11-15,18.3,18.36,17.382,14.7948,16.0119,DOWN,0
2022-11-16,17.59,17.44,17.742,14.8658,15.9918,DOWN,0
2022-11-17,16.4,16.42,17.604,14.9082,15.9672,DOWN,0
2022-11-18,16.37,16.73,17.306,14.9436,15.9466,DOWN,0
2022-11-21,16.12,16.41,16.956,14.97,15.926,UP,1
2022-11-22,16.21,16.2,16.538,15.0062,15.8973,UP,1
2022-11-23,16.32,16.285,16.284,15.0312,15.8651,UP,1
2022-11-25,16.43,16.37,16.29,15.05,15.8287,DOWN,0
2022-11-28,15.91,16.24,16.198,15.062,15.7951,UP,1
2022-11-29,16.57,15.98,16.288,15.0868,15.7707,DOWN,0
2022-11-30,16.44,16.66,16.334,15.1118,15.7475,X,X
