ticker,WAB US Equity,WAB US Equity,WAB US Equity,WAB US Equity,WAB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2014-07-07,82.86,83.31,73.278,83.112,78.4432,DOWN,0
2014-07-08,81.44,82.87,73.371,82.882,78.5954,UP,1
2014-07-09,82.03,81.66,73.4702,82.798,78.7628,DOWN,0
2014-07-10,80.8,80.94,73.5597,82.198,78.8994,UP,1
2014-07-11,80.89,80.74,73.6493,81.604,79.0262,UP,1
2014-07-14,81.67,81.56,73.7456,81.366,79.1688,DOWN,0
2014-07-15,80.75,81.7,73.8363,81.228,79.2994,UP,1
2014-07-16,81.06,81.25,73.9288,81.034,79.4224,DOWN,0
2014-07-17,79.86,80.79,74.0137,80.846,79.53,UP,1
2014-07-18,81.04,80.24,74.1002,80.876,79.6538,DOWN,0
2014-07-21,81.03,80.8,74.1882,80.748,79.7702,UP,1
2014-07-22,81.71,81.66,74.2802,80.94,79.9182,DOWN,0
2014-07-23,81.51,82.01,74.3693,81.03,80.0304,UP,1
2014-07-24,86.18,83.41,74.4854,82.294,80.2374,DOWN,0
2014-07-25,85.46,86.44,74.6005,83.178,80.4406,DOWN,0
2014-07-28,83.42,85.38,74.705,83.656,80.6242,DOWN,0
2014-07-29,82.37,83.47,74.7965,83.788,80.7838,UP,1
2014-07-30,82.85,82.79,74.8883,84.056,80.928,DOWN,0
2014-07-31,80.68,81.99,74.9669,82.956,81.0484,UP,1
2014-08-01,80.86,80.15,75.0495,82.036,81.1686,UP,1
2014-08-04,81.61,80.96,75.1335,81.674,81.2944,DOWN,0
2014-08-05,80.86,81.04,75.211,81.372,81.3704,DOWN,0
2014-08-06,80.33,80.1,75.2836,80.868,81.4168,DOWN,0
2014-08-07,80.26,80.7,75.3558,80.784,81.4636,UP,1
2014-08-08,81.33,80.37,75.4332,80.878,81.5256,UP,1
2014-08-11,81.65,81.93,75.5125,80.886,81.5838,DOWN,0
2014-08-12,81.06,81.6,75.5904,80.926,81.6252,UP,1
2014-08-13,82.0,81.35,75.67,81.26,81.7006,UP,1
2014-08-14,82.72,82.34,75.7551,81.752,81.7916,DOWN,0
2014-08-15,82.15,83.11,75.8371,81.916,81.8554,UP,1
2014-08-18,84.06,82.69,75.9316,82.398,81.9392,UP,1
2014-08-19,84.28,84.47,76.027,83.042,81.9986,UP,1
2014-08-20,84.29,84.16,76.1194,83.5,82.0568,DOWN,0
2014-08-21,84.18,84.4,76.2085,83.792,82.1166,DOWN,0
2014-08-22,84.01,84.0,76.2981,84.164,82.1908,UP,1
2014-08-25,84.5,84.5,76.3913,84.252,82.272,DOWN,0
2014-08-26,84.0,84.6,76.4925,84.196,82.3394,DOWN,0
2014-08-27,83.9,83.98,76.5902,84.118,82.3842,DOWN,0
2014-08-28,83.61,83.59,76.6855,84.004,82.412,DOWN,0
2014-08-29,83.36,83.71,76.7795,83.874,82.4254,UP,1
2014-09-02,84.56,83.33,76.8713,83.886,82.451,DOWN,0
2014-09-03,84.11,85.0,76.9569,83.908,82.4738,DOWN,0
2014-09-04,83.86,84.1,77.0364,83.9,82.5164,UP,1
2014-09-05,83.89,83.67,77.1166,83.956,82.5388,UP,1
2014-09-08,84.33,83.85,77.203,84.15,82.5756,DOWN,0
2014-09-09,83.18,84.14,77.2844,83.874,82.5852,DOWN,0
2014-09-10,83.0,83.31,77.3646,83.652,82.5934,UP,1
2014-09-11,83.56,82.53,77.4437,83.592,82.6156,DOWN,0
2014-09-12,82.41,83.5,77.5127,83.296,82.5878,UP,1
2014-09-15,82.48,82.62,77.5801,82.926,82.5602,UP,1
2014-09-16,83.73,82.37,77.6533,83.036,82.5776,DOWN,0
2014-09-17,83.07,83.82,77.7236,83.05,82.6102,UP,1
2014-09-18,83.7,83.57,77.8006,83.078,82.6436,UP,1
2014-09-19,83.75,84.05,77.8856,83.346,82.7026,DOWN,0
2014-09-22,82.4,83.72,77.9626,83.33,82.7328,DOWN,0
2014-09-23,81.05,81.81,78.0347,82.794,82.7204,UP,1
2014-09-24,82.02,81.08,78.11,82.584,82.7458,DOWN,0
2014-09-25,79.98,81.86,78.1744,81.84,82.7242,UP,1
2014-09-26,81.31,80.13,78.2477,81.352,82.7532,UP,1
2014-09-29,81.57,80.45,78.3194,81.186,82.7638,DOWN,0
2014-09-30,81.04,81.56,78.3833,81.184,82.764,DOWN,0
2014-10-01,78.35,80.97,78.4279,80.45,82.6968,DOWN,0
2014-10-02,77.91,78.28,78.4639,80.036,82.6248,UP,1
2014-10-03,78.9,78.63,78.5003,79.554,82.4792,DOWN,0
2014-10-06,78.14,79.4,78.5205,78.868,82.3328,DOWN,0
2014-10-07,76.28,77.36,78.5329,77.916,82.19,UP,1
2014-10-08,77.57,76.18,78.5518,77.76,82.094,DOWN,0
2014-10-09,75.45,77.6,78.5613,77.268,81.946,DOWN,0
2014-10-10,73.84,75.15,78.5603,76.256,81.8092,DOWN,0
2014-10-13,72.16,74.27,78.5506,75.06,81.6352,UP,1
2014-10-14,72.79,72.38,78.5438,74.362,81.4588,UP,1
2014-10-15,73.7,71.13,78.5415,73.588,81.3156,UP,1
2014-10-16,74.68,72.56,78.5436,73.434,81.2026,DOWN,0
2014-10-17,74.66,75.52,78.5506,73.598,81.0906,UP,1
2014-10-20,74.7,74.41,78.5554,74.106,80.958,UP,1
2014-10-21,77.5,75.02,78.5785,75.048,80.875,DOWN,0
2014-10-22,76.49,77.87,78.5952,75.606,80.7836,UP,1
2014-10-23,79.08,77.73,78.6263,76.486,80.7252,UP,1
2014-10-24,79.29,79.07,78.6563,77.412,80.6566,DOWN,0
2014-10-27,79.07,78.79,78.6832,78.286,80.595,UP,1
2014-10-28,82.49,82.43,78.7322,79.284,80.5636,UP,1
2014-10-29,83.6,83.65,78.7846,80.706,80.55,UP,1
2014-10-30,84.24,83.37,78.8299,81.738,80.549,UP,1
2014-10-31,86.3,85.91,78.8846,83.14,80.5914,DOWN,0
2014-11-03,86.29,86.4,78.9415,84.584,80.637,DOWN,0
2014-11-04,85.07,85.54,78.9887,85.1,80.6484,UP,1
2014-11-05,86.41,85.77,79.0408,85.662,80.6966,UP,1
2014-11-06,88.28,86.65,79.1001,86.47,80.7842,UP,1
2014-11-07,89.27,88.85,79.1814,87.064,80.8974,UP,1
2014-11-10,89.53,89.66,79.2691,87.712,81.0208,UP,1
2014-11-11,89.81,89.71,79.354,88.66,81.1258,DOWN,0
2014-11-12,89.75,89.45,79.4415,89.328,81.2386,DOWN,0
2014-11-13,89.59,89.8,79.5214,89.59,81.3532,DOWN,0
2014-11-14,89.45,89.56,79.5996,89.626,81.4644,DOWN,0
2014-11-17,89.3,89.02,79.6917,89.58,81.5638,UP,1
2014-11-18,89.45,89.29,79.7818,89.508,81.6892,UP,1
2014-11-19,89.51,89.64,79.8743,89.46,81.8194,DOWN,0
2014-11-20,89.37,88.74,79.9583,89.416,81.9356,UP,1
2014-11-21,90.09,90.54,80.0421,89.544,82.0892,UP,1
2014-11-24,91.24,90.53,80.1365,89.932,82.2644,DOWN,0
2014-11-25,90.92,91.27,80.2244,90.226,82.4082,DOWN,0
2014-11-26,90.49,90.92,80.3045,90.422,82.5566,DOWN,0
2014-11-28,88.49,90.41,80.3672,90.246,82.6524,DOWN,0
2014-12-01,85.41,87.81,80.412,89.31,82.6856,UP,1
2014-12-02,86.64,85.79,80.4658,88.39,82.7704,UP,1
2014-12-03,87.84,86.77,80.5267,87.774,82.9062,DOWN,0
2014-12-04,86.52,87.4,80.5693,86.98,82.9962,UP,1
2014-12-05,86.58,86.82,80.6111,86.598,83.1282,DOWN,0
2014-12-08,86.39,87.0,80.6473,86.794,83.2298,UP,1
2014-12-09,87.32,85.2,80.6889,86.93,83.3448,DOWN,0
2014-12-10,84.53,86.9,80.7206,86.268,83.4146,UP,1
2014-12-11,85.46,85.13,80.7548,86.056,83.5568,DOWN,0
2014-12-12,84.91,84.67,80.7825,85.722,83.6968,DOWN,0
2014-12-15,84.38,85.31,80.8099,85.32,83.8064,DOWN,0
2014-12-16,83.95,84.04,80.8269,84.646,83.9226,UP,1
2014-12-17,86.2,83.98,80.8541,84.98,84.121,UP,1
2014-12-18,87.7,87.63,80.8872,85.428,84.3236,DOWN,0
2014-12-19,87.4,87.67,80.9162,85.926,84.5626,UP,1
2014-12-22,87.65,87.39,80.952,86.58,84.8388,UP,1
2014-12-23,88.22,88.1,80.9906,87.434,85.16,UP,1
2014-12-24,88.37,87.76,81.0287,87.868,85.4716,UP,1
2014-12-26,88.79,88.5,81.0707,88.086,85.7734,UP,1
2014-12-29,89.01,88.75,81.1182,88.408,86.06,DOWN,0
2014-12-30,88.06,88.77,81.1563,88.49,86.328,DOWN,0
2014-12-31,86.89,88.02,81.1872,88.224,86.5718,UP,1
2015-01-02,87.11,87.56,81.2179,87.972,86.764,DOWN,0
2015-01-05,85.14,86.48,81.2384,87.242,86.937,DOWN,0
2015-01-06,84.04,85.19,81.2513,86.248,87.0362,UP,1
2015-01-07,84.86,85.45,81.2745,85.608,87.1476,UP,1
2015-01-08,86.6,85.88,81.3065,85.55,87.2982,DOWN,0
2015-01-09,84.86,86.84,81.3413,85.1,87.3456,DOWN,0
2015-01-12,83.9,84.96,81.38,84.852,87.3516,DOWN,0
2015-01-13,83.46,84.48,81.4124,84.736,87.336,DOWN,0
2015-01-14,83.2,82.26,81.4409,84.404,87.274,DOWN,0
2015-01-15,82.24,83.61,81.4593,83.532,87.193,UP,1
2015-01-16,83.24,81.91,81.4807,83.208,87.1564,UP,1
2015-01-20,83.34,83.78,81.5054,83.096,87.095,UP,1
2015-01-21,84.06,83.22,81.5477,83.216,87.0106,UP,1
2015-01-22,85.52,84.99,81.6095,83.68,86.9356,DOWN,0
2015-01-23,84.99,85.39,81.6694,84.23,86.8448,UP,1
2015-01-26,87.42,84.97,81.7314,85.066,86.797,DOWN,0
2015-01-27,86.64,85.86,81.7977,85.726,86.7348,DOWN,0
2015-01-28,84.96,87.47,81.8635,85.906,86.6422,UP,1
2015-01-29,85.74,85.0,81.9358,85.95,86.568,DOWN,0
2015-01-30,83.45,85.11,81.9989,85.642,86.451,UP,1
2015-02-02,84.65,83.77,82.0548,85.088,86.355,UP,1
2015-02-03,86.75,85.07,82.1191,85.11,86.2998,DOWN,0
2015-02-04,85.4,86.09,82.1751,85.198,86.2204,UP,1
2015-02-05,86.94,86.03,82.2359,85.438,86.1574,DOWN,0
2015-02-06,86.8,86.99,82.2974,86.108,86.0686,UP,1
2015-02-09,87.13,86.53,82.3555,86.604,85.9928,UP,1
2015-02-10,87.53,87.57,82.424,86.76,85.9336,DOWN,0
2015-02-11,87.37,87.57,82.4925,87.154,85.9112,UP,1
2015-02-12,89.28,88.0,82.5691,87.622,85.9886,UP,1
2015-02-13,90.53,89.46,82.649,88.368,86.0664,UP,1
2015-02-17,90.67,90.24,82.7296,89.076,86.123,UP,1
2015-02-18,92.77,88.96,82.8224,90.124,86.248,UP,1
2015-02-19,95.03,92.85,82.923,91.656,86.417,DOWN,0
2015-02-20,95.03,94.74,83.0257,92.806,86.5898,UP,1
2015-02-23,96.41,95.01,83.1335,93.982,86.7716,UP,1
2015-02-24,96.77,96.9,83.2413,95.202,87.0164,DOWN,0
2015-02-25,96.07,96.63,83.3501,95.862,87.2286,DOWN,0
2015-02-26,95.53,96.16,83.4482,95.962,87.441,DOWN,0
2015-02-27,94.89,95.42,83.5435,95.934,87.6512,UP,1
2015-03-02,95.21,94.5,83.6431,95.694,87.8764,DOWN,0
2015-03-03,94.7,95.2,83.7454,95.28,88.0464,DOWN,0
2015-03-04,93.87,94.46,83.8428,94.84,88.1698,DOWN,0
2015-03-05,93.58,94.21,83.9325,94.45,88.2934,DOWN,0
2015-03-06,92.43,93.12,84.0213,93.958,88.389,UP,1
2015-03-09,92.5,92.45,84.1096,93.416,88.4746,DOWN,0
2015-03-10,91.56,91.37,84.1908,92.788,88.5384,UP,1
2015-03-11,92.68,91.85,84.2689,92.55,88.6162,UP,1
2015-03-12,94.29,93.13,84.3503,92.692,88.7218,DOWN,0
2015-03-13,93.49,93.9,84.4282,92.904,88.8304,UP,1
2015-03-16,95.56,93.98,84.5148,93.516,89.0038,UP,1
2015-03-17,95.72,95.0,84.5997,94.348,89.176,UP,1
2015-03-18,96.07,95.31,84.6851,95.026,89.3946,DOWN,0
2015-03-19,95.18,95.57,84.7699,95.204,89.6174,UP,1
2015-03-20,96.57,95.8,84.8619,95.82,89.8516,DOWN,0
2015-03-23,96.22,96.72,84.9482,95.952,90.044,DOWN,0
2015-03-24,96.03,96.01,85.029,96.014,90.2674,DOWN,0
2015-03-25,95.27,96.15,85.0988,95.854,90.4948,DOWN,0
2015-03-26,94.23,95.1,85.163,95.664,90.7102,UP,1
2015-03-27,94.55,94.05,85.2298,95.26,90.9372,UP,1
2015-03-30,96.41,95.0,85.3104,95.298,91.2206,DOWN,0
2015-03-31,95.01,96.1,85.3832,95.094,91.456,DOWN,0
2015-04-01,94.2,95.01,85.4511,94.88,91.6732,UP,1
2015-04-02,94.29,94.32,85.5142,94.892,91.8778,UP,1
2015-04-06,95.43,94.09,85.5803,95.068,92.076,DOWN,0
2015-04-07,94.67,95.74,85.6402,94.72,92.2696,UP,1
2015-04-08,94.91,94.64,85.6983,94.7,92.4194,DOWN,0
2015-04-09,94.84,94.69,85.7577,94.828,92.5834,UP,1
2015-04-10,95.8,95.01,85.828,95.13,92.8002,DOWN,0
2015-04-13,95.46,95.91,85.8915,95.136,92.9946,DOWN,0
2015-04-14,94.68,95.12,85.9524,95.138,93.2192,UP,1
2015-04-15,96.35,95.33,86.0207,95.426,93.4532,DOWN,0
2015-04-16,96.33,96.23,86.0894,95.724,93.6448,DOWN,0
2015-04-17,95.09,95.57,86.1526,95.582,93.8386,UP,1
2015-04-20,96.22,95.67,86.2147,95.734,94.0242,DOWN,0
2015-04-21,95.77,96.45,86.2742,95.952,94.2036,UP,1
2015-04-22,98.61,104.03,86.353,96.404,94.4332,DOWN,0
2015-04-23,98.27,98.63,86.4371,96.792,94.648,DOWN,0
2015-04-24,96.94,98.43,86.5117,97.162,94.8394,DOWN,0
2015-04-27,96.24,97.12,86.5889,97.166,94.9786,UP,1
2015-04-28,96.86,96.27,86.6687,97.384,95.1052,DOWN,0
2015-04-29,96.0,96.59,86.7404,96.862,95.2118,DOWN,0
2015-04-30,94.05,95.76,86.8069,96.018,95.2374,UP,1
2015-05-01,99.82,95.9,86.9007,96.594,95.3332,UP,1
2015-05-04,101.25,100.27,87.0076,97.596,95.4576,DOWN,0
2015-05-05,99.16,101.05,87.0982,98.056,95.5126,DOWN,0
2015-05-06,99.09,99.44,87.1885,98.674,95.559,UP,1
2015-05-07,99.26,98.87,87.2763,99.716,95.6228,UP,1
2015-05-08,99.62,100.34,87.3668,99.676,95.7046,DOWN,0
2015-05-11,99.1,99.31,87.4314,99.246,95.7888,UP,1
2015-05-12,99.22,98.85,87.5002,99.258,95.869,DOWN,0
2015-05-13,99.18,99.88,87.579,99.276,95.9586,UP,1
2015-05-14,100.53,100.11,87.6698,99.53,96.0918,UP,1
2015-05-15,100.64,100.5,87.7588,99.734,96.233,UP,1
2015-05-18,102.14,100.25,87.8661,100.342,96.4272,DOWN,0
2015-05-19,102.0,102.25,87.9718,100.898,96.6172,DOWN,0
2015-05-20,101.32,102.12,88.0703,101.326,96.8124,UP,1
2015-05-21,101.41,101.04,88.1731,101.502,96.987,UP,1
2015-05-22,101.53,101.1,88.2791,101.68,97.1318,DOWN,0
2015-05-26,100.47,100.96,88.3801,101.346,97.2714,UP,1
2015-05-27,101.41,100.77,88.4805,101.228,97.3884,DOWN,0
2015-05-28,100.82,101.26,88.5764,101.128,97.4904,DOWN,0
2015-05-29,100.3,100.56,88.6726,100.906,97.575,DOWN,0
2015-06-01,99.86,100.5,88.7619,100.572,97.6686,DOWN,0
2015-06-02,99.75,99.52,88.847,100.428,97.7322,UP,1
2015-06-03,99.87,100.01,88.9356,100.12,97.8052,DOWN,0
2015-06-04,98.82,98.87,89.0094,99.72,97.861,UP,1
2015-06-05,99.77,98.54,89.0869,99.614,97.951,DOWN,0
2015-06-08,99.19,99.67,89.1613,99.48,98.0502,DOWN,0
2015-06-09,98.89,99.09,89.2349,99.308,98.137,UP,1
2015-06-10,100.43,99.5,89.317,99.42,98.2174,UP,1
2015-06-11,101.19,100.53,89.4004,99.894,98.341,DOWN,0
2015-06-12,99.59,100.81,89.4784,99.858,98.4488,DOWN,0
2015-06-15,98.59,98.71,89.5518,99.738,98.5348,DOWN,0
2015-06-16,98.38,98.4,89.6257,99.636,98.5938,UP,1
2015-06-17,99.04,98.67,89.7041,99.358,98.6812,UP,1
2015-06-18,99.38,99.38,89.7782,98.996,98.7706,DOWN,0
2015-06-19,98.73,99.54,89.8513,98.824,98.8484,DOWN,0
2015-06-22,98.66,99.54,89.9253,98.838,98.9056,UP,1
2015-06-23,99.36,98.91,90.0026,99.034,98.9836,DOWN,0
2015-06-24,97.83,99.26,90.0701,98.792,99.0466,DOWN,0
2015-06-25,95.76,97.95,90.133,98.068,99.0348,DOWN,0
2015-06-26,95.52,95.94,90.1956,97.426,99.0186,DOWN,0
2015-06-29,93.55,94.81,90.2456,96.404,98.9878,UP,1
2015-06-30,94.24,95.05,90.3047,95.38,98.9482,DOWN,0
2015-07-01,94.11,95.22,90.3629,94.636,98.915,UP,1
2015-07-02,94.42,94.45,90.4163,94.368,98.8312,DOWN,0
2015-07-06,93.94,93.62,90.4707,94.052,98.7446,UP,1
2015-07-07,94.27,93.86,90.5235,94.196,98.6912,DOWN,0
2015-07-08,92.76,93.34,90.5686,93.9,98.6216,UP,1
2015-07-09,93.2,93.95,90.6226,93.718,98.5484,UP,1
2015-07-10,94.18,94.24,90.6882,93.67,98.512,UP,1
2015-07-13,95.48,94.87,90.7555,93.978,98.5406,UP,1
2015-07-14,95.81,95.44,90.8347,94.286,98.4604,DOWN,0
2015-07-15,94.79,95.68,90.9021,94.692,98.3312,UP,1
2015-07-16,95.19,95.49,90.9702,95.09,98.2518,DOWN,0
2015-07-17,94.68,94.97,91.0384,95.19,98.1636,UP,1
2015-07-20,95.1,94.66,91.1221,95.114,98.0804,DOWN,0
2015-07-21,93.91,95.0,91.2021,94.734,97.9662,DOWN,0
2015-07-22,93.25,93.77,91.2739,94.426,97.8492,UP,1
2015-07-23,93.68,96.0,91.3516,94.124,97.7384,DOWN,0
2015-07-24,91.34,93.82,91.4269,93.456,97.5816,UP,1
2015-07-27,97.93,93.14,91.5287,94.022,97.5296,UP,1
2015-07-28,99.62,98.83,91.6495,95.164,97.5092,UP,1
2015-07-29,102.01,99.39,91.7904,96.916,97.5066,UP,1
2015-07-30,102.39,101.16,91.9415,98.658,97.5144,DOWN,0
2015-07-31,101.19,102.42,92.0835,100.628,97.5118,DOWN,0
2015-08-03,100.01,101.13,92.2151,101.044,97.4838,DOWN,0
2015-08-04,98.86,100.12,92.336,100.892,97.4304,UP,1
2015-08-05,99.82,99.37,92.4618,100.454,97.4174,DOWN,0
2015-08-06,98.33,99.86,92.5799,99.642,97.3558,DOWN,0
2015-08-07,97.66,98.06,92.6807,98.936,97.2926,UP,1
2015-08-10,99.75,99.37,92.797,98.884,97.2816,DOWN,0
2015-08-11,99.1,98.8,92.8971,98.932,97.2664,DOWN,0
2015-08-12,99.05,98.11,92.9959,98.778,97.2524,UP,1
2015-08-13,99.63,98.62,93.0987,99.038,97.2476,UP,1
2015-08-14,100.64,99.57,93.1895,99.634,97.284,UP,1
2015-08-17,101.94,100.07,93.2812,100.072,97.3274,DOWN,0
2015-08-18,101.58,101.6,93.3679,100.568,97.3752,DOWN,0
2015-08-19,100.37,101.0,93.4382,100.832,97.4048,DOWN,0
2015-08-20,96.8,99.43,93.4908,100.266,97.3322,DOWN,0
2015-08-21,93.98,96.02,93.5353,98.934,97.188,DOWN,0
2015-08-24,92.31,89.285,93.5648,97.008,97.0424,DOWN,0
2015-08-25,90.87,94.82,93.5778,94.866,96.888,UP,1
2015-08-26,93.51,92.85,93.599,93.494,96.7906,UP,1
2015-08-27,96.71,94.9,93.6349,93.476,96.744,UP,1
2015-08-28,96.98,96.46,93.6707,94.076,96.696,DOWN,0
2015-08-31,95.76,96.66,93.7008,94.766,96.6366,DOWN,0
2015-09-01,91.94,93.65,93.7125,94.98,96.5022,UP,1
2015-09-02,92.92,93.33,93.7299,94.862,96.3734,UP,1
2015-09-03,93.63,93.12,93.7515,94.246,96.2894,DOWN,0
2015-09-04,91.4,92.39,93.7613,93.13,96.2022,UP,1
2015-09-08,93.59,93.18,93.7817,92.696,96.1636,UP,1
2015-09-09,93.65,94.55,93.8031,93.038,96.1656,UP,1
2015-09-10,94.37,93.75,93.8245,93.328,96.1682,UP,1
2015-09-11,94.88,93.8,93.8427,93.578,96.1836,DOWN,0
2015-09-14,94.17,94.64,93.8589,94.132,96.1786,UP,1
2015-09-15,95.72,94.34,93.8851,94.558,96.2142,UP,1
2015-09-16,97.53,95.64,93.9303,95.334,96.2794,UP,1
2015-09-17,97.64,97.5,93.9914,95.988,96.377,DOWN,0
2015-09-18,95.1,96.73,94.0337,96.032,96.415,UP,1
2015-09-21,95.27,95.46,94.0709,96.252,96.4368,DOWN,0
2015-09-22,93.61,94.03,94.1063,95.83,96.3994,DOWN,0
2015-09-23,92.53,93.96,94.1361,94.83,96.3338,DOWN,0
2015-09-24,89.99,91.55,94.1541,93.3,96.2378,DOWN,0
2015-09-25,89.02,90.6,94.1626,92.084,96.1144,DOWN,0
2015-09-28,85.85,88.46,94.1692,90.2,95.9378,DOWN,0
2015-09-29,85.77,86.35,94.1707,88.632,95.7512,UP,1
2015-09-30,88.05,86.62,94.1864,87.736,95.634,DOWN,0
2015-10-01,87.07,88.12,94.1999,87.152,95.5104,UP,1
2015-10-02,87.87,85.87,94.2195,86.922,95.3942,UP,1
2015-10-05,91.44,88.83,94.2457,88.04,95.3962,DOWN,0
2015-10-06,91.03,91.2,94.2623,89.092,95.2582,UP,1
2015-10-07,93.18,91.99,94.2912,90.118,95.1294,DOWN,0
2015-10-08,92.86,92.91,94.3173,91.276,94.9464,UP,1
2015-10-09,93.65,93.23,94.3444,92.432,94.7716,UP,1
2015-10-12,94.04,93.89,94.3728,92.952,94.6286,DOWN,0
2015-10-13,92.27,93.34,94.3902,93.2,94.4738,DOWN,0
2015-10-14,91.38,92.03,94.402,92.84,94.3242,UP,1
2015-10-15,92.03,91.69,94.4219,92.674,94.1684,DOWN,0
2015-10-16,90.81,92.03,94.4415,92.106,94.018,DOWN,0
2015-10-19,89.31,90.31,94.4525,91.16,93.851,DOWN,0
2015-10-20,89.2,89.17,94.4728,90.546,93.64,DOWN,0
2015-10-21,88.55,89.68,94.4953,89.98,93.429,DOWN,0
2015-10-22,83.74,80.02,94.4897,88.322,93.1228,DOWN,0
2015-10-23,83.2,84.25,94.4727,86.8,92.7942,UP,1
2015-10-26,83.55,82.89,94.4662,85.648,92.4524,DOWN,0
2015-10-27,81.4,82.68,94.4537,84.088,92.0416,UP,1
2015-10-28,81.89,81.75,94.4458,82.756,91.6478,DOWN,0
2015-10-29,81.68,81.38,94.4382,82.344,91.274,UP,1
2015-10-30,82.87,81.88,94.4414,82.278,90.9954,DOWN,0
2015-11-02,82.24,82.87,94.4364,82.016,90.7606,DOWN,0
2015-11-03,80.89,82.04,94.4241,81.914,90.5322,DOWN,0
2015-11-04,79.92,81.15,94.4034,81.52,90.3132,DOWN,0
2015-11-05,77.44,79.75,94.363,80.672,89.9918,UP,1
2015-11-06,77.6,76.78,94.3261,79.618,89.6096,DOWN,0
2015-11-09,75.93,77.26,94.2686,78.356,89.1886,UP,1
2015-11-10,77.3,76.5,94.2219,77.638,88.8194,DOWN,0
2015-11-11,77.11,77.69,94.1827,77.076,88.5228,DOWN,0
2015-11-12,76.52,76.69,94.1366,76.892,88.1948,UP,1
2015-11-13,76.77,76.13,94.1032,76.726,87.8576,UP,1
2015-11-16,77.84,77.24,94.0691,77.108,87.5864,DOWN,0
2015-11-17,75.73,77.9,94.014,76.794,87.2292,UP,1
2015-11-18,77.67,76.26,93.9754,76.906,86.9096,UP,1
2015-11-19,77.75,77.65,93.9294,77.152,86.5772,DOWN,0
2015-11-20,76.74,78.05,93.8791,77.146,86.2144,UP,1
2015-11-23,77.43,76.52,93.8306,77.064,85.8796,UP,1
2015-11-24,78.91,77.09,93.7875,77.7,85.5434,UP,1
2015-11-25,80.52,78.95,93.7533,78.27,85.2032,UP,1
2015-11-27,81.0,80.48,93.7119,78.92,84.8704,DOWN,0
2015-11-30,80.12,80.91,93.6598,79.596,84.5708,DOWN,0
2015-12-01,80.04,79.99,93.6067,80.118,84.2662,DOWN,0
2015-12-02,78.88,79.84,93.5372,80.112,83.9716,DOWN,0
2015-12-03,75.65,79.08,93.4403,79.138,83.634,UP,1
2015-12-04,76.19,75.49,93.3461,78.176,83.358,DOWN,0
2015-12-07,75.99,76.0,93.244,77.35,83.0974,DOWN,0
2015-12-08,73.41,74.92,93.1272,76.024,82.8486,DOWN,0
2015-12-09,72.89,73.32,93.0113,74.826,82.591,DOWN,0
2015-12-10,72.2,72.74,92.8947,74.136,82.274,DOWN,0
2015-12-11,70.12,71.47,92.7708,72.922,81.935,DOWN,0
2015-12-14,69.21,69.95,92.6408,71.566,81.5618,UP,1
2015-12-15,70.07,69.61,92.5177,70.898,81.1344,UP,1
2015-12-16,71.15,70.53,92.4041,70.55,80.7368,DOWN,0
2015-12-17,70.32,71.14,92.2878,70.174,80.2796,DOWN,0
2015-12-18,68.89,70.31,92.1701,69.928,79.8002,UP,1
2015-12-21,71.83,70.16,92.0667,70.452,79.3638,UP,1
2015-12-22,73.08,72.1,91.9743,71.054,78.9446,UP,1
2015-12-23,73.66,73.59,91.8792,71.556,78.5724,DOWN,0
2015-12-24,73.13,73.44,91.7734,72.118,78.2074,DOWN,0
2015-12-28,72.49,72.79,91.6684,72.838,77.8166,DOWN,0
2015-12-29,72.02,73.04,91.5507,72.876,77.4408,DOWN,0
2015-12-30,71.19,71.68,91.4281,72.498,77.0784,DOWN,0
2015-12-31,71.12,70.7,91.3033,71.99,76.7168,DOWN,0
2016-01-04,70.16,69.92,91.1782,71.396,76.349,DOWN,0
2016-01-05,68.93,70.4,91.04,70.684,76.0528,DOWN,0
2016-01-06,66.52,67.78,90.8915,69.584,75.7192,DOWN,0
2016-01-07,64.3,65.48,90.7329,68.206,75.3342,DOWN,0
2016-01-08,63.16,64.88,90.5723,66.614,74.9694,DOWN,0
2016-01-11,62.79,63.52,90.4151,65.14,74.5874,UP,1
2016-01-12,63.33,63.29,90.259,64.02,74.2204,DOWN,0
2016-01-13,61.65,63.75,90.0852,63.046,73.796,UP,1
2016-01-14,63.36,61.62,89.927,62.858,73.4184,UP,1
2016-01-15,63.59,61.41,89.7739,62.944,73.0724,DOWN,0
2016-01-19,63.02,63.97,89.6176,62.99,72.7344,DOWN,0
2016-01-20,62.35,61.95,89.4522,62.794,72.4326,UP,1
2016-01-21,63.6,62.14,89.2968,63.184,72.1526,UP,1
2016-01-22,64.19,64.8,89.1432,63.35,71.9178,DOWN,0
2016-01-25,62.58,63.88,88.9819,63.148,71.6234,UP,1
2016-01-26,63.2,63.0,88.8189,63.184,71.3452,DOWN,0
2016-01-27,62.38,63.02,88.6535,63.19,71.0624,DOWN,0
2016-01-28,62.15,63.21,88.4909,62.9,70.77,UP,1
2016-01-29,63.95,62.33,88.3289,62.852,70.4922,DOWN,0
2016-02-01,63.9,63.33,88.1667,63.116,70.2556,DOWN,0
2016-02-02,62.66,63.07,88.0046,63.008,69.9554,UP,1
