ticker,LEN US Equity,LEN US Equity,LEN US Equity,LEN US Equity,LEN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2014-01-07,38.291,38.3908,36.547,38.806,35.811,UP,1
2014-01-08,38.5405,38.1812,36.5323,38.6164,35.8434,DOWN,0
2014-01-09,38.3508,38.6204,36.5159,38.4167,35.8751,UP,1
2014-01-10,39.1195,38.7302,36.5029,38.4846,35.9112,DOWN,0
2014-01-13,38.1113,38.8899,36.4864,38.4826,35.942,UP,1
2014-01-14,38.1612,38.3309,36.4745,38.4567,35.9955,DOWN,0
2014-01-15,38.0115,38.1013,36.4648,38.3508,36.0574,UP,1
2014-01-16,38.3608,38.0015,36.4623,38.3528,36.1233,DOWN,0
2014-01-17,37.4125,38.281,36.4558,38.0115,36.1865,DOWN,0
2014-01-21,37.2029,37.5323,36.4454,37.8298,36.2414,UP,1
2014-01-22,37.7419,37.2329,36.4323,37.7459,36.3127,UP,1
2014-01-23,38.1312,37.5623,36.4246,37.7699,36.4207,DOWN,0
2014-01-24,36.9633,38.1911,36.4122,37.4904,36.5096,DOWN,0
2014-01-27,36.8436,37.2628,36.4015,37.3766,36.5894,UP,1
2014-01-28,38.4507,37.3726,36.3917,37.6262,36.693,UP,1
2014-01-29,38.9298,37.7619,36.3978,37.8637,36.7885,DOWN,0
2014-01-30,38.7801,39.5487,36.3986,37.9935,36.8819,UP,1
2014-01-31,40.0877,38.3009,36.4079,38.6184,36.9945,DOWN,0
2014-02-03,39.1494,39.928,36.4178,39.0795,37.0945,UP,1
2014-02-04,39.7783,39.2792,36.4262,39.3451,37.2003,DOWN,0
2014-02-05,39.5088,39.4389,36.4302,39.4608,37.2934,UP,1
2014-02-06,41.6349,40.8663,36.4315,40.0318,37.4363,UP,1
2014-02-07,41.6948,41.7848,36.4333,40.3532,37.5852,DOWN,0
2014-02-10,40.8164,41.8246,36.4281,40.6866,37.6819,DOWN,0
2014-02-11,40.5169,40.6068,36.4195,40.8344,37.7745,DOWN,0
2014-02-12,40.0578,40.6567,36.4131,40.9442,37.8617,UP,1
2014-02-13,40.9262,39.8282,36.412,40.8024,37.9779,UP,1
2014-02-14,41.4053,40.7365,36.4175,40.7445,38.1011,DOWN,0
2014-02-18,41.0659,41.3954,36.4136,40.7944,38.2333,DOWN,0
2014-02-19,40.8663,40.9462,36.4078,40.8643,38.3674,UP,1
2014-02-20,41.2157,40.9362,36.4037,41.0959,38.5022,UP,1
2014-02-21,41.7747,41.3055,36.4019,41.2656,38.6341,DOWN,0
2014-02-24,41.7447,41.6848,36.3998,41.3335,38.7553,UP,1
2014-02-25,42.1839,41.6848,36.3991,41.5571,38.8997,UP,1
2014-02-26,43.7012,42.2239,36.4046,42.124,39.0771,UP,1
2014-02-27,44.2502,43.4916,36.41,42.7309,39.2634,DOWN,0
2014-02-28,43.801,44.2901,36.41,43.1362,39.4407,DOWN,0
2014-03-03,43.7611,43.3019,36.4107,43.5395,39.6132,DOWN,0
2014-03-04,43.6413,43.9308,36.4146,43.831,39.7387,DOWN,0
2014-03-05,43.0723,43.5115,36.4112,43.7052,39.8607,DOWN,0
2014-03-06,42.8228,43.1322,36.4096,43.4197,39.9709,DOWN,0
2014-03-07,41.9843,42.9825,36.4076,43.0564,40.037,DOWN,0
2014-03-10,40.9661,41.8845,36.4014,42.4974,40.0783,UP,1
2014-03-11,41.0659,41.2057,36.3901,41.9823,40.1159,UP,1
2014-03-12,41.3854,40.6767,36.3834,41.6449,40.154,DOWN,0
2014-03-13,40.2774,41.4552,36.3742,41.1358,40.166,DOWN,0
2014-03-14,39.948,40.2175,36.3725,40.7286,40.1752,UP,1
2014-03-17,39.9879,40.1276,36.3721,40.5329,40.1879,UP,1
2014-03-18,40.5269,40.0777,36.3785,40.4251,40.2229,UP,1
2014-03-19,41.2656,42.3836,36.389,40.4011,40.2858,DOWN,0
2014-03-20,40.2474,42.3736,36.4004,40.3952,40.3249,DOWN,0
2014-03-21,39.4988,40.2674,36.4109,40.3053,40.344,DOWN,0
2014-03-24,39.1095,39.5287,36.4141,40.1296,40.3592,DOWN,0
2014-03-25,39.0496,39.379,36.4167,39.8342,40.3578,DOWN,0
2014-03-26,38.6004,39.2692,36.4235,39.3011,40.3676,UP,1
2014-03-27,38.9198,38.5605,36.4353,39.0356,40.3828,UP,1
2014-03-28,39.5088,39.0795,36.4496,39.0376,40.4127,UP,1
2014-03-31,39.5487,39.6785,36.454,39.1254,40.4365,UP,1
2014-04-01,40.3273,39.5587,36.4609,39.381,40.4948,UP,1
2014-04-02,40.4071,40.3173,36.4666,39.7423,40.5589,UP,1
2014-04-03,40.467,40.3273,36.4727,40.0518,40.6134,DOWN,0
2014-04-04,40.4071,40.7166,36.4859,40.2315,40.6589,DOWN,0
2014-04-07,39.1195,40.3173,36.5071,40.1456,40.702,UP,1
2014-04-08,39.5187,39.1794,36.5287,39.9839,40.7555,UP,1
2014-04-09,39.5487,39.5587,36.5518,39.8122,40.7775,DOWN,0
2014-04-10,39.1095,39.5387,36.5716,39.5407,40.7811,DOWN,0
2014-04-11,38.6603,38.82,36.5851,39.1913,40.7787,UP,1
2014-04-14,38.8799,38.8899,36.593,39.1434,40.7545,DOWN,0
2014-04-15,38.7202,38.8899,36.6067,38.9837,40.7459,DOWN,0
2014-04-16,38.7002,38.9398,36.6232,38.814,40.7244,DOWN,0
2014-04-17,38.1512,38.7202,36.6393,38.6224,40.6972,DOWN,0
2014-04-21,37.9615,38.1612,36.6527,38.4826,40.6237,UP,1
2014-04-22,38.3608,38.1512,36.6751,38.3788,40.5571,DOWN,0
2014-04-23,38.1213,38.3808,36.7008,38.259,40.5032,UP,1
2014-04-24,39.4389,38.6803,36.7232,38.4067,40.4816,DOWN,0
2014-04-25,38.5405,39.369,36.7434,38.4846,40.4513,UP,1
2014-04-28,38.7901,38.5804,36.7505,38.6503,40.4085,DOWN,0
2014-04-29,38.6703,38.7601,36.759,38.7122,40.3538,DOWN,0
2014-04-30,38.5205,38.5804,36.7741,38.792,40.3029,UP,1
2014-05-01,39.2991,38.3009,36.7936,38.7641,40.2716,UP,1
2014-05-02,39.8082,39.2193,36.8147,39.0176,40.2434,DOWN,0
2014-05-05,39.1394,39.5686,36.8348,39.0875,40.1907,DOWN,0
2014-05-06,38.5305,39.1095,36.8502,39.0596,40.1264,DOWN,0
2014-05-07,38.4906,38.6503,36.8689,39.0536,40.0526,DOWN,0
2014-05-08,38.3209,38.4407,36.8845,38.8579,39.945,UP,1
2014-05-09,38.3309,38.1712,36.9068,38.5625,39.8266,UP,1
2014-05-12,39.1594,38.4706,36.9361,38.5665,39.7338,UP,1
2014-05-13,39.7084,39.3091,36.9671,38.802,39.6527,DOWN,0
2014-05-14,38.5205,39.7683,36.9934,38.808,39.5503,DOWN,0
2014-05-15,38.4207,38.5405,37.0202,38.828,39.4572,UP,1
2014-05-16,38.4606,38.6403,37.0435,38.8539,39.37,DOWN,0
2014-05-19,38.271,38.3009,37.0652,38.6763,39.2957,DOWN,0
2014-05-20,37.9516,38.1612,37.0817,38.3249,39.2354,UP,1
2014-05-21,38.2111,38.0015,37.103,38.263,39.1784,UP,1
2014-05-22,38.9198,38.2211,37.1314,38.3628,39.129,UP,1
2014-05-23,40.467,38.9697,37.1728,38.7641,39.1328,DOWN,0
2014-05-27,40.3972,40.6168,37.2134,39.1893,39.1418,DOWN,0
2014-05-28,40.2973,40.6567,37.2505,39.6585,39.148,UP,1
2014-05-29,40.7964,40.5668,37.2897,40.1756,39.1534,UP,1
2014-05-30,40.8264,40.6767,37.3333,40.5569,39.1446,DOWN,0
2014-06-02,40.7665,40.7964,37.3791,40.6168,39.155,DOWN,0
2014-06-03,40.7365,40.5768,37.4167,40.6846,39.1797,DOWN,0
2014-06-04,40.487,40.5369,37.45,40.7226,39.2073,UP,1
2014-06-05,40.9162,40.5269,37.4929,40.7465,39.2446,UP,1
2014-06-06,41.605,41.036,37.5342,40.9022,39.3047,UP,1
2014-06-09,41.7647,41.4952,37.5783,41.1019,39.3616,DOWN,0
2014-06-10,41.595,41.615,37.6188,41.2736,39.4033,DOWN,0
2014-06-11,40.8663,41.3155,37.6604,41.3494,39.4297,DOWN,0
2014-06-12,40.4371,40.8264,37.6989,41.2536,39.4319,DOWN,0
2014-06-13,40.1077,40.4271,37.7383,40.9541,39.4259,UP,1
2014-06-16,40.7066,40.1376,37.7841,40.7425,39.4307,UP,1
2014-06-17,41.2257,40.497,37.8274,40.6687,39.4471,UP,1
2014-06-18,41.3454,41.1558,37.8754,40.7645,39.4916,DOWN,0
2014-06-19,41.0859,41.3255,37.9231,40.8943,39.5229,DOWN,0
2014-06-20,40.6068,40.9162,37.9673,40.9941,39.5441,DOWN,0
2014-06-23,40.4271,40.7266,38.0121,40.9382,39.5704,UP,1
2014-06-24,40.9761,40.4171,38.056,40.8883,39.6168,UP,1
2014-06-25,41.4453,41.0759,38.0936,40.9082,39.6681,DOWN,0
2014-06-26,41.2456,41.7347,38.1327,40.9402,39.7186,UP,1
2014-06-27,41.5151,41.2157,38.1676,41.1218,39.7749,UP,1
2014-06-30,41.9044,41.3854,38.2029,41.4173,39.8499,UP,1
2014-07-01,42.4734,41.8246,38.2432,41.7168,39.9402,DOWN,0
2014-07-02,41.8545,42.3836,38.2789,41.7986,40.0101,DOWN,0
2014-07-03,41.8545,41.8845,38.3133,41.9204,40.0847,DOWN,0
2014-07-07,41.0061,41.4652,38.332,41.8186,40.1161,DOWN,0
2014-07-08,40.7865,40.9062,38.3549,41.595,40.161,UP,1
2014-07-09,40.8963,40.9162,38.384,41.2796,40.2031,DOWN,0
2014-07-10,40.5768,40.3572,38.4145,41.024,40.2412,DOWN,0
2014-07-11,40.1975,40.5668,38.4357,40.6926,40.2748,DOWN,0
2014-07-14,39.9779,40.3772,38.454,40.487,40.2884,DOWN,0
2014-07-15,39.8182,40.0378,38.471,40.2933,40.2885,UP,1
2014-07-16,40.6168,39.908,38.4951,40.2374,40.3181,DOWN,0
2014-07-17,39.2492,40.1576,38.5146,39.9719,40.3325,UP,1
2014-07-18,39.359,39.3091,38.5332,39.8042,40.3498,DOWN,0
2014-07-21,39.2692,39.2792,38.5493,39.6625,40.3688,UP,1
2014-07-22,39.7883,39.5187,38.57,39.6565,40.398,UP,1
2014-07-23,40.4371,39.6984,38.599,39.6206,40.4235,DOWN,0
2014-07-24,39.1993,40.1676,38.6219,39.6106,40.4133,DOWN,0
2014-07-25,38.3608,39.0196,38.6453,39.4109,40.4101,DOWN,0
2014-07-28,37.5722,38.3808,38.6666,39.0715,40.3932,DOWN,0
2014-07-29,37.4026,37.6721,38.6849,38.5944,40.372,DOWN,0
2014-07-30,36.9633,37.4824,38.6959,37.8997,40.3458,DOWN,0
2014-07-31,36.1648,36.6339,38.7055,37.2928,40.3101,DOWN,0
2014-08-01,36.0949,36.3744,38.7196,36.8396,40.2678,UP,1
2014-08-04,36.4243,36.2646,38.7327,36.61,40.2179,DOWN,0
2014-08-05,36.1249,36.1648,38.7368,36.3544,40.131,DOWN,0
2014-08-06,35.8653,35.9252,38.7413,36.1348,40.0404,UP,1
2014-08-07,35.8953,36.0151,38.7475,36.0809,39.9524,UP,1
2014-08-08,36.574,36.035,38.7499,36.1768,39.8679,DOWN,0
2014-08-11,36.4742,36.6339,38.7498,36.1867,39.7809,UP,1
2014-08-12,36.4842,36.3844,38.7465,36.2586,39.6952,UP,1
2014-08-13,36.4942,36.574,38.7444,36.3844,39.6104,UP,1
2014-08-14,37.1031,36.584,38.7461,36.626,39.5427,DOWN,0
2014-08-15,36.8735,37.2528,38.7439,36.6858,39.4618,UP,1
2014-08-18,37.4824,37.183,38.7484,36.8875,39.3794,UP,1
2014-08-19,38.7302,38.3908,38.7646,37.3367,39.3187,UP,1
2014-08-20,38.9298,38.5605,38.7847,37.8238,39.2654,UP,1
2014-08-21,38.9498,38.9797,38.8041,38.1931,39.2271,UP,1
2014-08-22,39.0995,38.8599,38.8284,38.6383,39.2003,DOWN,0
2014-08-25,38.8799,39.1993,38.8505,38.9178,39.1758,DOWN,0
2014-08-26,38.8,38.9697,38.8736,38.9318,39.1376,UP,1
2014-08-27,38.84,38.8799,38.9041,38.9138,39.0899,UP,1
2014-08-28,38.8799,38.6803,38.9359,38.8999,39.0406,UP,1
2014-08-29,39.1095,38.9847,38.9672,38.9019,39.0011,DOWN,0
2014-09-02,39.0296,39.2792,38.996,38.9318,38.9695,DOWN,0
2014-09-03,38.1911,39.0496,39.0162,38.81,38.9248,UP,1
2014-09-04,38.6403,38.281,39.0389,38.7701,38.8781,UP,1
2014-09-05,38.81,38.6503,39.0606,38.7561,38.8254,UP,1
2014-09-08,38.9797,38.8,39.0848,38.7302,38.7801,UP,1
2014-09-09,39.0396,39.3291,39.1075,38.7322,38.7306,UP,1
2014-09-10,39.3291,39.0196,39.1299,38.9597,38.6791,UP,1
2014-09-11,39.5387,39.0695,39.1551,39.1394,38.6204,DOWN,0
2014-09-12,38.9897,39.3291,39.1789,39.1754,38.5631,UP,1
2014-09-15,39.1594,39.0496,39.1947,39.2113,38.5092,DOWN,0
2014-09-16,39.0596,39.0795,39.2106,39.2153,38.4702,UP,1
2014-09-17,41.3255,40.2774,39.2387,39.6146,38.481,DOWN,0
2014-09-18,41.3055,41.4353,39.2697,39.9679,38.4892,DOWN,0
2014-09-19,40.9561,41.3954,39.2982,40.3612,38.4968,DOWN,0
2014-09-22,39.8082,40.9262,39.325,40.491,38.489,UP,1
2014-09-23,39.9779,39.6585,39.3541,40.6747,38.489,DOWN,0
2014-09-24,39.8881,39.4289,39.3811,40.3872,38.4904,DOWN,0
2014-09-25,39.369,39.7583,39.4021,39.9999,38.4654,UP,1
2014-09-26,39.6685,39.4988,39.422,39.7423,38.4738,DOWN,0
2014-09-29,39.3391,39.2093,39.4439,39.6485,38.4734,DOWN,0
2014-09-30,38.7601,39.3191,39.4635,39.4049,38.4632,DOWN,0
2014-10-01,38.4806,38.7501,39.4813,39.1235,38.4371,UP,1
2014-10-02,38.9398,38.5704,39.5013,39.0376,38.4071,UP,1
2014-10-03,39.7783,39.1594,39.5245,39.0596,38.4187,UP,1
2014-10-06,40.2874,40.0677,39.5391,39.2492,38.4573,DOWN,0
2014-10-07,39.7783,40.0877,39.5531,39.4529,38.5014,UP,1
2014-10-08,40.7964,39.8681,39.5705,39.916,38.5693,DOWN,0
2014-10-09,39.7483,40.7266,39.5759,40.0777,38.6249,DOWN,0
2014-10-10,38.3808,39.8282,39.5733,39.7982,38.6693,DOWN,0
2014-10-13,37.5523,38.5205,39.5651,39.2512,38.6984,UP,1
2014-10-14,38.3009,38.0015,39.5592,38.9558,38.7359,UP,1
2014-10-15,39.6685,37.7919,39.5592,38.7302,38.8068,DOWN,0
2014-10-16,39.6086,38.7302,39.5598,38.7022,38.8817,UP,1
2014-10-17,41.3854,40.0877,39.5699,39.3031,38.9915,UP,1
2014-10-20,42.8727,41.4752,39.5904,40.3672,39.1175,UP,1
2014-10-21,42.8827,43.0025,39.6142,41.2836,39.2456,DOWN,0
2014-10-22,42.723,42.8228,39.6364,41.8945,39.3704,UP,1
2014-10-23,43.232,43.0823,39.6598,42.6191,39.5052,UP,1
2014-10-24,43.6812,43.2221,39.6865,43.0783,39.6367,UP,1
2014-10-27,43.7012,43.5415,39.7094,43.244,39.7733,UP,1
2014-10-28,43.8409,43.5714,39.738,43.4357,39.9004,DOWN,0
2014-10-29,43.3418,43.6912,39.7639,43.5595,39.9927,DOWN,0
2014-10-30,43.272,43.3418,39.7902,43.5674,40.0795,DOWN,0
2014-10-31,43.0025,43.9108,39.8135,43.4317,40.1606,UP,1
2014-11-03,43.242,43.282,39.8426,43.3398,40.2434,DOWN,0
2014-11-04,42.6231,43.1222,39.8697,43.0963,40.3183,UP,1
2014-11-05,42.6531,42.8937,39.8943,42.9585,40.3954,UP,1
2014-11-06,43.8409,42.723,39.9228,43.0723,40.4954,UP,1
2014-11-07,44.4598,43.7711,39.9603,43.3638,40.607,UP,1
2014-11-10,45.2085,44.8891,40.0021,43.7571,40.729,UP,1
2014-11-11,46.3065,45.1286,40.0414,44.4938,40.8745,DOWN,0
2014-11-12,45.478,45.8174,40.0741,45.0587,41.0202,UP,1
2014-11-13,45.5778,45.3981,40.1081,45.4061,41.159,DOWN,0
2014-11-14,45.5578,45.478,40.1355,45.6257,41.2939,DOWN,0
2014-11-17,45.5578,45.5179,40.1675,45.6956,41.4255,UP,1
2014-11-18,45.6078,45.478,40.1967,45.5559,41.5569,UP,1
2014-11-19,45.6677,45.6078,40.2275,45.5938,41.6836,UP,1
2014-11-20,46.8855,45.3882,40.2537,45.8553,41.8306,UP,1
2014-11-21,47.2049,47.3945,40.2813,46.1847,41.9949,UP,1
2014-11-24,47.4245,47.3047,40.3143,46.558,42.1602,DOWN,0
2014-11-25,46.9254,47.4145,40.3463,46.8216,42.3175,DOWN,0
2014-11-26,46.7757,46.9953,40.3799,47.0432,42.4265,UP,1
2014-11-28,47.155,46.9154,40.4111,47.0971,42.5435,DOWN,0
2014-12-01,46.1867,47.165,40.435,46.8934,42.6481,UP,1
2014-12-02,46.576,46.3265,40.4625,46.7237,42.7835,DOWN,0
2014-12-03,46.2067,46.556,40.4892,46.58,42.908,DOWN,0
2014-12-04,45.6876,46.1468,40.5116,46.3624,43.024,DOWN,0
2014-12-05,45.468,45.5479,40.5301,46.025,43.146,DOWN,0
2014-12-08,45.4281,45.458,40.5485,45.8733,43.2612,UP,1
2014-12-09,45.7375,44.9589,40.5662,45.7056,43.3892,DOWN,0
2014-12-10,43.3319,45.448,40.5644,45.1306,43.4806,DOWN,0
2014-12-11,43.242,43.5515,40.5594,44.6415,43.5758,DOWN,0
2014-12-12,42.2338,42.7429,40.5515,43.9947,43.6417,DOWN,0
2014-12-15,41.605,42.174,40.5407,43.23,43.6782,DOWN,0
2014-12-16,41.2456,41.3954,40.5288,42.3317,43.6974,UP,1
2014-12-17,43.0324,41.4253,40.5286,42.2718,43.7625,UP,1
2014-12-18,43.6014,43.7112,40.5325,42.3436,43.8186,DOWN,0
2014-12-19,43.5914,43.801,40.5405,42.6152,43.8954,UP,1
2014-12-22,43.6812,43.5914,40.5541,43.0304,44.0015,DOWN,0
2014-12-23,43.3019,43.7511,40.5653,43.4417,44.1164,DOWN,0
2014-12-24,43.2919,43.3618,40.5748,43.4936,44.2163,UP,1
2014-12-26,43.6812,43.4616,40.5918,43.5095,44.2965,UP,1
2014-12-29,44.1903,43.5814,40.613,43.6293,44.3882,UP,1
2014-12-30,44.36,44.1105,40.6349,43.7651,44.4476,UP,1
2014-12-31,44.7293,44.3001,40.6559,44.0506,44.4848,DOWN,0
2015-01-02,44.2103,44.909,40.6706,44.2342,44.5113,DOWN,0
2015-01-05,43.8709,44.1005,40.6887,44.2722,44.5343,DOWN,0
2015-01-06,43.5016,43.9807,40.7087,44.1344,44.5397,UP,1
2015-01-07,45.6477,43.8409,40.7414,44.392,44.579,UP,1
2015-01-08,46.7757,46.0769,40.7801,44.8012,44.6405,DOWN,0
2015-01-09,46.7058,46.8954,40.8206,45.3003,44.6978,UP,1
2015-01-12,46.9853,46.8855,40.8609,45.9232,44.7707,DOWN,0
2015-01-13,46.1967,47.9336,40.8944,46.4622,44.8292,DOWN,0
2015-01-14,45.6776,45.5379,40.925,46.4682,44.8827,DOWN,0
2015-01-15,42.4035,46.1268,40.9354,45.5938,44.8659,UP,1
2015-01-16,43.1222,42.0142,40.949,44.8771,44.8759,DOWN,0
2015-01-20,42.2538,43.0224,40.9579,43.9308,44.8679,UP,1
2015-01-21,43.1921,42.2638,40.9718,43.3299,44.8549,UP,1
2015-01-22,43.7511,43.4317,40.995,42.9446,44.8407,DOWN,0
2015-01-23,43.6513,43.811,41.0156,43.1941,44.8096,UP,1
2015-01-26,44.8092,44.2203,41.0419,43.5315,44.7797,UP,1
2015-01-27,44.8591,44.0106,41.0707,44.0526,44.7673,DOWN,0
2015-01-28,44.5796,44.9789,41.1003,44.3301,44.7473,UP,1
2015-01-29,46.1268,44.7194,41.1365,44.8052,44.7587,DOWN,0
2015-01-30,44.8292,45.6477,41.1671,45.0408,44.7441,DOWN,0
2015-02-02,44.5596,44.929,41.1964,44.9909,44.7232,UP,1
2015-02-03,45.3482,44.6395,41.2323,45.0887,44.7168,UP,1
2015-02-04,46.3864,45.1386,41.2745,45.45,44.7068,DOWN,0
2015-02-05,46.3664,46.2766,41.3145,45.498,44.69,UP,1
2015-02-06,47.9336,46.4163,41.3636,46.1188,44.7002,UP,1
2015-02-09,48.3528,47.8936,41.4081,46.8775,44.7287,UP,1
2015-02-10,49.2911,48.6722,41.4619,47.666,44.7791,DOWN,0
2015-02-11,49.0815,49.5307,41.5133,48.2051,44.8176,UP,1
2015-02-12,50.1695,49.2612,41.5708,48.9657,44.8972,DOWN,0
2015-02-13,49.89,50.2095,41.6277,49.357,44.9635,UP,1
2015-02-17,50.3193,49.7104,41.6828,49.7503,45.0458,DOWN,0
2015-02-18,50.0497,50.2095,41.734,49.902,45.133,UP,1
2015-02-19,50.1496,49.9899,41.789,50.1156,45.2266,UP,1
2015-02-20,50.2294,50.0697,41.8475,50.1276,45.3227,DOWN,0
2015-02-23,49.7104,50.1595,41.9036,50.0917,45.4021,UP,1
2015-02-24,51.1178,50.5289,41.9676,50.2514,45.5578,DOWN,0
2015-02-25,50.5888,51.2176,42.0289,50.3592,45.7048,DOWN,0
2015-02-26,49.9998,50.4091,42.0831,50.3292,45.8601,UP,1
2015-02-27,50.1196,50.1096,42.1352,50.3073,46.0304,DOWN,0
2015-03-02,49.9499,50.1795,42.1923,50.3552,46.2045,DOWN,0
2015-03-03,49.361,49.6804,42.247,50.0038,46.3311,UP,1
2015-03-04,49.9599,49.361,42.3045,49.8781,46.4582,UP,1
2015-03-05,50.0298,49.92,42.3633,49.884,46.587,DOWN,0
2015-03-06,48.5325,49.5207,42.4162,49.5666,46.684,UP,1
2015-03-09,48.6323,48.1931,42.4683,49.3031,46.7906,DOWN,0
2015-03-10,48.1931,48.233,42.5147,49.0695,46.8886,DOWN,0
2015-03-11,48.1132,48.4426,42.5529,48.7002,46.9773,UP,1
2015-03-12,49.4708,48.4127,42.5983,48.5884,47.0829,DOWN,0
2015-03-13,49.1114,49.2312,42.6424,48.7042,47.1779,UP,1
2015-03-16,49.2212,49.4209,42.6845,48.822,47.2678,DOWN,0
2015-03-17,48.7721,49.1614,42.7242,48.9378,47.359,UP,1
2015-03-18,49.6305,48.9817,42.7685,49.2412,47.4742,DOWN,0
2015-03-19,49.5606,50.9082,42.8126,49.2592,47.5954,UP,1
2015-03-20,50.1695,49.9599,42.8611,49.4708,47.6858,DOWN,0
2015-03-23,49.4508,50.0997,42.9037,49.5167,47.7393,UP,1
2015-03-24,50.3492,49.361,42.9475,49.8321,47.8122,DOWN,0
2015-03-25,49.5906,50.469,42.9866,49.8242,47.8643,DOWN,0
2015-03-26,49.331,49.4508,43.0253,49.7782,47.927,UP,1
2015-03-27,50.3392,49.351,43.0726,49.8122,48.0202,UP,1
2015-03-30,51.3973,50.5988,43.1274,50.2015,48.2001,UP,1
2015-03-31,51.7167,51.2676,43.1855,50.475,48.372,UP,1
2015-04-01,51.7567,51.7866,43.2407,50.9082,48.562,UP,1
2015-04-02,53.0943,51.7766,43.3001,51.6608,48.7601,DOWN,0
2015-04-06,51.9663,52.8347,43.3532,51.9863,48.9244,DOWN,0
2015-04-07,50.6487,51.9064,43.401,51.8365,49.0643,UP,1
2015-04-08,51.1677,50.6387,43.4538,51.7267,49.1915,DOWN,0
2015-04-09,50.3991,51.028,43.5037,51.4552,49.3023,UP,1
2015-04-10,50.4091,50.6587,43.5508,50.9182,49.4189,DOWN,0
2015-04-13,50.3193,50.4291,43.5952,50.5888,49.5027,UP,1
2015-04-14,50.8783,50.3392,43.6434,50.6347,49.6237,UP,1
2015-04-15,51.3474,51.028,43.6925,50.6706,49.7595,DOWN,0
2015-04-16,50.0597,51.038,43.7333,50.6028,49.8537,DOWN,0
2015-04-17,48.4926,49.6804,43.7634,50.2194,49.8958,DOWN,0
2015-04-20,48.1432,48.6922,43.7948,49.7842,49.9314,UP,1
2015-04-21,49.0515,48.2929,43.8308,49.4189,49.9537,DOWN,0
2015-04-22,48.3229,48.9118,43.8674,48.814,49.9531,DOWN,0
2015-04-23,46.6359,47.8837,43.8966,48.1292,49.9,UP,1
2015-04-24,47.1051,46.7757,43.9277,47.8517,49.8605,DOWN,0
2015-04-27,46.2865,47.3646,43.9562,47.4804,49.7828,UP,1
2015-04-28,46.4263,46.2067,43.9874,46.9553,49.7136,DOWN,0
2015-04-29,46.1268,46.1168,44.0181,46.5161,49.6297,DOWN,0
2015-04-30,45.7176,45.8673,44.0476,46.3325,49.5431,UP,1
2015-05-01,46.7357,45.6377,44.0782,46.2586,49.4748,DOWN,0
2015-05-04,46.3065,46.8555,44.1135,46.2626,49.3963,DOWN,0
2015-05-05,45.2384,46.2766,44.1429,46.025,49.3069,DOWN,0
2015-05-06,45.2085,45.4081,44.1726,45.8413,49.1887,UP,1
2015-05-07,46.3864,45.1586,44.2056,45.9751,49.1047,UP,1
2015-05-08,47.4045,47.704,44.2404,46.1089,49.0527,DOWN,0
2015-05-11,46.6159,47.3247,44.2775,46.1707,48.9827,DOWN,0
2015-05-12,46.606,46.2766,44.3187,46.4442,48.9158,DOWN,0
2015-05-13,46.5461,46.6858,44.3636,46.7118,48.8595,UP,1
2015-05-14,47.1949,46.9354,44.4126,46.8735,48.8042,UP,1
2015-05-15,47.5143,46.7257,44.4653,46.8954,48.7539,UP,1
2015-05-18,48.3528,47.5742,44.5263,47.2428,48.7503,UP,1
2015-05-19,48.5824,49.2911,44.5887,47.6381,48.7493,UP,1
2015-05-20,48.6623,48.7721,44.6499,48.0613,48.7587,DOWN,0
2015-05-21,48.3229,48.4826,44.7109,48.2869,48.7629,UP,1
2015-05-22,48.4426,48.243,44.7738,48.4726,48.7423,DOWN,0
2015-05-26,47.3147,48.3628,44.8309,48.265,48.7064,DOWN,0
2015-05-27,47.0951,47.5043,44.8835,47.9675,48.6638,UP,1
2015-05-28,47.4345,46.9753,44.9383,47.7219,48.6371,DOWN,0
2015-05-29,46.5461,47.2348,44.9886,47.3666,48.5754,UP,1
2015-06-01,46.9453,46.7856,45.0408,47.0671,48.5231,UP,1
2015-06-02,46.9653,46.6958,45.0901,46.9973,48.459,UP,1
2015-06-03,47.1949,47.0352,45.1417,47.0172,48.4139,DOWN,0
2015-06-04,46.3364,46.8355,45.186,46.7976,48.3336,UP,1
2015-06-05,46.6259,46.1668,45.2255,46.8136,48.2743,DOWN,0
2015-06-08,46.1568,46.4762,45.2616,46.6559,48.2109,UP,1
2015-06-09,46.2466,46.017,45.2981,46.5121,48.129,UP,1
2015-06-10,47.0851,46.4462,45.338,46.4902,48.0428,UP,1
2015-06-11,47.115,47.2847,45.3792,46.6459,47.9507,UP,1
2015-06-12,47.3846,47.0052,45.4221,46.7976,47.8633,UP,1
2015-06-15,47.7239,47.3446,45.4666,47.111,47.7559,DOWN,0
2015-06-16,47.4744,47.6541,45.5095,47.3566,47.666,DOWN,0
2015-06-17,46.9154,47.5243,45.5486,47.3227,47.5914,UP,1
2015-06-18,47.2248,46.9753,45.5895,47.3446,47.5125,UP,1
2015-06-19,48.5524,47.5443,45.6413,47.5782,47.4756,UP,1
2015-06-22,49.4109,48.8819,45.6952,47.9156,47.4556,DOWN,0
2015-06-23,48.9118,49.6305,45.7457,48.2031,47.4275,UP,1
2015-06-24,50.9681,51.8665,45.8057,49.0136,47.4293,UP,1
2015-06-25,51.3474,51.3075,45.8672,49.8381,47.4293,UP,1
