ticker,ULTA US Equity,ULTA US Equity,ULTA US Equity,ULTA US Equity,ULTA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-03-03,278.15,277.38,275.91,267.81,252.0626,DOWN,0
2017-03-06,275.59,280.24,275.89,268.104,252.4083,DOWN,0
2017-03-07,269.92,274.75,275.188,268.2434,252.7184,UP,1
2017-03-08,275.47,270.5,275.316,268.6066,253.0534,DOWN,0
2017-03-09,273.77,276.5,274.58,268.9448,253.3922,UP,1
2017-03-10,286.42,271.0,276.234,269.4986,253.7913,UP,1
2017-03-13,286.91,286.47,278.498,270.1218,254.1685,DOWN,0
2017-03-14,285.38,285.21,281.59,270.6826,254.5269,UP,1
2017-03-15,287.78,286.0,284.052,271.3394,254.8001,DOWN,0
2017-03-16,286.32,287.73,286.562,271.9322,255.0666,UP,1
2017-03-17,288.81,287.63,287.04,272.49,255.3273,DOWN,0
2017-03-20,285.71,288.8,286.8,272.9214,255.5705,DOWN,0
2017-03-21,281.28,286.2,285.98,273.281,255.7941,UP,1
2017-03-22,283.26,281.28,285.076,273.7304,256.0267,DOWN,0
2017-03-23,281.22,283.01,284.056,274.1048,256.2369,UP,1
2017-03-24,281.53,281.78,282.6,274.4924,256.4477,DOWN,0
2017-03-27,280.14,279.64,281.486,274.8762,256.6484,UP,1
2017-03-28,282.86,279.79,281.802,275.3054,256.8628,UP,1
2017-03-29,283.43,283.17,281.836,275.7128,257.0902,UP,1
2017-03-30,285.51,283.06,282.694,276.113,257.3283,DOWN,0
2017-03-31,285.23,285.24,283.434,276.4952,257.5633,DOWN,0
2017-04-03,282.03,285.51,283.812,276.8114,257.7744,DOWN,0
2017-04-04,281.57,282.0,283.554,277.1224,257.992,UP,1
2017-04-05,281.65,281.69,283.198,277.3792,258.1993,UP,1
2017-04-06,284.96,282.65,283.088,277.6382,258.4217,DOWN,0
2017-04-07,284.5,285.21,282.942,277.8798,258.6531,UP,1
2017-04-10,286.59,287.46,283.854,278.1828,258.8756,UP,1
2017-04-11,286.65,286.74,284.87,278.5122,259.1131,DOWN,0
2017-04-12,283.78,285.71,285.296,278.7422,259.3568,DOWN,0
2017-04-13,282.68,284.21,284.84,279.005,259.5891,UP,1
2017-04-17,283.17,283.49,284.574,279.2534,259.8017,DOWN,0
2017-04-18,282.86,282.75,283.828,279.4694,259.9978,DOWN,0
2017-04-19,279.46,282.0,282.39,279.597,260.1764,DOWN,0
2017-04-20,278.73,279.87,281.38,279.7218,260.3464,UP,1
2017-04-21,279.5,278.78,280.744,279.8554,260.5051,DOWN,0
2017-04-24,278.21,282.48,279.752,279.9622,260.6597,DOWN,0
2017-04-25,277.99,279.47,278.778,280.1252,260.7955,UP,1
2017-04-26,279.69,278.11,278.824,280.3566,260.9325,UP,1
2017-04-27,281.68,279.71,279.414,280.561,261.0747,DOWN,0
2017-04-28,281.44,282.44,279.802,280.717,261.2312,UP,1
2017-05-01,283.22,281.78,280.804,280.9396,261.3718,UP,1
2017-05-02,288.59,283.28,282.924,281.2084,261.5357,UP,1
2017-05-03,290.36,288.83,285.058,281.4704,261.707,UP,1
2017-05-04,292.21,290.01,287.164,281.7708,261.8835,UP,1
2017-05-05,295.47,292.92,289.97,282.1882,262.0819,UP,1
2017-05-08,297.54,296.0,292.834,282.6124,262.295,UP,1
2017-05-09,299.57,298.06,295.03,283.09,262.4999,DOWN,0
2017-05-10,299.47,299.42,296.852,283.6108,262.6995,UP,1
2017-05-11,299.91,298.54,298.392,284.1124,262.9039,DOWN,0
2017-05-12,297.55,299.65,298.808,284.5144,263.103,DOWN,0
2017-05-15,295.41,298.41,298.382,284.8596,263.2777,DOWN,0
2017-05-16,293.33,295.49,297.134,285.2144,263.4383,DOWN,0
2017-05-17,292.09,292.11,295.658,285.6578,263.5959,UP,1
2017-05-18,297.82,293.11,295.24,286.1048,263.8001,DOWN,0
2017-05-19,294.08,298.01,294.546,286.511,263.9759,UP,1
2017-05-22,294.94,295.32,294.452,286.6814,264.1472,DOWN,0
2017-05-23,290.55,296.39,293.896,286.7542,264.2882,DOWN,0
2017-05-24,280.51,290.5,291.58,286.6568,264.3841,UP,1
2017-05-25,293.04,282.26,290.624,286.762,264.5398,UP,1
2017-05-26,302.4,305.5,292.288,287.0836,264.7363,UP,1
2017-05-30,303.0,302.02,293.9,287.3674,264.9216,UP,1
2017-05-31,304.84,304.11,296.758,287.75,265.1118,UP,1
2017-06-01,306.72,304.45,302.0,288.2588,265.3105,UP,1
2017-06-02,311.47,309.99,305.686,288.823,265.5384,UP,1
2017-06-05,313.73,313.14,307.952,289.4732,265.7781,DOWN,0
2017-06-06,306.96,313.21,308.744,289.9818,265.9549,UP,1
2017-06-07,307.94,307.93,309.364,290.5378,266.1219,DOWN,0
2017-06-08,307.27,309.0,309.474,291.026,266.3047,UP,1
2017-06-09,307.87,308.33,308.754,291.5148,266.4646,DOWN,0
2017-06-12,301.02,305.88,306.212,291.825,266.5998,UP,1
2017-06-13,302.69,301.68,305.358,292.1742,266.756,DOWN,0
2017-06-14,302.21,302.44,304.212,292.5778,266.9928,DOWN,0
2017-06-15,300.13,300.73,302.784,292.949,267.223,DOWN,0
2017-06-16,295.94,298.42,300.398,293.2348,267.4779,DOWN,0
2017-06-19,294.17,296.69,299.028,293.419,267.7127,UP,1
2017-06-20,296.5,294.85,297.79,293.659,267.9676,DOWN,0
2017-06-21,288.84,295.67,295.116,293.704,268.1795,DOWN,0
2017-06-22,284.14,288.8,291.918,293.6538,268.352,UP,1
2017-06-23,284.71,282.21,289.672,293.6724,268.5418,UP,1
2017-06-26,289.72,285.0,288.782,293.8132,268.7726,DOWN,0
2017-06-27,282.86,289.44,286.054,293.807,268.9932,UP,1
2017-06-28,285.28,283.28,285.342,293.8554,269.2077,UP,1
2017-06-29,285.88,284.9,285.69,293.9838,269.4533,UP,1
2017-06-30,287.34,287.51,286.216,294.156,269.7036,DOWN,0
2017-07-03,283.36,287.7,284.944,294.2332,269.9555,DOWN,0
2017-07-05,279.04,281.0,284.18,294.2498,270.1817,DOWN,0
2017-07-06,273.24,276.51,281.772,294.1548,270.3752,UP,1
2017-07-07,276.97,273.92,279.99,294.1004,270.594,DOWN,0
2017-07-10,268.82,276.64,276.286,293.8432,270.7394,DOWN,0
2017-07-11,255.98,268.57,270.81,293.334,270.8274,UP,1
2017-07-12,261.86,258.68,267.374,292.9068,270.9517,DOWN,0
2017-07-13,257.4,265.5,264.206,292.283,271.0497,UP,1
2017-07-14,261.74,264.7,261.16,291.7106,271.14,DOWN,0
2017-07-17,253.94,261.75,258.184,290.9452,271.2087,UP,1
2017-07-18,258.75,253.15,258.738,290.2108,271.3169,DOWN,0
2017-07-19,256.75,259.17,257.716,289.395,271.4107,DOWN,0
2017-07-20,255.74,256.67,257.384,288.5184,271.5014,DOWN,0
2017-07-21,253.4,255.66,255.716,287.597,271.5757,DOWN,0
2017-07-24,252.08,253.3,255.344,286.6404,271.6581,UP,1
2017-07-25,256.61,252.49,254.916,285.8216,271.7333,DOWN,0
2017-07-26,247.24,245.79,253.014,284.8582,271.7741,UP,1
2017-07-27,249.43,247.24,251.752,283.9802,271.8195,DOWN,0
2017-07-28,248.6,247.01,250.792,283.1104,271.8792,UP,1
2017-07-31,251.21,243.88,250.618,282.1782,271.9404,UP,1
2017-08-01,255.27,253.14,250.35,281.402,271.886,DOWN,0
2017-08-02,247.97,255.0,250.496,280.4626,271.8121,UP,1
2017-08-03,251.28,246.94,250.866,279.6772,271.7749,DOWN,0
2017-08-04,250.2,252.15,251.186,279.071,271.7457,DOWN,0
2017-08-07,248.81,249.56,250.706,278.1864,271.7075,UP,1
2017-08-08,250.64,248.89,249.78,277.1512,271.6886,UP,1
2017-08-09,253.08,249.85,250.802,276.1528,271.6922,DOWN,0
2017-08-10,246.87,252.09,249.92,274.9934,271.6653,UP,1
2017-08-11,251.05,247.95,250.09,273.88,271.6856,DOWN,0
2017-08-14,248.47,251.8,250.022,272.62,271.6983,DOWN,0
2017-08-15,237.67,248.81,247.428,271.0988,271.6874,UP,1
2017-08-16,243.43,238.02,245.498,269.8282,271.693,DOWN,0
2017-08-17,241.43,241.83,244.41,268.498,271.6834,UP,1
2017-08-18,244.2,240.85,243.04,267.2366,271.7035,DOWN,0
2017-08-21,234.21,236.67,240.188,265.7634,271.6781,DOWN,0
2017-08-22,231.65,236.37,238.984,264.376,271.6783,UP,1
2017-08-23,232.06,231.0,236.71,262.9634,271.6978,UP,1
2017-08-24,233.71,240.0,235.166,261.5934,271.7034,DOWN,0
2017-08-25,212.36,215.44,228.798,259.838,271.602,DOWN,0
2017-08-28,207.75,210.2,223.506,258.0742,271.4591,UP,1
2017-08-29,211.78,205.14,219.532,256.4264,271.3349,UP,1
2017-08-30,213.57,211.38,215.834,254.7678,271.2084,UP,1
2017-08-31,221.01,214.82,213.294,253.4112,271.1114,UP,1
2017-09-01,221.73,221.12,215.168,252.163,270.9977,UP,1
2017-09-05,223.9,221.0,218.398,250.9468,270.8841,UP,1
2017-09-06,228.0,224.29,221.642,249.7124,270.7685,UP,1
2017-09-07,230.53,228.52,225.034,248.6658,270.6707,DOWN,0
2017-09-08,226.98,229.66,226.228,247.4998,270.5506,UP,1
2017-09-11,228.6,227.87,227.602,246.3542,270.4016,DOWN,0
2017-09-12,226.88,229.54,228.198,245.145,270.2259,DOWN,0
2017-09-13,226.41,225.98,227.88,244.006,270.0399,DOWN,0
2017-09-14,223.93,225.34,226.56,242.9038,269.8515,UP,1
2017-09-15,224.67,223.49,226.098,241.9324,269.6729,UP,1
2017-09-18,227.08,225.73,225.794,240.9346,269.5107,DOWN,0
2017-09-19,224.45,227.38,225.308,240.0472,269.3459,DOWN,0
2017-09-20,223.84,223.89,224.794,239.4044,269.1982,DOWN,0
2017-09-21,219.74,224.72,223.956,238.562,269.0089,DOWN,0
2017-09-22,219.17,219.01,222.856,237.7974,268.8336,DOWN,0
2017-09-25,218.89,219.64,221.218,236.9404,268.6584,UP,1
2017-09-26,218.99,219.0,220.126,236.2414,268.4869,UP,1
2017-09-27,227.66,219.28,220.89,235.6196,268.3695,DOWN,0
2017-09-28,226.89,227.44,222.32,235.0224,268.2459,DOWN,0
2017-09-29,226.06,226.3,223.698,234.4288,268.1011,DOWN,0
2017-10-02,223.8,226.93,224.68,233.8368,267.9554,UP,1
2017-10-03,227.62,222.47,226.406,233.3476,267.8101,DOWN,0
2017-10-04,223.52,226.76,225.578,232.6858,267.617,DOWN,0
2017-10-05,220.63,223.53,224.326,232.1536,267.4203,DOWN,0
2017-10-06,219.91,219.42,223.096,231.5632,267.2154,DOWN,0
2017-10-09,217.34,220.1,221.804,230.938,266.9874,DOWN,0
2017-10-10,212.69,217.15,218.818,230.1676,266.7643,DOWN,0
2017-10-11,207.89,212.19,215.692,229.22,266.5194,DOWN,0
2017-10-12,190.16,201.52,209.598,228.0638,266.1766,UP,1
2017-10-13,198.58,191.98,205.332,227.0098,265.8907,DOWN,0
2017-10-16,193.7,196.12,200.604,225.8798,265.5725,UP,1
2017-10-17,202.28,196.44,198.522,224.9492,265.3092,DOWN,0
2017-10-18,198.37,197.81,196.618,223.9038,265.0177,UP,1
2017-10-19,204.62,198.06,199.51,222.9346,264.7362,UP,1
2017-10-20,204.84,205.72,200.762,222.094,264.4397,DOWN,0
2017-10-23,202.36,204.84,202.494,221.1202,264.135,UP,1
2017-10-24,203.31,201.96,202.7,220.217,263.8476,DOWN,0
2017-10-25,201.29,202.6,203.284,219.4894,263.5415,DOWN,0
2017-10-26,200.51,201.23,202.462,218.631,263.2333,DOWN,0
2017-10-27,198.93,200.0,201.28,217.781,262.9232,UP,1
2017-10-30,201.69,197.86,201.146,216.9308,262.6247,UP,1
2017-10-31,201.79,202.18,200.842,216.2824,262.3183,UP,1
2017-11-01,204.83,203.79,201.55,215.746,262.015,DOWN,0
2017-11-02,202.9,204.77,202.028,215.1628,261.6989,DOWN,0
2017-11-03,202.05,203.03,202.652,214.5296,261.378,DOWN,0
2017-11-06,201.33,201.18,202.58,214.309,261.0546,DOWN,0
2017-11-07,198.01,201.64,201.824,214.1142,260.7006,DOWN,0
2017-11-08,195.9,198.26,200.038,213.7966,260.3201,UP,1
2017-11-09,199.19,194.07,199.296,213.509,259.9539,UP,1
2017-11-10,200.76,198.42,199.038,213.104,259.6005,DOWN,0
2017-11-13,198.03,200.55,198.378,212.63,259.2398,UP,1
2017-11-14,199.05,197.82,198.586,212.133,258.8736,UP,1
2017-11-15,199.99,198.15,199.404,211.5728,258.5259,UP,1
2017-11-16,205.96,200.82,200.758,211.0814,258.2019,UP,1
2017-11-17,215.1,208.02,203.626,210.8438,257.9171,DOWN,0
2017-11-20,209.16,215.77,205.852,210.455,257.5975,UP,1
2017-11-21,209.96,207.06,208.034,210.1166,257.2849,UP,1
2017-11-22,212.3,210.16,210.496,209.8344,256.9823,DOWN,0
2017-11-24,210.37,212.69,211.378,209.5632,256.6698,DOWN,0
2017-11-27,206.69,210.95,209.696,209.2036,256.354,UP,1
2017-11-28,217.07,208.3,211.278,209.0034,256.0988,UP,1
2017-11-29,223.1,218.98,213.906,208.9764,255.857,DOWN,0
2017-11-30,221.71,224.61,215.788,208.9338,255.5973,DOWN,0
2017-12-01,212.58,208.07,216.23,208.7906,255.2998,UP,1
2017-12-04,221.64,212.74,219.22,208.84,255.0322,UP,1
2017-12-05,223.97,223.77,220.6,208.9416,254.7658,DOWN,0
2017-12-06,223.14,222.68,220.608,209.0246,254.4955,DOWN,0
2017-12-07,221.59,223.96,220.584,208.9032,254.2305,UP,1
2017-12-08,224.54,222.41,222.976,208.8562,253.9715,DOWN,0
2017-12-11,216.14,224.16,221.876,208.6578,253.6738,DOWN,0
2017-12-12,214.87,216.25,220.056,208.4792,253.381,UP,1
2017-12-13,215.03,215.76,218.434,208.2274,253.082,UP,1
2017-12-14,217.17,216.08,217.55,208.1004,252.7806,UP,1
2017-12-15,218.25,218.37,216.292,208.0528,252.4811,UP,1
2017-12-18,222.66,219.68,217.596,208.1078,252.2164,UP,1
2017-12-19,227.47,227.41,220.116,208.3104,252.0042,DOWN,0
2017-12-20,226.0,228.49,222.31,208.5766,251.7568,UP,1
2017-12-21,228.57,226.29,224.59,208.9902,251.5308,DOWN,0
2017-12-22,226.27,229.29,226.194,209.7124,251.2301,UP,1
2017-12-26,226.68,227.74,226.998,210.2744,250.9289,DOWN,0
2017-12-27,225.65,226.49,226.634,210.9134,250.6303,DOWN,0
2017-12-28,225.33,225.27,226.5,211.3744,250.318,DOWN,0
2017-12-29,223.66,224.98,225.518,211.8802,250.0047,UP,1
2018-01-02,229.63,224.44,226.19,212.3804,249.7088,UP,1
2018-01-03,245.12,235.77,229.878,213.186,249.5059,DOWN,0
2018-01-04,244.88,248.01,233.724,214.0364,249.3239,DOWN,0
2018-01-05,237.96,244.44,236.25,214.7294,249.0974,DOWN,0
2018-01-08,231.14,237.25,237.746,215.3264,248.847,UP,1
2018-01-09,232.92,231.2,238.404,215.9746,248.6039,DOWN,0
2018-01-10,230.45,231.17,235.47,216.605,248.3555,UP,1
2018-01-11,233.15,231.4,233.124,217.2342,248.1069,UP,1
2018-01-12,237.32,233.54,232.996,217.9448,247.8764,DOWN,0
2018-01-16,237.12,238.29,234.192,218.5906,247.6344,UP,1
2018-01-17,238.69,245.19,235.346,219.3064,247.4017,UP,1
2018-01-18,243.15,238.82,237.886,220.1284,247.2073,UP,1
2018-01-19,244.13,244.9,240.082,220.9844,247.0201,DOWN,0
2018-01-22,235.01,240.88,239.62,221.7244,246.7869,DOWN,0
2018-01-23,228.79,233.85,237.954,222.3822,246.5061,DOWN,0
2018-01-24,224.31,228.33,235.078,222.8846,246.2051,UP,1
2018-01-25,227.29,224.87,231.906,223.4152,245.9086,UP,1
2018-01-26,227.69,226.88,228.618,224.0084,245.6138,UP,1
2018-01-29,229.15,227.53,227.446,224.6104,245.3407,DOWN,0
2018-01-30,226.05,225.84,226.898,225.1316,245.0575,DOWN,0
2018-01-31,222.1,226.46,226.456,225.4544,244.7522,DOWN,0
2018-02-01,219.4,220.6,224.878,225.5404,244.4349,UP,1
2018-02-02,219.47,219.18,223.234,225.7466,244.1349,DOWN,0
2018-02-05,212.99,218.51,220.002,225.8072,243.8062,UP,1
2018-02-06,218.59,210.79,218.51,225.933,243.5017,DOWN,0
2018-02-07,218.06,217.99,217.702,226.0868,243.2009,DOWN,0
2018-02-08,209.09,218.88,215.64,226.1348,242.8564,UP,1
2018-02-09,218.55,211.0,215.456,226.1644,242.5507,DOWN,0
2018-02-12,209.48,219.97,214.754,225.892,242.1897,DOWN,0
2018-02-13,206.79,208.44,212.394,225.5936,241.8165,DOWN,0
2018-02-14,206.76,204.74,210.134,225.4772,241.4342,DOWN,0
2018-02-15,204.0,207.24,209.116,225.1244,241.0112,DOWN,0
2018-02-16,203.15,204.45,206.036,224.708,240.5752,DOWN,0
2018-02-20,201.13,200.15,204.366,224.2678,240.1198,UP,1
2018-02-21,201.19,202.21,203.246,223.8598,239.6484,UP,1
2018-02-22,204.05,201.26,202.704,223.45,239.1809,UP,1
2018-02-23,207.11,205.0,203.326,223.2694,238.7186,DOWN,0
2018-02-26,198.93,206.9,202.482,222.9506,238.2159,UP,1
2018-02-27,203.06,198.9,202.868,222.7112,237.7317,UP,1
2018-02-28,203.35,204.49,203.3,222.4348,237.2607,DOWN,0
2018-03-01,200.71,203.62,202.632,222.084,236.7872,DOWN,0
2018-03-02,194.0,198.08,200.01,221.5108,236.2905,UP,1
2018-03-05,197.88,194.0,199.8,220.919,235.8195,UP,1
2018-03-06,200.22,198.4,199.232,220.4034,235.3315,UP,1
2018-03-07,201.07,197.76,198.776,219.8534,234.8664,UP,1
2018-03-08,206.54,202.35,199.942,219.4588,234.4244,DOWN,0
2018-03-09,205.92,207.47,202.326,219.0436,234.0013,UP,1
2018-03-12,207.62,205.69,204.274,218.683,233.6368,UP,1
2018-03-13,208.4,208.49,205.91,218.3444,233.2136,DOWN,0
2018-03-14,201.99,208.84,206.094,217.911,232.7116,UP,1
2018-03-15,206.14,202.39,206.014,217.4412,232.2273,UP,1
2018-03-16,221.88,210.35,209.206,216.9764,231.8125,DOWN,0
2018-03-19,215.6,221.75,210.802,216.3908,231.3569,UP,1
2018-03-20,215.63,216.89,212.248,215.9442,230.8777,DOWN,0
2018-03-21,213.0,215.79,214.45,215.5814,230.374,DOWN,0
2018-03-22,207.36,212.55,214.694,215.0702,229.876,DOWN,0
2018-03-23,202.29,207.5,210.776,214.507,229.3478,UP,1
2018-03-26,207.9,205.07,209.236,214.002,228.8509,DOWN,0
2018-03-27,204.92,209.21,207.094,213.354,228.3361,UP,1
2018-03-28,205.11,204.64,205.516,212.7138,227.8566,DOWN,0
2018-03-29,204.27,206.01,204.898,212.0254,227.3645,DOWN,0
2018-04-02,203.13,204.28,205.066,211.225,226.8691,UP,1
2018-04-03,204.38,204.51,204.362,210.43,226.3903,UP,1
2018-04-04,206.32,202.73,204.642,209.8562,225.9422,UP,1
2018-04-05,206.92,207.84,205.004,209.4188,225.506,UP,1
2018-04-06,208.26,206.31,205.802,209.0978,225.0648,UP,1
2018-04-09,212.15,208.29,207.606,208.795,224.6814,UP,1
2018-04-10,221.06,217.5,210.942,208.6624,224.3659,DOWN,0
2018-04-11,213.3,219.2,212.338,208.3454,224.0089,UP,1
2018-04-12,217.81,214.17,214.516,208.1806,223.6493,UP,1
2018-04-13,220.88,219.75,217.04,208.1562,223.3394,UP,1
2018-04-16,227.93,226.68,220.196,208.3268,223.0527,UP,1
2018-04-17,233.59,228.09,222.702,208.6092,222.7912,DOWN,0
2018-04-18,233.04,233.89,226.65,209.0102,222.5198,UP,1
2018-04-19,234.16,232.99,229.92,209.3216,222.2738,UP,1
2018-04-20,235.05,234.77,232.754,209.6614,222.0538,UP,1
2018-04-23,238.65,236.19,234.898,210.2526,221.8809,DOWN,0
2018-04-24,233.94,238.75,234.968,210.5604,221.6657,UP,1
2018-04-25,236.2,234.82,235.6,211.0948,221.5026,UP,1
2018-04-26,243.61,237.61,237.49,211.8312,221.4408,UP,1
2018-04-27,248.81,243.59,240.242,212.6722,221.3755,UP,1
2018-04-30,250.91,250.14,242.694,213.6104,221.3431,DOWN,0
2018-05-01,250.62,252.06,246.03,214.5598,221.2875,DOWN,0
2018-05-02,248.42,248.91,248.474,215.5056,221.2599,DOWN,0
2018-05-03,246.87,246.49,249.126,216.4192,221.2005,UP,1
2018-05-04,253.74,246.1,250.112,217.413,221.1854,DOWN,0
2018-05-07,253.07,255.0,250.544,218.3322,221.1721,DOWN,0
2018-05-08,249.23,251.85,250.266,219.3382,221.1512,DOWN,0
2018-05-09,248.9,250.41,250.362,220.255,221.1353,DOWN,0
2018-05-10,247.5,249.79,250.488,221.138,221.0898,UP,1
2018-05-11,250.0,247.26,249.74,222.1238,221.1036,DOWN,0
2018-05-14,247.04,250.49,248.534,223.1846,221.0916,UP,1
2018-05-15,250.39,251.5,248.766,224.2348,221.1006,UP,1
2018-05-16,252.02,251.89,249.39,225.2708,221.1046,UP,1
2018-05-17,257.6,251.5,251.41,226.4014,221.1163,DOWN,0
2018-05-18,255.59,257.19,252.528,227.3824,221.1544,DOWN,0
2018-05-21,254.77,258.35,254.074,228.3594,221.1718,DOWN,0
2018-05-22,252.69,255.39,254.534,229.2608,221.1843,UP,1
2018-05-23,252.97,252.07,254.724,230.1522,221.2051,DOWN,0
2018-05-24,251.72,252.45,253.548,231.1468,221.2105,DOWN,0
2018-05-25,251.05,253.72,252.64,232.045,221.2003,UP,1
2018-05-29,253.69,249.44,252.424,232.6812,221.2344,DOWN,0
2018-05-30,253.48,255.43,252.582,233.4388,221.2466,DOWN,0
2018-05-31,246.91,256.14,251.37,234.0644,221.2388,DOWN,0
2018-06-01,245.15,235.99,250.056,234.7074,221.2762,UP,1
2018-06-04,256.6,245.81,251.166,235.6922,221.342,DOWN,0
2018-06-05,253.93,252.44,251.214,236.725,221.4045,UP,1
2018-06-06,255.85,254.6,251.688,237.684,221.4628,UP,1
2018-06-07,256.92,255.5,253.69,238.724,221.5763,DOWN,0
2018-06-08,253.06,255.23,255.272,239.683,221.6834,DOWN,0
2018-06-11,251.84,253.31,254.32,240.6344,221.7823,DOWN,0
2018-06-12,248.29,251.28,253.192,241.5376,221.8552,DOWN,0
2018-06-13,247.52,249.0,251.526,242.4004,222.031,DOWN,0
2018-06-14,246.6,247.7,249.462,243.206,222.2252,UP,1
2018-06-15,247.88,246.21,248.426,244.0252,222.4057,DOWN,0
2018-06-18,247.26,245.92,247.51,244.8052,222.5742,DOWN,0
2018-06-19,246.26,246.44,247.104,245.4874,222.7004,UP,1
2018-06-20,251.28,248.05,247.856,246.0918,222.8482,DOWN,0
2018-06-21,250.35,250.13,248.606,246.8328,222.9804,DOWN,0
2018-06-22,249.76,251.52,248.982,247.4718,223.0892,DOWN,0
2018-06-25,241.61,248.42,247.852,247.8864,223.1446,DOWN,0
2018-06-26,238.75,242.36,246.35,248.1028,223.2035,DOWN,0
2018-06-27,236.05,239.5,243.304,248.152,223.2407,UP,1
2018-06-28,239.67,236.5,241.168,248.2846,223.3047,DOWN,0
2018-06-29,233.46,242.05,237.908,248.2706,223.3399,DOWN,0
2018-07-02,232.54,231.12,236.094,248.2204,223.383,UP,1
2018-07-03,235.28,233.85,235.4,248.153,223.436,UP,1
2018-07-05,237.86,235.81,235.762,248.2314,223.4899,UP,1
2018-07-06,242.61,238.0,236.35,248.3596,223.5807,UP,1
2018-07-09,250.7,243.28,239.798,248.5014,223.715,UP,1
2018-07-10,254.61,251.33,244.212,248.6174,223.8894,DOWN,0
2018-07-11,252.2,253.41,247.596,248.6432,224.0545,UP,1
2018-07-12,252.87,253.21,250.598,248.6882,224.2244,UP,1
2018-07-13,259.87,253.63,254.05,248.9172,224.4288,DOWN,0
2018-07-16,255.5,260.33,255.01,249.0898,224.568,DOWN,0
2018-07-17,253.08,254.35,254.704,249.0766,224.699,DOWN,0
2018-07-18,250.64,252.08,254.392,249.028,224.8219,UP,1
2018-07-19,257.41,250.87,255.3,249.1916,224.9899,DOWN,0
2018-07-20,254.52,256.74,254.23,249.304,225.1244,UP,1
2018-07-23,255.05,254.51,254.14,249.455,225.2821,DOWN,0
2018-07-24,249.24,255.29,253.372,249.4398,225.4251,UP,1
2018-07-25,253.39,249.24,253.922,249.5668,225.5925,DOWN,0
2018-07-26,251.88,254.03,252.816,249.5966,225.7652,DOWN,0
2018-07-27,249.99,251.39,251.91,249.556,225.9517,DOWN,0
2018-07-30,243.54,247.89,249.608,249.2748,226.13,UP,1
2018-07-31,244.39,245.03,248.638,249.0508,226.4011,DOWN,0
2018-08-01,238.0,243.92,245.56,248.7154,226.5982,DOWN,0
2018-08-02,234.81,233.65,242.146,248.3578,226.8038,UP,1
2018-08-03,235.02,235.6,239.152,247.9988,226.9675,UP,1
2018-08-06,236.1,234.84,237.664,247.6864,227.1561,UP,1
2018-08-07,239.05,236.27,236.596,247.4464,227.3283,DOWN,0
2018-08-08,236.0,238.66,236.196,247.0926,227.4841,UP,1
2018-08-09,236.15,236.51,236.464,246.746,227.653,UP,1
2018-08-10,236.52,234.25,236.764,246.5382,227.8191,DOWN,0
2018-08-13,233.44,236.5,236.232,246.304,227.9798,UP,1
2018-08-14,236.02,233.95,235.626,245.8924,228.1574,DOWN,0
2018-08-15,231.98,234.5,234.822,245.4534,228.3226,UP,1
2018-08-16,233.17,233.9,234.226,244.9998,228.48,UP,1
2018-08-17,235.04,234.43,233.93,244.5622,228.6463,UP,1
2018-08-20,239.32,236.0,235.106,244.2874,228.8187,UP,1
2018-08-21,242.18,239.85,236.338,244.0942,229.0151,DOWN,0
2018-08-22,234.7,240.06,236.882,243.8224,229.1783,UP,1
2018-08-23,239.4,236.11,238.128,243.66,229.3687,UP,1
2018-08-24,241.67,240.1,239.454,243.5614,229.587,DOWN,0
2018-08-27,240.84,242.0,239.758,243.4206,229.8117,UP,1
2018-08-28,242.47,241.67,239.816,243.3248,230.0281,DOWN,0
2018-08-29,241.73,241.77,241.222,243.2342,230.2329,UP,1
2018-08-30,244.41,240.73,242.224,243.0968,230.4648,UP,1
2018-08-31,260.0,247.21,245.89,243.2898,230.7696,UP,1
2018-09-04,274.37,260.0,252.596,243.782,231.1415,UP,1
2018-09-05,274.93,272.95,259.088,244.4484,231.4863,UP,1
2018-09-06,275.66,274.99,265.874,245.1866,231.7892,UP,1
2018-09-07,285.8,276.41,274.152,246.1816,232.1723,UP,1
2018-09-10,285.96,287.06,279.344,247.1074,232.5523,UP,1
2018-09-11,286.73,285.44,281.816,248.1728,232.9245,DOWN,0
2018-09-12,283.63,287.41,283.556,249.1946,233.2908,DOWN,0
2018-09-13,280.52,284.3,284.528,250.0994,233.6599,DOWN,0
2018-09-14,279.1,280.11,283.188,250.9242,233.9701,UP,1
2018-09-17,281.45,278.71,282.286,251.701,234.2618,UP,1
2018-09-18,282.87,281.05,281.514,252.3444,234.5676,UP,1
2018-09-19,287.16,284.87,282.22,252.9954,234.9405,DOWN,0
2018-09-20,284.76,288.14,283.068,253.6466,235.2561,DOWN,0
2018-09-21,280.77,285.83,283.402,254.2046,235.5401,UP,1
2018-09-24,280.99,280.55,283.31,254.627,235.8294,DOWN,0
2018-09-25,277.46,281.1,282.228,255.0662,236.1087,UP,1
2018-09-26,278.33,278.39,280.462,255.5712,236.3777,UP,1
2018-09-27,279.28,279.21,279.366,256.144,236.6934,UP,1
2018-09-28,282.12,278.97,279.636,256.6382,237.0296,UP,1
2018-10-01,282.96,284.12,280.03,257.207,237.3693,DOWN,0
2018-10-02,279.97,283.58,280.532,257.7054,237.6833,DOWN,0
