ticker,BIIB US Equity,BIIB US Equity,BIIB US Equity,BIIB US Equity,BIIB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-15,67.24,63.915,51.9895,64.2486,51.1996,DOWN,0
2001-06-18,65.831,67.71,52.11,64.7147,51.7402,DOWN,0
2001-06-19,64.477,67.019,52.218,65.0887,52.2675,UP,1
2001-06-20,65.251,64.468,52.3126,65.5198,52.7732,DOWN,0
2001-06-21,63.197,65.232,52.4143,65.1992,53.1656,DOWN,0
2001-06-22,61.465,63.105,52.5163,64.0442,53.5591,DOWN,0
2001-06-25,59.954,61.769,52.5996,62.8688,53.8512,DOWN,0
2001-06-26,57.882,58.95,52.6634,61.5498,54.1103,UP,1
2001-06-27,59.3,57.845,52.7488,60.3597,54.3658,UP,1
2001-06-28,59.853,59.208,52.8393,59.691,54.5561,UP,1
2001-06-29,62.349,59.66,52.9396,59.8679,54.8425,DOWN,0
2001-07-02,60.562,62.598,53.0248,59.9895,55.1646,UP,1
2001-07-03,62.663,62.718,53.1134,60.9456,55.591,DOWN,0
2001-07-05,58.582,62.718,53.1925,60.8019,55.9689,DOWN,0
2001-07-06,56.896,58.37,53.2517,60.2105,56.2583,UP,1
2001-07-09,58.748,57.035,53.3103,59.4902,56.6024,DOWN,0
2001-07-10,56.463,59.282,53.3359,58.6704,56.8469,UP,1
2001-07-11,56.629,55.994,53.3574,57.4638,57.0731,DOWN,0
2001-07-12,48.045,47.559,53.3393,55.3563,57.1587,UP,1
2001-07-13,50.449,48.1,53.3302,54.0668,57.3104,DOWN,0
2001-07-16,46.046,50.292,53.2965,51.5264,57.4004,UP,1
2001-07-17,48.035,46.423,53.2671,49.8408,57.4043,UP,1
2001-07-18,48.606,47.842,53.2409,48.2362,57.4008,DOWN,0
2001-07-19,47.529,49.279,53.2376,48.1331,57.3378,UP,1
2001-07-20,48.8,47.759,53.2374,47.8033,57.3155,UP,1
2001-07-23,50.697,51.692,53.2436,48.7336,57.3566,DOWN,0
2001-07-24,49.703,50.679,53.2446,49.0671,57.3927,DOWN,0
2001-07-25,48.754,49.832,53.241,49.0965,57.4349,UP,1
2001-07-26,50.771,49.214,53.2419,49.745,57.5327,UP,1
2001-07-27,52.411,51.351,53.2445,50.4671,57.6012,DOWN,0
2001-07-30,51.388,52.051,53.2493,50.6053,57.6139,DOWN,0
2001-07-31,49.721,51.711,53.2525,50.609,57.5574,DOWN,0
2001-08-01,47.022,50.301,53.2381,50.2626,57.3474,DOWN,0
2001-08-02,45.77,48.726,53.2096,49.2623,57.1538,UP,1
2001-08-03,46.433,46.654,53.1623,48.0667,57.0292,DOWN,0
2001-08-06,45.447,46.792,53.1011,46.8785,56.8251,DOWN,0
2001-08-07,44.176,45.751,53.0324,45.7695,56.5936,DOWN,0
2001-08-08,43.421,44.305,52.9575,45.0492,56.3489,UP,1
2001-08-09,44.48,43.448,52.8776,44.7913,56.1359,UP,1
2001-08-10,44.784,45.981,52.7933,44.4615,55.8968,UP,1
2001-08-13,46.764,44.839,52.7401,44.725,55.6275,UP,1
2001-08-14,48.118,46.718,52.6887,45.5134,55.3195,DOWN,0
2001-08-15,46.81,48.404,52.6389,46.1914,54.882,UP,1
2001-08-16,47.464,46.046,52.5926,46.7882,54.524,DOWN,0
2001-08-17,46.341,47.068,52.5233,47.0996,54.1068,DOWN,0
2001-08-20,45.991,46.414,52.4368,46.9448,53.7065,UP,1
2001-08-21,46.156,46.147,52.3328,46.5524,53.3596,UP,1
2001-08-22,48.717,46.589,52.2482,46.9338,53.0818,UP,1
2001-08-23,52.844,48.828,52.1915,48.0096,52.8767,UP,1
2001-08-24,56.113,53.47,52.1495,49.9642,52.703,DOWN,0
2001-08-27,55.579,56.021,52.0893,51.8819,52.4698,DOWN,0
2001-08-28,55.183,55.856,52.0437,53.6873,52.2568,UP,1
2001-08-29,55.303,55.496,52.0136,55.0045,52.0733,UP,1
2001-08-30,55.653,54.796,52.0317,55.5663,51.8814,DOWN,0
2001-08-31,54.594,55.478,52.0423,55.2624,51.7093,DOWN,0
2001-09-04,54.594,54.925,52.0362,55.0653,51.5719,DOWN,0
2001-09-05,53.94,54.631,52.0366,54.8166,51.4516,DOWN,0
2001-09-06,52.226,53.94,52.0359,54.2013,51.3385,UP,1
2001-09-07,53.065,52.576,52.0672,53.6836,51.2138,DOWN,0
2001-09-10,51.72,53.24,52.078,53.1088,51.0511,DOWN,0
2001-09-17,49.684,49.739,52.0682,52.1269,50.7978,DOWN,0
2001-09-18,46.341,50.228,52.0282,50.6071,50.5134,DOWN,0
2001-09-19,45.88,47.188,51.9589,49.3379,50.1777,UP,1
2001-09-20,46.138,44.581,51.9,47.9525,49.9288,DOWN,0
2001-09-21,42.905,43.421,51.8294,46.1895,49.649,DOWN,0
2001-09-24,41.763,44.167,51.771,44.6052,49.3093,UP,1
2001-09-25,42.426,41.357,51.7083,43.8223,49.0285,UP,1
2001-09-26,42.702,43.098,51.6557,43.1867,48.75,UP,1
2001-09-27,47.225,42.96,51.6019,43.4041,48.7336,DOWN,0
2001-09-28,45.659,48.081,51.5254,43.9549,48.6378,UP,1
2001-10-01,47.529,44.673,51.4513,45.1082,48.6675,UP,1
2001-10-02,47.547,47.787,51.3616,46.1324,48.6577,UP,1
2001-10-03,49.5,46.884,51.2744,47.492,48.6756,DOWN,0
2001-10-04,47.409,49.482,51.1929,47.5288,48.6732,DOWN,0
2001-10-05,46.626,47.216,51.1139,47.7222,48.6297,DOWN,0
2001-10-08,44.968,46.276,51.0191,47.2101,48.5151,UP,1
2001-10-09,46.359,45.272,50.9294,46.9725,48.4483,DOWN,0
2001-10-10,46.12,45.521,50.8142,46.2964,48.3956,UP,1
2001-10-11,48.791,50.016,50.7505,46.5727,48.356,DOWN,0
2001-10-12,48.754,48.726,50.7117,46.9983,48.2828,UP,1
2001-10-15,49.27,48.542,50.6707,47.8586,48.2405,UP,1
2001-10-16,49.684,49.693,50.6183,48.5236,48.2397,DOWN,0
2001-10-17,47.814,51.08,50.5467,48.8626,48.2556,UP,1
2001-10-18,49.178,47.897,50.4857,48.9399,48.3237,UP,1
2001-10-19,50.661,49.279,50.4369,49.3213,48.4083,UP,1
2001-10-22,52.715,50.614,50.4095,50.0103,48.5536,DOWN,0
2001-10-23,52.613,52.973,50.3997,50.5961,48.7224,DOWN,0
2001-10-24,52.549,52.319,50.3764,51.543,48.9049,UP,1
2001-10-25,55.137,52.033,50.3972,52.7349,49.1181,UP,1
2001-10-26,55.773,55.165,50.4381,53.7573,49.3379,DOWN,0
2001-10-29,52.401,55.607,50.471,53.6947,49.4506,UP,1
2001-10-30,54.538,51.812,50.5234,54.0797,49.579,UP,1
2001-10-31,55.248,54.805,50.5569,54.6194,49.7477,UP,1
2001-11-01,56.371,55.34,50.5855,54.8663,49.9259,DOWN,0
2001-11-02,56.371,56.463,50.6085,54.986,50.1265,UP,1
2001-11-05,58.877,57.412,50.6388,56.2811,50.3842,UP,1
2001-11-06,60.341,58.95,50.6898,57.4417,50.6679,DOWN,0
2001-11-07,59.715,60.433,50.7264,58.3352,50.8879,DOWN,0
2001-11-08,58.131,59.872,50.7551,58.687,50.9936,DOWN,0
2001-11-09,57.762,58.214,50.767,58.9652,51.0266,UP,1
2001-11-12,59.181,57.753,50.7722,59.026,51.0986,UP,1
2001-11-13,62.266,60.839,50.7885,59.411,51.2403,DOWN,0
2001-11-14,61.88,62.976,50.8134,59.8439,51.3718,UP,1
2001-11-15,62.018,61.741,50.8319,60.6213,51.4991,UP,1
2001-11-16,62.276,61.953,50.8356,61.524,51.6528,UP,1
2001-11-19,64.974,62.506,50.872,62.6828,51.8604,DOWN,0
2001-11-20,62.147,64.477,50.9119,62.6588,52.0245,DOWN,0
2001-11-21,61.686,62.165,50.9575,62.6201,52.2137,UP,1
2001-11-23,61.714,61.401,51.0025,62.5593,52.3867,UP,1
2001-11-26,64.763,61.889,51.0615,63.0567,52.6476,DOWN,0
2001-11-27,64.173,64.514,51.1106,62.8965,52.9373,DOWN,0
2001-11-28,61.926,63.832,51.1526,62.8522,53.249,UP,1
2001-11-29,63.749,61.714,51.1973,63.2649,53.6064,UP,1
2001-11-30,64.753,63.326,51.2479,63.8728,53.9787,DOWN,0
2001-12-03,63.795,64.247,51.2825,63.6794,54.3965,UP,1
2001-12-04,63.952,63.785,51.3276,63.6352,54.8403,UP,1
2001-12-05,65.177,65.168,51.3752,64.2855,55.2954,UP,1
2001-12-06,65.536,65.389,51.4288,64.6429,55.752,DOWN,0
2001-12-07,63.326,65.555,51.4922,64.3573,56.074,DOWN,0
2001-12-10,59.697,63.178,51.535,63.5375,56.3548,UP,1
2001-12-11,62.405,60.295,51.6018,63.2281,56.6523,DOWN,0
2001-12-12,61.981,62.709,51.6696,62.5888,56.941,UP,1
2001-12-13,62.091,61.64,51.7314,61.8998,57.1928,UP,1
2001-12-14,62.359,61.87,51.7761,61.7064,57.4918,UP,1
2001-12-17,65.389,62.193,51.8523,62.8449,57.8671,UP,1
2001-12-18,65.546,65.122,51.9204,63.4731,58.2786,DOWN,0
2001-12-19,64.422,65.196,51.9913,63.9613,58.6399,DOWN,0
2001-12-20,62.266,64.551,52.0525,63.9963,58.9628,UP,1
2001-12-21,62.893,62.266,52.1139,64.1031,59.2448,UP,1
2001-12-24,64.081,63.243,52.1718,63.8415,59.5514,UP,1
2001-12-26,64.873,64.431,52.238,63.707,59.8635,DOWN,0
2001-12-27,64.707,64.993,52.3054,63.7641,60.1639,UP,1
2001-12-28,66.531,64.615,52.4026,64.6171,60.5383,DOWN,0
2001-12-31,63.491,66.513,52.5096,64.7368,60.8245,DOWN,0
2002-01-02,62.773,63.51,52.6024,64.4752,61.0668,DOWN,0
2002-01-03,58.895,62.46,52.6614,63.2796,61.1904,UP,1
2002-01-04,59.66,58.95,52.7251,62.2701,61.3313,DOWN,0
2002-01-07,57.394,59.954,52.7905,60.4426,61.4282,UP,1
2002-01-08,59.19,58.204,52.8446,59.5823,61.5093,DOWN,0
2002-01-09,58.223,60.166,52.9095,58.6723,61.5583,UP,1
2002-01-10,59.798,58.389,53.0148,58.8528,61.7062,UP,1
2002-01-11,60.691,60.24,53.1406,59.0592,61.8293,DOWN,0
2002-01-14,58.997,60.793,53.2528,59.3797,61.9043,DOWN,0
2002-01-15,58.582,58.858,53.3658,59.2581,61.9485,DOWN,0
2002-01-16,57.486,58.481,53.4762,59.1107,61.9708,DOWN,0
2002-01-17,57.173,58.416,53.5807,58.5857,61.9367,DOWN,0
2002-01-18,55.846,56.795,53.6712,57.6167,61.8468,UP,1
2002-01-22,56.869,56.454,53.7713,57.1912,61.7898,UP,1
2002-01-23,59.927,57.716,53.8927,57.4601,61.8258,DOWN,0
2002-01-24,59.162,59.697,54.0242,57.7954,61.8538,DOWN,0
2002-01-25,58.481,59.116,54.1519,58.057,61.8398,DOWN,0
2002-01-28,56.703,58.766,54.2415,58.2283,61.7285,DOWN,0
2002-01-29,54.815,57.099,54.325,57.8175,61.5872,DOWN,0
2002-01-30,53.286,52.226,54.3916,56.4893,61.4126,UP,1
2002-01-31,54.769,53.608,54.4475,55.6106,61.2624,DOWN,0
2002-02-01,54.29,55.248,54.51,54.7723,61.0487,DOWN,0
2002-02-04,51.112,53.7,54.5389,53.6541,60.828,DOWN,0
2002-02-05,51.029,50.955,54.5693,52.897,60.6149,DOWN,0
2002-02-06,49.095,51.665,54.5822,52.0588,60.3625,DOWN,0
2002-02-07,47.851,48.92,54.5698,50.6753,60.0243,UP,1
2002-02-08,52.862,48.045,54.5939,50.3898,59.7981,DOWN,0
2002-02-11,52.116,52.586,54.6322,50.5906,59.6019,UP,1
2002-02-12,55.082,53.369,54.7009,51.4011,59.4285,DOWN,0
2002-02-13,54.695,56.187,54.7759,52.5212,59.2273,DOWN,0
2002-02-14,53.267,54.852,54.8301,53.6044,59.0168,UP,1
2002-02-15,54.336,53.516,54.8941,53.8991,58.8245,DOWN,0
2002-02-19,51.591,53.848,54.9309,53.7941,58.5527,UP,1
2002-02-20,57.2,55.948,54.9903,54.2178,58.386,DOWN,0
2002-02-21,56.113,57.108,55.052,54.5015,58.2418,UP,1
2002-02-22,57.164,56.224,55.1235,55.2808,58.1911,UP,1
2002-02-25,58.085,57.219,55.2062,56.0306,58.1047,UP,1
2002-02-26,59.061,58.361,55.2623,57.5246,58.0463,DOWN,0
2002-02-27,58.416,60.24,55.3105,57.7678,57.9728,DOWN,0
2002-02-28,57.864,59.374,55.3464,58.1178,57.8829,UP,1
2002-03-01,60.093,57.643,55.3973,58.7036,57.777,UP,1
2002-03-04,62.23,60.839,55.4652,59.5326,57.7107,DOWN,0
2002-03-05,60.544,62.119,55.5285,59.8292,57.6331,UP,1
2002-03-06,63.528,60.977,55.6129,60.8516,57.6583,DOWN,0
2002-03-07,62.119,63.234,55.6941,61.7027,57.6429,UP,1
2002-03-08,62.257,62.349,55.7605,62.1356,57.6064,DOWN,0
2002-03-11,60.94,62.266,55.8114,61.8777,57.5277,UP,1
2002-03-12,61.143,60.655,55.8544,61.9975,57.4564,UP,1
2002-03-13,63.842,63.005,55.886,62.0601,57.4026,DOWN,0
2002-03-14,62.838,63.464,55.9229,62.2038,57.3896,UP,1
2002-03-15,64.413,62.828,55.9817,62.6349,57.4224,UP,1
2002-03-18,65.361,64.192,56.0302,63.5191,57.5517,DOWN,0
2002-03-19,64.79,65.177,56.0754,64.2486,57.6543,DOWN,0
2002-03-20,62.285,64.293,56.1085,63.9373,57.7521,UP,1
2002-03-21,64.643,62.534,56.1561,64.2984,57.8612,DOWN,0
2002-03-22,63.74,64.284,56.1911,64.1639,57.9715,DOWN,0
2002-03-25,61.852,63.74,56.1992,63.462,58.0126,UP,1
2002-03-26,62.626,61.88,56.1948,63.0291,58.0513,DOWN,0
2002-03-27,62.386,62.174,56.1633,63.0494,58.1191,DOWN,0
2002-03-28,59.227,62.58,56.1326,61.9661,58.132,UP,1
2002-04-01,60.378,59.291,56.0985,61.2937,58.1898,DOWN,0
2002-04-02,59.669,60.102,56.0668,60.8571,58.2397,DOWN,0
2002-04-03,58.204,60.102,56.0403,59.9729,58.2869,DOWN,0
2002-04-04,56.123,58.168,56.0079,58.7202,58.272,DOWN,0
2002-04-05,55.303,56.546,55.9689,57.9354,58.1795,DOWN,0
2002-04-08,55.063,54.713,55.9202,56.8725,58.0975,DOWN,0
2002-04-09,53.369,55.266,55.8509,55.6124,57.9953,UP,1
2002-04-10,56.832,55.367,55.8059,55.3379,57.9979,DOWN,0
2002-04-11,54.686,56.85,55.7569,55.0505,57.9953,UP,1
2002-04-12,55.432,55.229,55.7078,55.0763,58.0382,UP,1
2002-04-15,56.786,55.671,55.6758,55.4208,58.0785,DOWN,0
2002-04-16,56.666,57.062,55.6518,56.0803,58.1261,DOWN,0
2002-04-17,56.187,56.924,55.6329,55.9514,58.2276,UP,1
2002-04-18,58.95,56.169,55.6383,56.8043,58.386,DOWN,0
2002-04-19,57.781,59.558,55.6307,57.2741,58.5597,UP,1
2002-04-22,57.873,57.578,55.6208,57.4914,58.7602,DOWN,0
2002-04-23,56.325,57.762,55.5907,57.4233,58.8294,DOWN,0
2002-04-24,53.728,55.146,55.5565,56.9314,58.8617,DOWN,0
2002-04-25,52.254,53.682,55.5044,55.5921,58.8051,DOWN,0
2002-04-26,50.338,52.503,55.4632,54.1036,58.718,DOWN,0
2002-04-29,48.376,50.255,55.4206,52.2043,58.6202,UP,1
2002-04-30,50.614,48.358,55.38,51.0622,58.5457,DOWN,0
2002-05-01,49.97,50.541,55.3475,50.3105,58.5133,DOWN,0
2002-05-02,48.367,49.233,55.3062,49.5331,58.3366,DOWN,0
2002-05-03,46.856,47.897,55.3002,48.8368,58.1515,DOWN,0
2002-05-06,43.752,46.792,55.2668,47.912,57.8833,UP,1
2002-05-07,43.817,44.351,55.2556,46.5524,57.5979,UP,1
2002-05-08,47.943,45.779,55.2551,46.1472,57.3756,DOWN,0
2002-05-09,45.235,47.695,55.2383,45.5208,57.1119,DOWN,0
2002-05-10,42.361,45.493,55.2125,44.6218,56.8019,DOWN,0
2002-05-13,41.081,42.831,55.1739,44.0876,56.4217,UP,1
2002-05-14,42.325,42.96,55.132,43.7891,56.0236,UP,1
2002-05-15,43.863,42.242,55.1028,42.973,55.69,DOWN,0
2002-05-16,42.011,43.697,55.0691,42.3283,55.2596,UP,1
2002-05-17,44.148,42.26,55.036,42.6857,54.9002,DOWN,0
2002-05-20,41.643,43.992,54.9821,42.798,54.4879,DOWN,0
2002-05-21,38.88,42.38,54.9196,42.1091,54.0467,UP,1
2002-05-22,40.243,39.092,54.8722,41.3851,53.6287,UP,1
2002-05-23,43.568,40.961,54.8549,41.6964,53.2232,DOWN,0
2002-05-24,40.934,42.463,54.8307,41.0535,52.7852,UP,1
2002-05-28,41.68,41.127,54.807,41.0608,52.3305,DOWN,0
2002-05-29,40.206,41.247,54.7808,41.3261,51.8274,UP,1
2002-05-30,40.897,40.298,54.7644,41.4569,51.3495,DOWN,0
2002-05-31,39.506,41.173,54.7448,40.6445,50.894,DOWN,0
2002-06-03,36.623,39.469,54.7055,39.7824,50.3336,DOWN,0
2002-06-04,35.094,36.568,54.6571,38.4652,49.7606,UP,1
2002-06-05,35.831,35.693,54.6024,37.5901,49.2402,DOWN,0
2002-06-06,34.541,35.702,54.5345,36.319,48.6785,UP,1
2002-06-07,35.223,32.883,54.4766,35.4624,48.1353,UP,1
2002-06-10,35.343,35.407,54.416,35.2063,47.6576,DOWN,0
2002-06-11,29.503,31.953,54.3318,34.0881,47.0401,DOWN,0
2002-06-12,29.328,29.392,54.2485,32.7875,46.4333,UP,1
2002-06-13,30.396,29.521,54.1697,31.9585,45.8771,UP,1
2002-06-14,32.358,29.761,54.0879,31.3856,45.4018,UP,1
2002-06-17,34.698,33.021,53.9972,31.2566,44.9897,DOWN,0
2002-06-18,33.408,34.726,53.8836,32.0377,44.5566,DOWN,0
2002-06-19,33.114,33.62,53.7713,32.7949,44.1515,DOWN,0
2002-06-20,31.299,32.607,53.6519,32.9754,43.6408,DOWN,0
2002-06-21,30.037,31.225,53.5255,32.5112,43.1479,UP,1
2002-06-24,31.741,29.954,53.406,31.9198,42.6741,DOWN,0
2002-06-25,31.188,32.202,53.289,31.4759,42.1621,UP,1
2002-06-26,33.077,30.369,53.1814,31.4685,41.6903,UP,1
2002-06-27,33.436,33.593,53.0789,31.8959,41.2353,DOWN,0
2002-06-28,32.653,33.629,52.981,32.4191,40.7093,DOWN,0
2002-07-01,30.028,31.327,52.8658,32.0764,40.1543,DOWN,0
2002-07-02,29.107,29.383,52.7527,31.6601,39.579,UP,1
2002-07-03,30.811,29.005,52.6584,31.2069,39.0687,UP,1
2002-07-05,32.211,31.363,52.5877,30.9619,38.6383,DOWN,0
2002-07-08,31.842,32.183,52.5175,30.7998,38.2301,DOWN,0
2002-07-09,30.221,32.183,52.438,30.8385,37.8278,DOWN,0
2002-07-10,27.771,29.834,52.3623,30.5713,37.4157,UP,1
2002-07-11,31.253,29.733,52.3097,30.6598,37.0284,UP,1
2002-07-12,33.416,31.87,52.2647,30.9007,36.6974,UP,1
2002-07-15,34.044,33.114,52.2214,31.341,36.4109,UP,1
2002-07-16,35.84,33.16,52.1645,32.4648,36.1906,UP,1
2002-07-17,38.281,37.36,52.1276,34.5667,36.0811,DOWN,0
2002-07-18,37.516,38.594,52.0775,35.8194,35.9551,DOWN,0
2002-07-19,35.72,37.139,52.0184,36.2803,35.7107,DOWN,0
2002-07-22,35.186,35.702,51.9468,36.5088,35.5097,DOWN,0
2002-07-23,34.624,35.278,51.8829,36.2656,35.355,UP,1
2002-07-24,36.835,34.403,51.8339,35.9764,35.27,UP,1
2002-07-25,37.36,37.424,51.7959,35.945,35.1707,DOWN,0
2002-07-26,36.383,37.212,51.746,36.0777,35.0211,UP,1
2002-07-29,38.953,37.102,51.7102,36.8311,34.96,UP,1
2002-07-30,40.528,38.686,51.6689,38.012,34.8876,UP,1
2002-07-31,41.072,40.123,51.6305,38.8594,34.8762,DOWN,0
2002-08-01,39.303,40.805,51.5806,39.2481,34.8846,DOWN,0
2002-08-02,38.456,39.055,51.5245,39.6626,34.8489,DOWN,0
2002-08-05,37.166,38.41,51.4713,39.3052,34.7209,UP,1
2002-08-06,38.345,37.268,51.4171,38.8686,34.6691,UP,1
2002-08-07,39.248,39.009,51.36,38.5039,34.6205,UP,1
2002-08-08,41.311,39.248,51.303,38.9055,34.6426,UP,1
2002-08-09,42.251,40.851,51.2512,39.6645,34.6697,UP,1
2002-08-12,42.629,41.846,51.2016,40.7569,34.7321,DOWN,0
2002-08-13,40.427,42.619,51.1281,41.1732,34.8082,UP,1
2002-08-14,42.15,40.335,51.0599,41.7535,34.9493,UP,1
2002-08-15,42.186,42.352,51.0089,41.9285,35.0764,DOWN,0
2002-08-16,41.726,41.91,50.9448,41.8235,35.2201,DOWN,0
2002-08-19,40.832,41.542,50.8727,41.4643,35.3323,DOWN,0
2002-08-20,40.261,40.372,50.7922,41.4311,35.4307,UP,1
2002-08-21,41.569,40.713,50.7182,41.3151,35.672,UP,1
2002-08-22,43.08,41.44,50.6392,41.4938,35.947,DOWN,0
2002-08-23,39.856,42.794,50.5367,41.1198,36.1362,DOWN,0
2002-08-26,38.76,39.764,50.432,40.7053,36.2643,DOWN,0
2002-08-27,38.041,39.082,50.3315,40.2613,36.3311,UP,1
2002-08-28,38.143,37.609,50.2334,39.576,36.4258,UP,1
2002-08-29,38.53,37.894,50.1302,38.666,36.5341,DOWN,0
2002-08-30,37.01,38.226,50.0039,38.0967,36.6484,DOWN,0
2002-09-03,35.914,36.881,49.8741,37.5275,36.7659,UP,1
2002-09-04,37.645,35.932,49.7522,37.4483,36.884,DOWN,0
2002-09-05,36.015,36.393,49.6209,37.0227,36.9805,UP,1
2002-09-06,37.498,36.752,49.4835,36.8164,37.0689,UP,1
2002-09-09,38.695,37.249,49.3663,37.1535,37.1741,UP,1
2002-09-10,39.911,38.456,49.2574,37.953,37.3193,UP,1
2002-09-11,40.197,40.068,49.1498,38.4633,37.5227,DOWN,0
2002-09-12,38.493,39.884,49.0185,38.9589,37.7104,UP,1
2002-09-13,40.188,38.143,48.8985,39.4968,37.8979,UP,1
2002-09-16,40.252,39.755,48.7902,39.8081,38.0588,UP,1
2002-09-17,40.556,40.759,48.6742,39.9371,38.233,UP,1
2002-09-18,40.75,40.344,48.5542,40.0476,38.4436,DOWN,0
2002-09-19,36.476,40.279,48.4176,39.6442,38.6177,UP,1
2002-09-20,36.872,36.383,48.2822,38.981,38.73,DOWN,0
2002-09-23,35.37,36.687,48.1331,38.0046,38.7691,UP,1
2002-09-24,36.522,35.011,47.9881,37.1977,38.8187,UP,1
2002-09-25,38.999,37.231,47.8664,36.8477,38.8819,UP,1
2002-09-26,39.138,39.055,47.7636,37.3801,38.899,DOWN,0
2002-09-27,38.889,38.87,47.6461,37.7836,38.9265,DOWN,0
2002-09-30,38.244,38.272,47.5274,38.3583,38.9769,UP,1
2002-10-01,38.373,38.511,47.4088,38.7286,39.0407,DOWN,0
2002-10-02,37.498,38.355,47.2845,38.4283,39.0982,DOWN,0
2002-10-03,36.199,37.553,47.1385,37.8407,39.0854,DOWN,0
2002-10-04,33.528,36.319,46.9784,36.7685,39.0088,UP,1
2002-10-07,34.597,33.353,46.8293,36.039,38.9731,UP,1
2002-10-08,34.641,34.79,46.6912,35.2925,38.8868,DOWN,0
2002-10-09,33.546,34.56,46.5445,34.5022,38.7472,UP,1
2002-10-10,35.554,34.91,46.4018,34.3733,38.6368,UP,1
2002-10-11,35.619,35.951,46.2556,34.7915,38.5631,UP,1
2002-10-14,36.116,35.573,46.1126,35.0954,38.5164,UP,1
2002-10-15,38.189,37.406,45.9709,35.805,38.5368,DOWN,0
2002-10-16,37.231,37.885,45.8396,36.5419,38.5145,UP,1
2002-10-17,40.28,38.216,45.7271,37.487,38.5351,DOWN,0
2002-10-18,39.994,39.884,45.6326,38.362,38.5088,UP,1
2002-10-21,42.49,39.93,45.5468,39.6368,38.5136,DOWN,0
2002-10-22,40.75,41.864,45.4635,40.149,38.476,UP,1
2002-10-23,40.897,40.851,45.3721,40.8821,38.4854,DOWN,0
2002-10-24,39.138,41.044,45.2767,40.6537,38.4252,UP,1
2002-10-25,40.768,39.524,45.1815,40.8085,38.3968,DOWN,0
2002-10-28,40.482,40.519,45.0805,40.4069,38.3719,DOWN,0
2002-10-29,39.801,40.639,44.9845,40.2171,38.3513,UP,1
2002-10-30,41.136,40.436,44.8973,40.265,38.3688,UP,1
2002-10-31,42.389,41.146,44.8218,40.9153,38.3852,UP,1
2002-11-01,42.896,42.426,44.7504,41.3409,38.3815,DOWN,0
2002-11-04,42.684,43.292,44.6846,41.7811,38.4381,DOWN,0
2002-11-05,42.647,42.472,44.6135,42.3504,38.5158,DOWN,0
2002-11-06,41.993,42.61,44.5238,42.5217,38.5948,DOWN,0
2002-11-07,40.234,41.588,44.4292,42.0906,38.6366,DOWN,0
2002-11-08,38.861,40.39,44.3311,41.2837,38.6433,DOWN,0
2002-11-11,38.815,39.782,44.2416,40.51,38.6794,UP,1
2002-11-12,39.018,38.788,44.1626,39.7842,38.7415,DOWN,0
2002-11-13,38.852,39.073,44.0905,39.156,38.7656,UP,1
2002-11-14,38.87,39.045,44.011,38.8834,38.8227,DOWN,0
2002-11-15,37.176,38.742,43.9254,38.5462,38.8163,DOWN,0
2002-11-18,36.236,37.443,43.851,38.0304,38.7671,DOWN,0
2002-11-19,35.223,35.868,43.772,37.2714,38.6733,UP,1
2002-11-20,35.499,35.343,43.704,36.6009,38.5794,UP,1
2002-11-21,37.176,35.499,43.6506,36.2619,38.553,DOWN,0
2002-11-22,36.264,37.037,43.5676,36.0795,38.4745,DOWN,0
2002-11-25,33.381,36.393,43.474,35.5084,38.3371,DOWN,0
2002-11-26,30.249,30.862,43.3498,34.5137,38.131,UP,1
2002-11-27,30.525,30.683,43.229,33.5189,37.9265,DOWN,0
2002-11-29,30.304,30.433,43.1141,32.1446,37.8031,UP,1
2002-12-02,30.811,30.682,42.9965,31.054,37.6818,DOWN,0
2002-12-03,29.742,29.558,42.8873,30.3263,37.5693,DOWN,0
2002-12-04,29.742,29.742,42.75,30.225,37.4337,UP,1
2002-12-05,30.231,29.917,42.6206,30.1661,37.2583,DOWN,0
2002-12-06,30.037,30.129,42.4849,30.1126,37.0763,UP,1
2002-12-09,30.691,29.982,42.348,30.0887,36.9123,UP,1
2002-12-10,31.437,31.833,42.2098,30.4277,36.7762,UP,1
2002-12-11,31.511,31.465,42.0753,30.7814,36.639,UP,1
2002-12-12,32.091,31.714,41.9465,31.1535,36.5308,DOWN,0
2002-12-13,30.792,31.732,41.8,31.3045,36.4227,UP,1
2002-12-16,31.253,30.028,41.6451,31.4169,36.3772,UP,1
2002-12-17,31.677,31.023,41.5007,31.4648,36.3188,DOWN,0
2002-12-18,31.317,31.317,41.3397,31.4261,36.2523,UP,1
2002-12-19,31.336,31.594,41.1858,31.2751,36.2081,UP,1
2002-12-20,31.64,31.373,41.0327,31.4445,36.1298,UP,1
2002-12-23,32.865,31.714,40.8923,31.7669,36.0747,DOWN,0
2002-12-24,32.275,32.699,40.748,31.8867,35.9979,DOWN,0
2002-12-26,32.257,32.248,40.59,32.0746,35.8793,DOWN,0
2002-12-27,30.967,31.962,40.4307,32.0009,35.754,DOWN,0
2002-12-30,30.553,30.903,40.2614,31.7835,35.5595,DOWN,0
2002-12-31,30.553,30.673,40.0874,31.3211,35.3706,UP,1
2003-01-02,31.631,30.746,39.9216,31.1922,35.1535,DOWN,0
2003-01-03,31.032,31.465,39.7653,30.9472,34.9591,UP,1
