ticker,ESS US Equity,ESS US Equity,ESS US Equity,ESS US Equity,ESS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-25,50.5,50.61,50.4575,50.53,48.9522,DOWN,0
2001-07-26,50.4,50.4,50.4339,50.576,49.0204,UP,1
2001-07-27,50.72,50.2,50.4122,50.564,49.0928,UP,1
2001-07-30,50.73,50.71,50.3921,50.6,49.1622,UP,1
2001-07-31,50.9,50.68,50.3778,50.65,49.2402,UP,1
2001-08-01,51.15,51.05,50.3642,50.78,49.3252,UP,1
2001-08-02,51.7,51.25,50.353,51.04,49.4208,DOWN,0
2001-08-03,51.36,51.75,50.3398,51.168,49.509,UP,1
2001-08-06,51.95,51.61,50.3311,51.412,49.601,UP,1
2001-08-07,52.04,52.15,50.321,51.64,49.7038,UP,1
2001-08-08,52.35,52.14,50.3128,51.88,49.7998,UP,1
2001-08-09,52.79,52.34,50.3055,52.098,49.9154,UP,1
2001-08-10,52.85,52.79,50.3063,52.396,50.0324,DOWN,0
2001-08-13,52.65,52.85,50.3076,52.536,50.1432,UP,1
2001-08-14,52.92,52.55,50.3097,52.712,50.2478,UP,1
2001-08-15,53.37,53.02,50.3132,52.916,50.3578,UP,1
2001-08-16,53.74,53.47,50.3206,53.106,50.4732,UP,1
2001-08-17,53.9,53.52,50.3301,53.316,50.5902,UP,1
2001-08-20,54.02,54.1,50.3415,53.59,50.7102,UP,1
2001-08-21,54.12,54.1,50.3533,53.83,50.8172,UP,1
2001-08-22,54.62,54.09,50.3698,54.08,50.9164,DOWN,0
2001-08-23,54.45,54.55,50.3868,54.222,51.0166,DOWN,0
2001-08-24,53.95,54.45,50.399,54.232,51.1092,DOWN,0
2001-08-27,53.43,53.95,50.4096,54.114,51.1846,DOWN,0
2001-08-28,53.28,53.43,50.4188,53.946,51.2432,DOWN,0
2001-08-29,52.9,53.18,50.4271,53.602,51.3042,DOWN,0
2001-08-30,52.81,52.7,50.4308,53.274,51.3594,DOWN,0
2001-08-31,52.1,52.8,50.4294,52.904,51.3954,DOWN,0
2001-09-04,51.9,52.0,50.4289,52.598,51.4214,DOWN,0
2001-09-05,51.86,51.8,50.4342,52.314,51.4514,DOWN,0
2001-09-06,51.31,51.86,50.4335,51.996,51.4594,DOWN,0
2001-09-07,50.99,51.36,50.4301,51.632,51.4764,DOWN,0
2001-09-10,50.88,51.0,50.4251,51.388,51.4864,DOWN,0
2001-09-17,49.44,50.5,50.4129,50.896,51.4842,UP,1
2001-09-18,49.8,49.49,50.3997,50.484,51.4798,DOWN,0
2001-09-19,49.5,49.9,50.3872,50.122,51.4748,DOWN,0
2001-09-20,48.54,49.35,50.369,49.632,51.4576,DOWN,0
2001-09-21,48.09,48.44,50.3472,49.074,51.4334,DOWN,0
2001-09-24,47.97,48.1,50.3243,48.78,51.4114,DOWN,0
2001-09-25,47.81,47.99,50.2986,48.382,51.3832,DOWN,0
2001-09-26,47.65,47.26,50.2716,48.012,51.354,UP,1
2001-09-27,48.03,47.7,50.2395,47.91,51.3286,UP,1
2001-09-28,49.1,47.93,50.2163,48.112,51.3216,DOWN,0
2001-10-01,49.05,49.2,50.194,48.328,51.3098,DOWN,0
2001-10-02,48.49,49.25,50.1631,48.464,51.2834,DOWN,0
2001-10-03,46.51,48.39,50.1209,48.236,51.2154,UP,1
2001-10-04,47.25,46.35,50.0806,48.08,51.157,UP,1
2001-10-05,47.5,47.25,50.0431,47.76,51.0914,UP,1
2001-10-08,47.85,47.55,50.0086,47.52,51.0374,DOWN,0
2001-10-09,47.8,47.9,49.9685,47.382,50.9804,UP,1
2001-10-10,48.65,47.9,49.923,47.81,50.9434,UP,1
2001-10-11,49.65,48.9,49.8844,48.29,50.9284,DOWN,0
2001-10-12,49.35,49.55,49.8455,48.66,50.901,UP,1
2001-10-15,50.5,49.4,49.8162,49.19,50.8964,UP,1
2001-10-16,50.68,50.5,49.7921,49.766,50.892,DOWN,0
2001-10-17,50.28,50.68,49.7663,50.092,50.8746,UP,1
2001-10-18,50.4,50.2,49.7408,50.242,50.8486,DOWN,0
2001-10-19,50.12,50.3,49.7086,50.396,50.8238,DOWN,0
2001-10-22,49.51,49.25,49.6824,50.198,50.775,DOWN,0
2001-10-23,49.48,49.35,49.6582,49.958,50.7238,DOWN,0
2001-10-24,49.0,49.3,49.6235,49.702,50.6568,DOWN,0
2001-10-25,48.44,49.0,49.5904,49.31,50.5698,DOWN,0
2001-10-26,47.32,47.95,49.5679,48.75,50.4592,UP,1
2001-10-29,47.5,47.42,49.5451,48.348,50.3562,DOWN,0
2001-10-30,46.6,47.3,49.5181,47.772,50.2298,UP,1
2001-10-31,46.85,47.0,49.4899,47.342,50.0994,UP,1
2001-11-01,47.06,47.0,49.4652,47.066,49.9658,DOWN,0
2001-11-02,46.93,47.06,49.4389,46.988,49.8264,DOWN,0
2001-11-05,46.6,46.8,49.4119,46.808,49.678,UP,1
2001-11-06,47.05,46.5,49.3887,46.898,49.5366,DOWN,0
2001-11-07,46.32,46.95,49.3619,46.792,49.3706,DOWN,0
2001-11-08,46.16,46.12,49.3358,46.612,49.2048,DOWN,0
2001-11-09,45.74,46.16,49.3098,46.374,49.0406,UP,1
2001-11-12,46.2,45.65,49.2824,46.294,48.896,UP,1
2001-11-13,46.74,46.0,49.2601,46.232,48.7652,UP,1
2001-11-14,46.77,47.0,49.2368,46.322,48.6426,UP,1
2001-11-15,47.26,46.9,49.2193,46.542,48.5316,UP,1
2001-11-16,47.75,47.2,49.2016,46.944,48.4446,DOWN,0
2001-11-19,47.75,47.7,49.1824,47.254,48.3616,DOWN,0
2001-11-20,47.52,47.75,49.1613,47.41,48.2748,UP,1
2001-11-21,48.5,47.65,49.1428,47.756,48.2186,DOWN,0
2001-11-23,48.48,48.4,49.1211,48.0,48.1684,DOWN,0
2001-11-26,48.28,48.4,49.0977,48.106,48.1164,DOWN,0
2001-11-27,47.98,48.2,49.0731,48.152,48.0872,DOWN,0
2001-11-28,47.71,48.05,49.0544,48.19,48.0454,UP,1
2001-11-29,47.83,47.85,49.0411,48.056,48.012,DOWN,0
2001-11-30,47.68,47.83,49.0295,47.896,47.9948,UP,1
2001-12-03,47.97,47.5,49.0188,47.834,47.9924,UP,1
2001-12-04,48.5,47.97,49.0124,47.938,48.003,UP,1
2001-12-05,48.76,48.5,49.0056,48.148,48.022,UP,1
2001-12-06,49.22,48.86,49.002,48.426,48.0534,UP,1
2001-12-07,49.29,49.2,48.9984,48.748,48.0786,DOWN,0
2001-12-10,48.6,49.29,48.9912,48.874,48.0686,UP,1
2001-12-11,49.12,48.55,48.9873,48.998,48.07,UP,1
2001-12-12,49.3,49.2,48.988,49.106,48.0862,DOWN,0
2001-12-13,48.95,49.31,48.9833,49.052,48.135,DOWN,0
2001-12-14,48.95,48.8,48.9778,48.984,48.169,UP,1
2001-12-17,49.68,49.0,48.9767,49.2,48.2126,UP,1
2001-12-18,49.69,49.75,48.9744,49.314,48.2494,DOWN,0
2001-12-19,49.6,49.55,48.9681,49.374,48.2854,DOWN,0
2001-12-20,49.36,49.55,48.957,49.456,48.2996,DOWN,0
2001-12-21,49.3,49.4,48.9475,49.526,48.2926,UP,1
2001-12-24,49.6,49.34,48.9371,49.51,48.2976,UP,1
2001-12-26,50.01,49.7,48.9293,49.574,48.2878,DOWN,0
2001-12-27,49.64,49.2,48.9203,49.582,48.267,UP,1
2001-12-28,49.75,49.55,48.9117,49.66,48.2564,DOWN,0
2001-12-31,49.41,49.66,48.9037,49.682,48.2366,DOWN,0
2002-01-02,49.3,49.5,48.8944,49.622,48.2202,UP,1
2002-01-03,49.7,49.2,48.8884,49.56,48.224,DOWN,0
2002-01-04,49.47,49.6,48.8808,49.526,48.2238,DOWN,0
2002-01-07,49.15,49.4,48.8733,49.406,48.2268,UP,1
2002-01-08,49.3,49.05,48.8646,49.384,48.244,UP,1
2002-01-09,49.33,49.25,48.8567,49.39,48.2842,UP,1
2002-01-10,49.41,49.2,48.8558,49.332,48.3224,DOWN,0
2002-01-11,49.15,49.5,48.8545,49.268,48.3734,UP,1
2002-01-14,49.5,49.15,48.8528,49.338,48.4264,DOWN,0
2002-01-15,48.93,49.3,48.8494,49.264,48.4638,DOWN,0
2002-01-16,48.4,49.0,48.8487,49.078,48.4932,DOWN,0
2002-01-17,48.12,48.45,48.8521,48.82,48.5236,DOWN,0
2002-01-18,47.31,48.05,48.8494,48.452,48.5288,UP,1
2002-01-22,47.35,47.45,48.8459,48.022,48.5494,UP,1
2002-01-23,47.45,47.35,48.8441,47.726,48.5752,UP,1
2002-01-24,47.55,47.4,48.8502,47.556,48.6114,DOWN,0
2002-01-25,46.95,47.6,48.8577,47.322,48.6264,DOWN,0
2002-01-28,46.65,46.85,48.8627,47.19,48.6246,DOWN,0
2002-01-29,46.44,46.52,48.8719,47.008,48.618,DOWN,0
2002-01-30,46.43,46.5,48.881,46.804,48.6014,DOWN,0
2002-01-31,46.34,46.43,48.8919,46.562,48.5732,UP,1
2002-02-01,46.53,46.34,48.9078,46.478,48.5488,DOWN,0
2002-02-04,46.51,46.35,48.9236,46.45,48.5286,DOWN,0
2002-02-05,46.2,46.4,48.9386,46.402,48.4826,UP,1
2002-02-06,46.3,46.3,48.9495,46.376,48.439,UP,1
2002-02-07,46.4,46.4,48.9579,46.388,48.4014,UP,1
2002-02-08,46.54,46.4,48.9633,46.39,48.3726,UP,1
2002-02-11,46.75,46.5,48.9733,46.438,48.3534,UP,1
2002-02-12,46.77,46.75,48.9834,46.552,48.3322,UP,1
2002-02-13,47.05,46.79,48.9905,46.702,48.3196,UP,1
2002-02-14,47.12,47.1,48.9842,46.846,48.3026,UP,1
2002-02-15,47.3,47.3,48.9806,46.998,48.2786,DOWN,0
2002-02-19,47.17,47.3,48.9756,47.082,48.2468,UP,1
2002-02-20,47.45,47.17,48.9778,47.218,48.2114,DOWN,0
2002-02-21,47.18,47.45,48.9797,47.244,48.1692,UP,1
2002-02-22,47.59,47.18,48.9842,47.338,48.149,DOWN,0
2002-02-25,47.13,47.65,48.9858,47.304,48.1092,UP,1
2002-02-26,47.37,47.13,48.9877,47.344,48.0706,DOWN,0
2002-02-27,47.37,47.5,48.9908,47.328,48.039,UP,1
2002-02-28,47.4,47.37,48.9936,47.372,48.008,UP,1
2002-03-01,47.8,47.4,48.9988,47.414,47.9704,UP,1
2002-03-04,48.68,47.95,49.0092,47.724,47.9502,UP,1
2002-03-05,50.0,48.48,49.0262,48.25,47.9582,DOWN,0
2002-03-06,49.83,50.03,49.0407,48.742,47.9676,UP,1
2002-03-07,49.88,49.83,49.0552,49.238,47.9792,DOWN,0
2002-03-08,49.86,49.99,49.069,49.65,47.9844,UP,1
2002-03-11,49.95,49.8,49.0824,49.904,47.9832,UP,1
2002-03-12,50.3,49.95,49.0989,49.964,47.9964,UP,1
2002-03-13,50.35,50.3,49.1162,50.068,48.0084,UP,1
2002-03-14,51.1,50.35,49.1371,50.312,48.0422,UP,1
2002-03-15,51.14,51.0,49.158,50.568,48.079,UP,1
2002-03-18,52.24,51.15,49.1825,51.026,48.1298,UP,1
2002-03-19,52.35,52.1,49.2097,51.436,48.1874,UP,1
2002-03-20,52.6,52.5,49.235,51.886,48.2564,UP,1
2002-03-21,53.26,52.45,49.2662,52.318,48.3356,UP,1
2002-03-22,53.97,53.26,49.3011,52.884,48.4284,DOWN,0
2002-03-25,53.65,53.75,49.3338,53.166,48.5132,DOWN,0
2002-03-26,52.43,53.0,49.3575,53.182,48.5788,UP,1
2002-03-27,53.4,52.6,49.3851,53.342,48.6568,DOWN,0
2002-03-28,52.18,53.25,49.4062,53.126,48.7218,UP,1
2002-04-01,52.32,52.18,49.4275,52.796,48.8002,DOWN,0
2002-04-02,52.32,52.3,49.449,52.53,48.8842,UP,1
2002-04-03,52.6,52.32,49.4682,52.564,48.99,DOWN,0
2002-04-04,52.37,52.61,49.4817,52.358,49.0904,UP,1
2002-04-05,52.85,52.47,49.4988,52.492,49.1984,UP,1
2002-04-08,53.24,52.9,49.5184,52.676,49.3122,DOWN,0
2002-04-09,53.1,53.35,49.5356,52.832,49.4352,UP,1
2002-04-10,54.02,53.2,49.5539,53.116,49.5826,DOWN,0
2002-04-11,53.41,54.02,49.5717,53.324,49.722,UP,1
2002-04-12,55.15,53.3,49.5972,53.784,49.8964,DOWN,0
2002-04-15,54.25,55.15,49.617,53.986,50.0546,DOWN,0
2002-04-16,53.5,54.45,49.6315,54.066,50.194,DOWN,0
2002-04-17,53.35,53.75,49.6464,53.932,50.3308,DOWN,0
2002-04-18,53.3,53.2,49.6584,53.91,50.4728,DOWN,0
2002-04-19,53.0,53.35,49.6727,53.48,50.6068,DOWN,0
2002-04-22,51.83,52.9,49.6799,52.996,50.7154,DOWN,0
2002-04-23,51.2,52.2,49.6882,52.536,50.8086,UP,1
2002-04-24,51.65,51.1,49.6963,52.196,50.9066,UP,1
2002-04-25,52.51,52.3,49.7101,52.038,51.0214,DOWN,0
2002-04-26,52.15,52.41,49.7239,51.868,51.1234,DOWN,0
2002-04-29,51.94,52.07,49.7371,51.89,51.2198,UP,1
2002-04-30,52.0,51.95,49.7517,52.05,51.3138,UP,1
2002-05-01,52.39,52.0,49.7676,52.198,51.4182,UP,1
2002-05-02,52.75,52.35,49.7858,52.246,51.5242,DOWN,0
2002-05-03,52.66,52.7,49.8026,52.348,51.6338,DOWN,0
2002-05-06,52.44,52.8,49.8175,52.448,51.7308,DOWN,0
2002-05-07,52.2,52.3,49.8303,52.488,51.8322,DOWN,0
2002-05-08,51.93,52.28,49.8409,52.396,51.9234,DOWN,0
2002-05-09,51.6,51.93,49.8494,52.166,52.008,DOWN,0
2002-05-10,50.73,51.05,49.8522,51.78,52.0746,UP,1
2002-05-13,50.8,50.55,49.8523,51.452,52.1346,UP,1
2002-05-14,50.88,50.7,49.8539,51.188,52.1786,UP,1
2002-05-15,51.25,50.95,49.8569,51.052,52.2036,DOWN,0
2002-05-16,50.33,51.2,49.8561,50.798,52.2136,UP,1
2002-05-17,50.45,50.45,49.8563,50.742,52.225,DOWN,0
2002-05-20,50.2,50.65,49.8537,50.622,52.2318,UP,1
2002-05-21,50.3,50.1,49.8516,50.506,52.2388,UP,1
2002-05-22,50.48,50.15,49.8495,50.352,52.2424,UP,1
2002-05-23,51.8,50.7,49.8527,50.646,52.2714,UP,1
2002-05-24,52.0,51.7,49.8542,50.956,52.2894,UP,1
2002-05-28,52.28,52.0,49.8588,51.372,52.3122,UP,1
2002-05-29,52.35,52.15,49.8608,51.782,52.3144,DOWN,0
2002-05-30,52.0,51.75,49.8606,52.086,52.3074,UP,1
2002-05-31,52.25,52.0,49.8601,52.176,52.3004,DOWN,0
2002-06-03,51.95,52.2,49.8559,52.166,52.2742,UP,1
2002-06-04,52.66,52.05,49.855,52.242,52.248,UP,1
2002-06-05,52.81,52.6,49.8558,52.334,52.2312,UP,1
2002-06-06,53.4,52.81,49.8582,52.614,52.2506,UP,1
2002-06-07,54.02,53.4,49.8614,52.968,52.263,DOWN,0
2002-06-10,53.84,54.0,49.8619,53.346,52.2962,DOWN,0
2002-06-11,53.35,53.9,49.8592,53.484,52.3168,UP,1
2002-06-12,53.51,53.45,49.8566,53.624,52.3406,UP,1
2002-06-13,53.85,53.4,49.8553,53.714,52.3656,DOWN,0
2002-06-14,53.83,53.65,49.8513,53.676,52.3948,UP,1
2002-06-17,54.8,53.9,49.8531,53.868,52.4338,DOWN,0
2002-06-18,54.78,54.7,49.8572,54.154,52.4646,UP,1
2002-06-19,54.81,54.7,49.8641,54.414,52.4988,UP,1
2002-06-20,55.1,54.6,49.8732,54.664,52.5204,UP,1
2002-06-21,55.75,55.1,49.8875,55.048,52.5672,DOWN,0
2002-06-24,54.84,55.75,49.8976,55.056,52.561,UP,1
2002-06-25,55.35,55.08,49.9139,55.17,52.583,DOWN,0
2002-06-26,54.62,54.58,49.9275,55.132,52.6054,UP,1
2002-06-27,55.05,54.8,49.9434,55.122,52.6394,DOWN,0
2002-06-28,54.7,55.1,49.9604,54.912,52.6674,DOWN,0
2002-07-01,54.65,54.52,49.9787,54.874,52.7004,DOWN,0
2002-07-02,54.03,54.55,49.9944,54.61,52.7444,DOWN,0
2002-07-03,53.2,53.95,50.0132,54.326,52.7844,UP,1
2002-07-05,53.4,53.3,50.0312,53.996,52.8194,DOWN,0
2002-07-08,52.2,53.4,50.0447,53.496,52.8132,DOWN,0
2002-07-09,52.0,52.2,50.062,52.966,52.8102,DOWN,0
2002-07-10,51.25,52.16,50.0778,52.41,52.7964,DOWN,0
2002-07-11,50.24,51.15,50.0892,51.818,52.7612,DOWN,0
2002-07-12,49.2,50.27,50.0961,50.978,52.6974,UP,1
2002-07-15,49.23,49.5,50.104,50.384,52.627,UP,1
2002-07-16,49.77,49.2,50.1127,49.938,52.5692,DOWN,0
2002-07-17,49.33,49.87,50.1139,49.554,52.507,DOWN,0
2002-07-18,48.02,49.31,50.1087,49.11,52.4234,DOWN,0
2002-07-19,47.5,48.0,50.1038,48.77,52.3348,DOWN,0
2002-07-22,46.98,47.65,50.1061,48.32,52.2424,DOWN,0
2002-07-23,45.23,46.95,50.096,47.412,52.1324,UP,1
2002-07-24,45.33,45.02,50.0852,46.612,52.023,UP,1
2002-07-25,46.74,45.43,50.0796,46.356,51.9402,UP,1
2002-07-26,49.01,46.9,50.0857,46.658,51.8954,UP,1
2002-07-29,51.38,49.23,50.0993,47.538,51.9164,UP,1
2002-07-30,52.0,51.25,50.1111,48.892,51.9474,DOWN,0
2002-07-31,51.0,51.9,50.1193,50.026,51.9634,DOWN,0
2002-08-01,51.0,51.2,50.1218,50.878,51.9774,DOWN,0
2002-08-02,49.99,51.1,50.1184,51.074,51.9676,DOWN,0
2002-08-05,49.75,50.1,50.1157,50.748,51.9266,UP,1
2002-08-06,49.98,49.8,50.1136,50.344,51.8862,UP,1
2002-08-07,50.7,50.12,50.1165,50.284,51.8546,UP,1
2002-08-08,50.98,50.75,50.1239,50.28,51.8272,DOWN,0
2002-08-09,50.36,51.0,50.1283,50.354,51.7944,UP,1
2002-08-12,50.65,50.3,50.1365,50.534,51.7624,DOWN,0
2002-08-13,49.77,50.8,50.1432,50.492,51.7188,UP,1
2002-08-14,50.6,49.75,50.1596,50.472,51.6776,DOWN,0
2002-08-15,50.05,50.75,50.1723,50.286,51.6224,UP,1
2002-08-16,51.37,50.05,50.1962,50.488,51.5818,DOWN,0
2002-08-19,51.3,51.45,50.2184,50.618,51.5274,DOWN,0
2002-08-20,51.0,51.4,50.2381,50.864,51.4706,UP,1
2002-08-21,51.71,50.8,50.262,51.086,51.4378,DOWN,0
2002-08-22,51.62,51.6,50.2871,51.4,51.4,DOWN,0
2002-08-23,51.6,51.57,50.3099,51.446,51.355,UP,1
2002-08-26,52.85,51.4,50.3425,51.756,51.3354,DOWN,0
2002-08-27,52.65,53.0,50.375,52.086,51.2924,UP,1
2002-08-28,53.07,52.5,50.4116,52.358,51.2582,UP,1
2002-08-29,53.18,52.9,50.4465,52.67,51.2256,DOWN,0
2002-08-30,52.8,53.3,50.4768,52.91,51.1796,DOWN,0
2002-09-03,51.85,52.81,50.5022,52.71,51.1016,UP,1
2002-09-04,52.6,51.85,50.5289,52.7,51.0568,DOWN,0
2002-09-05,52.38,52.6,50.5521,52.562,50.9974,UP,1
2002-09-06,52.58,52.39,50.5762,52.442,50.9566,UP,1
2002-09-09,52.73,52.7,50.6023,52.428,50.9102,DOWN,0
2002-09-10,52.04,52.77,50.62,52.466,50.857,DOWN,0
2002-09-11,52.0,51.9,50.6376,52.346,50.804,DOWN,0
2002-09-12,51.7,51.99,50.6547,52.21,50.7574,UP,1
2002-09-13,51.79,51.5,50.6737,52.052,50.7292,DOWN,0
2002-09-16,51.44,51.95,50.6924,51.794,50.69,DOWN,0
2002-09-17,51.42,51.55,50.7103,51.67,50.6744,DOWN,0
2002-09-18,51.16,51.43,50.7277,51.502,50.6576,DOWN,0
2002-09-19,50.46,51.2,50.7402,51.254,50.6418,UP,1
2002-09-20,50.6,50.64,50.7507,51.016,50.649,UP,1
2002-09-23,50.72,50.7,50.7605,50.872,50.6794,DOWN,0
2002-09-24,50.34,50.7,50.7661,50.656,50.7016,DOWN,0
2002-09-25,49.9,50.34,50.7691,50.404,50.7042,UP,1
2002-09-26,50.31,49.33,50.7777,50.374,50.7238,DOWN,0
2002-09-27,49.95,50.15,50.7818,50.244,50.7624,DOWN,0
2002-09-30,49.44,49.75,50.7825,49.988,50.8012,DOWN,0
2002-10-01,49.41,49.5,50.7848,49.802,50.8498,DOWN,0
2002-10-02,49.0,49.2,50.7851,49.622,50.9252,DOWN,0
2002-10-03,48.69,49.0,50.7801,49.298,50.9924,DOWN,0
2002-10-04,48.46,48.55,50.774,49.0,51.0268,DOWN,0
2002-10-07,47.4,48.6,50.763,48.592,50.9946,DOWN,0
2002-10-08,46.85,46.85,50.7504,48.08,50.904,DOWN,0
2002-10-09,45.25,46.85,50.7302,47.33,50.769,UP,1
2002-10-10,46.58,45.25,50.7151,46.908,50.6806,UP,1
2002-10-11,46.8,46.55,50.699,46.576,50.5966,DOWN,0
2002-10-14,46.57,46.85,50.6837,46.41,50.5282,UP,1
2002-10-15,46.88,46.8,50.6693,46.416,50.4708,DOWN,0
2002-10-16,46.2,47.05,50.6533,46.606,50.3952,UP,1
2002-10-17,47.0,46.4,50.6418,46.69,50.3212,DOWN,0
2002-10-18,46.55,47.1,50.626,46.64,50.2326,UP,1
2002-10-21,46.72,46.5,50.6123,46.67,50.1598,DOWN,0
2002-10-22,46.0,46.5,50.5965,46.494,50.0668,DOWN,0
2002-10-23,45.85,45.9,50.5793,46.424,49.9884,UP,1
2002-10-24,46.19,45.88,50.5636,46.262,49.9002,UP,1
2002-10-25,46.85,46.23,50.5508,46.322,49.8362,DOWN,0
2002-10-28,46.75,47.0,50.5388,46.328,49.7438,UP,1
2002-10-29,47.3,46.7,50.5278,46.588,49.6638,UP,1
2002-10-30,47.95,47.3,50.5229,47.008,49.6028,DOWN,0
2002-10-31,47.46,47.9,50.5182,47.262,49.5178,UP,1
2002-11-01,48.17,47.3,50.5184,47.526,49.4488,UP,1
2002-11-04,48.92,48.2,50.5265,47.96,49.3952,DOWN,0
2002-11-05,48.75,48.82,50.5335,48.25,49.3132,UP,1
2002-11-06,49.34,48.83,50.5429,48.528,49.247,DOWN,0
2002-11-07,49.19,49.25,50.5511,48.874,49.1694,DOWN,0
2002-11-08,48.96,49.19,50.5612,49.032,49.085,DOWN,0
2002-11-11,48.35,49.0,50.5697,48.918,48.996,UP,1
2002-11-12,48.85,48.5,50.5817,48.938,48.936,DOWN,0
2002-11-13,48.6,48.95,50.5926,48.79,48.856,UP,1
2002-11-14,50.0,48.61,50.6109,48.952,48.8084,DOWN,0
2002-11-15,49.98,49.78,50.6281,49.156,48.7564,DOWN,0
2002-11-18,49.32,50.15,50.6422,49.35,48.6882,UP,1
2002-11-19,49.6,49.33,50.6592,49.5,48.6394,UP,1
2002-11-20,49.72,49.6,50.6763,49.724,48.5938,UP,1
2002-11-21,50.69,49.9,50.6977,49.862,48.5736,UP,1
2002-11-22,50.8,50.8,50.719,50.026,48.5538,UP,1
2002-11-25,50.9,50.9,50.7398,50.342,48.543,DOWN,0
2002-11-26,50.9,50.8,50.7604,50.602,48.5326,UP,1
2002-11-27,51.35,50.99,50.7819,50.928,48.5364,DOWN,0
2002-11-29,51.0,51.5,50.8013,50.99,48.5472,UP,1
2002-12-02,51.6,51.2,50.8228,51.15,48.5672,UP,1
2002-12-03,51.73,51.56,50.8456,51.316,48.5874,DOWN,0
2002-12-04,50.5,50.96,50.8609,51.236,48.5906,DOWN,0
2002-12-05,50.44,50.52,50.8772,51.054,48.6014,UP,1
2002-12-06,50.5,50.35,50.8917,50.954,48.6052,UP,1
2002-12-09,50.9,50.5,50.9106,50.814,48.6242,UP,1
2002-12-10,50.95,50.8,50.9285,50.658,48.6544,DOWN,0
2002-12-11,50.8,50.9,50.9456,50.718,48.6822,DOWN,0
2002-12-12,50.7,50.75,50.9621,50.77,48.7162,DOWN,0
2002-12-13,50.45,50.67,50.9754,50.76,48.7514,UP,1
2002-12-16,50.8,50.6,50.986,50.74,48.7982,DOWN,0
2002-12-17,50.4,50.8,50.988,50.63,48.8582,DOWN,0
2002-12-18,49.85,50.4,50.9881,50.44,48.9182,UP,1
2002-12-19,50.0,49.85,50.9887,50.3,49.0132,UP,1
2002-12-20,50.41,50.01,50.9914,50.292,49.0898,UP,1
2002-12-23,51.29,50.3,50.9981,50.39,49.1796,DOWN,0
2002-12-24,51.1,51.28,51.0021,50.53,49.2702,DOWN,0
2002-12-26,50.62,51.2,51.0035,50.684,49.345,UP,1
2002-12-27,50.95,50.5,51.0027,50.874,49.44,UP,1
2002-12-30,51.1,51.15,51.0025,51.012,49.522,DOWN,0
2002-12-31,50.85,51.13,50.9956,50.924,49.608,UP,1
2003-01-02,51.38,51.0,50.9907,50.98,49.7012,UP,1
2003-01-03,51.52,51.38,50.9853,51.16,49.8116,UP,1
2003-01-06,51.75,51.51,50.9778,51.32,49.9296,DOWN,0
2003-01-07,51.4,51.63,50.9649,51.38,50.0338,DOWN,0
2003-01-08,51.02,51.4,50.9518,51.414,50.1172,UP,1
2003-01-09,51.12,51.02,50.9452,51.362,50.2046,DOWN,0
2003-01-10,50.68,51.2,50.9316,51.194,50.2722,UP,1
2003-01-13,51.01,50.9,50.9258,51.046,50.3334,UP,1
2003-01-14,51.2,50.85,50.9202,51.006,50.4082,UP,1
2003-01-15,51.29,51.4,50.915,51.06,50.4706,DOWN,0
2003-01-16,51.01,51.5,50.9071,51.038,50.5124,DOWN,0
2003-01-17,50.98,50.75,50.9001,51.098,50.557,DOWN,0
2003-01-21,49.58,50.8,50.8838,50.812,50.5618,UP,1
2003-01-22,49.8,49.55,50.8666,50.532,50.574,DOWN,0
2003-01-23,49.66,49.7,50.8494,50.206,50.588,DOWN,0
2003-01-24,49.56,49.6,50.8271,49.916,50.6122,DOWN,0
2003-01-27,49.5,49.4,50.8075,49.62,50.6252,UP,1
2003-01-28,49.7,49.51,50.7803,49.644,50.6472,UP,1
2003-01-29,49.88,49.75,50.7584,49.66,50.6448,DOWN,0
2003-01-30,49.65,50.0,50.7392,49.658,50.6382,UP,1
2003-01-31,50.48,49.7,50.7248,49.842,50.6614,DOWN,0
2003-02-03,49.85,50.6,50.7076,49.912,50.6664,UP,1
2003-02-04,50.45,49.85,50.6948,50.062,50.681,DOWN,0
2003-02-05,50.44,50.43,50.6879,50.174,50.676,DOWN,0
2003-02-06,50.4,50.6,50.6839,50.324,50.668,DOWN,0
2003-02-07,50.26,50.4,50.6769,50.28,50.6552,UP,1
2003-02-10,50.43,50.26,50.6665,50.396,50.6458,DOWN,0
2003-02-11,49.98,50.6,50.6557,50.302,50.6184,DOWN,0
2003-02-12,49.8,50.02,50.645,50.174,50.5944,UP,1
2003-02-13,50.0,49.9,50.635,50.094,50.5624,UP,1
2003-02-14,50.4,50.0,50.625,50.122,50.5358,UP,1
2003-02-18,50.65,50.5,50.6145,50.166,50.5388,DOWN,0
2003-02-19,50.5,50.55,50.6037,50.27,50.54,UP,1
2003-02-20,50.72,50.65,50.5951,50.454,50.5444,UP,1
2003-02-21,50.73,50.6,50.5878,50.6,50.541,DOWN,0
2003-02-24,50.0,50.6,50.5781,50.52,50.522,UP,1
2003-02-25,50.49,49.9,50.5726,50.488,50.5158,UP,1
2003-02-26,50.54,50.49,50.5716,50.496,50.5126,UP,1
2003-02-27,50.89,50.6,50.5721,50.53,50.5214,UP,1
2003-02-28,50.95,50.95,50.5724,50.574,50.5244,DOWN,0
