ticker,MELI US Equity,MELI US Equity,MELI US Equity,MELI US Equity,MELI US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2009-04-15,22.02,21.61,21.27,16.8666,20.1978,UP,1
2009-04-16,22.4,22.25,21.866,17.0558,20.1374,UP,1
2009-04-17,22.9,22.47,22.142,17.2324,20.0768,DOWN,0
2009-04-20,21.72,22.3,22.16,17.3722,20.0206,UP,1
2009-04-21,22.83,21.49,22.374,17.521,19.9872,UP,1
2009-04-22,24.35,22.67,22.84,17.6938,19.9716,UP,1
2009-04-23,24.49,24.59,23.258,17.877,19.9601,DOWN,0
2009-04-24,24.22,24.5,23.522,18.0214,19.925,DOWN,0
2009-04-27,23.93,23.57,23.964,18.1696,19.8899,UP,1
2009-04-28,23.95,23.51,24.188,18.3276,19.8589,UP,1
2009-04-29,26.32,24.16,24.582,18.5608,19.8378,UP,1
2009-04-30,27.33,26.76,25.15,18.8158,19.8157,UP,1
2009-05-01,27.42,27.19,25.79,19.0742,19.782,UP,1
2009-05-04,27.48,27.79,26.5,19.3376,19.7529,UP,1
2009-05-05,27.89,27.16,27.288,19.634,19.7238,UP,1
2009-05-06,28.94,28.3,27.812,19.918,19.6963,DOWN,0
2009-05-07,23.58,27.29,27.062,20.0718,19.6427,UP,1
2009-05-08,24.29,24.12,26.436,20.236,19.5944,DOWN,0
2009-05-11,24.25,23.96,25.79,20.3868,19.5511,UP,1
2009-05-12,25.6,25.285,25.332,20.5852,19.5141,DOWN,0
2009-05-13,23.56,25.0,24.256,20.753,19.4764,UP,1
2009-05-14,24.27,23.6,24.394,20.932,19.4308,UP,1
2009-05-15,24.68,24.24,24.472,21.133,19.388,DOWN,0
2009-05-18,23.82,24.89,24.386,21.318,19.3278,DOWN,0
2009-05-19,23.54,23.6,23.974,21.507,19.2663,DOWN,0
2009-05-20,23.51,23.3,23.964,21.665,19.2207,DOWN,0
2009-05-21,22.54,23.2,23.618,21.7816,19.1675,DOWN,0
2009-05-22,22.41,22.79,23.164,21.885,19.1031,UP,1
2009-05-26,22.51,22.19,22.902,21.9922,19.0376,DOWN,0
2009-05-27,20.51,22.25,22.296,22.0714,18.9562,DOWN,0
2009-05-28,20.35,20.82,21.664,22.1378,18.873,UP,1
2009-05-29,21.64,20.34,21.484,22.2328,18.801,UP,1
2009-06-01,22.74,21.88,21.55,22.3574,18.7416,UP,1
2009-06-02,22.97,22.73,21.642,22.4914,18.6834,UP,1
2009-06-03,23.1,23.55,22.16,22.6084,18.6259,UP,1
2009-06-04,23.51,23.39,22.792,22.741,18.5819,UP,1
2009-06-05,23.62,23.7,23.188,22.8344,18.5408,UP,1
2009-06-08,23.71,24.57,23.382,22.9164,18.5043,UP,1
2009-06-09,23.95,23.96,23.578,23.0174,18.4734,UP,1
2009-06-10,24.98,24.22,23.954,23.1438,18.4483,DOWN,0
2009-06-11,24.85,25.03,24.222,23.2698,18.4223,UP,1
2009-06-12,25.13,24.11,24.524,23.4018,18.4014,DOWN,0
2009-06-15,24.05,24.93,24.592,23.4904,18.3717,DOWN,0
2009-06-16,23.24,24.32,24.45,23.5638,18.3326,UP,1
2009-06-17,23.32,23.17,24.118,23.6384,18.2949,UP,1
2009-06-18,23.64,23.35,23.876,23.7278,18.2647,UP,1
2009-06-19,23.88,24.0,23.626,23.817,18.2394,DOWN,0
2009-06-22,21.85,23.62,23.186,23.8236,18.2162,UP,1
2009-06-23,22.07,21.75,22.952,23.8324,18.1824,UP,1
2009-06-24,23.01,22.25,22.89,23.8574,18.1543,UP,1
2009-06-25,24.54,22.67,23.07,23.9078,18.1449,UP,1
2009-06-26,25.54,24.3,23.402,23.9706,18.1421,UP,1
2009-06-29,26.53,25.53,24.338,24.0432,18.1507,UP,1
2009-06-30,26.88,26.53,25.3,24.1464,18.1558,DOWN,0
2009-07-01,26.65,27.06,26.028,24.2228,18.1614,DOWN,0
2009-07-02,26.15,26.96,26.35,24.2588,18.1626,DOWN,0
2009-07-06,24.56,26.0,26.154,24.2602,18.1661,DOWN,0
2009-07-07,24.07,24.57,25.662,24.2572,18.1445,DOWN,0
2009-07-08,23.22,24.12,24.93,24.243,18.1069,UP,1
2009-07-09,23.72,23.55,24.344,24.2384,18.0922,UP,1
2009-07-10,24.59,23.47,24.032,24.2038,18.0889,UP,1
2009-07-13,25.92,24.65,24.304,24.1756,18.097,UP,1
2009-07-14,26.74,25.98,24.838,24.162,18.1125,UP,1
2009-07-15,28.55,27.27,25.904,24.1834,18.143,UP,1
2009-07-16,29.25,27.72,27.01,24.2106,18.1887,DOWN,0
2009-07-17,27.4,29.37,27.572,24.1798,18.224,UP,1
2009-07-20,29.06,27.65,28.2,24.2894,18.2675,UP,1
2009-07-21,30.56,29.36,28.964,24.4148,18.3321,DOWN,0
2009-07-22,30.22,30.46,29.298,24.5342,18.3964,UP,1
2009-07-23,31.28,30.28,29.704,24.6478,18.4572,DOWN,0
2009-07-24,30.51,31.0,30.326,24.7868,18.5209,DOWN,0
2009-07-27,30.46,30.36,30.606,24.9106,18.5768,DOWN,0
2009-07-28,28.09,30.21,30.112,24.9788,18.6305,UP,1
2009-07-29,28.11,27.93,29.69,25.0646,18.685,UP,1
2009-07-30,29.27,28.43,29.288,25.1792,18.7257,DOWN,0
2009-07-31,28.81,29.03,28.948,25.2852,18.7618,UP,1
2009-08-03,30.71,29.53,28.998,25.4486,18.8244,DOWN,0
2009-08-04,30.6,30.73,29.5,25.6124,18.8824,UP,1
2009-08-05,31.73,30.72,30.224,25.7968,18.9531,UP,1
2009-08-06,33.32,31.24,31.034,26.053,19.0292,UP,1
2009-08-07,34.04,34.0,32.08,26.3268,19.1193,UP,1
2009-08-10,34.08,34.04,32.754,26.5756,19.2184,DOWN,0
2009-08-11,32.81,34.01,33.196,26.777,19.3207,UP,1
2009-08-12,33.29,32.81,33.508,26.9834,19.4259,DOWN,0
2009-08-13,32.85,33.32,33.414,27.1784,19.5349,DOWN,0
2009-08-14,31.69,32.85,32.944,27.342,19.6327,DOWN,0
2009-08-17,30.3,30.36,32.188,27.4756,19.7197,UP,1
2009-08-18,30.56,30.42,31.738,27.6126,19.8058,DOWN,0
2009-08-19,30.26,29.9,31.132,27.7388,19.8887,UP,1
2009-08-20,30.5,30.94,30.662,27.8492,19.9752,UP,1
2009-08-21,31.48,30.99,30.62,27.9818,20.058,UP,1
2009-08-24,32.01,31.67,30.962,28.1194,20.1485,UP,1
2009-08-25,32.14,32.32,31.278,28.2812,20.2474,DOWN,0
2009-08-26,31.44,32.62,31.514,28.4452,20.3438,DOWN,0
2009-08-27,30.9,31.61,31.594,28.5968,20.4402,UP,1
2009-08-28,30.94,31.34,31.486,28.7428,20.5432,UP,1
2009-08-31,31.47,30.36,31.378,28.8946,20.6467,DOWN,0
2009-09-01,30.44,31.18,31.038,29.0664,20.743,UP,1
2009-09-02,30.96,30.2,30.942,29.2442,20.8465,UP,1
2009-09-03,31.56,31.33,31.074,29.4152,20.9535,UP,1
2009-09-04,32.63,31.55,31.412,29.577,21.0663,UP,1
2009-09-08,33.52,33.25,31.822,29.7366,21.1878,UP,1
2009-09-09,34.23,33.77,32.58,29.8906,21.3176,UP,1
2009-09-10,34.64,34.02,33.316,30.0458,21.4464,DOWN,0
2009-09-11,34.09,34.64,33.822,30.1946,21.565,DOWN,0
2009-09-14,32.97,33.86,33.89,30.331,21.6767,DOWN,0
2009-09-15,32.86,33.2,33.758,30.497,21.7805,UP,1
2009-09-16,36.75,33.0,34.262,30.7506,21.9027,UP,1
2009-09-17,37.03,36.97,34.74,31.0268,22.0366,UP,1
2009-09-18,37.14,37.31,35.35,31.2952,22.1682,UP,1
2009-09-21,37.29,36.75,36.214,31.5492,22.2963,UP,1
2009-09-22,37.99,37.5,37.24,31.7906,22.4309,UP,1
2009-09-23,38.21,38.0,37.532,32.02,22.5632,UP,1
2009-09-24,38.53,38.5,37.832,32.2196,22.676,DOWN,0
2009-09-25,38.12,38.46,38.028,32.397,22.7948,UP,1
2009-09-28,38.93,38.48,38.356,32.6276,22.911,DOWN,0
2009-09-29,38.91,38.86,38.54,32.8246,23.0278,DOWN,0
2009-09-30,38.46,39.14,38.59,32.9826,23.1343,DOWN,0
2009-10-01,37.0,38.1,38.284,33.1182,23.2438,DOWN,0
2009-10-02,36.98,36.38,38.056,33.2322,23.3538,UP,1
2009-10-05,39.5,37.66,38.17,33.412,23.4784,UP,1
2009-10-06,40.84,39.69,38.556,33.6196,23.6099,DOWN,0
2009-10-07,40.75,40.75,39.014,33.8728,23.7368,DOWN,0
2009-10-08,40.7,40.93,39.754,34.1246,23.8724,UP,1
2009-10-09,41.66,40.55,40.69,34.3724,24.0096,DOWN,0
2009-10-12,41.18,42.16,41.026,34.6198,24.1457,UP,1
2009-10-13,41.83,41.44,41.224,34.8422,24.2845,UP,1
2009-10-14,42.1,42.0,41.494,35.0722,24.4245,DOWN,0
2009-10-15,41.81,41.7,41.716,35.2738,24.5551,DOWN,0
2009-10-16,41.76,41.61,41.736,35.4426,24.6819,DOWN,0
2009-10-19,41.75,41.81,41.85,35.5968,24.8027,DOWN,0
2009-10-20,40.78,41.98,41.64,35.7308,24.9128,DOWN,0
2009-10-21,40.07,40.52,41.234,35.876,25.0208,UP,1
2009-10-22,40.13,39.84,40.898,36.0128,25.1359,UP,1
2009-10-23,40.49,40.74,40.644,36.1656,25.2534,UP,1
2009-10-26,40.62,41.0,40.418,36.3442,25.3753,DOWN,0
2009-10-27,37.89,40.23,39.84,36.496,25.4874,DOWN,0
2009-10-28,35.6,37.5,38.946,36.5968,25.5876,UP,1
2009-10-29,37.23,35.8,38.366,36.7362,25.7008,DOWN,0
2009-10-30,35.79,37.08,37.426,36.842,25.8055,UP,1
2009-11-02,37.55,36.33,36.812,36.9634,25.9161,UP,1
2009-11-03,38.04,37.1,36.842,37.084,26.0439,UP,1
2009-11-04,38.36,38.7,37.394,37.2084,26.1693,UP,1
2009-11-05,43.91,40.75,38.73,37.4578,26.326,UP,1
2009-11-06,44.83,43.78,40.538,37.7364,26.4872,DOWN,0
2009-11-09,44.22,45.42,41.872,38.002,26.6409,DOWN,0
2009-11-10,44.18,42.99,43.1,38.2562,26.7941,UP,1
2009-11-11,44.79,44.99,44.386,38.5432,26.9466,UP,1
2009-11-12,45.33,44.88,44.67,38.8306,27.1041,DOWN,0
2009-11-13,45.0,45.39,44.704,39.0994,27.2621,DOWN,0
2009-11-16,44.93,45.5,44.846,39.3454,27.4242,UP,1
2009-11-17,45.58,44.55,45.126,39.5866,27.5874,UP,1
2009-11-18,46.25,45.55,45.418,39.827,27.7483,DOWN,0
2009-11-19,45.73,46.92,45.498,40.0488,27.9033,DOWN,0
2009-11-20,45.3,45.55,45.558,40.273,28.0528,UP,1
2009-11-23,48.51,45.75,46.274,40.5838,28.2168,DOWN,0
2009-11-24,48.13,48.75,46.784,40.8892,28.3808,UP,1
2009-11-25,49.38,48.36,47.41,41.1418,28.5427,DOWN,0
2009-11-27,48.59,47.26,47.982,41.373,28.7031,UP,1
2009-11-30,49.35,49.43,48.792,41.6172,28.8696,UP,1
2009-12-01,52.13,50.25,49.516,41.914,29.0569,UP,1
2009-12-02,54.45,52.29,50.78,42.2432,29.2563,DOWN,0
2009-12-03,52.55,54.48,51.414,42.53,29.4465,DOWN,0
2009-12-04,51.69,53.28,52.034,42.7932,29.6334,DOWN,0
2009-12-07,49.57,50.0,52.078,43.0222,29.8159,UP,1
2009-12-08,49.64,49.01,51.58,43.2364,29.9904,DOWN,0
2009-12-09,49.3,48.61,50.55,43.4442,30.1575,DOWN,0
2009-12-10,48.85,49.36,49.81,43.652,30.3213,DOWN,0
2009-12-11,48.5,48.94,49.172,43.882,30.4803,UP,1
2009-12-14,49.48,48.87,49.154,44.132,30.6493,DOWN,0
2009-12-15,48.58,49.0,48.942,44.3136,30.8163,UP,1
2009-12-16,48.88,48.3,48.858,44.4744,30.9841,UP,1
2009-12-17,48.94,48.64,48.876,44.6382,31.1557,UP,1
2009-12-18,49.07,49.54,48.99,44.8056,31.3282,UP,1
2009-12-21,51.8,49.5,49.454,45.0084,31.5167,UP,1
2009-12-22,52.76,52.05,50.29,45.24,31.7025,UP,1
2009-12-23,54.18,53.17,51.35,45.487,31.8898,UP,1
2009-12-24,54.28,54.26,52.418,45.7306,32.075,DOWN,0
2009-12-28,54.09,54.76,53.422,45.9762,32.2597,DOWN,0
2009-12-29,52.4,54.09,53.542,46.189,32.439,DOWN,0
2009-12-30,52.04,52.42,53.398,46.3948,32.614,DOWN,0
2009-12-31,51.87,52.07,52.936,46.6166,32.7889,DOWN,0
2010-01-04,50.59,50.9,52.198,46.827,32.9593,UP,1
2010-01-05,51.88,50.55,51.756,47.062,33.1374,DOWN,0
2010-01-06,51.27,51.88,51.53,47.2776,33.3075,DOWN,0
2010-01-07,50.26,51.11,51.174,47.4704,33.4744,UP,1
2010-01-08,50.51,50.0,50.902,47.7228,33.6322,DOWN,0
2010-01-11,45.65,50.0,49.914,47.9238,33.7624,DOWN,0
2010-01-12,45.0,43.66,48.538,48.0792,33.8929,UP,1
2010-01-13,45.23,45.0,47.33,48.268,34.0257,DOWN,0
2010-01-14,43.22,44.99,45.922,48.3814,34.1491,DOWN,0
2010-01-15,42.15,43.17,44.25,48.4636,34.2672,UP,1
2010-01-19,43.41,42.06,43.802,48.5646,34.3861,DOWN,0
2010-01-20,42.04,43.29,43.21,48.5272,34.4985,DOWN,0
2010-01-21,41.37,42.31,42.438,48.458,34.6074,DOWN,0
2010-01-22,40.86,41.3,41.966,48.3908,34.7158,DOWN,0
2010-01-25,39.68,41.2,41.472,48.3008,34.8171,DOWN,0
2010-01-26,38.7,39.42,40.53,48.179,34.903,UP,1
2010-01-27,39.63,38.56,40.048,48.065,34.993,DOWN,0
2010-01-28,38.35,39.88,39.444,47.932,35.076,DOWN,0
2010-01-29,38.03,38.69,38.878,47.794,35.156,UP,1
2010-02-01,38.49,38.505,38.64,47.6522,35.2365,UP,1
2010-02-02,39.35,38.63,38.77,47.5142,35.3187,UP,1
2010-02-03,40.66,39.21,38.976,47.4128,35.4134,DOWN,0
2010-02-04,36.44,40.27,38.594,47.2356,35.4815,DOWN,0
2010-02-05,36.42,36.68,38.272,46.9938,35.5418,DOWN,0
2010-02-08,36.37,36.5,37.848,46.7586,35.6012,UP,1
2010-02-09,36.92,36.84,37.362,46.5094,35.6647,DOWN,0
2010-02-10,36.39,36.81,36.508,46.2654,35.727,UP,1
2010-02-11,38.04,36.44,36.828,46.0392,35.7975,UP,1
2010-02-12,38.68,37.58,37.28,45.7702,35.8593,UP,1
2010-02-16,39.65,39.11,37.936,45.4742,35.9209,UP,1
2010-02-17,40.22,39.91,38.596,45.2276,35.9849,UP,1
2010-02-18,41.59,40.18,39.636,45.0256,36.0554,UP,1
2010-02-19,41.74,41.59,40.376,44.869,36.1247,DOWN,0
2010-02-22,40.93,42.14,40.826,44.6948,36.1846,DOWN,0
2010-02-23,38.05,36.9,40.506,44.4698,36.257,UP,1
2010-02-24,39.7,38.32,40.402,44.2868,36.334,UP,1
2010-02-25,40.04,38.9,40.092,44.1176,36.413,UP,1
2010-02-26,41.14,40.1,39.972,43.9508,36.4907,UP,1
2010-03-01,42.74,41.55,40.334,43.834,36.5866,DOWN,0
2010-03-02,42.45,42.85,41.214,43.7054,36.6775,UP,1
2010-03-03,43.06,42.42,41.886,43.5878,36.7694,UP,1
2010-03-04,43.39,43.06,42.556,43.4742,36.8672,UP,1
2010-03-05,44.65,43.75,43.258,43.3312,36.9728,UP,1
2010-03-08,45.44,44.86,43.798,43.1848,37.0824,UP,1
2010-03-09,46.44,45.41,44.596,43.03,37.2019,UP,1
2010-03-10,46.72,46.69,45.328,42.8788,37.3235,UP,1
2010-03-11,47.23,46.6,46.096,42.7416,37.4471,UP,1
2010-03-12,48.65,47.65,46.896,42.6666,37.5878,DOWN,0
2010-03-15,46.47,48.5,47.102,42.5552,37.7184,DOWN,0
2010-03-16,46.33,46.52,47.08,42.4444,37.8418,UP,1
2010-03-17,47.33,46.37,47.202,42.3792,37.9648,DOWN,0
2010-03-18,47.25,47.52,47.206,42.2866,38.0862,DOWN,0
2010-03-19,46.26,47.38,46.728,42.1864,38.202,UP,1
2010-03-22,46.87,46.01,46.808,42.1186,38.3188,UP,1
2010-03-23,47.1,46.86,46.962,42.0504,38.4362,DOWN,0
2010-03-24,46.72,47.0,46.84,42.0718,38.5512,DOWN,0
2010-03-25,46.51,47.28,46.692,42.102,38.664,UP,1
2010-03-26,46.75,46.515,46.79,42.1324,38.7729,UP,1
2010-03-29,47.89,46.97,46.994,42.2258,38.8881,UP,1
2010-03-30,47.93,48.1,47.16,42.3414,39.0021,UP,1
2010-03-31,48.21,47.87,47.458,42.4374,39.1229,UP,1
2010-04-01,49.3,48.64,48.016,42.5826,39.2532,UP,1
2010-04-05,49.38,49.74,48.542,42.7428,39.3835,UP,1
2010-04-06,49.97,49.19,48.958,42.925,39.5151,DOWN,0
2010-04-07,48.08,49.66,48.988,43.093,39.6361,DOWN,0
2010-04-08,47.94,47.3,48.934,43.2778,39.7666,UP,1
2010-04-09,48.91,47.83,48.856,43.4634,39.9008,UP,1
2010-04-12,51.47,49.0,49.274,43.7258,40.0431,DOWN,0
2010-04-13,51.0,51.73,49.48,43.9852,40.1754,UP,1
2010-04-14,51.59,51.49,50.182,44.2472,40.3056,UP,1
2010-04-15,51.81,51.64,50.956,44.4964,40.432,DOWN,0
2010-04-16,50.81,51.53,51.336,44.6994,40.5517,DOWN,0
2010-04-19,49.25,50.77,50.892,44.9556,40.6647,UP,1
2010-04-20,50.14,49.64,50.72,45.23,40.7846,UP,1
2010-04-21,51.18,51.53,50.638,45.5262,40.9177,UP,1
2010-04-22,51.87,50.76,50.65,45.8252,41.0567,UP,1
2010-04-23,53.72,52.04,51.232,46.1718,41.2092,DOWN,0
2010-04-26,53.67,53.81,52.116,46.4844,41.359,DOWN,0
2010-04-27,51.45,53.58,52.378,46.7398,41.4933,DOWN,0
2010-04-28,50.73,51.66,52.288,46.9614,41.6173,UP,1
2010-04-29,51.56,51.16,52.226,47.1882,41.7414,DOWN,0
2010-04-30,50.42,51.72,51.566,47.3648,41.8508,UP,1
2010-05-03,51.02,50.79,51.036,47.5504,41.9596,DOWN,0
2010-05-04,49.44,50.84,50.634,47.7206,42.0698,DOWN,0
2010-05-05,47.37,48.27,49.962,47.907,42.1614,DOWN,0
2010-05-06,44.79,47.5,48.608,48.0088,42.2326,UP,1
2010-05-07,46.01,47.88,47.726,48.1282,42.3115,UP,1
2010-05-10,49.95,48.79,47.512,48.3044,42.4049,UP,1
2010-05-11,51.03,49.67,47.83,48.4702,42.5075,UP,1
2010-05-12,53.08,51.33,48.972,48.6828,42.6206,DOWN,0
2010-05-13,53.05,53.07,50.624,48.8826,42.7454,DOWN,0
2010-05-14,51.28,52.41,51.678,49.0404,42.8612,DOWN,0
2010-05-17,49.91,51.5,51.67,49.1456,42.9644,DOWN,0
2010-05-18,49.35,50.73,51.334,49.2238,43.0671,DOWN,0
2010-05-19,49.08,49.1,50.534,49.2766,43.159,DOWN,0
2010-05-20,46.33,47.42,49.19,49.2688,43.2376,UP,1
2010-05-21,48.36,45.26,48.606,49.2914,43.3208,DOWN,0
2010-05-24,46.93,47.94,48.01,49.257,43.3888,UP,1
2010-05-25,47.46,45.02,47.632,49.2768,43.4559,UP,1
2010-05-26,49.36,48.19,47.688,49.3374,43.5323,UP,1
2010-05-27,51.46,50.98,48.714,49.42,43.6256,UP,1
2010-05-28,51.87,51.15,49.416,49.5124,43.7185,DOWN,0
2010-06-01,50.99,51.49,50.228,49.607,43.8092,UP,1
2010-06-02,53.3,51.1,51.396,49.7356,43.9172,UP,1
2010-06-03,55.9,54.39,52.704,49.9116,44.0452,DOWN,0
2010-06-04,54.05,54.59,53.222,50.0582,44.1627,DOWN,0
2010-06-07,51.02,53.33,53.052,50.1484,44.2665,UP,1
2010-06-08,51.65,51.15,53.184,50.2464,44.3722,UP,1
2010-06-09,53.16,52.4,53.156,50.3518,44.4806,UP,1
2010-06-10,57.3,54.65,53.436,50.5392,44.6071,UP,1
2010-06-11,57.8,56.8,54.186,50.731,44.7354,UP,1
2010-06-14,57.84,58.01,55.55,50.9018,44.8674,UP,1
2010-06-15,60.23,58.82,57.266,51.1188,45.014,UP,1
2010-06-16,60.6,59.77,58.754,51.3314,45.1623,UP,1
2010-06-17,60.75,61.43,59.444,51.5848,45.3087,DOWN,0
2010-06-18,59.23,60.99,59.73,51.8106,45.4527,UP,1
2010-06-21,60.63,60.74,60.288,52.045,45.601,DOWN,0
2010-06-22,57.52,60.93,59.746,52.166,45.7308,UP,1
2010-06-23,57.59,57.12,59.144,52.2978,45.8556,DOWN,0
2010-06-24,56.85,57.5,58.364,52.403,45.9723,UP,1
2010-06-25,58.15,56.89,58.148,52.5298,46.0919,DOWN,0
2010-06-28,57.22,58.69,57.466,52.658,46.2048,DOWN,0
2010-06-29,54.12,55.5,56.786,52.7554,46.3049,DOWN,0
2010-06-30,52.55,54.21,55.778,52.8036,46.4028,UP,1
2010-07-01,52.6,52.4,54.928,52.832,46.5015,DOWN,0
2010-07-02,52.13,52.84,53.724,52.8372,46.5784,UP,1
2010-07-06,53.22,55.06,52.924,52.8272,46.6594,UP,1
2010-07-07,55.42,53.52,53.184,52.8622,46.7508,UP,1
2010-07-08,57.79,56.32,54.232,52.989,46.8533,UP,1
2010-07-09,59.12,58.28,55.536,53.1568,46.9589,DOWN,0
2010-07-12,58.85,59.37,56.88,53.3026,47.0621,UP,1
2010-07-13,60.56,60.0,58.348,53.5054,47.1723,UP,1
2010-07-14,61.0,60.45,59.464,53.705,47.2867,UP,1
2010-07-15,62.28,61.39,60.362,53.9618,47.4034,DOWN,0
2010-07-16,58.1,60.11,60.158,54.1764,47.4994,UP,1
2010-07-19,59.9,57.79,60.368,54.4786,47.6066,UP,1
2010-07-20,60.0,58.82,60.256,54.7584,47.7216,DOWN,0
2010-07-21,58.92,60.3,59.84,54.9378,47.8313,UP,1
2010-07-22,60.05,59.7,59.394,55.1182,47.934,UP,1
2010-07-23,61.47,59.78,60.068,55.286,48.0372,UP,1
2010-07-26,65.15,62.77,61.118,55.528,48.1592,DOWN,0
2010-07-27,64.0,65.46,61.918,55.7824,48.2757,DOWN,0
2010-07-28,62.41,63.74,62.616,56.0324,48.3794,DOWN,0
2010-07-29,60.6,62.62,62.726,56.2574,48.4765,DOWN,0
2010-07-30,60.5,59.48,62.532,56.4858,48.5699,DOWN,0
2010-08-02,60.34,62.28,61.57,56.766,48.6611,UP,1
2010-08-03,62.26,61.39,61.222,57.044,48.7633,UP,1
2010-08-04,62.68,62.98,61.276,57.359,48.8679,UP,1
2010-08-05,63.97,59.0,61.95,57.6892,48.979,UP,1
2010-08-06,65.83,64.39,63.016,58.0186,49.1043,UP,1
2010-08-09,67.84,67.76,64.516,58.3462,49.2431,DOWN,0
2010-08-10,67.81,67.17,65.626,58.665,49.3815,DOWN,0
2010-08-11,65.62,65.24,66.214,58.9576,49.5072,UP,1
2010-08-12,66.42,64.2,66.704,59.22,49.6362,DOWN,0
2010-08-13,65.53,66.66,66.644,59.4126,49.7744,UP,1
2010-08-16,67.0,64.91,66.476,59.6716,49.9314,UP,1
2010-08-17,69.23,68.19,66.76,60.0358,50.0914,UP,1
2010-08-18,69.89,69.83,67.614,60.4006,50.2619,DOWN,0
2010-08-19,67.7,69.01,67.87,60.6914,50.4126,UP,1
2010-08-20,69.66,67.8,68.696,60.9386,50.5707,DOWN,0
2010-08-23,68.09,70.33,68.914,61.1444,50.7194,DOWN,0
2010-08-24,65.92,66.0,68.252,61.306,50.8294,DOWN,0
2010-08-25,63.59,65.0,66.992,61.3732,50.9232,UP,1
2010-08-26,64.31,64.4,66.314,61.4474,51.0237,UP,1
2010-08-27,66.38,65.28,65.658,61.56,51.1347,DOWN,0
2010-08-30,64.74,66.4,64.988,61.6702,51.2344,UP,1
2010-08-31,65.94,64.14,64.992,61.7764,51.3374,UP,1
2010-09-01,68.4,67.03,65.954,61.994,51.4544,UP,1
2010-09-02,69.89,68.4,67.07,62.24,51.5792,UP,1
2010-09-03,70.37,71.45,67.868,62.5104,51.7032,DOWN,0
2010-09-07,70.24,70.25,68.968,62.7522,51.8232,UP,1
2010-09-08,71.41,70.71,70.062,63.036,51.9516,DOWN,0
2010-09-09,71.26,72.76,70.634,63.3788,52.0814,UP,1
2010-09-10,72.51,71.56,71.158,63.778,52.2014,UP,1
2010-09-13,74.58,73.01,72.0,64.2176,52.3336,DOWN,0
2010-09-14,73.77,74.45,72.706,64.6504,52.4556,UP,1
2010-09-15,74.35,73.27,73.294,65.073,52.5844,DOWN,0
2010-09-16,73.74,74.62,73.79,65.4394,52.7063,DOWN,0
2010-09-17,72.48,71.56,73.784,65.7332,52.8081,UP,1
2010-09-20,72.73,71.0,73.414,66.0054,52.8995,DOWN,0
2010-09-21,72.18,72.6,73.096,66.272,52.9976,DOWN,0
2010-09-22,71.75,72.15,72.576,66.4958,53.0979,DOWN,0
2010-09-23,70.93,71.18,72.014,66.6944,53.2047,UP,1
2010-09-24,71.9,72.05,71.898,66.8868,53.316,UP,1
2010-09-27,74.98,72.75,72.348,67.2244,53.4444,DOWN,0
2010-09-28,74.9,76.81,72.892,67.5244,53.5747,UP,1
2010-09-29,75.14,74.93,73.57,67.8272,53.7079,DOWN,0
2010-09-30,72.18,76.08,73.82,68.0924,53.8214,DOWN,0
2010-10-01,71.35,73.03,73.71,68.3184,53.9352,DOWN,0
2010-10-04,66.79,71.35,72.072,68.4248,54.0248,UP,1
2010-10-05,68.098,67.16,70.7116,68.4838,54.1205,DOWN,0
2010-10-06,64.32,68.89,68.5476,68.4902,54.1968,UP,1
2010-10-07,64.45,64.32,67.0016,68.531,54.26,UP,1
2010-10-08,65.4,64.98,65.8116,68.627,54.3232,DOWN,0
2010-10-11,64.77,65.41,65.4076,68.7124,54.3762,DOWN,0
2010-10-12,64.77,62.343,64.742,68.801,54.4286,UP,1
2010-10-13,64.91,65.07,64.86,68.854,54.4827,DOWN,0
2010-10-14,64.56,64.41,64.882,68.8916,54.5435,UP,1
2010-10-15,65.26,65.32,64.854,68.9174,54.6096,DOWN,0
2010-10-18,62.94,65.21,64.488,68.8596,54.665,DOWN,0
2010-10-19,60.65,61.76,63.664,68.7158,54.7153,UP,1
2010-10-20,61.99,60.81,63.08,68.5994,54.7658,DOWN,0
2010-10-21,61.38,61.3,62.444,68.5146,54.8164,UP,1
2010-10-22,63.02,61.01,61.996,68.4466,54.8802,UP,1
2010-10-25,65.0,62.82,62.408,68.436,54.9526,DOWN,0
2010-10-26,64.17,64.99,63.112,68.3794,55.0452,UP,1
2010-10-27,66.55,64.08,64.024,68.3258,55.153,DOWN,0
2010-10-28,66.01,67.0,64.95,68.2482,55.2569,UP,1
2010-10-29,66.14,66.07,65.574,68.217,55.3715,DOWN,0
2010-11-01,64.38,66.27,65.45,68.1114,55.4826,DOWN,0
2010-11-02,63.46,64.26,65.308,68.0188,55.5829,UP,1
2010-11-03,64.66,63.05,64.93,67.9936,55.696,DOWN,0
2010-11-04,61.68,62.76,64.064,67.9554,55.7975,DOWN,0
2010-11-05,61.24,61.91,63.084,67.894,55.8994,UP,1
2010-11-08,65.12,60.53,63.232,67.8688,56.0266,DOWN,0
2010-11-09,61.18,65.46,62.776,67.7976,56.139,DOWN,0
2010-11-10,58.66,61.13,61.576,67.652,56.2342,DOWN,0
2010-11-11,58.0,57.92,60.84,67.444,56.3324,UP,1
2010-11-12,58.33,57.56,60.258,67.2128,56.4339,UP,1
