ticker,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-07-21,38.185,38.115,35.0744,38.014,36.9331,DOWN,0
2011-07-22,38.08,38.11,35.1344,37.982,36.9234,DOWN,0
2011-07-25,37.805,37.655,35.1945,38.031,36.9188,DOWN,0
2011-07-26,37.095,37.68,35.248,37.839,36.9225,DOWN,0
2011-07-27,35.83,36.915,35.2958,37.399,36.9073,UP,1
2011-07-28,39.75,36.66,35.3618,37.712,36.9964,UP,1
2011-07-29,39.81,39.34,35.4257,38.058,37.0839,UP,1
2011-08-01,39.91,40.52,35.4908,38.479,37.1712,DOWN,0
2011-08-02,37.98,39.525,35.5453,38.656,37.2245,UP,1
2011-08-03,38.06,37.875,35.6002,39.102,37.3043,DOWN,0
2011-08-04,35.175,37.535,35.6427,38.187,37.3449,DOWN,0
2011-08-05,34.235,35.785,35.6782,37.072,37.3292,DOWN,0
2011-08-08,31.28,32.335,35.6993,35.346,37.2542,UP,1
2011-08-09,33.37,32.09,35.731,34.424,37.2027,DOWN,0
2011-08-10,32.01,32.43,35.7554,33.214,37.1178,UP,1
2011-08-11,33.8,32.09,35.7898,32.939,37.0989,UP,1
2011-08-12,34.85,34.315,35.8261,33.062,37.1017,UP,1
2011-08-15,35.66,35.275,35.8648,33.938,37.1258,DOWN,0
2011-08-16,35.29,35.28,35.901,34.322,37.1477,DOWN,0
2011-08-17,34.49,35.45,35.9333,34.818,37.1581,DOWN,0
2011-08-18,33.02,33.28,35.9577,34.662,37.1452,DOWN,0
2011-08-19,31.72,32.365,35.9746,34.036,37.0864,DOWN,0
2011-08-22,31.615,32.64,35.9863,33.227,37.0394,UP,1
2011-08-23,33.22,31.77,36.0043,32.813,37.03,UP,1
2011-08-24,34.2,33.05,36.0275,32.755,37.0056,DOWN,0
2011-08-25,33.61,34.535,36.0513,32.873,36.9814,UP,1
2011-08-26,34.22,33.28,36.0757,33.373,36.9718,UP,1
2011-08-29,35.39,34.7,36.1055,34.128,36.9644,DOWN,0
2011-08-30,35.25,35.225,36.1377,34.534,36.9376,UP,1
2011-08-31,35.695,35.615,36.1718,34.833,36.8959,UP,1
2011-09-01,35.715,35.68,36.2091,35.254,36.858,DOWN,0
2011-09-02,34.035,34.795,36.2339,35.217,36.7745,DOWN,0
2011-09-06,33.75,32.825,36.254,34.889,36.6679,UP,1
2011-09-07,34.94,34.38,36.279,34.827,36.5813,DOWN,0
2011-09-08,33.97,34.485,36.2969,34.482,36.4707,DOWN,0
2011-09-09,32.91,33.5,36.3117,33.921,36.3284,UP,1
2011-09-12,33.05,32.35,36.3247,33.724,36.1815,UP,1
2011-09-13,33.165,33.15,36.3389,33.607,36.0374,UP,1
2011-09-14,33.885,33.595,36.3585,33.396,35.9085,UP,1
2011-09-15,34.765,34.44,36.3815,33.555,35.7998,DOWN,0
2011-09-16,34.71,35.025,36.3969,33.915,35.6842,DOWN,0
2011-09-19,34.635,33.985,36.4069,34.232,35.575,DOWN,0
2011-09-20,34.5,34.645,36.4133,34.499,35.4754,DOWN,0
2011-09-21,31.665,34.16,36.406,34.055,35.3194,DOWN,0
2011-09-22,30.065,29.865,36.392,33.115,35.1365,DOWN,0
2011-09-23,29.945,29.83,36.3742,32.162,34.9639,DOWN,0
2011-09-26,29.575,30.01,36.3542,31.15,34.7906,UP,1
2011-09-27,31.035,30.22,36.3421,30.457,34.6601,DOWN,0
2011-09-28,29.98,31.16,36.3249,30.12,34.4986,UP,1
2011-09-29,30.77,30.62,36.3101,30.261,34.3534,DOWN,0
2011-09-30,30.265,30.105,36.291,30.325,34.195,DOWN,0
2011-10-03,28.07,29.95,36.2545,30.024,33.9948,UP,1
2011-10-04,30.065,27.62,36.2272,29.83,33.84,UP,1
2011-10-05,30.545,30.205,36.2002,29.943,33.709,UP,1
2011-10-06,32.08,30.69,36.1792,30.205,33.634,UP,1
2011-10-07,32.195,32.41,36.1594,30.591,33.4829,UP,1
2011-10-10,34.315,32.905,36.1482,31.84,33.373,UP,1
2011-10-11,34.76,33.905,36.1415,32.779,33.27,DOWN,0
2011-10-12,34.415,34.995,36.1351,33.553,33.1987,UP,1
2011-10-13,34.785,34.17,36.1278,34.094,33.1332,UP,1
2011-10-14,35.43,35.41,36.1228,34.741,33.1383,DOWN,0
2011-10-17,34.58,35.425,36.1148,34.794,33.1452,UP,1
2011-10-18,35.555,34.59,36.1092,34.953,33.2307,DOWN,0
2011-10-19,34.78,35.48,36.1018,35.026,33.2589,DOWN,0
2011-10-20,34.71,34.745,36.0924,35.011,33.3129,UP,1
2011-10-21,36.12,35.125,36.0918,35.149,33.3593,UP,1
2011-10-24,37.245,36.345,36.1031,35.682,33.4072,DOWN,0
2011-10-25,36.455,37.105,36.1076,35.862,33.4231,DOWN,0
2011-10-26,36.26,36.985,36.1127,36.158,33.4425,UP,1
2011-10-27,38.34,37.59,36.1291,36.884,33.5195,DOWN,0
2011-10-28,38.165,37.89,36.1478,37.293,33.6224,UP,1
2011-10-31,38.245,37.58,36.163,37.493,33.7529,DOWN,0
2011-11-01,36.925,36.72,36.169,37.587,33.8591,UP,1
2011-11-02,37.2,37.385,36.1805,37.775,33.9387,UP,1
2011-11-03,37.76,37.71,36.1972,37.659,34.0099,UP,1
2011-11-04,37.875,37.365,36.2166,37.601,34.0952,DOWN,0
2011-11-07,37.29,37.75,36.2306,37.41,34.1566,DOWN,0
2011-11-08,35.52,36.905,36.2379,37.129,34.1592,DOWN,0
2011-11-09,33.01,34.32,36.2269,36.291,34.1144,UP,1
2011-11-10,33.91,33.27,36.2201,35.521,34.0787,UP,1
2011-11-11,33.98,34.225,36.2209,34.742,34.044,DOWN,0
2011-11-14,33.675,33.845,36.2208,34.019,34.0368,UP,1
2011-11-15,33.72,33.585,36.2212,33.659,34.0362,DOWN,0
2011-11-16,32.815,33.395,36.2209,33.62,33.9937,DOWN,0
2011-11-17,32.285,32.81,36.218,33.295,33.96,DOWN,0
2011-11-18,31.93,32.42,36.2101,32.885,33.9404,DOWN,0
2011-11-21,31.27,31.24,36.1903,32.404,33.9048,UP,1
2011-11-22,31.56,31.09,36.1683,31.972,33.8727,DOWN,0
2011-11-23,31.005,31.11,36.1432,31.61,33.8151,DOWN,0
2011-11-25,30.6,30.76,36.1118,31.273,33.7318,UP,1
2011-11-28,31.57,31.585,36.0763,31.201,33.669,DOWN,0
2011-11-29,31.095,31.53,36.0317,31.166,33.5982,UP,1
2011-11-30,32.96,32.755,35.9979,31.446,33.5674,UP,1
2011-12-01,33.535,32.69,35.9648,31.952,33.6048,UP,1
2011-12-02,33.555,34.045,35.9325,32.543,33.6746,UP,1
2011-12-05,34.88,34.2725,35.9064,33.205,33.7733,UP,1
2011-12-06,35.065,34.805,35.8873,33.999,33.8831,DOWN,0
2011-12-07,34.955,34.62,35.8721,34.398,33.9615,DOWN,0
2011-12-08,34.13,34.535,35.8544,34.517,34.0445,UP,1
2011-12-09,34.575,34.7,35.8349,34.721,34.1206,DOWN,0
2011-12-12,34.045,34.255,35.8111,34.554,34.1962,DOWN,0
2011-12-13,31.985,34.255,35.7814,33.938,34.2745,DOWN,0
2011-12-14,30.95,31.685,35.7463,33.137,34.2922,UP,1
2011-12-15,31.465,30.715,35.7096,32.604,34.3106,DOWN,0
2011-12-16,31.175,31.765,35.6711,31.924,34.2925,DOWN,0
2011-12-19,31.055,31.39,35.6373,31.326,34.2697,UP,1
2011-12-20,31.67,31.69,35.6036,31.263,34.2168,UP,1
2011-12-21,32.11,32.015,35.5708,31.495,34.1638,UP,1
2011-12-22,32.345,32.3,35.5414,31.671,34.1224,UP,1
2011-12-23,32.79,32.545,35.5187,31.994,34.0825,DOWN,0
2011-12-27,32.145,32.57,35.4929,32.212,34.0168,DOWN,0
2011-12-28,31.825,32.2,35.4677,32.243,33.9617,UP,1
2011-12-29,31.935,31.855,35.4453,32.208,33.8893,DOWN,0
2011-12-30,31.87,31.99,35.4205,32.113,33.8311,UP,1
2012-01-03,32.715,32.465,35.398,32.098,33.7912,UP,1
2012-01-04,33.01,32.485,35.3725,32.271,33.729,UP,1
2012-01-05,33.05,32.73,35.3547,32.516,33.6451,DOWN,0
2012-01-06,32.56,32.985,35.3315,32.641,33.5672,DOWN,0
2012-01-09,32.18,32.575,35.3031,32.703,33.4856,UP,1
2012-01-10,36.125,32.65,35.2905,33.385,33.4413,UP,1
2012-01-11,36.265,35.91,35.281,34.036,33.4033,UP,1
2012-01-12,36.985,36.45,35.2709,34.823,33.3781,DOWN,0
2012-01-13,36.85,36.535,35.2586,35.681,33.3766,DOWN,0
2012-01-17,36.775,37.275,35.2433,36.6,33.3681,UP,1
2012-01-18,37.43,36.86,35.2279,36.861,33.3615,UP,1
2012-01-19,37.65,37.195,35.212,37.138,33.357,DOWN,0
2012-01-20,37.44,37.445,35.1999,37.229,33.36,UP,1
2012-01-23,37.58,38.215,35.1934,37.375,33.4012,UP,1
2012-01-24,37.995,37.185,35.1934,37.619,33.5009,UP,1
2012-01-25,38.265,38.0,35.1963,37.786,33.588,DOWN,0
2012-01-26,37.69,38.5,35.199,37.794,33.6622,DOWN,0
2012-01-27,37.36,37.41,35.2057,37.778,33.7359,UP,1
2012-01-30,37.63,36.95,35.2131,37.788,33.8141,DOWN,0
2012-01-31,37.315,37.755,35.2213,37.652,33.9041,UP,1
2012-02-01,37.73,37.79,35.23,37.545,34.013,UP,1
2012-02-02,37.935,37.8,35.2424,37.594,34.1331,UP,1
2012-02-03,39.755,38.57,35.2621,38.073,34.3028,DOWN,0
2012-02-06,39.63,39.645,35.2735,38.473,34.4642,DOWN,0
2012-02-07,39.09,39.465,35.2766,38.828,34.6259,DOWN,0
2012-02-08,38.5,39.025,35.2786,38.982,34.7839,UP,1
2012-02-09,38.715,38.68,35.2781,39.138,34.9268,DOWN,0
2012-02-10,38.525,38.33,35.2744,38.892,35.0754,UP,1
2012-02-13,39.425,39.13,35.2801,38.851,35.2047,UP,1
2012-02-14,39.705,38.73,35.2855,38.974,35.3281,UP,1
2012-02-15,40.29,39.2151,35.2951,39.332,35.4628,UP,1
2012-02-16,40.955,40.175,35.3128,39.78,35.5843,DOWN,0
2012-02-17,40.605,41.245,35.33,40.196,35.6951,DOWN,0
2012-02-21,40.155,40.735,35.3446,40.342,35.7991,DOWN,0
2012-02-22,40.11,40.13,35.3545,40.423,35.9187,UP,1
2012-02-23,40.375,40.24,35.3638,40.44,36.0347,UP,1
2012-02-24,41.215,40.515,35.3756,40.492,36.1781,UP,1
2012-02-27,41.32,40.715,35.3894,40.635,36.3648,UP,1
2012-02-28,41.63,41.27,35.4073,40.93,36.5784,DOWN,0
2012-02-29,41.42,41.71,35.4299,41.192,36.7775,UP,1
2012-03-01,42.095,41.525,35.4574,41.536,36.9959,UP,1
2012-03-02,42.71,42.0,35.4945,41.835,37.229,DOWN,0
2012-03-05,41.455,42.605,35.5246,41.862,37.4247,DOWN,0
2012-03-06,39.775,40.775,35.5457,41.491,37.578,UP,1
2012-03-07,39.88,40.0,35.5686,41.183,37.7287,UP,1
2012-03-08,41.17,40.645,35.6041,40.998,37.8963,UP,1
2012-03-09,41.925,41.215,35.648,40.841,38.0919,DOWN,0
2012-03-12,41.515,41.88,35.6804,40.853,38.2857,UP,1
2012-03-13,42.735,41.91,35.719,41.445,38.5017,UP,1
2012-03-14,43.33,42.625,35.7559,42.135,38.7309,UP,1
2012-03-15,43.525,43.24,35.7922,42.606,38.9471,DOWN,0
2012-03-16,42.87,43.725,35.8329,42.795,39.1443,DOWN,0
2012-03-19,42.435,42.61,35.8715,42.979,39.332,DOWN,0
2012-03-20,41.715,42.04,35.9078,42.775,39.5151,UP,1
2012-03-21,42.23,42.0351,35.948,42.555,39.7161,DOWN,0
2012-03-22,41.665,41.68,35.9864,42.183,39.8269,UP,1
2012-03-23,41.92,41.56,36.0277,41.993,39.94,UP,1
2012-03-26,42.655,42.275,36.0677,42.037,40.0534,UP,1
2012-03-27,42.995,42.79,36.1128,42.293,40.1763,DOWN,0
2012-03-28,41.99,42.875,36.1543,42.245,40.2806,DOWN,0
2012-03-29,41.985,41.745,36.1872,42.309,40.3717,UP,1
2012-03-30,42.17,42.33,36.2239,42.359,40.4621,UP,1
2012-04-02,42.73,42.005,36.2641,42.374,40.5679,DOWN,0
2012-04-03,42.535,42.805,36.2979,42.282,40.667,DOWN,0
2012-04-04,42.07,42.145,36.3253,42.298,40.7485,UP,1
2012-04-05,42.175,41.83,36.3473,42.336,40.8267,DOWN,0
2012-04-09,40.905,41.495,36.3638,42.083,40.891,DOWN,0
2012-04-10,39.79,40.905,36.3717,41.495,40.9396,UP,1
2012-04-11,40.71,40.58,36.3798,41.13,41.0012,UP,1
2012-04-12,41.84,40.895,36.3927,41.084,41.0917,DOWN,0
2012-04-13,40.9,41.56,36.3997,40.829,41.1551,UP,1
2012-04-16,41.3,41.23,36.4061,40.908,41.2224,UP,1
2012-04-17,41.795,41.62,36.4131,41.309,41.2632,UP,1
2012-04-18,41.915,41.545,36.4208,41.55,41.3089,DOWN,0
2012-04-19,40.725,41.805,36.4228,41.327,41.3416,DOWN,0
2012-04-20,40.295,41.055,36.4232,41.206,41.3775,DOWN,0
2012-04-23,40.03,39.68,36.4209,40.952,41.4038,DOWN,0
2012-04-24,39.795,40.16,36.4194,40.552,41.4292,UP,1
2012-04-25,41.255,40.36,36.4283,40.42,41.4658,DOWN,0
2012-04-26,39.995,40.01,36.431,40.274,41.4716,DOWN,0
2012-04-27,39.86,40.43,36.4342,40.187,41.463,DOWN,0
2012-04-30,39.52,39.56,36.4389,40.085,41.4343,UP,1
2012-05-01,40.125,39.505,36.4484,40.151,41.4247,UP,1
2012-05-02,40.875,39.895,36.4649,40.075,41.4391,DOWN,0
2012-05-03,39.855,40.805,36.4739,40.047,41.434,DOWN,0
2012-05-04,38.99,39.695,36.4787,39.873,41.4063,UP,1
2012-05-07,39.42,38.745,36.4849,39.853,41.3704,DOWN,0
2012-05-08,38.87,39.275,36.4889,39.602,41.3214,DOWN,0
2012-05-09,38.625,38.255,36.493,39.152,41.2613,UP,1
2012-05-10,38.645,39.035,36.5007,38.91,41.2058,UP,1
2012-05-11,38.79,38.4,36.5155,38.87,41.1397,DOWN,0
2012-05-14,38.16,38.52,36.5076,38.618,41.0487,DOWN,0
2012-05-15,37.555,38.05,36.4963,38.355,40.9707,UP,1
2012-05-16,37.605,37.725,36.4848,38.151,40.9273,DOWN,0
2012-05-17,36.85,37.575,36.4791,37.792,40.8667,DOWN,0
2012-05-18,36.65,36.985,36.4721,37.364,40.7763,UP,1
2012-05-21,38.155,36.885,36.487,37.363,40.7009,UP,1
2012-05-22,38.205,38.375,36.5068,37.493,40.6347,UP,1
2012-05-23,38.465,37.765,36.5427,37.665,40.5493,DOWN,0
2012-05-24,37.89,38.595,36.5653,37.873,40.4405,DOWN,0
2012-05-25,37.165,37.97,36.5911,37.976,40.3133,UP,1
2012-05-29,38.145,37.65,36.6128,37.974,40.2188,DOWN,0
2012-05-30,36.37,37.615,36.6204,37.607,40.0975,DOWN,0
2012-05-31,35.875,36.39,36.6215,37.089,39.9807,DOWN,0
2012-06-01,33.295,34.665,36.6115,36.17,39.802,DOWN,0
2012-06-04,32.39,32.83,36.601,35.215,39.6165,UP,1
2012-06-05,32.925,31.345,36.6006,34.171,39.4366,UP,1
2012-06-06,33.685,33.325,36.6104,33.634,39.2572,DOWN,0
2012-06-07,33.63,34.215,36.6205,33.185,39.0699,UP,1
2012-06-08,34.065,33.395,36.6247,33.339,38.9114,DOWN,0
2012-06-11,32.83,34.295,36.6178,33.427,38.7283,UP,1
2012-06-12,33.005,33.02,36.6148,33.443,38.545,DOWN,0
2012-06-13,32.28,33.39,36.6051,33.162,38.336,DOWN,0
2012-06-14,31.585,32.545,36.5861,32.753,38.117,UP,1
2012-06-15,32.595,31.81,36.5728,32.459,37.9275,UP,1
2012-06-18,32.97,32.225,36.5592,32.487,37.7434,UP,1
2012-06-19,34.295,33.31,36.5521,32.745,37.6112,DOWN,0
2012-06-20,33.97,33.81,36.5518,33.083,37.4948,DOWN,0
2012-06-21,32.725,33.92,36.5466,33.311,37.3351,UP,1
2012-06-22,32.75,32.895,36.5357,33.342,37.1533,DOWN,0
2012-06-25,32.05,32.1,36.5261,33.158,36.9763,UP,1
2012-06-26,32.065,32.045,36.5219,32.712,36.7916,UP,1
2012-06-27,32.1,31.955,36.5171,32.338,36.5977,UP,1
2012-06-28,32.255,31.855,36.5126,32.244,36.4045,UP,1
2012-06-29,32.795,33.03,36.5071,32.253,36.2459,DOWN,0
2012-07-02,32.615,32.235,36.4964,32.366,36.0923,UP,1
2012-07-03,33.13,32.595,36.4885,32.579,35.9543,UP,1
2012-07-05,33.585,33.165,36.4832,32.876,35.8301,DOWN,0
2012-07-06,32.63,33.1,36.4739,32.951,35.6576,DOWN,0
2012-07-09,32.13,32.49,36.4762,32.818,35.5003,DOWN,0
2012-07-10,31.795,32.325,36.4848,32.654,35.339,DOWN,0
2012-07-11,31.71,31.745,36.4937,32.37,35.1828,DOWN,0
2012-07-12,31.595,31.36,36.5038,31.972,35.0122,UP,1
2012-07-13,32.35,31.76,36.5103,31.916,34.8417,DOWN,0
2012-07-16,31.77,32.14,36.5193,31.844,34.68,UP,1
2012-07-17,31.99,31.98,36.5254,31.883,34.54,UP,1
2012-07-18,32.25,31.85,36.5353,31.991,34.3966,UP,1
2012-07-19,32.65,32.18,36.5582,32.202,34.2722,DOWN,0
2012-07-20,31.995,32.275,36.5679,32.131,34.1396,DOWN,0
2012-07-23,31.39,31.205,36.5721,32.055,33.9945,DOWN,0
2012-07-24,30.27,31.47,36.563,31.711,33.8241,UP,1
2012-07-25,31.065,30.44,36.5574,31.474,33.6822,UP,1
2012-07-26,31.495,30.675,36.5433,31.243,33.561,UP,1
2012-07-27,33.66,31.92,36.5378,31.576,33.4821,DOWN,0
2012-07-30,33.575,33.74,36.5336,32.013,33.4166,DOWN,0
2012-07-31,33.55,33.58,36.5274,32.669,33.3546,DOWN,0
2012-08-01,32.97,33.645,36.5151,33.05,33.2509,DOWN,0
2012-08-02,31.865,32.625,36.5015,33.124,33.1241,UP,1
2012-08-03,32.965,32.675,36.4886,32.985,33.0141,UP,1
2012-08-06,33.9,33.155,36.4842,33.05,32.9343,UP,1
2012-08-07,35.02,34.015,36.4857,33.344,32.8914,DOWN,0
2012-08-08,34.675,34.71,36.4785,33.685,32.822,UP,1
2012-08-09,34.99,34.675,36.4672,34.31,32.7944,UP,1
2012-08-10,35.66,34.83,36.4633,34.849,32.7901,UP,1
2012-08-13,35.905,35.58,36.4615,35.25,32.8423,DOWN,0
2012-08-14,35.2,36.07,36.4458,35.286,32.8985,UP,1
2012-08-15,35.365,35.24,36.4318,35.424,32.9473,UP,1
2012-08-16,35.68,35.425,36.419,35.562,32.9872,DOWN,0
2012-08-17,35.625,35.82,36.4125,35.555,33.0271,DOWN,0
2012-08-20,35.225,35.62,36.4026,35.419,33.0503,DOWN,0
2012-08-21,34.94,35.28,36.3885,35.367,33.0925,DOWN,0
2012-08-22,34.91,34.88,36.3737,35.276,33.1306,DOWN,0
2012-08-23,34.52,34.86,36.3598,35.044,33.1754,DOWN,0
2012-08-24,34.215,34.375,36.3533,34.762,33.228,UP,1
2012-08-27,34.315,34.39,36.3598,34.58,33.2624,DOWN,0
2012-08-28,34.13,34.19,36.3609,34.418,33.2856,UP,1
2012-08-29,34.56,34.225,36.3638,34.348,33.2909,DOWN,0
2012-08-30,33.815,34.26,36.3645,34.207,33.2878,UP,1
2012-08-31,34.39,34.125,36.3679,34.242,33.3211,DOWN,0
2012-09-04,33.645,34.275,36.372,34.108,33.339,DOWN,0
2012-09-05,33.465,33.74,36.3779,33.975,33.3673,UP,1
2012-09-06,34.835,33.89,36.3924,34.03,33.4227,UP,1
2012-09-07,36.19,34.87,36.417,34.505,33.5045,DOWN,0
2012-09-10,35.81,36.11,36.4383,34.789,33.5756,UP,1
2012-09-11,36.68,35.895,36.4667,35.396,33.6533,UP,1
2012-09-12,36.985,36.775,36.4986,36.1,33.7407,UP,1
2012-09-13,37.98,36.905,36.5306,36.729,33.8377,UP,1
2012-09-14,39.04,38.395,36.5704,37.299,33.9468,DOWN,0
2012-09-17,38.02,38.88,36.5957,37.741,34.0546,DOWN,0
2012-09-18,37.82,38.045,36.6171,37.969,34.1684,UP,1
2012-09-19,38.04,37.795,36.6395,38.18,34.2933,DOWN,0
2012-09-20,37.06,37.52,36.6504,37.996,34.4003,DOWN,0
2012-09-21,36.145,37.355,36.6558,37.417,34.4913,UP,1
2012-09-24,36.24,35.95,36.6622,37.061,34.5691,DOWN,0
2012-09-25,34.93,36.34,36.6662,36.483,34.6323,DOWN,0
2012-09-26,34.495,34.9,36.6658,35.774,34.6824,UP,1
2012-09-27,34.69,34.755,36.6691,35.3,34.7312,DOWN,0
2012-09-28,34.555,34.41,36.6819,34.982,34.7693,UP,1
2012-10-01,35.57,34.85,36.705,34.848,34.8408,UP,1
2012-10-02,35.835,35.7,36.7269,35.029,34.9297,DOWN,0
2012-10-03,35.465,35.91,36.7483,35.223,35.0336,UP,1
2012-10-04,36.58,35.66,36.7759,35.601,35.1439,UP,1
2012-10-05,36.85,36.775,36.8018,36.06,35.251,DOWN,0
2012-10-08,36.295,36.605,36.8228,36.205,35.3037,DOWN,0
2012-10-09,34.725,35.88,36.8347,35.983,35.3267,DOWN,0
2012-10-10,33.405,34.6,36.8377,35.571,35.3238,UP,1
2012-10-11,33.43,33.94,36.8442,34.941,35.333,DOWN,0
2012-10-12,33.285,33.97,36.8515,34.228,35.3614,UP,1
2012-10-15,33.425,33.415,36.8589,33.654,35.3706,UP,1
2012-10-16,33.615,33.4,36.8676,33.432,35.3649,DOWN,0
2012-10-17,33.51,33.76,36.8716,33.453,35.3347,DOWN,0
2012-10-18,33.455,33.46,36.8738,33.458,35.3103,DOWN,0
2012-10-19,32.895,33.28,36.8731,33.38,35.2684,UP,1
2012-10-22,32.92,32.895,36.8749,33.279,35.2136,DOWN,0
2012-10-23,32.235,31.825,36.8751,33.003,35.1402,DOWN,0
2012-10-24,32.0,32.43,36.8545,32.701,35.0762,UP,1
2012-10-25,32.33,32.39,36.8348,32.476,35.0155,DOWN,0
2012-10-26,31.855,32.185,36.8092,32.268,34.939,UP,1
2012-10-31,32.91,31.73,36.7895,32.266,34.8847,UP,1
2012-11-01,33.42,32.94,36.7727,32.503,34.8486,DOWN,0
2012-11-02,33.175,33.745,36.7514,32.738,34.8133,UP,1
2012-11-05,33.65,33.1,36.7314,33.002,34.7881,UP,1
2012-11-06,34.05,33.6,36.7145,33.441,34.7787,DOWN,0
2012-11-07,32.56,33.32,36.6894,33.371,34.7456,DOWN,0
2012-11-08,31.055,32.73,36.6547,32.898,34.6804,UP,1
2012-11-09,31.615,31.05,36.6214,32.586,34.6301,DOWN,0
2012-11-12,31.255,31.79,36.5893,32.107,34.564,DOWN,0
2012-11-13,31.075,31.075,36.5578,31.512,34.5092,DOWN,0
2012-11-14,30.715,31.135,36.5233,31.143,34.4357,UP,1
2012-11-15,30.965,30.7,36.4915,31.125,34.3821,DOWN,0
2012-11-16,30.875,30.265,36.4572,30.977,34.3303,UP,1
2012-11-19,31.745,31.45,36.4263,31.075,34.2685,UP,1
2012-11-20,31.76,31.695,36.3863,31.212,34.1799,UP,1
2012-11-21,31.86,31.87,36.3475,31.441,34.1009,UP,1
2012-11-23,32.65,32.195,36.3153,31.778,34.0203,DOWN,0
2012-11-26,32.39,32.285,36.2847,32.081,33.9284,UP,1
2012-11-27,32.47,32.25,36.2535,32.226,33.8182,UP,1
2012-11-28,32.595,32.185,36.2238,32.393,33.6893,UP,1
2012-11-29,33.175,32.88,36.1926,32.656,33.5924,DOWN,0
2012-11-30,33.15,33.09,36.1598,32.756,33.499,DOWN,0
2012-12-03,33.15,33.245,36.1241,32.908,33.4012,UP,1
2012-12-04,33.315,33.105,36.0859,33.077,33.3263,DOWN,0
2012-12-05,33.23,33.35,36.049,33.204,33.268,DOWN,0
2012-12-06,33.21,33.255,36.0143,33.211,33.2074,UP,1
2012-12-07,33.625,33.45,35.9819,33.306,33.1813,UP,1
2012-12-10,33.775,33.645,35.9489,33.431,33.1669,DOWN,0
2012-12-11,33.53,33.915,35.9105,33.474,33.1437,DOWN,0
2012-12-12,33.5,33.58,35.8714,33.528,33.1226,DOWN,0
2012-12-13,33.235,33.49,35.8294,33.533,33.0759,DOWN,0
2012-12-14,33.235,33.12,35.7885,33.455,33.0239,DOWN,0
2012-12-17,33.23,33.42,35.7441,33.346,32.9792,UP,1
2012-12-18,33.75,33.34,35.6993,33.39,32.9226,UP,1
2012-12-19,33.98,33.925,35.662,33.486,32.8652,UP,1
2012-12-20,34.28,33.97,35.6345,33.695,32.8249,UP,1
2012-12-21,34.32,33.905,35.6067,33.912,32.8168,UP,1
2012-12-24,34.455,34.315,35.5731,34.157,32.8378,UP,1
2012-12-26,34.71,34.48,35.537,34.349,32.8634,UP,1
2012-12-27,35.235,34.67,35.5056,34.6,32.9024,DOWN,0
2012-12-28,35.025,34.9,35.4671,34.749,32.9344,UP,1
2012-12-31,35.81,34.92,35.4295,35.047,32.9783,UP,1
2013-01-02,37.255,36.745,35.3981,35.607,33.0532,DOWN,0
2013-01-03,37.195,37.09,35.3698,36.104,33.128,DOWN,0
2013-01-04,36.895,37.4,35.3421,36.436,33.208,DOWN,0
2013-01-07,36.745,36.67,35.3172,36.78,33.2845,DOWN,0
2013-01-08,36.245,36.65,35.2873,36.867,33.3647,UP,1
2013-01-09,36.305,36.48,35.2605,36.677,33.4508,DOWN,0
2013-01-10,36.235,36.685,35.2321,36.485,33.5289,DOWN,0
2013-01-11,35.85,36.225,35.198,36.276,33.6088,UP,1
2013-01-14,35.985,35.875,35.163,36.124,33.6703,UP,1
2013-01-15,36.815,35.585,35.1371,36.238,33.7382,UP,1
2013-01-16,37.775,37.5,35.1161,36.532,33.8302,UP,1
2013-01-17,38.0,38.075,35.0952,36.885,33.9172,DOWN,0
2013-01-18,37.815,37.955,35.0706,37.278,33.9925,DOWN,0
2013-01-22,37.775,37.86,35.0468,37.636,34.0968,DOWN,0
2013-01-23,37.56,37.675,35.0243,37.785,34.2269,UP,1
2013-01-24,38.265,37.6,35.0047,37.883,34.3599,UP,1
2013-01-25,38.645,38.425,34.9934,38.012,34.5077,DOWN,0
2013-01-28,38.125,38.745,34.9851,38.074,34.6487,DOWN,0
2013-01-29,37.955,38.035,34.9713,38.11,34.7935,DOWN,0
2013-01-30,37.59,37.84,34.9501,38.116,34.926,DOWN,0
2013-01-31,37.09,37.5,34.931,37.881,35.0503,UP,1
2013-02-01,37.255,37.45,34.9108,37.603,35.1605,DOWN,0
2013-02-04,36.655,36.85,34.8851,37.309,35.2584,UP,1
2013-02-05,37.125,36.735,34.8612,37.143,35.3637,DOWN,0
2013-02-06,37.065,36.91,34.8429,37.038,35.452,DOWN,0
2013-02-07,36.695,37.16,34.8249,36.959,35.5381,UP,1
2013-02-08,37.47,36.75,34.8121,37.002,35.6381,DOWN,0
2013-02-11,37.465,37.375,34.8004,37.164,35.7355,UP,1
2013-02-12,37.705,37.415,34.7827,37.28,35.8261,DOWN,0
2013-02-13,37.585,37.88,34.7706,37.384,35.9148,DOWN,0
2013-02-14,37.57,37.45,34.7592,37.559,36.0032,UP,1
2013-02-15,38.055,37.605,34.7518,37.676,36.098,UP,1
2013-02-19,38.4,38.11,34.7432,37.863,36.2014,DOWN,0
2013-02-20,37.835,38.38,34.728,37.889,36.2939,DOWN,0
