ticker,SPY US Equity,SPY US Equity,SPY US Equity,SPY US Equity,SPY US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-14,122.0,124.18,131.871,125.156,124.5258,DOWN,0
2001-06-15,121.85,120.91,131.7213,124.126,124.7458,DOWN,0
2001-06-18,121.26,121.65,131.5759,123.158,124.87,UP,1
2001-06-19,121.79,122.38,131.4231,122.34,125.0398,UP,1
2001-06-20,122.43,121.19,131.2727,121.866,125.1972,UP,1
2001-06-21,123.82,122.22,131.1354,122.23,125.3406,DOWN,0
2001-06-22,122.85,123.49,131.0019,122.43,125.463,DOWN,0
2001-06-25,121.72,123.28,130.8563,122.522,125.5204,DOWN,0
2001-06-26,121.55,120.9,130.7149,122.474,125.5994,DOWN,0
2001-06-27,121.48,121.6,130.5744,122.284,125.6438,UP,1
2001-06-28,122.15,122.0,130.4426,121.95,125.6068,UP,1
2001-06-29,122.6,122.8,130.3112,121.9,125.5458,UP,1
2001-07-02,124.13,122.8,130.1836,122.382,125.5384,DOWN,0
2001-07-03,124.1,123.98,130.0741,122.892,125.5756,DOWN,0
2001-07-05,121.68,123.07,129.9592,122.932,125.5776,DOWN,0
2001-07-06,119.05,121.31,129.8246,122.312,125.4952,UP,1
2001-07-09,119.7,119.491,129.6987,121.732,125.4148,DOWN,0
2001-07-10,118.26,120.29,129.5766,120.558,125.2644,UP,1
2001-07-11,118.38,118.1,129.442,119.414,125.1338,UP,1
2001-07-12,121.19,119.5,129.3267,119.316,125.0166,UP,1
2001-07-13,122.24,120.84,129.2259,119.954,124.925,DOWN,0
2001-07-16,120.71,121.77,129.1137,120.156,124.835,UP,1
2001-07-17,121.84,120.2,128.9979,120.872,124.725,DOWN,0
2001-07-18,121.01,120.56,128.8848,121.398,124.6204,UP,1
2001-07-19,122.07,122.18,128.7759,121.574,124.5382,DOWN,0
2001-07-20,121.34,121.15,128.6701,121.394,124.452,DOWN,0
2001-07-23,118.95,121.8,128.5465,121.042,124.3106,DOWN,0
2001-07-24,117.8,119.0,128.4145,120.234,124.1636,UP,1
2001-07-25,119.1,117.92,128.3047,119.852,124.0376,UP,1
2001-07-26,120.35,119.06,128.2065,119.508,123.925,UP,1
2001-07-27,120.81,120.83,128.1221,119.402,123.7622,UP,1
2001-07-30,120.85,121.19,128.0437,119.782,123.5962,UP,1
2001-07-31,121.35,121.0,127.9848,120.492,123.4284,UP,1
2001-08-01,122.11,121.97,127.9075,121.094,123.2376,UP,1
2001-08-02,122.61,123.23,127.8296,121.546,123.0602,DOWN,0
2001-08-03,121.94,122.36,127.7656,121.772,122.914,DOWN,0
2001-08-06,120.3,121.35,127.6958,121.662,122.7274,UP,1
2001-08-07,120.77,120.27,127.6033,121.546,122.5808,DOWN,0
2001-08-08,118.53,120.12,127.4964,120.83,122.4098,UP,1
2001-08-09,118.88,118.7,127.3881,120.084,122.2814,UP,1
2001-08-10,119.29,118.8,127.2866,119.554,122.1482,UP,1
2001-08-13,119.32,119.6,127.2017,119.358,122.0,DOWN,0
2001-08-14,119.27,120.14,127.1146,119.058,121.8386,DOWN,0
2001-08-15,118.24,119.23,127.0094,119.0,121.6274,UP,1
2001-08-16,118.65,117.8,126.9,118.954,121.4458,DOWN,0
2001-08-17,116.75,117.65,126.7689,118.446,121.217,UP,1
2001-08-20,117.83,116.8,126.6458,118.148,121.0336,DOWN,0
2001-08-21,115.82,117.8,126.5113,117.458,120.828,UP,1
2001-08-22,117.02,116.75,126.3825,117.214,120.6508,DOWN,0
2001-08-23,116.6,116.96,126.2466,116.804,120.4868,UP,1
2001-08-24,119.02,117.21,126.123,117.258,120.4272,DOWN,0
2001-08-27,118.31,118.97,126.0117,117.354,120.3564,DOWN,0
2001-08-28,116.58,118.28,125.8945,117.506,120.2628,DOWN,0
2001-08-29,115.54,117.13,125.789,117.21,120.1378,DOWN,0
2001-08-30,113.32,114.85,125.6778,116.554,119.9556,UP,1
2001-08-31,114.15,113.4,125.5529,115.58,119.7622,DOWN,0
2001-09-04,113.42,113.85,125.4222,114.602,119.5736,UP,1
2001-09-05,113.7,113.7,125.3039,114.026,119.4132,DOWN,0
2001-09-06,110.77,112.65,125.1745,113.072,119.1976,DOWN,0
2001-09-07,108.72,110.02,125.0447,112.152,118.9424,UP,1
2001-09-10,110.05,107.7,124.918,111.332,118.7004,DOWN,0
2001-09-17,104.3,101.0,124.7788,109.508,118.3344,DOWN,0
2001-09-18,104.05,104.33,124.6249,107.578,117.9328,DOWN,0
2001-09-19,101.95,104.1,124.4545,105.814,117.4898,DOWN,0
2001-09-20,98.71,100.4,124.2796,103.812,117.0304,DOWN,0
2001-09-21,97.28,94.05,124.0988,101.258,116.595,UP,1
2001-09-24,100.7,99.729,123.9409,100.538,116.215,UP,1
2001-09-25,101.75,100.751,123.7885,100.078,115.8848,DOWN,0
2001-09-26,101.39,102.35,123.6288,99.966,115.545,UP,1
2001-09-27,102.27,101.25,123.4515,100.678,115.1666,UP,1
2001-09-28,104.44,102.98,123.2961,102.11,114.8106,DOWN,0
2001-10-01,104.27,103.9,123.1492,102.824,114.4818,UP,1
2001-10-02,105.58,104.0,123.0073,103.59,114.1566,UP,1
2001-10-03,107.35,104.6,122.8509,104.782,113.8834,UP,1
2001-10-04,107.44,108.29,122.6979,105.816,113.5908,DOWN,0
2001-10-05,107.23,107.25,122.5534,106.374,113.3086,DOWN,0
2001-10-08,106.53,106.279,122.414,106.826,113.0602,DOWN,0
2001-10-09,105.96,106.61,122.289,106.902,112.8234,UP,1
2001-10-10,108.32,105.8,122.167,107.096,112.6078,UP,1
2001-10-11,110.0,108.95,122.0669,107.608,112.4008,DOWN,0
2001-10-12,109.5,109.15,121.9831,108.062,112.1746,DOWN,0
2001-10-15,109.3,108.63,121.894,108.616,111.9436,UP,1
2001-10-16,109.99,109.8,121.7893,109.422,111.7164,DOWN,0
2001-10-17,107.65,111.07,121.6658,109.288,111.4272,DOWN,0
2001-10-18,107.42,107.82,121.5363,108.772,111.1234,DOWN,0
2001-10-19,107.35,107.0,121.4045,108.342,110.8316,UP,1
2001-10-22,109.47,107.3,121.2959,108.376,110.615,DOWN,0
2001-10-23,108.91,109.96,121.1964,108.16,110.3778,DOWN,0
2001-10-24,108.62,108.98,121.0645,108.354,110.1796,UP,1
2001-10-25,110.57,107.45,120.9496,108.984,110.0134,DOWN,0
2001-10-26,110.32,109.95,120.8553,109.578,109.834,DOWN,0
2001-10-29,107.45,110.16,120.7416,109.174,109.5966,DOWN,0
2001-10-30,106.16,107.35,120.6232,108.624,109.3344,DOWN,0
2001-10-31,105.8,106.9,120.4915,108.06,109.0856,UP,1
2001-11-01,108.51,106.6,120.3728,107.648,108.8828,UP,1
2001-11-02,109.25,108.44,120.2591,107.434,108.7328,UP,1
2001-11-05,110.68,110.12,120.1483,108.08,108.5898,UP,1
2001-11-06,112.4,110.35,120.043,109.328,108.5214,DOWN,0
2001-11-07,112.25,111.77,119.9304,110.618,108.426,UP,1
2001-11-08,112.6,112.87,119.8233,111.436,108.346,UP,1
2001-11-09,112.72,112.25,119.7123,112.13,108.22,DOWN,0
2001-11-12,112.03,111.0,119.5927,112.4,108.0944,UP,1
2001-11-13,114.55,113.44,119.4835,112.83,108.0538,UP,1
2001-11-14,114.66,115.17,119.3767,113.312,108.0362,UP,1
2001-11-15,114.87,114.37,119.2716,113.766,108.0672,DOWN,0
2001-11-16,114.36,115.08,119.1604,114.094,108.0714,UP,1
2001-11-19,115.77,114.92,119.0503,114.842,108.1184,DOWN,0
2001-11-20,114.8,115.37,118.9392,114.892,108.1404,DOWN,0
2001-11-21,114.04,114.501,118.8197,114.768,108.2058,UP,1
2001-11-23,115.68,114.04,118.7241,114.93,108.345,UP,1
2001-11-26,115.93,115.75,118.6248,115.244,108.4626,DOWN,0
2001-11-27,115.43,115.62,118.525,115.176,108.6852,DOWN,0
2001-11-28,113.34,114.74,118.4183,114.884,108.871,UP,1
2001-11-29,114.87,113.662,118.327,115.05,109.1294,DOWN,0
2001-11-30,114.05,114.4,118.2381,114.724,109.4362,DOWN,0
2001-12-03,113.37,113.65,118.1382,114.212,109.758,UP,1
2001-12-04,115.29,113.918,118.0533,114.184,110.0498,UP,1
2001-12-05,117.4,115.61,117.98,114.996,110.3628,DOWN,0
2001-12-06,117.34,117.349,117.9,115.49,110.6818,DOWN,0
2001-12-07,116.56,116.9,117.8308,115.992,110.9676,DOWN,0
2001-12-10,114.38,115.85,117.7608,116.194,111.1664,DOWN,0
2001-12-11,114.15,114.9,117.7034,115.966,111.364,UP,1
2001-12-12,114.28,114.55,117.6458,115.342,111.538,DOWN,0
2001-12-13,112.06,113.45,117.5813,114.286,111.6322,UP,1
2001-12-14,113.13,112.33,117.5088,113.6,111.746,UP,1
2001-12-17,114.3,112.99,117.4481,113.584,111.8874,UP,1
2001-12-18,114.98,114.63,117.4033,113.75,112.0564,UP,1
2001-12-19,115.79,114.09,117.3593,114.052,112.253,DOWN,0
2001-12-20,114.65,115.5,117.3145,114.57,112.3796,UP,1
2001-12-21,114.95,115.03,117.2655,114.934,112.4786,DOWN,0
2001-12-24,114.73,114.83,117.2087,115.02,112.5832,UP,1
2001-12-26,115.36,114.65,117.1506,115.096,112.7044,UP,1
2001-12-27,116.06,115.301,117.0954,115.15,112.8258,DOWN,0
2001-12-28,116.0,116.29,117.0586,115.42,112.9928,DOWN,0
2001-12-31,114.3,116.15,117.0396,115.29,113.1304,UP,1
2002-01-02,115.53,115.11,117.0172,115.45,113.294,UP,1
2002-01-03,116.84,115.65,117.0131,115.746,113.4414,UP,1
2002-01-04,117.62,117.17,117.0128,116.058,113.6156,DOWN,0
2002-01-07,116.79,117.7,117.0217,116.216,113.779,DOWN,0
2002-01-08,116.52,116.798,117.0176,116.66,113.898,DOWN,0
2002-01-09,115.57,116.68,117.0244,116.668,114.003,UP,1
2002-01-10,116.08,115.695,117.0436,116.516,114.1756,DOWN,0
2002-01-11,114.94,116.21,117.0627,115.98,114.3512,DOWN,0
2002-01-14,114.22,114.65,117.0614,115.466,114.5196,UP,1
2002-01-15,115.15,114.55,117.0574,115.192,114.6524,DOWN,0
2002-01-16,112.82,114.3,117.03,114.642,114.7238,UP,1
2002-01-17,113.67,113.76,117.0231,114.16,114.7836,DOWN,0
2002-01-18,113.15,113.0,117.0115,113.802,114.7986,DOWN,0
2002-01-22,112.29,113.75,116.9895,113.416,114.7994,UP,1
2002-01-23,113.23,112.63,116.9846,113.032,114.812,UP,1
2002-01-24,113.58,113.64,117.0006,113.184,114.8292,DOWN,0
2002-01-25,113.55,113.12,117.0141,113.16,114.8596,UP,1
2002-01-28,113.86,113.9,117.0081,113.302,114.8458,DOWN,0
2002-01-29,110.28,113.851,116.993,112.9,114.7582,UP,1
2002-01-30,111.87,110.39,116.9796,112.628,114.6982,UP,1
2002-01-31,113.18,112.15,116.9622,112.548,114.6746,DOWN,0
2002-02-01,112.65,113.09,116.9418,112.368,114.6122,DOWN,0
2002-02-04,109.85,112.23,116.8968,111.566,114.5132,DOWN,0
2002-02-05,109.17,109.4,116.8547,111.344,114.4158,DOWN,0
2002-02-06,108.7,109.65,116.8019,110.71,114.2762,DOWN,0
2002-02-07,108.02,108.72,116.722,109.678,114.118,UP,1
2002-02-08,110.09,108.63,116.6442,109.166,114.0112,UP,1
2002-02-11,111.44,110.05,116.5789,109.484,113.9732,DOWN,0
2002-02-12,111.09,110.96,116.5231,109.868,113.8976,UP,1
2002-02-13,112.27,111.481,116.4766,110.582,113.862,DOWN,0
2002-02-14,112.06,112.51,116.421,111.39,113.8358,DOWN,0
2002-02-15,110.89,112.15,116.3569,111.55,113.7478,DOWN,0
2002-02-19,108.76,110.15,116.2718,111.014,113.575,UP,1
2002-02-20,110.59,109.05,116.2002,110.914,113.44,DOWN,0
2002-02-21,108.3,109.931,116.1064,110.12,113.2748,UP,1
2002-02-22,109.64,108.35,116.0205,109.636,113.18,UP,1
2002-02-25,111.45,109.748,115.9517,109.748,113.126,DOWN,0
2002-02-26,111.22,111.6,115.8711,110.24,113.0648,UP,1
2002-02-27,111.65,111.961,115.7982,110.452,113.0566,DOWN,0
2002-02-28,111.15,111.834,115.723,111.022,113.017,UP,1
2002-03-01,113.74,111.72,115.6635,111.842,113.0058,UP,1
2002-03-04,115.75,113.901,115.6121,112.702,113.0212,DOWN,0
2002-03-05,115.38,115.33,115.5633,113.534,113.013,UP,1
2002-03-06,116.75,115.1,115.52,114.554,113.055,DOWN,0
2002-03-07,116.5,117.361,115.4726,115.624,113.086,UP,1
2002-03-08,116.99,117.381,115.4128,116.274,113.1312,UP,1
2002-03-11,117.24,116.891,115.3533,116.572,113.1688,DOWN,0
2002-03-12,117.17,116.109,115.2904,116.93,113.191,DOWN,0
2002-03-13,116.04,116.631,115.2124,116.788,113.1918,DOWN,0
2002-03-14,115.88,116.04,115.1344,116.664,113.2234,UP,1
2002-03-15,116.65,115.97,115.0714,116.596,113.2458,UP,1
2002-03-18,116.67,117.1,115.0066,116.482,113.2424,UP,1
2002-03-19,117.45,117.301,114.9533,116.538,113.239,DOWN,0
2002-03-20,115.24,116.5,114.8941,116.378,113.208,UP,1
2002-03-21,115.29,115.3,114.8441,116.26,113.1834,DOWN,0
2002-03-22,115.04,115.5,114.7895,115.938,113.1728,DOWN,0
2002-03-25,113.61,115.091,114.7239,115.326,113.1234,UP,1
2002-03-26,114.27,113.521,114.6586,114.69,113.11,UP,1
2002-03-27,114.57,114.033,114.5874,114.556,113.117,DOWN,0
2002-03-28,114.52,114.97,114.5214,114.402,113.1044,UP,1
2002-04-01,114.57,114.23,114.4533,114.308,113.1394,DOWN,0
2002-04-02,113.94,113.98,114.388,114.374,113.1448,DOWN,0
2002-04-03,113.14,114.011,114.3232,114.148,113.1446,DOWN,0
2002-04-04,112.67,112.6,114.2571,113.768,113.1522,UP,1
2002-04-05,112.69,113.19,114.1966,113.402,113.1414,UP,1
2002-04-08,112.93,111.32,114.1512,113.074,113.1284,DOWN,0
2002-04-09,112.14,113.189,114.1027,112.714,113.1002,UP,1
2002-04-10,113.41,112.101,114.0634,112.768,113.0912,DOWN,0
2002-04-11,110.59,112.893,114.0074,112.352,113.0974,UP,1
2002-04-12,111.42,111.029,113.9524,112.098,113.0884,DOWN,0
2002-04-15,110.57,111.62,113.8861,111.626,113.0362,UP,1
2002-04-16,113.2,111.702,113.8379,111.838,113.0472,DOWN,0
2002-04-17,112.96,113.39,113.7941,111.748,113.1094,DOWN,0
2002-04-18,112.47,112.9,113.7487,112.124,113.1754,UP,1
2002-04-19,112.88,113.2,113.7057,112.416,113.259,DOWN,0
2002-04-22,111.0,112.38,113.6499,112.502,113.3186,DOWN,0
2002-04-23,110.52,111.09,113.5895,111.966,113.3272,DOWN,0
2002-04-24,109.41,110.56,113.5159,111.256,113.2866,UP,1
2002-04-25,109.47,109.21,113.4428,110.656,113.2542,DOWN,0
2002-04-26,107.39,109.79,113.3713,109.558,113.1566,DOWN,0
2002-04-29,106.86,107.931,113.3104,108.73,113.0526,UP,1
2002-04-30,107.86,107.02,113.2512,108.198,112.992,UP,1
2002-05-01,109.18,107.97,113.2058,108.152,113.0004,DOWN,0
2002-05-02,108.76,109.1,113.1577,108.01,112.9638,DOWN,0
2002-05-03,107.58,108.6,113.0896,108.048,112.9494,DOWN,0
2002-05-06,105.47,107.647,113.0058,107.77,112.866,DOWN,0
2002-05-07,105.1,106.109,112.9277,107.218,112.739,UP,1
2002-05-08,109.01,107.053,112.8636,107.184,112.6948,DOWN,0
2002-05-09,107.75,108.65,112.7973,106.982,112.6168,DOWN,0
2002-05-10,105.72,107.97,112.7155,106.61,112.5082,UP,1
2002-05-13,107.87,106.22,112.6482,107.09,112.3908,UP,1
2002-05-14,110.22,109.62,112.6045,108.114,112.2802,DOWN,0
2002-05-15,109.79,109.5,112.5645,108.27,112.1684,UP,1
2002-05-16,110.36,109.7,112.5208,108.792,112.0406,UP,1
2002-05-17,110.9,110.66,112.4735,109.828,111.9286,DOWN,0
2002-05-20,109.7,110.64,112.418,110.194,111.7828,DOWN,0
2002-05-21,108.7,110.11,112.3572,109.89,111.612,UP,1
2002-05-22,108.94,108.22,112.2952,109.72,111.4474,UP,1
2002-05-23,110.1,109.261,112.2351,109.668,111.3286,DOWN,0
2002-05-24,108.69,109.98,112.1655,109.226,111.1848,DOWN,0
2002-05-28,108.1,109.05,112.0963,108.906,111.0138,DOWN,0
2002-05-29,107.3,107.629,112.0313,108.626,110.8264,DOWN,0
2002-05-30,107.0,106.551,111.9625,108.238,110.6174,UP,1
2002-05-31,107.22,107.4,111.9059,107.662,110.457,DOWN,0
2002-06-03,104.37,107.09,111.8334,106.798,110.2386,UP,1
2002-06-04,104.63,104.15,111.7601,106.104,110.0304,UP,1
2002-06-05,105.61,104.95,111.6915,105.766,109.8704,DOWN,0
2002-06-06,103.46,105.543,111.6125,105.058,109.6542,DOWN,0
2002-06-07,103.34,101.789,111.538,104.282,109.4296,UP,1
2002-06-10,103.74,103.243,111.4634,104.156,109.214,DOWN,0
2002-06-11,101.96,104.131,111.3895,103.622,108.9618,UP,1
2002-06-12,102.58,101.71,111.3132,103.016,108.7346,DOWN,0
2002-06-13,101.55,102.13,111.2419,102.634,108.5028,DOWN,0
2002-06-14,101.4,100.31,111.1638,102.246,108.2774,UP,1
2002-06-17,104.12,101.921,111.1014,102.322,108.106,UP,1
2002-06-18,104.97,103.74,111.0311,102.924,107.9468,DOWN,0
2002-06-19,102.52,103.5,110.9522,102.912,107.7544,DOWN,0
2002-06-20,101.21,102.265,110.8753,102.844,107.5104,DOWN,0
2002-06-21,99.28,100.47,110.794,102.42,107.2842,UP,1
2002-06-24,99.8,98.61,110.7264,101.556,107.0518,DOWN,0
2002-06-25,97.56,100.303,110.6435,100.074,106.7916,UP,1
2002-06-26,97.72,95.2,110.565,99.114,106.482,UP,1
2002-06-27,99.43,98.5,110.4936,98.758,106.2114,DOWN,0
2002-06-28,98.96,99.243,110.4346,98.694,105.9412,DOWN,0
2002-07-01,97.03,99.187,110.3761,98.14,105.6242,DOWN,0
2002-07-02,94.97,96.869,110.3007,97.622,105.3036,UP,1
2002-07-03,95.51,94.62,110.2568,97.18,105.0034,UP,1
2002-07-05,99.31,96.78,110.2331,97.156,104.8014,DOWN,0
2002-07-08,98.07,98.98,110.2137,96.978,104.5734,DOWN,0
2002-07-09,95.6,97.73,110.1981,96.692,104.3376,DOWN,0
2002-07-10,92.12,96.0,110.1723,96.122,104.0428,UP,1
2002-07-11,92.87,91.763,110.1332,95.594,103.743,DOWN,0
2002-07-12,91.85,93.333,110.0837,94.102,103.3964,UP,1
2002-07-15,92.34,91.643,110.0384,92.956,103.068,DOWN,0
2002-07-16,90.56,91.127,109.9799,91.948,102.7276,UP,1
2002-07-17,90.74,92.46,109.9114,91.672,102.433,DOWN,0
2002-07-18,87.8,90.703,109.829,90.658,102.087,DOWN,0
2002-07-19,84.71,86.767,109.7247,89.23,101.601,DOWN,0
2002-07-22,82.2,84.107,109.5989,87.202,101.09,DOWN,0
2002-07-23,79.95,82.55,109.4615,85.08,100.5746,UP,1
2002-07-24,84.72,78.137,109.3489,83.876,100.1116,DOWN,0
2002-07-25,84.0,84.275,109.2363,83.116,99.5872,UP,1
2002-07-26,85.6,84.653,109.1345,83.294,99.1034,UP,1
2002-07-29,89.77,87.508,109.0417,84.808,98.6916,UP,1
2002-07-30,90.94,89.323,108.9464,87.006,98.2924,UP,1
2002-07-31,91.16,90.497,108.8547,88.294,97.9216,DOWN,0
2002-08-01,88.78,90.88,108.7521,89.25,97.5232,DOWN,0
2002-08-02,86.79,88.5,108.6361,89.488,97.0802,DOWN,0
2002-08-05,83.77,86.498,108.5167,88.288,96.5536,UP,1
2002-08-06,86.59,85.233,108.4126,87.418,96.1116,UP,1
2002-08-07,88.1,87.879,108.3163,86.806,95.7116,UP,1
2002-08-08,90.95,88.423,108.2237,87.24,95.3846,UP,1
2002-08-09,91.29,90.1,108.1356,88.14,95.0704,DOWN,0
2002-08-12,90.62,89.997,108.0456,89.51,94.7384,DOWN,0
2002-08-13,88.97,90.15,107.9376,89.986,94.4304,UP,1
2002-08-14,92.22,89.02,107.8471,90.81,94.1822,UP,1
2002-08-15,93.5,92.847,107.7774,91.32,93.94,DOWN,0
2002-08-16,93.22,92.82,107.7127,91.706,93.7352,UP,1
2002-08-19,95.4,93.46,107.6607,92.662,93.5764,DOWN,0
2002-08-20,94.39,94.822,107.5901,93.746,93.3894,UP,1
2002-08-21,95.75,95.063,107.5226,94.452,93.2652,UP,1
2002-08-22,96.68,95.493,107.4526,95.088,93.1472,DOWN,0
2002-08-23,94.6,96.017,107.3636,95.364,93.0082,UP,1
2002-08-26,95.26,94.91,107.2786,95.336,92.8854,DOWN,0
2002-08-27,94.16,95.7,107.1864,95.29,92.6862,DOWN,0
2002-08-28,92.1,93.287,107.0833,94.56,92.4288,UP,1
2002-08-29,92.14,91.27,106.9839,93.652,92.2212,DOWN,0
2002-08-30,91.78,91.686,106.87,93.088,92.0326,DOWN,0
2002-09-03,88.28,90.735,106.7381,91.692,91.8126,UP,1
2002-09-04,89.54,88.615,106.6115,90.768,91.6074,DOWN,0
2002-09-05,88.78,88.49,106.4836,90.104,91.4318,UP,1
2002-09-06,90.0,89.75,106.3547,89.676,91.2774,UP,1
2002-09-09,90.66,89.1,106.234,89.452,91.102,UP,1
2002-09-10,91.7,91.14,106.1223,90.136,90.9568,DOWN,0
2002-09-11,91.13,92.47,105.9996,90.454,90.8388,DOWN,0
2002-09-12,89.45,90.753,105.8672,90.588,90.7284,UP,1
2002-09-13,89.67,88.698,105.7384,90.522,90.6116,UP,1
2002-09-16,89.89,89.317,105.6211,90.368,90.4232,DOWN,0
2002-09-17,87.83,90.89,105.4859,89.594,90.2184,DOWN,0
2002-09-18,86.95,87.017,105.3504,88.758,90.0454,DOWN,0
2002-09-19,84.7,85.995,105.2071,87.808,89.897,DOWN,0
2002-09-20,84.35,84.92,105.0524,86.744,89.7266,DOWN,0
2002-09-23,83.66,83.65,104.8837,85.498,89.5628,DOWN,0
2002-09-24,82.31,82.44,104.7085,84.394,89.3622,UP,1
2002-09-25,84.35,83.373,104.5475,83.874,89.238,UP,1
2002-09-26,85.73,85.02,104.4042,84.08,89.1378,DOWN,0
2002-09-27,82.75,85.0,104.2472,83.76,89.0368,DOWN,0
2002-09-30,81.79,82.0,104.0848,83.386,88.9784,UP,1
2002-10-01,85.72,82.438,103.9531,84.068,89.0488,DOWN,0
2002-10-02,83.15,84.69,103.8032,83.828,89.1128,DOWN,0
2002-10-03,82.31,83.14,103.6432,83.144,89.0646,DOWN,0
2002-10-04,80.8,82.8,103.4723,82.754,89.0006,DOWN,0
2002-10-07,79.13,80.065,103.289,82.222,88.8712,UP,1
2002-10-08,80.37,79.81,103.1176,81.152,88.6832,DOWN,0
2002-10-09,78.1,79.09,102.9334,80.142,88.4264,UP,1
2002-10-10,80.63,77.94,102.7629,79.806,88.2158,UP,1
2002-10-11,84.16,82.1,102.6069,80.478,88.1234,UP,1
2002-10-14,84.63,83.2,102.4497,81.578,88.0802,UP,1
2002-10-15,88.7,86.991,102.3132,83.244,88.1788,DOWN,0
2002-10-16,86.55,87.417,102.1745,84.934,88.178,UP,1
2002-10-17,88.27,88.87,102.0382,86.462,88.1814,UP,1
2002-10-18,88.64,87.65,101.8972,87.358,88.1352,UP,1
2002-10-21,90.17,88.121,101.7599,88.466,88.1128,DOWN,0
2002-10-22,89.52,89.05,101.6236,88.63,88.0908,UP,1
2002-10-23,90.2,88.77,101.492,89.36,88.1154,DOWN,0
2002-10-24,88.36,90.75,101.3559,89.378,88.0382,UP,1
2002-10-25,90.2,88.215,101.2265,89.69,87.9722,DOWN,0
2002-10-28,89.61,91.15,101.0999,89.578,87.9,DOWN,0
2002-10-29,88.57,89.08,100.9716,89.388,87.7634,UP,1
2002-10-30,89.43,88.68,100.843,89.234,87.6642,DOWN,0
2002-10-31,88.52,89.66,100.7215,89.266,87.5196,UP,1
2002-11-01,90.27,88.35,100.6045,89.28,87.3914,UP,1
2002-11-04,91.13,91.8,100.4944,89.584,87.322,UP,1
2002-11-05,91.85,90.84,100.3922,90.24,87.2538,UP,1
2002-11-06,93.04,92.48,100.2913,90.962,87.2314,DOWN,0
2002-11-07,90.76,92.027,100.1772,91.41,87.2046,DOWN,0
2002-11-08,89.65,90.53,100.0577,91.286,87.1548,DOWN,0
2002-11-11,88.26,89.515,99.9297,90.712,87.0844,UP,1
2002-11-12,88.96,88.66,99.8231,90.134,87.098,UP,1
2002-11-13,89.05,88.32,99.709,89.336,87.0882,UP,1
2002-11-14,90.73,90.07,99.5967,89.33,87.1272,UP,1
2002-11-15,91.4,90.0,99.4905,89.68,87.1552,DOWN,0
2002-11-18,90.48,92.15,99.3936,90.124,87.1516,DOWN,0
2002-11-19,90.36,90.02,99.2996,90.404,87.1248,UP,1
2002-11-20,92.37,89.98,99.2179,91.068,87.1496,UP,1
2002-11-21,94.09,92.6,99.1483,91.74,87.2424,DOWN,0
2002-11-22,93.42,93.48,99.0649,92.144,87.3174,UP,1
2002-11-25,93.48,93.43,98.9751,92.744,87.3892,DOWN,0
2002-11-26,91.7,93.074,98.8782,93.012,87.4666,UP,1
2002-11-27,94.28,92.52,98.7882,93.394,87.6132,DOWN,0
2002-11-29,93.98,94.8,98.6978,93.372,87.7988,UP,1
2002-12-02,94.13,95.47,98.614,93.514,87.9944,DOWN,0
2002-12-03,92.87,93.25,98.5346,93.392,88.1786,DOWN,0
2002-12-04,92.45,91.77,98.4439,93.542,88.3814,DOWN,0
2002-12-05,91.43,92.7,98.3595,92.972,88.523,UP,1
2002-12-06,92.03,90.12,98.2715,92.582,88.649,DOWN,0
2002-12-09,89.5,91.07,98.1617,91.656,88.784,UP,1
2002-12-10,90.7,90.02,98.0591,91.222,88.9622,UP,1
2002-12-11,90.78,90.42,97.9548,90.888,89.0634,DOWN,0
2002-12-12,90.77,91.2,97.8529,90.756,89.2158,DOWN,0
2002-12-13,89.34,89.91,97.7309,90.218,89.3564,UP,1
2002-12-16,91.65,89.82,97.6104,90.648,89.5734,DOWN,0
2002-12-17,90.85,91.372,97.4877,90.678,89.8078,DOWN,0
2002-12-18,89.8,90.32,97.353,90.482,89.9964,DOWN,0
2002-12-19,89.16,89.35,97.2163,90.16,90.2176,UP,1
2002-12-20,89.99,89.2,97.0813,90.29,90.4048,UP,1
2002-12-23,90.02,89.59,96.9452,89.964,90.522,DOWN,0
2002-12-24,89.355,89.59,96.8061,89.665,90.6165,UP,1
2002-12-26,89.39,89.7,96.6728,89.583,90.6303,DOWN,0
2002-12-27,87.38,88.96,96.5303,89.227,90.6469,UP,1
2002-12-30,88.11,87.797,96.3876,88.851,90.6437,UP,1
2002-12-31,88.23,87.99,96.2454,88.493,90.6355,UP,1
2003-01-02,91.07,88.85,96.1135,88.836,90.6535,UP,1
2003-01-03,91.35,90.91,95.9941,89.228,90.6901,UP,1
2003-01-06,92.96,91.24,95.8824,90.344,90.7453,DOWN,0
2003-01-07,92.73,92.9,95.7709,91.268,90.8327,DOWN,0
2003-01-08,91.39,92.2,95.6598,91.9,90.8565,UP,1
2003-01-09,92.81,91.821,95.5525,92.248,90.9205,UP,1
2003-01-10,93.06,91.95,95.4449,92.59,91.0103,DOWN,0
2003-01-13,93.03,93.54,95.3375,92.604,91.0823,UP,1
2003-01-14,93.33,92.69,95.2313,92.724,91.1785,DOWN,0
2003-01-15,92.4,93.54,95.1236,92.926,91.2211,DOWN,0
2003-01-16,92.02,92.5,95.018,92.768,91.2389,DOWN,0
2003-01-17,90.66,90.99,94.9079,92.288,91.2151,DOWN,0
