ticker,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-26,18.295,18.025,19.4036,18.268,17.9104,UP,1
2001-06-27,18.325,18.37,19.3775,18.303,17.9345,UP,1
2001-06-28,18.375,18.335,19.3499,18.273,17.9267,UP,1
2001-06-29,18.695,18.505,19.3221,18.377,17.9311,DOWN,0
2001-07-02,18.47,18.645,19.2929,18.432,17.937,DOWN,0
2001-07-03,18.15,18.465,19.2636,18.403,17.9524,DOWN,0
2001-07-05,18.13,18.18,19.2419,18.364,17.971,DOWN,0
2001-07-06,17.79,18.185,19.2117,18.247,17.9821,DOWN,0
2001-07-09,17.6,17.975,19.1814,18.028,17.9859,DOWN,0
2001-07-10,17.33,17.575,19.1487,17.8,17.9748,DOWN,0
2001-07-11,17.1,17.425,19.1156,17.59,17.9692,UP,1
2001-07-12,17.37,17.0,19.0838,17.438,17.961,UP,1
2001-07-13,17.735,17.3425,19.0564,17.427,17.9601,DOWN,0
2001-07-16,17.33,17.84,19.0249,17.373,17.9511,UP,1
2001-07-17,17.625,17.31,18.9956,17.432,17.9491,UP,1
2001-07-18,17.84,17.575,18.9674,17.58,17.9505,DOWN,0
2001-07-19,17.725,17.86,18.9382,17.651,17.9543,UP,1
2001-07-20,18.03,17.625,18.9128,17.71,17.964,UP,1
2001-07-23,18.44,17.945,18.8904,17.932,17.9819,DOWN,0
2001-07-24,18.305,18.29,18.8648,18.068,17.9975,UP,1
2001-07-25,18.42,18.3,18.8437,18.184,18.0161,UP,1
2001-07-26,18.635,18.28,18.8271,18.366,18.0388,UP,1
2001-07-27,18.725,18.665,18.816,18.505,18.0546,UP,1
2001-07-30,18.77,18.995,18.8063,18.571,18.0713,UP,1
2001-07-31,18.98,18.945,18.7993,18.706,18.0976,UP,1
2001-08-01,19.1,18.98,18.7878,18.842,18.1194,UP,1
2001-08-02,19.265,19.265,18.7769,18.968,18.1367,DOWN,0
2001-08-03,19.255,19.205,18.7708,19.074,18.1601,DOWN,0
2001-08-06,19.065,19.305,18.7677,19.133,18.1747,DOWN,0
2001-08-07,19.0,19.0,18.7605,19.137,18.1878,DOWN,0
2001-08-08,18.675,18.885,18.7467,19.052,18.1922,DOWN,0
2001-08-09,18.425,18.575,18.7337,18.884,18.1955,UP,1
2001-08-10,18.43,18.425,18.7186,18.719,18.1972,UP,1
2001-08-13,18.63,18.63,18.7041,18.632,18.207,UP,1
2001-08-14,18.81,18.67,18.6938,18.594,18.2161,UP,1
2001-08-15,18.865,18.875,18.6817,18.632,18.2208,DOWN,0
2001-08-16,18.83,18.875,18.6649,18.713,18.2285,DOWN,0
2001-08-17,18.42,18.7,18.64,18.711,18.2305,UP,1
2001-08-20,18.73,18.25,18.618,18.731,18.2371,DOWN,0
2001-08-21,18.685,18.735,18.5941,18.706,18.2477,UP,1
2001-08-22,18.96,18.805,18.5695,18.725,18.2695,UP,1
2001-08-23,19.3,18.955,18.5471,18.819,18.3059,UP,1
2001-08-24,20.225,19.25,18.5306,19.18,18.3667,DOWN,0
2001-08-27,19.66,19.92,18.5111,19.366,18.4174,DOWN,0
2001-08-28,19.155,19.68,18.4898,19.46,18.4519,DOWN,0
2001-08-29,19.005,19.105,18.4696,19.469,18.4745,DOWN,0
2001-08-30,18.44,18.79,18.4585,19.297,18.4803,UP,1
2001-08-31,18.695,18.365,18.4487,18.991,18.4837,UP,1
2001-09-04,18.9,18.54,18.4396,18.839,18.4982,DOWN,0
2001-09-05,18.845,18.995,18.4314,18.777,18.5112,DOWN,0
2001-09-06,18.235,18.895,18.4219,18.623,18.51,DOWN,0
2001-09-07,17.44,17.865,18.4116,18.423,18.4923,UP,1
2001-09-10,17.52,17.125,18.4067,18.188,18.4752,DOWN,0
2001-09-17,16.175,17.07,18.3978,17.643,18.4248,DOWN,0
2001-09-18,16.025,16.245,18.3859,17.079,18.3759,DOWN,0
2001-09-19,15.33,16.075,18.3686,16.498,18.3195,DOWN,0
2001-09-20,13.785,14.815,18.3452,15.767,18.2326,DOWN,0
2001-09-21,12.85,13.0,18.3168,14.833,18.1338,UP,1
2001-09-24,13.825,13.06,18.2947,14.363,18.0583,UP,1
2001-09-25,14.225,13.88,18.2702,14.003,17.9962,UP,1
2001-09-26,14.365,14.155,18.2469,13.81,17.9415,DOWN,0
2001-09-27,14.025,14.02,18.217,13.858,17.8746,UP,1
2001-09-28,14.65,13.985,18.1918,14.218,17.8129,DOWN,0
2001-10-01,14.24,14.445,18.1631,14.301,17.7511,UP,1
2001-10-02,14.49,14.365,18.132,14.354,17.6884,UP,1
2001-10-03,15.335,14.5,18.1015,14.548,17.6383,DOWN,0
2001-10-04,15.255,15.425,18.0759,14.794,17.5889,DOWN,0
2001-10-05,14.9,15.435,18.0484,14.844,17.5263,DOWN,0
2001-10-08,14.375,14.65,18.0196,14.871,17.445,UP,1
2001-10-09,14.395,14.37,17.9917,14.852,17.3668,UP,1
2001-10-10,14.685,14.295,17.9649,14.722,17.2921,UP,1
2001-10-11,15.025,14.8,17.9399,14.676,17.2199,DOWN,0
2001-10-12,14.71,15.02,17.9158,14.638,17.1396,DOWN,0
2001-10-15,14.55,14.715,17.8877,14.673,17.0552,UP,1
2001-10-16,14.76,14.6,17.8592,14.746,16.9708,DOWN,0
2001-10-17,14.495,14.805,17.8259,14.708,16.8787,DOWN,0
2001-10-18,14.065,14.5,17.7896,14.516,16.7747,UP,1
2001-10-19,14.18,14.25,17.7516,14.41,16.6732,UP,1
2001-10-22,14.775,14.085,17.7198,14.455,16.5874,DOWN,0
2001-10-23,14.39,14.965,17.6912,14.381,16.4952,DOWN,0
2001-10-24,14.125,14.42,17.6555,14.307,16.4042,DOWN,0
2001-10-25,13.895,13.965,17.6228,14.273,16.3136,UP,1
2001-10-26,13.955,13.895,17.5895,14.228,16.2241,DOWN,0
2001-10-29,13.83,13.885,17.5528,14.039,16.1281,UP,1
2001-10-30,13.925,13.875,17.5176,13.946,16.0304,DOWN,0
2001-10-31,13.88,13.93,17.4834,13.897,15.9307,DOWN,0
2001-11-01,13.65,13.815,17.4492,13.848,15.8271,UP,1
2001-11-02,13.98,13.765,17.4146,13.853,15.7383,UP,1
2001-11-05,14.465,14.11,17.3814,13.98,15.653,UP,1
2001-11-06,14.845,14.35,17.3495,14.164,15.5762,UP,1
2001-11-07,15.125,14.8,17.3188,14.413,15.4995,DOWN,0
2001-11-08,14.73,15.295,17.2868,14.629,15.4081,UP,1
2001-11-09,14.84,14.725,17.2547,14.801,15.3004,UP,1
2001-11-12,15.14,14.84,17.2237,14.936,15.21,UP,1
2001-11-13,15.385,15.18,17.2006,15.044,15.1346,UP,1
2001-11-14,16.23,15.425,17.1826,15.265,15.0791,DOWN,0
2001-11-15,15.895,16.225,17.1666,15.498,15.0282,DOWN,0
2001-11-16,15.675,15.805,17.1459,15.665,14.9678,UP,1
2001-11-19,15.96,15.615,17.1279,15.829,14.909,DOWN,0
2001-11-20,15.75,15.88,17.1091,15.902,14.8471,DOWN,0
2001-11-21,15.685,15.77,17.0908,15.793,14.7961,UP,1
2001-11-23,15.915,15.625,17.0756,15.797,14.7656,DOWN,0
2001-11-26,15.885,15.875,17.0591,15.839,14.7329,UP,1
2001-11-27,15.975,15.825,17.0442,15.842,14.7289,DOWN,0
2001-11-28,15.695,16.005,17.0304,15.831,14.7223,UP,1
2001-11-29,15.925,15.715,17.0155,15.879,14.7342,DOWN,0
2001-11-30,15.85,15.905,17.0003,15.866,14.7755,DOWN,0
2001-12-03,15.53,15.92,16.9822,15.795,14.8291,UP,1
2001-12-04,16.23,15.54,16.9693,15.846,14.8772,UP,1
2001-12-05,16.77,16.245,16.961,16.061,14.9281,UP,1
2001-12-06,17.28,16.835,16.9541,16.332,14.9864,UP,1
2001-12-07,17.375,17.205,16.948,16.637,15.0534,DOWN,0
2001-12-10,16.93,17.19,16.9412,16.917,15.099,UP,1
2001-12-11,17.09,16.925,16.9396,17.089,15.156,DOWN,0
2001-12-12,16.815,17.085,16.9368,17.098,15.2025,UP,1
2001-12-13,16.82,16.8,16.9338,17.006,15.2322,DOWN,0
2001-12-14,16.525,16.825,16.9247,16.836,15.2576,DOWN,0
2001-12-17,16.425,16.495,16.9162,16.735,15.2881,DOWN,0
2001-12-18,16.37,16.4,16.9088,16.591,15.328,UP,1
2001-12-19,16.65,16.25,16.901,16.558,15.3731,UP,1
2001-12-20,16.71,16.67,16.8923,16.536,15.4136,UP,1
2001-12-21,17.07,16.905,16.8852,16.645,15.4545,UP,1
2001-12-24,17.11,16.995,16.8771,16.782,15.5025,DOWN,0
2001-12-26,16.99,16.82,16.8702,16.906,15.5513,DOWN,0
2001-12-27,16.84,16.89,16.8635,16.944,15.5929,UP,1
2001-12-28,17.165,16.84,16.8602,17.035,15.6463,UP,1
2001-12-31,17.365,17.095,16.8606,17.094,15.7123,DOWN,0
2002-01-02,17.26,17.325,16.8593,17.124,15.7739,UP,1
2002-01-03,17.6,17.285,16.8621,17.246,15.8304,UP,1
2002-01-04,18.11,17.55,16.8694,17.5,15.9048,UP,1
2002-01-07,18.115,18.1,16.8798,17.69,15.9846,DOWN,0
2002-01-08,18.075,18.22,16.8857,17.832,16.0682,UP,1
2002-01-09,18.24,18.05,16.8969,18.028,16.1539,UP,1
2002-01-10,18.425,18.33,16.9123,18.193,16.2458,UP,1
2002-01-11,18.685,18.605,16.9329,18.308,16.341,DOWN,0
2002-01-14,18.385,18.74,16.9492,18.362,16.4311,UP,1
2002-01-15,18.49,18.35,16.9651,18.445,16.5279,DOWN,0
2002-01-16,18.015,18.465,16.9745,18.4,16.6086,UP,1
2002-01-17,18.305,18.0,16.9878,18.376,16.6854,DOWN,0
2002-01-18,18.125,18.1,17.0014,18.264,16.751,DOWN,0
2002-01-22,18.05,18.145,17.0133,18.197,16.8095,DOWN,0
2002-01-23,17.9,17.91,17.0259,18.079,16.8729,UP,1
2002-01-24,18.095,17.855,17.043,18.095,16.938,UP,1
2002-01-25,18.175,17.975,17.0625,18.069,16.9987,UP,1
2002-01-28,18.385,18.4,17.0769,18.121,17.0587,DOWN,0
2002-01-29,17.73,18.335,17.0912,18.057,17.0887,UP,1
2002-01-30,18.14,17.69,17.1063,18.105,17.1336,UP,1
2002-01-31,18.79,18.085,17.1196,18.244,17.1959,UP,1
2002-02-01,19.37,18.43,17.1313,18.483,17.2641,DOWN,0
2002-02-04,19.215,19.325,17.143,18.649,17.3334,DOWN,0
2002-02-05,19.04,19.18,17.1543,18.911,17.4005,DOWN,0
2002-02-06,18.515,18.965,17.1612,18.986,17.4525,UP,1
2002-02-07,18.685,18.515,17.1608,18.965,17.5085,UP,1
2002-02-08,19.305,18.795,17.165,18.952,17.5751,DOWN,0
2002-02-11,19.24,18.995,17.1703,18.957,17.646,DOWN,0
2002-02-12,19.185,19.21,17.1793,18.986,17.7112,UP,1
2002-02-13,19.645,19.4,17.1916,19.212,17.7871,DOWN,0
2002-02-14,19.535,19.645,17.2031,19.382,17.8672,DOWN,0
2002-02-15,19.02,19.45,17.2111,19.325,17.923,DOWN,0
2002-02-19,18.485,19.02,17.2141,19.174,17.9573,UP,1
2002-02-20,19.095,18.48,17.2227,19.156,17.9936,DOWN,0
2002-02-21,18.76,19.0,17.2276,18.979,18.0213,UP,1
2002-02-22,18.885,18.695,17.2331,18.849,18.0604,UP,1
2002-02-25,19.305,18.86,17.2407,18.906,18.1047,UP,1
2002-02-26,19.38,19.31,17.249,19.085,18.156,UP,1
2002-02-27,19.825,19.435,17.2593,19.231,18.2161,UP,1
2002-02-28,19.905,19.75,17.2711,19.46,18.2837,UP,1
2002-03-01,20.19,20.005,17.2844,19.721,18.359,UP,1
2002-03-04,20.705,20.25,17.3002,20.001,18.4457,UP,1
2002-03-05,20.995,20.345,17.3175,20.324,18.5326,DOWN,0
2002-03-06,20.975,20.82,17.3349,20.554,18.6179,DOWN,0
2002-03-07,20.605,20.98,17.3505,20.694,18.6886,UP,1
2002-03-08,20.705,20.615,17.3643,20.797,18.7605,DOWN,0
2002-03-11,20.41,20.7,17.3767,20.738,18.8289,DOWN,0
2002-03-12,20.245,20.29,17.3896,20.588,18.897,UP,1
2002-03-13,20.265,20.21,17.4009,20.446,18.959,UP,1
2002-03-14,20.4,20.385,17.4109,20.405,19.0197,UP,1
2002-03-15,20.52,20.71,17.423,20.368,19.0849,DOWN,0
2002-03-18,20.415,20.3,17.4334,20.369,19.1412,DOWN,0
2002-03-19,20.3495,20.39,17.4434,20.3899,19.186,DOWN,0
2002-03-20,19.97,20.29,17.451,20.3309,19.2231,DOWN,0
2002-03-21,19.86,19.88,17.459,20.2229,19.2588,DOWN,0
2002-03-22,19.325,19.82,17.4639,19.9839,19.2805,DOWN,0
2002-03-25,19.11,19.295,17.4688,19.7229,19.2942,UP,1
2002-03-26,19.335,18.925,17.4737,19.52,19.3072,UP,1
2002-03-27,19.455,19.17,17.4778,19.417,19.3286,UP,1
2002-03-28,19.465,19.155,17.4829,19.338,19.3481,DOWN,0
2002-04-01,19.415,19.495,17.4884,19.356,19.3761,DOWN,0
2002-04-02,19.405,19.33,17.4934,19.415,19.3981,DOWN,0
2002-04-03,19.24,19.4,17.4988,19.396,19.4204,DOWN,0
2002-04-04,19.125,19.24,17.5051,19.33,19.4419,UP,1
2002-04-05,19.2,19.095,17.5137,19.277,19.4679,DOWN,0
2002-04-08,19.11,19.075,17.5233,19.216,19.4882,DOWN,0
2002-04-09,19.07,19.215,17.533,19.149,19.5061,UP,1
2002-04-10,19.17,19.0975,17.5417,19.135,19.5218,DOWN,0
2002-04-11,18.485,19.145,17.5448,19.007,19.5369,UP,1
2002-04-12,18.92,18.45,17.5486,18.951,19.5525,DOWN,0
2002-04-15,18.82,19.135,17.5501,18.893,19.5531,UP,1
2002-04-16,19.075,18.795,17.5546,18.894,19.5472,UP,1
2002-04-17,19.175,18.9505,17.5595,18.895,19.5464,DOWN,0
2002-04-18,18.73,19.16,17.5617,18.944,19.5402,UP,1
2002-04-19,19.005,18.695,17.5651,18.961,19.55,DOWN,0
2002-04-22,18.375,18.995,17.5651,18.872,19.5438,DOWN,0
2002-04-23,17.8,18.365,17.5606,18.617,19.5137,DOWN,0
2002-04-24,17.575,17.875,17.5561,18.297,19.4804,DOWN,0
2002-04-25,17.24,17.51,17.5516,17.999,19.4415,UP,1
2002-04-26,17.415,17.46,17.548,17.681,19.3969,DOWN,0
2002-04-29,17.335,17.375,17.5457,17.473,19.3529,UP,1
2002-04-30,17.535,17.125,17.5454,17.42,19.3232,UP,1
2002-05-01,17.635,17.53,17.5469,17.432,19.3062,UP,1
2002-05-02,17.76,17.4,17.5502,17.536,19.2795,DOWN,0
2002-05-03,17.7,17.88,17.5519,17.593,19.2583,DOWN,0
2002-05-06,16.91,17.65,17.5478,17.508,19.2188,UP,1
2002-05-07,17.27,16.86,17.5475,17.455,19.1781,UP,1
2002-05-08,18.16,17.42,17.5501,17.56,19.1537,UP,1
2002-05-09,18.38,18.09,17.5528,17.684,19.1248,DOWN,0
2002-05-10,17.87,18.435,17.5536,17.718,19.0841,UP,1
2002-05-13,18.42,17.88,17.5555,18.02,19.0487,UP,1
2002-05-14,18.895,18.5,17.5578,18.345,19.0125,UP,1
2002-05-15,18.925,18.845,17.5609,18.498,18.9711,DOWN,0
2002-05-16,18.875,18.995,17.5632,18.597,18.9291,UP,1
2002-05-17,19.095,18.705,17.5655,18.842,18.8989,DOWN,0
2002-05-20,18.42,19.0,17.5639,18.842,18.8532,DOWN,0
2002-05-21,18.05,18.445,17.5603,18.673,18.806,DOWN,0
2002-05-22,17.995,17.995,17.5554,18.487,18.761,UP,1
2002-05-23,18.485,18.1,17.5523,18.409,18.7254,DOWN,0
2002-05-24,18.27,18.395,17.5474,18.244,18.6828,DOWN,0
2002-05-28,18.17,18.27,17.5419,18.194,18.6358,DOWN,0
2002-05-29,18.12,18.2,17.5372,18.208,18.5899,DOWN,0
2002-05-30,17.88,18.1,17.5316,18.185,18.5405,UP,1
2002-05-31,18.055,17.955,17.5285,18.099,18.5022,DOWN,0
2002-06-03,17.56,18.19,17.5242,17.957,18.4562,DOWN,0
2002-06-04,17.535,17.55,17.5197,17.83,18.4204,UP,1
2002-06-05,17.935,17.475,17.5162,17.793,18.3969,DOWN,0
2002-06-06,17.37,17.935,17.509,17.691,18.3576,UP,1
2002-06-07,17.45,17.345,17.502,17.57,18.3175,DOWN,0
2002-06-10,17.25,17.3,17.4941,17.508,18.2732,DOWN,0
2002-06-11,17.055,17.315,17.4872,17.412,18.226,DOWN,0
2002-06-12,16.71,17.0745,17.4771,17.167,18.1721,DOWN,0
2002-06-13,16.325,16.61,17.4653,16.958,18.1138,UP,1
2002-06-14,16.445,16.425,17.4528,16.757,18.0602,UP,1
2002-06-17,17.36,16.6,17.4431,16.779,18.0234,UP,1
2002-06-18,17.39,17.37,17.4289,16.846,17.989,DOWN,0
2002-06-19,16.7,17.045,17.4141,16.844,17.9416,DOWN,0
2002-06-20,16.43,16.645,17.4005,16.865,17.8868,DOWN,0
2002-06-21,16.015,15.75,17.3855,16.779,17.8374,DOWN,0
2002-06-24,16.0,15.935,17.3733,16.507,17.779,UP,1
2002-06-25,16.095,16.17,17.3603,16.248,17.7245,DOWN,0
2002-06-26,15.925,15.56,17.3454,16.093,17.6615,UP,1
2002-06-27,16.565,15.925,17.334,16.12,17.6093,DOWN,0
2002-06-28,16.44,16.525,17.3251,16.205,17.5635,DOWN,0
2002-07-01,16.02,16.45,17.318,16.209,17.5038,DOWN,0
2002-07-02,15.66,16.075,17.3087,16.122,17.4495,DOWN,0
2002-07-03,15.505,15.655,17.3053,16.038,17.4036,UP,1
2002-07-05,16.35,15.6,17.3069,15.995,17.3791,DOWN,0
2002-07-08,15.885,16.395,17.3097,15.884,17.352,DOWN,0
2002-07-09,14.995,15.91,17.3158,15.679,17.3036,DOWN,0
2002-07-10,14.785,15.31,17.3254,15.504,17.2526,UP,1
2002-07-11,14.805,14.715,17.3303,15.364,17.198,DOWN,0
2002-07-12,14.795,14.71,17.3332,15.053,17.1412,DOWN,0
2002-07-15,14.555,14.725,17.3341,14.787,17.0771,DOWN,0
2002-07-16,14.24,14.53,17.3352,14.636,17.0079,UP,1
2002-07-17,14.4,14.38,17.334,14.559,16.9577,DOWN,0
2002-07-18,13.79,14.425,17.3317,14.356,16.8881,DOWN,0
2002-07-19,12.63,13.48,17.3224,13.923,16.7775,DOWN,0
2002-07-22,12.315,12.385,17.3073,13.475,16.6562,DOWN,0
2002-07-23,11.72,12.595,17.2896,12.971,16.5332,UP,1
2002-07-24,12.5,11.15,17.2776,12.591,16.4148,DOWN,0
2002-07-25,12.295,12.44,17.2672,12.292,16.2828,UP,1
2002-07-26,12.375,12.285,17.2571,12.241,16.1518,UP,1
2002-07-29,13.51,12.58,17.2513,12.48,16.0445,UP,1
2002-07-30,13.67,13.57,17.2445,12.87,15.936,DOWN,0
2002-07-31,13.515,13.72,17.2385,13.073,15.8379,DOWN,0
2002-08-01,13.125,13.435,17.2314,13.239,15.7394,DOWN,0
2002-08-02,12.825,13.275,17.2217,13.329,15.636,DOWN,0
2002-08-05,12.065,12.65,17.2096,13.04,15.5076,UP,1
2002-08-06,12.56,12.15,17.202,12.818,15.3934,UP,1
2002-08-07,12.68,12.6,17.1945,12.651,15.2836,UP,1
2002-08-08,13.43,12.775,17.1878,12.712,15.1898,UP,1
2002-08-09,13.665,13.15,17.1842,12.88,15.1055,DOWN,0
2002-08-12,13.66,13.585,17.1819,13.199,15.0176,DOWN,0
2002-08-13,13.24,13.6,17.1786,13.335,14.9312,UP,1
2002-08-14,13.835,13.245,17.178,13.566,14.8572,UP,1
2002-08-15,13.89,13.725,17.1783,13.658,14.7763,DOWN,0
2002-08-16,13.705,13.86,17.1772,13.666,14.703,UP,1
2002-08-19,14.275,13.635,17.1792,13.789,14.6395,DOWN,0
2002-08-20,14.025,14.325,17.181,13.946,14.575,UP,1
2002-08-21,14.275,14.15,17.1825,14.034,14.5194,UP,1
2002-08-22,14.395,14.305,17.1822,14.135,14.4731,DOWN,0
2002-08-23,14.09,14.305,17.1784,14.212,14.4284,UP,1
2002-08-26,14.445,14.09,17.175,14.246,14.3884,DOWN,0
2002-08-27,14.43,14.305,17.1735,14.327,14.3298,DOWN,0
2002-08-28,13.95,14.315,17.169,14.262,14.261,UP,1
2002-08-29,14.16,13.735,17.1641,14.215,14.2102,DOWN,0
2002-08-30,14.145,14.03,17.1579,14.226,14.1645,DOWN,0
2002-09-03,13.3,14.08,17.1433,13.997,14.1102,UP,1
2002-09-04,13.7,13.45,17.1323,13.851,14.0642,DOWN,0
2002-09-05,13.365,13.405,17.1208,13.734,14.0096,UP,1
2002-09-06,13.72,13.555,17.1096,13.646,13.9655,UP,1
2002-09-09,14.215,13.715,17.1019,13.66,13.9185,DOWN,0
2002-09-10,14.1505,14.3695,17.0942,13.8301,13.8727,DOWN,0
2002-09-11,13.97,14.235,17.0845,13.8841,13.8317,DOWN,0
2002-09-12,13.525,13.95,17.0727,13.9161,13.789,DOWN,0
2002-09-13,13.5,13.27,17.0603,13.8721,13.7489,DOWN,0
2002-09-16,13.5,13.46,17.0493,13.7291,13.6919,DOWN,0
2002-09-17,13.105,13.525,17.0352,13.52,13.6363,UP,1
2002-09-18,13.23,12.935,17.0221,13.372,13.601,DOWN,0
2002-09-19,12.655,13.07,17.0078,13.198,13.5584,DOWN,0
2002-09-20,12.65,13.065,16.9899,13.028,13.5153,UP,1
2002-09-23,12.72,12.625,16.9696,12.872,13.4738,DOWN,0
2002-09-24,12.55,12.495,16.946,12.761,13.4337,UP,1
2002-09-25,12.815,12.585,16.9232,12.678,13.4052,UP,1
2002-09-26,13.16,12.82,16.9043,12.779,13.3804,DOWN,0
2002-09-27,12.745,12.98,16.8826,12.798,13.3595,DOWN,0
2002-09-30,12.48,12.705,16.8609,12.75,13.3565,UP,1
2002-10-01,13.005,12.6,16.8418,12.841,13.3703,DOWN,0
2002-10-02,12.58,13.0,16.8221,12.794,13.3875,DOWN,0
2002-10-03,12.13,12.76,16.8006,12.588,13.3801,DOWN,0
2002-10-04,11.5,11.97,16.7763,12.339,13.3642,DOWN,0
2002-10-07,10.875,11.42,16.7474,12.018,13.3342,UP,1
2002-10-08,11.57,10.85,16.7217,11.731,13.2954,DOWN,0
2002-10-09,10.725,11.365,16.69,11.36,13.2365,UP,1
2002-10-10,11.735,10.72,16.6631,11.281,13.2009,UP,1
2002-10-11,12.43,11.75,16.6403,11.467,13.187,UP,1
2002-10-14,12.595,11.855,16.6191,11.811,13.1824,UP,1
2002-10-15,13.79,13.2,16.6022,12.255,13.2169,DOWN,0
2002-10-16,13.36,13.7,16.5822,12.782,13.2329,UP,1
2002-10-17,14.13,13.66,16.5665,13.261,13.2619,UP,1
2002-10-18,14.21,14.005,16.5496,13.617,13.2775,UP,1
2002-10-21,14.3,13.575,16.5305,13.958,13.2902,DOWN,0
2002-10-22,13.7,14.065,16.5085,13.94,13.291,UP,1
2002-10-23,13.72,13.7325,16.4867,14.012,13.3006,DOWN,0
2002-10-24,13.42,14.11,16.4626,13.87,13.2923,UP,1
2002-10-25,13.98,12.99,16.4404,13.824,13.2941,UP,1
2002-10-28,14.245,14.0,16.4182,13.813,13.3049,DOWN,0
2002-10-29,13.635,13.57,16.3944,13.8,13.2921,UP,1
2002-10-30,13.875,13.63,16.3713,13.831,13.2891,UP,1
2002-10-31,14.115,13.85,16.3518,13.97,13.2859,UP,1
2002-11-01,14.39,13.995,16.3323,14.052,13.2858,UP,1
2002-11-04,14.64,14.34,16.3148,14.131,13.2968,DOWN,0
2002-11-05,14.37,14.68,16.2964,14.278,13.2953,UP,1
2002-11-06,14.59,14.39,16.2799,14.421,13.2985,DOWN,0
2002-11-07,13.86,14.39,16.2587,14.37,13.2967,DOWN,0
2002-11-08,13.7,13.85,16.2363,14.232,13.2875,DOWN,0
2002-11-11,13.2,13.575,16.2104,13.944,13.2686,UP,1
2002-11-12,13.6,13.205,16.1898,13.79,13.2746,DOWN,0
2002-11-13,13.575,13.56,16.1669,13.587,13.2721,UP,1
2002-11-14,14.255,13.615,16.1443,13.666,13.2899,UP,1
2002-11-15,14.33,14.15,16.1191,13.792,13.3021,DOWN,0
2002-11-18,13.99,14.3,16.0929,13.95,13.2976,DOWN,0
2002-11-19,13.975,13.89,16.0676,14.025,13.2941,UP,1
2002-11-20,14.405,13.805,16.0471,14.191,13.3028,UP,1
2002-11-21,15.16,14.425,16.0294,14.372,13.3355,UP,1
2002-11-22,15.255,15.17,16.0092,14.557,13.3706,UP,1
2002-11-25,15.375,15.225,15.9899,14.834,13.4081,DOWN,0
2002-11-26,14.765,15.0,15.9678,14.992,13.4413,UP,1
2002-11-27,15.37,14.775,15.9464,15.185,13.4841,DOWN,0
2002-11-29,15.19,15.355,15.9247,15.191,13.5348,UP,1
2002-12-02,15.53,15.315,15.9072,15.246,13.5924,DOWN,0
2002-12-03,15.475,15.425,15.8922,15.266,13.6475,DOWN,0
2002-12-04,15.3,15.48,15.8732,15.373,13.7025,DOWN,0
2002-12-05,14.875,15.325,15.8538,15.274,13.7437,UP,1
2002-12-06,14.9,14.78,15.8338,15.216,13.7785,DOWN,0
2002-12-09,14.465,14.835,15.8096,15.003,13.8129,UP,1
2002-12-10,14.495,14.5,15.7852,14.807,13.8532,DOWN,0
2002-12-11,14.44,14.45,15.7583,14.635,13.8819,UP,1
2002-12-12,14.445,14.45,15.731,14.549,13.9192,DOWN,0
2002-12-13,14.18,14.4,15.7009,14.405,13.9602,UP,1
2002-12-16,14.645,14.2,15.6706,14.441,14.0231,DOWN,0
2002-12-17,14.46,14.65,15.638,14.434,14.0948,DOWN,0
2002-12-18,14.205,14.375,15.6041,14.387,14.1475,DOWN,0
2002-12-19,14.04,14.15,15.5713,14.306,14.2138,UP,1
2002-12-20,14.39,14.18,15.5397,14.348,14.2669,UP,1
2002-12-23,14.395,14.2,15.5096,14.298,14.3062,DOWN,0
2002-12-24,14.09,14.245,15.4789,14.224,14.3361,UP,1
2002-12-26,14.19,14.125,15.4485,14.221,14.3441,DOWN,0
2002-12-27,13.835,14.135,15.4157,14.18,14.3536,DOWN,0
2002-12-30,13.72,13.955,15.3817,14.046,14.3454,DOWN,0
2002-12-31,13.64,13.68,15.3478,13.895,14.334,UP,1
2003-01-02,14.33,13.65,15.3177,13.943,14.3346,DOWN,0
2003-01-03,14.265,14.325,15.2892,13.958,14.3459,UP,1
2003-01-06,14.865,14.325,15.2642,14.164,14.3688,UP,1
2003-01-07,14.9,14.775,15.2421,14.4,14.3984,DOWN,0
2003-01-08,14.635,15.065,15.2197,14.599,14.4115,UP,1
2003-01-09,14.945,14.635,15.1978,14.722,14.4255,UP,1
2003-01-10,15.02,14.94,15.1756,14.873,14.4532,UP,1
2003-01-13,15.095,15.015,15.1537,14.919,14.4776,UP,1
2003-01-14,15.125,15.035,15.1323,14.964,14.4978,DOWN,0
2003-01-15,14.705,14.91,15.1088,14.978,14.5041,DOWN,0
2003-01-16,14.345,14.735,15.0843,14.858,14.4982,DOWN,0
2003-01-17,14.1,14.245,15.0592,14.674,14.4928,DOWN,0
2003-01-21,13.745,14.13,15.0319,14.404,14.4759,DOWN,0
2003-01-22,13.405,13.74,15.0034,14.06,14.4668,UP,1
2003-01-23,13.47,13.49,14.9754,13.813,14.4622,DOWN,0
2003-01-24,12.945,13.46,14.9443,13.533,14.4571,UP,1
2003-01-27,13.06,12.795,14.9171,13.325,14.4463,UP,1
2003-01-28,13.235,13.1,14.8887,13.223,14.4395,DOWN,0
