ticker,IDXX US Equity,IDXX US Equity,IDXX US Equity,IDXX US Equity,IDXX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2020-08-25,383.93,380.0,289.5986,382.568,356.2968,UP,1
2020-08-26,386.02,382.41,290.255,383.472,357.7674,UP,1
2020-08-27,386.28,387.62,290.923,384.062,359.1688,DOWN,0
2020-08-28,383.98,387.79,291.5554,384.166,360.588,UP,1
2020-08-31,391.06,382.68,292.2141,386.254,362.1158,UP,1
2020-09-01,398.49,393.95,292.9198,389.166,363.5798,UP,1
2020-09-02,406.31,399.0,293.6524,393.224,365.1522,DOWN,0
2020-09-03,381.28,406.1,294.2562,392.224,366.3902,DOWN,0
2020-09-04,370.66,382.11,294.7865,389.56,367.2556,DOWN,0
2020-09-08,364.19,367.9,295.3049,384.186,368.0422,UP,1
2020-09-09,374.16,366.37,295.8723,379.32,368.9674,DOWN,0
2020-09-10,367.76,375.05,296.426,371.61,369.7194,DOWN,0
2020-09-11,364.82,369.44,296.9907,368.318,370.325,UP,1
2020-09-14,365.56,370.25,297.5543,367.298,370.941,UP,1
2020-09-15,369.24,367.0,298.147,368.308,371.5364,DOWN,0
2020-09-16,362.36,372.75,298.7009,365.948,372.0376,DOWN,0
2020-09-17,354.2,357.58,299.2154,363.236,372.3992,UP,1
2020-09-18,354.76,355.34,299.7459,361.224,372.671,UP,1
2020-09-21,364.7,351.33,300.3101,361.052,373.2,UP,1
2020-09-22,368.32,364.9,300.8924,360.868,373.8636,DOWN,0
2020-09-23,363.87,367.78,301.4549,361.17,374.3716,UP,1
2020-09-24,365.47,363.1,302.0371,363.424,374.8662,UP,1
2020-09-25,377.83,364.95,302.6621,368.038,375.6388,UP,1
2020-09-28,386.37,381.81,303.3417,372.372,376.3692,DOWN,0
2020-09-29,385.06,388.22,304.0076,375.72,376.8504,UP,1
2020-09-30,393.11,383.45,304.7086,381.568,377.4462,UP,1
2020-10-01,394.78,396.29,305.4052,387.43,378.0372,DOWN,0
2020-10-02,383.85,389.7,306.0386,388.634,378.4974,UP,1
2020-10-05,392.37,385.27,306.735,389.834,379.1602,DOWN,0
2020-10-06,384.31,391.88,307.3756,389.684,379.513,UP,1
2020-10-07,386.23,388.02,307.999,388.308,380.0046,UP,1
2020-10-08,393.51,388.94,308.6466,388.054,380.5366,UP,1
2020-10-09,400.65,395.0,309.3336,391.414,381.0676,UP,1
2020-10-12,419.39,404.88,310.1234,396.818,381.5004,UP,1
2020-10-13,421.42,421.81,310.9106,404.24,382.089,DOWN,0
2020-10-14,420.51,420.82,311.7051,411.096,382.6942,UP,1
2020-10-15,422.72,416.42,312.5131,416.938,383.2344,UP,1
2020-10-16,423.75,423.76,313.3067,421.558,383.9138,DOWN,0
2020-10-19,419.27,424.11,314.0792,421.534,384.664,UP,1
2020-10-20,420.09,423.81,314.845,421.268,385.522,DOWN,0
2020-10-21,419.73,421.47,315.6131,421.112,386.436,UP,1
2020-10-22,423.59,421.34,316.3726,421.286,387.2112,UP,1
2020-10-23,429.66,429.67,317.1312,422.468,388.0994,DOWN,0
2020-10-26,428.96,427.67,317.8678,424.406,389.0906,UP,1
2020-10-27,443.16,430.27,318.6722,429.02,390.266,DOWN,0
2020-10-28,422.89,434.5,319.3665,429.652,390.9908,UP,1
2020-10-29,441.8,440.0,320.1331,433.294,392.1968,DOWN,0
2020-10-30,424.82,438.47,320.8076,432.326,393.0266,UP,1
2020-11-02,431.05,430.48,321.5338,432.744,393.9784,UP,1
2020-11-03,444.1,437.32,322.3301,432.932,395.248,UP,1
2020-11-04,469.36,455.26,323.2388,442.226,396.9566,DOWN,0
2020-11-05,467.97,473.99,324.1492,447.46,398.5956,UP,1
2020-11-06,478.1,469.99,325.1358,458.116,400.432,DOWN,0
2020-11-09,436.45,485.0,325.9315,459.196,401.4814,UP,1
2020-11-10,441.23,431.89,326.7445,458.622,402.4848,UP,1
2020-11-11,455.06,443.69,327.6158,455.762,403.6162,DOWN,0
2020-11-12,449.22,459.62,328.4432,452.012,404.4744,UP,1
2020-11-13,453.64,452.99,329.3564,447.12,405.9216,UP,1
2020-11-16,455.37,452.09,330.2544,450.904,407.6158,UP,1
2020-11-17,455.85,454.62,331.138,453.828,409.449,DOWN,0
2020-11-18,444.06,451.36,331.9863,451.628,410.847,UP,1
2020-11-19,457.19,444.77,332.8689,453.222,412.6356,UP,1
2020-11-20,464.29,456.23,333.7984,455.352,414.625,DOWN,0
2020-11-23,459.79,467.26,334.7016,456.236,416.5096,DOWN,0
2020-11-24,446.83,459.49,335.5188,454.432,418.0614,DOWN,0
2020-11-25,446.48,449.24,336.3348,454.916,419.7438,UP,1
2020-11-27,454.23,452.05,337.1807,454.324,421.7444,UP,1
2020-11-30,460.98,454.77,338.0417,453.662,423.8688,UP,1
2020-12-01,467.86,461.99,338.9473,455.276,425.932,DOWN,0
2020-12-02,462.59,465.51,339.8054,458.428,427.8174,DOWN,0
2020-12-03,460.07,463.85,340.6985,461.146,429.7414,DOWN,0
2020-12-04,457.15,462.96,341.5937,461.73,431.575,UP,1
2020-12-07,459.36,455.92,342.5414,461.406,433.2056,UP,1
2020-12-08,460.69,461.92,343.5613,459.972,434.692,DOWN,0
2020-12-09,449.88,458.91,344.5135,457.43,435.9884,UP,1
2020-12-10,454.27,450.49,345.5341,456.27,437.2116,UP,1
2020-12-11,456.23,455.57,346.5427,456.086,438.4406,UP,1
2020-12-14,458.17,458.84,347.5236,455.848,439.927,UP,1
2020-12-15,464.96,460.66,348.5921,456.702,441.3788,UP,1
2020-12-16,467.58,466.53,349.6149,460.242,443.0442,UP,1
2020-12-17,477.8,471.69,350.7281,464.948,444.8756,UP,1
2020-12-18,485.52,478.49,351.9062,470.806,446.7158,UP,1
2020-12-21,489.68,480.06,353.1405,477.108,448.4964,UP,1
2020-12-22,499.15,488.01,354.3594,483.946,450.0916,DOWN,0
2020-12-23,493.68,499.06,355.5999,489.166,451.5368,UP,1
2020-12-24,497.14,495.82,356.8806,493.034,453.0694,DOWN,0
2020-12-28,494.7,503.63,358.0833,494.87,454.509,DOWN,0
2020-12-29,494.07,497.97,359.4345,495.748,455.9154,UP,1
2020-12-30,496.96,497.7,360.8399,495.31,457.4692,UP,1
2020-12-31,499.87,495.51,362.3136,496.548,459.0648,DOWN,0
2021-01-04,491.77,503.0,363.8065,495.474,460.5056,UP,1
2021-01-05,497.26,488.91,365.3764,495.986,461.979,DOWN,0
2021-01-06,483.6,489.05,366.8797,493.892,463.0578,UP,1
2021-01-07,495.19,483.49,368.3307,493.538,464.3824,UP,1
2021-01-08,513.2,499.79,369.8255,496.204,465.7832,DOWN,0
2021-01-11,506.55,515.57,371.2064,499.16,467.4564,DOWN,0
2021-01-12,496.73,507.09,372.5313,499.054,468.555,UP,1
2021-01-13,497.58,496.18,373.8141,501.85,470.0102,DOWN,0
2021-01-14,488.9,497.31,375.0474,500.592,471.1672,UP,1
2021-01-15,489.46,487.93,376.3414,495.844,472.0744,DOWN,0
2021-01-19,484.93,489.24,377.5675,491.52,472.3858,UP,1
2021-01-20,495.04,486.41,378.87,491.182,472.9272,UP,1
2021-01-21,496.44,493.0,380.08,490.954,473.294,DOWN,0
2021-01-22,492.86,490.73,381.2856,491.746,474.4222,DOWN,0
2021-01-25,489.21,492.47,382.458,491.696,475.3818,DOWN,0
2021-01-26,478.1,488.35,383.5556,490.33,475.8426,DOWN,0
2021-01-27,465.18,474.86,384.6096,484.358,476.1618,UP,1
2021-01-28,482.27,465.31,385.7059,481.524,476.7344,DOWN,0
2021-01-29,478.68,481.05,386.8102,478.688,477.2006,UP,1
2021-02-01,492.42,483.02,387.9667,479.33,477.932,UP,1
2021-02-02,506.65,504.344,389.1741,485.04,479.1838,DOWN,0
2021-02-03,485.36,504.17,390.2642,489.076,479.7472,UP,1
2021-02-04,494.0,487.91,391.4381,491.422,480.3414,UP,1
2021-02-05,502.64,496.29,392.6107,496.214,481.1984,DOWN,0
2021-02-08,495.76,504.31,393.7474,496.882,482.177,UP,1
2021-02-09,505.05,497.31,394.9137,496.562,483.3484,UP,1
2021-02-10,516.54,509.26,396.1171,502.798,484.5946,UP,1
2021-02-11,528.47,519.3,397.4382,509.692,485.9444,UP,1
2021-02-12,544.08,530.74,398.7949,517.98,487.4688,DOWN,0
2021-02-16,538.16,545.0,400.0977,526.46,488.9802,UP,1
2021-02-17,540.35,535.9,401.4457,533.52,490.5858,UP,1
2021-02-18,551.79,537.04,402.8359,540.57,492.4786,DOWN,0
2021-02-19,544.13,561.21,404.1461,543.702,494.174,DOWN,0
2021-02-22,536.91,547.12,405.4127,542.268,495.6984,DOWN,0
2021-02-23,525.22,534.82,406.5675,539.68,497.2052,UP,1
2021-02-24,532.88,526.23,407.7924,538.186,498.7774,DOWN,0
2021-02-25,518.28,530.08,408.8866,531.484,500.0184,UP,1
2021-02-26,520.17,522.9,410.0417,526.692,501.2584,UP,1
2021-03-01,538.17,529.68,411.3026,526.944,502.7226,DOWN,0
2021-03-02,529.47,542.08,412.475,527.794,503.9604,DOWN,0
2021-03-03,498.02,524.76,413.4932,520.822,504.3648,DOWN,0
2021-03-04,485.85,494.9,414.4428,514.336,504.3714,UP,1
2021-03-05,499.7,486.0,415.4671,510.242,504.5718,DOWN,0
2021-03-08,482.6,498.53,416.4024,499.128,504.2408,UP,1
2021-03-09,493.57,500.33,417.4069,491.948,504.2386,DOWN,0
2021-03-10,488.78,494.01,418.3772,490.1,504.0714,UP,1
2021-03-11,502.94,495.7,419.4377,493.518,504.2362,DOWN,0
2021-03-12,497.75,498.91,420.4219,493.128,504.3098,UP,1
2021-03-15,512.76,499.89,421.455,499.16,504.6258,DOWN,0
2021-03-16,506.92,520.0,422.4452,501.83,504.7668,DOWN,0
2021-03-17,504.9,503.57,423.4088,505.054,505.0294,DOWN,0
2021-03-18,484.47,493.52,424.2487,501.36,504.7736,UP,1
2021-03-19,484.88,482.58,425.083,498.786,504.7992,UP,1
2021-03-22,491.37,486.34,425.9894,494.508,504.7228,DOWN,0
2021-03-23,487.66,490.09,426.8692,490.656,504.212,DOWN,0
2021-03-24,472.97,489.1,427.6857,484.27,503.5404,DOWN,0
2021-03-25,472.11,471.5,428.5312,481.798,503.048,UP,1
2021-03-26,480.22,473.03,429.3229,480.866,502.7008,DOWN,0
2021-03-29,479.18,480.02,430.2247,478.428,502.5064,DOWN,0
2021-03-30,475.95,474.37,431.0903,476.086,502.2362,UP,1
2021-03-31,489.31,481.52,431.9908,479.354,502.3238,DOWN,0
2021-04-01,486.36,487.49,432.8601,482.204,502.1502,UP,1
2021-04-05,491.31,488.0,433.7356,484.422,502.0476,UP,1
2021-04-06,492.9,493.21,434.635,487.166,502.0484,DOWN,0
2021-04-07,489.27,492.54,435.508,489.83,502.0496,UP,1
2021-04-08,499.66,494.87,436.3799,491.9,502.4808,UP,1
2021-04-09,502.88,500.08,437.2558,495.204,503.2348,UP,1
2021-04-12,506.43,499.82,438.1911,498.228,503.718,UP,1
2021-04-13,516.94,509.0,439.1388,503.036,504.4832,DOWN,0
2021-04-14,514.16,519.99,440.0853,508.014,504.918,UP,1
2021-04-15,528.46,520.0,441.0881,513.774,505.3542,UP,1
2021-04-16,535.0,532.43,442.1123,520.198,506.347,DOWN,0
2021-04-19,528.58,533.28,443.0825,524.628,507.0386,UP,1
2021-04-20,532.27,529.31,444.0701,527.694,507.6312,UP,1
2021-04-21,541.08,531.53,445.0781,533.078,508.5376,UP,1
2021-04-22,546.26,539.23,446.1229,536.638,509.3618,UP,1
2021-04-23,559.1,551.23,447.2378,541.458,510.213,DOWN,0
2021-04-26,558.42,557.99,448.3241,547.426,510.812,DOWN,0
2021-04-27,557.54,556.85,449.4205,552.48,511.0812,UP,1
2021-04-28,557.81,554.3,450.5339,555.826,511.4742,DOWN,0
2021-04-29,552.63,560.43,451.6047,557.1,511.7198,DOWN,0
2021-04-30,548.99,549.11,452.6459,555.078,511.6638,UP,1
2021-05-03,549.88,552.77,453.6993,553.37,511.7788,DOWN,0
2021-05-04,526.88,559.22,454.5845,547.238,511.5782,UP,1
2021-05-05,529.92,532.6,455.4291,541.66,511.6722,UP,1
2021-05-06,533.18,524.31,456.2784,537.77,511.6782,UP,1
2021-05-07,544.26,540.0,457.1735,536.824,512.1978,DOWN,0
2021-05-10,525.26,541.01,457.9956,531.9,512.2996,UP,1
2021-05-11,528.19,520.74,458.8404,532.162,512.1,DOWN,0
2021-05-12,512.31,520.0,459.5686,528.64,511.7568,UP,1
2021-05-13,518.07,515.43,460.3507,525.618,512.1578,UP,1
2021-05-14,530.07,521.11,461.1665,522.78,513.0422,DOWN,0
2021-05-17,523.62,526.68,461.9141,522.452,513.5206,UP,1
2021-05-18,524.86,525.2,462.5497,521.786,514.3658,UP,1
2021-05-19,528.14,517.75,463.2304,524.952,515.0572,UP,1
2021-05-20,539.24,528.46,463.9754,529.186,516.0664,UP,1
2021-05-21,539.34,542.42,464.6935,531.04,516.7944,UP,1
2021-05-24,549.71,545.0,465.4932,536.258,517.8336,UP,1
2021-05-25,555.19,549.45,466.3603,542.324,518.6822,UP,1
2021-05-26,557.33,556.06,467.261,548.162,519.6904,DOWN,0
2021-05-27,554.04,557.59,468.1611,551.122,520.6732,UP,1
2021-05-28,558.11,556.77,469.0275,554.876,522.146,DOWN,0
2021-06-01,550.59,565.64,469.8542,555.052,523.4602,DOWN,0
2021-06-02,547.56,547.17,470.695,553.526,524.584,UP,1
2021-06-03,550.3,542.31,471.5245,552.12,525.8368,UP,1
2021-06-04,558.36,557.66,472.3831,552.984,527.5446,UP,1
2021-06-07,560.35,556.6,473.2773,553.432,529.3094,UP,1
2021-06-08,561.31,560.77,474.1672,555.576,530.9312,UP,1
2021-06-09,566.66,564.96,475.0832,559.396,532.6808,UP,1
2021-06-10,580.53,567.28,476.0828,565.442,534.7724,UP,1
2021-06-11,584.47,580.36,477.0855,570.664,536.6756,UP,1
2021-06-14,592.36,582.55,478.1172,577.066,538.7956,DOWN,0
2021-06-15,592.26,593.84,479.1471,583.256,540.8146,UP,1
2021-06-16,593.52,593.25,480.1948,588.628,542.827,UP,1
2021-06-17,604.2,591.45,481.2605,593.362,545.1256,DOWN,0
2021-06-18,601.05,605.05,482.2733,596.678,547.1534,UP,1
2021-06-21,606.63,601.05,483.2749,599.532,549.2284,UP,1
2021-06-22,611.64,605.25,484.4267,603.408,551.3326,UP,1
2021-06-23,615.88,612.61,485.6528,607.88,553.3114,DOWN,0
2021-06-24,614.93,617.41,486.9065,610.026,555.3268,UP,1
2021-06-25,620.64,618.88,488.1389,613.944,557.1704,UP,1
2021-06-28,631.9,621.93,489.4596,618.998,559.1084,UP,1
2021-06-29,637.08,629.66,490.8209,624.086,561.2784,DOWN,0
2021-06-30,631.55,635.56,492.1508,627.22,563.264,UP,1
2021-07-01,638.95,628.81,493.4994,632.024,565.2214,UP,1
2021-07-02,648.2,643.31,494.9286,637.536,567.2602,UP,1
2021-07-06,658.99,650.0,496.4525,642.954,569.258,UP,1
2021-07-07,665.31,661.9,498.0053,648.6,571.3958,DOWN,0
2021-07-08,659.94,657.84,499.4815,654.278,573.4438,UP,1
2021-07-09,667.03,657.54,500.975,659.894,575.6282,DOWN,0
2021-07-12,659.54,661.63,502.4534,662.162,577.7664,UP,1
2021-07-13,662.58,661.45,503.9389,662.88,580.0382,DOWN,0
2021-07-14,659.85,664.79,505.349,661.788,582.2376,DOWN,0
2021-07-15,657.42,659.07,506.7043,661.284,584.8484,UP,1
2021-07-16,667.76,659.55,508.1178,661.43,587.6052,UP,1
2021-07-19,669.4,661.58,509.4992,663.402,590.3296,DOWN,0
2021-07-20,669.39,670.92,510.8723,664.764,592.8322,UP,1
2021-07-21,670.51,667.84,512.3056,666.896,595.7372,UP,1
2021-07-22,683.03,673.13,513.7589,672.018,598.834,UP,1
2021-07-23,693.74,680.6,515.306,677.214,602.4626,DOWN,0
2021-07-26,685.67,691.14,516.8032,680.468,605.8146,UP,1
2021-07-27,686.95,688.8,518.2704,683.98,608.9522,UP,1
2021-07-28,695.58,684.13,519.7451,688.994,612.3914,UP,1
2021-07-29,704.16,692.45,521.1689,693.22,615.9774,DOWN,0
2021-07-30,678.53,666.3075,522.4545,690.178,618.9852,UP,1
2021-08-02,678.72,687.41,523.7455,688.788,621.7748,UP,1
2021-08-03,695.67,682.19,525.1103,690.532,624.9014,UP,1
2021-08-04,698.48,696.12,526.4839,691.112,627.8768,UP,1
2021-08-05,705.76,698.87,527.9164,691.432,630.8882,DOWN,0
2021-08-06,685.2,695.69,529.2419,692.766,633.4456,UP,1
2021-08-09,686.41,685.2,530.5753,694.304,636.093,DOWN,0
2021-08-10,671.53,688.14,531.815,689.476,638.3614,DOWN,0
2021-08-11,665.32,672.64,532.9933,682.844,640.656,UP,1
2021-08-12,675.67,663.05,534.2269,676.826,643.2182,DOWN,0
2021-08-13,672.1,671.46,535.3716,674.206,645.6542,UP,1
2021-08-16,675.48,673.77,536.6345,672.02,647.9966,UP,1
2021-08-17,678.12,669.84,537.8161,673.338,650.352,DOWN,0
2021-08-18,676.94,677.02,539.0767,675.662,652.6646,UP,1
2021-08-19,681.71,674.88,540.33,676.87,654.9656,UP,1
2021-08-20,682.14,681.71,541.5202,678.878,656.9978,DOWN,0
2021-08-23,671.11,683.15,542.529,678.004,658.7306,UP,1
2021-08-24,672.54,671.72,543.5518,676.888,660.3342,UP,1
2021-08-25,676.42,675.42,544.5434,676.784,662.0174,DOWN,0
2021-08-26,673.36,676.93,545.728,675.114,663.6142,DOWN,0
2021-08-27,668.27,673.9,546.8632,672.34,664.8956,UP,1
2021-08-30,686.97,667.27,548.0227,675.512,666.614,DOWN,0
2021-08-31,673.76,689.06,549.1454,675.756,667.9566,UP,1
2021-09-01,676.9,671.64,550.2617,675.852,669.2618,UP,1
2021-09-02,685.44,677.38,551.4121,678.268,670.653,UP,1
2021-09-03,688.33,682.1,552.5745,682.28,672.121,DOWN,0
2021-09-07,681.67,684.04,553.7625,681.22,673.3416,UP,1
2021-09-08,687.7,681.84,554.9151,684.008,674.4576,DOWN,0
2021-09-09,676.57,690.03,555.9765,683.942,675.2474,UP,1
2021-09-10,681.61,679.86,557.0856,683.176,676.2486,DOWN,0
2021-09-13,655.05,687.03,558.1267,676.52,676.5706,UP,1
2021-09-14,661.39,663.22,559.2012,672.464,676.8344,UP,1
2021-09-15,661.65,660.62,560.2383,667.254,676.8876,UP,1
2021-09-16,663.45,664.45,561.2507,664.63,676.8504,DOWN,0
2021-09-17,661.71,661.45,562.2199,660.65,676.8858,DOWN,0
2021-09-20,659.78,657.1,563.2059,661.596,676.7408,UP,1
2021-09-21,666.87,663.95,564.2399,662.692,676.8874,UP,1
2021-09-22,671.47,670.2,565.3115,664.656,677.0652,UP,1
2021-09-23,682.58,674.99,566.4276,668.482,677.5198,DOWN,0
2021-09-24,679.64,678.74,567.5223,672.068,677.9642,DOWN,0
2021-09-27,650.02,672.97,568.523,670.116,677.6094,DOWN,0
2021-09-28,626.85,644.4,569.3859,662.112,676.7584,UP,1
2021-09-29,629.55,631.38,570.2525,653.728,675.9616,DOWN,0
2021-09-30,621.9,633.72,571.0712,641.592,674.9894,UP,1
2021-10-01,623.98,623.15,571.8663,630.46,673.8084,DOWN,0
2021-10-04,614.19,619.28,572.5993,623.294,672.2174,UP,1
2021-10-05,614.8,617.66,573.2843,620.884,670.8,UP,1
2021-10-06,617.17,612.5,573.9426,618.408,669.4044,UP,1
2021-10-07,623.01,621.4,574.6092,618.63,667.953,DOWN,0
2021-10-08,617.02,623.73,575.1986,617.238,666.2102,DOWN,0
2021-10-11,612.77,617.0,575.794,616.954,664.895,UP,1
2021-10-12,615.91,619.5,576.3879,617.176,663.6388,UP,1
2021-10-13,623.12,622.2,577.03,618.366,662.1878,UP,1
2021-10-14,629.72,630.87,577.7082,619.708,660.8126,UP,1
2021-10-15,635.15,631.76,578.3992,623.334,659.4004,UP,1
2021-10-18,638.29,630.95,579.0913,628.438,658.4622,UP,1
2021-10-19,640.99,643.49,579.8374,633.454,657.5538,UP,1
2021-10-20,642.2,646.3,580.5621,637.27,656.9672,UP,1
2021-10-21,645.24,643.17,581.3703,640.374,656.5656,UP,1
2021-10-22,651.85,648.63,582.1536,643.714,656.0892,UP,1
2021-10-25,652.52,651.24,582.8502,646.56,655.6976,DOWN,0
2021-10-26,651.96,654.61,583.5772,648.754,655.2272,DOWN,0
2021-10-27,640.5,651.96,584.2961,648.414,654.4748,UP,1
2021-10-28,653.02,645.94,585.0733,649.97,653.9964,UP,1
2021-10-29,666.14,650.16,585.9595,652.828,653.685,UP,1
2021-11-01,666.48,665.08,586.8446,655.62,653.3718,DOWN,0
2021-11-02,627.35,654.62,587.5567,650.698,652.4966,DOWN,0
2021-11-03,625.66,624.9,588.2098,647.73,651.559,UP,1
2021-11-04,639.96,628.46,588.9274,645.118,650.8298,DOWN,0
2021-11-05,637.4,639.65,589.6501,639.37,650.1106,DOWN,0
2021-11-08,634.21,638.0,590.3751,632.916,649.4294,DOWN,0
2021-11-09,629.26,630.72,591.1309,633.298,648.2752,DOWN,0
2021-11-10,622.43,626.87,591.9171,632.652,647.2486,DOWN,0
2021-11-11,615.05,623.72,592.581,627.67,646.0116,UP,1
2021-11-12,628.18,618.5,593.3285,625.826,644.8664,DOWN,0
2021-11-15,618.96,627.56,593.9612,622.776,643.479,UP,1
2021-11-16,633.22,620.25,594.5941,623.568,642.51,DOWN,0
2021-11-17,627.99,632.46,595.3072,624.68,641.3158,UP,1
2021-11-18,634.0,633.75,596.0072,628.47,640.4644,UP,1
2021-11-19,647.27,638.88,596.7304,632.288,639.7776,DOWN,0
2021-11-22,634.68,644.66,597.425,635.432,639.3702,DOWN,0
2021-11-23,619.98,631.06,597.9996,632.784,638.542,UP,1
2021-11-24,622.45,619.13,598.5292,631.676,637.758,DOWN,0
2021-11-26,607.52,619.59,598.9244,626.38,636.6394,UP,1
2021-11-29,631.3,613.27,599.3605,623.186,636.0312,DOWN,0
2021-11-30,608.07,628.15,599.7101,617.864,634.997,DOWN,0
2021-12-01,599.45,612.99,600.0056,613.758,633.6486,DOWN,0
2021-12-02,599.01,594.92,600.2417,609.07,632.1994,DOWN,0
2021-12-03,586.54,603.36,600.4537,604.874,630.2786,UP,1
2021-12-06,592.21,586.81,600.7302,597.056,628.53,UP,1
2021-12-07,611.43,597.27,601.1613,597.728,627.7582,UP,1
2021-12-08,618.55,612.83,601.5896,601.548,627.5922,DOWN,0
2021-12-09,607.58,618.55,602.0361,603.262,627.1528,UP,1
2021-12-10,607.9,612.52,602.4748,607.534,626.8728,DOWN,0
2021-12-13,605.34,608.82,602.8106,610.16,626.5,DOWN,0
2021-12-14,596.35,602.46,603.145,607.144,626.1432,UP,1
2021-12-15,611.56,598.1,603.7127,605.746,626.0784,DOWN,0
2021-12-16,607.56,613.25,604.3213,605.742,625.8862,UP,1
2021-12-17,616.88,604.07,604.9072,607.538,625.7636,DOWN,0
2021-12-20,604.11,611.62,605.5147,607.292,625.5054,UP,1
2021-12-21,624.06,607.87,606.1672,612.834,625.7312,UP,1
2021-12-22,640.03,624.06,606.9234,618.528,626.2136,UP,1
2021-12-23,645.02,641.58,607.6338,626.02,626.6516,UP,1
2021-12-27,654.84,648.0,608.4193,633.612,627.154,DOWN,0
2021-12-28,651.28,659.47,609.1119,643.046,627.4766,UP,1
2021-12-29,655.69,652.52,609.8557,649.372,627.8246,UP,1
2021-12-30,661.32,655.4,610.6378,653.63,628.2312,DOWN,0
2021-12-31,658.46,659.84,611.5078,656.318,628.5564,DOWN,0
2022-01-03,631.01,655.66,612.2384,651.552,628.2718,DOWN,0
2022-01-04,605.42,629.99,612.8087,642.38,627.3432,DOWN,0
2022-01-05,583.46,612.45,613.2877,627.934,625.962,DOWN,0
2022-01-06,576.36,577.89,613.8046,610.942,624.45,DOWN,0
2022-01-07,550.3,568.77,614.1956,589.31,622.646,UP,1
2022-01-10,558.65,537.49,614.5877,574.838,620.7586,DOWN,0
2022-01-11,555.06,556.38,614.9671,564.766,618.537,DOWN,0
2022-01-12,554.63,558.58,615.3605,559.0,616.3,DOWN,0
2022-01-13,534.2,556.46,615.585,550.568,614.437,DOWN,0
2022-01-14,529.35,527.23,615.7999,546.378,612.5108,DOWN,0
2022-01-18,518.17,514.6,615.9342,538.282,610.075,UP,1
2022-01-19,519.13,521.68,616.0654,531.096,607.7096,DOWN,0
2022-01-20,511.15,523.62,616.1748,522.4,605.2484,DOWN,0
2022-01-21,501.96,509.0,616.1863,515.952,602.7024,UP,1
2022-01-24,511.65,495.8,616.2301,512.412,600.4868,DOWN,0
2022-01-25,478.19,501.03,616.0889,504.416,597.7496,DOWN,0
2022-01-26,466.52,479.75,615.8368,493.894,594.5164,UP,1
2022-01-27,471.08,470.01,615.6214,485.88,591.5588,UP,1
2022-01-28,489.05,471.79,615.4244,483.298,588.6754,UP,1
2022-01-31,507.3,489.05,615.2859,482.428,586.2616,UP,1
2022-02-01,513.51,512.15,615.2105,489.492,583.8518,UP,1
2022-02-02,534.23,538.0,615.2203,503.034,581.591,UP,1
2022-02-03,538.95,525.17,615.2097,516.608,579.6764,DOWN,0
2022-02-04,526.44,534.14,615.1106,524.086,577.8056,DOWN,0
2022-02-07,517.76,523.66,614.9039,526.178,575.7118,UP,1
2022-02-08,521.61,518.84,614.7198,527.798,573.9936,UP,1
2022-02-09,531.81,528.89,614.5912,527.314,572.0038,DOWN,0
2022-02-10,526.2,520.58,614.4331,524.764,570.3664,DOWN,0
2022-02-11,515.05,527.21,614.2452,522.486,568.6784,DOWN,0
2022-02-14,505.53,514.88,614.0279,520.04,566.8088,UP,1
2022-02-15,510.87,513.77,613.8329,517.892,565.2954,DOWN,0
2022-02-16,508.01,509.0,613.7385,513.132,563.6114,DOWN,0
2022-02-17,493.35,503.94,613.5557,506.562,561.2498,DOWN,0
2022-02-18,489.45,495.04,613.337,501.442,558.6678,DOWN,0
2022-02-22,488.64,488.35,613.0589,498.064,556.289,DOWN,0
2022-02-23,474.68,490.0,612.806,490.826,553.6246,UP,1
2022-02-24,509.77,470.31,612.7139,491.178,551.7132,UP,1
2022-02-25,522.45,509.78,612.7646,496.998,550.2352,UP,1
2022-02-28,532.35,516.2,612.836,505.578,548.651,UP,1
2022-03-01,535.14,527.66,612.8614,514.878,547.2026,UP,1
2022-03-02,539.97,537.31,612.9431,527.936,545.6644,DOWN,0
2022-03-03,538.52,545.24,613.0114,533.686,544.3526,DOWN,0
2022-03-04,535.71,537.54,613.0493,536.338,542.5856,DOWN,0
2022-03-07,517.28,535.24,612.9395,533.324,540.1306,DOWN,0
2022-03-08,507.78,510.63,612.7817,527.852,537.3858,UP,1
2022-03-09,529.92,521.2,612.6827,525.842,534.8874,DOWN,0
2022-03-10,524.44,518.95,612.529,523.026,532.3506,DOWN,0
2022-03-11,498.08,530.7,612.2327,515.5,529.1984,DOWN,0
2022-03-14,486.33,498.02,611.8942,509.31,525.6986,UP,1
2022-03-15,502.93,492.42,611.6183,508.34,522.588,UP,1
2022-03-16,520.19,511.04,611.4663,506.394,520.3716,UP,1
2022-03-17,527.09,517.14,611.3639,506.924,518.805,UP,1
2022-03-18,542.46,527.04,611.3247,515.8,517.985,DOWN,0
2022-03-21,539.59,535.54,611.2309,526.452,517.2496,UP,1
2022-03-22,552.46,538.57,611.1914,536.358,517.2928,DOWN,0
2022-03-23,536.06,548.56,611.0652,539.532,516.841,UP,1
2022-03-24,540.39,537.76,610.9338,542.192,516.5476,DOWN,0
2022-03-25,538.93,544.47,610.7258,541.486,516.2336,UP,1
2022-03-28,539.54,541.07,610.5012,541.476,516.3404,UP,1
