ticker,MPWR US Equity,MPWR US Equity,MPWR US Equity,MPWR US Equity,MPWR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-01-05,370.56,361.54,362.906,327.4056,258.9074,DOWN,0
2021-01-06,358.6,363.2,364.188,328.1486,260.0011,UP,1
2021-01-07,381.25,365.41,368.292,329.4346,261.0949,UP,1
2021-01-08,387.41,386.97,372.528,330.7852,262.2404,UP,1
2021-01-11,392.46,384.43,378.056,332.5592,263.3288,DOWN,0
2021-01-12,391.52,397.39,382.248,334.017,264.4779,DOWN,0
2021-01-13,388.22,391.24,388.172,335.3894,265.5931,DOWN,0
2021-01-14,386.2,389.93,389.162,336.8082,266.6868,DOWN,0
2021-01-15,379.23,386.8,387.526,338.105,267.7858,UP,1
2021-01-19,391.32,386.28,387.298,339.2142,268.9548,UP,1
2021-01-20,396.42,396.33,388.278,340.0106,270.1698,UP,1
2021-01-21,403.18,401.0,391.27,340.9306,271.3357,DOWN,0
2021-01-22,396.91,398.8,393.412,342.532,272.486,DOWN,0
2021-01-25,391.32,405.31,395.83,344.1632,273.5752,DOWN,0
2021-01-26,383.25,391.25,394.216,345.4794,274.6518,DOWN,0
2021-01-27,351.75,375.02,385.282,346.2994,275.5511,UP,1
2021-01-28,367.98,361.24,378.242,347.52,276.4716,DOWN,0
2021-01-29,355.29,376.67,369.918,348.5058,277.3555,UP,1
2021-02-01,367.93,363.48,365.24,349.8074,278.2761,UP,1
2021-02-02,374.57,374.48,363.504,351.2966,279.2201,DOWN,0
2021-02-03,366.02,375.54,366.358,352.3706,280.1291,UP,1
2021-02-04,367.6,369.21,366.282,353.408,281.0814,DOWN,0
2021-02-05,359.51,388.1,367.126,354.2202,281.9551,UP,1
2021-02-08,368.62,364.0,367.264,355.4988,282.8918,UP,1
2021-02-09,379.16,367.07,368.182,356.9536,283.8574,DOWN,0
2021-02-10,373.74,379.97,369.726,357.8656,284.7568,UP,1
2021-02-11,384.665,379.83,373.139,359.1597,285.7235,UP,1
2021-02-12,385.92,384.49,378.421,360.4821,286.6354,UP,1
2021-02-16,387.96,387.74,382.289,361.8247,287.5756,DOWN,0
2021-02-17,380.28,384.9577,382.513,362.9475,288.532,DOWN,0
2021-02-18,375.88,375.74,382.941,364.0375,289.4626,UP,1
2021-02-19,393.75,379.93,384.758,365.4637,290.4466,DOWN,0
2021-02-22,372.66,384.14,382.106,366.4471,291.3062,DOWN,0
2021-02-23,371.66,359.1,378.846,367.7081,292.1491,UP,1
2021-02-24,387.86,370.31,380.362,369.3199,293.0321,DOWN,0
2021-02-25,362.59,381.71,377.704,370.4403,293.7925,UP,1
2021-02-26,374.52,368.41,373.858,371.5415,294.6176,UP,1
2021-03-01,389.05,380.95,377.136,372.6913,295.564,DOWN,0
2021-03-02,370.58,390.44,376.92,373.4623,296.4121,DOWN,0
2021-03-03,354.81,370.29,370.31,373.7291,297.2211,DOWN,0
2021-03-04,327.97,350.55,363.386,373.3239,297.8368,UP,1
2021-03-05,332.91,334.36,355.064,373.0507,298.4923,DOWN,0
2021-03-08,302.05,330.05,337.664,372.0105,298.955,UP,1
2021-03-09,323.86,314.83,328.32,371.4099,299.5621,DOWN,0
2021-03-10,323.41,330.635,322.04,370.7367,300.1683,UP,1
2021-03-11,337.6,339.64,323.966,370.2795,300.8318,DOWN,0
2021-03-12,331.0,330.58,323.584,369.8557,301.438,UP,1
2021-03-15,341.64,332.49,331.502,369.4739,302.1205,UP,1
2021-03-16,342.65,347.4439,335.26,369.0023,302.785,UP,1
2021-03-17,352.2,335.47,341.018,368.7499,303.479,DOWN,0
2021-03-18,335.76,345.2,340.65,368.0539,304.0605,UP,1
2021-03-19,343.18,342.51,343.086,367.7455,304.6393,UP,1
2021-03-22,348.24,347.65,344.406,367.0853,305.2351,DOWN,0
2021-03-23,336.7,348.34,343.216,366.0711,305.7429,DOWN,0
2021-03-24,330.99,338.73,338.974,364.8417,306.2496,UP,1
2021-03-25,331.58,326.66,338.138,363.6429,306.7749,UP,1
2021-03-26,350.97,317.34,339.696,362.8979,307.3805,DOWN,0
2021-03-29,340.54,350.34,338.156,361.9847,308.0282,UP,1
2021-03-30,342.59,338.0,339.334,361.2519,308.6712,UP,1
2021-03-31,353.21,345.45,343.778,360.4897,309.3381,UP,1
2021-04-01,367.52,358.79,350.966,359.9117,310.0587,UP,1
2021-04-05,378.08,373.87,356.388,359.4097,310.8226,DOWN,0
2021-04-06,374.54,376.6,363.188,358.9623,311.5803,DOWN,0
2021-04-07,373.12,371.45,369.294,358.5983,312.3367,UP,1
2021-04-08,378.37,379.21,374.326,358.5007,313.0952,DOWN,0
2021-04-09,376.87,374.53,376.196,359.0031,313.8474,DOWN,0
2021-04-12,373.92,375.41,375.364,359.1219,314.6173,UP,1
2021-04-13,376.52,374.97,375.76,359.5465,315.357,DOWN,0
2021-04-14,369.92,375.0,375.12,359.5863,316.0754,UP,1
2021-04-15,381.57,374.64,375.76,359.7263,316.8335,DOWN,0
2021-04-16,378.62,382.12,376.11,359.9783,317.5416,DOWN,0
2021-04-19,369.6,377.03,375.246,360.0183,318.2118,DOWN,0
2021-04-20,364.28,370.59,372.798,360.1137,318.8476,UP,1
2021-04-21,377.57,362.85,374.328,360.2927,319.5247,DOWN,0
2021-04-22,372.18,376.84,372.45,360.1531,320.1656,UP,1
2021-04-23,380.79,379.125,372.884,360.2941,320.8319,UP,1
2021-04-26,389.53,380.29,376.87,360.3914,321.5322,DOWN,0
2021-04-27,385.0,393.9,381.014,360.373,322.2176,DOWN,0
2021-04-28,377.52,382.19,381.004,360.1642,322.8931,DOWN,0
2021-04-29,371.11,381.58,380.79,359.9808,323.5011,DOWN,0
2021-04-30,361.38,365.32,376.908,359.6908,324.0744,DOWN,0
2021-05-03,350.28,362.25,369.058,358.8214,324.5981,DOWN,0
2021-05-04,334.12,343.58,358.882,358.0506,325.0216,UP,1
2021-05-05,337.82,345.0,350.942,357.3738,325.4479,DOWN,0
2021-05-06,333.38,333.04,343.396,356.2842,325.8712,UP,1
2021-05-07,342.79,339.79,339.678,355.8882,326.3389,DOWN,0
2021-05-10,321.86,337.16,333.994,354.835,326.7222,DOWN,0
2021-05-11,320.41,314.1,331.252,353.4622,327.0986,DOWN,0
2021-05-12,306.1,314.46,324.908,352.1726,327.3596,UP,1
2021-05-13,306.33,312.6,319.498,351.203,327.6539,UP,1
2021-05-14,316.52,310.61,314.244,350.974,327.9171,DOWN,0
2021-05-17,312.3,311.91,312.332,350.5618,328.1298,DOWN,0
2021-05-18,309.4,315.28,310.13,350.7088,328.3518,UP,1
2021-05-19,319.8,303.0,312.87,350.6276,328.6086,UP,1
2021-05-20,331.97,323.6,317.998,350.7988,328.8903,DOWN,0
2021-05-21,324.44,332.66,319.582,350.5356,329.1223,UP,1
2021-05-24,329.9,326.39,323.102,350.5136,329.3593,UP,1
2021-05-25,331.35,332.0,327.492,350.3078,329.6224,UP,1
2021-05-26,339.03,333.68,331.338,350.2354,329.9569,UP,1
2021-05-27,342.57,336.11,333.458,350.0428,330.3188,UP,1
2021-05-28,343.12,345.22,337.194,350.19,330.6344,DOWN,0
2021-06-01,342.44,345.45,339.702,350.1752,330.951,UP,1
2021-06-02,343.63,342.56,342.158,350.083,331.2899,DOWN,0
2021-06-03,335.94,339.38,341.54,350.0678,331.5627,UP,1
2021-06-04,347.03,339.0,342.432,350.3886,331.9208,DOWN,0
2021-06-07,342.64,343.05,342.336,350.6098,332.2616,DOWN,0
2021-06-08,338.66,347.28,341.58,350.3636,332.6008,UP,1
2021-06-09,340.51,340.95,340.956,350.363,332.9396,UP,1
2021-06-10,343.4,341.3,342.448,350.3792,333.3161,UP,1
2021-06-11,347.16,344.87,342.474,350.2582,333.694,UP,1
2021-06-14,351.79,348.18,344.304,349.9436,334.1052,DOWN,0
2021-06-15,345.41,350.14,345.654,349.2902,334.5122,DOWN,0
2021-06-16,343.68,345.4,346.288,348.673,334.8833,UP,1
2021-06-17,356.08,342.9,348.824,348.3322,335.3281,DOWN,0
2021-06-18,353.96,352.77,350.184,347.844,335.7348,UP,1
2021-06-21,354.11,353.17,350.648,347.3888,336.0911,DOWN,0
2021-06-22,353.72,353.72,352.31,346.9848,336.5442,DOWN,0
2021-06-23,350.08,353.73,353.59,346.456,337.0156,UP,1
2021-06-24,359.35,353.57,354.244,346.2446,337.5992,UP,1
2021-06-25,365.68,362.16,356.588,345.9268,338.1948,UP,1
2021-06-28,374.48,367.65,360.662,345.844,338.8512,UP,1
2021-06-29,377.4,373.85,365.398,346.0,339.5531,DOWN,0
2021-06-30,373.45,377.13,370.072,346.1834,340.1823,DOWN,0
2021-07-01,370.18,376.2151,372.238,346.0356,340.7399,UP,1
2021-07-02,376.31,374.04,374.364,346.1182,341.3702,UP,1
2021-07-06,383.46,376.43,376.16,346.1716,342.027,DOWN,0
2021-07-07,376.92,387.27,376.064,345.9194,342.6419,DOWN,0
2021-07-08,373.0,370.41,375.974,345.6794,343.227,UP,1
2021-07-09,382.6,373.96,378.458,345.781,343.8426,UP,1
2021-07-12,386.95,385.65,380.586,346.0978,344.5171,UP,1
2021-07-13,387.45,384.67,381.384,346.6192,345.1564,DOWN,0
2021-07-14,382.87,390.32,382.574,347.271,345.7448,DOWN,0
2021-07-15,379.51,382.67,383.876,348.1788,346.268,DOWN,0
2021-07-16,379.46,381.11,383.248,349.0116,346.7822,UP,1
2021-07-19,380.74,374.28,382.006,349.9588,347.2879,UP,1
2021-07-20,392.36,382.77,382.988,350.9502,347.848,UP,1
2021-07-21,405.3,392.56,387.474,352.619,348.5126,DOWN,0
2021-07-22,405.0,403.84,392.572,354.3108,349.1251,UP,1
2021-07-23,414.26,407.13,399.532,356.474,349.7639,DOWN,0
2021-07-26,412.94,411.27,405.972,358.6062,350.337,DOWN,0
2021-07-27,407.26,411.39,408.952,360.421,350.8583,UP,1
2021-07-28,431.0,410.0,414.092,362.795,351.436,UP,1
2021-07-29,440.06,429.22,421.104,365.4082,352.0553,UP,1
2021-07-30,449.26,435.62,428.104,367.9974,352.7242,UP,1
2021-08-02,454.46,451.84,436.408,370.4472,353.4245,UP,1
2021-08-03,456.54,456.82,446.264,373.0892,354.1026,UP,1
2021-08-04,466.43,457.85,453.35,375.8198,354.8587,DOWN,0
2021-08-05,463.48,467.37,458.034,378.4624,355.614,DOWN,0
2021-08-06,461.79,458.38,460.54,380.9176,356.3434,DOWN,0
2021-08-09,459.77,461.79,461.602,383.2616,357.0863,DOWN,0
2021-08-10,458.38,462.94,461.97,385.5668,357.8041,UP,1
2021-08-11,459.23,459.45,460.53,387.9026,358.493,UP,1
2021-08-12,462.34,456.08,460.302,390.2768,359.2199,UP,1
2021-08-13,464.85,460.8,460.914,392.855,359.9448,DOWN,0
2021-08-16,458.53,462.1,460.666,395.085,360.7186,DOWN,0
2021-08-17,452.67,453.84,459.524,397.2856,361.3888,UP,1
2021-08-18,457.91,452.82,459.26,399.6706,362.0804,UP,1
2021-08-19,467.22,453.16,460.236,402.2048,362.8402,UP,1
2021-08-20,476.17,469.24,462.5,404.8602,363.6491,UP,1
2021-08-23,485.18,478.37,467.83,407.6206,364.3957,UP,1
2021-08-24,485.33,487.16,474.362,410.2914,365.0393,DOWN,0
2021-08-25,483.27,485.11,479.434,413.0486,365.6698,UP,1
2021-08-26,487.22,482.6,483.434,415.9194,366.5217,UP,1
2021-08-27,494.96,486.91,487.192,418.697,367.4477,UP,1
2021-08-30,502.94,498.46,490.744,421.6766,368.3752,DOWN,0
2021-08-31,494.93,504.11,492.664,424.493,369.2961,UP,1
2021-09-01,496.09,498.51,495.228,427.3404,370.2418,UP,1
2021-09-02,498.015,499.9,497.387,430.2991,371.2019,UP,1
2021-09-03,502.13,497.82,498.821,433.1547,372.1983,DOWN,0
2021-09-07,497.36,501.13,497.705,435.7883,373.1845,DOWN,0
2021-09-08,492.06,495.46,497.131,438.1399,374.0832,DOWN,0
2021-09-09,488.33,492.75,495.579,440.3585,374.9462,UP,1
2021-09-10,494.02,493.99,494.78,442.7699,375.8218,DOWN,0
2021-09-13,489.38,497.13,492.23,445.1539,376.7453,UP,1
2021-09-14,495.46,491.88,491.85,447.5369,377.6905,UP,1
2021-09-15,495.99,495.63,492.636,449.7875,378.5297,UP,1
2021-09-16,498.83,491.08,494.736,452.2257,379.4241,DOWN,0
2021-09-17,497.52,496.09,495.436,454.7161,380.3127,DOWN,0
2021-09-20,488.62,487.04,495.284,456.8365,381.1516,UP,1
2021-09-21,492.67,492.21,494.726,458.9509,381.9943,UP,1
2021-09-22,507.93,495.79,497.114,461.3605,382.927,UP,1
2021-09-23,517.75,507.93,500.898,464.0581,383.9036,UP,1
2021-09-24,517.92,518.6,504.978,466.8263,384.8757,DOWN,0
2021-09-27,509.14,513.1,509.082,469.4199,385.8784,DOWN,0
2021-09-28,490.19,498.7,508.586,471.6089,386.7929,DOWN,0
2021-09-29,484.61,492.51,503.922,473.4539,387.6831,UP,1
2021-09-30,484.68,491.36,497.308,475.0415,388.5092,DOWN,0
2021-10-01,483.08,487.23,490.34,476.6031,389.2668,DOWN,0
2021-10-04,464.01,480.0,481.314,477.5981,389.9267,UP,1
2021-10-05,469.51,468.54,477.178,478.7295,390.5669,DOWN,0
2021-10-06,466.82,463.85,473.62,479.9207,391.1599,UP,1
2021-10-07,472.2,472.87,471.124,480.7447,391.788,DOWN,0
2021-10-08,468.72,473.18,468.252,481.3179,392.3613,DOWN,0
2021-10-11,460.83,465.27,467.616,481.5493,392.896,UP,1
2021-10-12,461.69,464.86,466.052,481.6939,393.4191,UP,1
2021-10-13,465.97,467.32,465.882,481.8825,393.9467,UP,1
2021-10-14,480.06,472.86,467.454,482.1551,394.586,UP,1
2021-10-15,481.04,483.05,469.918,482.5063,395.1876,UP,1
2021-10-18,490.32,479.15,475.816,483.0769,395.808,UP,1
2021-10-19,496.07,492.1,482.692,483.8029,396.4643,UP,1
2021-10-20,500.97,494.99,489.692,484.6547,397.1163,UP,1
2021-10-21,517.5,501.12,497.18,485.8201,397.9108,DOWN,0
2021-10-22,510.95,519.47,503.162,486.7923,398.5593,UP,1
2021-10-25,522.81,512.63,509.66,487.9515,399.2363,UP,1
2021-10-26,523.32,523.7,515.11,489.2473,399.8906,UP,1
2021-10-27,525.0,521.5,519.916,490.6939,400.558,UP,1
2021-10-28,549.71,528.93,526.358,492.5299,401.3655,DOWN,0
2021-10-29,525.46,512.36,529.26,493.6947,402.0618,UP,1
2021-11-01,529.28,527.3,530.554,494.7569,402.812,UP,1
2021-11-02,535.98,529.27,533.086,495.7729,403.5353,UP,1
2021-11-03,539.06,539.0,535.898,496.8475,404.2485,DOWN,0
2021-11-04,535.07,542.55,532.97,497.8835,404.908,UP,1
2021-11-05,546.28,540.0,537.134,499.0647,405.6548,UP,1
2021-11-08,548.35,550.86,540.948,500.1325,406.44,UP,1
2021-11-09,553.47,549.92,544.446,501.1431,407.2911,DOWN,0
2021-11-10,537.6,547.36,544.154,501.9965,408.2203,UP,1
2021-11-11,554.59,543.73,548.058,503.1665,409.1534,UP,1
2021-11-12,561.77,556.0,551.156,504.4416,410.1858,UP,1
2021-11-15,562.96,565.0,554.078,505.6582,411.161,UP,1
2021-11-16,575.97,561.32,558.578,507.2304,412.1679,DOWN,0
2021-11-17,563.55,576.19,563.768,508.6602,413.1556,DOWN,0
2021-11-18,560.95,568.45,565.04,510.1126,414.1223,UP,1
2021-11-19,570.59,560.49,566.804,511.644,415.1777,DOWN,0
2021-11-22,557.86,572.31,565.784,513.0136,416.124,DOWN,0
2021-11-23,545.84,564.025,559.758,514.0212,416.9573,UP,1
2021-11-24,552.58,538.35,557.564,515.153,417.8515,DOWN,0
2021-11-26,535.02,545.56,552.378,515.8768,418.6033,UP,1
2021-11-29,564.32,544.81,551.124,517.2128,419.4953,DOWN,0
2021-11-30,553.46,562.4,550.244,518.5096,420.3228,UP,1
2021-12-01,555.2,563.35,552.116,519.7602,421.1974,DOWN,0
2021-12-02,554.46,552.77,552.492,520.6908,422.0903,DOWN,0
2021-12-03,544.62,559.18,554.412,521.2282,422.8447,DOWN,0
2021-12-06,510.22,544.97,543.592,521.0742,423.5325,UP,1
2021-12-07,538.78,523.34,540.656,521.667,424.3681,UP,1
2021-12-08,539.01,535.7,537.418,522.6434,425.1238,DOWN,0
2021-12-09,515.59,536.83,529.644,523.263,425.8888,DOWN,0
2021-12-10,503.41,523.02,521.402,523.6376,426.5333,DOWN,0
2021-12-13,480.01,508.205,515.36,523.5762,426.9881,DOWN,0
2021-12-14,477.92,478.06,503.188,523.8544,427.5248,UP,1
2021-12-15,490.4,480.4,493.466,524.2722,428.2027,DOWN,0
2021-12-16,475.5,491.56,485.448,524.4458,428.9404,UP,1
2021-12-17,482.99,478.28,481.364,524.6616,429.6908,DOWN,0
2021-12-20,477.48,474.35,480.858,524.8368,430.5679,UP,1
2021-12-21,485.45,484.7,482.364,525.3292,431.3759,UP,1
2021-12-22,492.8,484.66,482.844,525.9514,432.2228,UP,1
2021-12-23,495.6,492.0,486.864,526.544,433.0128,UP,1
2021-12-27,511.09,499.96,492.484,527.1646,433.9133,DOWN,0
2021-12-28,498.08,513.65,496.604,527.5054,434.6955,UP,1
2021-12-29,498.32,498.82,499.178,527.6654,435.4738,DOWN,0
2021-12-30,491.5,500.49,498.918,527.574,436.1703,UP,1
2021-12-31,493.33,491.85,498.464,527.4212,436.9582,UP,1
2022-01-03,494.85,491.79,495.216,526.9682,437.7165,DOWN,0
2022-01-04,491.25,499.2485,493.85,526.5742,438.4316,DOWN,0
2022-01-05,460.53,487.44,486.292,525.3286,439.0507,UP,1
2022-01-06,465.61,460.43,481.114,524.1744,439.7238,DOWN,0
2022-01-07,444.69,464.45,471.386,522.5682,440.2894,UP,1
2022-01-10,449.33,438.0,462.282,520.5606,440.7812,UP,1
2022-01-11,452.51,452.44,454.534,519.1016,441.341,DOWN,0
2022-01-12,448.91,457.96,452.21,517.4942,441.8726,DOWN,0
2022-01-13,433.61,453.23,445.81,515.4468,442.2746,UP,1
2022-01-14,438.18,428.05,444.508,513.4292,442.6279,DOWN,0
2022-01-18,416.35,428.69,437.912,511.0548,442.8193,DOWN,0
2022-01-19,413.97,420.31,430.204,508.4086,443.0164,DOWN,0
2022-01-20,404.16,419.16,421.254,505.5248,443.1716,DOWN,0
2022-01-21,397.43,399.46,414.018,502.404,443.2669,UP,1
2022-01-24,402.02,391.28,406.786,499.6924,443.3927,DOWN,0
2022-01-25,374.87,389.77,398.49,496.098,443.3974,UP,1
2022-01-26,378.21,385.85,391.338,492.4268,443.4059,DOWN,0
2022-01-27,361.12,384.2,382.73,488.39,443.3619,UP,1
2022-01-28,370.89,362.85,377.422,484.2884,443.3085,UP,1
2022-01-31,402.93,375.81,377.604,481.076,443.43,UP,1
2022-02-01,406.34,406.56,383.898,477.9838,443.6137,UP,1
2022-02-02,414.5,411.0,391.156,474.862,443.8648,DOWN,0
2022-02-03,393.16,398.74,397.564,471.568,443.9428,UP,1
2022-02-04,400.12,390.66,403.41,468.6536,444.0825,DOWN,0
2022-02-07,396.95,401.13,402.214,465.541,444.1633,UP,1
2022-02-08,405.6,397.1,402.066,462.9526,444.2436,UP,1
2022-02-09,422.81,410.95,403.728,460.1224,444.4327,DOWN,0
2022-02-10,407.29,411.08,406.554,457.199,444.5815,UP,1
2022-02-11,424.29,440.68,411.388,454.5808,444.8474,UP,1
2022-02-14,433.32,420.69,418.662,452.158,445.2071,UP,1
2022-02-15,479.27,441.67,433.396,450.851,445.8521,UP,1
2022-02-16,487.57,471.78,446.348,450.398,446.6193,DOWN,0
2022-02-17,461.88,476.07,457.266,448.86,447.2396,DOWN,0
2022-02-18,457.35,463.27,463.878,447.2268,447.8595,DOWN,0
2022-02-22,450.11,451.63,467.236,445.9172,448.3961,DOWN,0
2022-02-23,431.41,455.16,457.664,444.4772,448.9438,UP,1
2022-02-24,455.14,415.64,451.178,443.9798,449.6175,UP,1
2022-02-25,461.44,453.25,451.09,443.6502,450.3942,DOWN,0
2022-02-28,458.7,457.45,451.36,443.0162,451.156,DOWN,0
2022-03-01,436.6,455.18,448.658,442.2382,451.7564,UP,1
2022-03-02,453.45,441.25,453.066,441.6474,452.4622,DOWN,0
2022-03-03,430.0,455.63,448.038,440.6978,453.0652,DOWN,0
2022-03-04,413.78,425.87,438.506,439.2644,453.5351,DOWN,0
2022-03-07,381.5,416.51,423.066,437.0384,453.7827,UP,1
2022-03-08,394.44,385.14,414.634,435.0152,454.1327,UP,1
2022-03-09,418.16,408.18,407.576,433.1566,454.574,DOWN,0
2022-03-10,409.06,406.19,403.388,431.3762,454.9626,DOWN,0
2022-03-11,395.74,418.99,399.78,429.3246,455.2461,DOWN,0
2022-03-14,385.01,398.18,400.482,427.1948,455.4583,UP,1
2022-03-15,421.82,385.29,405.958,425.7646,455.8518,UP,1
2022-03-16,440.68,428.69,410.462,424.6812,456.343,UP,1
2022-03-17,451.24,435.09,418.898,423.881,456.8811,UP,1
2022-03-18,469.88,450.19,433.726,424.068,457.5508,DOWN,0
2022-03-21,464.43,461.82,449.61,424.0444,458.1378,UP,1
2022-03-22,470.15,466.34,459.276,424.5536,458.7753,DOWN,0
2022-03-23,463.72,464.72,463.884,424.8414,459.4006,UP,1
2022-03-24,494.62,467.02,472.56,425.6836,460.1712,DOWN,0
2022-03-25,491.52,493.57,476.888,426.5358,460.9118,UP,1
2022-03-28,499.42,486.91,483.886,427.852,461.6731,UP,1
2022-03-29,512.21,505.23,492.298,429.3326,462.4752,DOWN,0
2022-03-30,488.4,510.32,497.234,430.7736,463.1901,DOWN,0
2022-03-31,485.68,495.82,495.446,432.2078,463.9001,DOWN,0
2022-04-01,463.6,485.25,489.862,433.3966,464.4377,UP,1
2022-04-04,474.53,467.34,484.884,434.9386,465.0406,DOWN,0
2022-04-05,439.38,468.62,470.318,435.6858,465.4669,DOWN,0
2022-04-06,431.25,432.96,458.888,436.8134,465.8546,UP,1
2022-04-07,436.31,429.82,449.014,437.9754,466.2857,DOWN,0
2022-04-08,411.59,430.09,438.612,438.9848,466.5469,DOWN,0
2022-04-11,396.11,406.99,422.928,439.4892,466.6991,UP,1
2022-04-12,401.04,406.93,415.26,439.4514,466.8319,UP,1
2022-04-13,420.64,402.94,413.138,439.7374,467.0481,DOWN,0
2022-04-14,409.38,419.26,407.752,439.635,467.2277,UP,1
2022-04-18,425.92,407.72,410.618,440.2902,467.5064,UP,1
2022-04-19,437.45,423.47,418.886,441.0368,467.8121,DOWN,0
2022-04-20,432.19,442.94,425.116,441.7416,468.0558,DOWN,0
2022-04-21,415.56,437.18,424.1,441.9408,468.249,DOWN,0
2022-04-22,404.21,415.1,423.066,441.5688,468.405,UP,1
2022-04-25,420.17,400.0,421.916,441.8264,468.5929,DOWN,0
2022-04-26,394.37,410.62,413.3,441.228,468.63,DOWN,0
2022-04-27,392.38,391.46,405.338,440.4092,468.6546,UP,1
2022-04-28,412.49,400.98,404.724,439.0736,468.8027,DOWN,0
2022-04-29,392.24,403.54,402.33,437.167,468.8664,UP,1
2022-05-02,410.87,392.83,400.47,436.1468,469.0234,UP,1
2022-05-03,457.48,445.0,413.092,436.1494,469.4071,UP,1
2022-05-04,479.19,453.16,430.454,436.731,469.8413,DOWN,0
2022-05-05,451.98,471.35,438.352,437.1424,470.0747,DOWN,0
2022-05-06,444.94,446.5,448.892,436.9384,470.2744,DOWN,0
2022-05-09,406.74,435.0,448.066,435.8444,470.2368,UP,1
2022-05-10,412.79,419.86,439.128,434.9262,470.236,DOWN,0
2022-05-11,386.71,408.07,420.632,433.9284,470.1333,UP,1
2022-05-12,388.42,382.53,407.92,432.6278,469.9204,UP,1
2022-05-13,431.67,400.76,405.266,432.6612,469.8784,DOWN,0
2022-05-16,417.0,425.45,407.318,432.7256,469.7171,UP,1
2022-05-17,443.1,428.28,413.38,433.9576,469.6603,DOWN,0
2022-05-18,411.36,434.05,418.31,434.296,469.4344,UP,1
2022-05-19,416.69,410.28,423.964,434.2666,469.1857,UP,1
2022-05-20,418.12,428.65,421.254,434.4478,468.9589,UP,1
2022-05-23,418.75,414.5,421.604,434.908,468.7437,DOWN,0
2022-05-24,388.44,410.76,410.672,434.9766,468.3871,UP,1
2022-05-25,401.61,384.53,408.722,434.5724,468.1032,UP,1
2022-05-26,421.67,401.31,409.718,434.1922,467.9154,UP,1
2022-05-27,455.85,429.38,417.264,434.2844,467.883,DOWN,0
2022-05-31,450.39,455.56,423.592,433.8946,467.8107,DOWN,0
2022-06-01,448.25,455.52,435.554,433.571,467.7593,UP,1
2022-06-02,472.3,443.33,449.692,433.614,467.8574,DOWN,0
2022-06-03,457.46,456.39,456.85,433.4888,467.8552,UP,1
2022-06-06,466.1,470.48,458.9,432.9184,467.8496,UP,1
2022-06-07,473.44,458.66,463.51,432.5568,467.8359,DOWN,0
2022-06-08,457.9,465.775,465.44,431.7264,467.6995,DOWN,0
2022-06-09,444.08,452.69,459.796,430.3638,467.4933,DOWN,0
2022-06-10,423.62,436.71,453.028,429.0682,467.195,DOWN,0
2022-06-13,389.64,407.85,437.736,427.1474,466.7071,UP,1
2022-06-14,407.16,396.37,424.48,426.0186,466.2681,UP,1
2022-06-15,416.19,411.96,416.138,424.8518,465.8344,DOWN,0
2022-06-16,387.12,403.02,404.746,423.8066,465.2953,UP,1
2022-06-17,398.56,388.84,399.734,423.1528,464.8077,UP,1
2022-06-21,412.84,407.15,404.374,422.6834,464.3818,DOWN,0
2022-06-22,400.46,402.48,403.034,422.4608,463.8735,DOWN,0
2022-06-23,399.65,404.43,399.726,422.5316,463.3849,UP,1
2022-06-24,419.41,409.26,406.184,422.899,463.0217,DOWN,0
2022-06-27,416.86,428.4,409.844,422.8234,462.6643,DOWN,0
2022-06-28,397.13,418.59,406.702,422.5784,462.1799,DOWN,0
2022-06-29,392.41,389.15,405.092,421.9082,461.695,DOWN,0
2022-06-30,384.04,385.9,401.97,420.84,461.1379,DOWN,0
2022-07-01,364.95,379.63,391.078,419.4952,460.4827,UP,1
2022-07-05,368.76,355.69,381.458,418.5592,459.8324,UP,1
2022-07-06,369.1,372.19,375.852,417.857,459.1903,UP,1
2022-07-07,386.69,378.41,374.708,417.1874,458.6806,UP,1
2022-07-08,395.48,380.23,376.996,417.2096,458.1947,DOWN,0
2022-07-11,389.65,390.64,381.936,417.155,457.6033,DOWN,0
2022-07-12,385.37,393.18,385.258,416.6126,456.9414,UP,1
2022-07-13,387.45,374.83,388.928,416.5168,456.289,UP,1
2022-07-14,395.98,387.04,390.786,416.219,455.7232,UP,1
2022-07-15,410.25,403.81,393.74,415.2744,455.3235,DOWN,0
2022-07-18,409.04,417.79,397.618,413.8714,454.9456,UP,1
2022-07-19,426.24,414.48,405.792,413.3566,454.6535,UP,1
2022-07-20,442.09,425.6,416.72,413.2996,454.4485,UP,1
2022-07-21,456.03,445.44,428.73,414.2854,454.4086,DOWN,0
2022-07-22,436.44,447.7,433.968,414.7584,454.2433,DOWN,0
2022-07-25,430.28,431.9,438.216,415.6298,454.0606,DOWN,0
2022-07-26,422.11,427.4,437.39,416.3036,453.8101,UP,1
2022-07-27,451.01,433.11,439.174,416.6904,453.7216,UP,1
2022-07-28,460.11,452.6,439.99,417.5526,453.718,UP,1
2022-07-29,464.72,455.64,445.646,417.985,453.7331,DOWN,0
2022-08-01,462.3,461.39,452.05,419.0038,453.7148,UP,1
2022-08-02,505.72,494.35,468.772,420.7844,453.8431,UP,1
2022-08-03,526.12,511.06,483.794,422.9444,454.0685,UP,1
2022-08-04,530.96,522.38,497.964,425.1886,454.2717,UP,1
2022-08-05,532.33,524.79,511.486,428.0664,454.453,UP,1
