ticker,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2006-08-07,60.86,62.0,62.074,67.8888,54.6682,UP,1
2006-08-08,61.2,61.0,62.03,67.7202,54.8167,DOWN,0
2006-08-09,60.5,61.7,61.074,67.582,54.9574,UP,1
2006-08-10,60.55,60.15,61.022,67.3808,55.0882,DOWN,0
2006-08-11,60.33,61.25,60.688,67.1684,55.221,UP,1
2006-08-14,60.75,61.05,60.666,66.9714,55.362,UP,1
2006-08-15,63.97,61.75,61.22,66.8658,55.5224,UP,1
2006-08-16,65.27,63.93,62.174,66.8386,55.6832,UP,1
2006-08-17,66.98,66.79,63.46,66.8182,55.8466,UP,1
2006-08-18,67.89,67.1,64.972,66.8584,56.0166,DOWN,0
2006-08-21,66.74,67.77,66.17,66.8832,56.1765,DOWN,0
2006-08-22,66.25,67.0,66.626,66.9462,56.3257,DOWN,0
2006-08-23,65.84,66.7,66.74,67.022,56.4666,UP,1
2006-08-24,67.68,66.28,66.88,67.1102,56.6116,DOWN,0
2006-08-25,66.27,68.6,66.556,67.0746,56.7544,UP,1
2006-08-28,69.3,66.53,67.068,67.1096,56.9103,UP,1
2006-08-29,69.96,69.45,67.81,67.1782,57.0571,UP,1
2006-08-30,69.98,70.0,68.638,67.234,57.203,DOWN,0
2006-08-31,69.81,70.77,69.064,67.2674,57.3452,DOWN,0
2006-09-01,68.95,70.4,69.6,67.3064,57.4892,DOWN,0
2006-09-05,68.35,69.25,69.41,67.336,57.6315,DOWN,0
2006-09-06,68.1,68.25,69.038,67.3796,57.7641,DOWN,0
2006-09-07,67.9,67.35,68.622,67.4128,57.8942,UP,1
2006-09-08,69.26,67.9,68.512,67.416,58.0181,DOWN,0
2006-09-11,69.23,69.05,68.568,67.3198,58.1391,UP,1
2006-09-12,72.14,69.5,69.326,67.2054,58.2706,DOWN,0
2006-09-13,68.81,72.2,69.468,67.0386,58.3876,DOWN,0
2006-09-14,68.44,68.81,69.576,66.906,58.5066,DOWN,0
2006-09-15,67.71,68.51,69.266,66.7306,58.6311,DOWN,0
2006-09-18,66.85,67.6,68.79,66.5914,58.7568,DOWN,0
2006-09-19,65.61,66.8,67.484,66.4236,58.8774,DOWN,0
2006-09-20,65.26,65.79,66.774,66.2346,58.9995,UP,1
2006-09-21,66.41,65.7,66.368,66.0966,59.1312,DOWN,0
2006-09-22,65.27,66.92,65.88,66.0006,59.2553,UP,1
2006-09-25,65.71,65.33,65.652,65.9632,59.3793,UP,1
2006-09-26,67.9,65.72,66.11,65.9386,59.5128,DOWN,0
2006-09-27,66.57,68.0,66.372,65.9278,59.6446,UP,1
2006-09-28,68.33,67.05,66.756,65.9024,59.7823,UP,1
2006-09-29,68.35,68.33,67.372,65.8898,59.9258,DOWN,0
2006-10-02,67.77,69.49,67.784,65.9468,60.0669,UP,1
2006-10-03,67.86,67.4,67.776,65.9402,60.2119,UP,1
2006-10-04,70.55,67.85,68.572,65.9642,60.371,UP,1
2006-10-05,72.29,70.5,69.364,66.1494,60.5401,DOWN,0
2006-10-06,71.61,72.29,70.016,66.3934,60.7025,UP,1
2006-10-09,72.19,71.11,70.9,66.5818,60.862,UP,1
2006-10-10,73.62,72.19,72.052,66.8136,61.0259,DOWN,0
2006-10-11,72.75,73.4,72.492,67.0402,61.1867,UP,1
2006-10-12,74.48,73.4,72.93,67.2242,61.358,UP,1
2006-10-13,75.65,74.5,73.738,67.521,61.5379,UP,1
2006-10-16,76.6,75.66,74.62,67.813,61.7221,UP,1
2006-10-17,77.72,76.5,75.44,68.1502,61.9134,DOWN,0
2006-10-18,77.5,77.97,76.39,68.4762,62.1075,DOWN,0
2006-10-19,76.65,77.0,76.824,68.7992,62.2903,DOWN,0
2006-10-20,76.5,76.65,76.994,69.1182,62.4701,UP,1
2006-10-23,77.44,76.25,77.162,69.4604,62.6493,DOWN,0
2006-10-24,76.93,77.44,77.004,69.784,62.8199,DOWN,0
2006-10-25,74.74,76.68,76.452,69.9994,62.9787,UP,1
2006-10-26,76.36,74.74,76.394,70.2212,63.1239,DOWN,0
2006-10-27,75.04,76.34,76.102,70.3824,63.2654,DOWN,0
2006-10-30,74.41,75.35,75.496,70.5128,63.3957,UP,1
2006-10-31,76.2,74.6,75.35,70.702,63.5389,UP,1
2006-11-01,76.32,76.4,75.666,70.9034,63.6814,DOWN,0
2006-11-02,72.43,74.56,74.88,71.0352,63.8047,UP,1
2006-11-03,72.7,72.46,74.412,71.1356,63.9199,UP,1
2006-11-06,73.93,73.1,74.316,71.2888,64.0569,UP,1
2006-11-07,73.95,73.93,73.866,71.3818,64.188,UP,1
2006-11-08,79.71,75.1,74.544,71.5768,64.3503,UP,1
2006-11-09,82.93,80.38,76.644,71.8358,64.5262,UP,1
2006-11-10,87.24,83.0,79.552,72.1844,64.7197,UP,1
2006-11-13,87.83,87.24,82.332,72.562,64.9093,UP,1
2006-11-14,92.0,86.5,85.942,73.035,65.1125,DOWN,0
2006-11-15,89.06,92.0,87.812,73.4542,65.3066,UP,1
2006-11-16,91.06,89.5,89.438,73.9174,65.5112,DOWN,0
2006-11-17,90.65,90.26,90.12,74.3452,65.7187,DOWN,0
2006-11-20,89.9,90.65,90.534,74.7586,65.926,UP,1
2006-11-21,91.7,90.3,90.474,75.1498,66.151,DOWN,0
2006-11-22,91.25,93.21,90.912,75.5986,66.3728,UP,1
2006-11-24,92.33,91.25,91.166,76.0764,66.5976,UP,1
2006-11-27,93.12,94.1,91.66,76.5846,66.8246,DOWN,0
2006-11-28,91.33,92.9,91.946,77.0742,67.03,UP,1
2006-11-29,93.01,92.75,92.208,77.6222,67.243,DOWN,0
2006-11-30,91.56,93.17,92.27,78.1482,67.4407,DOWN,0
2006-12-01,90.7,92.05,91.944,78.634,67.6257,UP,1
2006-12-04,97.0,92.6,92.72,79.2686,67.8452,DOWN,0
2006-12-05,96.0,97.0,93.654,79.8744,68.0582,DOWN,0
2006-12-06,95.76,96.49,94.204,80.4316,68.2627,DOWN,0
2006-12-07,95.15,96.5,94.922,81.0032,68.4601,DOWN,0
2006-12-08,94.48,95.15,95.678,81.5262,68.6554,UP,1
2006-12-11,94.5,95.68,95.178,82.0492,68.856,DOWN,0
2006-12-12,93.54,94.5,94.686,82.5646,69.057,DOWN,0
2006-12-13,91.56,93.5,93.846,83.0386,69.2443,UP,1
2006-12-14,92.4,91.55,93.296,83.4756,69.4402,DOWN,0
2006-12-15,90.23,93.25,92.446,83.8344,69.6241,UP,1
2006-12-18,91.06,92.23,91.758,84.2234,69.7962,UP,1
2006-12-19,91.24,91.1,91.298,84.6044,69.9738,DOWN,0
2006-12-20,91.11,91.55,91.208,84.9542,70.1567,DOWN,0
2006-12-21,91.04,91.46,90.936,85.32,70.3449,DOWN,0
2006-12-22,88.65,90.81,90.62,85.6034,70.5253,UP,1
2006-12-26,89.03,88.8,90.214,85.871,70.7142,UP,1
2006-12-27,89.37,89.19,89.84,86.1264,70.9112,UP,1
2006-12-28,90.47,89.65,89.712,86.3814,71.1071,DOWN,0
2006-12-29,89.48,90.22,89.4,86.621,71.3001,UP,1
2007-01-03,92.0,91.5,90.07,86.928,71.5076,UP,1
2007-01-04,92.11,92.0,90.686,87.2402,71.7182,DOWN,0
2007-01-05,90.94,92.01,91.0,87.5102,71.9229,UP,1
2007-01-08,93.08,90.95,91.522,87.8332,72.1321,DOWN,0
2007-01-09,92.38,93.25,92.102,88.186,72.3325,UP,1
2007-01-10,102.81,92.38,94.264,88.715,72.5844,UP,1
2007-01-11,104.33,100.8,96.708,89.3008,72.8363,DOWN,0
2007-01-12,103.74,103.65,99.268,89.8874,73.0826,UP,1
2007-01-16,108.59,103.77,102.37,90.5352,73.3489,DOWN,0
2007-01-17,106.19,108.59,105.132,91.1326,73.5963,DOWN,0
2007-01-18,100.84,106.11,104.738,91.7008,73.8172,UP,1
2007-01-19,104.49,100.84,104.77,92.3366,74.0646,DOWN,0
2007-01-22,103.87,105.5,104.796,92.9354,74.29,UP,1
2007-01-23,104.85,104.12,104.048,93.5534,74.5107,UP,1
2007-01-24,108.42,105.5,104.494,94.1276,74.7461,DOWN,0
2007-01-25,105.02,109.0,105.33,94.5694,74.9642,DOWN,0
2007-01-26,104.79,106.3,105.39,94.9204,75.1876,DOWN,0
2007-01-29,103.63,105.0,105.342,95.2364,75.4064,DOWN,0
2007-01-30,102.7,103.85,104.912,95.4504,75.6061,UP,1
2007-01-31,104.07,103.15,104.042,95.7506,75.8059,UP,1
2007-02-01,105.69,105.07,104.176,96.0432,76.0047,DOWN,0
2007-02-02,103.25,106.1,103.868,96.2952,76.2011,UP,1
2007-02-05,104.09,103.09,103.96,96.579,76.4009,DOWN,0
2007-02-06,100.68,101.85,103.556,96.7586,76.5847,DOWN,0
2007-02-07,99.57,101.1,102.656,96.925,76.7627,UP,1
2007-02-08,99.9,99.58,101.498,97.0764,76.9406,DOWN,0
2007-02-09,93.92,99.97,99.632,97.0924,77.0914,DOWN,0
2007-02-12,91.15,93.72,97.044,97.0888,77.2379,UP,1
2007-02-13,92.04,92.25,95.316,97.0694,77.3749,UP,1
2007-02-14,92.75,92.25,93.952,97.0932,77.5146,DOWN,0
2007-02-15,91.87,93.25,92.346,97.1166,77.6526,UP,1
2007-02-16,91.95,91.85,91.952,97.0156,77.7897,UP,1
2007-02-20,93.22,92.75,92.366,96.96,77.9278,DOWN,0
2007-02-21,91.93,92.2,92.344,96.8834,78.0559,UP,1
2007-02-22,92.02,93.0,92.198,96.8208,78.1594,DOWN,0
2007-02-23,91.83,92.75,92.19,96.7678,78.2639,DOWN,0
2007-02-26,88.4,92.95,91.48,96.6458,78.3533,DOWN,0
2007-02-27,83.84,86.3,89.604,96.4518,78.4163,UP,1
2007-02-28,86.34,85.0,88.486,96.3474,78.4925,UP,1
2007-03-01,87.91,84.99,87.664,96.2576,78.5914,DOWN,0
2007-03-02,84.41,87.5,86.18,96.1412,78.6684,DOWN,0
2007-03-05,81.02,83.2,84.704,95.9404,78.7252,UP,1
2007-03-06,85.83,83.0,85.102,95.8322,78.8135,DOWN,0
2007-03-07,84.14,85.83,84.662,95.6928,78.9006,UP,1
2007-03-08,87.07,85.45,84.494,95.6134,78.989,DOWN,0
2007-03-09,86.69,88.1,84.95,95.5742,79.0985,DOWN,0
2007-03-12,85.0,86.3,85.746,95.4936,79.1982,DOWN,0
2007-03-13,82.98,84.5,85.176,95.3658,79.3126,UP,1
2007-03-14,85.24,82.9,85.396,95.2612,79.4204,UP,1
2007-03-15,86.55,85.25,85.292,95.2026,79.505,UP,1
2007-03-16,86.64,86.3,85.282,95.0954,79.6012,UP,1
2007-03-19,87.69,87.95,85.82,95.007,79.6866,UP,1
2007-03-20,89.44,88.1,87.112,94.977,79.779,UP,1
2007-03-21,91.64,88.9,88.392,94.9482,79.8842,DOWN,0
2007-03-22,91.25,93.0,89.332,94.9256,79.9942,DOWN,0
2007-03-23,91.2,91.88,90.244,94.6934,80.1171,UP,1
2007-03-26,91.28,91.2,90.962,94.4324,80.2335,DOWN,0
2007-03-27,88.13,90.77,90.7,94.1202,80.3447,DOWN,0
2007-03-28,87.37,88.35,89.846,93.6958,80.4541,DOWN,0
2007-03-29,87.01,88.5,88.998,93.3122,80.5736,DOWN,0
2007-03-30,86.61,87.21,88.08,93.0276,80.6964,DOWN,0
2007-04-02,86.59,86.61,87.142,92.6696,80.813,UP,1
2007-04-03,89.25,87.7,87.366,92.3772,80.919,DOWN,0
2007-04-04,89.13,89.25,87.718,92.0628,81.0269,DOWN,0
2007-04-05,88.9,89.13,88.096,91.6724,81.1388,DOWN,0
2007-04-09,88.58,89.45,88.49,91.3436,81.2457,DOWN,0
2007-04-10,87.55,88.66,88.682,90.9988,81.3428,DOWN,0
2007-04-11,86.35,87.55,88.102,90.6532,81.4395,UP,1
2007-04-12,86.36,86.15,87.548,90.3264,81.537,UP,1
2007-04-13,88.31,86.7,87.43,90.0112,81.6489,UP,1
2007-04-16,88.38,88.5,87.39,89.665,81.7596,DOWN,0
2007-04-17,87.87,88.5,87.454,89.3574,81.8535,UP,1
2007-04-18,90.61,87.87,88.306,89.0878,81.9363,DOWN,0
2007-04-19,90.31,90.0,89.096,88.8804,81.9986,DOWN,0
2007-04-20,89.9,91.45,89.414,88.687,82.0623,UP,1
2007-04-23,90.74,89.9,89.886,88.5038,82.1407,DOWN,0
2007-04-24,89.8,90.76,90.272,88.4214,82.2073,UP,1
2007-04-25,90.21,90.1,90.192,88.4026,82.2893,UP,1
2007-04-26,90.61,90.4,90.252,88.374,82.3723,DOWN,0
2007-04-27,88.91,90.5,90.054,88.2972,82.4433,DOWN,0
2007-04-30,85.19,88.78,88.944,88.1636,82.5027,UP,1
2007-05-01,85.62,85.5,88.108,88.037,82.5805,UP,1
2007-05-02,88.54,85.62,87.774,87.9434,82.6853,DOWN,0
2007-05-03,84.13,83.99,86.478,87.7874,82.7603,DOWN,0
2007-05-04,81.81,84.37,85.058,87.5832,82.8338,DOWN,0
2007-05-07,80.24,82.0,84.068,87.3514,82.887,DOWN,0
2007-05-08,79.13,81.4,82.77,87.166,82.9377,DOWN,0
2007-05-09,78.71,79.9,80.804,87.0634,83.0067,DOWN,0
2007-05-10,77.2,78.88,79.418,86.8806,83.0517,UP,1
2007-05-11,79.51,78.05,78.958,86.7126,83.1025,DOWN,0
2007-05-14,78.26,80.2,78.562,86.5896,83.1787,DOWN,0
2007-05-15,77.97,79.45,78.33,86.5286,83.2715,DOWN,0
2007-05-16,77.35,78.35,78.058,86.359,83.3444,UP,1
2007-05-17,77.58,77.26,78.134,86.2278,83.4221,DOWN,0
2007-05-18,76.7,77.82,77.572,86.0204,83.4985,DOWN,0
2007-05-21,75.91,76.26,77.102,85.8048,83.5517,UP,1
2007-05-22,80.19,79.5,77.546,85.7086,83.6486,DOWN,0
2007-05-23,80.1,81.0,78.096,85.651,83.7391,DOWN,0
2007-05-24,77.79,80.08,78.138,85.502,83.8237,DOWN,0
2007-05-25,76.58,77.47,78.114,85.3026,83.9006,UP,1
2007-05-29,76.63,76.65,78.258,85.1024,83.9813,UP,1
2007-05-30,76.91,75.79,77.602,84.8868,84.0631,UP,1
2007-05-31,78.02,77.32,77.186,84.6584,84.1515,UP,1
2007-06-01,80.3,78.02,77.688,84.4316,84.2493,UP,1
2007-06-04,80.83,79.37,78.538,84.2232,84.3336,UP,1
2007-06-05,81.6,80.81,79.532,84.0312,84.4152,DOWN,0
2007-06-06,80.57,81.61,80.264,83.817,84.4832,DOWN,0
2007-06-07,78.51,81.51,80.362,83.6246,84.5363,UP,1
2007-06-08,79.86,78.3,80.274,83.4744,84.6019,UP,1
2007-06-11,80.44,79.86,80.196,83.343,84.6728,DOWN,0
2007-06-12,78.38,80.0,79.552,83.1784,84.7355,DOWN,0
2007-06-13,77.48,79.4,78.934,82.9962,84.7845,DOWN,0
2007-06-14,76.58,77.78,78.548,82.7428,84.8361,UP,1
2007-06-15,76.78,78.81,77.932,82.4958,84.8735,DOWN,0
2007-06-18,75.78,77.05,77.0,82.2334,84.9026,UP,1
2007-06-19,76.79,75.55,76.682,81.9976,84.9366,DOWN,0
2007-06-20,76.06,76.14,76.398,81.7678,84.9679,DOWN,0
2007-06-21,75.35,75.8,76.152,81.5478,84.9999,DOWN,0
2007-06-22,74.85,75.25,75.766,81.3176,85.0324,DOWN,0
2007-06-25,74.72,74.86,75.554,81.0458,85.0655,DOWN,0
2007-06-26,73.03,74.72,74.802,80.7388,85.0911,DOWN,0
2007-06-27,72.83,72.57,74.156,80.438,85.109,UP,1
2007-06-28,74.5,72.44,73.986,80.1158,85.1353,UP,1
2007-06-29,76.39,74.95,74.294,79.8374,85.1566,UP,1
2007-07-02,76.97,77.82,74.744,79.5788,85.1974,DOWN,0
2007-07-03,76.64,76.99,75.466,79.2968,85.2384,UP,1
2007-07-05,78.6,77.7,76.62,79.0728,85.2928,UP,1
2007-07-06,80.5,78.97,77.82,78.8786,85.3611,DOWN,0
2007-07-09,80.27,80.75,78.596,78.6718,85.4344,DOWN,0
2007-07-10,77.5,80.0,78.702,78.4436,85.4956,UP,1
2007-07-11,79.0,77.35,79.174,78.3198,85.5585,UP,1
2007-07-12,79.78,79.99,79.41,78.203,85.6311,UP,1
2007-07-13,81.21,80.03,79.552,78.0564,85.7086,UP,1
2007-07-16,81.3,81.4,79.758,77.9998,85.7756,UP,1
2007-07-17,82.65,81.25,80.788,78.0166,85.856,UP,1
2007-07-18,83.56,82.03,81.7,78.083,85.9321,UP,1
2007-07-19,84.12,83.82,82.568,78.1828,86.011,DOWN,0
2007-07-20,83.76,83.65,83.078,78.2838,86.0909,DOWN,0
2007-07-23,82.78,84.68,83.374,78.3954,86.1655,DOWN,0
2007-07-24,82.42,81.83,83.328,78.4536,86.2249,UP,1
2007-07-25,85.11,83.1,83.638,78.5906,86.289,DOWN,0
2007-07-26,82.85,84.05,83.384,78.6882,86.3452,UP,1
2007-07-27,83.81,82.6,83.394,78.8174,86.4033,UP,1
2007-07-30,86.33,84.41,84.104,78.9924,86.4668,UP,1
2007-07-31,87.25,87.48,85.07,79.2034,86.5393,DOWN,0
2007-08-01,85.68,86.79,85.184,79.3988,86.5953,UP,1
2007-08-02,92.31,87.0,87.076,79.6412,86.6786,UP,1
2007-08-03,93.76,92.45,89.066,79.9144,86.7644,UP,1
2007-08-06,99.02,94.05,91.604,80.339,86.8709,UP,1
2007-08-07,102.31,101.0,94.616,80.8536,86.995,UP,1
2007-08-08,106.3,103.88,98.74,81.447,87.1432,UP,1
2007-08-09,108.15,103.45,101.908,82.0718,87.3015,DOWN,0
2007-08-10,100.47,105.25,103.25,82.5208,87.4166,DOWN,0
2007-08-13,96.95,102.6,102.836,82.8538,87.5167,DOWN,0
2007-08-14,94.9,98.0,101.354,83.1352,87.6175,DOWN,0
2007-08-15,92.68,94.39,98.63,83.3568,87.6991,DOWN,0
2007-08-16,92.32,92.0,95.464,83.5918,87.7855,UP,1
2007-08-17,94.3,94.01,94.23,83.9076,87.885,UP,1
2007-08-20,94.97,94.74,93.834,84.2098,87.9788,UP,1
2007-08-21,97.89,94.95,94.432,84.5588,88.0867,UP,1
2007-08-22,99.37,100.52,95.77,84.9786,88.2214,UP,1
2007-08-23,99.92,99.5,97.29,85.4274,88.3575,UP,1
2007-08-24,101.77,100.04,98.784,85.9312,88.4967,DOWN,0
2007-08-27,97.79,101.36,99.348,86.3514,88.6159,DOWN,0
2007-08-28,97.61,98.48,99.292,86.788,88.7054,UP,1
2007-08-29,101.21,97.0,99.66,87.2764,88.7968,UP,1
2007-08-30,101.36,100.5,99.948,87.7824,88.8674,DOWN,0
2007-08-31,99.7,102.5,99.534,88.2694,88.9267,UP,1
2007-09-04,102.32,100.3,100.44,88.8188,88.9783,DOWN,0
2007-09-05,101.63,101.97,101.244,89.357,89.0412,UP,1
2007-09-06,102.98,102.25,101.598,89.956,89.1008,DOWN,0
2007-09-07,100.09,101.35,101.344,90.5012,89.148,UP,1
2007-09-10,100.99,100.8,101.602,91.031,89.2034,UP,1
2007-09-11,108.85,101.55,102.908,91.6802,89.2892,UP,1
2007-09-12,116.79,109.0,105.94,92.4766,89.4169,UP,1
2007-09-13,119.38,117.74,109.22,93.3314,89.5521,UP,1
2007-09-14,120.69,118.0,113.34,94.1732,89.69,UP,1
2007-09-17,125.6,120.2,118.262,95.0752,89.8613,UP,1
2007-09-18,131.6499,126.25,122.822,96.1028,90.0545,DOWN,0
2007-09-19,127.94,131.0,125.052,97.1116,90.2364,UP,1
2007-09-20,131.27,127.0,127.43,98.157,90.4392,DOWN,0
2007-09-21,129.65,132.23,129.222,99.1544,90.6025,UP,1
2007-09-24,139.34,131.96,131.97,100.317,90.8192,UP,1
2007-09-25,139.71,138.0,133.582,101.4852,91.0389,DOWN,0
2007-09-26,135.94,140.84,135.182,102.551,91.2429,UP,1
2007-09-27,137.0,136.3,136.328,103.6198,91.4555,DOWN,0
2007-09-28,133.42,136.95,137.082,104.6058,91.6501,UP,1
2007-10-01,138.25,134.3,136.864,105.6956,91.8736,UP,1
2007-10-02,144.56,139.05,137.834,106.9312,92.1386,DOWN,0
2007-10-03,127.53,136.34,136.152,107.8334,92.3143,UP,1
2007-10-04,128.39,127.01,134.43,108.699,92.5051,UP,1
2007-10-05,129.05,130.83,133.556,109.623,92.695,UP,1
2007-10-08,132.0,129.6,132.306,110.5868,92.8988,UP,1
2007-10-09,134.95,132.99,130.384,111.5592,93.118,UP,1
2007-10-10,137.78,134.99,132.434,112.5698,93.3517,UP,1
2007-10-11,139.59,139.79,134.674,113.648,93.6064,DOWN,0
2007-10-12,138.25,140.02,136.514,114.5668,93.8525,DOWN,0
2007-10-15,134.25,138.75,136.964,115.3766,94.0769,DOWN,0
2007-10-16,132.19,133.0,136.412,116.04,94.2855,UP,1
2007-10-17,134.52,134.5,135.76,116.6842,94.5107,DOWN,0
2007-10-18,130.98,133.0,134.038,117.1778,94.7056,DOWN,0
2007-10-19,126.12,130.75,131.612,117.5372,94.8757,UP,1
2007-10-22,129.13,125.0,130.588,118.1104,95.0666,UP,1
2007-10-23,133.88,131.0,130.926,118.849,95.2706,DOWN,0
2007-10-24,133.65,133.5,130.752,119.624,95.477,UP,1
2007-10-25,134.72,133.6,131.5,120.4648,95.6365,UP,1
2007-10-26,138.93,136.65,134.062,121.397,95.8095,UP,1
2007-10-29,144.15,139.95,137.066,122.394,96.0116,DOWN,0
2007-10-30,138.03,141.65,137.896,123.2552,96.1588,DOWN,0
2007-10-31,133.08,130.91,137.782,123.959,96.2932,DOWN,0
2007-11-01,125.3,132.33,135.898,124.4776,96.4155,DOWN,0
2007-11-02,116.77,110.31,131.466,124.8146,96.4769,DOWN,0
2007-11-05,112.77,117.0,125.19,125.0346,96.5214,DOWN,0
2007-11-06,111.81,114.69,119.946,125.315,96.5562,DOWN,0
2007-11-07,108.88,109.04,115.106,125.5404,96.5585,UP,1
2007-11-08,111.6,108.0,112.366,125.7482,96.5914,UP,1
2007-11-09,115.91,110.13,112.194,126.0392,96.647,DOWN,0
2007-11-12,113.06,115.23,112.252,126.3064,96.6942,UP,1
2007-11-13,118.15,115.0,113.52,126.623,96.7714,DOWN,0
2007-11-14,113.72,119.99,114.488,126.8648,96.8197,UP,1
2007-11-15,114.55,113.33,115.078,127.0962,96.864,UP,1
2007-11-16,118.76,115.34,115.648,127.4696,96.9415,DOWN,0
2007-11-19,110.49,113.6,115.134,127.6596,96.9735,UP,1
2007-11-20,113.98,112.01,114.3,127.7622,97.04,DOWN,0
2007-11-21,110.45,111.4,113.646,127.6354,97.0944,UP,1
2007-11-23,111.3,112.45,112.996,127.4738,97.1514,DOWN,0
2007-11-26,106.97,112.7,110.638,127.1994,97.2167,DOWN,0
2007-11-27,106.6,106.97,109.86,126.8194,97.2939,UP,1
2007-11-28,114.91,108.51,110.046,126.4846,97.4083,DOWN,0
2007-11-29,112.95,113.76,110.546,126.1848,97.5093,UP,1
2007-11-30,113.4,116.49,110.966,125.8274,97.6169,DOWN,0
2007-12-03,110.52,112.27,111.676,125.4448,97.7098,DOWN,0
2007-12-04,109.28,109.2,112.212,124.8436,97.7901,UP,1
2007-12-05,113.29,111.75,111.888,124.3152,97.8969,UP,1
2007-12-06,117.52,112.13,112.802,123.9468,98.0244,UP,1
2007-12-07,118.88,116.7,113.898,123.5844,98.1596,UP,1
2007-12-10,120.5,120.0,115.894,123.326,98.3201,DOWN,0
2007-12-11,115.67,119.64,117.172,122.8744,98.4793,UP,1
2007-12-12,118.02,117.62,118.118,122.3436,98.6377,UP,1
2007-12-13,118.72,116.19,118.358,122.1674,98.7917,DOWN,0
2007-12-14,117.7,117.63,118.122,121.9536,98.9582,DOWN,0
2007-12-17,115.39,117.88,117.1,121.6804,99.13,DOWN,0
2007-12-18,111.58,116.5,116.282,121.272,99.2588,DOWN,0
2007-12-19,111.42,112.45,114.962,120.8014,99.3952,DOWN,0
2007-12-20,107.22,112.66,112.662,120.1902,99.4959,UP,1
2007-12-21,108.0,108.68,110.722,119.5584,99.6025,DOWN,0
2007-12-24,106.98,107.64,109.04,118.933,99.7124,UP,1
2007-12-26,107.92,106.5,108.308,118.4064,99.8371,DOWN,0
2007-12-27,105.97,107.85,107.218,117.882,99.9407,UP,1
2007-12-28,106.15,106.5,107.004,117.3146,100.0387,DOWN,0
2007-12-31,103.05,105.17,106.014,116.756,100.1208,DOWN,0
2008-01-02,100.32,103.5,104.682,116.24,100.1839,DOWN,0
2008-01-03,95.37,100.0,102.172,115.5648,100.2136,DOWN,0
2008-01-04,88.67,94.38,98.712,114.6606,100.1987,DOWN,0
2008-01-07,85.79,89.0,94.64,113.7034,100.1714,DOWN,0
2008-01-08,82.8,88.33,90.59,112.665,100.1294,UP,1
2008-01-09,86.88,83.98,87.902,111.624,100.1074,DOWN,0
2008-01-10,85.76,86.75,85.98,110.4562,100.0956,DOWN,0
2008-01-11,84.25,85.0,85.096,109.3806,100.08,DOWN,0
2008-01-14,82.41,86.61,84.42,108.3672,100.057,DOWN,0
2008-01-15,78.89,81.98,83.638,107.439,100.0184,DOWN,0
2008-01-16,78.49,79.37,81.96,106.6734,99.9779,DOWN,0
2008-01-17,74.46,78.76,79.7,105.9072,99.9039,UP,1
2008-01-18,75.6,73.55,77.97,105.183,99.8363,UP,1
2008-01-22,79.4401,70.7,77.376,104.5942,99.789,UP,1
2008-01-23,85.8,76.93,78.758,104.0782,99.7751,DOWN,0
2008-01-24,83.77,86.15,79.814,103.4354,99.7562,DOWN,0
2008-01-25,81.28,84.99,81.178,102.7998,99.7308,UP,1
2008-01-28,83.43,81.28,82.744,102.1054,99.7162,UP,1
2008-01-29,87.23,84.04,84.302,101.5756,99.7108,DOWN,0
2008-01-30,83.84,87.49,83.91,100.9614,99.6881,UP,1
2008-01-31,87.75,82.83,84.706,100.3412,99.6875,UP,1
2008-02-01,87.85,87.68,86.02,99.8884,99.6737,DOWN,0
2008-02-04,81.45,88.0,85.624,99.2378,99.6294,UP,1
2008-02-05,88.9,84.74,85.958,98.8068,99.6244,DOWN,0
2008-02-06,86.2,89.49,86.43,98.3048,99.6017,UP,1
2008-02-07,90.27,86.08,86.934,97.9708,99.604,DOWN,0
2008-02-08,88.85,88.59,87.134,97.6158,99.5972,UP,1
2008-02-11,92.35,89.17,89.314,97.1646,99.6059,DOWN,0
2008-02-12,91.44,93.18,89.822,96.7344,99.6186,DOWN,0
2008-02-13,91.01,92.48,90.784,96.2866,99.6477,UP,1
2008-02-14,91.14,91.53,90.958,95.899,99.6753,DOWN,0
2008-02-15,88.92,89.95,90.972,95.4918,99.6772,DOWN,0
2008-02-19,87.74,90.47,90.05,94.9808,99.6952,DOWN,0
2008-02-20,87.35,86.75,89.232,94.3774,99.7229,DOWN,0
2008-02-21,85.76,87.75,88.182,93.715,99.7505,UP,1
2008-02-22,87.98,86.41,87.55,93.0646,99.7948,UP,1
2008-02-25,89.35,87.27,87.636,92.5382,99.848,DOWN,0
2008-02-26,88.49,88.33,87.786,91.9476,99.9044,DOWN,0
2008-02-27,87.25,87.39,87.766,91.3182,99.9431,DOWN,0
2008-02-28,82.55,85.55,87.124,90.6152,99.9646,UP,1
2008-02-29,83.3,81.92,86.188,89.9734,99.9912,DOWN,0
2008-03-03,81.03,82.27,84.524,89.3624,100.0096,DOWN,0
2008-03-04,79.58,81.02,82.742,88.7256,100.0196,UP,1
2008-03-05,81.09,79.7,81.51,88.203,100.0416,DOWN,0
2008-03-06,78.35,81.09,80.67,87.61,100.0538,UP,1
2008-03-07,79.04,77.5,79.818,87.0512,100.048,DOWN,0
