ticker,FRC US Equity,FRC US Equity,FRC US Equity,FRC US Equity,FRC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-04-28,92.46,93.72,93.076,93.5408,84.3897,UP,1
2017-05-01,93.7,93.23,93.302,93.4996,84.5018,DOWN,0
2017-05-02,93.09,93.64,93.286,93.4494,84.6083,UP,1
2017-05-03,93.48,92.93,93.258,93.4046,84.7202,UP,1
2017-05-04,94.7,94.15,93.486,93.3842,84.8407,DOWN,0
2017-05-05,94.54,95.0,93.902,93.3594,84.9599,DOWN,0
2017-05-08,93.92,94.67,93.946,93.332,85.0781,DOWN,0
2017-05-09,92.84,94.01,93.896,93.2812,85.1863,DOWN,0
2017-05-10,92.18,92.71,93.636,93.2482,85.287,DOWN,0
2017-05-11,91.0,91.59,92.896,93.1302,85.384,DOWN,0
2017-05-12,90.91,90.42,92.17,93.0324,85.4793,UP,1
2017-05-15,91.73,91.11,91.732,92.9298,85.5795,UP,1
2017-05-16,92.6,92.05,91.684,92.8426,85.6842,DOWN,0
2017-05-17,89.75,90.85,91.198,92.7348,85.7778,UP,1
2017-05-18,90.25,89.66,91.048,92.6218,85.8732,DOWN,0
2017-05-19,90.21,90.57,90.908,92.5004,85.9671,UP,1
2017-05-22,90.82,90.71,90.726,92.3928,86.0642,UP,1
2017-05-23,92.74,91.11,90.754,92.3244,86.1602,UP,1
2017-05-24,92.95,92.82,91.394,92.26,86.2582,UP,1
2017-05-25,93.23,93.06,91.99,92.2344,86.3582,DOWN,0
2017-05-26,92.63,92.8,92.474,92.1792,86.4608,UP,1
2017-05-30,93.17,92.58,92.944,92.1408,86.5643,DOWN,0
2017-05-31,92.1,93.16,92.816,92.107,86.6645,UP,1
2017-06-01,94.91,92.64,93.208,92.1808,86.773,DOWN,0
2017-06-02,93.97,94.2,93.356,92.238,86.877,UP,1
2017-06-05,94.97,94.27,93.824,92.3228,86.9854,DOWN,0
2017-06-06,94.3,94.05,94.05,92.3904,87.0889,UP,1
2017-06-07,96.04,94.77,94.838,92.5044,87.2005,UP,1
2017-06-08,97.94,95.86,95.444,92.6086,87.3211,UP,1
2017-06-09,100.15,98.67,96.68,92.771,87.4548,UP,1
2017-06-12,100.25,100.0,97.736,92.8842,87.5886,UP,1
2017-06-13,100.57,100.89,98.99,93.0194,87.7206,UP,1
2017-06-14,100.88,100.01,99.958,93.1682,87.8503,DOWN,0
2017-06-15,100.72,100.08,100.514,93.322,87.9755,UP,1
2017-06-16,100.79,100.52,100.642,93.501,88.0965,UP,1
2017-06-19,101.45,101.51,100.882,93.6734,88.219,DOWN,0
2017-06-20,100.82,101.14,100.932,93.8504,88.3387,DOWN,0
2017-06-21,99.84,100.61,100.724,94.0048,88.4522,UP,1
2017-06-22,99.87,99.73,100.554,94.1604,88.5748,DOWN,0
2017-06-23,99.1,100.16,100.216,94.303,88.6887,UP,1
2017-06-26,99.52,99.36,99.83,94.4898,88.8025,DOWN,0
2017-06-27,98.9,99.95,99.446,94.6596,88.9181,UP,1
2017-06-28,100.71,99.83,99.62,94.882,89.0383,DOWN,0
2017-06-29,100.56,102.43,99.758,95.1054,89.164,DOWN,0
2017-06-30,100.1,100.94,99.958,95.2974,89.2887,UP,1
2017-07-03,102.73,100.75,100.6,95.5402,89.4211,DOWN,0
2017-07-05,102.54,102.74,101.328,95.7396,89.5532,DOWN,0
2017-07-06,102.0,102.46,101.586,95.9162,89.6822,UP,1
2017-07-07,103.27,102.72,102.128,96.1092,89.8146,UP,1
2017-07-10,103.43,103.16,102.794,96.3066,89.9457,DOWN,0
2017-07-11,102.03,103.42,102.654,96.498,90.0685,UP,1
2017-07-12,102.17,101.68,102.58,96.6674,90.1907,DOWN,0
2017-07-13,101.35,102.49,102.45,96.8326,90.3123,DOWN,0
2017-07-14,101.21,98.49,102.038,96.9872,90.4302,DOWN,0
2017-07-17,100.76,100.86,101.504,97.1084,90.5435,DOWN,0
2017-07-18,100.37,100.17,101.172,97.225,90.661,DOWN,0
2017-07-19,99.99,100.44,100.736,97.3464,90.7754,UP,1
2017-07-20,100.37,99.95,100.54,97.497,90.8956,DOWN,0
2017-07-21,99.82,100.05,100.262,97.6498,91.0104,UP,1
2017-07-24,100.37,99.78,100.184,97.8372,91.1213,UP,1
2017-07-25,102.14,101.47,100.538,98.0618,91.2401,DOWN,0
2017-07-26,100.29,102.6,100.598,98.233,91.349,DOWN,0
2017-07-27,100.19,100.55,100.562,98.3848,91.4566,DOWN,0
2017-07-28,99.8,100.05,100.558,98.5858,91.568,UP,1
2017-07-31,100.33,100.17,100.55,98.7874,91.684,UP,1
2017-08-01,101.64,101.08,100.45,99.016,91.8222,DOWN,0
2017-08-02,101.54,101.88,100.7,99.2304,91.9633,DOWN,0
2017-08-03,100.86,101.13,100.834,99.3928,92.1017,UP,1
2017-08-04,101.57,101.39,101.188,99.5652,92.2381,UP,1
2017-08-07,101.7,101.85,101.462,99.7346,92.3638,DOWN,0
2017-08-08,101.6,101.5,101.454,99.914,92.4914,DOWN,0
2017-08-09,100.35,100.88,101.216,100.0576,92.6134,DOWN,0
2017-08-10,97.82,99.81,100.608,100.172,92.72,DOWN,0
2017-08-11,97.37,97.76,99.768,100.2212,92.8295,UP,1
2017-08-14,98.65,98.37,99.158,100.3148,92.9456,UP,1
2017-08-15,98.75,99.52,98.588,100.3904,93.0626,DOWN,0
2017-08-16,98.27,98.99,98.172,100.4698,93.1809,DOWN,0
2017-08-17,96.07,98.28,97.822,100.4704,93.2891,UP,1
2017-08-18,96.31,95.45,97.61,100.4378,93.3991,DOWN,0
2017-08-21,96.24,96.21,97.128,100.3596,93.5121,UP,1
2017-08-22,97.01,96.59,96.78,100.2948,93.6331,DOWN,0
2017-08-23,96.95,96.25,96.516,100.2224,93.7536,UP,1
2017-08-24,97.53,97.35,96.808,100.1554,93.8675,UP,1
2017-08-25,98.15,97.82,97.176,100.104,93.9865,DOWN,0
2017-08-28,97.83,98.24,97.494,100.0448,94.0855,DOWN,0
2017-08-29,96.52,97.16,97.396,99.9462,94.1554,UP,1
2017-08-30,97.06,96.72,97.418,99.871,94.2288,DOWN,0
2017-08-31,97.05,97.37,97.322,99.8152,94.2906,UP,1
2017-09-01,97.38,97.25,97.168,99.7654,94.3608,DOWN,0
2017-09-05,94.21,96.56,96.444,99.6676,94.4254,UP,1
2017-09-06,94.46,94.83,96.032,99.5664,94.4816,DOWN,0
2017-09-07,92.49,94.53,95.118,99.4382,94.5296,UP,1
2017-09-08,93.9,92.41,94.488,99.302,94.5897,UP,1
2017-09-11,96.03,95.28,94.218,99.2114,94.6592,UP,1
2017-09-12,98.08,96.43,94.992,99.171,94.7378,DOWN,0
2017-09-13,97.81,97.83,95.662,99.0726,94.8136,DOWN,0
2017-09-14,95.74,97.91,96.312,98.9366,94.8892,UP,1
2017-09-15,96.5,95.52,96.832,98.8266,94.9641,UP,1
2017-09-18,97.55,96.75,97.136,98.7122,95.0423,UP,1
2017-09-19,97.83,97.53,97.086,98.6002,95.115,UP,1
2017-09-20,99.63,97.72,97.45,98.5522,95.1963,UP,1
2017-09-21,100.8,99.99,98.462,98.5248,95.2777,UP,1
2017-09-22,100.94,100.5,99.35,98.5166,95.3542,DOWN,0
2017-09-25,100.31,100.42,99.902,98.4986,95.4143,UP,1
2017-09-26,100.95,100.6,100.526,98.5024,95.466,UP,1
2017-09-27,102.69,101.79,101.138,98.5488,95.5342,UP,1
2017-09-28,103.64,102.82,101.706,98.6218,95.6116,UP,1
2017-09-29,104.46,103.63,102.41,98.7036,95.6887,UP,1
2017-10-02,105.01,104.74,103.35,98.8074,95.7712,UP,1
2017-10-03,105.17,105.09,104.194,98.9034,95.849,DOWN,0
2017-10-04,104.51,104.91,104.558,98.9508,95.9276,UP,1
2017-10-05,104.53,104.69,104.736,99.0356,95.9997,UP,1
2017-10-06,104.99,104.85,104.842,99.1316,96.067,DOWN,0
2017-10-09,104.66,105.09,104.772,99.2288,96.1339,DOWN,0
2017-10-10,104.13,104.4,104.564,99.3048,96.1985,DOWN,0
2017-10-11,103.41,103.75,104.344,99.3402,96.2577,DOWN,0
2017-10-12,102.17,103.49,103.872,99.3528,96.3082,DOWN,0
2017-10-13,94.97,95.78,101.868,99.235,96.3237,UP,1
2017-10-16,96.66,94.66,100.268,99.1368,96.3496,DOWN,0
2017-10-17,96.46,97.1,98.734,99.032,96.3712,UP,1
2017-10-18,96.77,96.6,97.406,98.9354,96.3922,UP,1
2017-10-19,97.45,96.18,96.462,98.8774,96.4148,UP,1
2017-10-20,100.29,98.76,97.526,98.9268,96.4559,DOWN,0
2017-10-23,99.26,100.09,98.046,98.9646,96.4885,UP,1
2017-10-24,99.65,98.4,98.684,98.9846,96.5266,DOWN,0
2017-10-25,99.57,99.65,99.244,99.001,96.563,DOWN,0
2017-10-26,99.57,99.9,99.668,99.027,96.5984,DOWN,0
2017-10-27,99.3,99.39,99.47,99.0916,96.6356,DOWN,0
2017-10-30,97.48,98.82,99.114,99.115,96.6583,DOWN,0
2017-10-31,97.4,97.67,98.664,99.1382,96.6867,DOWN,0
2017-11-01,96.86,97.89,98.122,99.1352,96.7103,DOWN,0
2017-11-02,93.89,96.84,96.986,99.074,96.7192,UP,1
2017-11-03,94.45,93.89,96.016,99.0124,96.7287,DOWN,0
2017-11-06,94.43,94.4,95.406,98.938,96.7375,DOWN,0
2017-11-07,93.7,94.31,94.666,98.8554,96.7395,DOWN,0
2017-11-08,91.97,93.23,93.688,98.7644,96.7234,DOWN,0
2017-11-09,90.99,91.55,93.108,98.643,96.7001,DOWN,0
2017-11-10,90.22,91.21,92.262,98.5064,96.6771,UP,1
2017-11-13,91.59,89.87,91.694,98.3906,96.6648,UP,1
2017-11-14,92.04,91.04,91.362,98.3472,96.6534,DOWN,0
2017-11-15,92.03,91.21,91.374,98.2986,96.6441,DOWN,0
2017-11-16,91.5,92.43,91.476,98.2788,96.6341,UP,1
2017-11-17,92.31,91.13,91.894,98.247,96.6207,UP,1
2017-11-20,93.05,92.54,92.186,98.1874,96.6128,DOWN,0
2017-11-21,92.79,93.37,92.336,98.0816,96.6061,UP,1
2017-11-22,92.98,92.85,92.526,97.985,96.6048,DOWN,0
2017-11-24,92.94,93.86,92.814,97.929,96.5946,DOWN,0
2017-11-27,92.27,92.82,92.806,97.8444,96.5817,UP,1
2017-11-28,94.73,92.47,93.142,97.788,96.5735,UP,1
2017-11-29,96.48,95.95,93.88,97.761,96.5738,DOWN,0
2017-11-30,95.54,97.42,94.392,97.6792,96.5676,UP,1
2017-12-01,95.68,95.68,94.94,97.5768,96.5672,UP,1
2017-12-04,95.81,97.32,95.648,97.4742,96.5682,DOWN,0
2017-12-05,93.8,96.51,95.462,97.344,96.5586,DOWN,0
2017-12-06,92.91,93.5,94.748,97.1832,96.5446,DOWN,0
2017-12-07,92.79,92.8,94.198,96.9852,96.5296,DOWN,0
2017-12-08,92.79,93.42,93.62,96.7682,96.5171,DOWN,0
2017-12-11,91.69,92.71,92.796,96.5128,96.4987,DOWN,0
2017-12-12,91.58,91.91,92.352,96.2442,96.4874,DOWN,0
2017-12-13,88.81,91.36,91.532,95.917,96.447,DOWN,0
2017-12-14,88.54,89.19,90.682,95.5976,96.4107,DOWN,0
2017-12-15,87.57,87.96,89.638,95.2584,96.3642,UP,1
2017-12-18,88.81,88.3,89.062,94.9348,96.3235,DOWN,0
2017-12-19,88.4,89.21,88.426,94.6096,96.2898,DOWN,0
2017-12-20,88.01,88.97,88.266,94.2872,96.2503,DOWN,0
2017-12-21,87.89,88.33,88.136,93.9768,96.2084,DOWN,0
2017-12-22,87.2,87.75,88.062,93.6774,96.1634,DOWN,0
2017-12-26,86.83,87.25,87.666,93.5146,96.1167,DOWN,0
2017-12-27,86.62,86.81,87.31,93.3138,96.069,UP,1
2017-12-28,87.16,86.63,87.14,93.1278,96.0322,DOWN,0
2017-12-29,86.64,87.31,86.89,92.9252,95.9885,DOWN,0
2018-01-02,84.96,86.98,86.442,92.6754,95.9378,UP,1
2018-01-03,87.81,84.96,86.638,92.4258,95.9079,UP,1
2018-01-04,88.47,88.19,87.008,92.21,95.8942,DOWN,0
2018-01-05,88.14,88.56,87.204,91.9798,95.8793,UP,1
2018-01-08,88.33,87.83,87.542,91.755,95.8673,DOWN,0
2018-01-09,88.2,88.71,88.19,91.5276,95.8537,UP,1
2018-01-10,89.99,88.61,88.626,91.3414,95.852,UP,1
2018-01-11,92.31,90.29,89.394,91.238,95.8499,DOWN,0
2018-01-12,91.06,92.74,89.978,91.1112,95.845,DOWN,0
2018-01-16,87.3,90.5,89.772,90.92,95.8086,UP,1
2018-01-17,88.4,87.33,89.812,90.8102,95.7815,DOWN,0
2018-01-18,85.97,88.14,89.008,90.6406,95.7442,UP,1
2018-01-19,89.93,85.94,88.532,90.5506,95.7287,DOWN,0
2018-01-22,89.88,89.83,88.296,90.4742,95.7189,UP,1
2018-01-23,90.97,89.23,89.03,90.4542,95.7096,DOWN,0
2018-01-24,90.43,90.9,89.436,90.443,95.7019,UP,1
2018-01-25,90.51,90.83,90.344,90.4488,95.6938,UP,1
2018-01-26,90.83,90.59,90.524,90.4336,95.6875,DOWN,0
2018-01-29,90.59,90.66,90.666,90.4046,95.6806,DOWN,0
2018-01-30,90.25,90.0,90.522,90.369,95.681,DOWN,0
2018-01-31,89.55,90.79,90.346,90.33,95.6767,UP,1
2018-02-01,90.55,89.84,90.354,90.2948,95.6815,DOWN,0
2018-02-02,90.27,90.55,90.242,90.2392,95.6859,DOWN,0
2018-02-05,88.2,89.5,89.764,90.1474,95.6744,UP,1
2018-02-06,89.6,86.39,89.634,90.0798,95.6694,UP,1
2018-02-07,90.16,89.45,89.756,90.0242,95.6574,DOWN,0
2018-02-08,88.77,90.01,89.4,89.9542,95.6354,UP,1
2018-02-09,89.58,89.36,89.262,89.8512,95.6152,UP,1
2018-02-12,90.57,90.0,89.736,89.733,95.6002,UP,1
2018-02-13,91.17,89.95,90.05,89.6456,95.5938,UP,1
2018-02-14,95.15,91.12,91.048,89.635,95.601,DOWN,0
2018-02-15,95.05,95.34,92.304,89.6198,95.6108,UP,1
2018-02-16,95.52,94.61,93.492,89.6542,95.621,DOWN,0
2018-02-20,95.29,95.14,94.436,89.7018,95.624,UP,1
2018-02-21,95.61,95.3,95.324,89.7582,95.6293,DOWN,0
2018-02-22,93.63,95.92,95.02,89.775,95.6279,UP,1
2018-02-23,95.28,93.7,95.066,89.8468,95.6401,UP,1
2018-02-26,95.56,95.99,95.074,89.9264,95.657,DOWN,0
2018-02-27,94.57,95.77,94.93,90.0416,95.6748,DOWN,0
2018-02-28,92.8,95.12,94.368,90.1268,95.6843,UP,1
2018-03-01,92.89,92.43,94.22,90.2332,95.6901,UP,1
2018-03-02,94.12,92.14,93.988,90.3394,95.6977,UP,1
2018-03-05,94.16,93.18,93.708,90.4546,95.7197,UP,1
2018-03-06,97.44,96.36,94.282,90.6432,95.7557,UP,1
2018-03-07,98.37,96.44,95.396,90.8528,95.7965,DOWN,0
2018-03-08,98.03,98.64,96.424,91.0694,95.8325,UP,1
2018-03-09,98.78,99.03,97.356,91.3084,95.8627,DOWN,0
2018-03-12,98.25,99.06,98.174,91.541,95.8892,DOWN,0
2018-03-13,97.04,98.55,98.094,91.7386,95.9083,DOWN,0
2018-03-14,95.81,97.08,97.582,91.922,95.9242,DOWN,0
2018-03-15,95.59,96.0,97.094,92.1346,95.9363,UP,1
2018-03-16,96.64,96.0,96.666,92.3112,95.959,UP,1
2018-03-19,96.77,96.62,96.37,92.4772,95.9683,DOWN,0
2018-03-20,95.79,96.71,96.12,92.6302,95.9774,UP,1
2018-03-21,96.9,95.99,96.338,92.8016,95.987,DOWN,0
2018-03-22,92.11,96.12,95.642,92.8798,95.9761,DOWN,0
2018-03-23,90.14,92.15,94.342,92.8828,95.9466,UP,1
2018-03-26,91.84,91.73,93.356,92.8734,95.9161,DOWN,0
2018-03-27,90.4,91.9,92.278,92.8602,95.8673,UP,1
2018-03-28,91.51,90.55,91.2,92.9444,95.8236,UP,1
2018-03-29,92.61,91.97,91.3,93.0286,95.7838,DOWN,0
2018-04-02,90.73,92.13,91.418,93.1238,95.7331,UP,1
2018-04-03,91.09,91.09,91.268,93.147,95.6849,UP,1
2018-04-04,91.57,90.0,91.502,93.1808,95.6388,UP,1
2018-04-05,91.81,91.67,91.562,93.1976,95.5906,DOWN,0
2018-04-06,89.83,91.44,91.006,93.1856,95.5357,DOWN,0
2018-04-09,89.66,90.1,90.792,93.1686,95.4848,UP,1
2018-04-10,90.63,90.93,90.7,93.1646,95.4386,DOWN,0
2018-04-11,89.51,90.12,90.288,93.143,95.3906,UP,1
2018-04-12,90.24,90.32,89.974,93.1428,95.3442,UP,1
2018-04-13,91.4,95.74,90.288,93.1798,95.3067,DOWN,0
2018-04-16,91.17,91.55,90.59,93.1922,95.259,DOWN,0
2018-04-17,89.83,92.0,90.43,93.1834,95.2054,UP,1
2018-04-18,90.8,89.97,90.688,93.2354,95.1589,UP,1
2018-04-19,92.47,91.0,91.134,93.2928,95.1076,UP,1
2018-04-20,92.99,92.84,91.452,93.3494,95.0598,UP,1
2018-04-23,93.8,93.22,91.978,93.45,95.0188,UP,1
2018-04-24,94.2,94.1,92.852,93.5424,94.9735,DOWN,0
2018-04-25,93.61,93.8,93.414,93.6032,94.9244,DOWN,0
2018-04-26,93.38,93.49,93.596,93.6474,94.8811,UP,1
2018-04-27,93.94,93.58,93.786,93.6232,94.84,DOWN,0
2018-04-30,92.87,94.25,93.6,93.5796,94.7976,UP,1
2018-05-01,93.48,92.67,93.456,93.5388,94.7589,UP,1
2018-05-02,93.8,93.28,93.494,93.509,94.7241,UP,1
2018-05-03,94.17,93.11,93.652,93.4802,94.6931,UP,1
2018-05-04,94.89,93.54,93.842,93.5054,94.6676,UP,1
2018-05-07,95.91,95.01,94.45,93.518,94.6453,UP,1
2018-05-08,96.6,95.75,95.074,93.5388,94.6292,UP,1
2018-05-09,97.13,96.86,95.74,93.59,94.613,UP,1
2018-05-10,97.55,97.06,96.416,93.685,94.5901,DOWN,0
2018-05-11,97.42,97.7,96.922,93.7756,94.5757,DOWN,0
2018-05-14,97.33,97.47,97.206,93.8398,94.5614,UP,1
2018-05-15,97.96,96.98,97.478,93.9158,94.5522,UP,1
2018-05-16,99.12,97.64,97.876,93.9494,94.5462,DOWN,0
2018-05-17,99.04,99.07,98.174,93.9628,94.5332,DOWN,0
2018-05-18,98.03,98.68,98.296,93.9628,94.5156,UP,1
2018-05-21,99.75,98.12,98.78,93.9822,94.5101,UP,1
2018-05-22,100.35,99.75,99.258,94.0242,94.504,DOWN,0
2018-05-23,99.8,100.1,99.394,94.0794,94.4945,UP,1
2018-05-24,100.62,99.87,99.71,94.1756,94.4896,DOWN,0
2018-05-25,99.91,100.26,100.086,94.262,94.4874,DOWN,0
2018-05-29,98.1,99.11,99.756,94.2912,94.4888,UP,1
2018-05-30,100.38,99.08,99.762,94.3634,94.5038,DOWN,0
2018-05-31,99.6,100.29,99.722,94.4396,94.5086,UP,1
2018-06-01,101.56,100.82,99.91,94.5328,94.5226,UP,1
2018-06-04,101.73,101.73,100.274,94.7252,94.5399,DOWN,0
2018-06-05,100.5,101.38,100.754,94.9324,94.5621,UP,1
2018-06-06,102.32,100.81,101.142,95.142,94.5921,DOWN,0
2018-06-07,102.26,102.37,101.674,95.3792,94.6222,UP,1
2018-06-08,103.38,102.26,102.038,95.6166,94.6541,DOWN,0
2018-06-11,101.7,103.02,102.032,95.7984,94.6778,DOWN,0
2018-06-12,101.33,102.35,102.198,96.0104,94.6968,DOWN,0
2018-06-13,100.02,101.76,101.738,96.189,94.7062,UP,1
2018-06-14,100.06,100.13,101.298,96.3588,94.7173,DOWN,0
2018-06-15,99.59,99.59,100.54,96.5144,94.7327,UP,1
2018-06-18,99.75,99.08,100.15,96.7128,94.7461,UP,1
2018-06-19,100.67,99.2,100.018,96.933,94.7642,UP,1
2018-06-20,100.83,101.48,100.18,97.137,94.7815,UP,1
2018-06-21,100.94,100.74,100.356,97.3656,94.8151,DOWN,0
2018-06-22,100.28,101.73,100.494,97.5664,94.8442,DOWN,0
2018-06-25,99.24,100.28,100.392,97.7232,94.878,DOWN,0
2018-06-26,98.14,99.21,99.886,97.8626,94.8992,DOWN,0
2018-06-27,96.45,98.01,99.01,97.995,94.9013,UP,1
2018-06-28,97.63,96.66,98.348,98.1316,94.899,DOWN,0
2018-06-29,96.79,98.33,97.65,98.218,94.8939,UP,1
2018-07-02,98.12,96.33,97.426,98.3206,94.9058,UP,1
2018-07-03,98.23,98.47,97.444,98.4092,94.9145,UP,1
2018-07-05,98.72,99.0,97.898,98.4996,94.9203,UP,1
2018-07-06,99.53,98.61,98.278,98.618,94.9288,UP,1
2018-07-09,101.38,100.01,99.196,98.778,94.9376,DOWN,0
2018-07-10,99.29,101.34,99.43,98.885,94.93,DOWN,0
2018-07-11,99.07,98.8,99.598,99.009,94.9207,DOWN,0
2018-07-12,98.36,99.67,99.526,99.1066,94.9109,DOWN,0
2018-07-13,97.74,98.85,99.168,99.1854,94.8949,DOWN,0
2018-07-16,97.09,97.86,98.31,99.2438,94.8669,UP,1
2018-07-17,97.41,97.3,97.934,99.2942,94.8357,UP,1
2018-07-18,98.0,97.37,97.72,99.336,94.8034,UP,1
2018-07-19,98.56,97.91,97.76,99.3752,94.7712,UP,1
2018-07-20,99.06,98.9,98.024,99.4138,94.7406,UP,1
2018-07-23,100.19,98.98,98.644,99.4666,94.719,DOWN,0
2018-07-24,99.23,99.97,99.008,99.5028,94.6925,DOWN,0
2018-07-25,99.09,99.28,99.226,99.538,94.663,UP,1
2018-07-26,99.8,99.3,99.474,99.5748,94.6387,DOWN,0
2018-07-27,99.5,99.89,99.562,99.5824,94.6156,DOWN,0
2018-07-30,98.74,99.85,99.272,99.5764,94.5922,UP,1
2018-07-31,98.86,98.82,99.198,99.593,94.5757,UP,1
2018-08-01,100.05,99.28,99.39,99.599,94.6011,UP,1
2018-08-02,101.95,99.86,99.82,99.631,94.6275,DOWN,0
2018-08-03,101.89,101.53,100.298,99.6728,94.6547,DOWN,0
2018-08-06,101.48,101.91,100.846,99.69,94.6782,DOWN,0
2018-08-07,101.18,101.64,101.31,99.7154,94.6969,UP,1
2018-08-08,101.25,101.01,101.55,99.7784,94.7017,DOWN,0
2018-08-09,101.08,101.11,101.376,99.7924,94.7108,DOWN,0
2018-08-10,100.66,100.38,101.13,99.8136,94.7158,UP,1
2018-08-13,100.85,100.69,101.004,99.7994,94.7222,UP,1
2018-08-14,102.83,100.99,101.334,99.8214,94.7385,UP,1
2018-08-15,103.0,102.35,101.684,99.8714,94.757,UP,1
2018-08-16,103.9,103.27,102.248,99.903,94.7891,UP,1
2018-08-17,104.5,103.74,103.016,99.9478,94.8246,UP,1
2018-08-20,105.06,104.37,103.858,99.9814,94.8656,UP,1
2018-08-21,106.2,105.16,104.532,100.0714,94.9272,DOWN,0
2018-08-22,105.89,106.02,105.11,100.1626,94.9844,DOWN,0
2018-08-23,104.92,105.72,105.314,100.2606,95.0368,DOWN,0
2018-08-24,104.2,104.93,105.254,100.3434,95.0893,DOWN,0
2018-08-27,101.92,103.77,104.626,100.39,95.1391,DOWN,0
2018-08-28,101.42,102.08,103.67,100.4234,95.1912,DOWN,0
2018-08-29,100.9,101.6,102.672,100.428,95.2446,DOWN,0
2018-08-30,100.5,100.68,101.788,100.4214,95.2892,UP,1
2018-08-31,101.59,100.23,101.266,100.4344,95.3369,UP,1
2018-09-04,102.56,101.31,101.394,100.48,95.3896,DOWN,0
2018-09-05,102.18,102.17,101.546,100.5388,95.443,UP,1
2018-09-06,102.8,102.25,101.926,100.632,95.4954,UP,1
2018-09-07,103.0,103.07,102.426,100.763,95.5452,UP,1
2018-09-10,103.39,103.24,102.786,100.8782,95.5982,UP,1
2018-09-11,104.04,103.36,103.082,101.0232,95.6535,DOWN,0
2018-09-12,101.56,102.92,102.958,101.092,95.6966,DOWN,0
2018-09-13,99.76,102.0,102.35,101.1226,95.734,UP,1
2018-09-14,100.28,99.76,101.806,101.1538,95.7618,DOWN,0
2018-09-17,98.55,100.34,100.838,101.1342,95.7721,DOWN,0
2018-09-18,98.32,98.43,99.694,101.073,95.786,UP,1
2018-09-19,100.33,98.57,99.448,101.0938,95.8093,UP,1
2018-09-20,100.79,100.56,99.654,101.1282,95.8342,UP,1
2018-09-21,100.98,100.7,99.794,101.1806,95.8701,DOWN,0
2018-09-24,99.99,100.5,100.082,101.2256,95.9055,UP,1
2018-09-25,100.08,100.09,100.434,101.2854,95.9419,DOWN,0
2018-09-26,97.36,99.98,99.84,101.2844,95.9648,DOWN,0
2018-09-27,95.97,97.39,98.876,101.2438,95.9862,UP,1
2018-09-28,96.0,95.66,97.88,101.1926,96.0083,DOWN,0
2018-10-01,94.77,96.57,96.836,101.1068,96.0381,DOWN,0
2018-10-02,93.6,94.48,95.54,100.975,96.0634,UP,1
2018-10-03,96.11,93.9,95.29,100.9126,96.1061,DOWN,0
2018-10-04,95.4,96.06,95.176,100.8388,96.139,DOWN,0
2018-10-05,93.78,95.96,94.732,100.7184,96.1659,UP,1
2018-10-08,94.08,93.62,94.594,100.61,96.1963,UP,1
2018-10-09,94.29,93.84,94.732,100.521,96.2283,DOWN,0
2018-10-10,92.88,94.23,94.086,100.4014,96.2567,DOWN,0
2018-10-11,90.84,92.45,93.174,100.2172,96.2767,UP,1
2018-10-12,93.12,93.2,93.042,100.0406,96.3092,DOWN,0
2018-10-15,91.33,92.77,92.492,99.8294,96.3301,DOWN,0
2018-10-16,90.75,91.5,91.784,99.6148,96.3506,UP,1
2018-10-17,91.56,91.02,91.52,99.4224,96.3836,DOWN,0
2018-10-18,89.98,91.03,91.348,99.197,96.3945,DOWN,0
2018-10-19,89.88,89.74,90.7,98.973,96.4015,DOWN,0
2018-10-22,87.41,90.03,89.916,98.708,96.3979,UP,1
2018-10-23,88.17,85.97,89.4,98.4544,96.3971,DOWN,0
2018-10-24,85.02,87.96,88.092,98.0982,96.3812,UP,1
2018-10-25,87.27,85.6,87.55,97.7836,96.3676,DOWN,0
2018-10-26,86.62,86.27,86.898,97.438,96.3391,UP,1
2018-10-29,89.51,88.05,87.318,97.1382,96.3314,UP,1
2018-10-30,91.4,89.88,87.964,96.865,96.3519,DOWN,0
2018-10-31,90.99,92.35,89.158,96.5608,96.3648,UP,1
2018-11-01,92.84,91.36,90.272,96.2998,96.3992,DOWN,0
2018-11-02,92.2,93.46,91.388,96.0454,96.4105,UP,1
2018-11-05,93.02,92.41,92.09,95.8218,96.4262,UP,1
2018-11-06,93.28,93.0,92.466,95.649,96.4378,DOWN,0
2018-11-07,92.91,93.54,92.85,95.4788,96.4502,UP,1
2018-11-08,93.45,92.83,92.972,95.3298,96.4649,DOWN,0
2018-11-09,92.9,93.5,93.112,95.1778,96.4752,DOWN,0
2018-11-12,91.77,92.86,92.862,94.9814,96.4811,UP,1
2018-11-13,93.44,92.02,92.894,94.799,96.4971,DOWN,0
2018-11-14,92.23,93.96,92.758,94.6,96.5105,UP,1
2018-11-15,94.46,91.25,92.96,94.4332,96.53,DOWN,0
2018-11-16,93.96,94.0,93.172,94.2524,96.5485,DOWN,0
2018-11-19,93.65,93.76,93.548,94.0576,96.5757,DOWN,0
2018-11-20,91.67,92.76,93.194,93.8102,96.5861,UP,1
2018-11-21,93.77,92.0,93.502,93.6544,96.6041,UP,1
2018-11-23,94.04,93.22,93.418,93.54,96.6305,UP,1
2018-11-26,95.81,95.1,93.788,93.4506,96.6616,DOWN,0
2018-11-27,94.41,95.25,93.94,93.3678,96.6808,UP,1
