ticker,BALL US Equity,BALL US Equity,BALL US Equity,BALL US Equity,BALL US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2021-01-27,85.33,87.54,80.527,89.206,92.7742,88.26
2021-01-28,88.26,86.09,80.6285,88.598,92.6464,88.02
2021-01-29,88.02,87.79,80.7304,88.054,92.4716,89.42
2021-02-01,89.42,88.7,80.8385,87.966,92.3172,90.51
2021-02-02,90.51,90.12,80.94,88.308,92.1962,90.96
2021-02-03,90.96,90.55,81.0521,89.434,92.0572,88.9
2021-02-04,88.9,90.48,81.1689,89.562,91.8902,89.39
2021-02-05,89.39,89.58,81.2828,89.836,91.7692,89.72
2021-02-08,89.72,90.08,81.4069,89.896,91.6414,88.79
2021-02-09,88.79,89.66,81.5245,89.552,91.4912,89.91
2021-02-10,89.91,89.68,81.6362,89.342,91.3622,88.53
2021-02-11,88.53,90.0,81.7438,89.268,91.2126,89.68
2021-02-12,89.68,88.09,81.8581,89.326,91.0698,90.18
2021-02-16,90.18,90.1,81.9811,89.418,90.9934,89.86
2021-02-17,89.86,89.71,82.1023,89.632,90.9378,90.37
2021-02-18,90.37,89.5,82.2234,89.724,90.862,90.48
2021-02-19,90.48,90.47,82.3445,90.114,90.7616,88.07
2021-02-22,88.07,89.8,82.4563,89.792,90.6052,86.51
2021-02-23,86.51,88.38,82.5594,89.058,90.4682,86.26
2021-02-24,86.26,86.5,82.6679,88.338,90.3282,86.26
2021-02-25,86.26,86.21,82.7823,87.516,90.2018,85.39
2021-02-26,85.39,86.19,82.8996,86.498,90.1036,86.5
2021-03-01,86.5,85.33,83.0263,86.184,89.9928,86.35
2021-03-02,86.35,86.82,83.1478,86.152,89.9112,84.6
2021-03-03,84.6,85.61,83.2597,85.82,89.7636,83.5
2021-03-04,83.5,84.5,83.3554,85.268,89.5898,82.21
2021-03-05,82.21,83.66,83.4451,84.632,89.3794,82.59
2021-03-08,82.59,82.21,83.5371,83.85,89.1814,86.26
2021-03-09,86.26,83.45,83.6482,83.832,89.0744,85.22
2021-03-10,85.22,86.55,83.7517,83.956,88.932,83.53
2021-03-11,83.53,85.52,83.8367,83.962,88.7752,84.64
2021-03-12,84.64,83.88,83.9169,84.448,88.6232,85.4
2021-03-15,85.4,84.41,83.9911,85.01,88.474,83.9
2021-03-16,83.9,85.14,84.0543,84.538,88.2884,83.52
2021-03-17,83.52,83.44,84.1161,84.198,88.1636,82.63
2021-03-18,82.63,83.12,84.1693,84.018,88.0038,81.25
2021-03-19,81.25,82.4,84.2058,83.34,87.7954,84.32
2021-03-22,84.32,81.47,84.2504,83.124,87.6682,85.33
2021-03-23,85.33,84.03,84.3074,83.41,87.5634,85.35
2021-03-24,85.35,84.93,84.3638,83.776,87.4592,84.05
2021-03-25,84.05,85.77,84.4218,84.06,87.3354,84.09
2021-03-26,84.09,84.24,84.4782,84.628,87.1954,85.1
2021-03-29,85.1,83.56,84.5679,84.784,87.0988,84.53
2021-03-30,84.53,84.76,84.6489,84.624,86.981,84.74
2021-03-31,84.74,84.64,84.7316,84.502,86.8674,86.27
2021-04-01,86.27,85.4,84.812,84.946,86.7476,86.87
2021-04-05,86.87,86.48,84.8984,85.502,86.659,87.99
2021-04-06,87.99,87.07,84.986,86.08,86.604,86.53
2021-04-07,86.53,87.95,85.0652,86.48,86.5374,87.63
2021-04-08,87.63,86.78,85.148,87.058,86.514,89.86
2021-04-09,89.86,88.81,85.2444,87.776,86.6046,90.7
2021-04-12,90.7,89.86,85.353,88.542,86.6534,90.76
2021-04-13,90.76,90.31,85.4608,89.096,86.7082,89.47
2021-04-14,89.47,90.49,85.5715,89.684,86.7092,90.55
2021-04-15,90.55,90.09,85.6823,90.268,86.71,91.01
2021-04-16,91.01,91.14,85.7899,90.498,86.711,90.9
2021-04-19,90.9,91.11,85.891,90.538,86.751,92.29
2021-04-20,92.29,91.7,85.9934,90.844,86.809,92.9
2021-04-21,92.9,92.11,86.0957,91.53,86.8726,92.69
2021-04-22,92.69,92.9,86.1957,91.958,86.9506,93.98
2021-04-23,93.98,92.85,86.3049,92.552,87.032,92.9
2021-04-26,92.9,94.16,86.4107,92.952,87.1194,92.9
2021-04-27,92.9,92.52,86.5132,93.074,87.1838,91.35
2021-04-28,91.35,93.1,86.6118,92.764,87.2072,93.38
2021-04-29,93.38,91.9,86.7106,92.902,87.2776,93.64
2021-04-30,93.64,93.04,86.8312,92.834,87.343,93.26
2021-05-03,93.26,94.0,86.9502,92.906,87.3986,93.65
2021-05-04,93.65,93.17,87.067,93.056,87.5102,92.87
2021-05-05,92.87,93.68,87.1675,93.36,87.6374,90.56
2021-05-06,90.56,92.14,87.2569,92.796,87.7234,90.7
2021-05-07,90.7,90.47,87.3445,92.208,87.8122,89.87
2021-05-10,89.87,91.65,87.4289,91.53,87.9018,90.6
2021-05-11,90.6,89.39,87.5161,90.92,87.9838,87.83
2021-05-12,87.83,90.13,87.5824,89.912,88.0134,88.46
2021-05-13,88.46,87.99,87.6543,89.492,88.0906,89.1
2021-05-14,89.1,88.78,87.731,89.172,88.2026,88.63
2021-05-17,88.63,89.03,87.8069,88.924,88.331,87.05
2021-05-18,87.05,88.42,87.874,88.214,88.4202,85.82
2021-05-19,85.82,86.25,87.9322,87.812,88.4114,87.28
2021-05-20,87.28,86.91,87.9929,87.576,88.4526,86.78
2021-05-21,86.78,87.41,88.0516,87.112,88.5176,87.11
2021-05-24,87.11,87.1,88.115,86.808,88.567,85.87
2021-05-25,85.87,87.21,88.1667,86.572,88.5764,82.24
2021-05-26,82.24,83.8,88.2012,85.856,88.5432,82.65
2021-05-27,82.65,82.88,88.2447,84.93,88.5258,82.16
2021-05-28,82.16,82.38,88.2836,84.006,88.5164,82.22
2021-06-01,82.22,82.64,88.3186,83.028,88.5358,81.81
2021-06-02,81.81,82.41,88.3501,82.216,88.4856,83.37
2021-06-03,83.37,81.3,88.3859,82.442,88.4464,82.54
2021-06-04,82.54,83.64,88.4168,82.42,88.3902,81.36
2021-06-07,81.36,82.38,88.4442,82.26,88.3364,80.59
2021-06-08,80.59,81.42,88.4684,81.934,88.2664,80.9
2021-06-09,80.9,80.88,88.4898,81.752,88.1824,80.46
2021-06-10,80.46,80.91,88.5058,81.17,88.101,81.53
2021-06-11,81.53,81.02,88.5261,80.968,88.0368,81.12
2021-06-14,81.12,81.63,88.5371,80.92,87.9338,81.41
2021-06-15,81.41,81.28,88.5475,81.084,87.8246,80.49
2021-06-16,80.49,81.69,88.5486,81.002,87.6746,79.94
2021-06-17,79.94,80.27,88.5464,80.898,87.5428,79.19
2021-06-18,79.19,79.12,88.5325,80.43,87.374,79.96
2021-06-21,79.96,79.68,88.5094,80.198,87.176,81.68
2021-06-22,81.68,81.03,88.5016,80.252,86.9956,81.49
2021-06-23,81.49,81.7,88.4967,80.452,86.8102,82.03
2021-06-24,82.03,81.65,88.5041,80.87,86.6614,82.81
2021-06-25,82.81,82.48,88.51,81.594,86.5066,81.87
2021-06-28,81.87,82.69,88.5144,81.976,86.3238,81.63
2021-06-29,81.63,82.08,88.5141,81.966,86.1384,81.02
2021-06-30,81.02,81.6,88.5028,81.872,85.913,82.39
2021-07-01,82.39,81.32,88.4926,81.944,85.7028,81.83
2021-07-02,81.83,82.67,88.4784,81.748,85.4856,82.07
2021-07-06,82.07,82.0,88.4683,81.788,85.2474,82.82
2021-07-07,82.82,81.97,88.4679,82.026,85.0458,85.29
2021-07-08,85.29,82.19,88.4892,82.88,84.8936,84.79
2021-07-09,84.79,85.29,88.5053,83.36,84.7624,84.76
2021-07-12,84.76,84.13,88.5298,83.946,84.59,84.31
2021-07-13,84.31,84.81,88.5509,84.394,84.4034,84.59
2021-07-14,84.59,84.09,88.5665,84.748,84.23,84.94
2021-07-15,84.94,84.67,88.58,84.678,84.0558,85.75
2021-07-16,85.75,85.2,88.5969,84.87,83.9134,83.75
2021-07-19,83.75,85.25,88.6001,84.668,83.7772,84.42
2021-07-20,84.42,84.37,88.6092,84.69,83.6516,82.7
2021-07-21,82.7,84.33,88.6093,84.312,83.5082,81.73
2021-07-22,81.73,82.81,88.5911,83.67,83.3308,80.0
2021-07-23,80.0,81.0,88.5696,82.52,83.1742,81.17
2021-07-26,81.17,80.0,88.5427,82.004,83.0284,81.12
2021-07-27,81.12,81.13,88.5033,81.344,82.8688,81.17
2021-07-28,81.17,81.05,88.4578,81.038,82.7196,81.01
2021-07-29,81.01,81.71,88.4145,80.894,82.5988,80.88
2021-07-30,80.88,80.95,88.3676,81.07,82.5,81.39
2021-08-02,81.39,80.97,88.3242,81.114,82.3822,80.44
2021-08-03,80.44,81.21,88.2724,80.978,82.2554,79.03
2021-08-04,79.03,80.25,88.2104,80.55,82.0938,80.78
2021-08-05,80.78,80.05,88.1584,80.504,81.992,85.24
2021-08-06,85.24,81.32,88.1277,81.376,82.052,87.35
2021-08-09,87.35,85.21,88.1005,82.568,82.146,88.83
2021-08-10,88.83,87.35,88.089,84.246,82.2794,89.54
2021-08-11,89.54,89.11,88.0731,86.348,82.4258,89.45
2021-08-12,89.45,89.27,88.0626,88.082,82.5786,88.68
2021-08-13,88.68,89.62,88.0505,88.77,82.6848,89.07
2021-08-16,89.07,88.38,88.0522,89.114,82.8154,89.39
2021-08-17,89.39,89.47,88.053,89.226,82.976,90.71
2021-08-18,90.71,89.39,88.0616,89.46,83.1784,92.5
2021-08-19,92.5,90.71,88.0731,90.07,83.4104,94.63
2021-08-20,94.63,92.85,88.0775,91.26,83.6938,94.85
2021-08-23,94.85,94.41,88.0812,92.416,83.9602,94.51
2021-08-24,94.51,94.99,88.0679,93.44,84.228,94.66
2021-08-25,94.66,94.09,88.0539,94.23,84.493,94.31
2021-08-26,94.31,94.57,88.0606,94.592,84.7694,94.37
2021-08-27,94.37,94.31,88.0575,94.54,85.058,95.69
2021-08-30,95.69,94.68,88.0569,94.708,85.388,95.96
2021-08-31,95.96,95.78,88.0657,94.998,85.708,96.66
2021-09-01,96.66,95.19,88.0757,95.398,86.0076,97.79
2021-09-02,97.79,97.0,88.0809,96.094,86.3336,97.38
2021-09-03,97.38,97.7,88.0821,96.696,86.6406,96.93
2021-09-07,96.93,97.39,88.084,96.944,86.923,96.68
2021-09-08,96.68,96.69,88.0778,97.088,87.2192,95.46
2021-09-09,95.46,95.8,88.0689,96.848,87.4958,94.83
2021-09-10,94.83,95.36,88.0658,96.256,87.772,94.06
2021-09-13,94.06,95.22,88.0556,95.592,88.0054,92.65
2021-09-14,92.65,94.03,88.0373,94.736,88.2218,93.21
2021-09-15,93.21,92.59,88.0216,94.042,88.4446,92.75
2021-09-16,92.75,92.98,88.0053,93.5,88.6432,92.36
2021-09-17,92.36,92.72,87.983,93.006,88.7846,92.75
2021-09-20,92.75,92.08,87.9767,92.744,88.9438,92.53
2021-09-21,92.53,92.52,87.9762,92.72,89.0992,92.95
2021-09-22,92.95,92.25,87.9701,92.668,89.272,93.25
2021-09-23,93.25,93.09,87.9589,92.768,89.4452,92.3
2021-09-24,92.3,92.92,87.9409,92.756,89.5924,90.82
2021-09-27,90.82,91.94,87.9282,92.37,89.6938,89.71
2021-09-28,89.71,90.25,87.9105,91.806,89.813,89.74
2021-09-29,89.74,89.43,87.8963,91.164,89.9194,89.97
2021-09-30,89.97,89.9,87.8946,90.508,90.0648,89.85
2021-10-01,89.85,90.05,87.8837,90.018,90.2272,89.82
2021-10-04,89.82,89.69,87.8806,89.818,90.4236,91.49
2021-10-05,91.49,89.94,87.8782,90.174,90.63,92.45
2021-10-06,92.45,91.575,87.8795,90.716,90.8566,91.91
2021-10-07,91.91,92.93,87.8754,91.104,91.0714,91.4
2021-10-08,91.4,91.96,87.8699,91.414,91.2792,90.94
2021-10-11,90.94,91.23,87.8666,91.638,91.4804,90.46
2021-10-12,90.46,91.03,87.8572,91.432,91.6618,90.78
2021-10-13,90.78,91.05,87.8542,91.098,91.8686,92.02
2021-10-14,92.02,89.22,87.8531,91.12,92.1284,91.3
2021-10-15,91.3,92.3,87.8453,91.1,92.3388,90.11
2021-10-18,90.11,90.61,87.83,90.934,92.4362,90.64
2021-10-19,90.64,90.03,87.8344,90.97,92.502,92.58
2021-10-20,92.58,91.29,87.8442,91.33,92.577,93.04
2021-10-21,93.04,92.53,87.851,91.534,92.647,92.21
2021-10-22,92.21,92.99,87.8587,91.716,92.7022,87.48
2021-10-25,87.48,91.97,87.8432,91.19,92.6782,89.14
2021-10-26,89.14,87.9,87.8361,90.89,92.6796,91.45
2021-10-27,91.45,89.4,87.8422,90.664,92.7208,91.81
2021-10-28,91.81,91.71,87.8458,90.418,92.7428,91.48
2021-10-29,91.48,91.48,87.8535,90.272,92.7224,92.9
2021-11-01,92.9,91.46,87.8659,91.356,92.6878,93.23
2021-11-02,93.23,92.65,87.88,92.174,92.6554,94.12
2021-11-03,94.12,92.965,87.8893,92.708,92.6476,91.48
2021-11-04,91.48,91.78,87.8902,92.642,92.584,90.49
2021-11-05,90.49,91.22,87.8889,92.444,92.5076,91.02
2021-11-08,91.02,91.23,87.8947,92.068,92.4406,91.28
2021-11-09,91.28,91.11,87.9071,91.678,92.3524,91.25
2021-11-10,91.25,90.74,87.9367,91.104,92.2582,91.66
2021-11-11,91.66,91.67,87.9537,91.14,92.1582,93.57
2021-11-12,93.57,93.0,87.9815,91.756,92.0738,95.88
2021-11-15,95.88,93.62,88.0138,92.728,92.0438,96.88
2021-11-16,96.88,95.93,88.0456,93.848,92.0428,95.06
2021-11-17,95.06,96.9,88.0661,94.61,92.0104,94.22
2021-11-18,94.22,95.06,88.0927,95.122,91.9856,95.7
2021-11-19,95.7,94.41,88.1243,95.548,92.003,94.96
2021-11-22,94.96,95.7,88.1505,95.364,92.021,94.11
2021-11-23,94.11,94.65,88.1771,94.81,92.0502,93.62
2021-11-24,93.62,94.23,88.1956,94.522,92.0584,94.7
2021-11-26,94.7,92.85,88.2265,94.618,92.0974,94.81
2021-11-29,94.81,95.53,88.2521,94.44,92.1464,93.45
2021-11-30,93.45,93.83,88.2685,94.138,92.1604,90.91
2021-12-01,90.91,93.77,88.2737,93.498,92.128,93.58
2021-12-02,93.58,91.19,88.2898,93.49,92.1406,93.23
2021-12-03,93.23,93.2,88.3035,93.196,92.1402,92.68
2021-12-06,92.68,93.86,88.3266,92.77,92.1478,93.45
2021-12-07,93.45,93.32,88.3613,92.77,92.2004,93.94
2021-12-08,93.94,93.5,88.3997,93.376,92.285,92.62
2021-12-09,92.62,93.75,88.4315,93.184,92.3426,93.5
2021-12-10,93.5,92.92,88.472,93.238,92.4132,93.66
2021-12-13,93.66,93.46,88.5078,93.434,92.4894,92.32
2021-12-14,92.32,93.89,88.5377,93.208,92.5394,91.86
2021-12-15,91.86,92.65,88.574,92.792,92.5468,92.34
2021-12-16,92.34,92.2,88.6182,92.736,92.5446,92.79
2021-12-17,92.79,92.45,88.6711,92.594,92.5622,90.0
2021-12-20,90.0,92.16,88.7081,91.862,92.5342,89.99
2021-12-21,89.99,90.32,88.7268,91.396,92.5152,90.03
2021-12-22,90.03,89.9,88.7508,91.03,92.5066,90.0
2021-12-23,90.0,90.24,88.7832,90.562,92.491,91.92
2021-12-27,91.92,90.33,88.8196,90.388,92.489,94.3
2021-12-28,94.3,92.6,88.8641,91.248,92.549,95.23
2021-12-29,95.23,94.51,88.9207,92.296,92.6514,95.45
2021-12-30,95.45,95.6,88.9804,93.38,92.7476,96.27
2021-12-31,96.27,95.33,89.0486,94.634,92.8214,93.26
2022-01-03,93.26,95.96,89.1086,94.902,92.8258,90.01
2022-01-04,90.01,92.0,89.1371,94.044,92.7818,91.42
2022-01-05,91.42,90.15,89.1675,93.282,92.8606,91.56
2022-01-06,91.56,91.84,89.1986,92.504,92.909,90.51
2022-01-07,90.51,90.9,89.2309,91.352,92.8902,89.94
2022-01-10,89.94,90.54,89.2601,90.688,92.8528,89.85
2022-01-11,89.85,90.03,89.2839,90.656,92.8202,90.94
2022-01-12,90.94,90.15,89.3159,90.56,92.781,91.02
2022-01-13,91.02,91.04,89.3473,90.452,92.7368,90.59
2022-01-14,90.59,90.39,89.3689,90.468,92.6662,89.55
2022-01-18,89.55,89.66,89.3823,90.39,92.6276,91.75
2022-01-19,91.75,89.9,89.4011,90.77,92.6528,90.54
2022-01-20,90.54,91.69,89.4212,90.69,92.6432,88.33
2022-01-21,88.33,90.21,89.4247,90.152,92.5842,87.23
2022-01-24,87.23,86.9,89.4115,89.48,92.5038,86.4
2022-01-25,86.4,86.03,89.39,88.85,92.3986,86.57
2022-01-26,86.57,86.71,89.3691,87.814,92.2586,93.99
2022-01-27,93.99,90.85,89.3917,88.504,92.2208,93.5
2022-01-28,93.5,94.24,89.4064,89.538,92.1532,97.1
2022-01-31,97.1,93.98,89.4369,91.512,92.194,96.57
2022-02-01,96.57,97.5,89.4652,93.546,92.241,94.46
2022-02-02,94.46,96.49,89.4761,95.124,92.2162,93.12
2022-02-03,93.12,93.85,89.4772,94.95,92.1794,93.68
2022-02-04,93.68,92.79,89.4821,94.986,92.1708,92.41
2022-02-07,92.41,94.13,89.4743,94.048,92.1466,93.45
2022-02-08,93.45,92.83,89.477,93.424,92.1216,94.05
2022-02-09,94.05,94.07,89.4828,93.342,92.1064,92.67
2022-02-10,92.67,93.28,89.4894,93.252,92.0908,92.44
2022-02-11,92.44,92.58,89.4847,93.004,92.1214,92.28
2022-02-14,92.28,92.89,89.4779,92.978,92.0954,91.84
2022-02-15,91.84,93.23,89.4708,92.656,92.0676,92.04
2022-02-16,92.04,91.84,89.4627,92.254,92.0548,90.92
2022-02-17,90.92,91.56,89.453,91.904,92.0042,90.61
2022-02-18,90.61,91.03,89.4532,91.538,91.9376,90.04
2022-02-22,90.04,90.5,89.4499,91.09,91.886,88.56
2022-02-23,88.56,90.74,89.4434,90.434,91.7872,87.85
2022-02-24,87.85,87.0,89.4296,89.596,91.671,90.87
2022-02-25,90.87,88.26,89.4448,89.586,91.642,89.74
2022-02-28,89.74,89.91,89.4512,89.412,91.5996,86.84
2022-03-01,86.84,89.89,89.4399,88.772,91.4896,88.17
2022-03-02,88.17,87.0,89.4376,88.694,91.3972,90.14
2022-03-03,90.14,91.19,89.4531,89.152,91.4,90.2
2022-03-04,90.2,88.87,89.475,89.018,91.4042,89.69
2022-03-07,89.69,91.34,89.487,89.008,91.3974,87.79
2022-03-08,87.79,89.47,89.4921,89.198,91.3532,86.41
2022-03-09,86.41,89.35,89.4886,88.846,91.243,87.06
2022-03-10,87.06,85.55,89.4945,88.23,91.0982,85.56
2022-03-11,85.56,87.44,89.5111,87.302,90.9048,88.44
2022-03-14,88.44,87.23,89.5401,87.052,90.7646,90.75
2022-03-15,90.75,88.9,89.583,87.644,90.6542,90.4
2022-03-16,90.4,90.8,89.6239,88.442,90.597,91.57
2022-03-17,91.57,89.92,89.6727,89.344,90.6282,93.0
2022-03-18,93.0,91.93,89.7209,90.832,90.6598,93.58
2022-03-21,93.58,92.64,89.7761,91.86,90.7002,94.19
2022-03-22,94.19,94.1,89.8402,92.548,90.7738,91.41
2022-03-23,91.41,93.45,89.8943,92.75,90.8032,92.95
2022-03-24,92.95,91.69,89.9546,93.026,90.8652,94.23
2022-03-25,94.23,93.27,90.0234,93.272,90.931,93.28
2022-03-28,93.28,94.35,90.0822,93.212,90.9762,90.89
2022-03-29,90.89,91.69,90.131,92.552,90.9822,91.49
2022-03-30,91.49,90.79,90.1814,92.568,91.021,90.0
2022-03-31,90.0,91.9,90.229,91.978,90.986,89.22
2022-04-01,89.22,90.47,90.2754,90.976,90.9596,89.84
2022-04-04,89.84,88.97,90.3286,90.288,90.9898,89.74
2022-04-05,89.74,89.4,90.3775,90.058,91.04,88.37
2022-04-06,88.37,89.07,90.411,89.434,91.0794,87.73
2022-04-07,87.73,87.92,90.4422,88.98,91.1026,87.42
2022-04-08,87.42,87.74,90.4691,88.62,90.9712,88.05
2022-04-11,88.05,87.67,90.4953,88.262,90.8622,86.31
2022-04-12,86.31,87.85,90.5175,87.576,90.6464,87.95
2022-04-13,87.95,86.08,90.5491,87.492,90.474,87.15
2022-04-14,87.15,87.88,90.5798,87.376,90.3278,86.11
2022-04-18,86.11,86.96,90.5984,87.114,90.1876,87.63
2022-04-19,87.63,86.33,90.6274,87.03,90.0666,89.0
2022-04-20,89.0,88.21,90.662,87.568,89.9984,88.63
2022-04-21,88.63,89.41,90.6911,87.704,89.902,86.45
2022-04-22,86.45,88.44,90.6969,87.564,89.75,85.96
2022-04-25,85.96,86.15,90.7027,87.534,89.6158,80.89
2022-04-26,80.89,86.03,90.6834,86.186,89.3848,81.01
2022-04-27,81.01,81.01,90.6669,84.588,89.1594,82.93
2022-04-28,82.93,81.52,90.6586,83.448,88.9812,81.16
2022-04-29,81.16,83.01,90.6397,82.39,88.7636,80.64
2022-05-02,80.64,82.09,90.6141,81.326,88.558,81.71
2022-05-03,81.71,80.84,90.6039,81.49,88.38,83.22
2022-05-04,83.22,81.78,90.5979,81.932,88.2436,76.8
2022-05-05,76.8,81.79,90.5684,80.706,88.0084,71.91
2022-05-06,71.91,74.83,90.5193,78.856,87.6896,69.49
2022-05-09,69.49,70.62,90.4668,76.626,87.262,69.09
2022-05-10,69.09,72.3,90.4064,74.102,86.849,67.28
2022-05-11,67.28,68.38,90.3372,70.914,86.4578,69.26
2022-05-12,69.26,67.18,90.2776,69.406,86.0796,69.75
2022-05-13,69.75,69.61,90.2213,68.974,85.6718,71.71
2022-05-16,71.71,70.23,90.1755,69.418,85.302,73.3
2022-05-17,73.3,75.32,90.135,70.26,84.9742,71.21
2022-05-18,71.21,72.89,90.0889,71.046,84.6426,69.7
2022-05-19,69.7,69.92,90.0422,71.134,84.3084,68.98
2022-05-20,68.98,70.05,89.9832,70.98,83.9468,70.81
2022-05-23,70.81,69.77,89.9111,70.8,83.6518,70.11
2022-05-24,70.11,70.91,89.8249,70.162,83.2852,70.29
2022-05-25,70.29,69.71,89.7322,69.978,82.876,71.76
2022-05-26,71.76,70.36,89.6433,70.39,82.5032,73.73
2022-05-27,73.73,72.56,89.5647,71.34,82.1464,70.89
2022-05-31,70.89,72.29,89.4757,71.356,81.7042,71.27
2022-06-01,71.27,71.22,89.3867,71.588,81.258,72.51
2022-06-02,72.51,71.42,89.3023,72.032,80.8244,73.6
2022-06-03,73.6,71.5,89.2168,72.4,80.4682,73.77
2022-06-06,73.77,74.01,89.1231,72.408,80.0846,74.17
2022-06-07,74.17,73.18,89.0208,73.064,79.6834,72.68
2022-06-08,72.68,73.69,88.91,73.346,79.2714,70.42
2022-06-09,70.42,71.0,88.7895,72.928,78.862,68.48
2022-06-10,68.48,69.99,88.6586,71.904,78.4018,67.42
2022-06-13,67.42,66.5,88.5242,70.634,77.9502,66.5
2022-06-14,66.5,67.24,88.3848,69.1,77.4958,66.27
2022-06-15,66.27,67.43,88.2377,67.818,77.0244,63.31
2022-06-16,63.31,65.14,88.0745,66.396,76.4958,64.91
2022-06-17,64.91,63.15,87.9157,65.682,76.0266,65.49
2022-06-21,65.49,65.64,87.7542,65.296,75.5818,65.46
2022-06-22,65.46,64.72,87.5946,65.088,75.1426,65.72
2022-06-23,65.72,65.13,87.4386,64.978,74.696,71.59
2022-06-24,71.59,66.11,87.3131,66.634,74.4016,71.02
2022-06-27,71.02,71.47,87.1909,67.856,74.063,69.95
2022-06-28,69.95,70.95,87.0665,68.748,73.719,68.35
2022-06-29,68.35,70.19,86.938,69.326,73.3638,68.77
2022-06-30,68.77,67.5,86.8186,69.936,72.9866,70.93
2022-07-01,70.93,68.48,86.7072,69.804,72.6252,70.03
2022-07-05,70.03,69.98,86.5936,69.606,72.2532,71.45
2022-07-06,71.45,70.11,86.489,69.906,71.9532,70.42
2022-07-07,70.42,71.96,86.3774,70.32,71.6424,68.62
2022-07-08,68.62,69.95,86.2578,70.29,71.397,68.42
2022-07-11,68.42,68.31,86.1352,69.788,71.1452,67.66
2022-07-12,67.66,68.25,86.0072,69.314,70.8398,67.59
2022-07-13,67.59,66.87,85.8837,68.542,70.5684,66.65
2022-07-14,66.65,66.57,85.7628,67.788,70.2886,66.48
2022-07-15,66.48,67.93,85.6467,67.36,69.984,67.04
2022-07-18,67.04,66.81,85.5332,67.084,69.6604,69.98
2022-07-19,69.98,67.54,85.4332,67.548,69.524,70.75
2022-07-20,70.75,69.75,85.3377,68.18,69.5008,71.82
2022-07-21,71.82,69.72,85.2477,69.214,69.5474,70.71
2022-07-22,70.71,72.18,85.1438,70.06,69.5798,69.86
2022-07-25,69.86,70.58,85.0309,70.624,69.6314,70.16
2022-07-26,70.16,69.61,84.9221,70.66,69.6494,72.36
2022-07-27,72.36,70.52,84.8269,70.982,69.7016,73.56
2022-07-28,73.56,72.89,84.74,71.33,69.7386,73.42
2022-07-29,73.42,73.77,84.6548,71.872,69.741,73.16
2022-08-01,73.16,72.93,84.5667,72.532,69.78,71.79
2022-08-02,71.79,72.93,84.4656,72.858,69.8218,72.81
2022-08-03,72.81,72.44,84.3731,72.948,69.8984,59.28
2022-08-04,59.28,66.9,84.219,70.092,69.6678,56.36
2022-08-05,56.36,58.45,84.0476,66.68,69.3928,56.98
2022-08-08,56.98,56.52,83.8696,63.444,69.1266,54.88
2022-08-09,54.88,56.83,83.6788,60.062,68.789,57.48
2022-08-10,57.48,56.15,83.5051,56.996,68.464,57.78
2022-08-11,57.78,57.67,83.3566,56.696,68.2018,59.47
2022-08-12,59.47,58.15,83.2083,57.318,67.9658,60.25
2022-08-15,60.25,59.44,83.0523,57.972,67.7206,61.69
2022-08-16,61.69,59.84,82.9017,59.334,67.4824,61.25
2022-08-17,61.25,61.0,82.7505,60.088,67.232,61.71
2022-08-18,61.71,61.08,82.5946,60.874,66.9828,61.91
2022-08-19,61.91,61.45,82.438,61.362,66.7674,60.49
2022-08-22,60.49,60.85,82.2698,61.41,66.5688,61.06
2022-08-23,61.06,60.61,82.1177,61.284,66.4204,61.3
2022-08-24,61.3,60.91,81.9718,61.294,66.298,60.49
2022-08-25,60.49,61.5,81.8191,61.05,66.1778,57.71
2022-08-26,57.71,60.28,81.6513,60.21,66.0066,56.8
2022-08-29,56.8,57.18,81.479,59.472,65.8764,56.82
2022-08-30,56.82,57.03,81.3048,58.624,65.7146,55.81
2022-08-31,55.81,57.05,81.116,57.526,65.521,55.62
2022-09-01,55.62,55.34,80.9147,56.552,65.3242,55.81
2022-09-02,55.81,56.75,80.7094,56.172,65.126,55.54
2022-09-06,55.54,55.47,80.5118,55.92,64.805,58.64
2022-09-07,58.64,55.77,80.3339,56.284,64.5574,58.87
2022-09-08,58.87,57.58,80.1497,56.896,64.3358,59.33
2022-09-09,59.33,59.07,79.9716,57.638,64.1554,60.69
2022-09-12,60.69,59.7,79.8045,58.614,63.9938,58.58
2022-09-13,58.58,59.05,79.6293,59.222,63.7468,57.41
2022-09-14,57.41,58.5,79.4428,58.976,63.4944,57.66
2022-09-15,57.66,57.28,79.2571,58.734,63.2186,56.66
2022-09-16,56.66,56.64,79.0731,58.2,62.9434,56.99
2022-09-19,56.99,56.32,78.9035,57.46,62.7108,55.27
2022-09-20,55.27,56.38,78.712,56.798,62.4478,53.9
2022-09-21,53.9,55.82,78.5153,56.096,62.1726,49.23
2022-09-22,49.23,54.12,78.2981,54.41,61.8054,49.14
2022-09-23,49.14,48.04,78.0765,52.906,61.4552,48.31
2022-09-26,48.31,48.43,77.8484,51.17,61.0918,47.49
2022-09-27,47.49,48.88,77.6227,49.614,60.7008,49.23
2022-09-28,49.23,48.01,77.4014,48.68,60.2858,47.65
2022-09-29,47.65,48.71,77.1713,48.364,59.8238,48.32
2022-09-30,48.32,47.76,76.9513,48.2,59.3538,49.37
