ticker,CME US Equity,CME US Equity,CME US Equity,CME US Equity,CME US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2019-12-18,200.49,203.97,202.994,204.8384,196.7026,204.72
2019-12-19,204.72,200.88,203.31,204.6302,196.8637,202.52
2019-12-20,202.52,205.0,202.896,204.3628,197.0186,203.28
2019-12-23,203.28,203.88,202.916,204.1718,197.1809,203.36
2019-12-24,203.36,202.51,202.874,203.992,197.3458,201.35
2019-12-26,201.35,201.0,203.046,203.7676,197.5041,202.78
2019-12-27,202.78,201.28,202.658,203.583,197.6759,199.18
2019-12-30,199.18,202.79,201.99,203.3064,197.8211,200.72
2019-12-31,200.72,199.2,201.478,203.0574,197.9752,201.85
2020-01-02,201.85,201.11,201.176,202.973,198.1408,204.55
2020-01-03,204.55,201.16,201.816,203.0236,198.3396,205.39
2020-01-06,205.39,205.09,202.338,203.0868,198.5449,204.99
2020-01-07,204.99,205.5,203.5,203.1216,198.7533,206.1
2020-01-08,206.1,205.56,204.576,203.2344,198.9629,208.47
2020-01-09,208.47,206.19,205.9,203.3906,199.1845,205.09
2020-01-10,205.09,208.4,206.008,203.4724,199.3971,204.14
2020-01-13,204.14,204.6,205.758,203.4558,199.604,203.56
2020-01-14,203.56,204.53,205.472,203.412,199.7989,205.01
2020-01-15,205.01,204.66,205.254,203.482,199.9912,207.15
2020-01-16,207.15,205.38,204.99,203.6846,200.1866,206.86
2020-01-17,206.86,207.28,205.344,203.8828,200.3787,206.86
2020-01-21,206.86,207.46,205.888,204.0482,200.5662,207.48
2020-01-22,207.48,207.39,206.672,204.2178,200.7531,208.24
2020-01-23,208.24,207.69,207.318,204.4192,200.9324,209.24
2020-01-24,209.24,208.79,207.736,204.631,201.1248,212.99
2020-01-27,212.99,208.88,208.962,204.861,201.3394,213.21
2020-01-28,213.21,213.01,210.232,205.0328,201.5528,213.58
2020-01-29,213.58,213.78,211.452,205.1834,201.7561,218.78
2020-01-30,218.78,213.16,213.56,205.475,201.983,217.11
2020-01-31,217.11,218.04,215.134,205.7106,202.1989,214.57
2020-02-03,214.57,218.0,215.45,205.8784,202.3872,215.54
2020-02-04,215.54,216.48,215.916,206.0564,202.5831,213.43
2020-02-05,213.43,216.22,215.886,206.2152,202.7763,212.63
2020-02-06,212.63,213.17,214.656,206.3298,202.9655,213.2
2020-02-07,213.2,212.75,213.874,206.4578,203.1505,213.37
2020-02-10,213.37,213.7,213.634,206.6078,203.3273,211.65
2020-02-11,211.65,213.59,212.856,206.8212,203.4905,207.64
2020-02-12,207.64,208.1,211.698,206.9194,203.641,208.31
2020-02-13,208.31,207.7,210.834,207.0192,203.7881,213.13
2020-02-14,213.13,208.22,210.82,207.1994,203.9772,213.37
2020-02-18,213.37,210.15,210.82,207.3712,204.1801,207.5
2020-02-19,207.5,213.5,209.99,207.3726,204.348,209.0
2020-02-20,209.0,207.98,210.262,207.4334,204.5023,208.83
2020-02-21,208.83,208.78,210.366,207.5102,204.6559,209.3
2020-02-24,209.3,207.28,209.6,207.5942,204.8113,208.32
2020-02-25,208.32,209.66,208.59,207.6664,204.9528,220.18
2020-02-26,220.18,212.96,211.126,208.0072,205.139,210.39
2020-02-27,210.39,220.4,211.404,208.1232,205.2795,198.82
2020-02-28,198.82,206.16,209.402,208.036,205.3571,209.4
2020-03-02,209.4,198.46,209.422,208.1526,205.495,216.07
2020-03-03,216.07,209.39,210.972,208.4642,205.6613,223.63
2020-03-04,223.63,217.7,211.662,208.8424,205.8602,221.82
2020-03-05,221.82,219.0,213.948,209.2284,206.0411,216.26
2020-03-06,216.26,217.46,217.436,209.488,206.1896,204.91
2020-03-09,204.91,203.44,216.538,209.519,206.2851,207.01
2020-03-10,207.01,208.4,214.726,209.6322,206.3861,194.68
2020-03-11,194.68,201.4,208.936,209.4702,206.4199,172.31
2020-03-12,172.31,178.41,199.034,208.9328,206.3452,182.01
2020-03-13,182.01,180.27,192.184,208.5586,206.3026,148.54
2020-03-16,148.54,163.0,180.91,207.4924,206.0835,166.02
2020-03-17,166.02,153.77,172.712,206.7218,205.953,142.97
2020-03-18,142.97,156.0,162.37,205.4734,205.7029,155.22
2020-03-19,155.22,145.46,158.952,204.478,205.5042,158.41
2020-03-20,158.41,155.16,154.232,203.5242,205.2968,139.54
2020-03-23,139.54,157.82,152.432,202.1456,204.9901,152.26
2020-03-24,152.26,147.2,149.68,201.089,204.7408,156.33
2020-03-25,156.33,152.0,152.352,200.1328,204.5066,174.84
2020-03-26,174.84,158.0,156.276,199.5584,204.387,171.34
2020-03-27,171.34,167.0,158.862,198.885,204.2493,173.99
2020-03-30,173.99,174.9,165.752,198.2218,204.1356,172.91
2020-03-31,172.91,172.14,169.882,197.5428,204.0146,166.2
2020-04-01,166.2,164.47,171.856,196.7296,203.8718,168.57
2020-04-02,168.57,166.53,170.602,195.9514,203.7355,173.74
2020-04-03,173.74,167.02,171.082,195.2614,203.6176,182.44
2020-04-06,182.44,179.77,172.772,194.7254,203.5357,176.81
2020-04-07,176.81,187.33,173.552,194.0018,203.4325,180.97
2020-04-08,180.97,179.87,176.506,193.357,203.3452,190.16
2020-04-09,190.16,181.87,180.824,192.8886,203.3044,182.68
2020-04-13,182.68,187.58,182.612,192.1666,203.2577,188.07
2020-04-14,188.07,183.72,183.738,191.5858,203.2285,184.98
2020-04-15,184.98,183.94,185.372,190.994,203.1829,187.34
2020-04-16,187.34,186.5,186.646,190.43,203.1366,191.62
2020-04-17,191.62,189.47,186.938,189.9938,203.0959,184.62
2020-04-20,184.62,192.14,187.326,189.4336,203.0106,178.02
2020-04-21,178.02,179.5,185.316,188.73,202.8867,179.39
2020-04-22,179.39,181.41,184.198,188.0504,202.7737,178.48
2020-04-23,178.48,178.79,182.426,187.387,202.6561,182.72
2020-04-24,182.72,181.29,180.646,186.8886,202.5539,187.75
2020-04-27,187.75,184.58,181.272,186.4774,202.4606,184.32
2020-04-28,184.32,188.5,182.532,185.9012,202.3448,181.47
2020-04-29,181.47,186.67,182.948,185.2632,202.2221,178.21
2020-04-30,178.21,180.33,182.894,184.6774,202.0957,173.65
2020-05-01,173.65,175.45,181.08,183.9704,201.9435,172.56
2020-05-04,172.56,174.55,178.042,183.245,201.775,178.51
2020-05-05,178.51,175.09,176.88,182.6292,201.6433,173.7
2020-05-06,173.7,179.53,175.326,181.9368,201.4811,178.49
2020-05-07,178.49,176.59,175.382,181.103,201.3468,181.53
2020-05-08,181.53,180.46,176.958,180.5258,201.2463,184.17
2020-05-11,184.17,178.97,179.28,180.2328,201.1588,179.18
2020-05-12,179.18,185.63,179.414,179.6284,201.0494,177.96
2020-05-13,177.96,175.66,180.266,178.8662,200.941,180.52
2020-05-14,180.52,176.55,180.672,178.004,200.857,181.07
2020-05-15,181.07,179.64,180.58,177.189,200.7903,185.8
2020-05-18,185.8,185.31,180.906,176.5798,200.7163,179.76
2020-05-19,179.76,184.86,181.022,176.0768,200.5893,180.82
2020-05-20,180.82,181.05,181.594,175.553,200.484,178.18
2020-05-21,178.18,179.34,181.126,175.223,200.333,178.8
2020-05-22,178.8,177.92,180.672,175.3528,200.1825,182.47
2020-05-26,182.47,182.14,180.006,175.362,200.0394,176.53
2020-05-27,176.53,184.71,179.36,175.9218,199.8434,180.49
2020-05-28,180.49,178.05,179.294,176.2112,199.6846,182.6
2020-05-29,182.6,177.79,180.178,177.0038,199.5311,182.32
2020-06-01,182.32,181.93,180.882,177.5458,199.401,178.78
2020-06-02,178.78,181.95,180.144,177.9532,199.2314,186.26
2020-06-03,186.26,180.38,182.09,178.8876,199.0948,184.51
2020-06-04,184.51,185.77,182.894,179.5326,198.9338,192.14
2020-06-05,192.14,188.14,184.802,180.2488,198.8253,191.75
2020-06-08,191.75,192.3,186.688,180.587,198.7166,191.1
2020-06-09,191.1,188.49,189.152,180.9822,198.6059,188.7
2020-06-10,188.7,190.13,189.64,181.2764,198.4933,174.18
2020-06-11,174.18,185.61,187.574,181.3018,198.291,174.72
2020-06-12,174.72,177.73,184.09,181.4722,198.0835,174.65
2020-06-15,174.65,171.55,180.67,181.5938,197.8779,176.11
2020-06-16,176.11,178.5,177.672,181.6412,197.68,178.36
2020-06-17,178.36,177.3,175.604,181.5596,197.4854,176.32
2020-06-18,176.32,177.62,176.032,181.5498,197.2782,175.52
2020-06-19,175.52,178.69,176.192,181.4408,197.0505,175.09
2020-06-22,175.09,174.5,176.28,181.1394,196.82,173.55
2020-06-23,173.55,176.99,175.768,180.9568,196.5724,167.47
2020-06-24,167.47,171.29,173.59,180.5448,196.3319,168.69
2020-06-25,168.69,166.68,172.064,180.219,196.1482,162.45
2020-06-26,162.45,167.93,169.45,179.7212,195.9475,162.01
2020-06-29,162.01,164.08,166.834,179.129,195.7307,162.54
2020-06-30,162.54,163.45,164.632,178.6874,195.5144,168.9
2020-07-01,168.9,161.75,164.918,178.505,195.3239,165.27
2020-07-02,165.27,170.74,164.234,178.2226,195.0766,165.8
2020-07-06,165.8,166.33,164.904,177.969,194.8247,165.61
2020-07-07,165.61,164.24,165.624,177.6268,194.593,168.08
2020-07-08,168.08,165.09,166.732,177.2334,194.3777,165.53
2020-07-09,165.53,167.04,166.058,176.8576,194.1439,164.59
2020-07-10,164.59,166.41,165.922,176.52,193.9023,165.2
2020-07-13,165.2,165.73,165.802,176.2598,193.6619,165.56
2020-07-14,165.56,166.34,165.792,176.098,193.4098,168.83
2020-07-15,168.83,168.31,165.942,176.0234,193.1845,167.21
2020-07-16,167.21,168.05,166.278,175.7974,192.9638,166.62
2020-07-17,166.62,167.54,166.684,175.6558,192.7433,167.9
2020-07-20,167.9,165.06,167.224,175.444,192.5436,168.22
2020-07-21,168.22,169.05,167.756,175.1778,192.3376,170.31
2020-07-22,170.31,167.47,168.052,174.9006,192.109,168.94
2020-07-23,168.94,170.84,168.398,174.6958,191.8871,168.75
2020-07-24,168.75,169.0,168.824,174.5116,191.6701,167.5
2020-07-27,167.5,167.79,168.744,174.2512,191.432,166.0
2020-07-28,166.0,167.99,168.3,173.9498,191.1825,164.88
2020-07-29,164.88,165.43,167.214,173.5314,190.9428,163.1
2020-07-30,163.1,162.98,166.046,173.1982,190.6965,166.18
2020-07-31,166.18,164.0,165.532,172.9054,190.4646,163.0
2020-08-03,163.0,166.08,164.632,172.6018,190.2195,163.13
2020-08-04,163.13,162.52,164.058,172.2884,189.9701,163.17
2020-08-05,163.17,164.15,163.716,171.9024,189.7201,163.97
2020-08-06,163.97,162.48,163.89,171.6512,189.5096,167.14
2020-08-07,167.14,163.68,164.082,171.3842,189.3352,165.34
2020-08-10,165.34,167.57,164.55,171.039,189.1508,168.12
2020-08-11,168.12,166.73,165.548,170.755,188.9751,169.96
2020-08-12,169.96,169.88,166.906,170.5786,188.8226,169.57
2020-08-13,169.57,169.08,168.026,170.2448,188.6672,171.44
2020-08-14,171.44,169.11,168.886,169.9834,188.5194,174.61
2020-08-17,174.61,171.24,170.74,169.6328,188.3676,173.81
2020-08-18,173.81,175.1,171.878,169.274,188.2079,172.2
2020-08-19,172.2,174.77,172.326,168.896,188.0613,173.18
2020-08-20,173.18,171.0,173.048,168.5856,187.9421,173.86
2020-08-21,173.86,173.79,173.532,168.5792,187.8267,175.21
2020-08-24,175.21,174.11,173.652,168.589,187.7098,174.92
2020-08-25,174.92,175.16,173.874,168.5944,187.5894,175.26
2020-08-26,175.26,174.37,174.486,168.5774,187.4748,176.45
2020-08-27,176.45,175.85,175.14,168.5392,187.3638,177.03
2020-08-28,177.03,177.46,175.774,168.5534,187.2415,175.87
2020-08-31,175.87,177.48,175.906,168.5604,187.0978,173.78
2020-09-01,173.78,175.18,175.678,168.5342,186.9364,172.71
2020-09-02,172.71,172.69,175.168,168.5174,186.779,171.89
2020-09-03,171.89,173.64,174.256,168.6058,186.6118,169.62
2020-09-04,169.62,172.97,172.774,168.6244,186.429,167.0
2020-09-08,167.0,168.62,171.0,168.7154,186.2308,168.01
2020-09-09,168.01,166.64,169.846,168.8354,186.0434,163.94
2020-09-10,163.94,166.58,168.092,168.8634,185.8286,163.21
2020-09-11,163.21,163.79,166.356,168.7496,185.6106,166.08
2020-09-14,166.08,164.6,165.648,168.7658,185.4117,168.1
2020-09-15,168.1,167.03,165.868,168.8118,185.2473,170.2
2020-09-16,170.2,169.13,166.306,168.9036,185.0846,170.71
2020-09-17,170.71,168.81,167.66,168.9562,184.9216,169.05
2020-09-18,169.05,172.21,168.828,169.0266,184.7462,167.69
2020-09-21,167.69,166.76,169.15,169.0886,184.5608,166.59
2020-09-22,166.59,167.46,168.848,169.1164,184.3566,162.35
2020-09-23,162.35,163.36,167.278,169.0522,184.1385,163.93
2020-09-24,163.93,162.14,165.922,168.9542,183.9332,166.78
2020-09-25,166.78,163.64,165.468,168.9456,183.7416,168.93
2020-09-28,168.93,167.94,165.716,168.9918,183.5627,166.12
2020-09-29,166.12,169.0,165.622,168.9562,183.3776,167.31
2020-09-30,167.31,166.6,166.614,168.938,183.1912,170.25
2020-10-01,170.25,168.49,167.878,168.9368,183.0266,168.49
2020-10-02,168.49,168.5,168.22,168.9278,182.8512,166.94
2020-10-05,166.94,168.29,167.822,168.8916,182.6834,168.33
2020-10-06,168.33,168.36,168.264,168.9082,182.5015,169.5
2020-10-07,169.5,168.48,168.702,168.9782,182.3364,170.9
2020-10-08,170.9,169.56,168.832,169.0986,182.1745,169.41
2020-10-09,169.41,171.95,169.016,169.2248,182.0047,170.0
2020-10-12,170.0,169.18,169.628,169.3012,181.848,167.5
2020-10-13,167.5,169.71,169.462,169.3912,181.6716,166.7
2020-10-14,166.7,167.89,168.902,169.4626,181.5092,167.09
2020-10-15,167.09,164.93,168.14,169.541,181.341,167.99
2020-10-16,167.99,167.58,167.856,169.6214,181.1717,163.34
2020-10-19,163.34,168.8,166.524,169.5454,180.9657,163.12
2020-10-20,163.12,163.9,165.648,169.501,180.7543,164.59
2020-10-21,164.59,163.16,165.226,169.4304,180.5523,163.48
2020-10-22,163.48,164.98,164.504,169.3008,180.3392,163.86
2020-10-23,163.86,164.69,163.678,169.1866,180.1162,160.16
2020-10-26,160.16,162.13,163.042,168.961,179.8915,159.47
2020-10-27,159.47,160.24,162.312,168.6582,179.6682,149.56
2020-10-28,149.56,155.18,159.306,168.1732,179.3982,149.99
2020-10-29,149.99,149.24,156.608,167.729,179.1231,150.72
2020-10-30,150.72,149.15,153.98,167.2798,178.8409,152.28
2020-11-02,152.28,153.0,152.404,166.8482,178.568,153.48
2020-11-03,153.48,154.81,151.206,166.4136,178.3011,150.5
2020-11-04,150.5,154.368,151.394,165.9252,178.0162,150.45
2020-11-05,150.45,152.05,151.486,165.429,177.7273,150.59
2020-11-06,150.59,151.81,151.46,164.9118,177.434,162.41
2020-11-09,162.41,160.84,153.486,164.6194,177.1811,168.71
2020-11-10,168.71,162.03,156.532,164.4762,176.9586,165.81
2020-11-11,165.81,169.37,159.594,164.3168,176.7198,161.01
2020-11-12,161.01,164.35,161.706,164.0828,176.4309,165.96
2020-11-13,165.96,161.95,164.78,163.9642,176.1752,168.77
2020-11-16,168.77,168.53,166.052,163.9472,175.9462,168.07
2020-11-17,168.07,166.64,165.924,163.9686,175.7088,165.78
2020-11-18,165.78,168.35,165.918,163.924,175.4706,165.93
2020-11-19,165.93,165.32,166.902,163.9638,175.2371,167.47
2020-11-20,167.47,166.45,167.204,164.049,175.0084,168.78
2020-11-23,168.78,168.72,167.206,164.103,174.7855,173.18
2020-11-24,173.18,170.26,168.228,164.2046,174.5931,174.79
2020-11-25,174.79,173.18,170.03,164.2964,174.4289,174.77
2020-11-27,174.77,174.54,171.798,164.3776,174.2612,175.03
2020-11-30,175.03,173.55,173.31,164.4972,174.0707,179.16
2020-12-01,179.16,177.03,175.386,164.7266,173.8996,181.88
2020-12-02,181.88,178.92,177.126,165.0324,173.7715,181.71
2020-12-03,181.71,181.33,178.51,165.4196,173.6351,184.03
2020-12-04,184.03,182.34,180.362,165.8216,173.5111,183.18
2020-12-07,183.18,180.53,181.992,166.1496,173.3805,183.38
2020-12-08,183.38,182.11,182.836,166.4386,173.2558,182.38
2020-12-09,182.38,184.3,182.936,166.7638,173.0668,182.48
2020-12-10,182.48,181.44,183.09,167.0672,172.9272,180.27
2020-12-11,180.27,181.34,182.338,167.2676,172.8345,177.55
2020-12-14,177.55,181.71,181.212,167.4488,172.6752,181.39
2020-12-15,181.39,178.54,180.814,167.7378,172.5018,181.72
2020-12-16,181.72,181.44,180.682,168.0056,172.2923,184.94
2020-12-17,184.94,183.08,181.174,168.3144,172.1079,183.98
2020-12-18,183.98,185.21,181.916,168.576,171.9465,181.77
2020-12-21,181.77,181.57,182.76,168.8232,171.8308,181.0
2020-12-22,181.0,181.84,182.682,169.0432,171.7007,180.34
2020-12-23,180.34,181.45,182.406,169.3,171.629,178.48
2020-12-24,178.48,177.83,181.114,169.5356,171.6599,180.39
2020-12-28,180.39,179.15,180.396,169.8016,171.6518,178.86
2020-12-29,178.86,181.14,179.814,170.019,171.8034,178.0
2020-12-30,178.0,179.85,179.214,170.3122,171.8633,182.05
2020-12-31,182.05,178.56,179.556,170.6908,172.0587,179.3
2021-01-04,179.3,183.1,179.72,170.985,172.1791,179.12
2021-01-05,179.12,179.62,179.466,171.2978,172.2826,193.38
2021-01-06,193.38,181.61,182.37,171.8882,172.5518,198.81
2021-01-07,198.81,197.24,186.532,172.6612,172.7846,199.68
2021-01-08,199.68,196.982,190.058,173.4654,173.0013,198.94
2021-01-11,198.94,198.52,193.986,174.453,173.1218,201.49
2021-01-12,201.49,199.29,198.46,175.483,173.2726,197.95
2021-01-13,197.95,202.47,199.374,176.4276,173.3924,194.14
2021-01-14,194.14,198.24,198.44,177.2648,173.4985,191.82
2021-01-15,191.82,192.66,196.868,178.0316,173.6266,192.2
2021-01-19,192.2,193.22,195.52,178.8656,173.7448,189.83
2021-01-20,189.83,192.28,193.188,179.6532,173.8252,186.2
2021-01-21,186.2,189.45,190.838,180.3654,173.844,184.04
2021-01-22,184.04,185.51,188.818,180.798,173.8802,184.37
2021-01-25,184.37,183.69,187.328,181.1112,173.8972,183.75
2021-01-26,183.75,184.609,185.638,181.47,173.8651,178.79
2021-01-27,178.79,182.47,183.43,181.8256,173.8457,182.47
2021-01-28,182.47,180.51,182.684,182.1558,173.8177,181.74
2021-01-29,181.74,180.77,182.224,182.4152,173.8015,187.44
2021-02-01,187.44,184.64,182.838,182.8026,173.802,192.01
2021-02-02,192.01,189.45,184.49,183.3272,173.8039,191.99
2021-02-03,191.99,193.2,187.13,183.8484,173.8408,193.53
2021-02-04,193.53,192.94,189.342,184.3696,173.9183,191.39
2021-02-05,191.39,194.09,191.272,184.8218,173.9783,191.74
2021-02-08,191.74,192.94,192.132,185.193,174.0446,191.97
2021-02-09,191.97,193.0,192.124,185.5366,174.0909,185.2
2021-02-10,185.2,191.12,190.766,185.7452,174.0781,182.71
2021-02-11,182.71,185.76,188.602,185.8988,174.0701,184.37
2021-02-12,184.37,182.86,187.198,186.003,174.0846,189.41
2021-02-16,189.41,185.09,186.732,186.1536,174.1406,191.14
2021-02-17,191.14,189.42,186.566,186.3422,174.228,193.99
2021-02-18,193.99,190.05,188.324,186.5414,174.3352,195.07
2021-02-19,195.07,194.97,190.796,186.7792,174.418,195.47
2021-02-22,195.47,194.005,193.016,187.021,174.5268,198.75
2021-02-23,198.75,195.47,194.884,187.3484,174.6281,200.7
2021-02-24,200.7,199.84,196.796,187.7128,174.724,204.8
2021-02-25,204.8,202.87,198.958,188.2034,174.8271,199.7
2021-02-26,199.7,206.17,199.884,188.6464,174.9297,209.7
2021-03-01,209.7,202.06,202.73,189.2126,175.0884,206.64
2021-03-02,206.64,208.9,204.308,189.711,175.219,205.795
2021-03-03,205.795,206.38,205.327,190.1281,175.3426,207.02
2021-03-04,207.02,206.81,205.771,190.5889,175.4487,213.92
2021-03-05,213.92,209.0,208.615,191.2319,175.6195,214.04
2021-03-08,214.04,214.55,209.483,191.8927,175.7856,209.72
2021-03-09,209.72,212.401,210.099,192.4803,175.9433,206.64
2021-03-10,206.64,209.49,210.268,193.0435,176.0825,205.61
2021-03-11,205.61,205.29,209.986,193.5479,176.1982,209.15
2021-03-12,209.15,206.76,209.032,194.1537,176.3613,209.09
2021-03-15,209.09,209.08,208.042,194.7755,176.5043,207.12
2021-03-16,207.12,208.99,207.522,195.2769,176.6269,206.58
2021-03-17,206.58,209.11,207.51,195.8225,176.7482,205.78
2021-03-18,205.78,207.82,207.544,196.3557,176.8832,202.66
2021-03-19,202.66,204.69,206.246,196.5413,176.9652,199.35
2021-03-22,199.35,200.22,204.298,196.5521,177.0394,199.93
2021-03-23,199.93,199.63,202.86,196.5571,177.0784,204.78
2021-03-24,204.78,201.47,202.5,196.6739,177.1435,205.25
2021-03-25,205.25,203.78,202.394,196.7491,177.2143,208.44
2021-03-26,208.44,204.92,203.55,196.9589,177.313,208.97
2021-03-29,208.97,206.85,205.474,197.2555,177.4869,204.94
2021-03-30,204.94,209.4,206.476,197.5179,177.638,204.23
2021-03-31,204.23,203.51,206.366,197.7585,177.7859,206.09
2021-04-01,206.09,205.2,206.534,198.0837,177.9358,207.44
2021-04-05,207.44,206.99,206.334,198.5085,178.0812,205.09
2021-04-06,205.09,209.27,205.558,198.9295,178.2251,204.34
2021-04-07,204.34,204.81,205.438,199.3289,178.3692,202.74
2021-04-08,202.74,204.55,205.14,199.7087,178.5074,204.63
2021-04-09,204.63,204.0,204.848,200.2255,178.6628,204.7
2021-04-12,204.7,203.98,204.3,200.6701,178.849,205.86
2021-04-13,205.86,203.23,204.454,201.1525,179.0348,206.77
2021-04-14,206.77,205.03,204.94,201.5391,179.2564,204.05
2021-04-15,204.05,206.79,205.202,201.7799,179.4666,207.58
2021-04-16,207.58,205.23,205.792,202.0917,179.6918,205.59
2021-04-19,205.59,207.15,205.97,202.3329,179.8753,206.12
2021-04-20,206.12,205.59,206.022,202.6275,180.0795,206.97
2021-04-21,206.97,206.39,206.062,202.9321,180.2854,206.13
2021-04-22,206.13,206.31,206.478,203.2153,180.488,207.31
2021-04-23,207.31,206.24,206.424,203.6575,180.6841,204.69
2021-04-26,204.69,208.33,206.244,204.0971,180.8799,204.78
2021-04-27,204.78,204.14,205.976,204.5053,181.0809,201.02
2021-04-28,201.02,204.64,204.786,204.7375,181.26,203.73
2021-04-29,203.73,201.04,204.306,204.9893,181.4508,201.99
2021-04-30,201.99,203.44,203.242,205.1493,181.6166,203.7
2021-05-03,203.7,202.5,203.044,205.3219,181.7991,204.36
2021-05-04,204.36,204.14,202.96,205.4997,181.9878,203.06
2021-05-05,203.06,204.54,203.368,205.5859,182.1636,204.35
2021-05-06,204.35,204.28,203.492,205.6589,182.3442,202.92
2021-05-07,202.92,203.43,203.678,205.6213,182.5073,208.05
2021-05-10,208.05,204.46,204.548,205.7883,182.7028,212.09
2021-05-11,212.09,206.29,206.094,205.8361,182.9195,214.07
2021-05-12,214.07,212.02,208.296,205.9847,183.1524,215.26
2021-05-13,215.26,214.0,210.478,206.174,183.3987,216.99
2021-05-14,216.99,216.13,213.292,206.3734,183.6592,216.43
2021-05-17,216.43,217.73,214.968,206.4236,183.9259,214.23
2021-05-18,214.23,216.15,215.396,206.4274,184.1661,211.86
2021-05-19,211.86,211.22,214.954,206.4702,184.4104,216.01
2021-05-20,216.01,211.81,215.104,206.6576,184.6748,217.78
2021-05-21,217.78,215.02,215.262,206.901,184.9479,217.31
2021-05-24,217.31,218.0,215.438,207.0642,185.2146,214.88
2021-05-25,214.88,217.42,215.568,207.18,185.4533,216.13
2021-05-26,216.13,216.37,216.422,207.3602,185.7072,218.09
2021-05-27,218.09,216.71,216.838,207.5904,185.9571,218.76
2021-05-28,218.76,218.75,217.034,207.85,186.2011,213.15
2021-06-01,213.15,219.5,216.202,208.0598,186.419,216.31
