ticker,APH US Equity,APH US Equity,APH US Equity,APH US Equity,APH US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2013-01-24,16.9375,16.9725,14.8471,16.931,15.9877,16.925
2013-01-25,16.925,16.9575,14.8586,16.9245,16.0193,16.83
2013-01-28,16.83,16.925,14.8713,16.912,16.0527,16.945
2013-01-29,16.945,16.8225,14.884,16.9105,16.0955,16.9475
2013-01-30,16.9475,16.9425,14.8949,16.917,16.1408,16.8925
2013-01-31,16.8925,16.965,14.9058,16.908,16.1831,17.1175
2013-02-01,17.1175,17.03,14.9176,16.9465,16.2229,16.875
2013-02-04,16.875,17.0125,14.927,16.9555,16.2583,17.2225
2013-02-05,17.2225,16.96,14.9405,17.011,16.299,17.3875
2013-02-06,17.3875,17.1225,14.9554,17.099,16.3392,17.3725
2013-02-07,17.3725,17.365,14.9702,17.195,16.3777,17.61
2013-02-08,17.61,17.38,14.9873,17.2935,16.4246,17.6025
2013-02-11,17.6025,17.6175,15.0047,17.439,16.4688,17.6
2013-02-12,17.6,17.6225,15.021,17.5145,16.5108,17.5275
2013-02-13,17.5275,17.6525,15.0355,17.5425,16.5518,17.525
2013-02-14,17.525,17.4725,15.0498,17.573,16.597,17.605
2013-02-15,17.605,17.575,15.0652,17.572,16.6443,17.7225
2013-02-19,17.7225,17.6375,15.0814,17.596,16.6939,17.3725
2013-02-20,17.3725,17.735,15.0958,17.5505,16.7358,17.32
2013-02-21,17.32,17.3025,15.1115,17.509,16.7741,17.7
2013-02-22,17.7,17.43,15.1308,17.544,16.8186,17.2925
2013-02-25,17.2925,17.795,15.1488,17.4815,16.8504,17.5225
2013-02-26,17.5225,17.385,15.1682,17.4415,16.8864,17.67
2013-02-27,17.67,17.4725,15.1882,17.501,16.9267,17.715
2013-02-28,17.715,17.6825,15.209,17.58,16.9683,17.9275
2013-03-01,17.9275,17.645,15.231,17.6255,17.0081,17.9925
2013-03-04,17.9925,17.855,15.2542,17.7655,17.0445,18.145
2013-03-05,18.145,18.0625,15.2784,17.89,17.0831,18.1975
2013-03-06,18.1975,18.22,15.3036,17.9955,17.122,18.13
2013-03-07,18.13,18.2075,15.3289,18.0785,17.1599,18.31
2013-03-08,18.31,18.215,15.3564,18.155,17.2025,18.2825
2013-03-11,18.2825,18.2825,15.3823,18.213,17.2456,18.165
2013-03-12,18.165,18.255,15.4069,18.217,17.2859,18.225
2013-03-13,18.225,18.1725,15.4312,18.2225,17.3324,18.3125
2013-03-14,18.3125,18.3,15.4562,18.259,17.3752,18.0975
2013-03-15,18.0975,18.2275,15.4802,18.2165,17.3967,18.1175
2013-03-18,18.1175,17.945,15.5032,18.1835,17.423,18.0875
2013-03-19,18.0875,18.2,15.527,18.168,17.4501,18.29
2013-03-20,18.29,18.235,15.552,18.181,17.4807,18.1875
2013-03-21,18.1875,18.08,15.5784,18.156,17.511,18.305
2013-03-22,18.305,17.89,15.6047,18.1975,17.5396,18.15
2013-03-25,18.15,18.3725,15.6288,18.204,17.5633,18.2975
2013-03-26,18.2975,18.1875,15.6526,18.246,17.5874,18.2875
2013-03-27,18.2875,18.165,15.6759,18.2455,17.6123,18.6625
2013-03-28,18.6625,18.2725,15.7006,18.3405,17.6438,18.38
2013-04-01,18.38,18.6925,15.725,18.3555,17.6701,18.4275
2013-04-02,18.4275,18.4025,15.7488,18.411,17.6995,18.33
2013-04-03,18.33,18.47,15.7718,18.4175,17.7282,18.3075
2013-04-04,18.3075,18.315,15.7953,18.4215,17.7553,18.0125
2013-04-05,18.0125,18.0125,15.8157,18.2915,17.7773,18.26
2013-04-08,18.26,18.06,15.8365,18.2675,17.8037,18.25
2013-04-09,18.25,18.2975,15.8561,18.232,17.8302,18.59
2013-04-10,18.59,18.2875,15.8781,18.284,17.8654,18.6925
2013-04-11,18.6925,18.58,15.9031,18.361,17.9004,18.3725
2013-04-12,18.3725,18.5075,15.926,18.433,17.9289,17.875
2013-04-15,17.875,18.305,15.9485,18.356,17.9485,18.3775
2013-04-16,18.3775,18.005,15.9736,18.3815,17.9737,18.065
2013-04-17,18.065,18.2325,15.9967,18.2765,17.9975,18.0575
2013-04-18,18.0575,18.065,16.0205,18.1495,18.0142,18.195
2013-04-19,18.195,18.0475,16.0428,18.114,18.0304,18.45
2013-04-22,18.45,18.23,16.0667,18.229,18.0519,18.495
2013-04-23,18.495,18.5125,16.0902,18.2525,18.0696,18.5925
2013-04-24,18.5925,18.5225,16.1142,18.358,18.0894,18.8225
2013-04-25,18.8225,18.6275,16.1414,18.511,18.1139,18.575
2013-04-26,18.575,18.79,16.1677,18.587,18.1348,18.725
2013-04-29,18.725,18.5125,16.1958,18.642,18.1588,18.88
2013-04-30,18.88,18.7225,16.2254,18.719,18.1843,18.8825
2013-05-01,18.8825,18.875,16.2554,18.777,18.2075,18.9475
2013-05-02,18.9475,19.3,16.2851,18.802,18.239,19.29
2013-05-03,19.29,19.1325,16.3169,18.945,18.2784,19.29
2013-05-06,19.29,19.25,16.3491,19.058,18.3102,19.4725
2013-05-07,19.4725,19.2875,16.3728,19.1765,18.3538,19.495
2013-05-08,19.495,19.445,16.3965,19.299,18.3933,19.5625
2013-05-09,19.5625,19.4775,16.4216,19.422,18.4311,20.0725
2013-05-10,20.0725,19.655,16.4494,19.5785,18.4783,19.96
2013-05-13,19.96,20.03,16.477,19.7125,18.5189,20.205
2013-05-14,20.205,19.96,16.5047,19.859,18.5632,20.34
2013-05-15,20.34,20.1725,16.5315,20.028,18.6071,20.355
2013-05-16,20.355,20.3225,16.5583,20.1865,18.6502,20.8225
2013-05-17,20.8225,20.44,16.5878,20.3365,18.7041,20.4825
2013-05-20,20.4825,20.7575,16.6166,20.441,18.7475,20.25
2013-05-21,20.25,20.475,16.6444,20.45,18.7869,19.41
2013-05-22,19.41,19.97,16.6689,20.264,18.8118,19.5
2013-05-23,19.5,19.2575,16.6917,20.093,18.8373,19.585
2013-05-24,19.585,19.39,16.7142,19.8455,18.8627,19.6625
2013-05-28,19.6625,19.8075,16.7358,19.6815,18.894,19.5575
2013-05-29,19.5575,19.53,16.7574,19.543,18.9228,19.6125
2013-05-30,19.6125,19.6,16.7793,19.5835,18.9533,19.475
2013-05-31,19.475,19.515,16.8004,19.5785,18.977,19.675
2013-06-03,19.675,19.545,16.8215,19.5965,19.0068,19.43
2013-06-04,19.43,19.6775,16.8413,19.55,19.0293,19.185
2013-06-05,19.185,19.335,16.8601,19.4755,19.05,19.3175
2013-06-06,19.3175,19.215,16.8788,19.4165,19.0704,19.43
2013-06-07,19.43,19.405,16.8979,19.4075,19.0932,19.455
2013-06-10,19.455,19.46,16.9175,19.3635,19.1091,19.1875
2013-06-11,19.1875,19.23,16.936,19.315,19.1252,19.0225
2013-06-12,19.0225,19.3525,16.9549,19.2825,19.1371,19.26
2013-06-13,19.26,19.025,16.9751,19.271,19.1557,19.05
2013-06-14,19.05,19.3,16.9932,19.195,19.1706,19.75
2013-06-17,19.75,19.19,17.0149,19.254,19.2053,19.82
2013-06-18,19.82,19.79,17.0381,19.3805,19.2365,19.5675
2013-06-19,19.5675,19.7725,17.0599,19.4895,19.2629,18.9025
2013-06-20,18.9025,19.2975,17.079,19.418,19.2691,19.0975
2013-06-21,19.0975,19.0725,17.0984,19.4275,19.2772,18.74
2013-06-24,18.74,18.8675,17.1154,19.2255,19.2846,19.0975
2013-06-25,19.0975,18.9675,17.1354,19.081,19.309,19.38
2013-06-26,19.38,19.29,17.1551,19.0435,19.3291,19.855
2013-06-27,19.855,19.49,17.1769,19.234,19.3649,19.485
2013-06-28,19.485,19.8475,17.1974,19.3115,19.3934,19.625
2013-07-01,19.625,19.6475,17.2187,19.4885,19.422,19.6175
2013-07-02,19.6175,19.625,17.2402,19.5925,19.4454,19.725
2013-07-03,19.725,19.465,17.2608,19.6615,19.47,20.0625
2013-07-05,20.0625,19.855,17.2822,19.703,19.4994,20.12
2013-07-08,20.12,20.1025,17.3039,19.83,19.5253,20.4375
2013-07-09,20.4375,20.2775,17.3278,19.9925,19.5626,20.6825
2013-07-10,20.6825,20.4325,17.3532,20.2055,19.6017,21.2825
2013-07-11,21.2825,20.825,17.3823,20.517,19.6498,21.345
2013-07-12,21.345,21.2725,17.4116,20.7735,19.699,21.23
2013-07-15,21.23,21.3525,17.4419,20.9955,19.7447,21.07
2013-07-16,21.07,21.2675,17.472,21.122,19.7803,21.1425
2013-07-17,21.1425,21.1925,17.5037,21.214,19.8173,19.0875
2013-07-18,19.0875,19.6175,17.5251,20.775,19.8096,19.195
2013-07-19,19.195,19.045,17.5474,20.345,19.8036,19.6275
2013-07-22,19.6275,19.2575,17.5734,20.0245,19.8049,19.48
2013-07-23,19.48,19.6375,17.5983,19.7065,19.7931,19.4775
2013-07-24,19.4775,19.5575,17.6229,19.3735,19.7834,19.3825
2013-07-25,19.3825,19.41,17.6474,19.4325,19.767,19.3775
2013-07-26,19.3775,19.17,17.6708,19.469,19.7477,19.3425
2013-07-29,19.3425,19.285,17.6946,19.412,19.7275,19.4925
2013-07-30,19.4925,19.415,17.719,19.4145,19.7009,19.64
2013-07-31,19.64,19.56,17.7442,19.447,19.684,19.9675
2013-08-01,19.9675,19.82,17.7709,19.564,19.6784,19.7725
2013-08-02,19.7725,19.8625,17.7966,19.643,19.6856,19.8425
2013-08-05,19.8425,19.7875,17.8221,19.743,19.6925,19.6875
2013-08-06,19.6875,19.7675,17.8453,19.782,19.6945,19.3625
2013-08-07,19.3625,19.525,17.8652,19.7265,19.6885,19.365
2013-08-08,19.365,19.47,17.8848,19.606,19.6847,19.3925
2013-08-09,19.3925,19.36,17.9054,19.53,19.6803,19.3725
2013-08-12,19.3725,19.3675,17.9253,19.436,19.6782,19.3475
2013-08-13,19.3475,19.4875,17.9458,19.368,19.6717,19.2
2013-08-14,19.2,19.3175,17.9669,19.3355,19.6671,18.7725
2013-08-15,18.7725,18.9675,17.9856,19.217,19.6588,18.6975
2013-08-16,18.6975,18.715,18.0039,19.078,19.6464,18.53
2013-08-19,18.53,18.675,18.0214,18.9095,19.6284,18.8825
2013-08-20,18.8825,18.5425,18.0395,18.8165,19.617,18.8925
2013-08-21,18.8925,18.81,18.0579,18.755,19.6111,19.455
2013-08-22,19.455,18.9675,18.078,18.8915,19.6197,19.45
2013-08-23,19.45,19.49,18.0977,19.042,19.6235,19.26
2013-08-26,19.26,19.4475,18.1178,19.188,19.6277,18.7925
2013-08-27,18.7925,19.0025,18.1364,19.17,19.6086,19.0225
2013-08-28,19.0225,18.8125,18.1552,19.196,19.5926,19.0875
2013-08-29,19.0875,18.9575,18.1739,19.1225,19.583,18.9425
2013-08-30,18.9425,19.0975,18.1928,19.021,19.5838,18.8375
2013-09-03,18.8375,19.0625,18.2129,18.9365,19.5786,19.09
2013-09-04,19.09,18.8275,18.235,18.996,19.5856,18.9075
2013-09-05,18.9075,19.07,18.2556,18.973,19.5818,18.7875
2013-09-06,18.7875,18.9225,18.2739,18.913,19.57,19.05
2013-09-09,19.05,18.9475,18.2937,18.9345,19.5539,19.505
2013-09-10,19.505,19.205,18.3153,19.068,19.5543,19.5275
2013-09-11,19.5275,19.4275,18.336,19.1555,19.5523,19.4325
2013-09-12,19.4325,19.5275,18.3559,19.2605,19.5486,19.3225
2013-09-13,19.3225,19.505,18.3762,19.3675,19.5406,19.52
2013-09-16,19.52,19.605,18.3969,19.4615,19.5297,19.53
2013-09-17,19.53,19.51,18.417,19.4665,19.5179,19.585
2013-09-18,19.585,19.5,18.4375,19.478,19.5009,19.67
2013-09-19,19.67,19.595,18.4596,19.5255,19.4806,19.19
2013-09-20,19.19,19.5025,18.4793,19.499,19.4388,19.35
2013-09-23,19.35,19.2525,18.4999,19.465,19.3989,19.3325
2013-09-24,19.3325,19.355,18.5201,19.4255,19.3609,19.4475
2013-09-25,19.4475,19.35,18.5403,19.398,19.3285,19.495
2013-09-26,19.495,19.445,18.5604,19.363,19.2955,19.385
2013-09-27,19.385,19.3625,18.5788,19.402,19.3015,19.345
2013-09-30,19.345,19.1975,18.597,19.401,19.3045,19.405
2013-10-01,19.405,19.3475,18.6157,19.4155,19.3,19.3875
2013-10-02,19.3875,19.2525,18.6345,19.4035,19.2982,19.0625
2013-10-03,19.0625,19.2975,18.6501,19.317,19.2899,19.1225
2013-10-04,19.1225,19.1175,18.6648,19.2645,19.2847,18.9525
2013-10-07,18.9525,18.9725,18.6785,19.186,19.2762,18.7075
2013-10-08,18.7075,18.9225,18.6908,19.0465,19.2635,18.9225
2013-10-09,18.9225,18.7325,18.7042,18.9535,19.2521,19.045
2013-10-10,19.045,19.12,18.7186,18.95,19.2402,19.2625
2013-10-11,19.2625,18.965,18.7342,18.978,19.2261,19.275
2013-10-14,19.275,19.1525,18.7499,19.0425,19.2161,19.3625
2013-10-15,19.3625,19.1825,18.7672,19.1735,19.2065,19.7625
2013-10-16,19.7625,19.49,18.7851,19.3415,19.208,20.28
2013-10-17,20.28,19.77,18.8014,19.5885,19.2264,20.5825
2013-10-18,20.5825,20.4775,18.8203,19.8525,19.2507,20.585
2013-10-21,20.585,20.6075,18.8396,20.1145,19.2746,20.4975
2013-10-22,20.4975,20.5875,18.8583,20.3415,19.2971,20.39
2013-10-23,20.39,20.4425,18.8769,20.467,19.3179,20.3225
2013-10-24,20.3225,20.335,18.8941,20.4755,19.3404,20.3175
2013-10-25,20.3175,20.36,18.9109,20.4225,19.3713,20.1825
2013-10-28,20.1825,20.3475,18.9263,20.342,19.401,20.235
2013-10-29,20.235,20.23,18.9423,20.2895,19.4351,20.105
2013-10-30,20.105,20.285,18.9574,20.2325,19.4595,20.0725
2013-10-31,20.0725,20.0725,18.9724,20.1825,19.4831,19.9825
2013-11-01,19.9825,20.145,18.9875,20.1155,19.4937,20.0725
2013-11-04,20.0725,20.04,19.0034,20.0935,19.5061,19.95
2013-11-05,19.95,19.9875,19.0184,20.0365,19.5199,20.22
2013-11-06,20.22,20.025,19.0349,20.0595,19.5485,20.0675
2013-11-07,20.0675,20.26,19.0506,20.0585,19.5694,20.335
2013-11-08,20.335,20.0725,19.0676,20.129,19.5943,20.2725
2013-11-11,20.2725,20.2825,19.0848,20.169,19.6209,20.3425
2013-11-12,20.3425,20.225,19.1018,20.2475,19.651,20.4225
2013-11-13,20.4225,20.215,19.1192,20.288,19.6777,20.68
2013-11-14,20.68,20.4475,19.1381,20.4105,19.7131,21.025
2013-11-15,21.025,20.6875,19.1577,20.5485,19.7579,21.195
2013-11-18,21.195,21.0625,19.1793,20.733,19.8008,21.16
2013-11-19,21.16,21.125,19.199,20.8965,19.8339,21.2275
2013-11-20,21.2275,21.1625,19.2182,21.0575,19.8679,21.2475
2013-11-21,21.2475,21.255,19.2375,21.171,19.9042,21.2775
2013-11-22,21.2775,21.155,19.2559,21.2215,19.9433,21.2625
2013-11-25,21.2625,21.2775,19.2742,21.235,19.9781,21.25
2013-11-26,21.25,21.24,19.2924,21.253,20.0125,21.2525
2013-11-27,21.2525,21.38,19.3111,21.258,20.0459,21.25
2013-11-29,21.25,21.255,19.3297,21.2585,20.0775,21.2625
2013-12-02,21.2625,21.2575,19.348,21.2555,20.1189,21.335
2013-12-03,21.335,21.27,19.366,21.27,20.1586,21.29
2013-12-04,21.29,21.12,19.3856,21.278,20.1978,21.2575
2013-12-05,21.2575,21.245,19.4053,21.279,20.234,21.5275
2013-12-06,21.5275,21.375,19.4244,21.3345,20.2746,21.6475
2013-12-09,21.6475,21.5725,19.4462,21.4115,20.3199,21.62
2013-12-10,21.62,21.5375,19.4667,21.4685,20.3654,21.2375
2013-12-11,21.2375,21.5875,19.4845,21.458,20.402,21.265
2013-12-12,21.265,21.25,19.5023,21.4595,20.4396,21.29
2013-12-13,21.29,21.3075,19.5191,21.412,20.4841,21.5125
2013-12-16,21.5125,21.355,19.5367,21.385,20.5319,21.58
2013-12-17,21.58,21.53,19.5539,21.377,20.5845,21.8025
2013-12-18,21.8025,21.535,19.5719,21.49,20.6464,21.7575
2013-12-19,21.7575,21.785,19.59,21.5885,20.7031,21.95
2013-12-20,21.95,21.89,19.6082,21.7205,20.7612,21.9725
2013-12-23,21.9725,22.075,19.6267,21.8125,20.8154,22.0475
2013-12-24,22.0475,22.01,19.6461,21.906,20.8708,22.1075
2013-12-26,22.1075,22.0675,19.6655,21.967,20.9257,22.0675
2013-12-27,22.0675,22.0875,19.6843,22.029,20.9718,22.1775
2013-12-30,22.1775,22.105,19.7047,22.0745,21.0098,22.295
2013-12-31,22.295,22.205,19.7256,22.139,21.044,21.935
2014-01-02,21.935,22.1825,19.7448,22.1165,21.071,22.015
2014-01-03,22.015,21.94,19.7634,22.098,21.1014,21.8125
2014-01-06,21.8125,22.115,19.7816,22.047,21.1298,21.96
2014-01-07,21.96,21.905,19.7998,22.0035,21.1626,22.0825
2014-01-08,22.0825,21.96,19.8195,21.961,21.1979,22.355
2014-01-09,22.355,22.1425,19.8398,22.045,21.2413,22.335
2014-01-10,22.335,22.295,19.86,22.109,21.2833,22.2975
2014-01-13,22.2975,22.28,19.8782,22.206,21.3272,23.1025
2014-01-14,23.1025,22.4275,19.9018,22.4345,21.3878,23.0125
2014-01-15,23.0125,23.0225,19.9247,22.6205,21.4484,22.9675
2014-01-16,22.9675,23.0075,19.9479,22.743,21.5063,23.02
2014-01-17,23.02,23.01,19.9715,22.88,21.5677,22.76
2014-01-21,22.76,23.025,19.9952,22.9725,21.6185,22.7675
2014-01-22,22.7675,22.7575,20.0178,22.9055,21.6725,22.1225
2014-01-23,22.1225,22.66,20.0371,22.7275,21.7082,21.4725
2014-01-24,21.4725,22.075,20.0515,22.4285,21.7322,21.335
2014-01-27,21.335,21.4738,20.0648,22.0915,21.7521,21.5225
2014-01-28,21.5225,21.3775,20.0805,21.844,21.7741,21.4075
2014-01-29,21.4075,21.27,20.0982,21.572,21.7886,21.6675
2014-01-30,21.6675,21.525,20.1146,21.481,21.8015,21.72
2014-01-31,21.72,21.3825,20.1329,21.5305,21.812,21.17
2014-02-03,21.17,21.7,20.1485,21.4975,21.8122,21.24
2014-02-04,21.24,21.1775,20.1637,21.441,21.8124,21.3325
2014-02-05,21.3325,21.1475,20.1781,21.426,21.8141,21.675
2014-02-06,21.675,21.2925,20.194,21.4275,21.8221,21.84
2014-02-07,21.84,21.7175,20.2102,21.4515,21.8336,21.7575
2014-02-10,21.7575,21.8225,20.2249,21.569,21.8438,21.99
2014-02-11,21.99,21.7525,20.242,21.719,21.8585,22.07
2014-02-12,22.07,22.03,20.2587,21.8665,21.8749,22.135
2014-02-13,22.135,21.885,20.275,21.9585,21.8924,22.0675
2014-02-14,22.0675,22.155,20.2909,22.004,21.907,22.2125
2014-02-18,22.2125,22.09,20.3072,22.095,21.9255,22.1375
2014-02-19,22.1375,22.1125,20.3215,22.1245,21.9431,22.2375
2014-02-20,22.2375,22.14,20.3362,22.158,21.9573,22.04
2014-02-21,22.04,22.2375,20.349,22.139,21.9651,22.2275
2014-02-24,22.2275,22.1325,20.3627,22.171,21.9773,22.0825
2014-02-25,22.0825,22.185,20.3753,22.145,21.9942,21.77
2014-02-26,21.77,22.11,20.3838,22.0715,22.0043,21.8975
2014-02-27,21.8975,21.7025,20.3935,22.0035,22.0164,22.005
2014-02-28,22.005,21.915,20.4025,21.9965,22.0263,21.945
2014-03-03,21.945,21.8775,20.4105,21.94,22.0336,22.495
2014-03-04,22.495,22.17,20.4212,22.0225,22.0474,22.325
2014-03-05,22.325,22.46,20.4287,22.1335,22.0588,22.5625
2014-03-06,22.5625,22.335,20.4391,22.2665,22.071,22.6025
2014-03-07,22.6025,22.63,20.4509,22.386,22.0836,22.6225
2014-03-10,22.6225,22.4875,20.4669,22.5215,22.0951,22.46
2014-03-11,22.46,22.69,20.4817,22.5145,22.1022,22.64
2014-03-12,22.64,22.3425,20.497,22.5775,22.1136,22.5575
2014-03-13,22.5575,22.6875,20.5115,22.5765,22.1212,22.6225
2014-03-14,22.6225,22.4975,20.5268,22.5805,22.1278,22.81
2014-03-17,22.81,22.74,20.5428,22.618,22.1453,22.9375
2014-03-18,22.9375,22.81,20.5601,22.7135,22.1637,22.785
2014-03-19,22.785,22.86,20.5757,22.7425,22.1832,22.9175
2014-03-20,22.9175,22.615,20.5931,22.8145,22.2023,23.3125
2014-03-21,23.3125,23.125,20.6137,22.9525,22.2269,23.125
2014-03-24,23.125,23.19,20.6328,23.0155,22.2423,23.18
2014-03-25,23.18,23.115,20.6515,23.064,22.2592,22.8675
2014-03-26,22.8675,23.325,20.6686,23.0805,22.2706,22.695
2014-03-27,22.695,22.955,20.6861,23.036,22.2625,22.905
2014-03-28,22.905,22.7575,20.7055,22.9545,22.2603,22.9125
2014-03-31,22.9125,23.04,20.7238,22.912,22.2592,23.055
2014-04-01,23.055,22.9825,20.7438,22.887,22.2599,23.5
2014-04-02,23.5,23.085,20.7626,23.0135,22.2747,23.435
2014-04-03,23.435,23.465,20.7807,23.1615,22.2881,23.18
2014-04-04,23.18,23.5325,20.7987,23.2165,22.3092,22.8675
2014-04-07,22.8675,23.095,20.8185,23.2075,22.3371,22.93
2014-04-08,22.93,22.8525,20.8377,23.1825,22.369,23.285
2014-04-09,23.285,22.9275,20.8604,23.1395,22.4043,22.7625
2014-04-10,22.7625,23.3,20.8788,23.005,22.4314,22.6325
2014-04-11,22.6325,22.7,20.895,22.8955,22.4507,22.805
2014-04-14,22.805,22.8825,20.9098,22.883,22.4724,22.84
2014-04-15,22.84,22.865,20.9266,22.865,22.5058,23.345
2014-04-16,23.345,23.0525,20.9451,22.877,22.5479,23.53
2014-04-17,23.53,23.315,20.9647,23.0305,22.5918,23.59
2014-04-21,23.59,23.5275,20.984,23.222,22.6301,23.7525
2014-04-22,23.7525,23.5525,21.0025,23.4115,22.6684,23.8825
2014-04-23,23.8825,23.975,21.0213,23.62,22.7109,24.08
2014-04-24,24.08,24.035,21.0395,23.767,22.7527,23.6775
2014-04-25,23.6775,24.075,21.0545,23.7965,22.7848,23.6825
2014-04-28,23.6825,23.8375,21.0665,23.815,22.8158,23.7475
2014-04-29,23.7475,23.7025,21.0785,23.814,22.8494,23.8375
2014-04-30,23.8375,23.74,21.0915,23.805,22.8819,24.0825
2014-05-01,24.0825,23.8725,21.1066,23.8055,22.9208,23.935
2014-05-02,23.935,24.0375,21.1206,23.857,22.9547,24.135
2014-05-05,24.135,23.825,21.1458,23.9475,22.9966,23.83
2014-05-06,23.83,24.0625,21.169,23.964,23.0287,23.9175
2014-05-07,23.9175,23.87,21.1904,23.98,23.0654,23.8775
2014-05-08,23.8775,23.8775,21.2124,23.939,23.1075,24.0
2014-05-09,24.0,23.8825,21.235,23.952,23.1496,24.1575
2014-05-12,24.1575,24.0675,21.2589,23.9565,23.1926,24.03
2014-05-13,24.03,24.0975,21.2822,23.9965,23.2343,23.8925
2014-05-14,23.8925,24.04,21.3049,23.9915,23.2623,23.7
2014-05-15,23.7,23.8875,21.326,23.956,23.2898,23.8725
2014-05-16,23.8725,23.645,21.3471,23.9305,23.316,23.9425
2014-05-19,23.9425,23.7725,21.367,23.8875,23.3428,23.65
2014-05-20,23.65,23.9175,21.3864,23.8115,23.3633,23.7875
2014-05-21,23.7875,23.7975,21.4061,23.7905,23.3899,23.8575
2014-05-22,23.8575,23.6725,21.427,23.822,23.4142,23.9275
2014-05-23,23.9275,23.79,21.4498,23.833,23.4416,23.875
2014-05-27,23.875,23.99,21.4723,23.8195,23.4667,23.8275
2014-05-28,23.8275,23.795,21.4945,23.855,23.487,23.98
2014-05-29,23.98,23.8825,21.5175,23.8935,23.5079,23.95
2014-05-30,23.95,23.9675,21.5406,23.912,23.5312,24.2075
2014-06-02,24.2075,23.9875,21.5656,23.968,23.557,24.1175
2014-06-03,24.1175,24.09,21.5923,24.0165,23.5731,24.025
2014-06-04,24.025,24.0425,21.619,24.056,23.5911,24.2175
2014-06-05,24.2175,24.0575,21.6474,24.1035,23.6118,24.3975
2014-06-06,24.3975,24.32,21.675,24.193,23.6424,24.55
2014-06-09,24.55,24.3025,21.7033,24.2615,23.6795,24.415
2014-06-10,24.415,24.4625,21.7281,24.321,23.7097,24.515
2014-06-11,24.515,24.33,21.7534,24.419,23.7418,24.2525
2014-06-12,24.2525,24.28,21.7783,24.426,23.7657,24.205
2014-06-13,24.205,24.2775,21.8054,24.3875,23.7798,24.12
2014-06-16,24.12,24.1625,21.8309,24.3015,23.7935,24.1875
2014-06-17,24.1875,24.0575,21.8564,24.256,23.8137,24.25
2014-06-18,24.25,24.1875,21.8829,24.203,23.8413,24.3525
2014-06-19,24.3525,24.275,21.9105,24.223,23.8698,24.37
2014-06-20,24.37,24.425,21.9369,24.256,23.8915,24.275
2014-06-23,24.275,24.3575,21.9637,24.287,23.9217,24.0425
2014-06-24,24.0425,24.235,21.99,24.258,23.9499,24.0325
2014-06-25,24.0325,24.0,22.0149,24.2145,23.9745,23.8925
2014-06-26,23.8925,24.035,22.0369,24.1225,23.9955,24.0675
2014-06-27,24.0675,23.8325,22.0596,24.062,24.01,24.085
2014-06-30,24.085,24.0575,22.0828,24.024,24.0211,24.3375
2014-07-01,24.3375,24.235,22.1079,24.083,24.036,24.3
2014-07-02,24.3,24.29,22.1318,24.1365,24.047,24.455
2014-07-03,24.455,24.335,22.1564,24.249,24.0584,24.4575
2014-07-07,24.4575,24.4525,22.1808,24.327,24.066,24.42
2014-07-08,24.42,24.45,22.2045,24.394,24.0808,24.32
2014-07-09,24.32,24.45,22.2302,24.3905,24.0936,24.165
2014-07-10,24.165,24.0975,22.2543,24.3635,24.1019,24.1475
2014-07-11,24.1475,24.22,22.2783,24.302,24.1081,24.24
2014-07-14,24.24,24.295,22.3023,24.2585,24.1113,24.125
2014-07-15,24.125,24.23,22.3254,24.1995,24.1151,24.125
2014-07-16,24.125,24.1875,22.3491,24.1605,24.1149,23.665
2014-07-17,23.665,24.075,22.3707,24.0605,24.1116,24.0925
2014-07-18,24.0925,23.7325,22.3942,24.0495,24.1151,24.085
2014-07-21,24.085,24.03,22.4177,24.0185,24.1192,24.3025
2014-07-22,24.3025,24.215,22.4439,24.054,24.1253,24.245
2014-07-23,24.245,24.4025,22.4695,24.078,24.127,24.4275
2014-07-24,24.4275,24.2875,22.4969,24.2305,24.135,24.4
2014-07-25,24.4,24.345,22.5253,24.292,24.1451,24.4025
2014-07-28,24.4025,24.3675,22.5527,24.3555,24.1592,24.2925
2014-07-29,24.2925,24.3775,22.579,24.3535,24.1676,24.3525
2014-07-30,24.3525,24.495,22.6044,24.375,24.1758,24.0425
2014-07-31,24.0425,24.8125,22.6282,24.298,24.1836,24.055
2014-08-01,24.055,23.94,22.6517,24.229,24.189,24.29
2014-08-04,24.29,24.075,22.6743,24.2065,24.1976,24.3425
2014-08-05,24.3425,24.15,22.6947,24.2165,24.2059,24.455
2014-08-06,24.455,24.2675,22.714,24.237,24.2175,24.36
2014-08-07,24.36,24.525,22.7329,24.3005,24.2282,24.6475
2014-08-08,24.6475,24.4025,22.7536,24.419,24.2415,24.8075
2014-08-11,24.8075,24.6875,22.7757,24.5225,24.2587,24.9625
2014-08-12,24.9625,24.8725,22.7989,24.6465,24.2738,25.0075
2014-08-13,25.0075,25.0,22.8224,24.757,24.2916,25.225
2014-08-14,25.225,25.0875,22.8476,24.93,24.3156,25.0975
2014-08-15,25.0975,25.3425,22.8719,25.02,24.3332,25.4475
2014-08-18,25.4475,25.2575,22.8986,25.148,24.3542,25.5475
2014-08-19,25.5475,25.5,22.926,25.265,24.3741,25.5625
2014-08-20,25.5625,25.4625,22.9539,25.376,24.3971,26.095
2014-08-21,26.095,25.605,22.984,25.55,24.4287,25.9625
2014-08-22,25.9625,25.98,23.0141,25.723,24.4629,26.08
