ticker,UNP US Equity,UNP US Equity,UNP US Equity,UNP US Equity,UNP US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2021-03-29,222.98,222.8,196.1219,216.588,208.9532,221.13
2021-03-30,221.13,221.26,196.3966,219.204,209.0438,220.41
2021-03-31,220.41,221.12,196.659,220.706,209.1464,220.21
2021-04-01,220.21,220.88,196.9052,221.53,209.187,223.47
2021-04-05,223.47,222.24,197.1667,221.64,209.4984,221.1
2021-04-06,221.1,223.97,197.418,221.264,209.7778,221.34
2021-04-07,221.34,220.9,197.6854,221.306,210.0754,220.18
2021-04-08,220.18,221.08,197.9453,221.26,210.478,223.24
2021-04-09,223.24,220.69,198.2147,221.866,211.0562,223.55
2021-04-12,223.55,222.56,198.5047,221.882,211.5014,221.99
2021-04-13,221.99,222.98,198.7796,222.06,211.9918,222.6
2021-04-14,222.6,222.48,199.0794,222.312,212.4718,223.1
2021-04-15,223.1,223.39,199.3673,222.896,212.8152,222.71
2021-04-16,222.71,224.91,199.6355,222.79,213.1822,223.47
2021-04-19,223.47,223.23,199.9185,222.774,213.5626,220.67
2021-04-20,220.67,222.77,200.1764,222.51,213.892,223.43
2021-04-21,223.43,220.08,200.4328,222.676,214.2782,217.98
2021-04-22,217.98,218.97,200.6738,221.652,214.5448,223.54
2021-04-23,223.54,219.52,200.9463,221.818,214.9456,224.59
2021-04-26,224.59,223.98,201.2393,222.042,215.2928,225.73
2021-04-27,225.73,225.7,201.536,223.054,215.5442,226.19
2021-04-28,226.19,225.68,201.8211,223.606,215.7882,224.48
2021-04-29,224.48,227.59,202.084,224.906,216.0532,222.09
2021-04-30,222.09,223.65,202.3225,224.616,216.3538,223.74
2021-05-03,223.74,224.01,202.5569,224.446,216.6474,225.67
2021-05-04,225.67,223.17,202.779,224.434,217.0242,223.56
2021-05-05,223.56,226.4,203.0098,223.908,217.3562,227.21
2021-05-06,227.21,224.48,203.2526,224.454,217.6774,229.48
2021-05-07,229.48,227.73,203.5031,225.932,218.0936,228.44
2021-05-10,228.44,230.13,203.7703,226.872,218.5432,226.61
2021-05-11,226.61,226.81,204.0227,227.06,218.8918,222.0
2021-05-12,222.0,225.53,204.2486,226.748,219.1458,225.18
2021-05-13,225.18,222.0,204.5025,226.342,219.5248,227.86
2021-05-14,227.86,226.76,204.7519,226.018,220.0604,224.76
2021-05-17,224.76,226.71,205.0117,225.282,220.3614,222.44
2021-05-18,222.44,225.0,205.2571,224.448,220.5924,222.3
2021-05-19,222.3,220.26,205.5083,224.508,220.8044,221.95
2021-05-20,221.95,222.02,205.7497,223.862,220.981,221.52
2021-05-21,221.52,223.01,205.9699,222.594,221.121,223.56
2021-05-24,223.56,222.52,206.1897,222.354,221.3104,221.94
2021-05-25,221.94,224.45,206.3847,222.254,221.4958,223.85
2021-05-26,223.85,224.36,206.5697,222.564,221.7388,223.9
2021-05-27,223.9,223.74,206.7375,222.954,221.9708,224.73
2021-05-28,224.73,225.28,206.902,223.596,222.1582,225.03
2021-06-01,225.03,226.35,207.0785,223.89,222.4428,224.45
2021-06-02,224.45,224.24,207.2412,224.392,222.8064,224.95
2021-06-03,224.95,223.47,207.3966,224.612,223.1444,226.17
2021-06-04,226.17,226.51,207.5739,225.066,223.4098,222.95
2021-06-07,222.95,226.71,207.7339,224.71,223.547,221.83
2021-06-08,221.83,222.18,207.8935,224.07,223.5252,221.5
2021-06-09,221.5,221.58,208.0431,223.48,223.4956,219.59
2021-06-10,219.59,222.33,208.1783,222.408,223.4648,221.33
2021-06-11,221.33,220.83,208.3104,221.44,223.4832,222.62
2021-06-14,222.62,220.58,208.4519,221.374,223.5314,222.84
2021-06-15,222.84,223.47,208.5939,221.576,223.5188,222.06
2021-06-16,222.06,223.58,208.7286,221.688,223.538,219.07
2021-06-17,219.07,221.92,208.8617,221.584,223.4926,214.81
2021-06-18,214.81,216.35,208.9568,220.28,223.3852,217.51
2021-06-21,217.51,216.03,209.0629,219.258,223.2706,218.99
2021-06-22,218.99,216.72,209.2051,218.488,223.1794,219.11
2021-06-23,219.11,219.84,209.3449,217.898,223.1218,218.47
2021-06-24,218.47,219.55,209.494,217.778,223.0392,221.27
2021-06-25,221.27,219.0,209.636,219.07,223.0026,219.13
2021-06-28,219.13,221.25,209.7663,219.394,222.931,218.65
2021-06-29,218.65,219.89,209.8798,219.326,222.8346,219.93
2021-06-30,219.93,218.54,209.9853,219.49,222.8198,223.55
2021-07-01,223.55,221.52,210.0912,220.506,222.8222,224.72
2021-07-02,224.72,224.1,210.2077,221.196,222.957,223.81
2021-07-06,223.81,225.23,210.3185,222.132,222.9624,228.35
2021-07-07,228.35,222.82,210.4612,224.072,223.0376,218.34
2021-07-08,218.34,222.1,210.5829,223.754,222.8898,221.69
2021-07-09,221.69,220.0,210.7048,223.382,222.7998,221.22
2021-07-12,221.22,221.0,210.8393,222.682,222.7346,219.18
2021-07-13,219.18,220.87,210.9568,221.756,222.6764,220.05
2021-07-14,220.05,219.92,211.0663,220.096,222.6026,219.94
2021-07-15,219.94,218.84,211.1688,220.416,222.488,218.42
2021-07-16,218.42,219.89,211.2747,219.762,222.3852,214.34
2021-07-19,214.34,215.16,211.362,218.386,222.1278,215.48
2021-07-20,215.48,213.99,211.4683,217.646,221.8478,217.19
2021-07-21,217.19,216.45,211.5725,217.074,221.6228,219.54
2021-07-22,219.54,223.18,211.6636,216.994,221.4814,220.15
2021-07-23,220.15,220.5,211.7673,217.34,221.4444,220.19
2021-07-26,220.19,219.93,211.8451,218.51,221.3446,218.03
2021-07-27,218.03,219.25,211.9164,219.02,221.148,216.56
2021-07-28,216.56,218.8,211.9703,218.894,220.984,217.32
2021-07-29,217.32,218.2,212.0251,218.45,220.8816,218.76
2021-07-30,218.76,216.73,212.1039,218.172,220.8108,217.52
2021-08-02,217.52,220.49,212.1675,217.638,220.7222,220.06
2021-08-03,220.06,217.91,212.2237,218.044,220.693,217.62
2021-08-04,217.62,219.44,212.2626,218.256,220.5742,219.16
2021-08-05,219.16,218.39,212.3301,218.624,220.5186,220.5
2021-08-06,220.5,219.89,212.3987,218.972,220.4516,219.95
2021-08-09,219.95,219.88,212.501,219.458,220.3726,221.71
2021-08-10,221.71,220.62,212.6739,219.788,220.3122,226.39
2021-08-11,226.39,222.37,212.8651,221.542,220.3394,227.66
2021-08-12,227.66,225.29,213.08,223.242,220.4036,227.8
2021-08-13,227.8,228.09,213.3211,224.702,220.4606,227.49
2021-08-16,227.49,227.45,213.5917,226.21,220.487,225.86
2021-08-17,225.86,226.75,213.8408,227.04,220.5452,224.82
2021-08-18,224.82,224.44,214.0789,226.726,220.605,223.77
2021-08-19,223.77,223.1,214.3016,225.948,220.6504,223.71
2021-08-20,223.71,223.95,214.4932,225.13,220.7328,223.78
2021-08-23,223.78,224.37,214.6784,224.388,220.7818,221.25
2021-08-24,221.25,223.85,214.8244,223.466,220.7544,221.29
2021-08-25,221.29,221.575,214.9805,222.76,220.7234,220.98
2021-08-26,220.98,221.32,215.0954,222.202,220.7018,221.43
2021-08-27,221.43,221.32,215.1962,221.746,220.749,219.08
2021-08-30,219.08,220.24,215.2916,220.806,220.8344,216.84
2021-08-31,216.84,219.59,215.3734,219.924,220.821,216.93
2021-09-01,216.93,216.04,215.4408,219.052,220.7798,217.53
2021-09-02,217.53,217.33,215.4949,218.362,220.7482,214.91
2021-09-03,214.91,217.0,215.5402,217.058,220.677,213.0
2021-09-07,213.0,214.7,215.5851,215.842,220.5116,215.25
2021-09-08,215.25,213.31,215.6386,215.524,220.434,210.05
2021-09-09,210.05,214.75,215.6719,214.148,220.262,207.76
2021-09-10,207.76,211.0,215.6737,212.194,220.0186,206.75
2021-09-13,206.75,209.05,215.664,210.562,219.6826,203.41
2021-09-14,203.41,207.5,215.6448,208.644,219.2564,204.25
2021-09-15,204.25,203.43,215.6379,206.444,218.8652,203.44
2021-09-16,203.44,205.0,215.6347,205.122,218.367,201.47
2021-09-17,201.47,202.87,215.63,203.864,218.0296,197.87
2021-09-20,197.87,198.86,215.6016,202.088,217.5532,196.61
2021-09-21,196.61,199.12,215.5733,200.728,217.061,198.07
2021-09-22,198.07,198.4,215.5334,199.492,216.6388,201.72
2021-09-23,201.72,199.3,215.5171,199.148,216.2722,203.8
2021-09-24,203.8,201.16,215.51,199.614,215.9494,203.96
2021-09-27,203.96,203.59,215.5004,200.832,215.6602,201.12
2021-09-28,201.12,201.55,215.4934,201.734,215.3958,201.68
2021-09-29,201.68,201.3,215.4865,202.456,215.1198,196.01
2021-09-30,196.01,202.25,215.4766,201.314,214.6962,201.74
2021-10-01,201.74,197.79,215.4838,200.902,214.3402,205.51
2021-10-04,205.51,203.95,215.5171,201.212,214.0474,209.97
2021-10-05,209.97,205.13,215.5559,202.982,213.843,212.44
2021-10-06,212.44,207.84,215.6001,205.134,213.7312,211.88
2021-10-07,211.88,214.55,215.6471,208.308,213.6376,216.48
2021-10-08,216.48,215.17,215.7219,211.256,213.6208,214.91
2021-10-11,214.91,216.86,215.7906,213.136,213.5438,213.41
2021-10-12,213.41,214.65,215.8407,213.824,213.4616,215.85
2021-10-13,215.85,213.76,215.8917,214.506,213.3774,221.34
2021-10-14,221.34,217.78,215.9763,216.398,213.4518,225.16
2021-10-15,225.16,222.94,216.0722,218.134,213.5718,225.93
2021-10-18,225.93,224.0,216.1607,220.338,213.6804,225.76
2021-10-19,225.76,227.3,216.2745,222.808,213.7966,228.01
2021-10-20,228.01,226.15,216.387,225.24,213.9226,231.28
2021-10-21,231.28,229.5,216.4944,227.228,214.0204,237.59
2021-10-22,237.59,233.1,216.6188,229.714,214.219,240.28
2021-10-25,240.28,238.3,216.7261,232.584,214.4686,240.72
2021-10-26,240.72,241.91,216.8429,235.576,214.7332,239.38
2021-10-27,239.38,240.56,216.9466,237.85,215.0036,242.3
2021-10-28,242.3,240.35,217.0751,240.054,215.3532,241.4
2021-10-29,241.4,240.42,217.2013,240.816,215.7058,239.46
2021-11-01,239.46,242.16,217.3156,240.652,216.0208,240.44
2021-11-02,240.44,240.28,217.4414,240.596,216.354,239.46
2021-11-03,239.46,239.82,217.5478,240.612,216.7182,237.2
2021-11-04,237.2,239.76,217.6943,239.592,217.0364,238.83
2021-11-05,238.83,239.0,217.8528,239.078,217.3934,239.45
2021-11-08,239.45,240.0,218.0177,239.076,217.7538,241.0
2021-11-09,241.0,239.02,218.2225,239.188,218.1922,241.54
2021-11-10,241.54,241.63,218.4585,239.604,218.6862,240.56
2021-11-11,240.56,241.0,218.6549,240.276,219.1588,242.44
2021-11-12,242.44,241.01,218.8797,240.998,219.657,241.46
2021-11-15,241.46,242.52,219.094,241.4,220.188,241.48
2021-11-16,241.48,242.01,219.2718,241.496,220.7576,239.75
2021-11-17,239.75,241.36,219.4487,241.138,221.2476,240.24
2021-11-18,240.24,239.54,219.6277,241.074,221.8514,241.31
2021-11-19,241.31,241.19,219.8132,240.848,222.5224,243.91
2021-11-22,243.91,241.7,220.0122,241.338,223.2656,247.37
2021-11-23,247.37,243.38,220.2258,242.516,224.1448,246.6
2021-11-24,246.6,246.63,220.4413,243.886,224.9918,239.79
2021-11-26,239.79,240.38,220.6041,243.796,225.7188,239.46
2021-11-29,239.46,241.5,220.7356,243.426,226.4786,235.64
2021-11-30,235.64,237.84,220.8438,241.772,227.234,233.25
2021-12-01,233.25,237.63,220.9539,238.948,227.9668,240.08
2021-12-02,240.08,235.32,221.119,237.644,228.807,240.43
2021-12-03,240.43,241.17,221.2759,237.772,229.5812,246.06
2021-12-06,246.06,243.31,221.472,239.092,230.4264,247.47
2021-12-07,247.47,247.26,221.6746,241.458,231.2966,247.6
2021-12-08,247.6,247.3,221.8568,244.328,232.2262,247.25
2021-12-09,247.25,247.06,222.0497,245.762,233.1376,248.46
2021-12-10,248.46,248.64,222.2622,247.368,234.1866,245.74
2021-12-13,245.74,247.57,222.445,247.304,235.0666,244.61
2021-12-14,244.61,245.51,222.6216,246.732,235.8486,247.12
2021-12-15,247.12,246.08,222.826,246.636,236.5916,248.35
2021-12-16,248.35,247.91,223.0624,246.856,237.3098,242.69
2021-12-17,242.69,246.59,223.2273,245.702,237.926,240.64
2021-12-20,240.64,239.98,223.376,244.682,238.4092,242.22
2021-12-21,242.22,242.7,223.5286,244.204,238.9554,242.89
2021-12-22,242.89,242.0,223.6775,243.358,239.545,245.64
2021-12-23,245.64,243.27,223.8331,242.816,240.1408,247.95
2021-12-27,247.95,246.21,224.0024,243.868,240.673,249.23
2021-12-28,249.23,247.86,224.1852,245.586,241.1544,251.03
2021-12-29,251.03,250.01,224.3818,247.348,241.6564,249.54
2021-12-30,249.54,251.27,224.568,248.678,242.132,251.93
2021-12-31,251.93,249.54,224.7509,249.936,242.6104,247.77
2022-01-03,247.77,253.25,224.9357,249.9,242.9402,252.03
2022-01-04,252.03,250.0,225.1645,250.46,243.229,252.79
2022-01-05,252.79,252.85,225.3882,250.812,243.4792,253.49
2022-01-06,253.49,254.0,225.5912,251.602,243.7346,254.78
2022-01-07,254.78,252.79,225.7846,252.172,244.0426,250.28
2022-01-10,250.28,254.53,225.9214,252.674,244.2022,246.42
2022-01-11,246.42,250.75,226.0386,251.552,244.3026,247.0
2022-01-12,247.0,247.61,226.168,250.394,244.4534,247.62
2022-01-13,247.62,247.5,226.304,249.22,244.597,246.27
2022-01-14,246.27,245.27,226.4343,247.518,244.7332,238.04
2022-01-18,238.04,244.8,226.5072,245.07,244.75,239.49
2022-01-19,239.49,240.0,226.5991,243.684,244.7632,242.07
2022-01-20,242.07,237.22,226.7028,242.698,244.8156,246.33
2022-01-21,246.33,244.66,226.8335,242.44,244.9222,245.1
2022-01-24,245.1,242.92,226.9428,242.206,244.9934,244.12
2022-01-25,244.12,242.64,227.0457,243.422,245.0646,244.88
2022-01-26,244.88,246.59,227.1601,244.5,245.1134,244.59
2022-01-27,244.59,247.33,227.2701,245.004,245.176,245.93
2022-01-28,245.93,245.0,227.3842,244.924,245.265,244.55
2022-01-31,244.55,245.0,227.4934,244.814,245.361,246.71
2022-02-01,246.71,244.81,227.6096,245.332,245.4904,251.26
2022-02-02,251.26,246.03,227.7626,246.608,245.6894,244.35
2022-02-03,244.35,250.3,227.8672,246.56,245.6982,242.39
2022-02-04,242.39,244.64,227.9892,245.852,245.5986,241.15
2022-02-07,241.15,244.16,228.0773,245.172,245.4896,242.95
2022-02-08,242.95,243.2,228.1691,244.42,245.5528,246.49
2022-02-09,246.49,245.17,228.2729,243.466,245.6934,242.12
2022-02-10,242.12,243.55,228.3525,243.02,245.823,238.81
2022-02-11,238.81,241.34,228.4242,242.304,245.9342,242.55
2022-02-14,242.55,240.13,228.5265,242.584,245.9836,249.32
2022-02-15,249.32,245.0,228.6544,243.858,246.1614,253.81
2022-02-16,253.81,248.45,228.7951,245.322,246.3164,250.99
2022-02-17,250.99,252.31,228.9322,247.096,246.3868,251.19
2022-02-18,251.19,251.46,229.0521,249.572,246.4586,246.27
2022-02-22,246.27,251.0,229.1361,250.316,246.439,244.82
2022-02-23,244.82,248.04,229.218,249.416,246.3662,242.09
2022-02-24,242.09,240.41,229.2954,247.072,246.2932,246.41
2022-02-25,246.41,242.26,229.4174,246.156,246.3292,245.95
2022-02-28,245.95,240.53,229.5213,245.108,246.3058,242.43
2022-03-01,242.43,244.86,229.5941,244.34,246.1874,252.37
2022-03-02,252.37,243.22,229.7322,245.85,246.381,255.46
2022-03-03,255.46,253.93,229.8973,248.524,246.6774,264.63
2022-03-04,264.63,254.68,230.1089,252.168,247.1256,261.46
2022-03-07,261.46,264.0,230.3065,255.27,247.497,253.47
2022-03-08,253.47,261.5,230.4662,257.478,247.6536,253.67
2022-03-09,253.67,257.35,230.6168,257.738,247.768,259.65
2022-03-10,259.65,252.0,230.8053,258.576,247.9764,261.52
2022-03-11,261.52,259.01,230.9937,257.954,248.1862,257.66
2022-03-14,257.66,263.36,231.1625,257.194,248.3486,260.13
2022-03-15,260.13,261.55,231.3395,258.526,248.5126,264.15
2022-03-16,264.15,262.1,231.5351,260.622,248.8402,263.56
2022-03-17,263.56,260.92,231.7306,261.404,249.0708,261.32
2022-03-18,261.32,264.0,231.9125,261.364,249.2414,264.51
2022-03-21,264.51,260.85,232.1042,262.734,249.4618,265.86
2022-03-22,265.86,266.0,232.3187,263.88,249.6834,267.68
2022-03-23,267.68,265.06,232.548,264.586,250.0314,270.21
2022-03-24,270.21,269.0,232.7915,265.916,250.5072,273.38
2022-03-25,273.38,271.37,233.0605,268.328,251.0348,275.34
2022-03-28,275.34,272.72,233.3305,270.494,251.5892,273.61
2022-03-29,273.61,275.2,233.5855,272.044,252.136,276.69
2022-03-30,276.69,274.13,233.8547,273.846,252.909,273.21
2022-03-31,273.21,275.57,234.1105,274.446,253.5834,259.96
2022-04-01,259.96,274.2,234.3149,271.762,253.9412,257.74
2022-04-04,257.74,259.76,234.5296,268.242,254.1694,252.11
2022-04-05,252.11,256.36,234.7026,263.942,254.3096,242.93
2022-04-06,242.93,249.93,234.8223,257.19,254.2858,244.86
2022-04-07,244.86,243.61,234.951,251.52,254.2854,241.98
2022-04-08,241.98,241.22,235.0686,247.924,254.2332,243.11
2022-04-11,243.11,240.91,235.1778,244.998,254.1768,245.06
2022-04-12,245.06,243.6,235.3074,243.588,254.187,244.63
2022-04-13,244.63,244.76,235.4373,243.928,254.1454,246.21
2022-04-14,246.21,246.4,235.5687,244.198,254.0444,242.12
2022-04-18,242.12,245.0,235.6616,244.226,253.9998,245.62
2022-04-19,245.62,244.77,235.7661,244.728,254.0644,247.07
2022-04-20,247.07,246.09,235.8824,245.13,254.1828,244.4
2022-04-21,244.4,245.47,235.9626,245.084,254.2118,234.3
2022-04-22,234.3,242.26,236.0424,242.702,253.968,236.42
2022-04-25,236.42,233.83,236.1161,241.562,253.854,233.59
2022-04-26,233.59,235.6,236.1779,239.156,253.7496,236.79
2022-04-27,236.79,232.54,236.266,237.1,253.6344,239.25
2022-04-28,239.25,236.79,236.362,236.07,253.433,234.29
2022-04-29,234.29,238.1,236.4337,236.068,253.0426,232.87
2022-05-02,232.87,235.48,236.506,235.358,252.6802,232.1
2022-05-03,232.1,232.99,236.5948,235.06,252.2984,237.09
2022-05-04,237.09,233.27,236.7028,235.12,252.1148,231.48
2022-05-05,231.48,235.44,236.7743,233.566,251.848,229.59
2022-05-06,229.59,230.53,236.8245,232.626,251.598,225.25
2022-05-09,225.25,227.0,236.85,231.102,251.1748,222.6
2022-05-10,222.6,227.99,236.8621,229.202,250.7078,223.88
2022-05-11,223.88,222.86,236.8913,226.56,250.3368,225.93
2022-05-12,225.93,223.39,236.9382,225.45,249.808,230.76
2022-05-13,230.76,226.87,237.0054,225.684,249.314,227.89
2022-05-16,227.89,230.11,237.051,226.212,248.5792,232.19
2022-05-17,232.19,231.47,237.1244,228.13,247.9938,224.99
2022-05-18,224.99,232.32,237.149,228.352,247.4242,216.5
2022-05-19,216.5,219.43,237.1434,226.466,246.6808,213.58
2022-05-20,213.58,216.0,237.1155,223.03,245.7594,216.89
2022-05-23,216.89,215.49,237.0975,220.83,244.8668,217.09
2022-05-24,217.09,215.75,237.0832,217.81,244.0554,217.42
2022-05-25,217.42,217.68,237.0617,216.296,243.2012,221.29
2022-05-26,221.29,218.23,237.0362,217.254,242.344,222.5
2022-05-27,222.5,221.66,237.0104,219.038,241.5228,219.78
2022-05-31,219.78,221.73,236.9703,219.616,240.692,221.32
2022-06-01,221.32,221.17,236.9395,220.462,239.8282,225.39
2022-06-02,225.39,222.92,236.9371,222.056,239.0188,224.0
2022-06-03,224.0,223.81,236.933,222.598,238.1452,225.17
2022-06-06,225.17,225.34,236.94,223.132,237.2444,228.75
2022-06-07,228.75,218.92,236.9652,224.926,236.3518,221.68
2022-06-08,221.68,225.58,236.9547,224.998,235.2786,216.79
2022-06-09,216.79,220.57,236.9324,223.278,234.1422,211.12
2022-06-10,211.12,213.83,236.8816,220.702,232.8308,208.07
2022-06-13,208.07,207.5,236.817,217.282,231.528,208.49
2022-06-14,208.49,209.54,236.7523,213.23,230.4986,209.84
2022-06-15,209.84,211.15,236.7061,210.862,229.5406,208.19
2022-06-16,208.19,205.74,236.6629,209.142,228.6622,206.45
2022-06-17,206.45,208.15,236.6105,208.208,227.9326,209.47
2022-06-21,209.47,210.05,236.5702,208.488,227.2248,208.99
2022-06-22,208.99,207.0,236.5406,208.588,226.565,209.75
2022-06-23,209.75,209.72,236.5243,208.57,225.8978,215.78
2022-06-24,215.78,210.06,236.527,210.088,225.3122,213.85
2022-06-27,213.85,216.82,236.546,211.568,224.6966,213.36
2022-06-28,213.36,216.13,236.574,212.346,224.0396,213.15
2022-06-29,213.15,214.03,236.606,213.178,223.4602,213.28
2022-06-30,213.28,210.0,236.6553,213.884,222.8134,215.26
2022-07-01,215.26,212.5,236.7104,213.78,222.1772,210.17
2022-07-05,210.17,213.19,236.744,213.044,221.4926,209.72
2022-07-06,209.72,209.5,236.7853,212.316,221.001,212.63
2022-07-07,212.63,210.03,236.859,212.212,220.5252,209.7
2022-07-08,209.7,212.06,236.9245,211.496,220.0474,209.87
2022-07-11,209.87,208.81,236.9835,210.418,219.509,206.5
2022-07-12,206.5,206.48,237.0074,209.684,218.854,206.71
2022-07-13,206.71,204.99,237.0219,209.082,218.3024,205.52
2022-07-14,205.52,203.5,237.0297,207.66,217.7554,209.13
2022-07-15,209.13,209.15,237.0698,207.546,217.296,210.22
2022-07-18,210.22,210.42,237.1125,207.616,216.7586,216.9
2022-07-19,216.9,212.11,237.2169,209.696,216.467,214.45
2022-07-20,214.45,216.9,237.2805,211.244,216.1642,211.9
2022-07-21,211.9,212.5,237.3124,212.52,215.8972,213.4
2022-07-22,213.4,212.21,237.3296,213.374,215.7132,217.36
2022-07-25,217.36,213.39,237.3542,214.802,215.5828,215.97
2022-07-26,215.97,216.36,237.3746,214.616,215.3836,219.89
2022-07-27,219.89,216.4,237.3917,215.704,215.1662,223.74
2022-07-28,223.74,220.36,237.4358,218.072,215.0832,227.3
2022-07-29,227.3,223.42,237.5053,220.852,214.9854,227.08
2022-08-01,227.08,226.09,237.5614,222.796,215.0272,222.5
2022-08-02,222.5,225.64,237.5672,224.102,215.1472,225.63
2022-08-03,225.63,223.54,237.5696,225.25,215.3882,227.35
2022-08-04,227.35,225.98,237.5767,225.972,215.5974,228.62
2022-08-05,228.62,226.0,237.591,226.236,215.828,227.86
2022-08-08,227.86,230.0,237.5902,226.392,216.0368,228.49
2022-08-09,228.49,228.67,237.5763,227.59,216.1808,235.76
2022-08-10,235.76,232.11,237.5671,229.616,216.446,239.25
2022-08-11,239.25,237.19,237.562,231.996,216.8354,239.95
2022-08-12,239.95,239.99,237.5581,234.262,217.208,238.17
2022-08-15,238.17,238.6,237.5521,236.324,217.4636,241.35
2022-08-16,241.35,237.75,237.5473,238.896,217.8106,240.89
2022-08-17,240.89,238.12,237.5448,239.922,218.125,241.91
2022-08-18,241.91,241.54,237.557,240.454,218.3882,238.52
2022-08-19,238.52,241.0,237.5474,240.168,218.725,237.51
2022-08-22,237.51,235.48,237.5377,240.036,219.1394,237.64
2022-08-23,237.64,237.24,237.5399,239.294,219.6698,238.29
2022-08-24,238.29,237.33,237.5372,238.774,220.2742,239.07
2022-08-25,239.07,238.59,237.5353,238.206,220.8858,231.27
2022-08-26,231.27,238.54,237.4866,236.756,221.3144,232.41
2022-08-29,232.41,229.62,237.441,235.736,221.7988,225.24
2022-08-30,225.24,230.97,237.3644,233.256,222.1746,224.51
2022-08-31,224.51,226.15,237.2747,230.5,222.4754,226.06
2022-09-01,226.06,223.66,237.1977,227.898,222.8168,223.94
2022-09-02,223.94,228.12,237.11,226.432,223.1006,227.98
2022-09-06,227.98,223.94,237.0512,225.546,223.3446,228.79
2022-09-07,228.79,226.79,236.9939,226.256,223.6434,230.34
